"","AGRN","APOL1","C4BPA","CCT7","CD79A","CMAS","COL6A1","CYP24A1","CYP4B1","EIF6","ERRFI1","FUCA1","FXYD5","GAA","GAPDH","GFRA3","GOLM1","HMGA1","HSP90AA1","IER3","IGFBP1","ITGB4","KLF4","KLK12","KRT7","LAMB3","MARVELD1","MRPL15","MRPL51","NME4","NPC2","PFN1","PLAUR","PLP2","PMEPA1","PRR15","PSMB7","PSMD8","PYGB","RHOV","SERPINE1","SPRR1B","TCN1","TNNC2","TOMM22","TPX2","class"
"GSM748150",0.000631546476725167,-0.0118726654130254,-0.00356860078269921,0.00479573966308748,0.0126418053455919,-0.00239076220622279,0.0011744495703994,-0.00230753716890106,0.00298530937386127,0.023437396808319,-0.00271030281672969,0.0374797641374726,-0.0246208243848506,-0.00566775957596993,-0.00726989338956514,-0.0154001948793709,-0.00584729970874681,0.00147076502603464,-0.00342540553063055,-0.083397193220438,-0.00639976337887383,0.00721765438633423,-0.0197274034067717,0.00697674159077402,-0.00544281618774351,-4.44127475303465e-05,-0.0246584850114683,0.0602809551940414,0.0974750088942511,-0.00225752969040392,0.0105449231233061,-0.0139725113349052,0.0158664888442146,-0.00234790868185029,-0.0143284862266169,-0.00314798144392862,-0.0324044003083677,0.0259726632042761,-0.00199203630152129,0.00245502297770451,-0.00479262346290779,0.0123207924686835,-0.0155818646162654,0.0363349588101651,-0.0415298320667174,0.000882365238980875,1
"GSM748152",0.000646780147612447,-0.0125490342799082,-0.00282880926067914,0.0049630700394076,0.0126908808703673,-0.00249411016391803,0.00109498592377081,-0.00159019354453786,0.00240404649505588,0.0255266346096935,-0.00247208075956573,0.0376200972068812,-0.0232122375483258,-0.00551647284943038,-0.00753267265282985,-0.016067601081988,-0.00586935358701945,0.00178983399654117,-0.00366374699407743,-0.0841682550399996,-0.00686523586081905,0.00638699688581888,-0.0197617750236965,0.00765830790168669,-0.00546234751048555,-6.0035407029893e-05,-0.0222800351077745,0.0705118153595143,0.099579662180705,-0.00213193229968329,0.0093389728427364,-0.0140306985413738,0.0142865993370364,-0.00236819339185438,-0.0110946713550263,-0.00312337076337615,-0.033016881997388,0.0266660209054005,-0.00211258233824064,0.00273578022761687,-0.00466702027202527,0.0118667606077104,-0.00883663939200867,0.0414266895850392,-0.0418227673618207,0.00150710328781255,1
"GSM748157",0.000658864216604289,-0.0129375761025633,-0.00225865818362864,0.00502289117918537,0.00928266253659532,-0.00279569680733069,0.00115418620052676,-0.00211443501147469,0.00385449501745201,0.0251044997970926,-0.00275658862389693,0.0367505377931942,-0.0240361782746028,-0.00516090673824425,-0.00748962784674053,-0.0144016401157737,-0.0058081141444408,0.00173580189721663,-0.00361016428377921,-0.0754872385165795,-0.0102320581473138,0.00862031458724895,-0.0211050525567417,0.00710170756311371,-0.00545638399915363,-6.03027164739948e-05,-0.0229628810432404,0.0652131574644088,0.104767776101716,-0.00224652380292167,0.0108927628289449,-0.0143987577203694,0.0157400407421673,-0.00212589833727067,-0.013647233436332,-0.00331258123736856,-0.0344527824592982,0.0283768645852518,-0.00217563442446329,0.00289544236740716,-0.00368883530103204,0.0136544543758646,-0.00834897560363027,0.0351355069781363,-0.0446885746387851,0.001087200216458,1
"GSM748161",0.000631045699797271,-0.0147954183195751,-0.00341998514481214,0.00502479806120238,0.0107157673915772,-0.0023738313666601,0.0011383823526864,-0.00205613449647844,0.00259068364395048,0.0253221879282655,-0.00252982530016698,0.0368871185077533,-0.0238106940494326,-0.00522671902331406,-0.00773547269084154,-0.0165678137302501,-0.0055768660614483,0.001865948748987,-0.00353991360745097,-0.0807126154737021,-0.00702709869320709,0.00726580753016439,-0.0156598171608029,0.0125482624475757,-0.00524694991647694,-6.06452003581029e-05,-0.0235906204284527,0.0660421579724252,0.102579313080077,-0.0022484603532564,0.00964890771090141,-0.0139234799509322,0.0146320303067686,-0.00237368272038771,-0.0121794026582493,-0.00336930178959707,-0.033443773655284,0.0267162866195151,-0.00197638558821021,0.00256477416813421,-0.00430535947784741,0.0129509391389143,-0.00821542775026922,0.0380581943393319,-0.0409139355442816,0.00142208473656697,1
"GSM748162",0.000667776036655952,-0.0140052122686746,-0.00242804107611284,0.00515316361274468,0.0118901045061312,-0.0025094500400816,0.00131036425195629,-0.00158306220090863,0.00246892130675305,0.0265078157335978,-0.0028539038181308,0.0360002465801265,-0.0229012222626139,-0.00655206397957941,-0.00777925034076027,-0.0122111829918436,-0.00600235367102436,0.00154648464768869,-0.00363778034127697,-0.0717077584297511,-0.00612567240841813,0.00559398826801134,-0.0141557692985612,0.00705354076351451,-0.00525070998761434,-5.15449825046818e-05,-0.0228959942579421,0.064391717349672,0.0942512240134736,-0.00222501784666048,0.0101538029367745,-0.0137719092517979,0.0138899503772536,-0.00255515889158481,-0.0115217179910966,-0.00306044471883227,-0.0322782794580102,0.0270340881855504,-0.00182024519213862,0.0025423518544485,-0.00298665298049559,0.0125624461563063,-0.00939527452474412,0.035325049906628,-0.0417160566383872,0.00131428644001354,1
"GSM748164",0.000654213844273495,-0.0120274834224099,-0.00398811096229975,0.00492874124816485,0.0105877848145355,-0.00242745334855412,0.00121833408677768,-0.0016021957882261,0.00346942662211063,0.0250844910153412,-0.00257737178407639,0.0367970839106376,-0.0251482589606585,-0.00559939794201598,-0.00748072011843601,-0.0198991423399702,-0.00586063493636598,0.00147568623235576,-0.00347203499789109,-0.092949246387051,-0.00622033165589645,0.00711954373954284,-0.0170541728069789,0.00677826919750774,-0.0053667434725289,-5.62505625821694e-05,-0.0243440924608904,0.0624359135072572,0.103481323149066,-0.00210964270378893,0.0109783437829868,-0.0137675672421408,0.0128382675702543,-0.00247502451488595,-0.0157997868996771,-0.0037510888083306,-0.0325824551390253,0.0264678939785081,-0.00210534293706573,0.00237522870107863,-0.00552759462423233,0.0142291309548293,-0.0103132838170914,0.0398489531269335,-0.0436989906736009,0.00100758527722094,1
"GSM748166",0.000669113863448166,-0.0132468017501981,-0.00332424627059454,0.0048916172664028,0.0131445599281181,-0.00262060237945229,0.00128567849184983,-0.00226261327881092,0.00267764684914034,0.0251494405979747,-0.002769924699261,0.0399029680891896,-0.0253823730233048,-0.00575821412146033,-0.00766574763752568,-0.0129763281365118,-0.00592742834788499,0.00161917554774377,-0.00342842551948546,-0.0930956628783517,-0.00616596317819035,0.00767230774309369,-0.0218988165584003,0.00826136817003125,-0.00562695631010596,-5.30479102758842e-05,-0.0249624369791652,0.0591764316085449,0.0968254077035292,-0.00202861000767745,0.00960503958276921,-0.0137036479623034,0.0163817262004545,-0.00237381647548034,-0.0131372530941736,-0.00424946861061868,-0.0317804793102336,0.0273638354636519,-0.00217450588619887,0.00248248891152508,-0.00488218478881014,0.0135247322031989,-0.0194531203183874,0.0431490259972339,-0.0392976162705292,0.00133154491327444,1
"GSM748167",0.00065697784234355,-0.0123077240038612,-0.00405393832153752,0.0047582217909154,0.0109392652672297,-0.0024083836568823,0.00113267501537473,-0.00102256530561638,0.00380237115702745,0.0247811744137848,-0.00279002791352387,0.036917480451474,-0.0248700084471349,-0.00574897887038909,-0.00714964446753081,-0.0136863191656491,-0.00577269744626864,0.00152628676406774,-0.00352472062261224,-0.0907681502948491,-0.00626916453177613,0.00689398884904344,-0.0168409804517929,0.00687804171985256,-0.00529240837720525,-5.48405499071235e-05,-0.025003680997499,0.0620984364179989,0.102996844068181,-0.00213395333744318,0.0108130218685291,-0.0139524121640091,0.0129100643806777,-0.0024052092455871,-0.0140075141969634,-0.00356467274218625,-0.0326584704046105,0.026251550135099,-0.00226557802098087,0.00245954662470445,-0.00350294850088694,0.0131106829693756,-0.00838747116760876,0.0387060277739347,-0.0408531302165899,0.000963709469593568,1
"GSM748169",0.000642684533624932,-0.0133450177151303,-0.00338405325110438,0.00495602662977805,0.0114444815253598,-0.00248646737480386,0.00134077954730874,-0.00286242618619778,0.00313349161891092,0.0242653722010812,-0.00297699041227657,0.0393815726429512,-0.0244678058011829,-0.00593366036660374,-0.0075611371483118,-0.0140289554113599,-0.00605946398440704,0.00161965812039402,-0.00347290414980895,-0.08202866698803,-0.00607557137945703,0.00845689568176588,-0.0160005493962624,0.00716015739781804,-0.00529559069510504,-5.7102476811525e-05,-0.025910817488215,0.0607415185197217,0.0963497678704567,-0.00227322988533365,0.0100333989065363,-0.0141711120268251,0.0149534465597154,-0.00247336285104278,-0.0156255578853587,-0.00337274264471592,-0.0324881945912885,0.026470489973815,-0.00213820985068815,0.0024416323665181,-0.00353360049003502,0.0173941894897616,-0.0101977950378636,0.037241618793321,-0.0381580560347029,0.00104197575016943,1
"GSM748170",0.000596327967689341,-0.011845882166481,-0.0022990343990621,0.00508957233339232,0.0142122203002437,-0.00323570952822113,0.00124089588843112,-0.0012864991668837,0.00185976042474857,0.0273394325260177,-0.00214188895902886,0.0351930451244673,-0.0241374995679241,-0.0054410570090322,-0.00771230266557541,-0.0121962186209706,-0.00554541504653138,0.00175346031950715,-0.00349281614571014,-0.0948178625021521,-0.00616715031011277,0.00896710091857291,-0.0201341111355337,0.00705172972033363,-0.00525554423129635,-5.55456945079578e-05,-0.0255154122244064,0.0662163125710121,0.100804698240807,-0.00196026257734221,0.00896054425774729,-0.0140014601527389,0.0162963548045051,-0.00266132445559492,-0.0180169357253561,-0.00816492369314536,-0.0336596747885415,0.0255434233970839,-0.0019678221163179,0.00253027234575446,-0.00382066169877831,0.0151304041659233,-0.0140292845542104,0.0396212794853561,-0.0395255035016986,0.00163397525342406,0
"GSM748171",0.000660931309334791,-0.0114204352585021,-0.00335665089418438,0.00493932555290687,0.00896971339361947,-0.00244892983220414,0.00111291803613741,-0.00176447984400369,0.00284496543395674,0.0257852622731934,-0.00292169281600789,0.0352706134536787,-0.0254093216313088,-0.00548062714419469,-0.00759254275514589,-0.0138419695286683,-0.00557607241793976,0.00170103452816409,-0.00348579897512542,-0.0965840817461271,-0.00696325359099207,0.00897459457088189,-0.0202838502757973,0.00696461813459057,-0.00551794171436693,-5.20211204557348e-05,-0.026373714095128,0.0673662135945307,0.106369283779131,-0.00253688629733605,0.0102815943303363,-0.0143917148918694,0.0146447053266364,-0.00233952669480106,-0.0137363480378843,-0.00342169968436811,-0.0330891372595449,0.0266438166170214,-0.00208387502865056,0.00281311992322538,-0.00488228427417392,0.0194967450638873,-0.010668308489458,0.0380260277954425,-0.0433523578824125,0.00114173690785582,0
"GSM748173",0.000624272606314959,-0.0131089037675868,-0.00222665319604883,0.00495981899770978,0.0111748318869155,-0.00249495062347928,0.0014452033306832,-0.00130253338097919,0.0016532487247711,0.0256713997364086,-0.00300313098164563,0.0378455877562275,-0.0244387849938676,-0.00564246855926148,-0.00782686283857092,-0.0123517585154199,-0.00601953458282302,0.00162072318521154,-0.00354021106324896,-0.0862346450138319,-0.00629005923881946,0.00792989552181856,-0.0183869036754395,0.00685320787817807,-0.00544054180464785,-5.61715227143074e-05,-0.0269810051601788,0.0676327832123953,0.0974320073381522,-0.00238586116487333,0.0098883780271517,-0.0137724609427008,0.0167603140992412,-0.00258158533353418,-0.0164130204260475,-0.00348371786677431,-0.0333682201292577,0.0265679018554338,-0.00203957431917039,0.00361903982496794,-0.00509426771445259,0.0357079693536507,-0.014621317610699,0.037162085280038,-0.040156747446049,0.00116690846491331,0
"GSM748175",0.000633647491785734,-0.0129187439455873,-0.00244137766413438,0.00487893520250842,0.0131473971545957,-0.0022972183461607,0.0013416174450077,-0.00167704440436374,0.00217577463771664,0.0246509289312998,-0.00259164486667812,0.0366293632099837,-0.026156432629242,-0.00581854494880591,-0.0077370805357143,-0.0126544389010231,-0.00565746754569384,0.00173878589724813,-0.00344046792525877,-0.085839219029374,-0.00637088631515387,0.00719366936219938,-0.0167914733109787,0.00689303619579225,-0.00541270819716132,-5.7631288305222e-05,-0.0257475753176331,0.0601457165993912,0.0979779553402883,-0.00215465599655978,0.00952300396331721,-0.0137561474138297,0.0171409159148714,-0.00236195405202868,-0.0134316623179089,-0.00322264928334871,-0.0321209272606886,0.0261469750143731,-0.00191229147041425,0.00240013408380576,-0.00401546026974572,0.0239013080876045,-0.0146898724584583,0.0399224244012353,-0.0395005986867713,0.00127745007457571,1
"GSM748179",0.000648870724907122,-0.0109776503932028,-0.00274277379883091,0.00531467989734387,0.00836558005281799,-0.00314906022773865,0.00111027986593676,-0.00314080106283307,0.00193271199191932,0.0280261551341935,-0.00317203571812957,0.0341147279995398,-0.0236648417056639,-0.00530569679387402,-0.00833325720749333,-0.0135226005092676,-0.00588266403135038,0.00204999513086106,-0.00354831553850611,-0.0823470717250462,-0.00630368834158753,0.00847674964764486,-0.0182899223826055,0.0067455444997156,-0.00582717682798201,-6.82920477521566e-05,-0.0238718611722675,0.0697759195224484,0.111082337284022,-0.00250202508452422,0.00834623645999404,-0.0150161063060449,0.0158669272395433,-0.00277419139255339,-0.0142892913989442,-0.00327006706277478,-0.0359703047727589,0.0275625741039487,-0.00244549444547713,0.00317937057102781,-0.00364102877555218,0.0189007210932081,-0.0158382349657657,0.0352832669891508,-0.0389165373273502,0.00183058493622178,0
"GSM748180",0.0006342203461338,-0.0112786009842132,-0.00330591061916082,0.00513941288839652,0.011369950409546,-0.00258138552443047,0.00119863847129661,-0.00104334575700137,0.00347425477437372,0.0259687766159975,-0.00231017857960038,0.0358226525066202,-0.0251015773149264,-0.0054204739329319,-0.00756865606329402,-0.0142957258464518,-0.00563978568509435,0.00148730189826732,-0.00336556695545035,-0.0765925313003269,-0.00618539207990787,0.00580097385353662,-0.014396235693518,0.00699420023320271,-0.00543641115933151,-4.79855043608628e-05,-0.0222275894730401,0.0678832856483257,0.101757495229617,-0.00215607092602107,0.00986687126098961,-0.0137973054163682,0.0124613012911644,-0.00238814409553378,-0.0126889507487305,-0.00314404691619387,-0.0340080254027163,0.0254521440603164,-0.00221826488407288,0.00264961812656695,-0.00329388461335089,0.0139275138787559,-0.0126156745365888,0.046597311194143,-0.0413284604195606,0.00108062358052406,1
"GSM748185",0.000642500328399148,-0.0166007994171343,-0.00284269446350522,0.00507709988570959,0.0121718982067917,-0.0029752400675336,0.00146408246131939,-0.00226677892594365,0.00159100583802625,0.0280843512618118,-0.00225337505488033,0.0326602317982731,-0.0235000989106906,-0.00610212752882461,-0.00775284586401071,-0.0127493071949553,-0.00552302176740539,0.00181020920904049,-0.00347258288278609,-0.0810149576037615,-0.0106442451710754,0.00864557104676254,-0.0183499727010367,0.00695241500322296,-0.00554765035231736,-6.67577143722917e-05,-0.0235665602402775,0.0700478558178532,0.103482522343664,-0.00246612808007119,0.00892800583628432,-0.0144357316512396,0.0166022556050465,-0.00261080106325928,-0.01581571413653,-0.00497263040010918,-0.0360068358959647,0.0265336248182068,-0.00223049134833857,0.00388752430085977,-0.00267408314532993,0.0304297812046692,-0.011496540729752,0.0333168154159486,-0.0426578129958898,0.00162268937320316,1
"GSM748186",0.000629807843670119,-0.0135807343187151,-0.00261415917806262,0.00548938344658734,0.0116581896924728,-0.00287865024092208,0.00118919195004224,-0.00181541879813234,0.00227133471499539,0.0265924291054218,-0.00317471213805377,0.0319365180880874,-0.0261992508863466,-0.0059515198952322,-0.00812772152375432,-0.0124686139258131,-0.00586739272577681,0.0020053795363928,-0.00348088744557617,-0.0849245350940451,-0.00686491059301635,0.0109207567903184,-0.0224054255842335,0.00664231470782565,-0.00583561639704125,-5.8649214234531e-05,-0.0250610134014533,0.0697552088228546,0.109735333893173,-0.0021737683470053,0.00904069551231475,-0.0141154436643686,0.0163932988691933,-0.00244073185567229,-0.0154667053321376,-0.00369137205986536,-0.0354799044204226,0.029720710740815,-0.00221939855009664,0.0031397000643393,-0.00408586695315789,0.0350567887188938,-0.0156296609595744,0.0504150095139124,-0.0428911799320085,0.00173008599335007,0
"GSM748187",0.000621403574277622,-0.0133286145961206,-0.00287369695775694,0.00484882396803641,0.0138100990443439,-0.00269252243511187,0.00121387756563028,-0.00146794577021235,0.00285800310946932,0.0248581727608049,-0.00259485635503224,0.0379585043170522,-0.0254315755060518,-0.00539244466613177,-0.00765085170927459,-0.0129456555817504,-0.00603735583168285,0.00164231187551817,-0.00352092102875766,-0.0802735920463217,-0.00647986111277813,0.00589415690763823,-0.0180625285971552,0.00684939004626615,-0.0057010042816745,-5.08914103846399e-05,-0.0250780992115372,0.0667849315658958,0.103133449645736,-0.00190733388921884,0.00991600864551196,-0.0136906300412415,0.017106924221862,-0.00251944908205388,-0.0142020181311993,-0.00584245985873256,-0.0340306839473038,0.0272148948982339,-0.00174508305543511,0.0025366589071057,-0.00406314510138416,0.0150167692613418,-0.0129694371654094,0.0393085293749047,-0.0362260062000854,0.00131966506898969,1
"GSM748188",0.000630471121289914,-0.012183530236127,-0.00316912023649501,0.00486354818012502,0.0125024072813295,-0.00264990893161536,0.00114541996904694,-0.00156776204774871,0.00200303236475519,0.0246331482640911,-0.00256304427107468,0.0364275726223404,-0.0215860250975109,-0.00519108693736333,-0.00768630454622914,-0.0176998555923034,-0.00559662093177597,0.00171891333110194,-0.00350130949272786,-0.0919649189726727,-0.00650446301243014,0.00750803318575429,-0.0200774034611248,0.0133402011418909,-0.0055300397988652,-5.86929052646565e-05,-0.0213215203401929,0.067408955806655,0.100310173534152,-0.00214256941154825,0.00929115468346398,-0.0138492609244411,0.0153187343901606,-0.00239716038252729,-0.0140576808722028,-0.00352366960443064,-0.0320100410701153,0.0261023738366254,-0.00191606112260372,0.00280380219514723,-0.00383445219789667,0.0123171519937024,-0.0264214945165446,0.0408520189154544,-0.0424378377367887,0.00137599935064368,1
"GSM748189",0.000646074325735484,-0.0141957046511454,-0.00277424525103853,0.00499948853276364,0.0123070290238163,-0.00277861867820895,0.00126990860537381,-0.00184549079891752,0.00219534589638972,0.0269763713436134,-0.00276511717070445,0.0366970006745458,-0.0263551976215137,-0.00551946924012406,-0.00769996456234101,-0.0129302536452345,-0.00552408566176789,0.00183083713964171,-0.00334611134219052,-0.0836731946096392,-0.00971160452153601,0.00955085877985485,-0.0178704406248815,0.00709752169227679,-0.00573559359879368,-5.90745268364444e-05,-0.0271665114254348,0.0699911487650617,0.105683847575663,-0.00208444652798542,0.00931832535440815,-0.0142856296160003,0.0155612755538846,-0.00249489042973892,-0.0142446726690232,-0.00532299008973893,-0.0335235692579974,0.0270318313886501,-0.00182390342845925,0.00381237083829304,-0.00448556683266267,0.0125988782054364,-0.0109129234380324,0.036722304011101,-0.0450472253159604,0.00161399833738725,0
"GSM748239",0.000642683676296228,-0.0114561772049057,-0.0022527812656855,0.00555158517284581,0.0098157649339981,-0.00321432465174864,0.00141565600056463,-0.0011326302088197,0.00186672131828447,0.0281725854268807,-0.00325441845155621,0.0311707238608567,-0.0285645643668723,-0.0049309557657216,-0.0081728964648338,-0.0135911432490773,-0.00556226722902236,0.00212214793322187,-0.00355911215758076,-0.0785080593934661,-0.00627373689942653,0.00648474674236051,-0.0167683249687693,0.00685532929543596,-0.0053688855381041,-5.70945296476592e-05,-0.0257979837552609,0.0739780467550777,0.115533832971463,-0.00244894622532062,0.00841269249426733,-0.0146580897140988,0.017811246553408,-0.00252180091762046,-0.0158718581685221,-0.0032298178325428,-0.037810353163984,0.0287799324596007,-0.0025140154320091,0.0022467113489481,-0.00420275232793493,0.0124882441733557,-0.0120192767018244,0.0406233668372531,-0.0475599649810361,0.00178732905395066,0
"GSM748240",0.000623203880252555,-0.0117768942508606,-0.00318050732627697,0.00507644659213944,0.0103500302060512,-0.00258053074652862,0.00109223801137867,-0.0021380493557486,0.00158289487420284,0.0255921558214405,-0.0029580430717315,0.032544985589616,-0.0193195146400072,-0.00582735579467895,-0.00801666285322163,-0.0240520116589643,-0.00602537169504895,0.00200945091562354,-0.00359404107442366,-0.0899294682290479,-0.00652387190054669,0.00576846997297289,-0.0139593244568393,0.0140484835152268,-0.00536864715033154,-5.83177409656889e-05,-0.0228430699812004,0.0645688741884621,0.103823714984082,-0.00208682940395074,0.00890063353936535,-0.0143248209681158,0.0167168693070798,-0.00246050631962394,-0.0146277321248437,-0.00451296682044394,-0.0320738838062356,0.026567169394691,-0.00196464308519239,0.00264826007134251,-0.00581588049649306,0.0124319584407923,-0.00940313781907137,0.0404587639804695,-0.0413708369684631,0.00160873884085105,0
"GSM748242",0.000589933894692124,-0.0118469442447332,-0.00291953702041027,0.0052780386888066,0.0132866981679473,-0.00261584932341487,0.0013221246425333,-0.00125146604110339,0.0032019787897649,0.0266177635396539,-0.00265867704625062,0.0361374091176926,-0.0232241132276236,-0.00505378559809067,-0.00787350174875915,-0.0179459413803379,-0.00568901383154841,0.00181800201292593,-0.00356014119203812,-0.0955502376814795,-0.0060478103942,0.00671654701186817,-0.0192928659876435,0.0068578061876649,-0.00550960884635749,-5.08564193649457e-05,-0.0230831463465684,0.0678177097319543,0.103185652696097,-0.00207282218665893,0.00956403226033258,-0.013992052666623,0.0164723515819858,-0.00239611574604794,-0.0145004011771919,-0.00465267739943266,-0.0340927060418486,0.0287144786765673,-0.00199939825277858,0.00273997197783566,-0.00337267847512649,0.014191395071818,-0.0115350171210306,0.0367553423361896,-0.0418413701625458,0.00153391129838855,0
"GSM748243",0.000629306031564985,-0.011801822031547,-0.00353059468333108,0.00483299521449789,0.0132377299989464,-0.0026289456296456,0.00110808473463112,-0.00266791449743555,0.00250039021707775,0.0243373487428565,-0.00228753347504169,0.0376058039130443,-0.0234748997768408,-0.00519392967588075,-0.00758758368639412,-0.0214613590935554,-0.00589292642818906,0.00162341735540428,-0.00351775520495066,-0.0859048566353383,-0.0060702929761872,0.00738711561254009,-0.0153222612626674,0.0142779483659953,-0.00544785676630439,-5.7244311078565e-05,-0.0230989718277544,0.0669781272352939,0.10370300026827,-0.00217515848789436,0.00942187901261032,-0.0130702765808867,0.0173457250442464,-0.00258485179472159,-0.0132335495167333,-0.00320732319562808,-0.0315172620606694,0.0269107119678474,-0.00191352912059213,0.00301499455145672,-0.00318115209083503,0.0127641506251066,-0.0109644214266382,0.042203016064291,-0.0389419111404154,0.00114237162400998,1
"GSM748264",0.000595287739615468,-0.0124699862790993,-0.00344431783854258,0.00520788791109372,0.00958505466773042,-0.00258219987076497,0.0010356534574873,-0.00209666876734598,0.00272788002301654,0.0254329350362717,-0.00273793490103876,0.0351937834462674,-0.0229579047618221,-0.00481372853715974,-0.00772732569615174,-0.0208095850866143,-0.00571631181002954,0.0014944772389472,-0.00357250179838144,-0.093159454104818,-0.0117349166386525,0.00661501810551027,-0.0171431209852647,0.00719679679025998,-0.00543832820347064,-6.05019603812586e-05,-0.0229307134909553,0.0668404051899602,0.104462070259636,-0.00222835642722107,0.00979699351622027,-0.0134466204325433,0.0137141126278967,-0.00246691269222754,-0.0114380882398753,-0.00374862022272502,-0.0323722259464675,0.0269284902416312,-0.00201297226832095,0.00263844567169232,-0.00315458897305217,0.0127259183733267,-0.0275231359378285,0.0488113878372125,-0.040751479968677,0.00125754402228578,0
"GSM748271",0.00063401058796702,-0.0130383352273311,-0.0020608522867813,0.00521144645566132,0.00908790122313502,-0.00308949804591314,0.00115533559378217,-0.00102335528688561,0.00167321083085865,0.02610966838822,-0.00287038273720128,0.0343006343648416,-0.0184192655690503,-0.00490657450074443,-0.00796717968099529,-0.0150218757585436,-0.00559955837739614,0.00158868345841975,-0.00349753946330086,-0.0670475441434957,-0.0221125865765404,0.00557843415053508,-0.0158774094123024,0.00684759792451443,-0.00523259028638113,-4.3645677197838e-05,-0.0208582776784152,0.0709279609140093,0.111177582337636,-0.00228201675109862,0.00788915471503982,-0.0135870600017808,0.0124811699668642,-0.0021021923326984,-0.00923506223990759,-0.00451799975239331,-0.0368272174323827,0.0290084184226787,-0.00181185731723794,0.00286023203205017,-0.00285871835950854,0.0122793122065861,-0.010793928868978,0.0345401826460355,-0.0437650659403657,0.0016581452335503,0
"GSM748276",0.000625708824767058,-0.0126259326745117,-0.00252653875906899,0.00511005944073027,0.0125901219443118,-0.00315775386625152,0.00119781545570198,-0.00219160696081982,0.00214585989923532,0.0251436538930011,-0.00293047419199547,0.0344121363544141,-0.0258182267316884,-0.00496953088132825,-0.00798522586600496,-0.0128233696421869,-0.00545705865475078,0.00180847822451235,-0.00345935522357248,-0.0918478473684808,-0.0061899599438716,0.00713670512262084,-0.0188910485908954,0.00674078551693131,-0.00541979554320227,-5.26357277910058e-05,-0.0237770076720092,0.0657363907799279,0.111672647456595,-0.00217516129020617,0.00929345010192244,-0.0134785060132128,0.0170296687728363,-0.00245331843749515,-0.0153349189580221,-0.00427307916028464,-0.0344953039088384,0.0274972609108647,-0.00186077717652978,0.00338068450137653,-0.00359984655217661,0.0204997176473345,-0.0178943851699097,0.0485027840956238,-0.0427610186224069,0.00171281829471516,1
"GSM748277",0.000682021529002376,-0.010849973861454,-0.0032085735692184,0.00552325703229248,0.00989851001549761,-0.00267132007106746,0.00127311949417312,-0.00273373597110158,0.00173316594929495,0.0256916441424155,-0.00271024394352842,0.0322970225178856,-0.025378281391264,-0.00511651451315321,-0.00788234650577562,-0.0193920752421446,-0.00588734669970404,0.00175988566018971,-0.00345618764162584,-0.0891124696905665,-0.00641560069798181,0.00878396019907413,-0.0134153218977693,0.0109274028319697,-0.00563434837502377,-5.61360754981108e-05,-0.0256291400998482,0.0683025687230026,0.103490607275729,-0.00234639213114045,0.0084053975737439,-0.0137069983774675,0.0160587612048863,-0.0025829705811538,-0.0122842960632184,-0.00334124423058917,-0.0333294389582814,0.0289724447460161,-0.00194913971079913,0.00339892614607934,-0.00326046458067738,0.0200274565384968,-0.00882794975407054,0.0362381121955088,-0.0444126449960348,0.00159387788415016,1
"GSM748278",0.000636093809362325,-0.0140731758935996,-0.00303395188641627,0.00522782729301358,0.0125582854873562,-0.00253902231882922,0.00121884123637498,-0.0017613178833724,0.00210286765825544,0.0252452212672645,-0.00309593228153517,0.0351061535686393,-0.0222853680425315,-0.00540741819959631,-0.00777992057693428,-0.0136340574907035,-0.00578207181890198,0.00179549341089118,-0.00362004391788548,-0.0827150822825131,-0.012619283166571,0.00607322640549489,-0.0212136956430151,0.0135942179983634,-0.0057112474952596,-5.48870763549837e-05,-0.0235790632753396,0.074603280365177,0.106149293094172,-0.00206013772335406,0.00955846587324666,-0.0139976836557853,0.0162374395606747,-0.00245705460578101,-0.0121291956868094,-0.00337024325283553,-0.033517330785121,0.0281316050011014,-0.00189502914676186,0.00273208355201597,-0.00375345322782888,0.013474077709991,-0.0108916377168509,0.0421290650926251,-0.0414213678724655,0.00152704409206487,0
"GSM748279",0.00061163755847948,-0.0111679588091355,-0.00281516269273109,0.00573523950864973,0.0107708562506839,-0.00272322636690647,0.00103489612720406,-0.00160065682964129,0.00220852060376704,0.0275787435563647,-0.00237125123361551,0.0355166402713404,-0.020483907861211,-0.00557033710358312,-0.00789938040217001,-0.0218190267928139,-0.00572747743104062,0.00170061045800327,-0.00342053448882838,-0.0879930675040029,-0.00691618138805326,0.00571529268508597,-0.0167313563793083,0.0113855427416428,-0.00551136772934035,-5.51918425610804e-05,-0.0210346704937459,0.0720421733314704,0.106231073117848,-0.00197037887206048,0.00890958301694891,-0.0144241841297177,0.0137294538215184,-0.00233784516232862,-0.013511150716229,-0.00352262577614818,-0.0332378913555662,0.0291892772362506,-0.0019667521121884,0.0025824211619968,-0.00299990324761112,0.012232684939654,-0.00929052399367454,0.0375810479359388,-0.0467466216540591,0.00191646515582196,1
