"","ACTB","ACTN4","ANO1","ANP32B","ANXA10","ANXA2","ATP1B3","B4GALT1","BIRC3","BTG2","CALU","CHCHD2","CHPF","CLTB","COX6B1","CYP27A1","DDIT4","FLNC","FSCN1","FURIN","GANAB","HERPUD1","HNRNPF","JOSD1","JUP","KRT16","KRT18","KRT6A","KRT8","LRP10","MAFK","MMP14","MYBL2","MYL12A","NDRG1","ORMDL3","PLSCR1","PRKCD","SERBP1","SERP1","SET","SFN","SHC1","SPINT1","SREBF2","TIMP1","TMEM45A","TMPRSS11E","TNNT1","TNS4","TPM2","TPM4","TUBA4A","YWHAG","YWHAZ","class"
"GSM748140",0.000546321854122632,0.00716987687798463,-0.00923170478952583,-0.174466847659002,-0.0143667669890572,-9.46886253374079e-05,0.039245197820413,-0.00359789693722934,-0.0121245448853733,0.000742198347897859,0.0164212621441749,0.0066369292665953,-0.0150109783268637,0.000662223925786655,0.00474232193771946,0.00155607839915661,-0.00889505191613915,-0.000906854905399259,-0.0143269926902834,-0.00461797819581319,-0.00166696093211164,0.0102002169649515,-0.0157311639022603,-0.0223557755393817,0.00351658975066037,0.029077434909377,0.00952417215203824,-0.00333762512764328,-0.00539355357896157,-0.00558893919461946,-0.0158943312155922,3.11233872218671e-05,0.0161200912533003,-0.000428821752485557,-0.00286807888335502,0.012475530055612,-0.0205236359690464,0.0811033975862527,-0.00161403256628336,0.0112757929024155,0.0230805396696009,0.00885194343058906,-0.000252906018917941,0.00649041379773156,-0.00948558187356464,-0.012119855011816,0.00946133920126551,-0.000885095335302844,-0.0210578195650846,-0.00795015780660411,-0.0244428106406859,0.0104973915289536,-0.00101865879433798,-0.0132060555425629,0.00290435508666305,0
"GSM748142",0.000537684377298349,0.00698588751671248,-0.0102536282961376,-0.183173234312481,-0.013107203816442,-9.21263571956285e-05,0.0351324378335126,-0.00336181148746353,-0.0173672857487665,0.000712863881287812,0.0143836943824528,0.00649464158993162,-0.0151882650257986,0.000695711668778611,0.00436925644715948,0.00172193466078978,-0.0114713473898749,-0.000833218030531219,-0.0130025024244283,-0.00423186788313941,-0.00172828014320511,0.0100947285590892,-0.014809331137016,-0.0227530992565345,0.00301489839916864,0.0241551537689421,0.00978876869835899,-0.00242267240864114,-0.00580097118206839,-0.00630342045387408,-0.0133086657067123,2.96687029995029e-05,0.0107904926389457,-0.000435393299340743,-0.00259298731938119,0.012361568950163,-0.0208900235845147,0.0853478977382054,-0.00166492061082394,0.0105367006482243,0.0216806542391788,0.00931065497936939,-0.000224704965823988,0.00647406626231827,-0.010183938085734,-0.0132044640702383,0.00696762162937522,-0.000715742480921072,-0.0147716467061418,-0.00760146646315608,-0.0266073024084825,0.0108224787459701,-0.00102619648198893,-0.0117959575886648,0.00263831225109623,1
"GSM748143",0.000549204475170758,0.00671288595747061,-0.0100498171709611,-0.173372317476309,-0.0138540512617898,-9.60724081624553e-05,0.0423035387831574,-0.00346731047382638,-0.0146767263413145,0.000732081989732118,0.0177552323035335,0.00648319221397202,-0.016366766411961,0.000696189551600602,0.00445525323512032,0.00179676764219567,-0.00879597843316278,-0.000877753350462517,-0.0140055485431842,-0.00404923617972981,-0.00170882689679243,0.0099380502470931,-0.0155579824987064,-0.0257048067582116,0.00328955052765875,0.0253630774865344,0.00901432843410965,-0.00286297713960869,-0.00558091567171466,-0.0057095532107632,-0.013669974716109,3.36340296949597e-05,0.0153732843534717,-0.000433055380826265,-0.00316707393390892,0.0133207276522626,-0.0221230438078534,0.0882367176303605,-0.00159206137987882,0.0111698082874677,0.0226178942810525,0.0097731787506399,-0.000230699783472235,0.00622585933592456,-0.0103227030302021,-0.0131641583438865,0.00801979981050791,-0.000730618794053355,-0.027429069652982,-0.00738245238405483,-0.026681202269457,0.0102327397058777,-0.00111210859935421,-0.0132685124381112,0.0028941134263877,1
"GSM748146",0.000543803928361712,0.00722667648783358,-0.0112686717361834,-0.172901764846925,-0.0128548254723084,-0.000100880157412625,0.0414584355583363,-0.00370819888656565,-0.0181308519420869,0.0007005228780897,0.0158601125211246,0.0065961162436486,-0.0152948869732367,0.000705067664914853,0.00462458386389174,0.00171567192415505,-0.0109486932897895,-0.000842559512130638,-0.0161375614179571,-0.00450251526551924,-0.00156338929766331,0.0104896668740611,-0.0152995011276996,-0.0268413219671989,0.00294626040955643,0.0277374125569694,0.00980745087886245,-0.00404964959533187,-0.00618022870316846,-0.00572522189313829,-0.0141019720111451,3.57694018435331e-05,0.0126705859747182,-0.000436946493122469,-0.00282917672698031,0.0124816482469664,-0.0226492953535018,0.0865189447079957,-0.00152339528806572,0.0107674289520372,0.0214732129111651,0.0103666855642051,-0.000212844924637666,0.0062291687429532,-0.0104748017446087,-0.0131123626807704,0.00741823536028971,-0.0014024228202789,-0.0170454860433295,-0.00863678285663204,-0.0275434410047311,0.0105321973094614,-0.00107559214984866,-0.0128457846383108,0.0028044629116923,0
"GSM748147",0.0005355175834926,0.00689309822692973,-0.00925430456783943,-0.171552490218891,-0.0127809504425809,-9.50386955180685e-05,0.0342820149358185,-0.00365931847440457,-0.014720392203251,0.000718531119201814,0.0142851772541212,0.00627631924692667,-0.0152524923360202,0.00066131487151987,0.00455419318558353,0.00179665414260414,-0.00813583110741719,-0.00082883259843266,-0.0124580229111079,-0.00457665506952905,-0.00159760627490555,0.0106362469468118,-0.0153004664589107,-0.0232707056556909,0.00290145234370369,0.0242151735397493,0.0095305576509308,-0.00332469519673663,-0.00568844700997868,-0.00580228721030028,-0.0148653337917479,2.97003727874725e-05,0.0115142037645624,-0.000433871092823501,-0.00275748256597593,0.0131987270873368,-0.0177595197857061,0.0801749461484619,-0.00154498290773182,0.0108005441746681,0.0213573397922149,0.00928645402006784,-0.000231065257979283,0.00618025074825362,-0.0107256821614902,-0.0118182992924211,0.00645034670753063,-0.00100647809485555,-0.0150604805090802,-0.00731213191206309,-0.0243483551667312,0.0113068810789017,-0.000922044047669557,-0.0119173095466105,0.00289055651412951,1
"GSM748150",0.000541506465172873,0.00706180432531568,-0.00995272539006012,-0.175238532015107,-0.0135793028320806,-9.20274886633654e-05,0.0377289879268565,-0.00330243376610035,-0.0165558128331601,0.000978048006311199,0.0146241949843251,0.00620610735112006,-0.0158394499629329,0.000674368756728585,0.0043772115637211,0.00178380916600992,-0.00984667650041071,-0.000829121428080787,-0.0125577332291179,-0.00433659890507838,-0.00158426175838169,0.0108571049703952,-0.0147521869341759,-0.0232864823862213,0.00288973565603654,0.0234211915867816,0.00812271320295532,-0.00268002463793801,-0.00480670643139449,-0.00598348571450837,-0.0140330609869852,2.98805891761651e-05,0.011290547044657,-0.00043245843248656,-0.00262037420426479,0.0131497738553861,-0.0205657550452077,0.0818623784492147,-0.0015668616664495,0.0110958946208515,0.0219682617731004,0.00907684904785862,-0.000237594397063193,0.00618971158877801,-0.0110563821455472,-0.0123415486562497,0.00734655587074644,-0.000757259799008671,-0.0154586830315793,-0.00772617153068624,-0.0276056108299142,0.0109284088492955,-0.000993117346124027,-0.0120471832518092,0.00269183403182908,1
"GSM748152",0.000543002268097444,0.0067867227100006,-0.00919124306231208,-0.178114510822236,-0.0156801799708712,-9.51608943361379e-05,0.0382380334450293,-0.0033214609869178,-0.0171091286355908,0.000813999046027188,0.0149193788097305,0.00645473210285003,-0.0150509308669538,0.00065716988740347,0.00446434607162092,0.0017941399957138,-0.00952507707575118,-0.000838334480095096,-0.0131261327198917,-0.00465108185069722,-0.0016044902885891,0.0101074516893115,-0.0152660056774729,-0.0239352902809614,0.00346982797182878,0.0248158232896039,0.00845307019510802,-0.00248015836275199,-0.00522508067438588,-0.0059557824569064,-0.0133433306564871,3.09555536444352e-05,0.0138374570799931,-0.000452245964134722,-0.00299594102220271,0.0128146331887838,-0.0201745680167811,0.0848318304634164,-0.00156655841516903,0.0105929626699945,0.0224431591663036,0.00829827363651928,-0.000214963076961521,0.00600932432632422,-0.0110844014090863,-0.012359322197421,0.00752900984119365,-0.000873244144403567,-0.0156821881010967,-0.00752520135042129,-0.0258351559381059,0.0106573506781201,-0.000969755429617667,-0.0120187226621151,0.00293803063653406,1
"GSM748157",0.000547931576945533,0.00712562241360819,-0.00934116534724658,-0.174654792311615,-0.0138504766978765,-0.000100781202601602,0.0347101027913911,-0.00350904634983773,-0.0132242623101372,0.000747415979463199,0.0144730749135645,0.00633440765661462,-0.0144085911871253,0.000732293440306398,0.00463407725349844,0.00153929451959741,-0.00889023521865136,-0.000783414008382497,-0.0133774235977527,-0.00512338802950726,-0.00156794547944183,0.0110769547684875,-0.0160414516372921,-0.0236703122608256,0.00323895102867157,0.0240030783263822,0.00976771015481175,-0.00257698684426083,-0.00587943791897388,-0.0060382081990666,-0.0166955760116551,2.91125479635931e-05,0.0115832600501179,-0.000453549206193663,-0.00277941233292984,0.0132377743535525,-0.0202195144998777,0.0894597519744178,-0.0015687481198457,0.0109761647617007,0.0219052693107076,0.00931786298355198,-0.000243502455084293,0.00691939055054198,-0.0120291938922659,-0.0119155035139654,0.00573234363879907,-0.00154391784260778,-0.0160359218915162,-0.00743423147793952,-0.0242169474596301,0.011118821178357,-0.000955642211468535,-0.0125150668714809,0.00288717075507615,1
"GSM748161",0.000545022846114513,0.00688754557222586,-0.0093072166047791,-0.179603004489796,-0.0159036245682378,-9.15680656794743e-05,0.040982245575287,-0.00337500760741209,-0.0146711417598949,0.000644618799483654,0.0159051495832504,0.00638358587751767,-0.0148785243359048,0.000675227548875124,0.00452313373172583,0.00191554224883899,-0.00988768069901352,-0.000877415057225783,-0.013487215153494,-0.00484792103936476,-0.00164732240160076,0.0103249600694695,-0.0151901680025023,-0.022488698163374,0.00318962283196569,0.0235971737126055,0.00879818431576247,-0.00273041099057872,-0.00524082262176963,-0.00575305148055822,-0.0124649687447301,3.21628793769584e-05,0.0153878014356395,-0.000410872149800993,-0.00303020808088137,0.0124444974181304,-0.0216662651117921,0.0825314675468239,-0.00160447485205343,0.0112232862626077,0.0214300937803056,0.00872921453269607,-0.000227042365275874,0.00601695928975246,-0.00988646729341904,-0.0136226348000699,0.0077411945737046,-0.000636832912714098,-0.0163262318759477,-0.00728772691876487,-0.0260397546653141,0.0106484750397032,-0.000976554535083531,-0.0121219070290488,0.002725983081471,1
"GSM748162",0.000545613115854255,0.00688030856807134,-0.00877215264613748,-0.179376617294509,-0.0122338120502233,-9.48800004485971e-05,0.0378240780582683,-0.00358131240681229,-0.015604796344396,0.000631986632361091,0.0151479321907148,0.00622854841153918,-0.0149728853499419,0.000703246262399001,0.00443810295471735,0.00157506138542412,-0.0104726034967495,-0.000810973854583607,-0.0122585486606972,-0.00412412251960888,-0.00157523984962432,0.0107832458179624,-0.0150953868288508,-0.0229577357859985,0.00291640129473434,0.0222912601868445,0.0092759814162119,-0.00244195242044249,-0.00553883256321422,-0.00562203626421234,-0.0135291896856815,3.03628265803911e-05,0.0133812835598758,-0.000412762176155368,-0.00280032771052252,0.0131729651406273,-0.0197935379735409,0.0826662387395715,-0.00162216683303411,0.0113819096413149,0.021263876082706,0.00896704392990907,-0.000227656539510994,0.00625413036848252,-0.0113997249960306,-0.0129634148598814,0.00738861108056862,-0.000869530010768334,-0.0219080336876072,-0.00753233472687673,-0.0226585796052665,0.0111031857417843,-0.00107901675952617,-0.0126488944441101,0.00277181695688684,1
"GSM748164",0.000536945211767778,0.0069558500329792,-0.0106449051604116,-0.178207299163284,-0.0137986098630646,-9.39690732634372e-05,0.0372867726379054,-0.0034698968036702,-0.0152163426980719,0.000857252034506989,0.0142654966391731,0.00631815633292604,-0.0138376504268075,0.000645193235338705,0.00452995134972643,0.00199301461334982,-0.0109249425426912,-0.000842595513364515,-0.0128479309341869,-0.0043070137197662,-0.00156852595865424,0.0100533187198147,-0.0149031149631019,-0.0228878664571962,0.00314161924631598,0.0279488983745448,0.00907968527632678,-0.00350472201087624,-0.00518981430618675,-0.00573913773926341,-0.0138354056628907,3.01342406404575e-05,0.0109858610059579,-0.000431648736199838,-0.00294072936684561,0.0123757309684668,-0.0200843232955541,0.0872886199166122,-0.00160789613785214,0.0111704745265398,0.0211370949214957,0.00955710002810884,-0.000221253278352526,0.00648065374051256,-0.0104066771852475,-0.0126956195266819,0.00808019777986765,-0.000726633832608443,-0.0145883005366477,-0.0074180288126035,-0.0275890553619216,0.0110331541588356,-0.000983454874799497,-0.011587557499624,0.00265753247582091,1
"GSM748166",0.000542705334612046,0.00731352084111627,-0.00985019473195581,-0.169173409277435,-0.0169639787268381,-9.22659832505245e-05,0.040725924900072,-0.00344378390657469,-0.0163801641159536,0.000851550651395194,0.0157736410728156,0.00641256995418092,-0.0154954670765461,0.000651705957960649,0.00462596352508915,0.0019158163923317,-0.0113744187637879,-0.000933673824152446,-0.01455382119136,-0.00458349042780828,-0.00160904108388587,0.0103514568106866,-0.0151474494292347,-0.0236405371654976,0.00369426113845958,0.0284177313256718,0.00904809946624684,-0.0040745957050823,-0.00555416039671573,-0.00566623607272695,-0.0145756892636789,3.0123786739525e-05,0.012838205206581,-0.000465932070442213,-0.00264696118365656,0.0125278780977573,-0.0212542336637229,0.0817395739031369,-0.00161393005259973,0.0111882084406114,0.0215831860284048,0.00867933957099562,-0.00021430839675122,0.00559687121707018,-0.00945426930432329,-0.0130448117852635,0.0103766371100122,-0.000703342065315434,-0.0160316579211287,-0.00762877450038668,-0.0307562626907127,0.0112445939127967,-0.000966199330424872,-0.0123671166378558,0.00267878167601475,1
"GSM748167",0.000546566993186924,0.0074986781808931,-0.0106171602629703,-0.183505451523531,-0.0206604062477823,-9.53157004070839e-05,0.0373956603149708,-0.00345077095890458,-0.0167123235082672,0.000934253145396245,0.0144779039825408,0.00614527930789537,-0.0146924652054076,0.00065324283957254,0.00452423821953905,0.00205682875879518,-0.00913190204121114,-0.000817823529030001,-0.0120803172160372,-0.00436124244266444,-0.00162954327871655,0.0102713736868177,-0.0150188444011219,-0.0238539414447188,0.00284340187710068,0.025329256186556,0.0084825201629328,-0.00246301674719739,-0.00501911077909318,-0.00583052613764446,-0.0138901578813333,3.0553119708622e-05,0.011953844651402,-0.000442831466469114,-0.00278081918677051,0.0129141674695184,-0.0219377257038181,0.0901118799522886,-0.00160182902604162,0.0111127101852061,0.0211587773887383,0.00935148560201745,-0.000213865625659041,0.00639336653124041,-0.0111380019311454,-0.0123081527629173,0.00605075888633509,-0.000685039616237881,-0.0150362971055121,-0.00770821272093757,-0.026501535249431,0.0115648932713313,-0.000965949445854315,-0.0117935207376281,0.002519964161392,1
"GSM748169",0.000553618695148338,0.00735972927470726,-0.0103129316228631,-0.174112236590704,-0.013357469350642,-9.05650182449695e-05,0.0388693292174628,-0.00322382883307714,-0.0159050357461232,0.000665303577648792,0.0155052448329434,0.00628064913009056,-0.0163324309330838,0.000683536707764435,0.00467318756933068,0.00198033939176371,-0.0100257289227226,-0.000912769784187669,-0.0140906912244041,-0.00492343977852862,-0.00156084897384831,0.0101390720266131,-0.0148311801036501,-0.0225284353901109,0.00340410159650576,0.0248071605551457,0.00875261339269902,-0.00301909182292387,-0.00539978506255695,-0.00574779751472796,-0.0138866783895037,3.27594785677173e-05,0.0117113648457638,-0.000441766147499608,-0.002779032732077,0.0123813570685599,-0.0202481106145536,0.0874621143490052,-0.00156826142047874,0.0106995809996752,0.0208853322778625,0.00919636702273279,-0.000218377166056143,0.00679060181908392,-0.0101400642353484,-0.0130925386982788,0.00730888805492191,-0.00090843126866306,-0.0165322864674615,-0.00817100798078199,-0.0284177624429937,0.0119275440425688,-0.00100603671708682,-0.012476964742327,0.00270458183011761,1
"GSM748170",0.000547524036599821,0.00739387275058009,-0.0100678352018691,-0.178321150454109,-0.0130763213966573,-9.31908125252908e-05,0.0424599197039154,-0.00346422080476762,-0.0175563437838608,0.000748093099685773,0.0156066087367856,0.00686205317444414,-0.0162622133848686,0.000788194952078719,0.0045008439022101,0.00172849252846702,-0.0100477774525004,-0.000971973583380605,-0.0130693727533709,-0.00440110729232944,-0.00158562086270804,0.010184847676802,-0.0154185515068894,-0.0232191611786992,0.00345815655975573,0.0250006022806223,0.0101063287900813,-0.00279749051250196,-0.00646961068115767,-0.00586910761371772,-0.0136607737940327,3.49213937411224e-05,0.0138556769671929,-0.000436507307411893,-0.00276382511354499,0.0123577109004717,-0.0234122251691327,0.0884577006535414,-0.00160853612092977,0.0107354368411743,0.0216157982306102,0.00815501796845159,-0.000219190210057697,0.00639148167977109,-0.0101294312494006,-0.0131598646895431,0.00812510982446557,-0.000720716721990843,-0.018227984479247,-0.00789228095844911,-0.0303035834468868,0.011033164245653,-0.00106920120087785,-0.0121684338897955,0.00282821052848918,0
"GSM748171",0.000547239905076856,0.00679350123057854,-0.00887435631646233,-0.175783629945378,-0.0131075380570389,-9.7870348990381e-05,0.0395649761318371,-0.00343593668599181,-0.0132585481007338,0.000805269387552949,0.0146937631259654,0.00625509035123828,-0.0145640493512639,0.000690789148827964,0.00455161404771063,0.00180113444632602,-0.0107065141624849,-0.00084576338219389,-0.012872026727928,-0.00408193663304264,-0.0015879987441347,0.00952602409181529,-0.01564267618515,-0.0234318875745419,0.00344449269615328,0.0293577541502732,0.00973990937973162,-0.00253591949601772,-0.00598747541735307,-0.00607224235798937,-0.0137438092179814,3.0116102820256e-05,0.0119642333850574,-0.000436583216631275,-0.00275597518913894,0.0133381397390319,-0.0207467222265908,0.0901663483749946,-0.00163399503703352,0.0107078816235275,0.0221418117011443,0.00942231795725636,-0.000223341245787046,0.00705955008031873,-0.010917986090559,-0.012276898006194,0.00721086927222072,-0.000937633343933797,-0.025020023241554,-0.00787197128706951,-0.0243366884946536,0.0110568476444033,-0.00104382427040496,-0.0122364358838039,0.00280258161009005,0
"GSM748173",0.00055765021388489,0.00711636073687653,-0.0103396181530303,-0.180773862643433,-0.0142829671970866,-9.69100717088388e-05,0.040423518199,-0.00347007603915667,-0.0168540857872047,0.000659981260181331,0.0159517019519308,0.00635796169434954,-0.017188360877434,0.000670418140865557,0.00449457461563087,0.00181656418753622,-0.0110637736932277,-0.000916970712366498,-0.0167976283536552,-0.00433080786412363,-0.00155784864572885,0.0102790949569814,-0.0153917530400034,-0.0243220126847315,0.00335911242018203,0.0288072928656366,0.00934833307519044,-0.0035995636438652,-0.00582353108978215,-0.00587875613373762,-0.0134393349436893,3.5004950633344e-05,0.0117622267107389,-0.000450534747148728,-0.00321654234568007,0.0124894393896636,-0.0211969349154822,0.081282186190419,-0.00167456437436847,0.0109112526624427,0.0217435056777281,0.0101519839137089,-0.00023615184354408,0.00645991292608585,-0.00972298790911142,-0.0130537643377541,0.00971519758061222,-0.00193096561700991,-0.0161170269686763,-0.00800650485142033,-0.0319414016880425,0.011059805440198,-0.00109160554244709,-0.0128298269374816,0.00286855557014938,0
"GSM748175",0.000547428018487662,0.00671900878438189,-0.00986363995525702,-0.170436203270209,-0.0141945620046873,-9.15291366975429e-05,0.0441636394445716,-0.00368686217953388,-0.0159370802943076,0.00071754472630264,0.0161262248734964,0.00635587943459568,-0.0156929802463574,0.000656970430056911,0.00445660959849712,0.00188407979330165,-0.0108326742958519,-0.000955770019528888,-0.0165531825183086,-0.00405752191300957,-0.00160290116875394,0.00998925732720718,-0.0151448911546508,-0.0245981184862558,0.0031928825652495,0.0271608886322755,0.00777162446920731,-0.00330885998778376,-0.00465538629267473,-0.00578769981479273,-0.0134541954634278,3.55839835765408e-05,0.01326772127274,-0.000437875785544884,-0.00263396705368962,0.0117707554399287,-0.022564073056894,0.0815889044754799,-0.00159828726688959,0.0105520240874997,0.0220058058197747,0.00960804067478348,-0.000219230933374105,0.00558914290711177,-0.00901466548585692,-0.0138304481341019,0.00917380503319961,-0.00145526871682847,-0.0218448013813402,-0.00851037689535115,-0.0287972145080933,0.0118490182355298,-0.000971413540633343,-0.0128917090621602,0.00266201368635015,1
"GSM748179",0.000558345063978983,0.00747479921688945,-0.0105285670538961,-0.18787456945271,-0.0136688145202673,-0.000101160986163009,0.0412524156372615,-0.00340616666675536,-0.0168690692838799,0.000557338083103268,0.0159916491818317,0.00668313734633927,-0.0149350186747693,0.000694478217548834,0.00456970218836469,0.00154223005350851,-0.0114180757228805,-0.000891764840933087,-0.0187672427464789,-0.00433059767270511,-0.00167309628531847,0.0100486399151107,-0.0159940245797189,-0.0239161178449705,0.003113076902033,0.0340192409137998,0.0103828572783812,-0.002838517328578,-0.00644461982977838,-0.00587115587713313,-0.0138610349842889,3.14127781962043e-05,0.0146675549920905,-0.000483102099232791,-0.00289553048522962,0.0114160631026552,-0.0218616196319898,0.0821267841746014,-0.00164950965107878,0.010016557787071,0.0240935987861077,0.0108126178967377,-0.000216091589757246,0.0062932259675873,-0.00996873154106179,-0.0121366247464735,0.0067845364941841,-0.00185723156351754,-0.0290246318049855,-0.00754056608360642,-0.0240188250670946,0.0110461856804432,-0.00114443652282728,-0.0134740977946372,0.00299502200810065,0
"GSM748180",0.000541216064645318,0.00645293565753683,-0.00945353792676547,-0.180692793735395,-0.0144468887066867,-9.32649680026207e-05,0.0373626467066062,-0.00336383393123495,-0.0166338772327595,0.000741671017985407,0.0136854188003733,0.00651250037575935,-0.0141734490959731,0.000666985068382182,0.00471059947099054,0.0020499569552742,-0.0106342439653686,-0.000811882208571927,-0.0115721206806274,-0.00419376655101343,-0.00157103214016915,0.0106550816439877,-0.0149604766419774,-0.0234011846343456,0.00293290453233068,0.0213297948006523,0.00923413749699641,-0.00260796164204426,-0.00532440790859469,-0.00612464754378706,-0.0129868922145736,3.1495810004566e-05,0.011357020733194,-0.000414421672234221,-0.00302856925561088,0.0135742314184688,-0.0214448951394634,0.0839085211754037,-0.00163132354011435,0.0111569534454238,0.0220241675018006,0.0086763928180693,-0.000205200919393607,0.00602903168458904,-0.0108833767718872,-0.0117464244495872,0.00704685412630676,-0.000684853374206367,-0.0155262248684559,-0.00732250362658423,-0.0235388742529359,0.0107177516682244,-0.000969203865442913,-0.0120140889252767,0.00266694648800776,1
"GSM748185",0.000537601358175243,0.00754091425850511,-0.00965694497345941,-0.174990628888532,-0.0200025719190835,-0.000101902884208771,0.0426028482971511,-0.00340335408312094,-0.0163012951724044,0.000719206463882527,0.0165548404201637,0.00647680061060109,-0.0172599901841315,0.000695741654342752,0.00484206957482371,0.00146412630836385,-0.00949701066936091,-0.000997483688250472,-0.0161989255547867,-0.00582318889707562,-0.00169222265928566,0.00956035602785177,-0.0165446569461866,-0.0243496929250115,0.00453646313531583,0.0267620630540692,0.00922681087394998,-0.00354013514686659,-0.00599029372177973,-0.0056935675921906,-0.0177649186328918,3.14943825436607e-05,0.0150950931290651,-0.000465145806257993,-0.00270389368714469,0.0116578730114499,-0.0214086411663962,0.0795081331153515,-0.00155461669009291,0.0104383203747827,0.0226146300533272,0.00993292282020865,-0.000231672587832112,0.00654262100352198,-0.0109285744225517,-0.0123193140528158,0.00761759318124695,-0.000650930197610019,-0.0184546799567399,-0.00812135778721755,-0.0287935597320589,0.0102409087094212,-0.00113880557773402,-0.0131884610724115,0.00276518593959728,1
"GSM748186",0.000557237934861375,0.00876598866936069,-0.0115832688681894,-0.190232533629368,-0.0146670528622726,-9.35070132333104e-05,0.0414239300860434,-0.00317525060346305,-0.0186979226028128,0.000700961147850217,0.0148995108876735,0.00656494737204035,-0.0152813886447252,0.000703495179974041,0.0048860992316078,0.00163417147967484,-0.0115959519173451,-0.000855153679046688,-0.018529619365016,-0.00486902525934139,-0.00168354143104649,0.0104025922607244,-0.0154795927183491,-0.0251064406610526,0.00334208191604717,0.0298243550194702,0.0100838759152202,-0.00406216966075528,-0.00638740127858575,-0.00584062062641267,-0.0124384537043756,3.28864714513254e-05,0.0162613990033409,-0.000436956712965278,-0.00287887835396243,0.0121389949255118,-0.0238200613486421,0.0848978738356251,-0.00175149659842081,0.010471614950902,0.0236556310956873,0.0114282064666125,-0.000219550999485782,0.00638217875410856,-0.0102262530544603,-0.013382887444803,0.00695625185525148,-0.00170362386909799,-0.0243706855637661,-0.00826016045443909,-0.0260166874822252,0.010844238005076,-0.00122317255600289,-0.0129277784017269,0.00283458862213911,0
"GSM748187",0.000534584419805509,0.00671330762892276,-0.00902879076406227,-0.171262815379717,-0.0123743567087397,-9.70646824114755e-05,0.0412602651319031,-0.00323127463301951,-0.0179285673189729,0.000695830251434984,0.0148121711416006,0.00645227960351126,-0.0146289092450533,0.000693511655570046,0.00450079445648501,0.00182615092105186,-0.0107643108133802,-0.00091111270035508,-0.014613257916052,-0.00394537061397323,-0.0015204568849973,0.00935023122017385,-0.014623201174238,-0.0234412405815605,0.00337750199096652,0.0293967865276423,0.00800688080284043,-0.00572613434112922,-0.00492908229944696,-0.00556081619971051,-0.0132773241634218,3.35333943308802e-05,0.011903948433072,-0.000459038351665658,-0.00256158314404477,0.012347817077147,-0.0220000084212755,0.0820565092960508,-0.00158354882322494,0.0108963324628924,0.0205102677735353,0.00854515037046623,-0.000200749124955711,0.0053150473933232,-0.0093111635607988,-0.0133937864356671,0.00906571927955181,-0.0011821136846392,-0.0149593559047669,-0.00777273135008726,-0.026665696360316,0.010743484467869,-0.000993929020841595,-0.0122569355193428,0.00267468160839783,1
"GSM748188",0.00053013334796079,0.00681064643089059,-0.010260910328509,-0.173011293520928,-0.0130546391067118,-9.44850853366663e-05,0.0375239996594105,-0.00358306856573276,-0.0143841642762549,0.000855479950512858,0.0153844113922397,0.00652410893024677,-0.0161247720974522,0.000630788852637175,0.00433587382933822,0.00168080264216863,-0.00971213181143216,-0.000857799077178108,-0.0122770763611919,-0.00461764139966965,-0.00163153016809615,0.00975634357305595,-0.0158394147411523,-0.0231024704114541,0.00317552188419142,0.0237967818741735,0.00909802211364989,-0.00252957894732494,-0.00532066986814087,-0.00589434693594618,-0.0150670217372774,3.21297712752668e-05,0.0123787297717853,-0.000420975208120748,-0.00307946892719885,0.0126277276061847,-0.0217544610291978,0.083762246736836,-0.00167531258192239,0.0116066953971493,0.0213900883618382,0.00758209833654045,-0.000229407817805284,0.00649827233450118,-0.0110904835864077,-0.0128975285086702,0.00855538420778649,-0.000851476982695079,-0.0151607467491894,-0.00743808375849294,-0.0256848184065329,0.0108155340636266,-0.000972755970234734,-0.0121693857410299,0.00290307161330397,1
"GSM748189",0.000531978363370429,0.00658232287297422,-0.00922062192487953,-0.172698965415911,-0.0132350540456199,-0.000100934902764416,0.0394386531160389,-0.00345184309068582,-0.0209117018953715,0.000752435358253094,0.0162796810735322,0.00654638095945567,-0.0147475458740238,0.000711669304543048,0.00459924406280398,0.00176693685663345,-0.0115868758706512,-0.00100415455733975,-0.0159459039754787,-0.00415232733224564,-0.00158724056514381,0.0100621091115052,-0.0161422966579187,-0.0230248046702681,0.00418045825930359,0.0316831367459436,0.0106290888930729,-0.00588134721182346,-0.00664326656903954,-0.00565267112948255,-0.0155382738524583,3.16874192026036e-05,0.0142098366088675,-0.000458809778471691,-0.00269619252614407,0.0114833988514631,-0.0216938752811815,0.0832048526659986,-0.00158857333653556,0.0103221889564509,0.0217069311065738,0.00928686447030267,-0.000240618219482706,0.00619087002000323,-0.0101995504402014,-0.0126735603659378,0.00775151894905211,-0.00070664409268617,-0.0177099200009976,-0.00903488167010272,-0.0262380739755542,0.0105704485657923,-0.00102176484580755,-0.012125333050991,0.00285584155343696,0
