"","APOL1","C16orf89","CCL20","CCT2","CCT6A","COL6A1","CXCL17","CYP24A1","FKBP4","GHITM","GJB2","GOLM1","GPD1L","GPI","HMGA1","ICMT","IER3","IFI35","IGFBP1","LAMB3","LAMC2","MARVELD1","MDFI","MRPS12","MT2A","MUC13","PFDN2","PFKP","PLAUR","PMEPA1","RHOC","RHOV","RTCB","S100A10","SELENBP1","SLC7A8","SPRR1B","STIP1","TCN1","TK1","TM4SF1","TNNC2","TOMM22","TPI1","XRCC6","class"
"GSM748173",-0.0153929849608482,0.013673994818264,-0.029043259630052,0.00299331523407437,-0.00208011257809008,6.9659219957509e-05,-0.00701101498369158,-0.00250089257434245,-0.00399921402885583,0.0106894013917684,0.0249615988263614,-0.0065274149605042,0.00424963507346416,-0.0179229486560614,-0.000515710891656032,0.0329149263935178,-0.0678541092649682,0.0116426423193678,-0.0147188300642251,0.00303916310051712,-0.00499525445061245,-0.0591801731398327,0.00340822870231589,0.023875996848991,-0.0187886439828822,0.00344787740858774,0.0359799849203142,-0.00366554696214481,0.0232934542771827,-0.0066189508441303,0.00932522869471187,0.00587461094591319,0.0162805682471119,-0.0062227265369446,-0.00557498364962923,0.00140188214689246,0.0614480855312881,-0.00758479832210772,-0.0118978903308594,0.0139132069264829,-0.0133060794666278,0.0687276686400881,-0.0273773961855325,0.00133877884076376,-0.0378523838835753,0
"GSM748175",-0.0151696918974394,0.00921313974918329,-0.0253273441579997,0.00292390829802957,-0.00196225347914193,6.46663502058516e-05,-0.00650250521538133,-0.00321996192877828,-0.00406108798637631,0.0108246817596573,0.0214094587062671,-0.0061347995909362,0.00360880329301283,-0.0170062970458486,-0.000553278211634718,0.0304109739488556,-0.0675429665919588,0.0107799369690651,-0.0149079665979181,0.00311814379224371,-0.0051290275062513,-0.0564747664581935,0.0036481192822232,0.0242069484015421,-0.0183131279982726,0.00356445701929196,0.0343351949124612,-0.00338109498011969,0.0238224139934327,-0.00541664546375061,0.00872526530424342,0.00389602066910373,0.015964938911754,-0.00580773906224213,-0.005214582101025,0.00149453991376227,0.0411305837397508,-0.0071100865084788,-0.0119536758682512,0.0162589056551051,-0.0118712181251974,0.0738326478420444,-0.0269300580498051,0.00133945816000675,-0.0362108484371415,1
"GSM748179",-0.0128903843070264,0.00939990481294519,-0.016821810989213,0.00312558086241544,-0.00216974889280992,5.35158117571735e-05,-0.00511325795927027,-0.00603040672141639,-0.00496602978130836,0.0116177841609291,0.0189834200294962,-0.00637899636218194,0.00404706803446569,-0.0180685102580183,-0.000652304370341251,0.0329064426035867,-0.0647951551442603,0.0126261420485508,-0.0147507223628433,0.00369494472568824,-0.00614948301705263,-0.0523605725197333,0.00354931470553229,0.0267888527770103,-0.0199393223074542,0.00351469798798061,0.0382063069520927,-0.00402863502924163,0.0220518268324351,-0.00576250531053792,0.009300081946262,0.00516091727668117,0.0149833357162002,-0.00641850119515524,-0.00552569513566208,0.00123545636700713,0.0325253199036851,-0.00769791102576038,-0.0128881396105623,0.0196916439617812,-0.0140138591143664,0.0652529766264946,-0.0265318664568477,0.00153124000087158,-0.0378232256315315,0
"GSM748180",-0.0132437722030331,0.0154090165977233,-0.0269689190650691,0.00310880314637625,-0.00201540954707002,5.77747221784434e-05,-0.00746593981872268,-0.00200324666857664,-0.00409676058806294,0.0116356620183557,0.0146662207097447,-0.00611562587578951,0.00553226839137085,-0.0166024831051437,-0.000473256503711355,0.0275247086685891,-0.0602671697309041,0.0114733787954084,-0.0144739073907124,0.00259625816011735,-0.00409675940948956,-0.0487540247550554,0.00306531842129819,0.0260068001558267,-0.0170628033012019,0.00363121114496782,0.0366449546552195,-0.00300857008091535,0.0173186940376659,-0.00511712890676414,0.00806985311102186,0.00430099595517938,0.016743327923104,-0.00565677381795017,-0.00885702895797696,0.00138595623642986,0.0239671725822319,-0.00743625756459728,-0.0102658266568476,0.0130463191975749,-0.0122725150008816,0.0861772028974487,-0.0281762270752767,0.00134890351703917,-0.037846741919354,1
"GSM748185",-0.0194933047260478,0.00629551638268954,-0.0166429230501763,0.00300664742896005,-0.00195235379959549,7.05691995331656e-05,-0.00728608499828913,-0.00435226510610173,-0.00494920295352136,0.0120301803558873,0.0272133769448938,-0.00598901034884415,0.00357431588792487,-0.0185433212587372,-0.000576004967286489,0.0312214097177368,-0.0637469752958414,0.0129376454935024,-0.0249076884472094,0.00361192953993844,-0.0040306466899884,-0.0516909250433825,0.0035996781900915,0.0309335941623632,-0.017642417960856,0.00756273620389721,0.0364576890680392,-0.0037239227702783,0.0230737848672991,-0.00637807251298952,0.0088864158413006,0.00631042870895641,0.016363368316736,-0.00600550117233919,-0.0062741575148012,0.00125943774398556,0.0523651115425785,-0.00820427125041697,-0.00935514735599188,0.0177705877263414,-0.0126880411747064,0.0616162153656183,-0.0290825308590011,0.00135138022449445,-0.0395778813255619,1
"GSM748186",-0.0159470267561312,0.00900086793048492,-0.0215146396666447,0.00310968920918749,-0.00202572461809385,5.73193971124679e-05,-0.00647707899134783,-0.00348564379068563,-0.0042366827791498,0.0105678958221378,0.0222337922870119,-0.00636243658549225,0.00407957915517641,-0.0184221485330412,-0.000638107776984076,0.0334149723415283,-0.0668232435191641,0.0136075312322565,-0.016063990590281,0.00317321872655073,-0.00559965509212475,-0.0549688606244588,0.00337195498885438,0.0265693523802819,-0.0197381373837188,0.00337873684475103,0.0365485560702807,-0.00369893335523204,0.0227833771730468,-0.00623732619936304,0.00926923430611517,0.00509652207682333,0.0153799408256007,-0.00645412016760886,-0.00634444063826296,0.001230269023017,0.0603275008532694,-0.00768726839244543,-0.0127184154641068,0.0189812537363006,-0.0135390566093577,0.0932376652776337,-0.0292416318687457,0.00146480387735641,-0.0386744606839697,0
"GSM748187",-0.015650977966161,0.00995044140065846,-0.0212552980254915,0.00294806062244602,-0.00200659030240485,5.85092509479282e-05,-0.00648243631417306,-0.00281848797878918,-0.00390129783624398,0.0114725664953548,0.0218852646843142,-0.00654673982438229,0.00429780854609377,-0.0170594916020019,-0.000522580369941592,0.0311994189176899,-0.0631636285500905,0.0119683762878135,-0.0151629692086433,0.00275348235369942,-0.00587621108881562,-0.0550063366633608,0.003391336822131,0.0245575543915275,-0.0197729011194491,0.00351699825774227,0.0360111854108858,-0.00344260685151733,0.0237751723998545,-0.00572731023649209,0.0084528309384497,0.00411763476017104,0.016176095127936,-0.00614662097661119,-0.0056254587384624,0.00135808135498078,0.0258416185147815,-0.00643066593460257,-0.0105536959907156,0.0141041661703901,-0.0113184446059128,0.0726973085942195,-0.0246975611082983,0.00135867058292893,-0.035740464531675,1
"GSM748188",-0.0143063753476059,0.013131972935582,-0.0335431372172936,0.00326659961229847,-0.00197836794409729,5.52095749252423e-05,-0.00775740614516774,-0.00301013741436951,-0.00415547157244474,0.0119581237053095,0.0163914343259773,-0.00606881922442798,0.00487622993050144,-0.0164408730289196,-0.000546954800641244,0.0305884161006756,-0.0723630005030432,0.010375019600484,-0.0152205380114934,0.00317558263196338,-0.00401498736125241,-0.0467666514959711,0.00337028109778182,0.0245728335788089,-0.0173875798734362,0.00735285588899612,0.0359697616395127,-0.00316024853402279,0.0212899494000334,-0.00566910271603121,0.00827886195508183,0.00455127543835007,0.0157248887433088,-0.00551198298056705,-0.00691347504416194,0.00145516627523895,0.0211959801386332,-0.00770815143776624,-0.0215001173290444,0.0131672926983088,-0.0115598290052452,0.0755518426412989,-0.0289325598030156,0.00133768368762809,-0.0364620325958024,1
"GSM748189",-0.0166691488531653,0.0095240370728582,-0.0349407380106134,0.00312337789733164,-0.00203319544632868,6.12099633245719e-05,-0.00588146219713906,-0.00354338268978604,-0.00406010688410111,0.0119978860007516,0.0208075425227992,-0.00599016400613818,0.00390760727814815,-0.0164604187779542,-0.000582568733746082,0.0296258082536707,-0.0658386207617684,0.0132022393566476,-0.0227252957684825,0.00319623028656299,-0.00430857685498187,-0.0595870628324589,0.00329088485106572,0.0281309296470816,-0.0204919291923096,0.00673961614765251,0.0381992587420963,-0.00381886580694188,0.0216270326715096,-0.00574451171932749,0.00857682294992321,0.00618843575635836,0.0157364493780434,-0.0059657665904726,-0.00557236972787952,0.00136291397147435,0.0216807888989292,-0.0080343282197688,-0.00888023704236922,0.0189626746079751,-0.0101823623607912,0.0679143358817714,-0.0307115444593942,0.00136239780844417,-0.0366169879749482,0
"GSM748239",-0.0134522891120733,0.00772794266680936,-0.0300156870963965,0.00376267275075668,-0.00210829678691635,6.82350300707382e-05,-0.00475313309593836,-0.00217467476847596,-0.0049153242225768,0.0119810489903803,0.02356613869414,-0.0060315670298908,0.00388565204255181,-0.0175334897387479,-0.000675263248439929,0.0341441541638249,-0.0617744114260619,0.0128234774731545,-0.0146806355527501,0.00308910243770816,-0.00475164666770873,-0.0565853323933322,0.00319947071180007,0.0305374247228915,-0.0218757760829492,0.00330585216699259,0.0403146226770711,-0.00371169421575925,0.0247540383047011,-0.00640071396339295,0.00966684278634363,0.00364697702185545,0.0177135468923407,-0.00569626833873725,-0.00553113151774827,0.00138370718968038,0.0214904042428141,-0.00930068799491514,-0.00978051635715226,0.0184388231945454,-0.0129331263707655,0.0751289728226096,-0.0324246381160531,0.00138785649817696,-0.0392846853073513,0
"GSM748240",-0.0138288875487236,0.0100489391388326,-0.0379190949207389,0.0030697272020845,-0.00192509173418486,5.26461891314706e-05,-0.00770413546292547,-0.00410510151636165,-0.00396255626868893,0.0124161714822785,0.0151632881671832,-0.00653374456176247,0.00421107764475159,-0.0174861926947973,-0.000639403281751649,0.0318862377198306,-0.0707613971435208,0.00982481565227902,-0.0152659550918541,0.00315528434843895,-0.00402674637562272,-0.0501040205324876,0.00374092656379783,0.0245218516001067,-0.0185625805512422,0.00392015791531416,0.0380433672341556,-0.00392661822205453,0.0232330747834692,-0.0058989897887285,0.00811158788562881,0.00429879149032889,0.015673837184397,-0.00533223098296427,-0.00515670284321927,0.00127832443630663,0.0213935448982098,-0.00847691838910244,-0.00765167035667172,0.0146389794174306,-0.0108760720519345,0.0748245558203617,-0.0282051178506024,0.00143144346186244,-0.0382273540310276,0
"GSM748242",-0.0139111429776523,0.0105936151131417,-0.0249395480157717,0.00343984086514869,-0.00195148689878443,6.37267914694963e-05,-0.00647713881689307,-0.00240284216507709,-0.00434624770327548,0.0116886712554868,0.0214925249614917,-0.00616900750109972,0.00495078938860254,-0.0176959335647355,-0.000578484621972085,0.0314388183210837,-0.0751841242796656,0.0108931179468444,-0.0141519642459823,0.00275158916279475,-0.00434880055939322,-0.0506306043563634,0.00334335770453308,0.0271485629330214,-0.0178779663039514,0.00355316578014794,0.037112524454189,-0.00265226848598672,0.0228932444905694,-0.0058476404781466,0.00792918655780386,0.00444766295784859,0.0167812695165758,-0.00592957008226513,-0.00649726928477924,0.00151960734222217,0.0244212727289187,-0.00834887163270991,-0.00938645697499811,0.0158201778823293,-0.0129448609569218,0.0679754370563152,-0.0285259101082461,0.00135669101634278,-0.0363275395421069,0
"GSM748243",-0.0138581587189157,0.0128574053215742,-0.0251724314982419,0.00314220556983597,-0.0019342125581426,5.34100057911832e-05,-0.00811963128144896,-0.00512245417511011,-0.00400261066770923,0.0120200068617946,0.0180104950404113,-0.00639012461831765,0.00482426800787515,-0.016225891975776,-0.0005165681712489,0.0307166468628089,-0.0675946138305632,0.0122653184501497,-0.014204573814686,0.00309720636966434,-0.00462611726015813,-0.0506653159881596,0.00341624179079827,0.0243542085251078,-0.0166595265570094,0.00569247964666298,0.0363416641129924,-0.00355602434094357,0.0241070573516894,-0.00533675164417716,0.00793351572076391,0.00489409369625082,0.0158177928372318,-0.00531937998420595,-0.00685295684385586,0.00153726227141,0.0219651980648293,-0.00776673513006839,-0.0089221428019598,0.0144335000113209,-0.0117578474345498,0.0780503806990872,-0.0265491653910793,0.00131723451880045,-0.0360279125070184,1
"GSM748264",-0.0146427431812244,0.0140288485376639,-0.0357240749364474,0.00333830499469484,-0.00203961784460331,4.99187972122635e-05,-0.0078490527535768,-0.00402564988174769,-0.00380661416914219,0.0121671838690432,0.0164763180715213,-0.00619860866555482,0.00432602841408559,-0.0162459846954246,-0.000475539682833936,0.031491776575915,-0.0733029257194621,0.0113563657425915,-0.0274598755376097,0.00327346165128678,-0.00409719495563485,-0.0502962579250935,0.0030415828830181,0.0271692626699264,-0.0170218394158324,0.0054154023042161,0.0372313695552559,-0.00379178544126491,0.0190598489717151,-0.00461268808819677,0.00830704241398326,0.00428286025375758,0.0164161160399759,-0.00591279759317556,-0.00739902597059698,0.00140113503774438,0.0218994060660137,-0.00803950273021368,-0.0223965624486536,0.0134633525491714,-0.0132509425140367,0.0902719226830034,-0.0277828629858077,0.00130754140565608,-0.037684559918115,0
"GSM748271",-0.0153101206345762,0.0063567020371149,-0.0314353982457974,0.00345245913264622,-0.00214674698823176,5.56875109151357e-05,-0.00367831877422216,-0.00196486452881717,-0.00487508602212786,0.0118206124280714,0.01513010742443,-0.00607200450831047,0.00405993241934189,-0.0176434410976838,-0.000505515914362575,0.031460417497476,-0.0527566546546438,0.0116473691514386,-0.0517437740636682,0.00236145159018387,-0.00285777862436786,-0.0457505744162994,0.0028527432875927,0.0301415591145625,-0.0174355928812498,0.00703524468286076,0.0367644331197998,-0.00295644434519204,0.0173463074872839,-0.00372426411603221,0.00813261743823711,0.00464287524204912,0.0173297867606071,-0.00619785196088223,-0.00505594509238725,0.00129369353982275,0.0211308635129248,-0.00793912205316968,-0.00878340689543764,0.0162249907030685,-0.013718002059888,0.0638787142803312,-0.029837415267387,0.00135362541548556,-0.0398250858432656,0
"GSM748276",-0.0148258615076566,0.00826238275233519,-0.0318924354179847,0.00332636891246642,-0.00186836172168949,5.77350525879316e-05,-0.00592080848977587,-0.00420793328925755,-0.00422887898443539,0.0114997791055562,0.0207260623660381,-0.0059174817941928,0.00390269410925147,-0.0163318408007247,-0.000575454171454978,0.0305641518692867,-0.0722708821969798,0.01276979762013,-0.0144845962587955,0.00284785873590966,-0.00570885901137717,-0.0521525207242245,0.00311695933892975,0.0263381807017724,-0.0201227782010765,0.00383202299982006,0.0369136204922449,-0.00348184636605436,0.0236678029162704,-0.00618418012937998,0.0086975570574854,0.00548770036722146,0.0157370153887429,-0.00628335791607546,-0.00540970197709931,0.00125733500838464,0.0352769543091332,-0.0081363730128004,-0.0145613027470213,0.017027313264665,-0.0131043915562403,0.0897011900254258,-0.0291528926663047,0.00139924969605507,-0.0355840242983748,1
"GSM748277",-0.0127404615546813,0.0124974345633457,-0.0325963343248601,0.00331079454930563,-0.0021846282826801,6.13647290965443e-05,-0.00751034053946057,-0.0052488328438855,-0.00402815341322372,0.0124282780758036,0.0238120345601798,-0.00638407411679007,0.0049367820279992,-0.018529660728957,-0.000559992114205881,0.0325177428075637,-0.0701185382543755,0.010840637785158,-0.0150125989037968,0.00303724522707742,-0.00404674111514452,-0.0562149904916289,0.00329978999433432,0.0306834786725057,-0.0164422273098852,0.00416960109824203,0.0378907674586469,-0.00241896545959266,0.0223184373311446,-0.00495394203422474,0.00836081352318891,0.00551731113991957,0.0166252309841772,-0.00501175725926775,-0.00688739671013603,0.00149190514511822,0.0344642634299194,-0.00770633015524239,-0.00718361920702762,0.0164841488407242,-0.0124500470428394,0.0670188701292576,-0.0302789108938027,0.00134549240783299,-0.0378800919756399,1
"GSM748278",-0.0165252708176244,0.0106607335555182,-0.0215390972585329,0.00335491656637559,-0.00204021655969073,5.87485013183508e-05,-0.00715170092390052,-0.00338176885130669,-0.00416946140065255,0.011958907569441,0.0182436779271427,-0.00626991698014474,0.00421520123038161,-0.017695191262776,-0.000571322429605621,0.0314889226869233,-0.0650847258681035,0.0110410272510866,-0.0295293060699306,0.00296966806475488,-0.00441180509885316,-0.0517183492173655,0.00351580375553422,0.0265097365949092,-0.0185498040586268,0.00488821058412635,0.0369652601328089,-0.00372225037100714,0.0225667641874455,-0.00489139402412613,0.00803319882998599,0.00443485806071907,0.0161259919793797,-0.0057364001907713,-0.00625090375950306,0.00140358586729628,0.0231868766150966,-0.00815796050581484,-0.00886291608792629,0.0156534028039694,-0.0115460663708996,0.0779136155569276,-0.028239567965875,0.00141466201121632,-0.0360175473480878,0
"GSM748279",-0.0131138518552144,0.010109186654315,-0.0323077240200949,0.00356383798291346,-0.00203908828351814,4.98822936728235e-05,-0.0067258162149151,-0.00307329611492267,-0.0038374905471724,0.0121541244880493,0.0175145975439943,-0.00621071635272369,0.00452165093829227,-0.0189120698979192,-0.000541130862851181,0.0335158177768628,-0.0692377317262527,0.0112510185221029,-0.0161839649960464,0.00298615745587508,-0.00359844473195377,-0.0461374746555573,0.00335390794346306,0.0275604838882966,-0.0162121270249718,0.00351337632463112,0.0380491877117502,-0.00335344636079064,0.0190811701349147,-0.00544870109930714,0.00799598648144349,0.00419191839795757,0.0174538578305029,-0.00481545590440649,-0.00615945202301535,0.00121698590490741,0.0210506249460614,-0.00970163126325272,-0.0075600324496113,0.0179889371432187,-0.0115738641630827,0.0695024993948841,-0.031870130494951,0.00139776938714846,-0.0391398317366637,1
