exp(coef)	exp(-coef)	lower95%	upper95%	p-value
ARHGAP26	1.70012944191905	0.588190507936402	1.14580475826754	2.52262883220204	0.00783695436785347
ARHGAP27	1.33020769380379	0.751762303479434	0.907484544936279	1.94984313344866	0.142338068621124
ARHGAP28	1.43866262984715	0.69508999486992	0.972873480789807	2.12746076790831	0.0678551993920382
ARHGAP29	0.734963332466055	1.36061209563293	0.506259259406688	1.06698512675633	0.104843430964293
ARHGAP30	1.38231535152861	0.723423927032403	0.949028452845165	2.01342301734277	0.0909629324002136
ARHGAP31	1.27641068659779	0.783446903492679	0.889527987642066	1.83156040450142	0.185083021593039
ARHGAP32	1.1260766569548	0.888039010331901	0.769487049031906	1.64791420327846	0.540983107649166
ARHGAP33	1.10611898401379	0.904061872594652	0.733890156359343	1.66714214135967	0.630135374409772
ARHGAP35	1.24353083707468	0.804161802977424	0.860019835878714	1.79806194955454	0.246569099092346
ARHGAP36	0.82563357546576	1.21119105341116	0.578049783069127	1.17925967780332	0.292034499320128
ARHGAP39	0.813287763379768	1.22957708824281	0.554741328130637	1.19233407089421	0.288892848480226
ARHGAP4	1.74457873148859	0.573204282472671	1.18702471344545	2.56401986907934	0.00428591820416196
ARHGAP40	0.888040257235469	1.12607507582265	0.609542609197217	1.29378239777112	0.536624993098266
ARHGAP42	1.14860014526884	0.8706249987161	0.78851397423865	1.67312481048347	0.470005260183202
ARHGAP44	1.03034329165856	0.970550308907511	0.705851077972949	1.50401031009899	0.876919056197951
ARHGAP45	1.22130223506313	0.818798141271158	0.82861957857254	1.80007712579001	0.312047154568895
ARHGAP5	1.45125476343424	0.689058892481159	0.995706943229098	2.1152211528829	0.0513946243522784
ARHGAP6	1.28914071371754	0.775710509612458	0.893152501551995	1.86069431242299	0.174246898019915
ARHGAP8	0.788044441776446	1.26896396571969	0.534322327128978	1.16224610255683	0.227912410453912
ARHGAP9	1.42179202000771	0.703337749774809	0.972054123507346	2.07960904570178	0.0685995307258709
ARHGDIA	0.715238072461638	1.39813586343117	0.486316099285292	1.05191973091258	0.08780012727112
ARHGDIB	1.29626627361382	0.771446438401988	0.89096014800944	1.88594995619362	0.174048725851855
ARHGDIG	0.62475650930708	1.60062357911101	0.424185681614745	0.920164712858144	0.0166046678397962
ARHGEF1	1.04475399518813	0.957163126061969	0.703738392142432	1.55101799567678	0.828101697779826
ARHGEF10	0.897212021186925	1.11456375570748	0.607640268629461	1.32477956534709	0.585388588415734
ARHGEF10L	1.72664013464898	0.579159478534477	1.16185424978871	2.56597258659837	0.00666847352456144
ARHGEF11	1.57568744559666	0.634643629861083	1.08351893162433	2.29141444025247	0.0170442877515454
ARHGEF12	1.54676414873303	0.646510976362563	1.04372835782184	2.29224329671247	0.0288009491807735
ARHGEF15	1.55043829178427	0.644978910350043	1.07372920139495	2.2387943752558	0.0188001838023674
ARHGEF16	0.956112644162998	1.04590186742632	0.640454999564486	1.42734679087522	0.826222373981618
ARHGEF17	0.935263137798944	1.06921780575401	0.643181906235535	1.35998405496999	0.726099458554606
ARHGEF18	1.23474637854981	0.809882917959628	0.846566564369357	1.8009199553937	0.273235280841545
ARHGEF19	1.05565024708576	0.947283442371763	0.698814506433724	1.59469706755138	0.79701484604382
ARHGEF2	0.955606553466402	1.0464557786597	0.654713084739404	1.39478483982248	0.813913181527289
ARHGEF25	0.835433242856453	1.19698373095721	0.574449842876775	1.21498632461001	0.345878344134588
ARHGEF26	1.36354880587007	0.733380422977898	0.928201406334584	2.00308395710348	0.11387734043307
ARHGEF28	1.40095972989691	0.713796391616187	0.946525744184594	2.07357082134477	0.0905861249293391
ARHGEF3	1.71997703221052	0.581403112525749	1.14492547952774	2.5838546213086	0.0084096799423956
ARHGEF33	1.46780870555256	0.68128768838685	0.983003347009789	2.19171420183825	0.0590924665264259
ARHGEF35	1.04394156039645	0.957908026595127	0.713721618765704	1.52694545445839	0.824629932883953
ARHGEF37	1.17542961471584	0.850752769438897	0.802587460010736	1.72147566214473	0.405584028905593
ARHGEF38	1.64272005158733	0.608746450153645	1.09383815128635	2.46702783653469	0.0158182792333247
ARHGEF39	0.931849217732631	1.07313498897729	0.64068593197596	1.3553332783675	0.711832014188392
ARHGEF4	0.962390992765889	1.03907871906201	0.654571188623616	1.41496668208763	0.845450619064
ARHGEF40	0.700606292690238	1.42733516731648	0.476698657765684	1.02968441249195	0.0686957452633892
ARHGEF5	0.900824542752596	1.11009408884927	0.612631679431562	1.32458846656179	0.595160982780668
ARHGEF6	1.47269328708585	0.679028015384514	1.01683043767863	2.13292741588169	0.0397990949886255
ARHGEF7	0.979449166555214	1.02098203168324	0.671206416580573	1.42924835962224	0.914234750128041
ARHGEF9	1.14315775881804	0.874769901429824	0.780229924379661	1.67490328262519	0.492312703422041
ARID1A	1.41431250649061	0.707057312588814	0.959193021865434	2.08537783367691	0.0792658179342237
ARID1B	1.60015694097637	0.624938700943813	1.09411864538318	2.3402418435691	0.0148788409943628
ARID2	1.66944132235456	0.5990027841108	1.11884667036735	2.49098862480404	0.011452292166887
ARID3A	1.13158208511108	0.883718479779431	0.764740141033924	1.67439623819555	0.536245478011058
ARID3B	1.12385570801622	0.889793941399432	0.769355143170669	1.64170170779043	0.545611757533628
ARID3C	1.10228095888238	0.907209719937392	0.74527795642243	1.63029551839578	0.625901967479029
ARID4A	1.54931399074685	0.645446956506181	1.05157918645551	2.28263726863472	0.0260721729817443
ARID4B	1.39261551427614	0.718073287098041	0.94172977092971	2.05937842305653	0.0964017418863031
ARID5A	1.20102156967987	0.832624513368687	0.826294169702962	1.74568920334369	0.33723640736336
ARID5B	1.5287326899844	0.654136597294981	1.03434325337213	2.25942754478057	0.0325005505257599
ARIH1	0.881755784734863	1.13410086705662	0.601713879026354	1.29213117897741	0.518439829997525
ARIH2	1.09357563623663	0.914431491397651	0.751884017841991	1.59054806830816	0.639750179042042
ARL1	0.871546092953276	1.14738624621843	0.58828708005313	1.29119373499333	0.492801854530002
ARL10	0.893615379610585	1.11904967485651	0.612330748909504	1.30411292932569	0.559578860513816
ARL11	0.880427655836101	1.1358116630836	0.602484924633573	1.28659295107258	0.510055714565815
ARL13A	1.26885509694885	0.788112056612806	0.865669379305466	1.85982465770568	0.221665729990191
ARL13B	1.16285809891111	0.859950152934731	0.799874521363125	1.6905638598148	0.429281213445247
ARL14	0.691453528435768	1.44622879033134	0.47132650273284	1.01438807114413	0.058270402527658
ARL14EP	1.01800576266708	0.982312710470416	0.699878383549972	1.48073687826563	0.925628396750485
ARL14EPL	0.618282343403196	1.61738404900215	0.434356454136936	0.880090654860239	0.00832450451824292
ARL15	1.36570118333456	0.73222459803275	0.940677763188377	1.98276157378232	0.101031938077161
ARL16	0.718509365172991	1.39177030734907	0.488454338327545	1.05691702853729	0.0920097564238062
ARL17A	1.31931530396041	0.757968922969463	0.895005548645687	1.94478444731208	0.160505216989424
ARL17B	0.889770381357125	1.12388546635453	0.610384573528407	1.29703692700477	0.543012648247405
ARL2	0.622014266012842	1.60768016851137	0.419649608016077	0.92196379963894	0.0171281632417674
ARL2-SNX15	1.12097698837889	0.892078972509651	0.809570184945329	1.55216858506203	0.488118006121595
ARL2BP	0.856601052018667	1.16740459008706	0.577015921206981	1.27165531374701	0.442220652998595
ARL3	0.850630728187437	1.175598255345	0.576810460462912	1.25443743713662	0.414191178572433
ARL4A	0.951033688546899	1.05148746258181	0.64488846998248	1.40251395218105	0.800011262726092
ARL4C	1.01354212072848	0.986638818011093	0.683200144657502	1.50361155295972	0.946708384172229
ARL4D	0.583246823678684	1.71453998444904	0.394329608809251	0.86267135343577	0.00642169461107687
ARL5A	1.01508115524133	0.985142906886348	0.697619983653269	1.47700721864385	0.937652880392056
ARL5B	1.1468739412782	0.871935409819749	0.776030689229676	1.69493275902354	0.491497377879369
ARL5C	1.3426256546841	0.744809244863775	0.96836086388971	1.8615412041489	0.0699848438228865
ARL6	0.978668057665484	1.0217969128219	0.656169962391709	1.45966932653184	0.915811005548424
ARL6IP1	0.758171258054373	1.31896321494198	0.515834145423272	1.1143575151817	0.157624443132534
ARL6IP4	1.04889783252172	0.953381701243331	0.715078102803832	1.53855454216108	0.807012871512209
ARL6IP5	0.902455421049784	1.10808797495698	0.62141491981633	1.31059902331096	0.58959095565411
ARL6IP6	0.896755219902729	1.11513150724505	0.608433512701502	1.3217055070688	0.581637055579145
ARL8A	0.598231105971319	1.67159479007088	0.403936790918864	0.885981332221737	0.00935582084154432
ARL8B	1.13553722624742	0.880640437746523	0.777607782049116	1.65822002037556	0.510379728577295
ARL9	1.33141074728103	0.751083016298445	0.901529523049779	1.96627457299315	0.148433421427546
ARMC1	0.759980063543202	1.31582399061598	0.523813767529838	1.10262412480449	0.147628598515306
ARMC10	0.734009445749045	1.36238028787152	0.506543275050905	1.06362060851499	0.101016284357298
ARMC12	0.864441213000944	1.15681666371326	0.589827772275625	1.26690984361678	0.454729247975514
ARMC2	1.1812522038377	0.846559267149858	0.804229641990597	1.73502280470252	0.39517806192707
ARMC3	0.813447701576301	1.2293353316534	0.572559930430029	1.15568192608727	0.251781712162355
ARMC4	1.00345753579112	0.996554377571752	0.681726592503671	1.4770247151985	0.98603814589936
ARMC5	1.12696744398615	0.887337079111123	0.773279154417744	1.6424283682663	0.533689033850364
ARMC6	1.15442456388972	0.866232434132034	0.782186354368995	1.7038089021472	0.469423602674549
ARMC7	0.942240828683346	1.06129979678058	0.639778927307402	1.3876946259771	0.763209877280012
ARMC8	1.03396878562518	0.967147184617725	0.696276337299417	1.53544130738924	0.868500577651083
ARMC9	0.871975464820664	1.14682125856106	0.594774614809144	1.27836863295384	0.482404537335401
ARMCX1	0.960126066033756	1.04152989422625	0.653266455669854	1.41112719729686	0.835911317911288
ARMCX2	1.10298277901784	0.906632468813754	0.764036914486864	1.59229349752948	0.600920821580493
ARMCX3	0.981126400720872	1.01923666437399	0.67287980701298	1.43058092122673	0.921112917598322
ARMCX4	1.3499271060677	0.740780739571173	0.920357113385674	1.9799957703295	0.124035955923078
ARMCX5	0.81490258416206	1.22714054346541	0.553648088647192	1.1994373958675	0.298161104695003
ARMCX5-GPRASP2	0.852910456393229	1.17245602103271	0.595713810879892	1.22115054802981	0.393248859488151
ARMCX6	0.882363186612493	1.13332017379276	0.607183710456504	1.28225573196553	0.511079902519153
ARMH1	1.54002451796919	0.649340311359903	1.04953145145804	2.25974696866057	0.0269463619837656
ARMH2	1.05396777935829	0.948795607972806	0.739035178100201	1.50310582343462	0.770387882547805
ARMH3	1.13307745829909	0.882552196829632	0.781547563736191	1.64272091178688	0.509371036322488
ARMH4	0.762445699130422	1.31156881223215	0.519319128770499	1.11939540047134	0.1647246587954
ARMS2	0.714795862024469	1.39900082405033	0.514150434955248	0.993742472301469	0.0485400652288995
ARMT1	0.808515684134946	1.2368343862988	0.549790571259249	1.18899385632416	0.279839256261808
ARNT	1.29772678974661	0.770578220239451	0.887527192319795	1.89751349074072	0.178418739444561
ARNT2	1.57932790284735	0.633180733524122	1.06818435571569	2.33506193136581	0.0213021043707877
ARNTL	0.874589537291002	1.14339350902533	0.590208932570478	1.29599336188893	0.503884320151664
ARNTL2	1.11234477459592	0.899001840830574	0.764659699803739	1.61811966537326	0.577891131628462
ARPC1A	0.488460738669385	2.04724744658926	0.329768776888725	0.723518749932929	0.000278583336712351
ARPC1B	0.864729748809124	1.15643066678019	0.597112713813849	1.2522887575102	0.441273836604004
ARPC2	0.886837937926134	1.12760173785359	0.611891568240852	1.28532826560458	0.525742858736923
ARPC3	0.490841706613013	2.03731668789999	0.327866280141472	0.734828787049455	0.000473652180062348
ARPC4	0.813891579120825	1.22866488074519	0.547545050160356	1.20979908843992	0.307855482504824
ARPC4-TTLL3	1.04746351526979	0.954687189980485	0.694313342106864	1.58023726361359	0.824072255266982
ARPC5	0.852368917789286	1.17320092172485	0.583620988355671	1.24487087769111	0.407811273223071
ARPC5L	0.600816896233396	1.66440059570418	0.406077567967757	0.888945785914955	0.0102097047592344
ARPIN	1.16657698552464	0.857208750394017	0.793074274675576	1.715982861394	0.433696960220114
ARPIN-AP3S2	NA	NA	NA	NA	NA
ARPP19	0.902773051017335	1.10769810737383	0.62156450390208	1.31120612024451	0.591080430816308
ARPP21	0.786293385319843	1.2717899179493	0.543691030409651	1.13714822062064	0.200790294647668
ARR3	1.30490658136949	0.766338383358068	0.876933558934121	1.94174480923171	0.187730247353557
ARRB1	1.26669752868888	0.789454449346774	0.86072186666171	1.8641592497349	0.229595613048097
ARRB2	1.13394835462651	0.881874378070214	0.77973795201316	1.64906539131557	0.510804439043473
ARRDC1	0.986588971147873	1.0135933293847	0.682127748132522	1.42694356101977	0.942833132326894
ARRDC2	1.31540477007685	0.760222269789686	0.883780548424007	1.9578273274134	0.17628047850144
ARRDC3	1.22223475868488	0.818173426090416	0.832812350844545	1.7937507817008	0.305177955220486
ARRDC4	0.863731066095932	1.1577677812609	0.582336335970449	1.28110047142425	0.466583029615705
ARRDC5	1.6030829792084	0.62379802728228	1.09368838700112	2.34973239980563	0.014998173009082
ARSA	0.684733752387511	1.4604216551517	0.46528868007357	1.00767616264498	0.0533761971642395
ARSB	1.06914592376509	0.935326018433871	0.735854936660812	1.55339449306486	0.72576131855592
ARSD	1.39633627419278	0.716159866704099	0.963492888423206	2.0236319479404	0.0774625206515763
ARSF	1.04467102662075	0.957239144685336	0.710251652354463	1.53655053141109	0.824344759389593
ARSG	1.26058809434504	0.793280536668534	0.845106741114396	1.88033329554209	0.256322272249573
ARSH	1.24862126976711	0.80088336168302	0.847863362735695	1.83880462800564	0.25968846838965
ARSI	0.607094118879413	1.64719105143997	0.41094075402472	0.896876899086529	0.0115415136035914
ARSJ	0.611052132576679	1.63652157759962	0.407325624587619	0.916673752368331	0.0162487481380723
ARSK	1.07997474694664	0.925947576855152	0.734737361999894	1.58743180130077	0.695325655615108
ARSL	1.33372343344512	0.749780632868479	0.920323466653123	1.93281847238943	0.127693581318459
ART1	0.882413369700751	1.13325572156633	0.641578567562215	1.21365237929512	0.44476554766039
ART3	0.988662954661491	1.01146704777908	0.677183240810662	1.44341203239151	0.952906406668562
ART4	1.2460949002783	0.802507096190394	0.852025128395071	1.82242571111072	0.255554598874047
ART5	0.750799888133267	1.33191282498233	0.51415271803142	1.09636777605536	0.136104005377566
ARTN	0.815219365962959	1.22666369538311	0.554216524104773	1.19913893890939	0.298608176348585
ARV1	1.23863177382096	0.807342441180221	0.851618904998291	1.80152021299002	0.262696709049205
ARVCF	1.00996253330907	0.990135739712615	0.681120739689716	1.49756755190385	0.960663654473603
ARX	0.778185082433883	1.28504133858794	0.536795192005015	1.12812490041261	0.184386970656008
AS3MT	1.15047265240116	0.869207971100308	0.731736504842587	1.80883052186618	0.536285888539704
ASAH1	1.17973434846125	0.847648456878719	0.807735260196743	1.72305605750118	0.392455307335295
ASAH2	1.24324461940708	0.804346935743756	0.85820861688986	1.80102734144771	0.248697398982323
ASAH2B	0.613393079719735	1.6302759732094	0.420229501016659	0.895346636392255	0.0111056118724307
ASAP1	1.18296759810177	0.845331690914136	0.814053231308881	1.71906735866475	0.377955388281183
ASAP2	0.878603570474419	1.13816974299345	0.600169037997775	1.2862113590959	0.505384840883654
ASAP3	1.46323926721311	0.68341522976253	0.996394515085121	2.14881667923617	0.0520706138639855
ASB1	0.907618581187177	1.1017844067185	0.613075974650297	1.3436695009719	0.628192045701097
ASB10	0.705220089286718	1.41799704119523	0.50594363872506	0.982985724628962	0.0412254625756766
ASB11	0.863014284895691	1.15872937157798	0.605159437791457	1.23073955295511	0.416963732351396
ASB12	0.918813561219286	1.08836007891849	0.633410924429209	1.33281307240039	0.655207480692425
ASB13	1.21350231082356	0.824061059530525	0.825874633083681	1.7830646436926	0.323708587345103
ASB14	1.29526464009878	0.772043001130441	0.8926962013574	1.87937451211191	0.172481836545894
ASB15	0.911839339676888	1.09668442288787	0.649796232210873	1.27955648273528	0.594176272670895
ASB16	1.22700960340673	0.814989546311253	0.83575814385992	1.80142135366937	0.296023583684781
ASB17	1.05513440128757	0.947746560798042	0.612466453084909	1.81774626050604	0.845489951325881
ASB18	0.7045288075874	1.41938837593372	0.501100938972076	0.990540631870946	0.0455729569046678
ASB2	0.909505031715523	1.09949913978352	0.627010062109531	1.31927612123608	0.617135898186523
ASB3	0.923402457840016	1.08295141680601	0.631551166705475	1.3501235435808	0.680815941618019
ASB4	0.610508248734546	1.63797950653867	0.415397661748734	0.897261482416271	0.0112647721350048
ASB5	0.525014585459113	1.90470898846653	0.348650344137837	0.790592407491877	0.00168541634737615
ASB6	0.82177084363638	1.21688425397882	0.550474083754623	1.22677404691747	0.335870554894149
ASB7	1.03285508756515	0.968190031727871	0.695557640742467	1.53371851507589	0.872672965467628
ASB8	1.05046568361525	0.95195875086412	0.709085889182785	1.55619815495837	0.806088047558947
ASB9	1.45948681708341	0.685172341603169	0.976877550559261	2.1805207500375	0.0638130130868186
ASCC1	0.733483205797335	1.3633577321146	0.500257720229593	1.07544090062183	0.111506309910653
ASCC2	0.696495484565976	1.43575948754808	0.472572209593413	1.02652240265708	0.0659706280767059
ASCC3	0.98044235135704	1.0199477803217	0.671633341085262	1.43123806626582	0.918486921618372
ASCL1	0.960976454113495	1.04060822272956	0.670267533989732	1.37777185755008	0.828674781948067
ASCL2	1.31696838114535	0.759319672603162	0.904181657279549	1.91820493478597	0.150231104359517
ASCL3	1.034661893451	0.966499304100791	0.751483351786843	1.42454950094924	0.834130680352682
ASCL4	1.77453267503828	0.563528648452994	1.24287769564771	2.53360907980368	0.00121037534264266
ASCL5	0.674680490085597	1.48218306990488	0.457603410336341	0.99473420306805	0.0458431474216104
ASDURF	1.22472184238088	0.816511933890214	0.541714138074092	2.76888396625098	0.615148008698933
ASF1A	0.988940622146842	1.01118305548937	0.682158551098738	1.43368950305898	0.953194117033978
ASF1B	1.00158865767942	0.998413862150659	0.673636743713423	1.48920000067399	0.993741682199047
ASGR1	0.735459916626574	1.35969340734003	0.504362202808661	1.0724461229494	0.108689029266004
ASGR2	1.14064157853263	0.876699586285857	0.786623732358901	1.65398418221609	0.487611153381562
ASH1L	1.41367016057473	0.707378586525054	0.959198424341425	2.08347227454164	0.0796520232094177
ASH2L	1.33153602765866	0.751012349067548	0.902262769151761	1.96504638512329	0.148296560762943
ASIC1	0.653239102136554	1.53083303912655	0.445923897771063	0.956937555249058	0.0280089179650032
ASIC2	1.17079375205545	0.854121401181377	0.80459045854687	1.70367171930888	0.409335314892629
ASIC3	1.14094535990936	0.876466161429011	0.769944580225406	1.69071430299257	0.511069402005102
ASIC4	1.10737630994189	0.903035391873675	0.754590874009441	1.62509557703076	0.602280953140534
ASIC5	0.946965023237335	1.05600521187293	0.68641270973483	1.30641921764722	0.740822114015841
ASIP	1.00586954314714	0.994164707354822	0.692785221564403	1.46044330383709	0.975461085918674
ASL	0.640251995450406	1.56188501887685	0.435820028897035	0.940577739659307	0.0223056216187927
ASMT	1.52627294917659	0.655190803544996	1.0411680146485	2.23739980734487	0.0291618309224885
ASMTL	1.13733736670495	0.879246588808707	0.773234850055294	1.67288927240002	0.512963038313542
ASNS	0.988279061033772	1.0118599487011	0.679573879988	1.43721754358046	0.950794744401366
ASNSD1	0.751499641274188	1.3306726245464	0.509469550264453	1.10850925348156	0.14869254928893
ASPA	0.983195891820076	1.01709131244316	0.673837936620136	1.43457960610018	0.929942411477942
ASPDH	1.12165843419556	0.891537004058805	0.768216067639164	1.63771326323388	0.552007216619557
ASPG	1.16913681247847	0.855331890439822	0.808688561971928	1.69024387207763	0.406033232528824
ASPH	0.912571755035062	1.09580424167476	0.626050660503787	1.33022335192111	0.63401067377032
ASPHD1	0.786859563096355	1.27087481286358	0.529766729993903	1.16871811116435	0.233670820883548
ASPHD2	0.782031482687459	1.27872089824759	0.530985283612653	1.15177060229127	0.211975999951134
ASPM	1.08276198087113	0.92356401283637	0.726433344529142	1.61387622973156	0.696189122583963
ASPN	1.32101446432553	0.756993982280556	0.91897988723935	1.89893080271817	0.132424318082611
ASPRV1	1.36393470093434	0.733172929257514	0.912128121568886	2.03953570164358	0.128645540087137
ASPSCR1	1.16202608915054	0.86056587656394	0.787217160371458	1.7152886139186	0.449969399046626
ASRGL1	1.13988601969764	0.87728069536747	0.76178911147994	1.70564283253914	0.524344654703733
ASS1	0.810115535495573	1.23439183200982	0.553445150233821	1.18582154089526	0.279133132443288
ASTE1	1.51468152502177	0.660204791225422	1.02671042826697	2.23457370167638	0.0359109773771791
ASTL	1.34749904907961	0.742115551534552	0.920164508440126	1.97329246087588	0.124068036942538
ASTN1	0.97275382326023	1.02800932372432	0.663502567554192	1.42614369098144	0.887474867716975
ASTN2	1.37158798304217	0.729081919908634	0.938198908538864	2.00517563824023	0.102700164885924
ASXL1	1.25294797869189	0.798117732744198	0.8571749109838	1.83145658743828	0.243861894573035
ASXL2	1.25667390267579	0.795751386155736	0.859020526814473	1.83840693949736	0.238419829035482
ASXL3	0.987337224091926	1.01282517826644	0.675794580438782	1.4425016451665	0.947470076711567
ASZ1	1.02920004705412	0.971628404858997	0.667217980680975	1.58756623401412	0.896059187918806
ATAD1	0.624765342676669	1.60060094837483	0.419849671824182	0.929694030041669	0.0195683525889676
ATAD2	1.08245177356476	0.923828686341172	0.733811066010468	1.59673504034725	0.689514167898681
ATAD2B	1.56149519282643	0.640411833859007	1.05875033320721	2.30296714980383	0.02395670336033
ATAD3A	0.717068016241192	1.39456784761076	0.484950317263824	1.06028704717055	0.0943784587080318
ATAD3B	0.859185453232909	1.16389307597939	0.58163563103171	1.26917885298329	0.445805381298349
ATAD3C	0.943721965815007	1.05963412554077	0.647816076114196	1.37479013195212	0.762790245732558
ATAD5	1.25081345168377	0.799479729494323	0.829472825937715	1.88617907903658	0.284941455320685
ATAT1	0.970227189747451	1.03068643155661	0.662094288139012	1.42176245376036	0.876798803936623
ATCAY	1.02166522009736	0.978794208052519	0.693826309379778	1.50441084151113	0.913561788251376
ATE1	1.48817006459291	0.671966211249889	1.01625293376256	2.17923124015098	0.0402603198491656
ATF1	0.920667443974348	1.08616852539413	0.624161683728018	1.35802719790729	0.676815348547745
ATF2	1.01310944207815	0.987060191590689	0.690855001671997	1.48568185674831	0.946842067827118
ATF3	0.826530948929303	1.20987605037102	0.560374088500737	1.21910242382143	0.335728353954686
ATF4	0.804775072516521	1.24258321877815	0.552744319800706	1.17172242959907	0.25613678025383
ATF5	1.24371371945204	0.804043554686029	0.855528305792657	1.80803347531567	0.252296473358934
ATF6	0.899219782800887	1.11207517797841	0.624206860780162	1.29539783777745	0.56811736026328
ATF6B	0.751378237546028	1.33088762760279	0.518141789463181	1.08960378672157	0.130855270358216
ATF7	1.07424885914923	0.930882999300519	0.72331609099382	1.59544440632842	0.722723068284283
ATF7-NPFF	1.30009888296202	0.769172263052558	0.894813588467699	1.88894885735199	0.166769399045532
ATF7IP	1.39079803370934	0.719011657884603	0.952039996387746	2.03176250778225	0.0870317822109103
ATF7IP2	0.96043539016609	1.0411944522651	0.652757105891219	1.4131384099206	0.837669226000817
ATG10	1.06867926005728	0.93573445034051	0.735596814629868	1.55258334207338	0.727369873289362
ATG101	0.604048488612802	1.65549623722509	0.405245380170245	0.90037936136897	0.0125657889191626
ATG12	0.682029268132981	1.46621273708304	0.465445702615563	0.999394601724819	0.0488344203216469
ATG13	0.862987522341105	1.15876530553676	0.590877337516435	1.26040959168742	0.445557547899751
ATG14	1.11708948035165	0.89518343659024	0.755444777202881	1.65185986424154	0.579069338536633
ATG16L1	0.824680252793621	1.21259117895994	0.562464031503784	1.209139573831	0.322977962791974
ATG16L2	1.30156239703653	0.768307383708118	0.879987022365465	1.9251018825547	0.185620383387047
ATG2A	1.07291944545167	0.932036421037211	0.717848912268656	1.60361897434692	0.731373794604385
ATG2B	1.11114243087787	0.899974631704001	0.765190314299148	1.61350382855801	0.579664792552048
ATG3	1.14522652846697	0.873189692294878	0.781910875559854	1.67735715475938	0.485899673404937
ATG4A	0.93813218927338	1.0659478604764	0.643592705055786	1.36746734019395	0.739808384699321
ATG4B	1.11234890610229	0.898998501741722	0.743904450241735	1.66327824561996	0.604039703582334
ATG4C	0.999877246170028	1.00012276890032	0.68404300280726	1.46153751051563	0.999494280765038
ATG4D	1.1713450798561	0.853719383977652	0.792041971695298	1.73229367272839	0.428611063537641
ATG5	0.791790241002685	1.26296075426952	0.531712303994753	1.17908083194042	0.24954836282714
ATG7	1.05818570124008	0.945013714349101	0.724886170560236	1.54473491671603	0.769521814480339
ATG9A	1.03178696783355	0.969192315056767	0.700295712531864	1.52019258141997	0.874251507631785
ATG9B	1.58821277234551	0.629638558140531	1.07774820000114	2.34045374442632	0.0185690234229789
ATIC	0.760252323601828	1.31535277033068	0.517865590322648	1.11608804744466	0.161100557103876
ATL1	1.14428054074218	0.873911566608835	0.782271140540524	1.67381600581158	0.48760241530046
ATL2	1.05204907696213	0.950525999117435	0.71416362635588	1.54979506025041	0.797360187267841
ATL3	0.941943455453428	1.06163485102046	0.647760647755736	1.36973043414351	0.754156931663666
ATM	1.34487130800358	0.743565569470339	0.906608067156242	1.99499530239626	0.139496775539355
ATMIN	0.938591071446348	1.06542671289108	0.651242202435138	1.35272744319199	0.733944365348094
ATN1	0.996327120432148	1.00368641934213	0.683390856424116	1.45256220737692	0.984737403736004
ATOH1	0.947996773472196	1.05485591088811	0.688259796946039	1.3057538541426	0.74491120317962
ATOH7	0.876446832734748	1.14097052171406	0.595892609989991	1.28908974156211	0.502215762725393
ATOH8	1.07335203431678	0.931660786050058	0.735358508519524	1.56669784360206	0.713750329758646
ATOX1	0.624535609754891	1.6011897230207	0.422689221950832	0.922769513856411	0.0174973440028277
ATP10A	1.37547925278473	0.727019326518703	0.948251535149311	1.99519125960953	0.0925258313460803
ATP10B	1.44878771475172	0.69023224715249	0.997117252284037	2.10505418255224	0.0509183475777679
ATP10D	0.916461835313408	1.09115291163	0.627764540897433	1.33792567255443	0.651393188686285
ATP11A	0.783846481934367	1.27576001557373	0.542678647079139	1.13218994435815	0.193342144784441
ATP11B	0.963497845005021	1.03788504061967	0.666395842665227	1.39305805632956	0.843266893290295
ATP11C	0.910490056874627	1.09830963276263	0.626531657434041	1.32314486240439	0.62283636661918
ATP12A	1.1938219005286	0.837645882989098	0.815534205087086	1.74757934283029	0.361821351319962
ATP13A1	1.30758105000764	0.764770948610918	0.89609999475476	1.90801050367933	0.163652475704857
ATP13A2	0.843409799831497	1.18566324484229	0.583579010160224	1.21892679151792	0.364320282933581
ATP13A3	0.877780773053054	1.13923661886766	0.594423408495119	1.29621255578118	0.51195249297892
ATP13A4	1.60615212633298	0.622606030652346	1.09186182550112	2.36268417181812	0.0154974879923693
ATP13A5	1.07700332828437	0.928502237400662	0.737520590596096	1.57275089526396	0.701092297237197
ATP1A1	1.20450973368722	0.830213299263941	0.822143134408349	1.76470937702515	0.33940807500436
ATP1A2	0.957851527096598	1.04400313797187	0.664226782184357	1.3812745474431	0.817629565779126
ATP1A3	1.34442913609379	0.743810122194671	0.916834796379768	1.97144535647533	0.129274843673975
ATP1A4	1.16770046363753	0.856384005265255	0.795520068797561	1.71400373951631	0.428425572320832
ATP1B1	0.817111116449849	1.22382376138114	0.55754518411273	1.19751832793326	0.299071990283064
ATP1B2	1.38412476298224	0.722478223599873	0.939345996332016	2.03950553574668	0.0992239401872241
ATP1B3	1.24478136623877	0.803353927944472	0.858680573510469	1.80449016495231	0.247646539623368
ATP1B4	0.731164295968913	1.36768166267588	0.49666955036055	1.07637206128628	0.111453841778036
ATP23	0.944879418904477	1.05833610087458	0.653113795626902	1.36698554256123	0.763444211542104
ATP2A1	0.874291095384281	1.14378380985393	0.605102150247227	1.26323285937084	0.473961259845082
