,SERPINE1,ROMO1,OST4,PSMC3,PPP1R14B,STIP1,FDCSP,EMC7,RPS4X,ZMAT2,TCEAL8,RNASE7,SPINK7,POMP,S100A10,SMIM14,EIF3D,LMO4,TUBB6,LAMTOR1,RPL12,GSTO1,GSTP1,SPINK5,TOMM34,HSP90AB1,CCL26,ARSI,RNF181,EPHX3,INPP1,SBDS,TMED10,class
TCGA-CN-5355,0.011548966897895915,0.012309714287051389,-0.09052921458720684,-0.06478694329204016,0.05305881444790594,-0.056723185650856295,-1.6360365634711784e-05,-0.010197013679703621,-0.027096432718342115,-0.06330285181154693,-0.04644218861780738,-0.04390021905763719,0.024485660901930942,-0.06359137638653543,-0.05395831463969037,0.006170606739485375,0.029158419239284493,0.024266195679952866,-0.018530370406389836,-0.003040026038841324,-0.08459385461377408,0.04798887159675796,0.023571296262958445,-0.007287613676382491,-0.03880284864876238,0.0812069129762776,-0.0012806907163131036,-0.004622253218048758,-0.043316920095339585,0.014993456639499534,0.0035431688362811465,-0.0627209213345661,0.023818965241832808,1
TCGA-DQ-7589,0.0035563515393903,0.015248109423314024,-0.1427030194587731,-0.0545037066465766,0.03226619218303966,-0.04208116384618086,-2.1239777737932464e-05,-0.013308067318592838,-0.03248046635082362,-0.0890795230873362,-0.1373113091387355,-0.035103055390129534,0.031139607048919063,-0.05277267715947097,-0.07182863911990849,0.012828248792654796,0.03849508353135452,0.10489473145465673,-0.013102204761277702,-0.0021568618688266364,-0.09003468397080666,0.08394939600736938,0.013829926726006699,-0.011820992113911575,-0.027105622819111143,0.07230559870747574,-0.006173418511509279,-0.002355954843076349,-0.05009902545079665,0.009545090855260854,0.0019007975469628343,-0.03623410642944114,0.035765070972763185,1
TCGA-CV-5444,0.008418427309213333,0.014762229799155138,-0.08849125840233943,-0.06999494125507648,0.04652408503047909,-0.05292919526392527,-7.361602643989497e-06,-0.011684876945214471,-0.02563821364725115,-0.11371538113505536,-0.11915131664477369,-0.025433537842411084,0.021868178973885755,-0.06966026782059473,-0.07970964571418336,0.019234821149302483,0.028681664031409572,0.06740735272314156,-0.012058981525155502,-0.0035723358696339736,-0.16494400318734453,0.04639552145450765,0.019090036324127906,-0.004536869937793179,-0.034666190969658825,0.052014093147136974,-0.001362094868999672,-0.023572388367306994,-0.06554552212211931,0.0007303418109527853,0.006417175286532098,-0.062485392132918066,0.022067757277499447,1
TCGA-CR-7380,0.003634876969909558,0.011732608317644796,-0.10582082484272284,-0.07227560536777872,0.062047953157787744,-0.07264557284068626,-1.8109904307605705e-05,-0.012836365290805517,-0.025832771948605067,-0.10727483867253941,-0.032231654538322,-0.2610980772119749,0.0010441199422065277,-0.07469833764293543,-0.059672053832909015,0.01626908834850488,0.0314298626612115,0.02129765461794169,-0.026511472555266563,-0.005685780674923242,-0.09944824539947321,0.03661545347309205,0.021796937488905356,-0.0024784365598725343,-0.030471251019646883,0.06380890962792017,-0.007978023945283803,-0.011787557497379156,-0.047467622455263564,0.0009224992278592679,0.0034139417263802417,-0.034343420685887305,0.043435497547793356,0
TCGA-CV-7089,0.0034699817034876484,0.015626747103536044,-0.07342479891142867,-0.05947375445497982,0.04902251418725888,-0.05156392475876349,-2.721748240926938e-07,-0.005847860469794024,-0.02123585410828618,-0.07871817699672715,-0.028075389089952232,-0.0574208742909886,0.030376959269575298,-0.05153292778659948,-0.17266860821396932,0.008309604932326619,0.025300446063925085,0.03249994542809819,-0.028810635550584527,-0.0027594883102557955,-0.08029041286245511,0.05872511230954629,0.02269691893562919,-0.03316465685897818,-0.032376882392263724,0.05423256733871722,-0.0010076601689130197,-0.005255500049857266,-0.046815837471818646,0.02204412953918206,0.005712654752612756,-0.04032766583107182,0.017239812652705515,1
TCGA-UF-A7JC,0.004782916215321911,0.018326574011734847,-0.11576998926456092,-0.05267642956521785,0.049019812828778694,-0.06231758528298631,-9.730318484683414e-07,-0.007922276720084156,-0.014982577498427631,-0.05735071323894574,-0.05659252245176378,-0.18416993322973274,0.0038077535597712078,-0.039190047990748295,-0.09655300143440212,0.008666077489930691,0.026542151157436956,0.0158035238150191,-0.022137015179612172,-0.004928766893429162,-0.048891762105317975,0.02944899089818067,0.023833666918660894,-0.008349302596736718,-0.028171911665656267,0.0648990502366423,-0.0007200352515093677,-0.003979735852905752,-0.048293525885162926,0.009081478959947141,0.0022176507322581064,-0.049554846895388555,0.022589804388251238,0
TCGA-CV-5976,0.01599308587025872,0.016910367679956333,-0.1325152062734091,-0.084020271422444,0.10584444378708466,-0.08770549101680884,-5.882046047360734e-07,-0.008957217535663007,-0.027503966829651814,-0.09395004108420586,-0.06095203696355132,-0.0154241129048361,0.00011593585040127688,-0.051124207328603635,-0.11023149749374762,0.026671564999510403,0.03566500635529637,0.031322615566744136,-0.024770900650418936,-0.004989598791771818,-0.1149471058437958,0.05383086113982546,0.037684088512896015,-0.0035127348951268745,-0.03358312651397983,0.08292968432874046,-0.0007981498795284652,-0.021185176458629572,-0.06371779807158459,0.010118728368319407,0.0025417041730547273,-0.048141327924456113,0.024775318004709366,1
TCGA-CV-7101,0.0034196341018186615,0.007720030482289708,-0.08140998722944028,-0.032002085905839105,0.03453979464085494,-0.031965152246877425,-1.4093064381041328e-05,-0.00895783518206208,-0.03205826114558355,-0.04897064379051833,-0.10097909362730209,-0.00820401519473046,0.0013746812221598075,-0.04606590284768396,-0.07156405246312304,0.007165643946018166,0.027847410423065558,0.05672067259495804,-0.015498063064023479,-0.0023785795211408783,-0.09620376047760715,0.03706512325512589,0.01863684381690386,-0.01686202360571219,-0.018785698938619727,0.041899794778446416,-0.0015831416603870468,-0.0013411536807386836,-0.032071210819158404,0.007928761237521117,0.004263152443180084,-0.02772818892234362,0.02907941532041867,0
TCGA-CV-6942,0.005743121181505955,0.013438192384642566,-0.05773926112219444,-0.06937727635403215,0.05273100868930286,-0.03463367172434284,-0.002428895256633639,-0.006682261663395769,-0.03585104833454009,-0.061086352754928325,-0.02763531261675335,-0.005677650852054205,5.973438964139567e-05,-0.05640106576747591,-0.11373026343485511,0.007753155992475951,0.022867335171098017,0.025195423158449467,-0.017531981022487375,-0.0013545277943924447,-0.10006091746866141,0.04550268773134162,0.010282545115618519,-3.908007682656282e-05,-0.022832036392257674,0.05264512392019479,-0.0009591512629011601,-0.006796218072510471,-0.05493588879599081,0.00037811620746114295,0.003178626191733252,-0.024877405025265985,0.020807888994552562,1
TCGA-CV-A45X,0.0018062998592249242,0.01131338316129271,-0.06919895864063887,-0.034776274218991175,0.025461245058246394,-0.03403474641834568,-1.0836833857152905e-05,-0.005720336034157821,-0.00919640892347477,-0.030044218958863066,-0.11440087012698127,-0.19668023241970872,0.003001827401628891,-0.06796383071655877,-0.07691448410653205,0.004164614010976304,0.01821691318426749,0.011808274392842908,-0.017803013497096547,-0.014903009222041328,-0.04242382267346208,0.02096219114742716,0.042358962981562887,-0.002714080854253276,-0.017706741913012167,0.03489857221394663,-0.0007586755835188145,-0.0035984293975994427,-0.03874143428030281,0.053394929598092694,0.003259828296494093,-0.032017004597126766,0.012218716111991896,0
TCGA-CQ-7065,0.004282638455906188,0.015576392631148045,-0.07945074060349648,-0.10574436917705919,0.07900319337736607,-0.05519189758934397,-2.724489175711356e-07,-0.010741207067138962,-0.03075903650966345,-0.05147624244469638,-0.15464107145953504,-0.023985107921979536,0.003897052985842119,-0.0452919107859549,-0.11089700650066046,0.014910861136674473,0.008479499033739188,0.023199772886515535,-0.024453935086224208,-0.00457332594280862,-0.04128534114217455,0.03477395197073626,0.04161585676228028,-0.001791970945067205,-0.020494000723383518,0.05489814346418385,-0.000873762615546951,-0.007718884014515721,-0.048717350009992215,0.011855515438396075,0.0034031762958248273,-0.044941679453746226,0.020045936840080894,1
TCGA-CR-7368,0.002067982712680103,0.007392096676152102,-0.052319486599047706,-0.0644142173300638,0.031118810633417954,-0.03289130010059025,-0.0001919978220593378,-0.008712230827879279,-0.00942177136528319,-0.0533061056239649,-0.05417165710286047,-0.1604479067511057,0.00468903337208372,-0.05079482113879043,-0.046668652535594865,0.0216204107402031,0.021573068057028123,0.06701302901778149,-0.012452405155017506,-0.002661069060059852,-0.0418959851470965,0.02270382799194275,0.022157024476567363,-0.0018932500314824614,-0.022966154793116606,0.04951032199342193,-9.423793202303931e-05,-0.0030441308242678635,-0.029133101937572767,0.05527912302653586,0.012325844761725258,-0.036271708599054195,0.01901854388056692,1
TCGA-CV-7236,0.010092757215980233,0.011730121877665659,-0.09349079982865399,-0.06586592321309524,0.0474471924317345,-0.06404857885574694,-4.891581853663495e-05,-0.012792223119044006,-0.028037373254404876,-0.06537634926430315,-0.1698594006762298,-0.10891524331370087,6.931048634655327e-05,-0.09325862733775572,-0.13820783837842418,0.009826363909724665,0.032718479141690474,0.02693969911978476,-0.01976660844972123,-0.0036116864235015153,-0.08248688021060746,0.0664744749940987,0.023314937326986966,-0.0009985605492788768,-0.03895171056177247,0.08481784048532046,-0.0010246174369171654,-0.01919558119492183,-0.04478905238745861,0.0019533610273689854,0.004020636653031746,-0.05422740566822,0.027854541644369638,0
TCGA-CV-5442,0.0007597757256404124,0.009574345913268415,-0.03746664761279459,-0.0422925599486226,0.04235138663141965,-0.04060682978221095,-1.1418734311884819e-06,-0.0050676479748247676,-0.0911562508447084,-0.05524774847626336,-0.001439087870796658,-0.07373678467978034,0.001200452045213542,-0.04280930153444332,-0.08237975161009731,0.008558964733071816,0.030376038043441612,0.015035636221691288,-0.025383551670828997,-0.0020284081726504558,-0.11415866820486495,0.014987668331134785,0.013278009842633155,-0.0009191981940696158,-0.015503386714375142,0.06349630805661304,-0.0002817408380688801,-0.001496794533164629,-0.024103693010062027,0.024892247161835693,0.002610001742227714,-0.057781974195572954,0.014849721584088081,1
TCGA-CN-5367,0.009233657407379097,0.008890168637962739,-0.06514665913858111,-0.07440743323330626,0.026416707366753122,-0.03401425317804363,-1.5579747408109576e-05,-0.008149711324501856,-0.04405603939227286,-0.1018256570220757,-0.1243154884169302,-0.047914611879591194,6.619593062206025e-05,-0.06442937938276597,-0.10965133390760055,0.014677460363176971,0.04035992862723353,0.02751600970261145,-0.012744905641429298,-0.013401578408613673,-0.11134446477250802,0.04604641338469634,0.08702971238115352,-0.00045033106092474495,-0.041510855676808,0.12197814838524883,-0.0025744468686294017,-0.019556710607088353,-0.050890712767251337,0.004757483521525542,0.0028716436479602173,-0.03601074108012926,0.03410426834435862,0
TCGA-CV-7261,0.005429982160970396,0.012776872480779109,-0.13553102516269352,-0.0495625255564914,0.05563357744658794,-0.05748344343338376,-9.911439455237748e-05,-0.006393554972528377,-0.051498412032787204,-0.05566343881156168,-0.11216513042938572,-0.042889744455702344,0.00115652286372629,-0.06237313861671636,-0.06730774435820773,0.008109954244513648,0.02985514112458289,0.13365102742136642,-0.008569823617400017,-0.003234526939155968,-0.13219601367172162,0.09630803079500463,0.029529215061430143,-0.00212431999157337,-0.026881140956680587,0.07918878937147576,-0.029462882506536427,-0.002128504538591483,-0.0684275501542156,0.0003389212347365123,0.001149971680576566,-0.04523580669186579,0.025359071335771668,1
TCGA-CR-7364,0.0027166562317160236,0.017902497859737184,-0.12391011113540115,-0.05712278814312026,0.04668162334548262,-0.06934874272665059,-1.3914629526575724e-05,-0.010279504656369523,-0.025059901814432836,-0.060029606510868264,-0.04018371855125385,-0.021000396188586387,0.002873107926985292,-0.046691802092661015,-0.08021543176681653,0.037456203356572286,0.03069312884965439,0.10509161124460047,-0.00894889139516819,-0.0036562294215504174,-0.05809503170652112,0.036400435431292795,0.015959711932962434,-0.012980519777929992,-0.029565454598629914,0.06456746701801204,-0.004720004584487281,-0.0011189831185004697,-0.04514468411796944,0.03861294438809587,0.006499495877584411,-0.036117069015441566,0.04439444134757672,1
TCGA-CV-A45Q,0.000252547168970702,0.06067014306798621,-0.04561823070010966,-0.055668955238739076,0.080231144990143,-0.01914288556121645,-5.9396056778335104e-05,-0.0035281916892192984,-0.06897920867399436,-0.031942305927487806,-0.0031474696319641346,-0.09720758557099685,0.06254901829821062,-0.07337300024817808,-0.12064684398663512,0.0014081805955878525,0.02528016807904737,0.0067065492686734975,-0.01178686860356283,-0.0039303144594581745,-0.23760754236581344,0.07662335444919915,0.042764916487442566,-0.0031754875167483722,-0.012126863015123585,0.0175692002114273,-0.0006132415281499255,-0.0025137274224187826,-0.07712495842067149,6.319575158686835e-05,0.0009094691657528768,-0.01151514880243214,0.008843864526459504,1
TCGA-DQ-7594,0.00036923980031603056,0.010024310293284176,-0.10026631198252393,-0.03994584767946253,0.024772460040310078,-0.026870175749324647,-0.004300625898590823,-0.009698674673667721,-0.022348521216923704,-0.06700386336787896,-0.1366534181604844,-0.04302833941166408,0.0009060568003894497,-0.06560410281399043,-0.04660835392510259,0.032066693292531374,0.028209953590504235,0.10014987210446556,-0.01183185277884114,-0.0021929860773552932,-0.06827727865729498,0.02834325353150841,0.014534740463024495,-0.007788266677621488,-0.03683210370048675,0.05042464879204276,-0.0002572778940628994,-0.0026478279179792804,-0.058582583008223325,0.05122302919531984,0.013886035270777692,-0.03380852850098372,0.02316555568163752,1
TCGA-CN-6992,0.0007205229905403042,0.016377977002070013,-0.15305021950095743,-0.03824848464236189,0.027400431615116936,-0.04687976920599058,-2.361726456993652e-05,-0.01099102548979138,-0.035027708605887525,-0.05313838450792275,-0.16498509231125608,-0.009083126912828183,0.001553977362896666,-0.08445733666788217,-0.06862138416585474,0.008811174360111243,0.03257399849943676,0.0635168049886833,-0.011163337951788465,-0.0062347680534552505,-0.11670730584002892,0.09249209951958486,0.03139561040184082,-0.0033939215711216047,-0.05955674160540285,0.11714786025082194,-0.007696931745881748,-0.0022486744466279508,-0.08322010334895548,0.013545775014331931,0.001498981346751648,-0.05472480145613954,0.013061666785670483,1
TCGA-CQ-5332,0.006611798872428799,0.02161637787276167,-0.2314963085326138,-0.041188276760601654,0.044849549745318816,-0.05674383824761482,-9.426074723613032e-07,-0.009395394655105773,-0.052254556088518964,-0.054475147606027334,-0.06965449918709947,-0.016181583540969123,0.0017252314418374454,-0.0672499860137449,-0.08077712729348979,0.008435119424685385,0.025053116471541615,0.025556914761303173,-0.016167958984176806,-0.002987029958850506,-0.18209936194175208,0.08506635594959697,0.02911541038358164,-0.0024309325459008543,-0.04983622730665732,0.04793679559482981,-0.0012209232962984917,-0.0031159898513713536,-0.033303910261355006,0.03057721904950368,0.003745544949644296,-0.041172207387402196,0.025851014551859324,0
TCGA-CN-5360,0.0019717140939419188,0.007613227321878571,-0.07983472587714016,-0.05567168998047447,0.020363924859995677,-0.023494081733840766,-0.0014882313811279664,-0.007582211558387615,-0.02014458513823005,-0.04828541272011596,-0.07476129868533717,-0.06562726065690745,0.01485271193332477,-0.03287395320349917,-0.027327060784103886,0.02731338659277539,0.020097486083051654,0.05378485081035871,-0.006047806687745894,-0.0021437564483446797,-0.055218732633720846,0.04228220354444461,0.012754481635767008,-0.005331145748176881,-0.01590297480616697,0.04550986974836627,-0.009185418492245655,-0.0006234557605060321,-0.03645926748005724,0.014974974149950502,0.0025420117567848816,-0.03893543360172763,0.023347198815151907,1
TCGA-CN-6994,0.010380743163704917,0.030627723894413643,-0.13019248028522543,-0.06613044732277326,0.03256765969646093,-0.0374836025918538,-8.902556179789219e-07,-0.010255033349672123,-0.028269828873612676,-0.09529872528317374,-0.1099208293653333,-0.07269678899654997,0.0019802996099015217,-0.04298899054137124,-0.08468191807969733,0.014025705089686383,0.030180120561498096,0.02311380016448853,-0.028833071267076713,-0.0064950732532548525,-0.09232966607710497,0.0409597055000173,0.019798555359527677,-0.011963555313339641,-0.03441481624928686,0.049366488132615016,-0.009773594769056117,-0.03706468292229754,-0.031326770519165874,0.024915151842135722,0.006569974495025767,-0.02228761509027053,0.042790735183058114,1
TCGA-CV-7440,0.034530750061774855,0.01652073603472851,-0.09452638287628168,-0.04854462153419343,0.09349688207638651,-0.07477154732645364,-1.6001577271431486e-06,-0.006582257674908082,-0.05380701824471518,-0.0827264536376484,-0.07621795403535701,-0.03734440495596062,5.4063109068438255e-05,-0.07863063903561694,-0.16049865240859004,0.01106567194147724,0.034740614631245934,0.010097056184203042,-0.050983098786446704,-0.0027953610410255307,-0.15544699613259524,0.04073736838720369,0.016761157821481715,-3.0246879577229544e-05,-0.06111086343611668,0.13242063538756849,-0.002171039949197443,-0.02577941977649656,-0.031278084507278474,0.002451518925643462,0.0035195547944524516,-0.04217606896617889,0.0370137738637382,0
TCGA-CV-7247,0.024634437699575698,0.01667510657957717,-0.13325987464864666,-0.08099075767636024,0.06397005157578742,-0.06302375748418783,-4.4815928286102714e-05,-0.01003219591085764,-0.031866608700619706,-0.09404902234591936,-0.0751833629330034,-0.022585168452350687,0.004258806308946665,-0.08564810376043949,-0.11670231318618435,0.0068636030706339035,0.03063042783665751,0.06966577264022102,-0.026438969865078023,-0.0019596061439710846,-0.14359061285826927,0.04691538461284099,0.08593250043943262,-0.0010605080344285205,-0.022321547688537037,0.08293906225909348,-0.0020384860044983695,-0.01751719327349912,-0.05478599343919463,0.019340923705753337,0.0034577304646913566,-0.04907289391130447,0.024099078183576265,0
TCGA-CV-5431,0.005472950586230576,0.00936211282236926,-0.08170545877103123,-0.04931510048857306,0.023739108562291344,-0.03039549115064711,-0.00790151170373065,-0.005312931778344758,-0.03249959291932546,-0.03976337379777103,-0.01600319526629327,-0.017629657785722407,0.0,-0.04570613192783629,-0.055129352097548455,0.0025094756110912494,0.022575616575232233,0.0666020071984319,-0.009766263630973906,-0.001277458434388542,-0.08409176735794073,0.023711838334213912,0.00922512097246838,-0.00014731658501349458,-0.03132853652971487,0.05331007718602818,-0.0009048046088878735,-0.006408144623620425,-0.040879701538024046,0.0095638379203249,0.002842535042224668,-0.024620007332570137,0.01630429224279045,0
TCGA-BA-5558,0.0038192458306703946,0.01040792897908532,-0.06096497216860857,-0.05251676484571712,0.038890721305095695,-0.05356470881232796,-1.1278946637879508e-06,-0.007773877399821097,-0.018306126894378917,-0.07772831277309497,-0.03275145178748945,-0.12494566469140975,0.01930643364753709,-0.06237415362386191,-0.076237407793055,0.007221337694168277,0.015396975000648192,0.008895807402809975,-0.015484496407987162,-0.004738206763904885,-0.05118684254200495,0.04104593112711013,0.036073379063846604,-0.024540339998460337,-0.020294206677487603,0.06090809660099361,-0.0003477629880850212,-0.004791799870476447,-0.03952272885201962,0.0003016160871191444,0.006931986564339207,-0.04214579155112478,0.014442065110751712,1
TCGA-CV-A6JT,0.00599978478242672,0.0321045229808472,-0.10129215990049527,-0.07329422760507791,0.06613095417640286,-0.01593118366622711,-0.00019531407905500498,-0.008498251532990723,-0.015358634506977767,-0.07195416500948745,-0.041850738905642657,-0.17620469497367375,0.03766920339645914,-0.0793940553777327,-0.11987879464628655,0.006490682944131699,0.01849922230056502,0.022217630438687352,-0.01660067330347362,-0.003652080038528219,-0.056226225796005065,0.07519706500724457,0.02933244341434231,-0.0051009326764291756,-0.012151248178916116,0.03356962722183868,-0.0005542617408021727,-0.013233091434458923,-0.07607820916509243,0.00012404812004073083,0.0016462160859452458,-0.02306427706193374,0.012003836946829655,1
TCGA-CN-6013,0.011363687539504945,0.00753257240935263,-0.05867455852566724,-0.04033028607068945,0.03272261944200611,-0.04594291259840296,-2.190829173185198e-06,-0.0063142225926374725,-0.02219402351071849,-0.05033924809742231,-0.06717081342198661,-0.024249137833807406,1.7618158501236543e-05,-0.06921091433461099,-0.08634901217259028,0.011863094050407226,0.010570344744005297,0.015531164036839063,-0.012489375232235582,-0.007266595586817598,-0.03839289130303569,0.04360642098968165,0.02002091792905695,-0.001615251579441427,-0.022552817619611965,0.05357254634260458,-0.007334713381793192,-0.006504568085308103,-0.03988307728975763,0.005702169296144075,0.016129117585088133,-0.02561326520528858,0.01625002614853761,0
TCGA-CQ-7071,0.0022095750743253905,0.009554129368601425,-0.08925902181920854,-0.04188292878504539,0.028364038928738153,-0.03430603484984035,-2.388724664620168e-06,-0.006493652780722252,-0.029889120569981338,-0.061949523027827115,-0.07419380239448141,-0.10354537048190042,0.16182278583385762,-0.05347912213277213,-0.07219307120016354,0.007062154539733383,0.019290842682166135,0.030659316836039726,-0.01960161010255379,-0.0017865380072008537,-0.08139386419277994,0.032120405348125186,0.015796602667887308,-0.009930679376302083,-0.01293226519797342,0.03887523122101236,-0.0003314543587477007,-0.004171616062912002,-0.030984689328909427,8.243417117880375e-05,0.0036794004665823923,-0.04173063398226052,0.01687889890139863,1
TCGA-CN-A49B,0.013892504885765187,0.01221956052375547,-0.05345155789982957,-0.07778989440517908,0.12005946280106963,-0.11806056937009513,-1.0575896865676324e-05,-0.013063393343163069,-0.02754272275458457,-0.11073809909606953,-0.06021587063483737,-0.011214691252636542,0.001409499166005259,-0.1094063760162732,-0.1102118405034064,0.007951137496316586,0.027829630092422786,0.0538717261331419,-0.014132969973920566,-0.0017248945215453163,-0.08946976359661495,0.07076049974495424,0.04296871906510398,-0.0016704761147541022,-0.024103004964678425,0.07585468793355558,-0.02322080095901036,-0.010073971294312103,-0.057500938113582124,0.005279642198662256,0.005332117754096817,-0.03959479372781875,0.021646073825245953,1
TCGA-HD-7229,0.02935946898967664,0.011952568873969317,-0.0541554215826778,-0.07142628850518888,0.08218676481110132,-0.05998224828470855,-0.000860371206024414,-0.00967230351792001,-0.012338787068983646,-0.0887563632015959,-0.05303799876007728,-0.06080014891013081,0.0034565525374048696,-0.06573828021019863,-0.15966812970503755,0.017026531465707227,0.02312442045254766,0.019019039008942498,-0.03443003091658529,-0.0039048094708403237,-0.06152441463297727,0.07854030047086792,0.019348629605781223,-0.0036839121968413914,-0.03152582288146191,0.05781639656084124,-0.00017207457204206883,-0.0069420182785893715,-0.055773424105577556,0.002021810492754044,0.004136777473322432,-0.044584934819252735,0.02501980158754166,1
TCGA-BA-6870,0.006380689086108897,0.013897761248499316,-0.07658091413732085,-0.04904753777696682,0.06205761256083811,-0.044538504147532125,-6.24061513585828e-05,-0.0076358217021652765,-0.04966308912289377,-0.043619566091314975,-0.06295017094532424,-0.09153432138564117,0.0007445647617791706,-0.06622289700894865,-0.13134902500516454,0.007764921703890704,0.01764857319956988,0.013418175666600555,-0.012949457743384055,-0.0042643940890794525,-0.11912794189174535,0.043513689521687174,0.0313619865955373,-0.0011704924243105422,-0.03154627355960707,0.04509156889729759,-0.0004349122261063274,-0.0052763215685764555,-0.036336473203769815,0.0013139953970798316,0.003147574216066271,-0.0353011918415729,0.00967169561529641,0
TCGA-CQ-6227,0.014838531883792985,0.01585743347937842,-0.1317946340701578,-0.05228248863705178,0.05783569622886317,-0.06300549523427637,-7.060648004660416e-07,-0.008240036246634469,-0.01424057338630117,-0.05202394219994418,-0.21472073853710394,-0.20478928220834391,0.0008880202687311918,-0.06660106902608011,-0.09352059857991585,0.009666203671988893,0.02592077929643415,0.03350025271614468,-0.03809741560066274,-0.00548821631827265,-0.09073157601788832,0.058415364577189904,0.03017457652454643,-8.816144744990936e-06,-0.03637336861566623,0.05442770536893992,-0.0009290358962271309,-0.004983258692603856,-0.05487269291356554,0.00021116905748554634,0.002576489096719495,-0.05657116846813818,0.02946739448134236,0
TCGA-UF-A7JO,0.0030012105399746915,0.025380433594515524,-0.10548644730424288,-0.07143946498809578,0.0648181962792177,-0.06748844732511014,-0.0,-0.009005261043540174,-0.04224074549075397,-0.0797154725559624,-0.05442783097710256,-0.01521224875915294,3.4120655250415896e-05,-0.13229203680642984,-0.09394724146780827,0.011089244076110949,0.02921161185571371,0.04606050636398757,-0.014753757229875954,-0.004077226051598805,-0.11311319492995801,0.10691080882872499,0.033655706384714615,-0.0015147696976041754,-0.04591449631055498,0.08476298212312247,-0.121240852385641,-0.005486618907640274,-0.06122509824620691,0.00032391602338484554,0.0035718160664214636,-0.02008074851544855,0.024223541607039004,0
TCGA-CV-7434,0.005041899819478987,0.016998912570324574,-0.02671726934189958,-0.08484329056652785,0.05490574551971075,-0.06067372782062353,-2.3016725758670563e-05,-0.011417154595297822,-0.02113664760388111,-0.11085896151261437,-0.05362673168720919,-0.030222473733054558,0.0001851533649351587,-0.09046270829992976,-0.11029656173546677,0.012499826668146797,0.03235817397136329,0.018222719491794732,-0.07242614756615137,-0.003064928052378126,-0.2098452722945755,0.06621844691947301,0.027312325903140935,-0.00012367755086892265,-0.028247142490122598,0.07570183428668475,-0.00036870475075680766,-0.011659058981855012,-0.04472593644922364,9.28282092687492e-05,0.004066256912645145,-0.04521875085543793,0.028959103799469237,0
TCGA-CV-7099,0.006974241416406547,0.013032699527521672,-0.082618455132809,-0.06526049559072544,0.048457377714301954,-0.053518208598329994,-6.000207745916989e-05,-0.008242029915390968,-0.041677506982209275,-0.07236232079618818,-0.05504480529488443,-0.006890267797799793,0.005191592505479152,-0.06653077159570944,-0.08134302866310654,0.013535209272645055,0.026900886020398595,0.02477278035436396,-0.018693160883634468,-0.0029281984517719956,-0.13003322448168778,0.05058395859183857,0.025089598615812066,-0.0024689937355929625,-0.03396641459380396,0.07054587231439799,-0.0008480487255406644,-0.007224397732457243,-0.04211923620849056,0.0020705301840192795,0.007672200792035138,-0.03553280745594756,0.01927720012310628,0
TCGA-CV-7435,0.009391224165894383,0.009070468038933733,-0.10608712551708112,-0.045957721594434946,0.03405459382110713,-0.0428650382555572,-2.7031098843928965e-06,-0.009107852892256883,-0.031174153694303416,-0.047428125587902964,-0.0790704456775797,-0.04465199888291806,0.0025032195702719964,-0.05067262737533289,-0.08871435050227883,0.006648034067377443,0.025555157337389042,0.035520160383401195,-0.015977020514214166,-0.0053488233395834,-0.042563845146924184,0.13324886925376309,0.015306252616368603,-0.0009829148765447776,-0.02573387088356912,0.07345233779249623,-0.003927090145626763,-0.006597199056086214,-0.04738364108336256,0.025195904260070685,0.0047121128405768,-0.03764318294995516,0.02484520316079797,1
TCGA-CN-4726,0.004855673113638113,0.012883106847730967,-0.10713016525976474,-0.046319177105623006,0.03937383471147246,-0.04491436228576247,-2.77875968444283e-06,-0.00933184744078102,-0.01866860347204483,-0.05564955666380311,-0.05369500024570947,-0.13109517860995473,0.02016953747047234,-0.079503348727792,-0.04291646102621975,0.007389355310115285,0.025433303958748883,0.016128685737436196,-0.018358786030218618,-0.004159922226458567,-0.06486531250093151,0.09171251389839956,0.022308130605185366,-0.002653041414959862,-0.010624927164370008,0.02754463202488606,-0.00030467484807448694,-0.007449071834446218,-0.05658050067866331,0.024505891316906885,0.0034771781450843196,-0.04292998982260495,0.02255626658925279,0
TCGA-C9-A47Z,0.0029384568323167016,0.011059400630482382,-0.05084578819514817,-0.05109514112177501,0.04594159437577066,-0.049085326306119115,-3.483728110995104e-07,-0.006812749238085747,-0.026379428769088914,-0.05983076667698813,-0.0725147738897375,-0.26994361277172585,0.03687178415917626,-0.045877766361931804,-0.05424161704988034,0.011618212548124392,0.01860471728042883,0.019939917430444352,-0.04624120487968132,-0.004076986004647106,-0.05456159064625789,0.02954576528159259,0.0290827174700497,-0.0035223823494585547,-0.02168100477792289,0.05343946070334383,-0.0006017513574804496,-0.008743079647799306,-0.030807493031128775,0.00019238419591935402,0.0014483278988266259,-0.03156567278914108,0.0219727317793754,0
TCGA-DQ-7593,0.0003311831489492681,0.010524726653138099,-0.07599435531465794,-0.05336862308446512,0.01899210544331192,-0.025076714445627746,-0.008028653801014569,-0.008081715492442016,-0.03056607165928474,-0.08696190207943659,-0.09321849290058763,-0.04253217184049227,0.04683487603457869,-0.059377132202553584,-0.03592309535591933,0.019131494590234513,0.020520380984751375,0.12870071357404772,-0.006325218497153305,-0.0023018930931789695,-0.08606093172139025,0.020776356449100974,0.013323793118531012,-0.021885849120631375,-0.024806153756802483,0.038378500663500105,-0.0007020123628382949,-0.0006594968179080586,-0.054188930254004106,0.028770924211981883,0.00787656221856565,-0.030503054514949328,0.012462169523523895,1
