,TNFRSF12A,RSL1D1,BTG1,GSTP1,EMD,TGFB1,CAMK2N1,CIAO2B,SBDS,HBEGF,ZMAT2,NQO1,RPN2,ADGRG1,SURF4,BRMS1,PDAP1,SERPINE1,TCEAL8,BCAM,DAD1,PSMB7,TOMM7,AREG,PPP1R14B,BEX3,JCHAIN,MRPL41,MT1X,HSP90AB1,CDKN2A,TRIB3,EEF1A2,SMS,IL1A,PSMC3,SPINK6,FAU,TCEAL9,COX8A,CXCL13,CTNNAL1,F3,HSP90AA1,class
TCGA-CR-7392,-0.04372239830977021,-0.0017306818544767946,0.06074270261416315,0.012464986510668553,-0.0013597483480762569,-0.03173888449875558,-0.014038013138829178,-0.006015604304736209,-0.02413639550174576,-0.003469331823446301,-0.03988842721118603,-0.0026612088590338527,0.011754201569550447,-0.024151866372374025,0.00742429434995411,0.01827672076086948,-0.021704300176947678,0.02176987369476507,-0.006849211507688496,-0.018620792660165413,-0.04964128324366589,-0.04239882455743376,-0.0028589105439239494,0.00015143765218180588,0.0022460540587596295,-0.07795556223163759,0.012386714359585289,0.008895419483661708,-0.006879951080901944,0.054482303266070335,0.025775875122985677,-0.00591044443393709,-0.0025332096323573234,-0.006376216865503136,-0.0018719833703776413,-0.05752713992474158,0.003643556530197954,-0.007662930227689878,-0.00623499877530048,-0.010410169222357647,0.018497428579140267,0.014187638946464654,-0.012648862207564351,-0.0017319334724506088,1
TCGA-CV-A6JD,-0.22416995187518077,-0.0025456178927262493,0.17557063636640158,0.027263790004693162,-0.002305899741560039,-0.03702478747558888,-0.05394923386550388,-0.022536636624842548,-0.03914518195930831,-0.01040077356717271,-0.07530697234603227,-0.0072187061920551375,0.011577431066149457,-0.04067095382105922,0.00992769960279863,0.03199187003032696,-0.03732303216147135,0.03729191722153385,-0.011506913764884337,-0.02155130549710415,-0.09027756761894558,-0.14825788785733676,-0.010241186976853387,0.001271070065449727,0.004574943666223636,-0.10387825079510389,0.00015442630530028962,0.0674468554266501,-0.018763420833365203,0.07374744089248152,0.05023446235368077,-0.004012433872514104,-4.6931917088788105e-05,-0.006588121355281223,-0.016863120277131834,-0.06563078360311218,4.91535031497233e-05,-0.017167055267472506,-0.013083264038468951,-0.022298641333376296,0.009632876765787097,0.027438353049265833,-0.012830075883617627,-0.002182630884468635,0
TCGA-CN-5361,-0.0882428026996738,-0.0011695660639068671,0.09231425545229244,0.05609557973281423,-0.0037951040383505798,-0.048596473462612845,-0.057704292032194154,-0.013921103271571166,-0.030644658506014492,-0.006789064564964651,-0.04967546506494925,-0.006039743056933461,0.01754107596694316,-0.06085769108934528,0.01066757839889951,0.024167873229123924,-0.032892675358677986,0.026036279668316994,-0.010527570041497035,-0.0018095631548356661,-0.08926698440830219,-0.0637225863477698,-0.013602500223753415,0.000520353865944325,0.002890756564384527,-0.09389719199450812,0.0005214138903107192,0.035879727958426255,-0.021666257736053636,0.12408605148871056,0.000632440864763548,-0.003900347507523467,-0.0017073712621921138,-0.004643910413241578,-0.010251532590838145,-0.038951124867001745,0.00033885882991056636,-0.010899832729313424,-0.006883440090358342,-0.010936691482719307,0.0020181338587216217,0.0035681243266480803,-0.0015575918171785985,-0.002266572935591691,1
TCGA-CV-6954,-0.05629652072994885,-0.0023107551634461584,0.07251312177440969,0.018256200586582515,-0.0013782746589621965,-0.030985661095824485,-0.009409644832458089,-0.01567508273494635,-0.029312345398593505,-0.005564881520703406,-0.05855713064942919,-0.004675274115595555,0.015864685535313814,-0.047937337569357294,0.005692533545999199,0.01658124904373801,-0.022271485848993973,0.0026112536398732963,-0.007101883162309216,-0.043938723211430296,-0.09317786544979209,-0.08232491745704097,-0.005049346177974269,0.0003150497120792315,0.0033965214004116452,-0.06745119060444746,0.001690695035475788,0.027768174896541275,-0.01900410952564512,0.11168941308252961,0.05829870072950092,-0.005916027588603951,-0.006985281191256236,-0.006030074083537734,-0.004099179151374958,-0.05137954590072203,0.001007698092441466,-0.012564532857173776,-0.008251174088457585,-0.0140839032869164,0.0054345611207580755,0.013924592788044565,-0.008054697663690743,-0.00221642999423285,1
TCGA-CV-6961,-0.2253966222751499,-0.002426741556806258,0.13546861284045233,0.04307872418162811,-0.002458400019088313,-0.058255735528365514,-0.07007617398207662,-0.015259543232920976,-0.03672296159182569,-0.0419504325821887,-0.06329319581065716,-0.007001920536506212,0.0199788756368052,-0.04285246857396479,0.008660801467866725,0.013600830918270529,-0.02854327720155949,0.03449676861634218,-0.006958103231482331,-0.013184984382787243,-0.0734625763876483,-0.08583585634033904,-0.005764779938273866,0.0024717342753310017,0.0034409991990537662,-0.08044482831650909,0.0001060362091211388,0.02068424610934193,-0.01002305515451779,0.09688625332987247,0.13034962913936896,-0.005846852906955351,-0.07561945983580347,-0.008966359618547803,-0.04400669292878162,-0.06389978522373521,0.007628975308531719,-0.008801715007524706,-0.007323199903344799,-0.012186550360507456,0.0016148922361009608,0.022092955228103926,-0.02894475838294439,-0.0038461236518245265,0
TCGA-P3-A5Q5,-0.006615363276927764,-0.0016586200640597646,0.09097300579675133,0.038077119678868704,-0.001958708122566263,-0.007936391195624075,-0.00842321489003195,-0.018555847409574656,-0.015954088564922572,-0.0013982132961684805,-0.06754484973106825,-0.025468751884109426,0.0062167694367884175,-0.007865728395187559,0.0035920367063745433,0.019006623550384454,-0.02695639637088557,0.00033699430103033057,-0.00699065387020496,-0.0009268303588105799,-0.061841241630310684,-0.05818103328331667,-0.010066375294084247,2.5386075097702974e-06,0.0027453193277939235,-0.05169305830596402,0.015751813841034273,0.026687315163411326,-0.010339918776928829,0.028317653888204286,0.09112828073376264,-0.001256612915903832,-0.0005258676754181217,-0.0068154128653788466,-0.00022359294439373237,-0.044076571736433645,1.3009928702519908e-05,-0.014096235198246322,-0.0027357423708255523,-0.01927147031291107,0.020695120385791993,0.0015102131667103075,-9.761309401252962e-05,-0.001544783864692516,1
TCGA-QK-A6II,-0.03854826980525373,-0.001578759214681976,0.049293191351502355,0.04375148532631846,-0.002430793356329322,-0.02930203689267257,-0.05336216173785665,-0.008432296873397393,-0.02993813086564835,-0.0334774315716439,-0.036126151417012864,-0.0030468668922332596,0.004186212752020486,-0.016675925568125215,0.0035546412750543143,0.017142132260613382,-0.017389039886673573,0.004654403937748887,-0.0012592090893526005,-0.004760812295137798,-0.03921163652000533,-0.11425690621939162,-0.01450980347715558,0.0005390342218915059,0.0027259940491366035,-0.10543930636966788,6.0669145989578646e-05,0.034062739501368115,-0.01329297693790134,0.03521580222515054,0.07551110704133575,-0.01662526400398244,-0.005042767657764047,-0.008052778665144816,-0.018852272532836813,-0.031879559977662356,0.007388452786561821,-0.013869609214561056,-0.008660642942615947,-0.013103663320225568,0.0004886282323513433,0.006673231924488267,-0.006765267893679778,-0.001221825130525668,0
TCGA-P3-A5Q6,-0.07558489800073204,-0.0020921770711935152,0.06056048267325057,0.09804445826842213,-0.0033101804544771116,-0.03709390271890624,-0.05658979531556813,-0.027153449997842926,-0.04309231308915102,-0.010005717849584097,-0.08126569581636228,-0.026472346057488445,0.009775659652540377,-0.04047022625529081,0.007542330631088972,0.04648814773228542,-0.04088468259357517,0.042867056081846676,-0.015201508658582349,-0.005855716296736087,-0.11295876411089602,-0.11896551453273936,-0.01172182517924593,0.0010907237217235943,0.005992393414609145,-0.2366330569545482,0.0018679648306897977,0.04945551241640379,-0.04407385109649007,0.05233864906067033,0.00094564314117465,-0.009204021948351744,-9.156179394062615e-05,-0.012557027074064345,-0.006780003992539788,-0.08160280303664375,7.193552919974408e-05,-0.02786638397823065,-0.012442983408747542,-0.024556244011600354,0.0019873219288285508,0.010165795415683538,-0.002699214251824732,-0.0028991342727773227,0
TCGA-HD-8224,-0.03123787896229687,-0.0019705117514056797,0.0715592393452329,0.024281177032268144,-0.0019486217971084476,-0.023933658105040487,-0.03662162388232296,-0.007530196101476559,-0.11062576622368109,-0.008289476598133717,-0.05297291733545895,-0.010047056558664733,0.00993983931749897,-0.018590004236904316,0.008163207786954762,0.010825769381753924,-0.06004234907418147,0.002089462312201387,-0.006175456141549096,-0.0031512130259518604,-0.04262544460128081,-0.06137668229607091,-0.0050912228331923,0.00018510340890462418,0.002357279344110353,-0.05038904074178449,0.00027049136365184224,0.02506457615410479,-0.006992557499356645,0.10262436658830384,0.036777602391716256,-0.011335497060338756,-0.10897524314590364,-0.006053055434328055,-0.0045213372299462845,-0.049382936591358596,2.6781700076808997e-05,-0.005216548758978589,-0.00603244758632524,-0.009495378873933879,0.00019327591363095707,0.0021983185405037914,-0.0011103211716766439,-0.0014002242812072552,0
TCGA-CV-7090,-0.09461459051945836,-0.002202317956283998,0.13055961362634466,0.02922018331634549,-0.0021914159591723066,-0.055030164806395956,-0.023603583654724054,-0.008422391121886788,-0.029899732380672707,-0.009017920026030862,-0.03789873488519663,-0.005342590504275069,0.013364368391100855,-0.03238937937202468,0.011626729394864583,0.022709445356873546,-0.03467062224816245,0.07720964660872955,-0.007773612635912916,-0.012426779841987076,-0.10206369396412282,-0.08161796157238345,-0.0030165599226264195,0.0009758096154203423,0.005389983335043126,-0.07570121536925434,0.0006351316947026087,0.015913517942688228,-0.024852898943649563,0.07317728648325694,0.01236072058897954,-0.00455270990444613,-0.00014929844827058303,-0.01227419493813561,-0.00525759060235363,-0.049988130492418986,0.013677376137092766,-0.010295615023666561,-0.007119441466010468,-0.015975959287567565,0.003943166237920661,0.020858745722455812,-0.007484247962398122,-0.003411615038521275,1
TCGA-CV-6003,-0.1460371561346204,-0.003963923458135296,0.054251117219152774,0.07120545353944033,-0.003057594668468154,-0.03796107634641449,-0.04184415184740658,-0.017004716698372415,-0.024004119109544208,-0.007442135983963915,-0.04205217039530995,-0.015225136788347629,0.05708560623227935,-0.030988959161320193,0.007407113627165777,0.06633377905567182,-0.036624558247770826,0.03905683739880575,-0.00983635109210519,-0.013038284168619897,-0.11372173350064708,-0.1189696573984305,-0.0036239756610392322,0.00042464810464062913,0.012423608135912891,-0.1799963964686869,0.00010571269785564157,0.03610764940483979,-0.007665847533978049,0.17296550786809683,0.028371352068855864,-0.01385517274591319,-0.0002701184310292195,-0.023155867371058483,-0.01918720571330368,-0.10461924527686316,0.007040539749513689,-0.021645176021598312,-0.007700096569632888,-0.04500172083344623,0.0009514015466789871,0.03699783179234328,-0.022071950767582744,-0.008251798187868123,1
TCGA-CN-5364,-0.028174964805267547,-0.002678424004181655,0.04609460201040134,0.16634851664050876,-0.0022191954543974023,-0.029495722298821542,-0.009986401444594421,-0.011097039660497137,-0.02823171833279919,-0.01252994915014752,-0.07109603289484719,-0.016162499955683002,0.0120656911805614,-0.03340316538114124,0.010843660788512404,0.05381451058240264,-0.039572659106230805,0.007198574903859305,-0.004387693637606156,-0.0026777355149882162,-0.07905691507090387,-0.11721308234538537,-0.006454771057766138,0.0001341989387144298,0.0028879805505625726,-0.07711483595121724,0.00017079956990406558,0.025233735821682934,-0.022774798675803697,0.0934714684184294,0.0007037790967976142,-0.0010947618979439673,-0.006817195124277641,-0.008062010877336538,-0.014710486514070096,-0.07272607040959934,0.0,-0.0291515597770001,-0.004143009833047489,-0.01835197104158885,0.003424879145583511,0.02136520993164907,-0.0012044960976079482,-0.0035353121807342545,0
TCGA-CV-6945,-0.13024500159118804,-0.0018307571579700252,0.05620885769452472,0.051913794587294886,-0.0024169047166171984,-0.047402158632302245,-0.03958954505931457,-0.01784495234641808,-0.030938867563402278,-0.007449463573517902,-0.05411953332832616,-0.010308417939950052,0.011737544243483744,-0.03123033678253842,0.003488707693374904,0.023459544075316377,-0.031684892980798504,0.07526698780218018,-0.00980377123377868,-0.021323579940257544,-0.037203712972155537,-0.03983822856405945,-0.005659098776239701,0.0006157914372098035,0.004206140993353322,-0.14536934554199496,5.488548347641168e-05,0.021799334757142214,-0.13138134079925715,0.06309085304453432,0.026818099255221835,-0.00817079568650136,-0.01741300364910258,-0.016064219235921048,-0.022751974077786716,-0.025581040188721076,0.003217539968472871,-0.012510009509464024,-0.009469773717833823,-0.02158986758676584,0.0006017955057240422,0.005260391881277497,-0.006925080573889019,-0.0018056737774924602,0
TCGA-BA-5559,-0.014171218238892048,-0.002212307818862212,0.19982904063020043,0.0207735566789533,-0.0024574715985332105,-0.021607913038478477,-0.0042308350045396825,-0.007194317011438332,-0.015574497237089828,-0.0024322312999853378,-0.0501906220260837,-0.002146170228185143,0.008620459771196102,-0.01378696224794845,0.005921726256432527,0.010899335792631427,-0.019940534756773307,0.0014112470413634017,-0.007783391463344849,-0.00397786180935706,-0.05381229215623978,-0.07743173558142888,-0.0035171039037414017,4.251344613044003e-06,0.0010382367095119925,-0.09830835071216744,0.010153774902870377,0.021125409267383394,-0.004066235835600117,0.045079187640787236,0.14459752034346504,-0.0058181510576932275,-0.038493751470566454,-0.005524705395171814,-0.0004167763544995523,-0.05093141652317986,0.0,-0.007861062169549455,-0.006183047899484283,-0.013796982391683348,0.018835884315218782,0.016607327122084094,-0.0003589477603135025,-0.0018318749815061585,1
TCGA-CV-A468,-0.06494043069571723,-0.0019237577811179467,0.048622154430937814,0.024183787312143063,-0.0018765351481367617,-0.02328637715066401,-0.009761495137026963,-0.016077791778458386,-0.03268002478493342,-0.04025589226903283,-0.04971264674947437,-0.009277254033362664,0.005729253890533036,-0.012226980536091864,0.005479440534108328,0.013072355122232874,-0.022841906211849398,0.003963810897620212,-0.006422731909319926,-0.010023908657857544,-0.05689057792773021,-0.0767587613619803,-0.004574878133019625,0.0005176661563916468,0.002253224694734312,-0.05331632960712251,0.01698805822358765,0.02185781093802458,-0.011841438051884978,0.046730805733506076,0.10028358249298074,-0.004186680703181978,-0.006001901583584913,-0.003739737361765084,-0.004328209685488268,-0.04058355232262971,0.008790492366567504,-0.008220603870404708,-0.004769187606937702,-0.01119807835378603,0.007574052615389558,0.007097376145369851,-0.0077235376824258285,-0.0015545532017393145,0
TCGA-CV-5443,-0.01641714681213619,-0.0016208085099202417,0.12070123010431684,0.01570624140051173,-0.0015131105721342077,-0.011963274798991532,-0.0030893916351505124,-0.006801983903941426,-0.01657718412059558,-0.00205336321412777,-0.04191334244998522,-0.00043473557347996014,0.010429509815822868,-0.015011538001580175,0.0053731509382460175,0.01418125252220168,-0.021399416861870083,0.002094990925156545,-0.00400911470986532,-0.00718196472664055,-0.06476247374586439,-0.05355327439183107,-0.0030607797706506024,1.7679242230513206e-06,0.0018390859084005129,-0.02972435965688756,0.015241057849636877,0.015062735920517177,-0.0014375082467115777,0.024422938831574988,0.0897315604638803,-0.0031413408097258795,-1.1547330865991375e-05,-0.002778300791574554,-0.001377181327778669,-0.05768468677929237,1.8123065095740006e-05,-0.008215952376259234,-0.0037686060562281717,-0.011569078757879195,0.0068120754911048945,0.009320074861687714,-0.0019972555628732422,-0.0011665392403968288,1
TCGA-F7-A50J,-0.08661106077233661,-0.002067048452742605,0.0746985622499598,0.05934459440985825,-0.001892220802336207,-0.033610091925793326,-0.01708452871971332,-0.011540009248362819,-0.037624888878153684,-0.0296529406420027,-0.06941495204822287,-0.00504520684488726,0.010792797028879352,-0.015615211392033085,0.004250269255625531,0.030538170197251947,-0.03428748500062892,0.031239411228817043,-0.006613419044242616,-0.007149267458453039,-0.06834327539159313,-0.0590329640508103,-0.004093902978312767,0.0011035287471704743,0.005222864538257781,-0.08569027232355339,0.0013750846339959334,0.01723169529488632,-0.03651735824481884,0.03620298023462012,0.04859272269454294,-0.005060031214788571,-0.0014867838259385615,-0.007433869068829867,-0.02127808931365953,-0.06330989437089031,0.046061564666348066,-0.015349117926107127,-0.010275408176375372,-0.025401302120931616,0.003862439457093561,0.011420607055373084,-0.009218176755010953,-0.0013286266017700226,1
TCGA-CR-7367,-0.04179494147316966,-0.0030784046743073234,0.09053873491783304,0.020104829452739555,-0.0009226550412969026,-0.0308588213494143,-0.009691461909272727,-0.006557049653998964,-0.020210604335532237,-0.008033486552489194,-0.046272029253413116,-0.0038058650626293473,0.010755723739417139,-0.030047299766809924,0.006286518555501583,0.011609496670225455,-0.028755926140853556,0.010714842490349206,-0.004760477343910737,-0.00825445041419705,-0.03521090862992761,-0.047169677521564396,-0.004706974044227992,0.00013838767337872023,0.0028614871492975433,-0.038166092380148606,0.03158269742992568,0.00654240650846404,-0.0203055265928339,0.0329545895603069,0.035722756879966386,-0.0038436291059619405,-0.003942206776095718,-0.003747286352949476,-0.012166402156846565,-0.036029492333701924,0.0010542877019842738,-0.008727328164895493,-0.00460910961023229,-0.010336218062749463,0.0037961201064479425,0.009540736113970992,-0.001629416767685947,-0.0027916780384516777,1
TCGA-UF-A7JK,-0.11803560764249117,-0.00224562671120557,0.11875180641078753,0.03406042550447953,-0.002308452344136358,-0.038756308456715065,-0.04951847434606259,-0.01308669312984429,-0.0191159897305524,-0.00421771474984132,-0.06308479649137151,-0.0052910680129920834,0.013990702942700094,-0.034970514557208406,0.004712173566115589,0.02685141119935198,-0.02525354182340517,0.011583978575265224,-0.013254294776264733,-0.040008756231390254,-0.1059659066610562,-0.05697131650150256,-0.010445095414616745,0.0005544714470395917,0.0027181473174461165,-0.24314666839434984,0.00025869039160042695,0.020533650308710565,-0.014168597221724775,0.09064055032376131,0.0007402713462611941,-0.006650363595743646,-0.0003411475112435008,-0.009226595787620556,-0.0021809762683809063,-0.046240856852032046,0.002124632703358144,-0.006541255639467002,-0.011731428090189424,-0.012139750232928754,0.000187534338731901,0.014244722796373142,-0.00975123590769625,-0.005005636892731165,0
TCGA-UF-A7JT,-0.13336469945082327,-0.0026991281079535327,0.05493961188899061,0.04113474625071909,-0.002581326002705017,-0.03069309892584664,-0.008145608227711553,-0.016289805143855144,-0.029711976566220887,-0.008724992587850967,-0.06823038485337095,-0.0036647875089144437,0.008500787145083356,-0.01974792880652982,0.007407440603635207,0.01691786351496107,-0.03967127148818601,0.014495520989955213,-0.006628126244862357,-0.012029723381845681,-0.07520936411737267,-0.1462131167670408,-0.010294393285936836,0.0005794718577622405,0.004889309323820326,-0.06748353711986689,0.0028320715367069127,0.05508289164316325,-0.0282895023132805,0.075488105193198,0.0008647016855975364,-0.00480915205905427,-0.0001966016621717824,-0.010089408075085269,-0.002649223506390434,-0.06109684997272568,0.10539772510955277,-0.01518464776458887,-0.006112063263824758,-0.02151311361352819,0.013488231380976233,0.014918601481616526,-0.008005237751775286,-0.0025354983417278684,1
TCGA-HD-7754,-0.023499071492863507,-0.0015071037830004421,0.16073664444956243,0.02904441375176359,-0.0018948443105396462,-0.0224148356453253,-0.009786055888243377,-0.014393790113968666,-0.025491774599265948,-0.012329655830872503,-0.04441175577290153,-0.006888552427485531,0.011142331208967007,-0.03408002607170937,0.0059595443104003215,0.00988659606357337,-0.03169699108992644,0.007581072153904921,-0.015175922025451186,-0.0012370084189120502,-0.055762204475134275,-0.045867241880601255,-0.0034229993807603286,3.0479103970279262e-05,0.0019821002592289036,-0.12923119477242406,0.004136285636141256,0.013489848033911575,-0.006825032870404249,0.04991353831939843,0.062112003609537274,-0.0019765375310334026,-4.173376171502992e-05,-0.0060609104656955985,-0.0021125036060559497,-0.04880861187638331,1.3112484446796527e-05,-0.00700754873384983,-0.011817072170209334,-0.015446237311646389,0.0003468125210765221,0.0016751778187984894,-0.015957682865729437,-0.0035182935191720114,1
TCGA-UF-A71E,-0.03136027044343163,-0.0027273435384138314,0.19453319867146626,0.04790435282404386,-0.0029620870045384035,-0.025630171830025444,-0.004322481693364364,-0.020181713549309848,-0.026105948615522553,-0.018962692058651493,-0.061942028085802285,-0.06816804370100528,0.005455496225430484,-0.019588338638201808,0.007080168298350927,0.011773224596370787,-0.029256535662517562,0.0071207511906292995,-0.010494288912677398,-0.0027165916606597335,-0.10040214754035069,-0.10059312517750366,-0.008516514743130539,9.248070347949877e-05,0.001961490650048253,-0.16971346045088345,0.0015989328623023098,0.045586931063773116,-0.013882263788702257,0.05010995239018015,0.0006816916826486052,-0.008194095783233813,-0.0035226042483897098,-0.005678292227827233,-0.0016708111726358667,-0.04060023659152939,0.0024355231167224145,-0.007379475004774819,-0.008743982275768504,-0.017986546864611645,0.006875209040357248,0.010783357665753503,-0.0009484937927560607,-0.001646945353962881,1
TCGA-BA-5152,-0.0561211228699366,-0.0018994494520399314,0.03335216833804181,0.037486617575290454,-0.001951415921977144,-0.03171824413489005,-0.008002945349931635,-0.01656711837077877,-0.027140847187825737,-0.017745854218342204,-0.06938791400293791,-0.008450891641537677,0.010532983311657565,-0.02163812771777035,0.010118916331853762,0.02175353603247293,-0.014102612299685654,0.006239818561501983,-0.009460411668581538,-0.005996028268326917,-0.09714809131170753,-0.08731930725401586,-0.007748200820854296,0.0007161806808656207,0.0023931589143369853,-0.10302591657479561,0.0024513526957609345,0.02294428267093152,-0.013117202533907076,0.0805493675891824,0.02329947814904928,-0.0016683151441539193,-6.111545532289969e-05,-0.005584468242048249,-0.13922453134901594,-0.06135141113723851,0.00039252478580846094,-0.010198823175372495,-0.0072571853680727,-0.019541530226152883,0.021421899159608532,0.012177425563906467,-0.003596602481568407,-0.0021790356752214896,1
TCGA-UF-A7JV,-0.18613629598541928,-0.0020817505622721904,0.1437575971509856,0.027973103134252914,-0.002425198459189387,-0.046813758383973704,-0.16810213198055923,-0.02012038236377033,-0.036954966448508625,-0.027090838385811687,-0.05836587058265277,-0.0034040237823186083,0.017696034441655087,-0.053282131848786086,0.0062124661703294995,0.02373242395222526,-0.03358413163808073,0.0602584868567566,-0.007995477088175863,-0.001471699878568154,-0.08833680435781202,-0.08046014498530134,-0.006355134699876489,0.0012119452962662247,0.006563662877376594,-0.07375794713984359,0.00021620976787102537,0.028465762176708414,-0.09007333216589163,0.10326813302376238,0.002990581000212708,-0.03051292788824573,-2.9815134036627248e-05,-0.015090410707956095,-0.03042677815120126,-0.05354797467837305,0.00036131853790714635,-0.012461403116458387,-0.01294493219077729,-0.03064168160374162,0.0023082200952882154,0.020411431479765454,-0.017719034155568424,-0.003849148896768087,0
TCGA-CX-A4AQ,-0.03313678913924495,-0.001940847563714483,0.22494722031421796,0.030696502694244083,-0.002579732841895665,-0.029780576449098563,-0.020037923966699796,-0.013481656082874983,-0.01387969615503891,-0.0034865587046573614,-0.050763177994090886,-0.0005436639619501933,0.011549352255475985,-0.015027476951389835,0.006572916577777266,0.02417706315957404,-0.03937455713803317,0.01009716297397985,-0.008291471675483076,-0.03285862228258774,-0.06429895766869174,-0.13682004567658204,-0.008484713816978955,3.626051954745001e-05,0.002631086798859706,-0.09175853524033727,0.009006176201632856,0.045301847187061144,-0.025653729296071535,0.14522787769776557,0.0014853443042939119,-0.004609448461800678,-0.01187741373222502,-0.004811869799683498,-0.001212731482526645,-0.09101698397880893,0.0,-0.021940724599810196,-0.006171822057599751,-0.028576404860756185,0.027113630531642337,0.014425567030286954,-0.0005170846630899446,-0.0030889961467841626,1
TCGA-CQ-A4CD,-0.10467397514827699,-0.0033036990435485036,0.08431673313606422,0.09349247537842183,-0.001718373499443128,-0.03465752615847161,-0.07487316938894213,-0.01447702074049865,-0.035770486387447446,-0.013517112855373969,-0.05083845079286609,-0.00885762282385328,0.008249951201595515,-0.023217373771842926,0.007284201615275862,0.0260897428751125,-0.030296735471359002,0.022867370788473108,-0.0064091545333835554,-0.024197125284220064,-0.06087424825249095,-0.12683063067378392,-0.0063450463049029805,0.0037441585229712948,0.004576113638549684,-0.07957366658394352,6.954054380343576e-05,0.0529252990673246,-0.1340864841876211,0.07937333401534592,0.037972243400471346,-0.00190433948043163,-2.7401704755953812e-05,-0.009890685982825873,-0.05017196995477011,-0.046386060416976356,0.0006025882517282026,-0.016166409538870854,-0.007010796952967358,-0.017419124105359875,0.004377623959267867,0.009904106991025494,-0.016477987280965545,-0.0020013702605286743,1
TCGA-CV-7103,-0.05790216196955607,-0.001870976576914909,0.1452683293338064,0.027315724962716614,-0.002616769953061611,-0.03612140756665261,-0.02873341232735943,-0.017034433952904233,-0.03701488422453892,-0.007871346019209222,-0.04602599353473986,-0.012967259465473616,0.013349446004296397,-0.033125122441925614,0.008477169703170504,0.017269022186163954,-0.038650699125271165,0.0098653425135153,-0.011033225026513197,-0.016806931033596078,-0.10044964510631972,-0.05714053858599114,-0.005526667218494238,0.00010037246160769774,0.0046392456468672665,-0.13131821742812996,0.00036200191695215584,0.03910395748933409,-0.01251581199855568,0.04913764012983924,0.07523192761404858,-0.003208761937381639,-0.014648773140062951,-0.01049548372625108,-0.000695192121271493,-0.047872495038697595,0.0,-0.01238204973824755,-0.009155387430866448,-0.025450792361591746,0.0007666012912323507,0.022926515210144067,-0.0006419771542332471,-0.0026787626400666515,1
TCGA-BB-A5HY,-0.15114827764088007,-0.00318969648848716,0.10033380600150923,0.01930663072766626,-0.005350223978752521,-0.04002601200193287,-0.04519002789883137,-0.021691181131873755,-0.09194078996021078,-0.021563563604766373,-0.0681071921037026,-0.02267383913311403,0.018969623046329317,-0.02752567763882917,0.007510698438083678,0.02896437503797107,-0.03554976369485207,0.020113851848367677,-0.009400453041419208,-0.006895258361005718,-0.10199118380464808,-0.07554523212707619,-0.007182240596249761,0.004044791164789089,0.004312257860330915,-0.10462657362720898,2.334672966004937e-05,0.06052504631748677,-0.05536550487003739,0.16326513492731937,0.0457408396800734,-0.046008399226013436,-0.012561490979411597,-0.026424002477998646,-0.08675977934272676,-0.03862537602690773,0.0005340663637308087,-0.018436524000354025,-0.0075073915101317905,-0.0273567154296754,0.0012289466620892574,0.011555258825426098,-0.020591538857112478,-0.004015802122099642,0
TCGA-CN-6998,-0.0637674168696936,-0.0016143269618907178,0.15396955629026934,0.02318642118021133,-0.001178899114505081,-0.03930135109422648,-0.012672435371196493,-0.008270649034587149,-0.02714669774508122,-0.043202199773665205,-0.045857049474291776,-0.006575241658710454,0.005891839415976937,-0.027000150969925057,0.0041014526997696765,0.013171722223709676,-0.014777547898345718,0.024819068807457156,-0.0029297912418676684,-0.004367663536572464,-0.0687831124667303,-0.06099558948519351,-0.002765157499863798,0.0004114341781366837,0.0017086899164613241,-0.0576769159281359,0.00010734822703121085,0.011622694296404166,-0.02720312135320495,0.054666450725351604,0.007651299763469111,-0.0037169902584100307,-0.011299935799881727,-0.006588909125382297,-0.01393590930726929,-0.029581011441904063,0.006881944616400201,-0.0055471781276979736,-0.004465486251875784,-0.00935769310439834,0.0011898730457472343,0.006522759604512324,-0.006299676670176552,-0.002215326315484852,0
TCGA-CR-7386,-0.07389370966717711,-0.0016577644391446522,0.16360353655447105,0.0271086667429708,-0.001462827403501912,-0.043514961474846334,-0.020667380933589063,-0.00883141976390881,-0.030686934946565603,-0.007325616741416709,-0.06343485697935586,-0.008221764804738385,0.010082598329337977,-0.054717554681284815,0.007815320393788261,0.012068695733312922,-0.020668230538291907,0.028235932955969458,-0.0069191340197740005,-0.02059736758236051,-0.06999260239584727,-0.06287894131165846,-0.003906286063505687,0.00020075299150776064,0.002306495507732348,-0.10224853850291002,0.0024039151605301924,0.015216873135766078,-0.020452216023505373,0.07484442525835784,0.015355142878609467,-0.0027885136528905826,-0.0016065641776224465,-0.006084101510685487,-0.001061410064508533,-0.0432125195398429,0.001455895996571521,-0.008485217497512515,-0.009317511478362267,-0.011147515007907628,0.019184824666330362,0.011770961397882787,-0.007291424349658739,-0.0029785748681739384,1
