,PIR,IFITM2,RPL31,RGCC,EIF3D,GPX3,THYN1,FSTL3,ACOT7,MSMB,PPDPF,AGPAT2,ICAM1,A2M,KLK7,POLE4,RPL36AL,S100A11,RPS21,CYBA,UPP1,MT-ND3,FASN,H2AZ1,PYGB,KLF5,CD59,PFDN2,CCL21,AREG,SERPINA1,MFSD1,class
TCGA-22-4594,0.0314885180639109,-0.006655306372867173,-0.0018498091460236845,-0.016450467827021583,0.04412732395699304,-5.889100791194619e-05,-0.002952194467759991,-0.011443559913978212,-0.001460289770686377,0.0009904909464701292,-0.013393593653367489,0.050291059262993515,-0.0005130527951936084,0.01778243572901199,-0.0001283619136866787,0.00952624070221277,0.02765767384003373,-0.00033808993080556665,0.04497008316971978,-0.2554116410243387,-0.014492132492378247,0.007491742631451956,-0.07450436618763084,-0.013043640416952275,-0.04639014198714956,-0.0014043781999561046,-0.010310089535675774,0.001100831419765173,-0.009003988999132526,0.0041623171899028595,-0.023502676043227495,0.017097597841805055,1
TCGA-O2-A52Q,0.0314153158671805,-0.017854945102826855,-0.0036546231744412207,-0.01946822226552244,0.13296985761065544,-0.00017549005224836876,-0.002740724273886978,-0.02190016570585996,-0.006268635229244599,0.00014165677827849692,-0.024403411805542338,0.02796874941931096,-0.0013387491564992597,0.018579822718979667,-0.0029242352002905475,0.020193364349488582,0.09879805264390587,-0.001895493908382492,0.07159369977522966,-0.12283306346721903,-0.19889466144539472,0.00959659035521615,-0.025080859681988796,-0.02599349685689817,-0.0844823478995345,-0.0023405964658092687,-0.027414485346160762,0.0035023284306409004,-0.0024420284641706465,0.09246625574765595,-0.13836225459716128,0.0318696070947093,0
TCGA-77-8009,0.08326565942580232,-0.016400672564414884,-0.0020090595542868405,-0.015445041996726118,0.06782283052999577,-1.4038642859567208e-05,-0.0007619210207943766,-0.011263613057930213,-0.008645966635355377,0.00010174895825662565,-0.02421388044746428,0.03188741603063264,-0.0001798466523744515,0.006986616455541288,-0.00385403228445314,0.020800926211696696,0.01896129130343935,-0.001348043515507205,0.04168519801277499,-0.022275893166640994,-0.06405816768162292,0.017982292447314467,-0.1667592437303384,-0.03776558113461699,-0.07395615722513797,-0.010379733607734528,-0.02486177188853236,0.0033875170309292857,-0.001525505161727433,0.011271567845972713,-0.0045341713109071854,0.04834178058002322,1
TCGA-18-3415,0.05853501440222839,-0.0054934611555891135,-0.0028903731193531527,-0.012280443919132708,0.07832635322125556,-0.00014339324908110347,-0.002136324974054876,-0.010561655104172967,-0.003977458618241606,0.00195538482538464,-0.010210386571517512,0.013647671261413634,-0.0008375260604520072,0.010406999785815135,-0.0007055716183100466,0.022372235497571294,0.07056047504399578,-0.0038958385748686574,0.035594894817303296,-0.061912273104813544,-0.03982801775047723,0.006503575544924451,-0.01638632607867318,-0.035114679118181974,-0.03493320276300086,-0.005570951828319443,-0.049083416189780946,0.002132287612001549,-0.017529728970494884,0.004202991177141175,-0.01282193500941208,0.026886298169602103,1
TCGA-33-4586,0.03474545781183219,-0.0035581934099316354,-0.0021111347683184308,-0.010769476443512649,0.09467090351633194,-0.0003164876348975805,-0.001798803759496694,-0.01867991552258937,-0.004804668023297976,0.001208029137310237,-0.010451154883840297,0.026949677175288723,-0.0008830995206079362,0.008501491984898323,-0.00839687990854888,0.013592571985094731,0.036997584873530595,-0.003049848981279543,0.030170570693056786,-0.0199733785722458,-0.06974018169803012,0.00883887024754658,-0.040118205322566644,-0.03803605000193078,-0.07634623261579393,-0.010032036809757602,-0.030544755638085577,0.0038457742710597508,-0.001694177051121779,0.006339706315030101,-0.04135613657480098,0.02847651337130444,0
TCGA-63-A5MS,0.014734101784132609,-0.005627074864270049,-0.0011289747032585935,-0.05632715222924209,0.05479934162176543,-0.0001319142488992159,-0.0009836435158989511,-0.03028641889803109,-0.0021952232303308105,0.0002590197018548319,-0.01198333734020342,0.011106036010821834,-0.00107463337762309,0.042701722379627174,-0.0015461635663035732,0.005042182718998866,0.028986649694231967,-0.0007281264709371805,0.0276887104586673,-0.08036210682653758,-0.024131825889708414,0.008411030649010845,-0.06744279630167943,-0.011177545393156052,-0.022093913854721484,-0.0030027186779934883,-0.008624200381826647,0.0015326768191761355,-0.005783470697176402,0.022492152629600626,-0.06912678047911182,0.032349099101352495,1
TCGA-22-4601,0.03442239266804631,-0.00503677949441515,-0.001905688868816859,-0.021173846430127097,0.08287550236035374,-0.00012233335110960894,-0.0017272104169275555,-0.012711724023433539,-0.0038413776966866537,0.0004218967196150756,-0.014713169529699604,0.019184149901696146,-0.0005244081026938136,0.04505089771120149,-0.03431954853461206,0.007590555969478373,0.017415865626057764,-0.0017971072580164505,0.02601898460957909,-0.05801293015284903,-0.015050140567364955,0.017058324050007498,-0.06079804251470551,-0.033626523215789926,-0.028485549293896708,-0.007932288721063281,-0.015418031577225056,0.002421352319093893,-0.004259437779311139,0.022247958755987368,-0.046247299818798944,0.03497621457749618,1
TCGA-60-2704,0.006503628708271088,-0.007621016660899094,-0.00187195622847505,-0.05587635777769441,0.06409087663379014,-0.00015493589502955024,-0.0011404196149534757,-0.01839829249730537,-0.0016532325406739508,0.00025370849475395444,-0.009038500303226064,0.009074592180747916,-0.0011690559014468935,0.09279322435509331,-0.0016394695811991458,0.006225674340578934,0.025644337559315323,-0.00048744466443516375,0.02459616817007048,-0.0718268253717964,-0.038474558336921656,0.008888039755846976,-0.05392252238254155,-0.011474397445210099,-0.02502846380935629,-0.002751550888587614,-0.02413218964277939,0.0007009257450770018,-0.023292388319249246,0.04197263080136553,-0.0812912250401638,0.03843175554258417,1
TCGA-60-2719,0.021833640187639256,-0.00404140451142838,-0.002070102269229713,-0.016479656317165105,0.11959571700079079,-6.757545065972216e-05,-0.003176485721266265,-0.008442770548259655,-0.008149362614426586,0.0005362106168927586,-0.012683133360192838,0.007496098062192783,-0.000648191575154547,0.022409487335227917,-0.0015793674553472245,0.01859537943687791,0.04777608807516564,-0.001222397254911464,0.05441329170858376,-0.053354245329987525,-0.022270668811690222,0.018275658603732224,-0.08634660062859306,-0.029322601310130876,-0.04998964065564926,-0.011922460344639878,-0.016528627510441,0.0018698204563428599,-0.0020259771956146434,0.0019653970533920592,-0.039137665058509796,0.03991630544204828,1
TCGA-85-8580,0.017967977260018014,-0.004645471428321281,-0.0017502272579155702,-0.012177408048265857,0.10192572550526334,-6.08140824279115e-05,-0.0028742815248751666,-0.00859428662712792,-0.004517788530684161,0.00022850484994654956,-0.017753824685983948,0.02802700637951771,-0.00044204450830806903,0.017311848357376876,-0.00475380035342486,0.014004533857001258,0.02592373769862187,-0.0016357535670957738,0.041257543112182965,-0.07589291352502807,-0.04612469373893955,0.015589162431875405,-0.11059179281931004,-0.01997816165391419,-0.03031462779590575,-0.035979746884823,-0.012696441361980492,0.0016924472089643752,-0.005106214286111116,0.03643493304207415,-0.0967837304330283,0.03323506934273194,1
TCGA-77-8146,0.01812310308967877,-0.006030542060734,-0.0018536760369481965,-0.017498249510938695,0.044669957375628094,-0.00017560076936311235,-0.0027406106120107963,-0.030098762000714006,-0.002051075676592092,0.0002355372815708596,-0.059190506327600104,0.023163583912574424,-0.001151737951185279,0.02767018622526321,-0.0002662925444018731,0.011699027935425852,0.03559903235414355,-0.0014402635469636898,0.04840433343728372,-0.14076560184507797,-0.03505695027592898,0.01781548800892635,-0.09743332221802652,-0.021377686545069434,-0.05250519861091763,-0.007267480820022251,-0.024072022232693738,0.0020637030714455488,-0.007358917036500013,0.005602888601510207,-0.13786406700066428,0.018874060037948018,1
TCGA-58-8388,0.018394996963248825,-0.007642029938936882,-0.0020113992122322085,-0.03321877978727844,0.07175913702336002,-0.00012657231385702198,-0.0017311021995680066,-0.017409548544200015,-0.0028602142438642424,0.00018960517571697447,-0.029985797201582818,0.014604351703947013,-0.0017869421699674166,0.11789054904490134,-0.002958100521386861,0.008082502176733888,0.016983450515097052,-0.0004977139486753602,0.049248196253205846,-0.09263374651231272,-0.012422405951600421,0.010639884069947442,-0.07124556227951141,-0.026748014716743363,-0.08267578004414898,-0.0026291403740345285,-0.04622028025596517,0.0018322722680526736,-0.023755363574276482,0.002841031149164008,-0.06839206299825373,0.031031757403132933,0
TCGA-85-A4CN,0.047934997378335446,-0.004935164241655792,-0.002420777003778914,-0.017873519370065257,0.06550226855812068,-4.156842029172116e-05,-0.002435878575493424,-0.01541898110369354,-0.00489169274932754,0.00021970201595528034,-0.018864113348186922,0.04698883472584943,-0.0004138845847902178,0.013837568695650799,-9.934709430988908e-05,0.015086811258477469,0.03371104014473225,-0.0016846042605269697,0.0401447448932681,-0.06554939134257412,-0.041292160067185786,0.010494209126828635,-0.15214033045107792,-0.02837598088639569,-0.03671355810000854,-0.0092308616176453,-0.013196560252316228,0.0028003494854799108,-0.0016541962394079396,0.006065334967014222,-0.003821879469309469,0.04043135239498515,1
TCGA-NC-A5HF,0.02721774235811086,-0.0046385832974679695,-0.0025006723864457714,-0.01656697145749153,0.09985301142802946,-8.574863743094128e-05,-0.0026064259474660864,-0.038962762392951364,-0.0027148646037608846,0.004587456777695897,-0.030781087250683258,0.0360509796923545,-0.0005108746648929065,0.007739533590358666,-0.006322364418578599,0.010991804740475713,0.04736904559526145,-0.002627586646152902,0.06358721679422745,-0.1036135236239142,-0.0654481568280373,0.014799465156792048,-0.0848393462043285,-0.021212678275195896,-0.04962824542563639,-0.008273476194976157,-0.07673242308979158,0.0021467579390371467,-0.00841979899945325,0.01649062146560909,-0.05494789226166114,0.014649494618687484,0
TCGA-77-8131,0.0065303716903628815,-0.007851078345532248,-0.0017591884942290688,-0.06767018500737602,0.08980713958736368,-0.00021175476915628053,-0.0012248976678065372,-0.019204542527157767,-0.021058852788956084,0.0005186787156755102,-0.021375024316044336,0.021309458320696344,-0.0011395161708836162,0.0658668460255288,-0.19941581098923278,0.007923086589205876,0.03623990900186466,-0.001333481065403377,0.03751361408042006,-0.18544781264271745,-0.054213951528466586,0.013717651674227355,-0.03576896308916013,-0.016704235158142157,-0.025430960703699903,-0.0017490878887631584,-0.02144877345548513,0.0015660946752780092,-0.014264116384315982,0.026087808076559364,-0.09755145502032028,0.028507213425333112,0
TCGA-NC-A5HP,0.03507497103167113,-0.0081375180375192,-0.0025859637823766705,-0.04118964076546039,0.10653536645545235,-5.4331495913164746e-05,-0.0022946877929008926,-0.029673883655064338,-0.0025759603609416142,0.009615522444468757,-0.009330740961620123,0.022411504277053608,-0.0002896585828088217,0.01275328599304211,-0.00017064946958689334,0.011644123794591878,0.05397805615065843,-0.0024436170596360295,0.055701378334696246,-0.0644349133774492,-0.07156623085913913,0.027140201074861217,-0.051811623905126176,-0.01708055624829469,-0.05349915117694532,-0.006199877165126025,-0.042636616531049346,0.004065692269230882,-0.0016012196948366694,0.025498541343472656,-0.011361313727990803,0.04561723407969861,0
TCGA-O2-A52V,0.055753909599965124,-0.003602383998903633,-0.001625107515248994,-0.012107415751146393,0.05921040305220283,-7.818340990795343e-05,-0.0013071934126369159,-0.02111332845848864,-0.0054711379193984324,0.0009590908933783672,-0.014797105478979668,0.013568463208103374,-0.0013224684954340786,0.015021985049168629,-0.0030811709786522407,0.012518080292857276,0.02861505687227359,-0.0015628160626932949,0.03342669658860595,-0.06953806863229123,-0.08537315743427085,0.016707600434495918,-0.0946848980398916,-0.02301932868587423,-0.026800734911724085,-0.005904007727269891,-0.013986365799850235,0.0026196913618083888,-0.003418677478910896,0.005227713242725823,-0.012512799592535723,0.04725580781611898,1
TCGA-66-2773,0.027259861521559917,-0.010295949907619282,-0.001383424943106614,-0.021984039812198423,0.10480304879949003,-0.00014256607510807907,-0.001120151429192809,-0.013740808013893192,-0.004205246075877877,0.00026477350954744926,-0.01822464927678383,0.016635149465070602,-0.0006872350697035771,0.03367715159916728,-0.0004875195182823495,0.01609808128990184,0.02918893667845396,-0.0018645500913702356,0.03500904893982789,-0.16595632586775305,-0.07247269321223394,0.007981517754088494,-0.06200766522216467,-0.02800318442482955,-0.039365704235152246,-0.00912289895764853,-0.01446672697586616,0.001962460514896087,-0.016878173211542054,0.002634249846300832,-0.037856474145269756,0.04562670587931366,0
TCGA-18-3407,0.016894579266290313,-0.005760683858282364,-0.0020652673960004824,-0.018262532351909486,0.046754253465299635,-6.72605367106012e-05,-0.0013968317146686128,-0.015237657454561779,-0.0023297224593007114,0.00017991714054222568,-0.009488330672278687,0.01961090613205733,-0.0008274921461005007,0.026499535699518018,-0.004681880641565371,0.012027772062682046,0.026422756784577926,-0.0009821943483969595,0.03547569405973921,-0.05133404191793572,-0.055185161192496765,0.009474590073161076,-0.027875018098184736,-0.018553572737255705,-0.023044587184798244,-0.01197490070562206,-0.02339341321313503,0.0008928624896120827,-0.008523746686462545,0.007621480482451732,-0.07281314645712494,0.028564472595870315,0
TCGA-18-3416,0.08631535139596741,-0.0026705674635783896,-0.0016818626416879457,-0.012636137964114984,0.07717521592934776,-1.2765617032261057e-05,-0.0012444475105097374,-0.0021455943417383397,-0.0047770200369112665,0.0021059919711849864,-0.00694014933188491,0.021560206909875215,-0.0009876683612814947,0.012298843728053921,-4.330175171429697e-05,0.007966950339070135,0.04491269990240829,-0.0014749313150575155,0.027143109500096952,-0.07587154299043222,-0.015323566711517595,0.011843673814853723,-0.059248944854309205,-0.06051039072208253,-0.013467273343891839,-0.007854827087352067,-0.019490943257723565,0.0015015982885447346,-0.0005341094738986116,0.004005469298100914,-0.010297282805741678,0.050597544394877424,1
TCGA-85-8277,0.04512909228356047,-0.002698002120276144,-0.00236605356954232,-0.021866084267124424,0.09745245109780011,-8.980274016541421e-05,-0.0015579997086187865,-0.00769675521582195,-0.0068403696479633624,0.007442845317461642,-0.016660709392691552,0.027290893876626435,-0.0002352274517673077,0.008531867445193344,-0.0004839477851979727,0.009739262812368298,0.02079098866529034,-0.0015131319547589278,0.0705445259972957,-0.07419712033128313,-0.026131883448956148,0.011601050688928497,-0.0999241620684435,-0.04305546120469621,-0.07129481084989905,-0.005910537371804484,-0.016269569502315593,0.003725489126739482,-0.005677905359503734,0.0030006531193582436,-0.025517043937331386,0.03701550731371099,0
TCGA-22-4593,0.006725467324788342,-0.00676803409956305,-0.0031134864278295343,-0.01567091484969783,0.14621785110053345,-2.9039817442219557e-05,-0.0016638871124693756,-0.016569498244141206,-0.007530659834394703,0.0002089320682229454,-0.05085473250203016,0.008668362483894305,-0.00038488031494694216,0.029135232857053103,-0.001984296157987132,0.012265576553337992,0.03307771963023417,-0.0009216030211447367,0.10579296903993776,-0.06083824323306532,-0.024761362244005457,0.01219050993212106,-0.17748128864664667,-0.05246467364063654,-0.11578513047702922,-0.0046407010073158395,-0.01354023828725973,0.0014171899360872818,-0.0026937700473683643,0.014211828528979873,-0.004560460827202283,0.029723459131681507,1
TCGA-66-2782,0.006740016829728545,-0.008167748492708408,-0.003089313951043766,-0.011830375424887058,0.06210529658201605,-4.3835579733147037e-05,-0.0018776851015665833,-0.025470740889294387,-0.0023741047532372717,0.008862634248997607,-0.020547581108028085,0.008966384861124348,-0.0005653234971152469,0.019800981936256082,-7.804898221416052e-06,0.023835310661569385,0.04444491370681084,-0.0015504995273217632,0.0641201633340304,-0.1725651407617598,-0.046941253575837,0.015367756565557231,-0.0771263028722803,-0.03731741739570495,-0.03341750403677988,-0.004168172172046082,-0.01644702563517388,0.0020863018620104093,-0.0144942287058349,0.006036507044261904,-0.021555787099690846,0.029251392254384778,0
TCGA-77-8148,0.046478558866764365,-0.0038365521599045037,-0.0024249373753501397,-0.013449760868613122,0.08862003709893893,-3.2729282972447176e-05,-0.0016463422652620151,-0.013827064100591027,-0.0046823241018442005,0.0003210575514636929,-0.0191673219011077,0.015453544732258618,-0.00041636452022401167,0.012369100434241699,-0.00061989411975518,0.022396783881345955,0.037170505083484594,-0.001241453358144005,0.07222233434611276,-0.09359312759331073,-0.07364973807758222,0.015510475005288167,-0.08335615613045728,-0.02995537520070394,-0.02391324772373026,-0.0131066967269647,-0.007541298783675675,0.003422567882260008,-0.0001685688929101611,0.0076443103978693664,-0.005812205461863953,0.01648131210604804,1
TCGA-66-2780,0.008775128833239549,-0.009973848462193282,-0.003173866607063517,-0.025404350091177856,0.10239549623264971,-5.971840287721556e-05,-0.0017673830704451085,-0.024703247584749954,-0.003918532660985493,0.002987504816400073,-0.01944687186972279,0.022632422939840174,-0.0011325268596342692,0.02058186126279599,-0.0004196124942090122,0.01480267541612203,0.055692715640243085,-0.0019141818340919934,0.051535599536383675,-0.172457279179422,-0.0536626150513972,0.006473820662925716,-0.030060563951074034,-0.014171634929845193,-0.05936444033587963,-0.003967602354293125,-0.024637981540197057,0.0023021537398333746,-0.012421921268187261,0.015332368761736074,-0.015087884230443695,0.036078370315617087,0
TCGA-21-5783,0.00805389499317814,-0.012585817309498018,-0.0025893822651027703,-0.01591944257709484,0.06405175596639233,-4.3599118031000074e-05,-0.001777326211373457,-0.03644550275825084,-0.010897055247790227,0.00011148617127490109,-0.0239766157207337,0.02846053710430091,-0.0009070332872034585,0.019503889314153852,-0.08344450394507842,0.011037285194990644,0.02238012729362247,-0.0011846940413092666,0.027155016255412556,-0.08351329762958233,-0.04026473398791782,0.008461926805176854,-0.2652815077344485,-0.03245592398191411,-0.038249453803006636,-0.0007056893010291428,-0.029311477433492016,0.0015840185920689923,-0.004616453886579121,0.03278439582800307,-0.029647452725158823,0.021629734965148213,1
TCGA-77-A5G7,0.015527008469552862,-0.003293733503049501,-0.0029828963570570437,-0.01001593276400976,0.08597119858258462,-5.635909976101371e-05,-0.0027060301228013684,-0.00944776065975343,-0.002891009798495206,0.0016073532267465835,-0.016693401564775397,0.007644804675445507,-0.00046272656798576167,0.008032683407469222,-0.0008662996071070043,0.008713718980672872,0.03162074785554744,-0.0013458644684593356,0.09652444733997687,-0.06723940623726524,-0.027127810836417725,0.0233438853583498,-0.05453119480741633,-0.048518408783112595,-0.020833181545577437,-0.00659440926096026,-0.016701835874449764,0.010343430810260672,-0.002087884141226404,0.019214953884567683,-0.00757830031591299,0.024026290655687402,0
TCGA-21-5786,0.0063228759096815666,-0.0030677877241213026,-0.0021500914901291038,-0.007886099204917826,0.09329784339167899,-2.720701825833559e-05,-0.002186504419151439,-0.021576068613941835,-0.003439042553826964,0.0010906662137339022,-0.04451274109320324,0.013169690992847842,-0.00038927197790999886,0.009732372255861094,-0.002285291837418691,0.019877341135141616,0.03143809765081926,-0.001695533363814274,0.06304301663040011,-0.049887174178667705,-0.027495951796904842,0.005564715849091105,-0.15579853074184533,-0.01793892698026003,-0.06059465942269601,-0.0026719420584889854,-0.007349925618665666,0.001562789024566101,-0.002673394919349931,0.007366302757906836,-0.01238337233892153,0.016045180950908906,1
TCGA-58-8391,0.07511653130937922,-0.002196667832605458,-0.0017834019071565456,-0.010661183640458717,0.05730786925679291,-5.2374278095347386e-05,-0.0011134226461228702,-0.003513988987691712,-0.006760130383123671,0.0037304590874788417,-0.02368604327397994,0.029617849644580547,-0.0002472766455559121,0.01510426277862124,-0.000490606201194774,0.012327521868374231,0.023195403948618534,-0.001745831207092889,0.031800764911360614,-0.0471485355842586,-0.033291492348364204,0.01942747315303588,-0.13980513599646072,-0.05027036561511259,-0.10460003385001379,-0.007553718354840841,-0.01671404820989214,0.002405808017555436,-0.005576738577567427,0.01068574996710345,-0.012086005331837214,0.03316305510746778,1
TCGA-63-A5MB,0.04595729805198905,-0.0029557247657007965,-0.008724313669956523,-0.03259983860477531,0.09456956987190833,-0.00012644248091308618,-0.00188100402835108,-0.008114611916744424,-0.0019522910661926667,0.002743730246038501,-0.019810030285946224,0.010781561724854064,-0.0003636689899625368,0.02003319955438617,-0.0008906403066449798,0.01517702763247084,0.03263430425600251,-0.0011811928377738717,0.0957049523369002,-0.052010653221427325,-0.0417344541979671,0.04100929427111436,-0.05426343401311412,-0.048801636393671875,-0.037901396199167325,-0.009004146127793248,-0.00979971451923626,0.0037470573802227585,-0.002576802393034771,0.01040560553702794,-0.022674089079114,0.0360481938284013,1
TCGA-85-6175,0.0024837492950478546,-0.011379908799300691,-0.001958894516876243,-0.040958636145353666,0.08393032607514837,-0.0001020522298094844,-0.0014945491028592833,-0.12362858423938496,-0.0028018102451611957,0.0006837441474726896,-0.013897107004775464,0.025725985665141064,-0.00218402302379903,0.07805284395554526,-0.06642290283357356,0.006993353780492324,0.03969101897875167,-0.0006369026811375028,0.027605788566180664,-0.07300229649360045,-0.033437939391172365,0.007878111732736007,-0.05476603173924007,-0.011132168376589117,-0.06255368451113884,-0.004211979719792434,-0.03225280584915622,0.0009689711469665456,-0.013000610043887726,0.01330826621155581,-0.20335852527205261,0.03604462405467704,0
TCGA-22-5480,0.012117133584476015,-0.005141016102927035,-0.009150725304961742,-0.017317135680588437,0.19605252544039076,-4.392530258461589e-05,-0.002565371277789366,-0.011688147205308945,-0.0033384627223435044,0.00027347798785166516,-0.013726127251809786,0.00976902400678658,-0.002284763099059814,0.017949812332868145,-0.001366121761568874,0.008305564873667268,0.029918856528688004,-0.0006677858251339334,0.07014982844541197,-0.06151017686589431,-0.014689764909371775,0.004627122500267811,-0.041812347562572676,-0.030425542103452087,-0.05479213876571318,-0.0029736333111557863,-0.025676225673732667,0.002627271506585019,-0.0069272284781980754,0.005921195353252635,-0.04319801897774684,0.02343780155799666,1
TCGA-39-5029,0.03868452960528811,-0.004618866553300585,-0.0015211649833686777,-0.016652784617193078,0.04303951122844408,-0.00020288436143433945,-0.0024402568309639314,-0.030237473903903266,-0.005252793166494922,0.030803304549487893,-0.056672359619683234,0.03370927509322003,-0.0005563578490266203,0.01746854086609756,-0.006203615317390614,0.014109555842006035,0.03813785383042587,-0.0008783193663860725,0.060614322142499226,-0.18378577205296937,-0.03507630884693499,0.01362170515966507,-0.06489419003800477,-0.03009919447533296,-0.07459911246563912,-0.009994860508898562,-0.037512382060294336,0.001248607415530562,-0.01438672461081287,0.02310578626748448,-0.022252825465935787,0.029572291113704654,0
TCGA-O2-A52W,0.02502556183535902,-0.0018314460279841229,-0.0013964098872567092,-0.012549849177215562,0.026736519919173432,-4.038279689731138e-05,-0.0011387874304115107,-0.004961824594578287,-0.002167219363112464,0.0021309743156965213,-0.007763949083803325,0.006859166372733346,-0.00015541902283386963,0.008842114080500538,-0.0005981550529576765,0.01028985710806987,0.029371711290921514,-0.0010501423946062843,0.03504545671239703,-0.052385050312501305,-0.022996669909644312,0.04927168585197868,-0.039173051023161855,-0.022330449304001965,-0.00820854675975655,-0.01308109293408009,-0.0076095704895926515,0.0012960335252301088,-0.00529484325897044,0.0017057957984378362,-0.012787968247244062,0.021398699209713816,0
TCGA-77-7463,0.045770303846450755,-0.0023886114214487267,-0.0021009662307179145,-0.021703394732439374,0.14472007816083968,-2.8707887090233818e-05,-0.0023563470874917772,-0.002773962705168382,-0.00194874807480215,0.003092302800955351,-0.015307922799962046,0.0025674780086049325,-0.00022848241681336658,0.005928981676324574,-0.00018692069808238783,0.010325935148695373,0.03381687184428491,-0.0009679563947184224,0.0926335680646058,-0.07021981620160846,-0.022742821077413003,0.02941918363784374,-0.07599964829826689,-0.043788264466788386,-0.008849732723316309,-0.007464365859116681,-0.01588495080050006,0.0017830601878580433,-0.0016046004029646164,0.0014872808937261876,-0.03003280501060252,0.03775521202636157,1
TCGA-60-2709,0.015951878814099322,-0.007356910354163433,-0.001572212981866599,-0.036534577247776555,0.07273338865782208,-0.0002234916672880798,-0.0015114528970849807,-0.02703904589101034,-0.003125653893487677,1.2589527942820767e-05,-0.014423074689550428,0.022535918697773983,-0.001140918989464117,0.09795468465627216,-0.0012381567071137929,0.007724636093336001,0.030548981728616895,-0.000716958236073665,0.027637005663751164,-0.16680995490416303,-0.03170879245555106,0.008180273261547858,-0.062053219875521246,-0.012351782620865193,-0.023264902993469186,-0.00562737838827321,-0.011719510418285997,0.0012538035383597545,-0.0054312893660483875,0.009892176109179125,-0.06584559125368135,0.04626283955697758,1
TCGA-34-5239,0.00932697667544597,-0.0061971631644211185,-0.002637833022855954,-0.03175059372645708,0.11987178484524141,-6.244202180068308e-05,-0.0017464101810521172,-0.027336777395374375,-0.0032257592171956208,0.0010888712224451796,-0.013256919700514,0.012859707110480288,-0.0017169242641491204,0.07035223989952964,-0.0009020610334209502,0.007437756107560343,0.0292690945492653,-0.0012591392527867918,0.04700937390672892,-0.08631485548035517,-0.013024709061939855,0.00974597357256319,-0.0630904412667295,-0.02248722313457571,-0.04304427597310945,-0.004899011442117699,-0.04041316105095423,0.0017540144026368025,-0.011246707149172216,0.007953507675972245,-0.010828300729984726,0.026584390506495307,1
TCGA-66-2800,0.041634565733376976,-0.008357447899288722,-0.003193158865970776,-0.04898224167647937,0.10189298749487453,-0.00025389136050988937,-0.002663234153181549,-0.025072228131198797,-0.0031266819936679605,0.0007411346908682827,-0.022686514994855973,0.03233300055611768,-0.0008461288343336904,0.03078503615838082,-0.004974498181663207,0.028529667883948215,0.049472119142722995,-0.0013117919095980547,0.06722624520617088,-0.11472656848988375,-0.05712561185231922,0.007173660189856784,-0.037952832818141435,-0.02496927276867308,-0.02429935839163207,-0.009750500077124705,-0.019588474266176385,0.001755682021897104,-0.006651107021332153,0.03169234613008661,-0.12866702949408546,0.04896392074468803,1
TCGA-85-8352,0.03584865749039481,-0.006892199612330203,-0.00347322127521913,-0.022713451669661554,0.10324202301168468,-1.5414651073042036e-05,-0.001239996511438474,-0.006838600086711641,-0.008147765104915683,0.00037721864877111985,-0.01591389982543224,0.008866650274306515,-0.00016888254097051207,0.004327896942422661,-4.039145068258251e-05,0.0036102716643854186,0.03315280297483421,-0.0008301072448676253,0.043273729329765184,-0.011235673212556,-0.06752324252124052,0.029057468693824338,-0.2672167723709332,-0.025284634273771464,-0.02572155763641191,-0.005216982778434807,-0.005395113572455072,0.004749855576390158,-3.3873726063354444e-05,0.00025603993809925545,-0.0023611066632985953,0.013384652392706104,0
TCGA-NC-A5HJ,0.010626801339805597,-0.009871412857094105,-0.002036021986576776,-0.1412837323804173,0.053540344597930424,-0.000579373269282732,-0.00262530745833734,-0.029492078128353257,-0.003935701933996233,0.002402952379320624,-0.015683693442022275,0.0259902647840511,-0.0011252897318533512,0.12279235071160001,-0.0008637861653068873,0.012512549461157613,0.0411815153653118,-0.000550064543024722,0.04576772405603892,-0.13470462473279216,-0.02554379849811265,0.027828691056211222,-0.0924850452722162,-0.035128901303706016,-0.023963277431703716,-0.0019174260534892851,-0.022529774735992898,0.0024415828259074304,-0.004736069156417935,0.0206952620947673,-0.13400311944133703,0.029735453571395034,0
TCGA-34-8455,0.03169547650492113,-0.014161709439622529,-0.0020158574729577166,-0.028400050447503378,0.10851725317199087,-0.00010791802696844406,-0.0027218382165406767,-0.03722414808677376,-0.0032221925004163286,0.002003284044979591,-0.02496764942524755,0.01598800988619598,-0.0006424183350279812,0.05473764446217335,-4.4315947528379284e-05,0.011042028946794586,0.045504487875282745,-0.0016593117470484423,0.05492172863730039,-0.06348984046553684,-0.026906007548281104,0.009631101833361527,-0.11043645204997977,-0.02499230652566311,-0.06615106004730886,-0.02342107631468675,-0.028471257576717635,0.002433181147293618,-0.005398172967074627,0.01042791062680379,-0.06412962578469068,0.038717194649576354,0
TCGA-39-5037,0.05683015962733168,-0.0016861305117892116,-0.010128402547611045,-0.00649814394247554,0.14772537731385893,-0.00011073214221623791,-0.002702724835442013,-0.0020395124346342976,-0.003304709402578494,0.009002741925205013,-0.01851206951994733,0.019363535560533034,-9.664933237177836e-05,0.0010360513208571393,-0.008629263036384262,0.03523977926412889,0.07305811101076957,-0.0027761355518175347,0.1635593293747366,-0.007523070210965468,-0.035517946754970324,0.0306130403073883,-0.02800485783948621,-0.08469861816312861,-0.023037129001999154,-0.03263087237786879,-0.012322442082288764,0.0063401505610696475,-0.00022123644802887692,0.017708404392278828,-0.018380993390255805,0.031459987459095694,1
