,CTTN,BOLA1,TM9SF2,FASN,RPS29,MFSD1,SELENOT,RPL27,S100A11,RPL32,FSTL3,FGA,ATP6V1F,GTF3C6,SOD1,PHPT1,STEAP1,RPL37,GOLIM4,SNRPG,SERPINE1,CDKN1A,BAG4,RGCC,RPS18,PDGFRB,GPI,EIF3D,THYN1,TNFRSF12A,CD14,A2M,EPHA2,FLII,H2AZ1,COLCA2,class
TCGA-O2-A5IB,-0.0026049937421236966,0.10025595726668787,-0.09920093346290645,-0.15880377891856357,0.0034470666634476006,0.03754084701563778,0.005072998506065498,0.011933973973868339,0.0005060195755589126,-0.022412839593556652,-0.00838841044902602,-2.2247020540493062e-07,0.07350861627282082,0.07316053670743573,0.0026631141222571903,-0.02185697504875845,-0.006962590812127876,0.04409494011380022,0.03344068674832317,-0.0019537730724932868,0.009570095497904454,-0.05304950513748923,0.0016907884779705546,-0.005725906240506498,-0.008136190207543246,0.005662237143198292,-0.0013116374263130275,0.050971806491780354,-0.0038138117313753113,-0.017196987003487523,-0.002553058085563562,-0.03964881537397525,-0.01099257887111364,-0.018656141857764815,-0.06925994451639803,0.019899239910608036,0
TCGA-63-A5MV,-0.006566349257474232,0.028823444161249205,-0.05498014303130394,-0.056975404721109346,0.003191585235254226,0.042328889246393796,0.004745730213812124,0.016073455292743885,0.0010252245378184876,-0.021257020511377726,-0.00780664919751247,-0.0,0.05167777483754898,0.030494285465767008,0.0007159747086953957,-0.023201780480090892,-0.0071420781392600805,0.06121938924674377,0.03484428631381185,-0.00138759756759727,0.023023333106188204,-0.08540050617190718,0.0018556716846688244,-0.009971094233488853,-0.01109086995141822,0.010693999198447343,-0.0008494342731139886,0.09987462660111025,-0.003558717114674026,-0.015613007801473048,-0.019135515723268676,-0.014245516940679664,-0.018926936754390934,-0.012130260344119223,-0.027285379816756893,0.004623861117673583,1
TCGA-66-2794,-0.0033148965893586863,0.047008356725899446,-0.09660414272139138,-0.034169300876666434,0.0066184639699110705,0.052296021193107466,0.005446285704325898,0.01321920271929782,0.0010000253136622614,-0.08376284909500467,-0.0054268803292385065,-9.456184972719297e-07,0.15182678604753536,0.027233053576456542,0.0026994335676828675,-0.035206991928835335,-0.02516966067594738,0.10325109939547815,0.08140543621508738,-0.0018348323368080797,0.0017159551300191208,-0.04312990325975744,0.0019125232313889217,-0.005854264543535863,-0.026707429951712717,0.0027276290634236713,-0.0007909379110682227,0.15362875470752954,-0.002923289472075743,-0.005708898500810415,-0.019331942230256676,-0.009019178583404725,-0.012594764413295116,-0.0171657699502858,-0.05532218727482725,0.001957862241743683,1
TCGA-66-2789,-0.004891208283681038,0.008560876708123345,-0.13077381944549107,-0.04311572602991355,0.0024304889142332353,0.06075614569131858,0.022857995284316028,0.009841017533266268,0.000909232088638211,-0.039652869054394135,-0.022733697959035643,-1.1878851874774718e-05,0.08782178716532617,0.03921568413298972,0.0014283434828677342,-0.04399959941805589,-0.012839260672115285,0.033023150732321156,0.042163010197559,-0.0021191814694848142,0.020665374740197605,-0.06772926493255514,0.013958327743154995,-0.016601854209656697,-0.01745106861866617,0.016709483149237342,-0.0007391267242864293,0.05154612433712207,-0.00455035985937913,-0.06407425600513865,-0.018624123826533064,-0.029932857333371837,-0.021125862442584506,-0.009243481982257405,-0.034448945426600326,0.0015771339358912762,0
TCGA-22-5474,-0.005726646696729694,0.030986776391727814,-0.09283000386258153,-0.04191455387667658,0.002227768990663536,0.07932300529526061,0.014092888924837954,0.012020707796445993,0.0014528376103606587,-0.04080112953411784,-0.004838883351791458,-6.385807839808914e-07,0.07263621637754762,0.02127312216801521,0.0010341718291988697,-0.02003439165103181,-0.008754401278565766,0.047810309612732894,0.03285432165118785,-0.0013402587096015353,0.006159880975556944,-0.052663056702924614,0.0011651695787381498,-0.01103806999511357,-0.023352806942844775,0.0041654259118187684,-0.0016592830768250382,0.10016031518630794,-0.002974971622824262,-0.007759241854416163,-0.02395474347285352,-0.015691647498756046,-0.014186439340839654,-0.01625072979250005,-0.019087551617291455,0.0023979242556032877,0
TCGA-22-4594,-0.004622449184705265,0.02149683342437242,-0.09963032405796012,-0.06367629588603872,0.0034207197055342413,0.025902731595832097,0.00703031044918111,0.018119374668309287,0.00031170498408820935,-0.03705180112534818,-0.006644845516377293,-0.0004627471566891297,0.06923784483523146,0.01839920372093454,0.0007986910552251499,-0.0581852166324325,-0.0070809438576801475,0.04562574191771298,0.008581638086470892,-0.0013398071201281678,0.006050784125997728,-0.02004100914012902,0.0006621347747613192,-0.009225723197424313,-0.03518937657112861,0.003813804500368579,-0.0002330852718622963,0.04957357597962414,-0.004024842014942605,-0.008307249457093342,-0.02039810919652635,-0.010304974491969293,-0.0021328664752004204,-0.00610117503264397,-0.014341680902123895,0.000878984862912999,1
TCGA-O2-A52Q,-0.007902662468882313,0.01935225602189254,-0.04870373047981881,-0.021435740264732026,0.008909534093223587,0.048282214044153074,0.006139889838072293,0.02038034761502016,0.0017475672734289381,-0.0466115126027165,-0.012716603835904939,-9.369695476017597e-08,0.14596782765996194,0.03376428935862229,0.0017562311702014025,-0.05426543091630126,-0.022893091727388612,0.082971243932245,0.010947256756189364,-0.0017792599664877165,0.01396217308071401,-0.1193292583955277,0.0007474298815951538,-0.010918135074105165,-0.024970907028872745,0.007122450169149519,-0.0010297348448252274,0.14938117130524525,-0.0037365364407322566,-0.1425990348341527,-0.021045947112691015,-0.010767062628660208,-0.0829710547093458,-0.022964976387170228,-0.0285802448960103,3.267371924789873e-06,0
TCGA-77-8009,-0.011190362748295555,0.02383804734948211,-0.08422568087076969,-0.1425233377432311,0.002109611100685248,0.07323743246359762,0.008308204835656783,0.014831348028172224,0.0012428405707031742,-0.02839996867129733,-0.0065403571343890824,-4.699262654125748e-07,0.0958773924531514,0.01516957684439584,0.0019516100385453836,-0.0823962311549803,-0.016463254942100502,0.05218452598357288,0.20175840434696007,-0.003139977086452126,0.013189291401783473,-0.03294758564214199,0.0008976669671128288,-0.008661862004941383,-0.012933485003247983,0.00794800851707331,-0.0036857388718104225,0.07619361295755829,-0.0010387566842397038,-0.05352945510080881,-0.013716829265313155,-0.004048765054275616,-0.02990143736832904,-0.015406493530418577,-0.04152383049535952,0.0007176826586475616,1
TCGA-18-3415,-0.002826394886965432,0.10636713948070448,-0.05997441571313,-0.014004824163498943,0.006557004631979138,0.040732538660483,0.025373660271481874,0.02007950964954329,0.003591802625106967,-0.040964658314922846,-0.006132756510389929,-1.7293094368301194e-06,0.1263972668002867,0.020283581196707645,0.0017089284029005777,-0.038309006620787046,-0.013420880358697852,0.040074301379948406,0.027263758338046434,-0.0026241979433516975,0.03330959400158869,-0.10203604375537753,0.0025059045802473005,-0.006887097530035632,-0.03767562691089418,0.006220641094542764,-0.0008779954585502157,0.08799349415353451,-0.002912535270642703,-0.018101208040635565,-0.012497160527185797,-0.006030887386016912,-0.020430690390497497,-0.007932491076583892,-0.038609123434507335,0.0015589691141364309,1
TCGA-33-4586,-0.006406116251182698,0.05549636225210704,-0.0902360246071055,-0.0342876376681494,0.002490490868730808,0.04314170268050647,0.014340120892829504,0.020951462613292254,0.0028118350816188488,-0.03342254985922561,-0.01084672548050076,-1.2535211055299849e-05,0.14210402365603583,0.021090402808463016,0.0018655931102294597,-0.06783914620735283,-0.01484985286016517,0.06551785991919397,0.07195335763090865,-0.0022289407387384094,0.047644423787671225,-0.08648833416016918,0.002637902620339175,-0.006039719337697288,-0.02252946893679871,0.005978296315991703,-0.0019084823676178732,0.10635531021778173,-0.0024523794170484845,-0.07212196761217805,-0.009931687201099581,-0.004926639937470826,-0.02877769500442094,-0.010078901155439853,-0.04182121512610509,0.00129738508398474,0
TCGA-63-A5MS,-0.022742518403583652,0.018203171670323013,-0.040294422383260524,-0.05764101719719815,0.0020359646578022093,0.04900864081271687,0.005431722842949983,0.007361916676326826,0.0006713026013430773,-0.019858816736622733,-0.01758618614613823,-3.612666277230046e-05,0.039481094444661385,0.01893213979343982,0.0005976026206860964,-0.029977916767131078,-0.005277108401611817,0.039124626983934666,0.03519711962523403,-0.000807852630565247,0.06645026689551407,-0.09598329344188039,0.0006308402521276947,-0.03158929706014662,-0.009346479994930955,0.012682983953778404,-0.0003564410633969509,0.06156274801906399,-0.0013410396211195074,-0.030940631542475557,-0.017055845987339734,-0.024745775358956487,-0.03988541765888222,-0.014620586987133106,-0.012289881058765436,0.0004518157220539164,1
TCGA-22-4601,-0.00419971430390219,0.06267012527181359,-0.043933558794268385,-0.05196197676131733,0.0015523118996854407,0.052988700917032804,0.006277986164963838,0.01180898206818407,0.0016568588361389914,-0.022484625664962024,-0.007381220792959856,-2.0459570941991244e-05,0.07655854189737006,0.012504675338922935,0.0012282424506367467,-0.024602355993479305,-0.0033129107466368267,0.04096798727599138,0.04529806665636163,-0.0013145347403933894,0.012811921217985108,-0.18901147866355492,0.004201724168547067,-0.011874680297435122,-0.02203600284166581,0.007580329620664587,-0.0015748440933687912,0.09310410522774143,-0.0023547734170680412,-0.022393547370541788,-0.0077571957148337345,-0.026107129463531782,-0.03911777491887353,-0.023133519717204024,-0.03697287339981757,0.0008006739055372244,1
TCGA-60-2704,-0.002803057512890625,0.007478880111333404,-0.057829558572908925,-0.04608570833963155,0.0025061123294272333,0.05822381938017869,0.007641125442168059,0.010233972644063996,0.0004494038938386023,-0.02535572432252228,-0.010683197565155017,-4.933601140466967e-05,0.04741700176705772,0.017306388993607764,0.0005191057679170704,-0.03040453649968706,-0.012293193885409693,0.045194347105547296,0.05469000848138911,-0.0007924576511813786,0.10764049633681778,-0.09364571060921946,0.0009230359598031589,-0.031336483287757594,-0.01179529418928353,0.02342194053781043,-0.0008922652664082562,0.07200105643166711,-0.0015547785998027887,-0.017578961721068015,-0.035770422372556294,-0.05377395001331179,-0.01769015273006257,-0.011188802317700417,-0.01261627440215803,0.00023507416388623357,1
TCGA-60-2719,-0.006701152865849001,0.025934043964018154,-0.06327387349269362,-0.07379744264293496,0.00533480908952559,0.06047290126537869,0.011313923971226806,0.015645437538464254,0.001126999896103901,-0.031350336279014165,-0.0049023998165884245,-5.767552087552923e-05,0.12030724445443723,0.04541336263750597,0.0013036890374813507,-0.021707494112710748,-0.013859400928448137,0.09908397207671156,0.05892096545903233,-0.002247938199586876,0.007930672146981175,-0.06355431076434673,0.0010355143082036154,-0.00924209263648504,-0.03375075840541243,0.004646703923173302,-0.0014475086884671664,0.13435637677359694,-0.004330627040473514,-0.009171413114461022,-0.015744770391709507,-0.01298636468517484,-0.06586823512519527,-0.02297950454501521,-0.03224064584481682,0.0003532558894793765,1
TCGA-85-8580,-0.003753943602010536,0.020277604363679903,-0.050714198587373686,-0.09451896690719046,0.0021435998169544307,0.05035087903686283,0.008454077704117153,0.013629562399936276,0.0015080973822229691,-0.03828412868447372,-0.004990379513893724,-6.027501074861925e-05,0.09973385302361559,0.026958191322526037,0.0008840597714560923,-0.03578884552150447,-0.004698864761322023,0.04894446269625939,0.06691708365931873,-0.0014000847201455448,0.004783674057606553,-0.11133702768313893,0.0016308928554048029,-0.00682931312937186,-0.01976233468118695,0.004007065887744941,-0.0012792727802243573,0.11450553182282298,-0.003918620257041744,-0.0080560911013256,-0.008544351902756361,-0.010032267707879475,-0.06766486703816008,-0.017731900533343913,-0.02196629240707268,0.00041009933023578845,1
TCGA-77-8146,-0.010799111883960854,0.02382714145831105,-0.05885851134527028,-0.08327287878793906,0.0034050179831414313,0.028594058405749367,0.005435624316691219,0.010773866308034181,0.0013278636394744505,-0.03054535888547877,-0.017477220832710583,-4.89530551331627e-05,0.05255079610026896,0.027984220880007418,0.0008666848338146937,-0.037194365696899545,-0.008731325828131667,0.07980628144960433,0.032288326137967435,-0.0009606574595918525,0.03640949164894853,-0.10508565862538388,0.002015366241219493,-0.009813338327206345,-0.01352496510132265,0.008723143861617853,-0.0017920871247743906,0.050183181924321925,-0.0037363814810574287,-0.07187573504021369,-0.010994822865237121,-0.01603495536745686,-0.03386567333786935,-0.02380323439579365,-0.023505091297713825,0.0048442232771633295,1
TCGA-58-8388,-0.006935511365567725,0.04101185160995434,-0.0682249515253744,-0.06089110929220334,0.002021289440263166,0.04701287808951455,0.004209485520962223,0.012106831272293913,0.00045887175072821957,-0.02457404917790395,-0.010109071080649786,-3.502584367816937e-05,0.05561427883274784,0.018736041285623898,0.0007167130181833841,-0.0662458239653584,-0.0026441751438603684,0.0824475902340891,0.044836285653378015,-0.001097019570484765,0.008968221220368465,-0.040823640549959093,0.0016125318436679913,-0.018629699197382135,-0.016877125365515354,0.021586832571041974,-0.0007260964563461225,0.08061574354535606,-0.00236007923633414,-0.012425601044151443,-0.024349832539945514,-0.06831792445451802,-0.02810317631009551,-0.012631732275251169,-0.02940984875160184,0.0011680324787027886,0
TCGA-85-A4CN,-0.0060024970026472365,0.030255503340552815,-0.049963122871525635,-0.1300290599560982,0.0028335335833805106,0.06125319350903849,0.01172618629802909,0.01619424420229721,0.0015531357085120355,-0.032367105988703924,-0.008953223317233142,-0.0,0.12337973701489437,0.040209334677386556,0.0012152023803535918,-0.05482313173686091,-0.015873125530584096,0.06134569070409492,0.07608770699687249,-0.0022200317611391694,0.009755569586283125,-0.0828029390054262,0.0007023531658172635,-0.010023796526999982,-0.011316569784526819,0.024867560721480098,-0.0022241415611344434,0.07358664419280168,-0.003320928394457492,-0.01800424936519547,-0.012697366805968184,-0.008018912291464644,-0.017044643332135092,-0.021225605213453836,-0.0311998223002641,0.0007254448746526705,1
TCGA-NC-A5HF,-0.007308782133098575,0.03695676036323419,-0.03734660483028908,-0.07250924460024165,0.004041522805573897,0.02219387370280944,0.0035680462696240202,0.00948722149360476,0.0024225266093491015,-0.02591849600678202,-0.02262421300178021,-4.410003337378948e-06,0.07292978425217433,0.029140429918666468,0.0016617149176416464,-0.086829928906016,-0.008775458062144395,0.13817668659277457,0.03646628838899387,-0.0013339607634899528,0.009580269399433348,-0.1502450421138285,0.0009541272052517647,-0.009291060563966877,-0.022223248271382383,0.0044891833894143245,-0.0014876398717898042,0.11217700066394434,-0.003553442287342892,-0.04593064092923032,-0.003093219284942095,-0.004485082777398396,-0.06589351315339709,-0.015487600728870388,-0.023323662196857733,0.002212761405551953,0
TCGA-77-8131,-0.00272832891349098,0.02485353453420609,-0.04060736633836987,-0.03057049128458044,0.002849155044076936,0.04318821303048896,0.0042849866295553,0.008891054829957501,0.0012294145918013964,-0.03054856681693973,-0.01115135668139294,-1.7857198085677844e-05,0.07875151708089093,0.017374666878342094,0.0007263106338466752,-0.0471887637778751,-0.005704004234642661,0.03655107112419639,0.00955227834239911,-0.0006928329196275513,0.04248576633497941,-0.185741757988257,0.0007646728688143628,-0.03795067727928422,-0.012438501630935858,0.011553280050933661,-0.001118333189316329,0.10089125418495602,-0.0016699508285216952,-0.0351549226772903,-0.08091996486218177,-0.03817003353776528,-0.04022596157311897,-0.015127285715282842,-0.01836656046120061,0.00014850646934916567,0
TCGA-NC-A5HP,-0.008468672712267002,0.06673116518644523,-0.07221654604982215,-0.044281596675963646,0.006187462884622924,0.06910976509352328,0.00980266072142387,0.018266268010612874,0.0022529142316562137,-0.029547726620985305,-0.017230509932316077,-2.8402189722430774e-06,0.09044206544440478,0.03066760625009261,0.0007244438645780401,-0.04641577998071749,-0.008222030102336523,0.06202841818576287,0.08215898403829601,-0.0014955159381194883,0.024068892517234954,-0.20342214943792208,0.0009522113177829639,-0.02309990380208435,-0.024301178779126614,0.02414086575425207,-0.0013097464808468791,0.11968410068654325,-0.003128437486386579,-0.05834194587671103,-0.00702184298340992,-0.007390567234424087,-0.03794000799573157,-0.013610111861434633,-0.018780331219914004,0.0009932280807265304,0
TCGA-O2-A52V,-0.004433681727091899,0.02215969679456528,-0.06564191150648664,-0.08092389603508239,0.0028334617702837454,0.0715921919284029,0.008683234824217834,0.0107398532025796,0.0014408520087951426,-0.020421381901689704,-0.012259716993469876,-7.85612928373783e-06,0.06741831148722284,0.03769022165939901,0.0013031965593689875,-0.02462251500012187,-0.012965531764385141,0.04150715750782155,0.0817258556865454,-0.001587960013259683,0.042812533163831525,-0.07386245515462522,0.001940844825191648,-0.006790060169154195,-0.0066090062435802425,0.011571891729828872,-0.0012495044094506158,0.06651822841904695,-0.0017821478314839106,-0.05359215976244379,-0.010105519280158267,-0.008705285097579134,-0.04190298269151544,-0.015080378134378758,-0.025310101784533353,0.0006284039284864113,1
TCGA-66-2773,-0.007523657482847719,0.03185966078735134,-0.08957532538793064,-0.05299579930584664,0.0029851817222504317,0.06912411479840161,0.011092285935036895,0.016411059382654688,0.0017190383492860276,-0.02938800467730028,-0.007978771222317839,-5.590104470153268e-06,0.07043440082989764,0.019624298787430824,0.0018608517853562938,-0.02985111471355626,-0.012820135543889739,0.030638705069517293,0.02257482380669832,-0.002156527791003285,0.01408235390231863,-0.09210897603440524,0.002421326025490657,-0.012329051562615633,-0.0213072568770768,0.008476387293539809,-0.0011900956482426665,0.11773797812034392,-0.001527146190587521,-0.021484004222157908,-0.02374331014913731,-0.01951600970081975,-0.036571841288441494,-0.016801731052560977,-0.030789926924255896,0.006182715432255899,0
TCGA-18-3407,-0.0038421525622476583,0.012991890718694613,-0.09520622074485176,-0.02382381048351736,0.003184340561080519,0.043274960241386544,0.006224362355826689,0.013416590143432676,0.0009055427146532533,-0.02992078977477043,-0.008847935483202177,-4.1317954563218106e-05,0.06056663387150054,0.015614719167137463,0.001047624064524739,-0.031427510997143276,-0.01341195297855253,0.040229388547755734,0.030509326128669526,-0.0011497531956453468,0.028167678412172277,-0.06691516935529998,0.0014774897277304623,-0.010241962121342794,-0.020250187012513347,0.011124622006973839,-0.0016529027536057984,0.052524724562757655,-0.0019043552294399925,-0.018917444387778405,-0.009038847096866573,-0.015356559899555183,-0.04229565925435141,-0.008201495783164129,-0.020399935239416855,0.0009985176909507172,0
TCGA-18-3416,-0.004139139847793625,0.040274712511255514,-0.0481761423451106,-0.050638016756995564,0.004806923688101015,0.07665489760579972,0.016231365240002165,0.005790264159220284,0.001359825893056839,-0.03635426878383571,-0.001245866063430971,-0.0,0.09867219025284946,0.01801740042378857,0.0019220499367480035,-0.02918092283234494,-0.003918702228583619,0.03378985119282834,0.04723072601651965,-0.0024029498043686066,0.004134218546084794,-0.04720570738785728,0.004177864508955501,-0.007086577255261952,-0.015757257533691275,0.003792352843599724,-0.0016373179118095126,0.08670028199185917,-0.0016966038925920518,-0.005049522889613139,-0.022853707176193554,-0.007127216587744357,-0.028863671832151078,-0.010067278629163868,-0.06653209435849486,0.0027418107353199563,1
TCGA-85-8277,-0.010320410653620013,0.03617731962605365,-0.09576529752319725,-0.08540171315612162,0.003361418984805086,0.05607821401005602,0.005446312110239544,0.019507517883349906,0.0013950453086777554,-0.03979631728568922,-0.004469216727221078,-3.1169853616885206e-06,0.0977014730811114,0.011565628673734684,0.0022031028740598147,-0.056991080757822436,-0.01832470941505217,0.05725974182472747,0.08614402688979651,-0.0017262474560432988,0.013691521543332663,-0.07912186857695054,0.0009860518871589472,-0.012262899935811044,-0.0074859204714724775,0.0035229121755246404,-0.0028351348008738395,0.10948016003884144,-0.0021240818499586147,-0.011345467245197636,-0.007523392504086882,-0.004944242607222717,-0.029148456935738882,-0.022623664872005202,-0.04734013403873085,0.001043298347790202,0
TCGA-22-4593,-0.038866584847791354,0.024968046391502272,-0.05881577675747684,-0.1516870973928983,0.0038145004851987533,0.045030816089562886,0.008191926394915462,0.017491855881775174,0.0008496800077928732,-0.06581242114694542,-0.009621285416762207,-8.576875089585338e-07,0.08124215551539224,0.021622546452076643,0.0009556880222076547,-0.029538555020942527,-0.012435840542429539,0.11557861409724397,0.06027431723349441,-0.001097231932673374,0.040820809496168425,-0.0556493029522555,0.0016436383349054736,-0.008788535631566556,-0.028317260230087394,0.02940586322506124,-0.001299592894583401,0.16426424947441112,-0.002268442283028058,-0.038781601775284585,-0.011956943192582593,-0.016883954256034832,-0.029553010493114585,-0.02375248603752825,-0.05768570613232913,0.00033372230381009216,1
TCGA-66-2782,-0.004909065874584231,0.033213891561479615,-0.05220852897608845,-0.06591717416833617,0.008217906382573801,0.04431563833587858,0.00957595274981388,0.02557454683504814,0.0014294966707261926,-0.04221548310974711,-0.014789902763588384,-3.7743055366214467e-06,0.0965740865808613,0.0212317868655971,0.0007155221832775785,-0.0324340825292889,-0.012790046966362923,0.06525884715178995,0.018477832764760973,-0.0025968467168910768,0.018457500739292757,-0.03293770705687865,0.010158726502011863,-0.0066346908877776235,-0.034621210455979504,0.006709135150305804,-0.0007140217270082915,0.06977041349360494,-0.0025599214313788772,-0.053150311293460144,-0.021197025714017152,-0.011474728033806919,-0.023180897816398403,-0.009431078907809727,-0.04103106765232486,0.0001598716252064753,0
TCGA-77-8148,-0.01905297992295986,0.06564074131011402,-0.05835796459446485,-0.07124161352260504,0.003163126127435996,0.02496906336083468,0.003998746525629808,0.014367741246723147,0.001144568838014503,-0.0358870328781494,-0.008028856892796503,-3.4211400917561684e-07,0.10597339897233919,0.024956460656472716,0.0013222242339868107,-0.030093117882921017,-0.011164289251088063,0.06284708144606842,0.08920132394112318,-0.0014164852216995746,0.006102838442427846,-0.07956531235137557,0.0022694474767039566,-0.0075428718593372485,-0.021752504938696356,0.01105960616131303,-0.004273995469543731,0.09955763795518237,-0.002244522707621661,-0.016227711649212086,-0.021395314039290018,-0.007167930558326781,-0.023087878876861513,-0.01912383164714918,-0.03293639035568204,0.000809760731782113,1
TCGA-66-2780,-0.006650298781780882,0.02948548132756547,-0.05741678130444959,-0.025691720668144742,0.007380227730302002,0.054658458535939224,0.014849656004026211,0.018940035901326223,0.001764796770835271,-0.04489106316354294,-0.014344248222354042,-1.1551152781716052e-06,0.08724264446095628,0.022859085666054713,0.0006829044773057578,-0.038445888177683143,-0.018205364438372642,0.07457611523627934,0.03627083335661544,-0.0021677829869995685,0.03986262544027743,-0.11718137171398361,0.002593644095230985,-0.014247224116428196,-0.04836123746571013,0.01192347741828694,-0.0013585752943231276,0.11503328226764463,-0.002409542364539128,-0.09909581450140756,-0.016496916911180163,-0.011927249930352924,-0.06779330674902344,-0.012531538083216812,-0.015581928014596567,0.00045914523204736396,0
TCGA-21-5783,-0.0037299842749016336,0.02367668973238294,-0.07365853168028276,-0.22672689728078826,0.002367001912392626,0.03276888510743386,0.0048848365669006385,0.010867541613657135,0.0010922390868483719,-0.025765954047032146,-0.021162534859407254,-2.5009879462908503e-06,0.09724759240521656,0.02618883501162489,0.0010508390333940246,-0.027846577262949677,-0.00757193236337222,0.10855722627176523,0.0367684935644616,-0.001561687228515915,0.050474193617475245,-0.12275111838856796,0.0019111307826715437,-0.008927914526073341,-0.013455709809435728,0.026558722891495683,-0.001725738665604744,0.07195710744034581,-0.002423098236893051,-0.0807266324982272,-0.008295326690253402,-0.01130256197404038,-0.05329449194117402,-0.021695766459575043,-0.035685781749031295,0.0002392511015090055,1
TCGA-77-A5G7,-0.007028549885349906,0.046141503618575073,-0.029524692844178618,-0.04660591953539412,0.0035113351607530124,0.03639964887792777,0.0052952372767908614,0.01829968853075049,0.0012408315791198837,-0.040971748807207796,-0.005485959835198176,-1.7288289396262211e-06,0.08255369273168679,0.03368123175362967,0.0007748596806090021,-0.021693088030133634,-0.01556084124850271,0.08652845813265642,0.04735780348297628,-0.0016934131913876255,0.002436215844839445,-0.016341547244158493,0.0010856881993958492,-0.0056171182617058245,-0.02843908966150435,0.002320726321665734,-0.0012468024425069711,0.09658187632558018,-0.003689236549587863,-0.010987526955485358,-0.001496976747992774,-0.004654963969923735,-0.03842060585000551,-0.013201486548254525,-0.05334672793814967,0.0008926371791176615,0
TCGA-21-5786,-0.006700648706950152,0.007716578966630034,-0.0714572403475689,-0.1331555967759493,0.00597827978234432,0.0243083279548043,0.005475352013772022,0.024825091105826196,0.0015632118913730588,-0.048731803851003806,-0.012528412825040173,-2.126680624454045e-06,0.05940769885133915,0.015368587067674118,0.0007850977624266995,-0.021105814327187958,-0.0070468875556443005,0.07689206536945056,0.021104029970619,-0.002076171729840003,0.08691550339221794,-0.0813893908440802,0.0009486285573970096,-0.004422668652163942,-0.0311953773263642,0.00767733540577004,-0.0012879560305645375,0.10481278521716274,-0.0029809468678856166,-0.021046996609670687,-0.007249237422673716,-0.005639938722194979,-0.02426165176644144,-0.011976278569994427,-0.019724122886968086,0.0003327420922326552,1
TCGA-58-8391,-0.011368604121983397,0.021401737358176236,-0.024744604280599568,-0.11948659738516726,0.00192748041438823,0.05024177801434577,0.003643487964911394,0.006703010244080315,0.0016095844301868463,-0.021159708667746507,-0.0020404414487261726,-8.788293859300607e-07,0.06750778839955855,0.021914620998677015,0.0013459516500610273,-0.052703440715291365,-0.03174094335952234,0.05029715658089342,0.04749155811594445,-0.0018094768032042676,0.030038087962870576,-0.09686540103011912,0.0012247907771041262,-0.005978986753326182,-0.01204367311054919,0.005025921346037214,-0.00235801259124036,0.06438088141489874,-0.0015179725778377239,-0.017451882160761278,-0.005798562879162181,-0.008752965286963033,-0.043681063369646056,-0.02183435172619056,-0.05527303110472459,0.0009160827803617618,1
TCGA-63-A5MB,-0.0046166819838436525,0.05058102752907528,-0.04567167058153207,-0.04637707367793484,0.003613947627431451,0.054612741385723876,0.009559554677439549,0.025830222371872522,0.0010890111214674168,-0.04344983455696176,-0.004711850422197528,-1.3213673107204303e-06,0.1111832825738056,0.01210053660417966,0.0016280474342366012,-0.037580144423073544,-0.004186784667450366,0.09531759734743903,0.043964830902529194,-0.0023914694532807855,0.008896548874407943,-0.05751275921571034,0.0008721861719707383,-0.018282585663268486,-0.029924516960496028,0.004376655964232155,-0.0015574330152667954,0.10624146984246187,-0.0025644462538838447,-0.006974853247381382,-0.009529478316345392,-0.011609298835461064,-0.013362459706376987,-0.010503373849993397,-0.053658141001026886,0.004004676476456038,1
TCGA-85-6175,-0.005329374196201252,0.012728827404386491,-0.08121181895484475,-0.04680662651031313,0.00270658492549815,0.05460733320549335,0.006006876649557654,0.01032178991282062,0.0005871980263259424,-0.03495298787310851,-0.0717864763984591,-4.246826486935073e-05,0.05892757952280543,0.015181610706401647,0.000598791417189119,-0.0454502396342618,-0.0038129136439766106,0.03698182104264512,0.04313124160227736,-0.0005885592471495942,0.06829562375029566,-0.15070901695716488,0.0008458871861589476,-0.022970352186602015,-0.015720830749642704,0.06662461274949688,-0.000658669511169167,0.0942891166646789,-0.002037577161082824,-0.056615741744649534,-0.0310614816277047,-0.04523185564929598,-0.022796209320686513,-0.023384639760506122,-0.01223998833931822,0.00025705386313164437,0
TCGA-22-5480,-0.00486206130285593,0.035951931208518306,-0.05918229230111194,-0.035735562240462176,0.003127194233254332,0.03550809233965868,0.004004549225153574,0.03065877384589973,0.0006156710124484939,-0.06953612052389284,-0.006786868171772899,-5.167266930722729e-06,0.051796540751807715,0.020430235827400164,0.0010806792117337833,-0.031343641922337885,-0.0017992760533430412,0.12117031163673274,0.02422108343616905,-0.0013427725150269385,0.010609988432150299,-0.07277744961929561,0.004181371040397073,-0.009711766379003626,-0.06923004248593126,0.010847572341576912,-0.0007050235587539773,0.2202495844839508,-0.003497470852795143,-0.009661896621227467,-0.009809724069635156,-0.010401969732642432,-0.0408520788870413,-0.012083419559343162,-0.033453346011803185,0.0024174225183328448,1
