,LSM1,RPL36AL,COLCA2,XAGE2,ADAM8,RPS21,RBM38,FASN,UPP1,MFSD1,LAMB3,SOD1,TRIB1,LMO4,COL5A1,KLK7,ELN,RPS27A,MT-ND3,SERPINA1,RPL32,PHPT1,DBI,EIF3D,AGPAT2,class
TCGA-18-4086,0.001343806020965919,0.07066364592372322,0.001280859354625858,-7.231264849439211e-07,-0.005427471030584996,0.01197765645585162,0.0006053689817604745,-0.022177480844492517,-0.04212982714479519,0.030336115404857554,-0.013643816719911892,0.02553012856939497,-0.01325317993096778,0.008787878712441154,0.011893578553989932,-0.008685878219784421,-0.0032884386332864553,0.08113060739666372,0.010151414766257352,-0.008608351376120947,-0.0445329208335631,-0.06603065496912934,-0.0012345893174929524,0.08244836266520332,0.02105174196641782,0
TCGA-22-5492,0.0010990334155589023,0.06069501691123223,0.001112678199609797,-1.7725735858372652e-06,-0.014829380704050106,0.008251838248111,0.0008234172153354363,-0.08402248709137818,-0.011179241063826442,0.026689550687960913,-0.003736727290752491,0.01918588629135498,-0.03319706219632307,0.01450549360541856,0.009706005323271512,-0.00028371907774090663,-0.05702365319455729,0.05705954610189749,0.0036965611800624004,-0.04207053422730938,-0.026668481945548547,-0.0622309156633555,-0.001771080110183169,0.04738330409756588,0.012634659027056913,0
TCGA-22-4595,0.0017008534958787994,0.0729649514463409,0.00013866808507860976,-4.022880553424486e-06,-0.03147905453773901,0.008088703919472565,0.0011227370257275075,-0.05730748614899814,-0.06544780130356698,0.022532314758153385,-0.003461241091551071,0.025189123132201677,-0.014514792302878549,0.0035644184868604853,0.05622014674493172,-0.0015914561084323152,-0.004070274359884136,0.10492024783819835,0.03585413001155145,-0.04050423602325599,-0.028314456394372228,-0.09269631269891787,-0.0021801194663046723,0.0975595748560287,0.03603882076649182,0
TCGA-63-A5MM,0.0009432069122802474,0.14365826154127542,0.0002469325856929506,-0.0,-0.029493049014785045,0.03367311726149532,0.0003384311840385024,-0.02161955411948476,-0.1757471363288366,0.022527292246947436,-0.04243000118206141,0.02795954815147887,-0.042207168985305826,0.00165460900231579,0.028878388099357964,-2.4567853100469563e-05,-0.0066575814232820085,0.13669403620422094,0.018497116466748138,-0.18012026584218588,-0.15351460590545984,-0.13375389848613872,-0.000811478895259905,0.10834601037257542,0.02423439444550598,0
TCGA-18-3414,0.002115698337069549,0.05766408283822975,0.0005010365715576182,-4.284807234493222e-06,-0.021670753571145576,0.01362158377489899,0.0008436261236027131,-0.04029386203595385,-0.03801342931768017,0.03439581859867306,-0.009213137451582514,0.029413945892780673,-0.03447038096596015,0.00999450561746719,0.015443492872387037,-0.0013757997736262957,-0.005752103518571199,0.07832661861474116,0.02278426551778644,-0.010357588499736477,-0.07308196044537062,-0.10089512508510247,-0.0015190952532147756,0.10711447379246009,0.024893932380543094,0
TCGA-21-1080,0.0027874978175197684,0.10904105160850526,0.0025979539817677115,-8.754964578845718e-06,-0.005634279172643473,0.02603321246907788,0.0006845483062583488,-0.08499167182694747,-0.03795924945984306,0.023844962833920274,-0.004480446973224262,0.04475202144606447,-0.020634460524447125,0.016416448390278265,0.00696547272822746,-4.8063484908129265e-05,-0.0037990913431676138,0.15647596660794458,0.02242222682002189,-0.009750877590891195,-0.11576833187059336,-0.08099024693660942,-0.001167523643283895,0.1310247795332297,0.028926553066612935,1
TCGA-33-AASL,0.0016387975942542086,0.041933660259716406,6.67413055541456e-05,-0.0,-0.0035141778169405775,0.013933575485405258,0.00047318361791550225,-0.042619319791208046,-0.0490696410292339,0.013279224186696914,-0.005265491700471067,0.03627441850173381,-0.018652309451806005,0.006055966299002567,0.002504714125348122,-0.006012783918492342,-3.563486356098906e-05,0.05193784051074531,0.051611396752397634,-0.002546447579444024,-0.057575204211993976,-0.08756579463548259,-0.0025133756229690505,0.06806440540701021,0.03178601507848607,0
TCGA-77-A5G3,0.002250425419675712,0.09141127040677724,0.00026662635385681994,-0.0,-0.006697219846890373,0.011558900034275572,0.0005805493435979227,-0.1315135506426492,-0.015900027918799464,0.03276882040978081,-0.015358966810082034,0.03019574491329375,-0.036708634290554376,0.017267639826246906,0.017675752030289024,-0.004186231637032193,-0.0042764677968845635,0.0873660519783857,0.02358727702386554,-0.005824132663294684,-0.05578687841645439,-0.06378936760453108,-0.002738600464727224,0.08659307401308015,0.026798040341756126,1
TCGA-60-2710,0.0012080229320258042,0.03966461321303608,0.00043575318801640414,-4.192132179563586e-05,-0.010101231001236355,0.0055724836136550665,0.0008883908824143237,-0.08022821270034498,-0.025228743224514426,0.032803534825468994,-0.020711109981101854,0.042842974830342724,-0.019042489640429504,0.016989003106090476,0.02503471929447911,-0.0032300433354311856,-0.018140703078636324,0.039617140342970966,0.008540822408869156,-0.08023867769759355,-0.02973376735705674,-0.10496405823988374,-0.0018657464753191282,0.0868999296835465,0.0381147704083312,1
TCGA-60-2721,0.012437456247227672,0.07281867458794748,0.0004759051483184908,-1.5141276580053221e-06,-0.01601543522474322,0.009244600272745401,0.0005544524180208409,-0.03472385807310446,-0.017269585191634962,0.03174928756520236,-0.023035996937132312,0.02050124817192665,-0.00885653472389525,0.006949300544710567,0.023549152373499565,-0.0002284763720026591,-0.0066070560744690586,0.0515662093363983,0.032373107694448906,-0.008817434521344735,-0.032832245760026614,-0.03155073434265826,-0.0017275604043894542,0.08251562490159056,0.015086621896772298,1
TCGA-98-8022,0.0008931259844426285,0.056934585313336145,0.007727798376468513,-9.32319754475231e-06,-0.009921762225078845,0.007920417144950117,0.004287392916422324,-0.036848558034465115,-0.014917553457009593,0.025567573386872856,-0.012517749432793827,0.01959669406264235,-0.103574586035627,0.004165595105915407,0.016282786673017156,-0.0453393901679531,-0.05934710881603827,0.047309519382448255,0.02698347312173126,-0.08117904545393687,-0.03425318725562503,-0.06264299215725329,-0.0007982068555345672,0.06977278393328123,0.03830184651071311,1
TCGA-22-5477,0.0021359350074692043,0.04425637534759876,0.0022456569781672243,-7.584561302973787e-06,-0.005178757940792478,0.006635423901539357,0.0003002444554117199,-0.09065899354297571,-0.00809421648716294,0.036452130704985694,-0.011525732638921444,0.05439274978432404,-0.015661324832734073,0.029398713785998273,0.005832871631639677,-0.00025542175927414186,-0.005918285880696129,0.07748162912719414,0.024234708302204713,-0.021357170836283225,-0.04926416442764339,-0.03628942989536322,-0.0015102092083680134,0.15621496015855196,0.019183577719034325,1
TCGA-60-2706,0.00576998409870279,0.10617372906638406,0.0008380608569902065,-3.463349470609875e-06,-0.014671182301363115,0.009593026488345228,0.0007659004077168089,-0.2723032186986645,-0.033275038898788946,0.023606615133014368,-0.0005888290156737246,0.06661483368925698,-0.016955377815293174,0.004454231994563083,0.01332261728020391,-0.0001781752078747527,-0.00393816392870787,0.04885893046579951,0.022171914221500007,-0.04006913486951948,-0.03673994406039418,-0.04090052535411323,-0.0008693842797999896,0.12119704686485935,0.028045336983189433,1
TCGA-37-A5EL,0.002243233533401346,0.050409397927842645,0.003354702193733987,-0.0,-0.008287180263811728,0.012938765635668186,0.002339499065435027,-0.06716133455661846,-0.1031584493218542,0.03928309130435725,-0.03209977205697522,0.03158452588481523,-0.0457874913644891,0.0017446423326346516,0.012825772045343782,-0.0011186997549373211,-0.00026154966843328813,0.1675930880547035,0.010833941523459628,-0.00114827323374452,-0.04098616234590554,-0.11898708761298883,-0.0013231076006917412,0.08392101482175025,0.1081530552074139,1
TCGA-33-4538,0.0016557834216258155,0.05618154250767105,0.00404835784550821,-0.0,-0.0033899657718640913,0.016405656429222978,0.0005204099317118533,-0.026093508901565095,-0.028594251252941152,0.026917631785078184,-0.025015779586289675,0.033189378564872384,-0.013702437745404982,0.010774105179115144,0.0027370378839114613,-0.001833498410704873,-0.0021968864968393165,0.08921397384624007,0.021938634093464776,-0.008079413650279942,-0.05305449347486883,-0.04863635009780183,-0.0020681987446909502,0.15387110776960583,0.022369043372594388,1
TCGA-77-A5G1,0.001767740799031275,0.13218489648001375,3.697605451175477e-05,-8.620085390919955e-06,-0.013768174027640476,0.011114847416566943,0.0007726936330638676,-0.03845898584281289,-0.0529920084629395,0.03319532762976258,-0.01632099439541245,0.029041269685613266,-0.031718782259715195,0.0019696938445341668,0.01896236885589089,-0.06929962012361902,-0.005137501581492195,0.0942373873889783,0.018094656921927292,-0.42512079579371137,-0.036465936886433355,-0.053997211187986976,-0.0011098277869140507,0.12460639890055146,0.01979267327180976,1
TCGA-77-A5GA,0.0017495333172733315,0.05411413058942286,0.0022166403897801224,-3.966318313326586e-06,-0.003444702303593934,0.015061864752424114,0.00046534218387499806,-0.03388888452777797,-0.026075768041711526,0.028582335738244515,-0.004149584368066371,0.05474828664223741,-0.009083321378152386,0.005118707665287414,0.004785302985074293,-0.0006711639109818982,-0.002847322216175424,0.07607077619387652,0.039254072278839,-0.020389787380089532,-0.04555032484407568,-0.08421302391279045,-0.0017264518914398652,0.08461173833792264,0.018362585209113293,1
TCGA-18-3408,0.0016614913774309025,0.11228397182374596,0.002177008553006974,-2.7436167200718277e-05,-0.001482972750361756,0.008180602055281493,4.024288369299827e-05,-0.0013189536843575564,-0.015292313773312478,0.03781884463667546,-0.006621672233330801,0.040498350488369105,-0.014440486439344603,0.013009413255038772,0.003088546198446982,-0.0033539082039092645,-0.0008544410506792816,0.09581245474946777,0.04502128737423863,-0.051865904108538266,-0.07298344908182207,-0.01698637123762306,-0.0022367420514660995,0.1377142660605819,0.003322185932894813,1
TCGA-21-5782,0.0013522609736397178,0.056541495737139354,0.0006859247247759215,-1.1232390695133735e-05,-0.0072960848999557406,0.009302565288940556,0.0010296908026466737,-0.044285114373793226,-0.015356566781613889,0.016623958138253615,-0.023266791179005892,0.027607263155070807,-0.02538115678556441,0.006783189580503894,0.03705602871223468,-0.0008587094005894676,-0.009126475028578891,0.04938790588644026,0.012337250200578758,-0.025044048381773272,-0.03596162664393624,-0.0646466634738734,-0.0005926283233413325,0.07323853751398064,0.033679216578669555,1
TCGA-21-5787,0.0011999406874698708,0.10416149198248688,2.930029213015862e-05,-0.0003200613514413584,-0.02561091685677564,0.0260441239978503,0.0011669603257438283,-0.05640873433873279,-0.012515253767640048,0.019261625916654992,-0.002386971808354709,0.029535316525663498,-0.01764774179607207,0.0045899500818917995,0.01148052357325199,-0.00017309381131317553,-0.002297994028378391,0.10900982990705484,0.024282926258708686,-0.048267752056802636,-0.08620171354831818,-0.1077433650482574,-0.0005343359204072873,0.08562400414131383,0.024482581353339188,0
TCGA-63-A5MN,0.0006888060138283741,0.05876760573034823,0.0002862885993825719,-2.5953366321844102e-05,-0.022648670551438307,0.0059110222130338095,0.0002831746198012385,-0.021275108898988558,-0.04219319997490069,0.015990272331026404,-0.021505692883985066,0.010920942210811857,-0.024873614999396644,0.0022812473441145963,0.025063836366380043,-0.0013354283110361502,-0.007249023540742028,0.042436380356303455,0.009150948805952033,-0.2466325184667233,-0.035712630680208385,-0.06087500355385443,-0.00039372842147963834,0.0327742754661161,0.019628232404024896,0
TCGA-63-A5ML,0.0014422492780976663,0.05349099955829833,0.0014972071006853645,-1.2790897956908179e-05,-0.005455388395765053,0.00898545514957856,0.0013647871558485453,-0.03609290804069029,-0.02392177640116584,0.04222384547590005,-0.03805080268343079,0.04950281938985634,-0.014337708235578027,0.0032031504699025744,0.015568507467784208,-0.002301126749321211,-0.004151973110073804,0.06858722499681699,0.020238367229023047,-0.019986294830711508,-0.03873823008525845,-0.05374661417806969,-0.0009391225595077377,0.08800052088236483,0.03178820069865271,1
TCGA-77-7138,0.0007812031170480824,0.12218556819493089,0.0001544766880945049,-7.005015889047612e-07,-0.05868929539975727,0.01932395007204533,0.00038073994128891395,-0.020747261238830934,-0.12503156207325156,0.025404526423826748,-0.019373565901392456,0.021167536349596165,-0.030575424346192228,0.002543340837498656,0.010508016684283318,-0.05279435834359179,-0.00033537692164816016,0.11137942941005285,0.020463263582646475,-0.04465228828807484,-0.051482882973582986,-0.06575262301837614,-0.00045649908857823646,0.09241070208431316,0.02011893659114025,0
TCGA-22-5489,0.0012432438491640852,0.057667725346885544,0.0008260743738460508,-3.1481672650181925e-05,-0.02260474260622745,0.008373418508899203,0.0008007425870157632,-0.03429141162394053,-0.013284627308442449,0.015974909355572907,-0.014071114299054015,0.025470478911815808,-0.03451492480137636,0.009509174004349048,0.02137443172969532,-0.0018613295460008508,-0.011256439592654148,0.0931766143572116,0.004978131901100792,-0.02962828525472543,-0.056479903432630096,-0.07106229676928354,-0.0007043721954902646,0.06875726815027258,0.014413818762109953,1
TCGA-NC-A5HN,0.0021691543439745047,0.14568357496919593,1.6762162818947655e-05,-0.0,-0.002960685707283791,0.014400369620422376,0.0004952834668986372,-0.058722000756198156,-0.10447265316592472,0.014112554814360651,-0.014021680747540627,0.035231204159285996,-0.0157082992337799,0.003655353210945791,0.0019385377966442516,-0.0031807677742790104,-0.00011565701331198202,0.25341350612387215,0.03443332709080163,-0.0016531865360045561,-0.08752220256975628,-0.05623481601019117,-0.0014868990392390576,0.18889515077169095,0.012155467215472757,1
TCGA-60-2713,0.0014984867918822469,0.06684211713927316,0.00018149946962067864,-3.2234385537638595e-05,-0.02760397397093451,0.009063080874220657,0.0005990589042615207,-0.0584490532066643,-0.053294007381713845,0.03394449426449719,-0.01313593318856363,0.029509752386700998,-0.024323959943442285,0.018026390680308656,0.037073104765209565,-0.0003777948416057028,-0.005968754395595904,0.0672593416130669,0.01867617177940147,-0.027764578818753514,-0.04087439319687845,-0.0552973327802177,-0.001585829655056817,0.09810042905895416,0.01858142854322414,1
TCGA-58-A46J,0.0016984861091301356,0.06616922262658483,7.838103967900958e-05,-7.105957732914633e-06,-0.0062062672592311475,0.014790868096603285,0.0008565822607248776,-0.23480032121982242,-0.024477168842784863,0.018734077588882934,-0.0034372158864003867,0.04061700587055608,-0.03482742609661257,0.00877710440577402,0.007711684649401815,-0.00025999035434785345,-0.004923663983169672,0.06769233405023613,0.03310929031270938,-0.039281651949905634,-0.05199771403559601,-0.07303687600099042,-0.002370015423676411,0.07356719684517189,0.021348553513007792,1
TCGA-33-AASJ,0.0015462900589995772,0.08493690780932639,0.003809124664175443,-3.157913374081215e-06,-0.0030101046456460037,0.015732097725090953,0.00043968675546946043,-0.15410260892140076,-0.01133825992455413,0.031464924798394876,-0.007581809102692495,0.055078076913513074,-0.023068051960254084,0.006121036324307223,0.0019588435589596898,-0.0003177970675254289,-0.0006077818674979536,0.16229747566501612,0.02511109130185326,-0.00447572655977811,-0.06664201541304651,-0.10609542732690563,-0.0014163015018056454,0.14190435370615606,0.039146664444430844,1
TCGA-34-5929,0.0019058912747200538,0.07510509561476303,0.0012519846181102848,-9.994982919453525e-06,-0.016080517943568778,0.014574302087738952,0.0018953959498942414,-0.0838244443989136,-0.020922129109505576,0.019996648273508145,-0.043778293157244026,0.06162214232477839,-0.03696091708223237,0.009215828658850773,0.02778790572509331,-9.384267227940273e-05,-0.01147525015837952,0.10145501127350026,0.029543958336715772,-0.020532379400049518,-0.04883725597079156,-0.08360209012961221,-0.0015208265838447116,0.1198055619207846,0.025999293549966804,0
TCGA-21-1077,0.001625290375982679,0.06660072887680613,0.0004171233088889983,-8.810656630634418e-06,-0.006862990040133445,0.013720854534637906,0.0005757261952521876,-0.06690536970033627,-0.0310209025390642,0.050580380866864935,-0.014497874694911964,0.04696619570025926,-0.021972114878198702,0.004480170925771557,0.014376976597690445,-0.006115390834382539,-0.00497941805199476,0.10837412437351913,0.012947068506312552,-0.03085951340989365,-0.05575949905127504,-0.041061360393174776,-0.0008330827233572102,0.17141437432785703,0.021784422437724556,1
TCGA-33-6737,0.0015693910603050499,0.10870487950569264,0.00018394247407478006,-2.9592493830912066e-05,-0.008086903513606969,0.016832725478610578,0.0003507153569121534,-0.05711407510014765,-0.026233711129088656,0.010736614818914038,-0.011702943905645575,0.043261960550366206,-0.027707158489725756,0.005205241466865967,0.01943165390437835,-0.002732765747152801,-0.005633519558730682,0.09012045287799501,0.04069743634166189,-0.1675331166207097,-0.09227653567456387,-0.06280060497172,-0.0006758283074178163,0.06975567011656131,0.025409890218494727,0
TCGA-MF-A522,0.0009860683458347696,0.05775358635127932,0.0008796943812838128,-0.0,-0.016152074254320147,0.021626581992874247,0.0010157544862694462,-0.04985660898056439,-0.06076887181168832,0.027552647080565793,-0.036118681303927994,0.034090906189191354,-0.021063678573285054,0.0033996331017221116,0.004618683108326079,-0.017181087522716996,-0.00010269888110798601,0.16770151433258704,0.026883350443741228,-0.002185610158600447,-0.05932379547331014,-0.17111411964614118,-0.0008860677200707673,0.11398065224964914,0.05873893149482257,0
TCGA-33-4533,0.00188624817650811,0.070357151094671,0.00029357820944722943,-3.649917844102025e-05,-0.008528090363336528,0.013062244046634612,0.000547157996199168,-0.02398701609096329,-0.04575146702823164,0.027654279072027374,-0.008205906104377911,0.04708404616623205,-0.013286860626121017,0.010627814273137675,0.03982566181656766,-0.0009459788901607749,-0.09208918303031158,0.09341229576970068,0.022464520198331592,-0.0070762055389228615,-0.11689640830263738,-0.06654473788734322,-0.0006971835210501273,0.12738315680234347,0.023401716441624712,1
TCGA-22-5483,0.0025567155705370696,0.06950954719199541,0.00021105194285577677,-5.23044087009919e-05,-0.01614640986138506,0.01257377879679899,0.0007939868472776092,-0.1195160498009485,-0.0117830433062205,0.016811379052740362,-0.0014606013496827879,0.048768499693763956,-0.010887892349691024,0.0058963347652817395,0.032750445221209616,-3.7760836833738804e-05,-0.007228421247215938,0.0879217099272502,0.011609550979082476,-0.010752319200514381,-0.054324173926043225,-0.0859808283890696,-0.001615014942818594,0.07636123311961385,0.011742904359265572,0
TCGA-43-2581,0.0007034451604578656,0.06747068572828317,4.778831938603601e-05,-1.5750408396492145e-06,-0.07195877164939872,0.005637312132256897,0.0005386945787220233,-0.12476631064257684,-0.0790324715792373,0.024089145511080153,-0.0030558834312675014,0.02451919673324405,-0.10895898335254695,0.0010546307067386114,0.018301504074366984,-1.0815449562256051e-05,-0.001878730250883309,0.04289123764298937,0.014800098499751406,-0.0316927605010936,-0.028684150615941432,-0.07227532623389421,-0.0006626171397908664,0.051143612792964165,0.04520050770895963,1
TCGA-22-5472,0.0016132256761673318,0.08757321930788485,0.002203582136939974,-0.000334077474537618,-0.020607812896898677,0.01028292130335995,0.0009356366331930696,-0.05119329068013451,-0.026770326435861604,0.0558205957754555,-0.01594645498244013,0.02563414520869998,-0.04330335408426219,0.010282124461390414,0.014087180575477375,-0.007824231865218995,-0.011796049181298184,0.070602354524176,0.011687023592825635,-0.11561812731732557,-0.04310745655023919,-0.09175045168499786,-0.0012444800723425788,0.11503352222876763,0.049832464396367744,1
TCGA-43-8118,0.0016401503866820164,0.08388445865368385,0.00034556692036241405,-1.171099426519289e-05,-0.025036038773792513,0.006733521073802489,0.0003640019227350332,-0.14859659617262194,-0.05976507747804197,0.026010846931027426,-0.019949929726999445,0.017268017793925772,-0.01923772854488184,0.0039648706210773125,0.02567191610345101,-0.006057957067741592,-0.002236243981713296,0.08547693753223723,0.024004554840148074,-0.09103190907826492,-0.046526519076299885,-0.07498457267322048,-0.0012576188342103937,0.16391535490287287,0.03147600325168176,0
TCGA-43-6773,0.0004856731875895429,0.050023881625038125,0.00033059366725663104,-6.916256681509368e-06,-0.005971599551920522,0.0054068399622302496,0.0004938090329483865,-0.04137154435411531,-0.018062625746149603,0.0118532741669605,-0.00258200740861845,0.01710482371455392,-0.0177091011773748,0.0014142974241820175,0.016867496564552165,-0.009181291075379657,-0.008784192786479917,0.04091107191997482,0.011087758245984193,-0.018328750923763345,-0.02602610050523453,-0.05008920513582711,-0.0006740700649128037,0.04526518130559638,0.01929699192985949,0
TCGA-34-7107,0.0014068074968895388,0.05963330425336075,0.001169537158114126,-0.0,-0.005790685777565285,0.010603286872328683,0.0002464734319717895,-0.061790970404721264,-0.008293919140057119,0.019814212939997893,-0.027273780878755382,0.020837692417239564,-0.01297480576130657,0.012490793700357508,0.048768296352629914,-0.00471264567348476,-0.008774644689066446,0.08684903523358883,0.019635657162618683,-0.014803567170315798,-0.048491883865188136,-0.04568709395794126,-0.000941805417149315,0.07283179639400468,0.026288942321555223,0
TCGA-85-7697,0.0008472621799386351,0.13234384350340775,0.0007328067683160811,-5.830261671629689e-07,-0.012452821068214881,0.012229637592861949,0.0006415120505240095,-0.07498977053552501,-0.03795171904638916,0.023195360097797733,-0.017395640129886706,0.03651046286459745,-0.016554086469505718,0.006946299433699938,0.024027016855004482,-0.01638354135413477,-0.003722734980816436,0.06240523099246627,0.022919534592730804,-0.006946049691169494,-0.03569519950691447,-0.057383400982905404,-0.0011404938685639777,0.11464315442382662,0.09608771777406037,1
TCGA-60-2696,0.0017206001241234833,0.06513378057970212,0.0009177816087892074,-3.7410265600751044e-05,-0.010194924684376879,0.02080741566697641,0.0005449255199355117,-0.021088938120615266,-0.04470376158236713,0.021397633458132632,-0.019056331678452085,0.029649367787105342,-0.02057761505074225,0.0036471982485176157,0.010637933812833315,-0.00024595824090716776,-0.027058427144121894,0.0868077001204217,0.011639369425041898,-0.04601626316020614,-0.058810866699696665,-0.03617738854302327,-0.0008424294738749289,0.14401959676935058,0.0115752175209362,0
TCGA-85-8072,0.0015487885837897118,0.05034190669731734,0.001674994779667715,-3.637909245435086e-05,-0.012239597134158502,0.008468322616107455,0.0011410785953289773,-0.10188247752829398,-0.035529664246400305,0.028842398414070266,-0.019251007746596493,0.03986410870824032,-0.0199700232467187,0.002996338925982852,0.01260583712055854,-0.00013020495960078084,-0.00781673749945131,0.09753245156881354,0.02518279024681744,-0.08279016569531827,-0.04117070373176879,-0.0685373615767811,-0.0007712872913506783,0.06360707893111706,0.04418172739385981,1
TCGA-39-5021,0.0015594728831685204,0.04268773816676211,0.00022752252127213813,-6.111332495500792e-06,-0.005174307346343483,0.010842888078845689,0.0007812653423000703,-0.0635406669451893,-0.021656980105512855,0.03775794668830331,-0.005871688232403367,0.03927338606475845,-0.007095912347210466,0.0075428312236995405,0.011652940364201185,-0.0003354187913811737,-0.004823579462067755,0.07796522144427484,0.027396799251368672,-0.030007988914087003,-0.039332442865740794,-0.08277858158673558,-0.0009464842388590825,0.1265294406375067,0.025720140083138967,1
TCGA-98-A53A,0.001929254552108469,0.03635369076785435,0.0019384452277342028,-4.685964045033712e-06,-0.0038412676089777283,0.01261082107279788,0.0019405910990303126,-0.10229953840269386,-0.016960838240025304,0.010931680290898076,-0.02371492893170038,0.05602877955241061,-0.008294379616131439,0.02235291108511555,0.011795776330113373,-0.0011252263193283376,-0.024886121314730947,0.07309945147106363,0.01869240284340883,-0.006862388169052236,-0.039943329786378455,-0.12013401544162573,-0.0014721308274112399,0.10944964585609875,0.023969436689859465,0
TCGA-34-5240,0.0021393722045561854,0.07937085322463144,0.0008013369835833913,-1.5541563202284516e-06,-0.006861313842224083,0.04252004033119104,0.001444913339060234,-0.022208837604132746,-0.032609526385103886,0.05224803923838771,-0.007945355292392525,0.08064659462021653,-0.0038681707944619582,0.012041719325915478,0.005720129931736586,-0.0,-0.0057741834938398505,0.15425327779853745,0.011439789693964527,-0.008203846032415491,-0.10380186052098395,-0.051985346214540026,-0.0017130138951515544,0.19858942858083178,0.018475306946222302,1
TCGA-O2-A52S,0.001449399752358936,0.04408370995527446,0.0008112429726117962,-0.0,-0.008836337378875337,0.008586001123751536,0.0006816341472549815,-0.21925540726799128,-0.01847112622662903,0.03930584032570184,-0.0016452062886962496,0.03475289074816903,-0.009919039127698372,0.0041478217417676546,0.007729439769468821,-0.00011915641845313133,-0.0012292038741580085,0.09951254602439158,0.012705903453570856,-0.012435135858935466,-0.04579492419226783,-0.061820680440654745,-0.0007426396003315056,0.13221324359866768,0.033997754488104104,0
TCGA-98-A53B,0.006098408970564044,0.05401191760372534,0.0005196506893659654,-1.3386106760399927e-05,-0.015332644676353953,0.010262393160691777,0.0016514312770072944,-0.04111632481979401,-0.024111894891482338,0.02153874386488216,-0.04812842877126366,0.02072241768315216,-0.024636114015017124,0.004294536833046978,0.017667951040035705,-0.00018367616929003812,-0.007175736209702323,0.05034730811653642,0.0375696748861626,-0.039797352689420654,-0.024163284589967356,-0.0474989048158297,-0.0005610318597244673,0.04809986289474817,0.020778496165980993,0
TCGA-56-7822,0.0021878242598786886,0.056629191098410143,0.00032973467536793084,-1.5144757333290016e-05,-0.00393091529716462,0.007808030553006012,0.0007045531262104778,-0.04694538140133498,-0.05559273943669802,0.08372215966391701,-0.0355869290696457,0.03125355506975877,-0.030143428508063314,0.0028492844864620444,0.008327764128070136,-0.035513787332228874,-0.08790339374189839,0.049139068505174195,0.02137405983253004,-0.027496847815964422,-0.021686310982681648,-0.03316221489430863,-0.0008486762326873808,0.09814860280746147,0.009145067573279918,0
TCGA-43-6771,0.000736685202969714,0.0821965620707425,5.98142058278386e-05,-0.0,-0.020606830298124226,0.01370328247172757,0.00035037659807612596,-0.10795903423813275,-0.22893366417307212,0.015509699255121764,-0.035539572344845165,0.018016031797875483,-0.01722973411115849,0.0014791235429381074,0.05854555403273749,-0.21973427209247778,-0.01400995743513354,0.07496357955397696,0.02120285955787745,-0.02479690301252317,-0.07898510104355617,-0.04965834767571949,-0.0010704576359535946,0.07962326645897401,0.02393864324929388,0
TCGA-39-5031,0.0017581125059864186,0.08430985911601449,0.00029431899144298924,-3.091343968427533e-05,-0.0062104288540405965,0.009721957828945504,0.0005263520949011872,-0.029778327438913562,-0.02102921745667459,0.030736291371237533,-0.005144350525204237,0.019677293006222688,-0.023578817966134605,0.015332421642121058,0.013140163546381015,-0.011260794345308776,-0.03116589930017934,0.1466032601233128,0.011004921522021916,-0.05460226240105421,-0.043642970145820886,-0.08244420673735292,-0.001350596799564754,0.06858205722380574,0.030363392748041982,1
TCGA-85-8582,0.0025175605121546536,0.057588992129213916,0.0008655328361095539,-0.0,-0.014666616107058302,0.006872231176133341,0.0007419151714413575,-0.11699835221706807,-0.029088324613578468,0.01999849478498092,-0.015030980461878802,0.019984964179932552,-0.05283315548756079,0.005460919157559461,0.14515890537080367,-0.005872462784085485,-0.014366220819873668,0.04064014163339529,0.013726117146923183,-0.004465834150068299,-0.03492855787078648,-0.06340159589043422,-0.00063113152746896,0.09090476849092385,0.01510689839277367,1
TCGA-18-3409,0.0012822539655006648,0.08574541370542317,0.00015398808720368463,-1.2138256725009333e-05,-0.015453677725395442,0.0132410772338259,0.00047049992598910455,-0.024098122300418558,-0.025941100777737345,0.030316579313475582,-0.020253645542252917,0.030949929941552205,-0.01712517018570485,0.011092138109181417,0.07711906588402653,-0.0017488861652070508,-0.013430137852917894,0.09274986494747933,0.024889913075804328,-0.08360772625112124,-0.07664321902929827,-0.06548600694904459,-0.001499232367131362,0.11955066478521557,0.013905802732090551,1
TCGA-22-5481,0.0010483036995161104,0.07063979928432193,0.009980626754807454,-0.0,-0.010623511149822271,0.0184718597983728,0.008474638169410206,-0.04221514233927494,-0.011630576883173474,0.009530953617879779,-0.0007362118058621828,0.08669236323382074,-0.016748035686072957,0.0030253532006297786,0.009021737570987646,-0.0,-0.002335703329770283,0.10012661476420741,0.02105095465699765,-0.010056081983795312,-0.06095970526361168,-0.07778385727408206,-0.0006496674018075188,0.17727741983576986,0.011594109069505245,1
TCGA-77-7335,0.0014680834722674851,0.11010138849871899,0.000137336253618148,-0.0,-0.007648780060056588,0.011055658921254524,0.00028470736469867413,-0.008189012096127697,-0.009527733375567874,0.022018061312985313,-0.0017963874299807142,0.02628978702790988,-0.015254825132026016,0.01295253000605993,0.03580084772421414,-1.4871243148102071e-05,-0.020402067649973158,0.09620699127790427,0.05472720278766581,-0.03659282433070969,-0.05056507734856154,-0.08388923637279076,-0.0020276335783253013,0.06771731581165902,0.01520354175578554,1
