"","ACTB","ANO1","ARF1","BCAP31","BSG","CALM3","CFL1","CHCHD2","CHD3","CHMP4B","CHPF","CLIC1","CSRP1","DDIT4","DHCR7","EHD2","EIF1","FABP4","FMOD","FOSL1","FSCN1","FST","GRHL3","IL12RB2","KIAA1217","KRT18","LMAN2","LYZ","MBNL1","MORF4L2","MYL2","OSR2","PLS3","PPIB","PSMB5","RALB","RPL22L1","SDF2L1","SFRP1","SLC25A39","SLC25A5","TBC1D2","TMEM14C","TPM2","VDAC1","VDAC2","YWHAB","ZNF385A","class"
"GSM1607744",77.6935912741998,37.1369681295986,42.4811115073954,88.547330080873,52.0996029084782,62.9850797534446,40.5727286900647,215.26228482055,14.2073477390101,109.870034650626,54.2039510690245,114.003721351849,18.9881483488068,88.0501505084637,39.3448388760886,44.3653051781702,64.0697859767849,161.169012660405,48.3353900539045,78.854903003148,66.8550892798428,65.1637284037594,46.0202876273447,31.4832052682825,15.1863756203244,42.1639569222297,61.7606628284924,102.093253700195,13.4271970719935,77.735482657018,116.233278898846,44.9604490596916,57.4388455993039,79.2026978335143,115.508772920683,70.2071008071912,57.3013844397613,197.950878415077,35.0669919639593,64.4245108948309,175.890417745495,48.8636382821254,143.310268560067,46.5954564106713,70.8763839435595,47.0128007487906,29.5016966141042,50.7375939851796,1
"GSM1607745",80.2032279941481,34.7048038407069,43.8686795626591,80.9872716336863,52.574154844043,59.1203199534985,40.4510208924257,224.291501461866,14.0254749383728,112.937173395783,47.2246194415266,115.745071959948,18.7790744050138,113.02486344459,54.3871938102297,42.9585353013666,63.4821296976861,181.269720500556,44.5526931248659,82.0973624390253,69.577186660578,59.9344127383188,45.3338499232323,31.8204146851512,15.4226526269376,41.6552496548701,64.1855833360572,91.1554967270788,13.155057298852,68.1246014535284,97.4610035625902,44.7671975719663,48.686975339966,73.066843206836,119.975638680425,73.1588118940849,59.4255123983787,200.949974850512,33.6596199908977,62.6353864102525,162.821809085211,46.3237810501297,149.115413837491,42.5057721710637,70.1913142423128,47.4623347286363,29.2785817514865,53.7189420451633,1
"GSM1607746",75.7539221914438,26.3186108299692,41.6504073382683,86.4912726338887,50.5967268350661,61.4322155705808,41.0874181312645,216.510708604354,14.0165590802697,104.777014859842,47.0590338764503,112.390435593814,19.3707310158306,104.838252565185,39.999488657027,42.5464472648662,63.8569344025275,133.689190351489,43.5987241943245,81.1188722781425,66.3232426817523,60.4362490199562,40.7157782871217,36.0414914909661,13.7087605842971,41.2806574645835,63.7471496614356,85.9105418460587,13.3183238347613,75.7936341085645,96.9457456804934,45.0861860428228,49.3320553170375,75.88219537204,120.235613667825,67.1018425034961,57.0398554390912,186.19636906686,29.0456239823465,66.001911738845,165.823613517756,47.0053850873865,153.25142127337,49.0117146151268,71.1729519680573,46.249006562571,28.3031819718289,54.3135290415047,1
"GSM1607747",79.9530284258668,27.1923003632804,43.7038577681016,84.9016739706686,49.721301997556,59.3323538558206,40.4101479734663,209.982317052829,14.081453278544,105.542083798858,51.6886716369502,116.035668252265,18.5286581295711,113.734359508828,41.52920665028,41.0381302345765,64.4316625888135,109.922858018387,46.5339944090946,83.9118226006189,70.623455180671,66.1984401878016,53.0720918301484,36.442954130693,15.3253790893363,41.3607786326472,59.1453005265202,98.5328153336556,13.4163569726672,76.9118035349894,97.7583846903292,45.9355636520165,55.7312537417361,75.8564546892492,119.340428089659,77.8681382274487,56.655094630057,171.010011478999,29.2281834272927,61.6842875997045,172.613528539328,49.0508109280457,144.093216151188,44.30477059725,74.1328270445612,47.6261534519908,28.5933946181879,51.6016432030902,1
"GSM1607748",78.4985693116954,28.9796322890508,42.0691302539803,82.6902532600772,48.3349100391029,62.7665463614742,39.3284699299237,210.609011529761,14.0827859762687,106.104534369042,52.9086825247423,115.551242288965,18.0668914473743,98.3087200461864,39.6873816618359,37.826194219157,63.7780601369988,100.031297984018,48.6501115156933,72.8990585227888,62.2698617285424,59.5728965984175,39.9468335242303,32.220845993299,14.6160280890215,42.6127812190144,60.1079174083097,104.50794619264,13.4991655273643,74.9874254168037,99.523387496183,45.6373998103293,47.1465681155771,76.947190079393,115.70646863143,67.0152833855008,67.7677646187963,199.193171390681,30.1630607366105,61.6786775410503,175.291353860548,41.9212090622869,160.30340903102,43.2955658464615,72.1292304784467,47.3514252765958,28.6361238765058,47.735800314906,1
"GSM1607749",80.1819576809291,34.2068965276918,41.8191739496866,81.7911240653506,50.87820788743,61.8710257512825,41.8847422145168,209.512378243097,14.36536814961,111.108937879834,49.9656791403715,117.247393935863,16.9756744717254,105.554254077902,40.0883028108084,41.4220277933996,67.4926705674234,104.01077842175,48.9813673874096,87.5225895242201,67.8157311100658,75.1134185261469,41.9497520857586,32.2282933410598,15.3155375254472,41.8498614948369,61.1479103463614,120.857619488271,13.1624418757127,76.2898497964892,120.90492113918,45.0205627500869,52.9701295092434,72.7508478451195,121.268845764083,73.6588686811451,60.3726979470831,187.241801686071,39.0048318288999,61.0825665658659,170.13461177651,50.1927844833031,150.636489141863,48.9088268760595,73.767228556004,47.5615513520223,29.2274335307347,49.2983990553238,1
"GSM1607750",75.8468910623821,34.1251451724267,40.9391002134676,82.1643520032768,43.1085719497305,64.9191964477756,40.2911515918002,213.015731721169,14.0527015790869,105.679279672316,46.7175336739534,111.275733434307,18.0437378575751,102.646845459545,44.1181250255166,43.464931201859,65.6544593401987,107.688493923006,44.7386379069244,74.2231213003292,65.0505649263741,53.3558187631233,41.3290992724001,33.4424869520534,15.2590793029674,40.9502116103871,63.8179738709954,85.0401152587605,13.9196877062186,78.9721609637272,99.0616564481082,45.9355728759093,49.2927957789937,77.5718464443051,121.024642665303,72.1451499430979,57.3868266882399,180.916676885771,40.8616599545001,60.6783329251099,175.843263880398,44.9064143142849,152.28288229932,45.7637932481613,76.4171303141954,48.8280383646837,29.3038428095249,47.9202756343459,1
"GSM1607751",74.0114181379073,28.2484859127373,42.3484562992262,81.7152575484355,45.7817499942856,59.7790632209291,41.5072345450051,209.193430137848,14.4407218142638,103.157074277881,47.1735325426314,112.224861081531,17.1878973177666,105.631928647968,39.6066657272623,42.6506985718646,64.2876306514949,112.105057016754,47.793687115922,81.9666179102103,66.1573748905034,64.470758595884,50.3889752251276,35.7058416390582,15.5360449059332,40.9672644331366,60.6936343820483,111.802525039071,13.412878332629,74.5361725089555,101.677478157697,46.0695005697033,50.5819222717854,79.0909616212107,116.591964479282,75.139858120333,58.5512733624622,182.155894012142,35.1287198347562,61.4047512849779,169.119250339366,49.0355534394756,147.053986936935,44.1951309482228,71.8021492045284,47.5983687533168,29.0244242721326,50.7458296068631,1
"GSM1607752",71.9374612084846,32.7344123906911,44.4360957691971,81.6165006687224,48.813455878002,58.4092319935221,41.0378002532188,227.219803831018,13.6395084478349,115.078941438414,49.9156513643737,117.820128829086,17.1607535387216,100.627230737619,40.2394947207159,40.5643114422625,60.9571672232136,102.559007289093,50.3234657136851,76.6356658825828,69.4338454665643,67.1754520345603,42.6473592627128,31.8100618036951,15.3514480831588,41.4207245165698,61.9355112261854,92.190175528855,13.2214485117579,71.9361046576719,97.8770402383751,44.559458453967,47.6896994147028,78.7812775058442,121.197857089713,71.0353223177685,57.8237732133914,181.839065400456,33.6031036083583,65.5412591282291,169.126578314078,46.9288762059653,157.989901560563,48.2824242680835,71.7684545296949,47.2415456202566,29.5449627066338,45.4778444706376,1
"GSM1607753",76.8919690567195,30.2928427746813,41.8289756580637,81.6523647878324,47.7533095428463,58.7126136934654,42.6928867347912,214.545914758712,13.6416458401553,110.71545405745,52.9967287857519,115.025975142925,18.8650869117603,117.873604038839,41.0153594638431,43.4567351310776,66.2953671012747,136.64066711762,51.6821104202487,91.5968977089389,68.625634806728,71.7828437580798,48.3964266371494,31.9164456390689,15.0896284629745,41.0506123176586,59.6015494993677,118.179500907807,13.3917953775023,79.5454055460553,104.062922851666,45.4919766570198,52.6174049025012,77.0458501439723,112.713610062789,74.9100603612378,61.8262914135325,190.550044518247,29.6399020286926,60.2680475758295,161.307734160506,47.3691517544786,146.708249294356,52.4908481956595,74.4219382864031,47.1068924430991,28.5704608980357,49.5197703331622,1
"GSM1607754",77.0034829901804,36.6069992451279,42.6833013643942,85.8665596849223,51.1437611684721,60.4923976266325,42.1886067208158,213.155652693934,14.1142406071483,107.060948789828,49.1804446261524,117.902523654856,18.1383692484415,97.4197783783383,37.7838543218477,41.3635991951461,65.2795648814312,140.487277072635,47.0038013901245,79.8734222773989,66.2612809466461,52.4732379061433,47.8754027002683,32.6555710176068,16.5047210838409,41.9318185784332,60.8448382049281,87.7687587427008,13.2097941677845,77.3174571745403,97.4093498505505,45.577662198185,54.1083674095071,77.2085205544394,113.65104384633,70.4735924239986,56.4830598745326,181.532557619309,36.3843438030499,62.0036732280961,175.121396704382,48.469015880657,157.443709179927,39.3254253439986,73.1585659102896,48.6512687653895,28.6542633993896,51.3266764369896,1
"GSM1607755",77.7559103004478,28.0585819445762,42.8287291495451,92.8803752825788,50.8693718408854,59.4429397904364,40.0230583471783,219.006848580554,14.0420501155849,110.164820019884,50.136037805221,119.426520455553,19.4167197943941,95.7298203692971,42.8635598176663,41.0188092451673,68.2054518732051,102.565258311986,45.2161147822117,88.971501653036,62.9870048589652,71.091108369758,47.935794758206,32.8012858152676,15.7792462770586,41.7001888330263,62.8051600599015,80.838447394906,13.2561578919484,74.7264732027906,116.558949525824,45.236527595263,55.1585940973533,76.2413321544979,121.84854991771,67.83894431411,60.0902795131145,182.653345486296,34.7213742883422,63.8447531619861,173.200958922672,44.365035437964,161.362588532403,48.5799491787764,74.3069277558244,48.4684254410288,29.2561495776693,48.2258938871194,1
"GSM1607756",76.4420920174422,30.2693105807319,41.6619328768905,82.4753634878224,45.2018604445258,58.6747629614178,40.1761065223064,210.903780589096,14.175071202801,105.117390743152,47.093250289353,111.314030234289,17.6344076360409,104.164994825276,40.2307992016442,41.5280549527757,65.2651885476597,126.676397297658,49.3490573392733,81.5407181247334,67.4108566655768,62.2512471349635,47.5112955698342,32.1815541999959,14.2435248277448,41.0482360618025,60.6540297244406,106.741115090952,13.3538820760691,75.1437550325315,101.746270685368,45.0695152773283,52.0344732067839,75.3271298630134,111.305392206537,71.2810911586459,61.0561725499745,195.749897109632,40.45052727442,61.5694394771687,171.875758765926,48.2748736204763,150.641418154954,45.9799930845818,72.8387334025995,46.8073021512292,28.6763800145582,47.496394410883,1
"GSM1607757",76.9560879537403,28.3598789024007,42.9532005424041,82.5306966710563,50.5421525087041,60.1075796612706,41.6493638117908,210.170932140439,13.6075015008293,107.177961280937,53.7356260431555,113.990013795854,17.8108972051925,107.548724665646,38.7823402805634,44.7431748544609,62.9426283091823,105.51570234317,48.6704327327058,86.1503525435928,68.3087791947621,74.572618608926,46.7972426279818,36.959460881027,15.6274810397636,41.9497741727674,62.109308024252,91.948404937234,13.4162841667896,75.3308561767365,103.529023429287,44.1840521338146,51.2011295417811,78.0643971909015,119.149238368142,73.7314950298831,59.5381945587159,180.862433372141,31.2280876199096,63.1262395800736,168.96396093257,50.473097547194,147.838831150304,49.0613194917894,73.2523501592353,47.2536683358138,28.9173681251316,50.5312179846637,1
"GSM1607758",71.3761511191486,26.1300980151331,41.2057346281186,82.6899544704633,46.2817595226305,62.429221039057,40.1658419033559,210.185873460885,14.2940666497265,104.924390739138,46.1741807447217,109.306920590568,17.0742448095551,103.746275594594,39.4418316591497,38.3413344685178,62.0340296682609,101.487543055819,46.1608715654621,74.2400751391722,63.0078187617367,61.3999919498769,39.81753362953,31.7688585721136,13.9954462785618,41.2033768579207,62.3536232567449,106.794493531571,13.3390607185323,70.5698712350108,95.9364638419801,45.2219473436493,44.5035754178735,72.0121621544391,117.332621776869,68.4295154055291,59.6006481412054,192.946156864466,29.2892028364513,63.8677048034252,170.354044974299,44.7672041313105,150.055771846793,42.170334300899,69.5485462190742,47.2229978311234,29.2595344427645,46.5041635494826,1
"GSM1607759",79.1095544593539,38.4567173373534,43.8182638896669,83.4205478768953,50.5780272508803,61.6548931839961,41.6727829553934,215.110946388547,14.2319890710261,107.368514727178,51.1170228069644,114.899347815154,18.4836198551833,108.356097613125,38.7914840176481,44.4479129226851,62.08179595005,142.185588608009,44.7604051354354,80.9544406718385,71.9166704274759,68.3581675807323,44.9889254034532,35.6480310899216,15.2725474614061,41.7744582576721,63.8044182408405,125.109842147482,13.3009833983253,74.6413789171505,98.4815639548819,45.0440287082372,50.5948830080648,78.1943904754801,121.616050731583,76.4625626539641,56.4089149078149,195.331227097304,38.1309129960234,64.5889699762717,169.922228960586,47.9662512860203,145.7906286063,45.1056632309502,72.6326697407525,47.4710761907175,29.211077084814,47.996735571503,1
"GSM1607760",79.9703431623804,25.4799158350674,41.5763814108304,82.6546606120179,51.3928314108157,62.9585088817523,39.5576311778149,216.713598911043,14.1672388753115,120.524352566129,46.0135446823981,119.960323478149,18.1407349250363,89.1692835719644,43.7887460043716,41.6224680483334,67.5206617093021,94.072955500312,42.1477907703271,82.5839973667066,63.8189021576891,67.8754227749777,47.3894615635004,32.1604376969372,14.7247453119848,42.6602860755511,61.3107420361251,80.8996516670861,13.9891782315786,77.872967462871,98.8739558544153,46.1373747032497,49.3823130535095,72.5629367204769,123.837312626209,74.597725035265,60.320051757137,167.433830078459,27.2147815332203,60.802286194078,167.931961076691,49.9782427858529,155.389614685877,42.4169327043079,72.6382101296415,47.3054784639179,26.8760270167969,50.0540828612072,1
"GSM1607761",72.941364210456,29.297570070996,41.6169561236625,81.2824948371166,50.562018974338,65.9265981487655,40.5188755576596,232.6586819328,14.1069774583128,104.605472610849,54.1171238425896,113.135858733762,17.0054446707799,90.5074226346385,54.582308290463,39.0375073998913,63.5938890634806,121.927826571242,47.4151952854552,72.8183047882407,62.4497355516824,54.9612359806374,36.288883853403,32.4815076757548,16.0230489371066,41.3421419537296,61.2463282191093,93.9981429150228,13.4345735373209,74.7498790321138,134.602884393356,45.4609818613818,49.8079519988582,78.6473443995283,119.785201746358,67.4645159638377,64.8354949345265,188.990453570586,35.7846692726581,63.9154792297288,165.114279432606,41.6604170888786,155.711926107344,52.0935295666052,71.395408780997,47.4143933794486,29.0422616846958,45.0359420862533,1
"GSM1607762",78.0437079449578,35.512166817003,41.7712210830693,87.3120138985284,49.3409421149502,60.7171560135966,42.102340909073,213.762214135891,13.9625012976764,105.751844440516,47.7975415680936,114.77758686081,17.5828112381938,97.2281187940835,43.2002167994218,42.3799777471652,63.5678477988522,183.587641705114,47.0406192912604,80.8945988263219,65.9663269284421,63.9370429556429,46.941992636122,33.1348957655911,15.030504366243,41.8291805091697,64.0078315097899,94.7086813454198,13.3056551816334,71.5963280491011,96.4817156220475,44.9944333360612,49.2116524374173,77.6363007055967,115.205374347511,72.1023215385925,57.9115519892297,196.607730485293,34.2211748307688,62.4434288837912,167.422165551302,51.1256365746952,150.191921036653,41.4897343532117,72.7710652683155,47.5193413140569,29.138724135901,49.0479726559729,1
"GSM1607763",80.1147425677731,36.7617769598608,41.7262418105365,82.7984889851668,47.4658371895844,61.9249775258907,40.9018471881828,219.576922841889,14.1150123805277,103.97179477978,51.5773792362106,116.67147635119,18.6881421924286,116.462703444872,42.2423630641152,44.6778616861281,64.4993350208016,150.03487560962,43.7549671317631,79.5629689298757,71.7829773130595,68.3053199511057,43.462942630323,32.7038528706256,14.6962242790018,41.8246668787192,62.3502006733565,93.8808580270871,13.6799706307771,78.0685772642487,98.2278462037275,45.4158753727838,54.8340533205435,78.6117925135842,125.028287406944,72.4204102521113,56.1577588637968,190.319132858406,32.0024946986073,64.0657275384731,173.226322750855,47.513648171122,149.250820992537,47.2198126428256,73.7265207789652,47.6160445605417,28.7800466102837,51.027055049518,1
"GSM1607764",76.7797410473151,26.6787482852468,43.8844185699057,85.9858118131566,53.977085134501,59.8144851976071,40.4250187130813,203.908972907749,14.3104969922344,106.530449527327,53.4392500217673,111.716472987542,19.544812737417,105.943550357916,36.4579915467823,48.0677722011386,63.1398551028207,95.6115156275341,47.3088394206486,81.5985571363419,66.1899246716929,51.1862174028004,39.4530421424082,32.045670105042,15.2720021698514,41.6956621908158,66.4822409532881,85.8053833051062,13.1927090251931,74.2993610183189,105.384884104941,44.9219632460335,45.1357013484439,78.7214130546943,123.696237745971,67.4752910049006,56.137700522092,195.392198185021,36.4162775200396,68.1796804569603,170.61957619747,46.2093719345038,145.831741473491,50.6586358544693,70.0036342753831,47.103213064046,28.1062881739438,52.9249910303666,1
"GSM1607765",75.7657597093058,25.2341788789275,44.4046247246207,82.3236378659634,50.5919971686358,61.9428014345579,41.6341660002675,217.618802422849,14.108270187771,107.262189914501,45.6733064542023,116.819955676954,19.1174213089938,96.0106168847716,39.338192687107,42.7120061908221,63.5748712814537,100.706698666703,44.1007738535919,75.6704998724239,62.0964802989852,60.7060005134099,44.3350032404309,34.8187284953911,15.5052712760879,41.3118553613263,63.5997791030461,90.4127464301125,13.1254054140911,73.3224903275262,105.953589887161,44.9298317326853,44.9578232023413,74.1955050786846,116.479188897277,63.8907066406708,60.6864975067163,193.708933134565,29.368649455608,61.921665221902,172.889812856484,47.4079411379852,151.571470599091,46.951761575944,69.4804357326145,47.5465699197595,28.8948199797469,47.3235295499593,1
"GSM1607766",73.0567546708187,30.4376497739581,41.4018368255403,90.9444081069649,47.5656715562637,60.2376769890825,40.4655066069075,219.134155405876,14.0546088489116,105.747406765975,50.1684455994515,109.918311175144,18.2293713503752,97.6347960568906,41.055876075343,42.0381977419649,64.5966361078499,102.525599406159,46.7792459382415,81.5861253189243,65.7594414960682,64.422652336672,44.9848814038586,32.257095282766,15.0572885759117,41.6116474126677,61.7429325557576,93.3927714055962,13.0249997961092,74.5191812737402,104.340853997395,45.0043041290833,50.2744454793304,76.5107775839599,124.24480267508,73.3273215927963,59.1876132250403,185.181172012366,31.6735647587464,63.0942122910072,172.580308401737,45.8375225263115,146.988353786862,45.2836678802,73.0515172961026,47.9843447540439,29.3945479917795,48.5796605083656,0
"GSM1607767",77.7773854240103,30.6144063495641,41.4367210342488,87.0663800081681,48.5788215098482,62.1244708860732,41.3656749203825,202.653965478393,14.0117632814714,107.501251073701,54.7899014076109,109.588191291742,19.0894827385648,101.444081459723,39.9422646006114,46.0752207855506,63.4324615745156,145.864529471422,45.2521729254367,84.5203310915978,68.4271937036567,66.7620587509298,44.1623294268946,33.5181354255812,15.4962053673084,42.0278850777525,60.1925802008401,87.3064117986715,13.3092222840636,76.2909389895622,101.572341843371,44.5491223506286,53.4703085899102,76.9297128430439,116.510261988924,71.033678994547,62.8744813620627,183.89623628336,35.463120967134,66.34517607616,167.264865119202,49.9856562448507,147.227714606988,50.9746596845637,72.2956289026438,48.0963934307762,28.2991794438462,50.9787161231393,0
"GSM1607768",67.3878634131244,29.7538196315277,44.1932044107599,87.3093470553658,50.8105396243495,62.238236171491,40.9861716951546,210.543271671915,14.6526960950531,105.073732157334,55.5975979372227,119.818791618513,20.0159579715525,99.2041999961164,42.4059135512269,45.1327865753548,63.0285667102084,159.502908321913,48.4863766034536,81.6926691057517,65.0917053093324,55.0570072590158,43.1492985847568,31.7823315619666,16.1598402959391,40.3612919999466,65.6569857121959,90.0721166644999,13.0913326882014,66.9724915334744,107.974001519551,45.0623698494582,42.8805863060752,71.4184910655071,121.083169827804,66.1962699951171,56.9347784696777,199.956390517514,32.2517233864987,65.8533635332087,162.746164938209,48.8627427862174,146.84168023539,41.114586089865,69.8265790694285,46.8256730888003,27.8841426647836,51.6026959737578,1
"GSM1607769",76.3047451286001,28.1543104364155,41.7901368326183,84.5878547893974,48.5904934717085,62.3040292437087,41.6262148415771,220.621226971342,13.9515882571337,104.451837111589,51.8113626642633,115.675760863034,18.4769805183111,110.181080372478,47.203745503937,45.3251055883721,63.02154954905,144.797736233764,46.567979445543,82.4234236484762,70.4865978457369,73.0512419452736,48.4401056331243,31.8304437762628,14.5093879404758,41.8974057214675,62.2762479036119,85.1053209966894,13.3986884577614,75.1806975007043,102.194070817365,45.3025149903725,51.1117669243056,79.6739796804638,118.813165591488,71.2640196798741,56.2720474770114,193.472938556055,42.7478023511865,65.654802515096,171.810251305972,49.676994035983,143.479257357267,48.1909589696467,74.5642457557184,47.5697523200447,29.7398148473259,48.6647158020032,1
"GSM1607770",76.2904239946621,30.7222319375311,43.0622396197615,86.1501026633117,49.2789985044137,63.4051981445871,41.6539939128874,214.966284445968,14.2233684297551,105.501135197038,51.6067990305753,114.991108356413,18.2371409223607,107.686014732771,43.7821149935825,45.5269829239454,61.5060703170061,113.449631640958,46.5081189274706,80.968557677288,69.0531411020717,79.106521876821,43.8842931900115,33.5102087124467,14.7930853988419,41.0766263485819,63.8532600138346,90.6203607487517,13.5646676128841,73.3995225612728,103.020508341433,45.6096173174047,50.0637876758654,76.5280439114669,118.088727119406,72.1541963619566,57.7196535706332,204.305192781277,31.3764508666948,64.3063396564447,165.323793789426,47.2754378689778,149.101875024202,49.7296696025145,69.8217731464561,47.255191530712,28.7533196665968,48.0046363182017,1
"GSM1607771",76.4712197512672,24.2963361390796,43.9899580617465,83.449847494051,48.4211343727866,62.6932610475131,40.6295568601286,214.987629708992,14.0634897404246,110.320027902818,46.1051494753244,118.293745409748,16.7976316238028,96.5890475749725,38.7121595488019,41.206314366792,62.1839351709928,88.9682533598158,45.0277080115361,73.0834001585821,62.3572818725096,55.3565030785403,43.479286384788,36.0238115458822,14.6882066651339,41.8694234028153,63.695955971617,125.819671134002,13.2696174418824,74.3376596693792,100.506584468606,45.2876115818399,46.7699627356088,78.7502838693418,119.213781249649,70.197111842211,57.8007443788227,197.048498690431,29.7497055199776,62.0885432667348,168.675754644289,44.439071419788,150.692843697917,44.4122679555477,69.4890394670311,47.6559008034431,29.5341764018021,46.3407126126161,1
"GSM1607772",74.8394172347884,25.8887255793427,43.9613605142806,84.0136953470324,47.136901861064,63.3831361369221,41.9846076975218,209.206425373932,14.2545216337845,119.880382446882,47.4522935483369,113.38960283967,18.8632280951242,98.935221677749,35.6963340531903,43.7063616002409,66.1919978015413,89.5064321801192,44.1231027004422,78.535843758164,67.4354532217003,64.6461014075256,44.3484129007461,32.4113815113364,16.6523870313406,42.2202721180785,65.1162990226098,90.3462570075597,13.3321262234592,69.9151723097092,102.445978037714,45.3884425724273,44.375752398311,73.900752178603,112.669110826129,65.5949703484068,61.170425404998,199.598040258327,29.6671475185173,63.1124667249808,167.576268551319,44.9450324527564,149.077447811967,43.7676183725316,71.3014518444439,47.028802008129,27.7530436473474,48.5044581757435,1
"GSM1607773",77.9869639629239,31.388311438597,41.772273569983,87.1457207928385,55.9635095889589,59.8926522986285,42.6852616043576,213.318430490657,13.8710120374338,106.003303216854,56.1369626860083,115.188119367422,18.9007915060429,117.022039336793,42.8038388229847,44.2466328891734,61.8992825568807,154.122101459008,44.04527552351,90.9691763663274,68.4554822216329,67.6671126542057,44.189780381978,35.1228667517049,14.8031855708143,41.5676129189817,64.1383535044859,89.0477704929409,13.352731741825,74.564346084817,101.981122510039,45.7546194600081,51.6068382385143,79.1619494257023,120.781568170956,73.970563045548,57.5263683707054,197.58900516861,33.7245513256617,63.1710829465672,165.841744038671,50.3934666037678,144.702425468001,42.521038680895,73.4861281630678,47.9947322067749,28.8367869867338,54.8422923519712,1
"GSM1607774",77.2170345974121,31.3442020948979,42.0520707338759,80.3700970771294,51.8000498888456,57.7179908993908,39.7283853320898,218.695114686682,14.1227992858393,108.580428209229,51.0582574580732,116.893034439063,17.571789615978,91.6193077323031,41.6151285938918,38.2208507585288,66.7857224906924,151.059190150342,48.2164828678788,75.576207285096,62.027930054774,59.6475345029581,41.9101463176195,32.3326346655594,15.5416325091965,41.857197198348,61.1973517352925,94.3567367263055,13.504926769374,78.0281333923258,101.999445959317,45.5781196464046,52.9610883686228,76.782160576416,122.636770733044,73.0725939450975,57.9153267748117,180.311959403865,32.9578011783054,60.5917370588135,172.829924023253,46.0825758457921,161.590438966804,45.9696006747254,72.4361355864613,48.4706795846975,28.8631899828709,51.3048244213331,0
"GSM1607775",79.4808673710546,40.1433504317511,41.2947557554308,83.0806294779996,53.2570707760078,57.8811507437036,39.4865626676023,220.175231815283,13.9512627653039,105.083688365183,50.0796829480929,115.651703356674,17.6954675572144,102.499060255812,48.5854188568912,39.7032059435439,66.3296560578386,130.849204539156,50.1874822576011,79.4215349725985,67.0273213572089,56.6328503532117,45.3628194290185,31.9003694146898,15.0592278774133,41.9686692208555,61.0342827874883,103.319489035244,13.6474768692378,77.7823520202689,103.732241738136,45.2702125209876,53.9146961306816,77.5212173291315,117.101989907667,74.2881856731572,59.4605267550213,181.801803943589,33.0149319145438,59.9175614304107,177.048037395705,48.5546070498052,153.310493520913,48.4966016550615,75.3459553651555,47.4685278228044,28.9558736427081,52.1227137785372,0
"GSM1607776",72.9571905914202,29.1630611156642,42.8924788736188,86.7836840269243,56.051024157665,60.9143069291946,39.7521675609553,216.009188612199,14.2112818637914,106.40881424944,58.0571510456067,106.318344903774,19.9313221085275,105.985587048755,40.3929821730769,48.7230322491083,66.0546904380377,151.236175590807,49.9622757037235,78.192389528383,70.5969098278295,64.9014080904226,35.048602089545,31.7419705187891,15.2932922638528,41.6073832350537,65.2241420996424,78.3935689953524,12.993708014002,69.4892390560608,96.2792679191332,44.6550070231778,44.2363491631424,75.0295758876834,121.129604141132,67.7661512711046,57.7552151483521,195.908727750712,31.0461705323038,64.2013035760069,162.960484335578,44.0801187121476,140.955532943402,49.0925605565706,70.3239165538797,46.9568499966359,29.2128449140551,49.631757488061,1
"GSM1607777",78.095016655668,39.9026796926096,41.3621461399807,79.0584740718837,50.0501200904509,61.1200419027276,40.5686861561289,216.967043417082,13.9979422671074,102.807550036144,52.2547800326182,115.684515612471,19.5287714455314,102.674328281613,49.170880218985,42.7579899902218,65.5613207608501,186.754234899462,43.7737613791329,78.7180576391586,69.3851862791913,50.094602276268,40.9368940585537,36.2358940468054,14.667119709036,41.9177045774333,63.5356000645355,88.9282423916335,13.5689428528692,72.5724793978816,93.9277436019005,45.3841245551405,50.1342665715332,76.0215642965877,120.090099065294,70.9714664122466,60.9130389280334,191.323510425427,44.5308118070145,64.4329624577078,166.392213323118,45.9573640849065,152.055686146864,43.2211817018524,73.9895955060706,46.9704936517207,28.7878286804036,52.185917389957,1
"GSM1607778",69.9143604921081,26.1030188068741,41.7522448144096,85.3826170423603,49.5042797789497,57.1980172798381,40.7902707129367,199.275057272697,14.2233939799337,101.811529342053,48.0881851956292,110.536825925352,17.633987345188,82.1237213789029,41.1030897972567,43.9494052915655,61.4057679459071,99.4465548666086,44.7426427355251,82.6933871377123,61.0796997855468,65.0677091616393,41.5504734391401,31.2863703820485,17.6492727868098,41.2758978684662,60.3792307703096,97.0260093814783,13.5134460792903,76.7546858707764,100.277233648946,45.6289260368004,56.003613855154,77.4222972030088,120.993361974277,74.615261390875,57.1326727291909,180.966872757535,29.0158168835235,63.9238619673631,166.255294510491,52.0829929812582,153.185923350503,44.952928832636,70.1161799434305,48.8941224813301,29.1360103228562,49.8449974473496,1
"GSM1607779",78.5722403259867,29.4051811167701,43.2935547913592,85.753956807888,57.0017428714394,58.8225638447686,41.4491183879473,213.504511038715,14.0593320699227,102.970445468151,50.108617023637,118.725124430692,18.5073677128582,106.088043709318,41.4819217158937,40.3075441148826,61.4419953584516,101.994383729849,48.9555225929163,77.1249143197628,67.4211198915779,66.4603013310127,44.2684188452643,31.5512284743965,15.1496603653045,42.0494827138334,61.9555384768169,91.3914146351417,13.38621694299,75.9036265583283,98.9092034341114,45.3658929988035,49.8551294500511,77.2743316099733,113.092007994905,72.7032669278835,57.3803234650103,188.466703537117,31.8815022107007,60.4345379916736,170.590308296526,44.8988369662537,153.84518361925,46.9368289225245,75.0729582398055,48.1597922384153,28.8987640446161,52.3321286940484,0
