,ACTB,ANO1,ARF1,BCAP31,BSG,CALM3,CFL1,CHCHD2,CHD3,CHMP4B,CHPF,CLIC1,CSRP1,DDIT4,DHCR7,EHD2,EIF1,FABP4,FMOD,FOSL1,FSCN1,FST,GRHL3,IL12RB2,KIAA1217,KRT18,LMAN2,LYZ,MBNL1,MORF4L2,MYL2,OSR2,PLS3,PPIB,PSMB5,RALB,RPL22L1,SDF2L1,SFRP1,SLC25A39,SLC25A5,TBC1D2,TMEM14C,TPM2,VDAC1,VDAC2,YWHAB,ZNF385A,class
GSM1607759,-0.003939656,-0.011256512,0.006008886,-0.033923133,6.93E-06,-0.000352666,0.006885844,-0.001634843,0.010731759,0.008911587,0.006318473,0.000923791,-0.008395593,-0.0257427,-0.000465498,-0.005253521,0.003768365,0.00057443,0.012646157,-0.007957822,0.013935006,0.002987252,0.017517068,0.00415763,0.007064393,-0.001466283,-0.002092785,0.000183911,0.020795675,-0.027458249,0.020543353,0.003247674,0.00227171,-0.011260461,-0.024565591,-0.018123157,-0.011115151,0.03623531,0.013529649,-0.021198487,0.00100424,-0.005948727,-0.015512123,-0.015562536,-0.00404564,0.00290523,-0.013925008,-0.019684613,1
GSM1607760,-0.003982523,-0.007458124,0.005701452,-0.033611683,7.04E-06,-0.000360123,0.006536345,-0.001647023,0.010682934,0.010003521,0.005687642,0.000964481,-0.008239848,-0.021184393,-0.000525465,-0.004919568,0.004098504,0.000380055,0.011908015,-0.008118007,0.012365933,0.002966156,0.01845175,0.003750872,0.006811005,-0.001497376,-0.002010992,0.000118922,0.021871647,-0.028647051,0.020625206,0.003326505,0.002217266,-0.010449498,-0.02501427,-0.017681153,-0.011885825,0.031060148,0.009656376,-0.019955675,0.000992478,-0.006198252,-0.016533455,-0.01463486,-0.004045948,0.002895095,-0.012811883,-0.020528381,1
GSM1607761,-0.00363248,-0.008575575,0.005707016,-0.033053689,6.93E-06,-0.0003771,0.006695177,-0.001768206,0.010637493,0.008682254,0.006689309,0.000909612,-0.007724179,-0.021502301,-0.000654988,-0.004614038,0.003860149,0.000492588,0.013396215,-0.007158039,0.012100635,0.002401806,0.014129585,0.003788318,0.007411541,-0.001451109,-0.00200888,0.000138177,0.021004539,-0.027498163,0.028078296,0.003277737,0.002236377,-0.011325689,-0.024195772,-0.01599044,-0.012775575,0.035059052,0.012697152,-0.020977444,0.000975825,-0.005166683,-0.016567749,-0.017973518,-0.003976724,0.002901761,-0.013844533,-0.018470321,1
GSM1607762,-0.003886577,-0.010394624,0.005728171,-0.035505605,6.76E-06,-0.000347302,0.006956822,-0.001624593,0.01052855,0.008777403,0.005908159,0.000922812,-0.007986429,-0.02309897,-0.000518403,-0.005009101,0.003858568,0.000741694,0.013290386,-0.007951939,0.012782031,0.002794049,0.018277522,0.003864523,0.006952435,-0.001468204,-0.002099457,0.000139222,0.020802979,-0.02633807,0.020126182,0.003244099,0.002209603,-0.011180093,-0.023270679,-0.017089692,-0.01141124,0.03647211,0.012142391,-0.020494308,0.000989465,-0.00634055,-0.01598042,-0.014314954,-0.004053348,0.002908184,-0.013890517,-0.020115751,1
GSM1607763,-0.003989714,-0.010760393,0.005722003,-0.033670171,6.50E-06,-0.000354211,0.006758458,-0.001668785,0.010643552,0.008629659,0.006375377,0.000938039,-0.008488491,-0.027668627,-0.000506908,-0.0052807,0.00391511,0.000606141,0.012362091,-0.00782104,0.0139091,0.002984942,0.016922905,0.00381425,0.006797812,-0.001468046,-0.002045087,0.000138005,0.02138821,-0.028719009,0.020490427,0.003274485,0.002462049,-0.01132057,-0.025254839,-0.017165086,-0.011065662,0.035305531,0.011355157,-0.021026756,0.001023768,-0.005892595,-0.015880287,-0.016291969,-0.004106567,0.002914102,-0.013719535,-0.02092742,1
GSM1607764,-0.003823631,-0.00780903,0.006017958,-0.034966302,7.39E-06,-0.000342139,0.006679668,-0.001549708,0.010790959,0.008842027,0.006605519,0.0008982,-0.008877606,-0.025169539,-0.000437496,-0.00568137,0.003832589,0.000386271,0.013366166,-0.008021138,0.012825357,0.002236838,0.015361594,0.003737487,0.007064141,-0.001463518,-0.002180618,0.000126134,0.020626392,-0.027332432,0.021983392,0.003238874,0.002026593,-0.011336356,-0.024985774,-0.015992993,-0.011061709,0.036246621,0.01292126,-0.02237698,0.001008362,-0.00573084,-0.015516497,-0.017478445,-0.003899202,0.002882717,-0.013398352,-0.021705809,1
GSM1607765,-0.003773135,-0.007386196,0.006089295,-0.033477072,6.93E-06,-0.000354313,0.006879463,-0.001653903,0.010638468,0.008902762,0.005645586,0.000939232,-0.008683477,-0.022809722,-0.000472058,-0.005048346,0.003858995,0.000406855,0.012459792,-0.00743841,0.012032187,0.002652852,0.017262454,0.004060908,0.007172041,-0.001450046,-0.002086073,0.000132907,0.020521164,-0.026973071,0.022102025,0.003239441,0.002018606,-0.010684598,-0.023527981,-0.015143375,-0.011958032,0.035934363,0.010420614,-0.020323062,0.001021779,-0.005879485,-0.016127204,-0.016199485,-0.00387006,0.00290985,-0.013774247,-0.019408515,1
GSM1607768,-0.003355916,-0.008709122,0.006060303,-0.035504521,6.96E-06,-0.000356003,0.006772391,-0.001600129,0.011048997,0.00872112,0.006872308,0.000963343,-0.009091608,-0.023568438,-0.000508871,-0.00533447,0.003825834,0.000644392,0.013698856,-0.008030389,0.012612559,0.002405991,0.016800783,0.003706773,0.007474815,-0.001416681,-0.002153549,0.000132406,0.020467893,-0.024637103,0.022523485,0.003248997,0.001925338,-0.010284691,-0.024457953,-0.01568984,-0.01121877,0.03709331,0.011443589,-0.021613469,0.00096183,-0.006059908,-0.015623955,-0.014185519,-0.00388934,0.002865731,-0.013292454,-0.021163504,1
GSM1607769,-0.003799976,-0.008240936,0.005730765,-0.03439782,6.66E-06,-0.000356379,0.006878149,-0.001676721,0.010520321,0.008669502,0.006404299,0.000930033,-0.008392577,-0.02617627,-0.000566445,-0.005357201,0.003825408,0.000584983,0.013156851,-0.008102223,0.013657906,0.003192339,0.018860833,0.003712385,0.00671139,-0.001470599,-0.002042661,0.000125105,0.020948434,-0.027656648,0.021317785,0.003266311,0.002294918,-0.011473531,-0.023999428,-0.016890998,-0.011088182,0.035890584,0.015167818,-0.0215483,0.001015399,-0.006160891,-0.015266193,-0.016627037,-0.004153228,0.002911269,-0.014177059,-0.019958568,1
GSM1607770,-0.003799263,-0.008992582,0.005905211,-0.035033112,6.75E-06,-0.000362678,0.006882739,-0.001633744,0.010725259,0.008756594,0.006379013,0.000924529,-0.008283638,-0.025583505,-0.000525385,-0.005381062,0.003733418,0.000458337,0.013139939,-0.007959209,0.013380151,0.003456955,0.017086964,0.003908296,0.006842616,-0.00144179,-0.002094387,0.000133212,0.021207937,-0.027001409,0.021490181,0.003288453,0.002247864,-0.011020497,-0.023853096,-0.017101988,-0.011373427,0.037900043,0.011133024,-0.021105727,0.000977064,-0.005863053,-0.01586444,-0.01715793,-0.003889073,0.002892018,-0.013706794,-0.019687853,1
GSM1607771,-0.003808267,-0.007111683,0.006032431,-0.033935047,6.63E-06,-0.000358605,0.006713465,-0.001633906,0.010604701,0.009156562,0.005698965,0.000951082,-0.007629787,-0.022947143,-0.000464546,-0.00487038,0.003774565,0.000359432,0.012721678,-0.007184098,0.012082721,0.002419079,0.016929269,0.004201457,0.006794103,-0.001469617,-0.002089227,0.000184955,0.020746636,-0.027346521,0.020965774,0.003265237,0.002099971,-0.011340513,-0.024080349,-0.016638119,-0.011389405,0.036553876,0.01055582,-0.020377832,0.000996874,-0.005511289,-0.016033719,-0.015323298,-0.003870539,0.002916541,-0.01407903,-0.019005438,1
GSM1607772,-0.003727003,-0.007577785,0.006028509,-0.034164337,6.46E-06,-0.000362552,0.006937369,-0.001589969,0.01074875,0.009950072,0.005865483,0.000911652,-0.008568018,-0.023504535,-0.000428356,-0.005165873,0.004017854,0.000361606,0.0124661,-0.007720073,0.013066698,0.002825035,0.017267675,0.003780139,0.007702645,-0.001481932,-0.002135815,0.000132809,0.020844366,-0.025719625,0.021370333,0.003272507,0.001992471,-0.010642152,-0.022758372,-0.01554732,-0.012053388,0.037026834,0.010526527,-0.02071389,0.000990376,-0.005574038,-0.01586184,-0.015100879,-0.003971491,0.002878163,-0.013229959,-0.019892842,1
GSM1607773,-0.003883751,-0.009187547,0.005728315,-0.035437982,7.67E-06,-0.000342586,0.007053142,-0.00162122,0.010459561,0.008798274,0.006938978,0.000926112,-0.00858508,-0.027801511,-0.000513646,-0.005229731,0.003757286,0.000622653,0.012444112,-0.00894227,0.013264345,0.002957053,0.01720591,0.00409638,0.006847288,-0.001459023,-0.002103738,0.0001309,0.020876582,-0.027429911,0.021273364,0.003298908,0.002317147,-0.011399796,-0.024397031,-0.017532503,-0.011335341,0.036654144,0.011966179,-0.020733128,0.000980125,-0.006249747,-0.015396338,-0.014670779,-0.004093177,0.002937278,-0.013746583,-0.02249214,1
GSM1607776,-0.003633268,-0.008536203,0.005881931,-0.035290759,7.68E-06,-0.00034843,0.006568489,-0.00164167,0.010716145,0.008831932,0.007176328,0.000854799,-0.009053165,-0.025179526,-0.000484716,-0.005758819,0.00400952,0.000610994,0.014115842,-0.007686312,0.013679281,0.002836192,0.013646664,0.003702066,0.007073989,-0.001460419,-0.002139352,0.000115239,0.02031526,-0.025562937,0.020083952,0.003219626,0.001986212,-0.010804709,-0.024467332,-0.016061933,-0.011380434,0.03634244,0.011015833,-0.021071253,0.000963096,-0.005466772,-0.014997669,-0.016938112,-0.003917042,0.002873759,-0.013925851,-0.020355175,1
GSM1607777,-0.003889132,-0.011679754,0.005672074,-0.032149287,6.86E-06,-0.000349607,0.006703407,-0.00164895,0.010555274,0.008533027,0.006459109,0.000930104,-0.00887032,-0.024392854,-0.000590051,-0.005053781,0.003979572,0.000754487,0.012367401,-0.007737985,0.01344449,0.002189134,0.015939353,0.004226192,0.00678435,-0.001471311,-0.002083968,0.000130725,0.021214622,-0.026697165,0.019593421,0.003272195,0.002251029,-0.010947561,-0.024257359,-0.016821657,-0.012002671,0.03549185,0.015800467,-0.021147285,0.000983378,-0.005699586,-0.016178725,-0.014912345,-0.00412122,0.002874594,-0.013723244,-0.021402697,1
GSM1607778,-0.003481735,-0.00764051,0.005725569,-0.034721012,6.78E-06,-0.000327173,0.006740021,-0.00151449,0.010725278,0.008450357,0.005944084,0.000888716,-0.008009674,-0.019510543,-0.000493237,-0.0051946,0.00372733,0.000401764,0.012641139,-0.00812876,0.011835169,0.002843459,0.016178259,0.003648929,0.008163759,-0.001448784,-0.001980439,0.000142628,0.021127854,-0.02823567,0.020917931,0.003289846,0.002514562,-0.011149275,-0.024439812,-0.017685309,-0.011257765,0.033570622,0.010295421,-0.020980195,0.000982569,-0.006459281,-0.016298982,-0.015509839,-0.003905471,0.00299232,-0.013889224,-0.02044263,1
GSM1607780,-0.003621533,-0.008072723,0.005642507,-0.033491523,6.52E-06,-0.000330487,0.00638145,-0.001709926,0.010210026,0.008557963,0.00628233,0.000937685,-0.007893407,-0.023417991,-0.000500844,-0.004533474,0.003748482,0.000504359,0.013404012,-0.007484559,0.011509216,0.002580758,0.016274996,0.003660854,0.006789557,-0.001471271,-0.00204132,0.000134431,0.020535892,-0.028094391,0.026036896,0.003259785,0.00223814,-0.011582501,-0.025656233,-0.016043833,-0.012838358,0.033688059,0.011439785,-0.020645246,0.001012315,-0.005636735,-0.016943243,-0.014894461,-0.003909622,0.002919963,-0.013130152,-0.018801341,1
GSM1607781,-0.003943382,-0.010562714,0.005702372,-0.034396406,6.79E-06,-0.000324092,0.006938264,-0.00162082,0.010564925,0.009311368,0.006161111,0.000926957,-0.007941621,-0.027200303,-0.000595362,-0.004797072,0.004065367,0.000412458,0.013363454,-0.009311294,0.012768059,0.002657368,0.018443557,0.003885915,0.00684586,-0.001431887,-0.001967869,0.000163779,0.021023645,-0.028204269,0.020533006,0.003215559,0.002247362,-0.010627522,-0.024539501,-0.016341869,-0.011147815,0.035880673,0.011089129,-0.020239737,0.001031995,-0.005653959,-0.015996826,-0.013753995,-0.004008617,0.002912537,-0.013778888,-0.021009975,1
GSM1607782,-0.004005421,-0.009285375,0.005752004,-0.033375101,7.11E-06,-0.000354879,0.006722725,-0.001704607,0.010343193,0.009340311,0.006269879,0.000940987,-0.008130724,-0.024411858,-0.000460888,-0.005150666,0.00393471,0.000481268,0.014118797,-0.008004549,0.01358669,0.003559197,0.018897225,0.003940832,0.006881663,-0.001481022,-0.001978451,0.000154223,0.020716456,-0.028273677,0.025016216,0.003293345,0.00239493,-0.011192469,-0.023480936,-0.016653365,-0.01131146,0.033231595,0.0134769,-0.020796325,0.000976829,-0.005991402,-0.0157117,-0.017670221,-0.00410549,0.002908094,-0.013873898,-0.021475617,1
GSM1607783,-0.003983496,-0.008299412,0.005755423,-0.033044611,6.90E-06,-0.000359251,0.006806223,-0.001615363,0.010560904,0.009541718,0.00622147,0.000943388,-0.007942411,-0.021638845,-0.000426554,-0.004727936,0.003890447,0.000431157,0.013753792,-0.007507875,0.012503793,0.002630679,0.017912644,0.003854432,0.00703728,-0.001450983,-0.002057174,0.000190909,0.021265768,-0.028171688,0.020370349,0.00324369,0.002314903,-0.011236671,-0.02337027,-0.017355269,-0.011309981,0.035726399,0.012143096,-0.019412251,0.000996427,-0.005876363,-0.016427341,-0.015601119,-0.004097357,0.002927882,-0.013600495,-0.020346738,1
GSM1607784,-0.003937312,-0.008117403,0.005877668,-0.034408202,7.01E-06,-0.000341901,0.006760471,-0.00164025,0.010468687,0.008661518,0.006776896,0.000903341,-0.008089193,-0.025490245,-0.000525107,-0.004835764,0.003984936,0.00040625,0.013489643,-0.007902437,0.013189195,0.003039283,0.018351537,0.003813035,0.007072435,-0.001481627,-0.00203412,0.000175751,0.021287551,-0.027130811,0.020551783,0.003302777,0.0023333,-0.010862904,-0.024640691,-0.017937856,-0.011412525,0.034954569,0.011529666,-0.020840507,0.001027242,-0.006019764,-0.015450322,-0.016051482,-0.003947576,0.002916235,-0.013319175,-0.021373502,1
GSM1607785,-0.003922013,-0.009267656,0.005707447,-0.034810647,7.26E-06,-0.000351203,0.007012831,-0.001590166,0.010433938,0.008865067,0.006257341,0.000944975,-0.008090147,-0.025396518,-0.000512117,-0.005226018,0.003825257,0.000520731,0.012298743,-0.008385833,0.013324367,0.003015875,0.018053867,0.004270494,0.007187842,-0.001461901,-0.002027878,0.000119897,0.020822534,-0.027237371,0.024897838,0.003256152,0.002354106,-0.011345969,-0.024551426,-0.017649915,-0.011188512,0.03394351,0.012210771,-0.020922602,0.000992506,-0.006526154,-0.015426457,-0.018847038,-0.004156729,0.003012723,-0.014286817,-0.022048679,1
GSM1607786,-0.003891417,-0.009090643,0.005625948,-0.037181666,7.03E-06,-0.000352926,0.006678792,-0.001647543,0.010797651,0.009064127,0.006420684,0.000948827,-0.008056708,-0.026524595,-0.000487184,-0.004916455,0.003910215,0.000659379,0.012769037,-0.007988558,0.013395141,0.002827624,0.019630775,0.003879359,0.006746037,-0.001468106,-0.001995402,0.000136122,0.020892375,-0.029725687,0.020265455,0.003330735,0.00243757,-0.011683295,-0.022742022,-0.017056407,-0.011466487,0.03983703,0.011367326,-0.019698244,0.001028534,-0.005808829,-0.016213412,-0.014047078,-0.004081187,0.002940004,-0.013761519,-0.021605115,1
GSM1607787,-0.003869034,-0.009927541,0.005991688,-0.037183635,7.79E-06,-0.000353762,0.006925042,-0.00160438,0.010706367,0.008870175,0.006577027,0.000936958,-0.008572494,-0.022406858,-0.000583639,-0.005160884,0.00393158,0.00040503,0.012051276,-0.007884017,0.013131917,0.003031751,0.017173973,0.003773104,0.007360324,-0.00148421,-0.002065121,0.000122558,0.020631343,-0.026049584,0.020658223,0.003287006,0.001976507,-0.010960251,-0.024558552,-0.017405541,-0.011284999,0.035976893,0.010453935,-0.021730053,0.001022145,-0.006563111,-0.015685071,-0.014869971,-0.003941416,0.002909583,-0.013140593,-0.022702757,1
GSM1607788,-0.003802381,-0.010370828,0.005865258,-0.033926747,7.20E-06,-0.000348588,0.006736299,-0.001687685,0.010619972,0.008830351,0.006137893,0.000940838,-0.008100177,-0.025995655,-0.00047406,-0.004953264,0.00411964,0.000709812,0.013294367,-0.008536287,0.012845926,0.002433408,0.017532548,0.003846267,0.007053296,-0.001462041,-0.002052626,0.00014049,0.020620725,-0.027288024,0.020743407,0.003247989,0.002270168,-0.011107613,-0.025358083,-0.017958048,-0.012387228,0.035391898,0.010903106,-0.020194137,0.001006884,-0.005512259,-0.014953889,-0.016182088,-0.004157328,0.00292967,-0.01342845,-0.022239362,1
GSM1607789,-0.00403066,-0.009197648,0.006032793,-0.03307608,6.89E-06,-0.000329639,0.006628418,-0.001575893,0.010457777,0.008518984,0.006551916,0.000898042,-0.008727166,-0.022600896,-0.00051912,-0.004994215,0.003942058,0.000404943,0.01419442,-0.007769315,0.013143752,0.002527404,0.017578189,0.004142322,0.007034915,-0.001455598,-0.002044099,0.000203858,0.021199109,-0.028387129,0.020665085,0.003292375,0.002359781,-0.011153746,-0.024488606,-0.016698351,-0.011190779,0.034362073,0.014151299,-0.019088504,0.001003456,-0.005865043,-0.015790231,-0.0150145,-0.004127475,0.002926287,-0.013890677,-0.02079166,1
GSM1607790,-0.004103254,-0.010828498,0.005759721,-0.034480039,7.00E-06,-0.00036223,0.007067143,-0.001657162,0.010428723,0.00852758,0.006711342,0.000945269,-0.008458355,-0.02617323,-0.000597405,-0.005289019,0.003814004,0.000654035,0.012360112,-0.008419818,0.014143072,0.003189457,0.016946343,0.003914697,0.006683487,-0.001472682,-0.001964251,0.000141494,0.02091262,-0.027561034,0.021193659,0.003267599,0.002237431,-0.011507097,-0.024786754,-0.017313578,-0.011365249,0.035157452,0.010320758,-0.020965412,0.000978938,-0.005560076,-0.015649317,-0.01750395,-0.004112317,0.002938254,-0.013843261,-0.020655961,1
GSM1607791,-0.004016614,-0.010694766,0.005844275,-0.034669203,7.47E-06,-0.00035642,0.006929708,-0.001596017,0.010729193,0.00935215,0.006811014,0.000955512,-0.008946517,-0.023822913,-0.000476864,-0.005313037,0.003953154,0.000520835,0.013929584,-0.007872999,0.013154578,0.00288678,0.015039775,0.003718793,0.007469505,-0.0014533,-0.002133331,0.000143881,0.020650737,-0.02763117,0.02065616,0.00322726,0.002166287,-0.010954018,-0.024364518,-0.016874277,-0.011231217,0.036958551,0.012026826,-0.021463084,0.001000519,-0.005691443,-0.016178797,-0.017781308,-0.003817532,0.002929143,-0.013620097,-0.020318661,1
GSM1607793,-0.003830156,-0.008235169,0.005826148,-0.033676213,6.68E-06,-0.000356016,0.006873648,-0.001657356,0.01033334,0.009072282,0.005786608,0.000946303,-0.007711044,-0.025859937,-0.000453854,-0.004808645,0.003954587,0.000454277,0.013561222,-0.007903419,0.012939824,0.002373049,0.01642865,0.004340067,0.006719474,-0.001448003,-0.00199585,0.000146018,0.021297661,-0.028336406,0.026816849,0.003280865,0.002337305,-0.01105228,-0.024165368,-0.016340962,-0.011357002,0.034382787,0.013084359,-0.021046189,0.001041065,-0.006185614,-0.016829084,-0.015652596,-0.004121911,0.002946931,-0.014113312,-0.019467544,1
GSM1607794,-0.003735994,-0.00751695,0.005714198,-0.033384204,6.72E-06,-0.000354638,0.006596995,-0.00159462,0.010639929,0.008827899,0.006040334,0.000898839,-0.00806508,-0.023379949,-0.000491198,-0.00476626,0.004024041,0.000405346,0.012911361,-0.007362581,0.012517192,0.002637713,0.018697759,0.003725073,0.007441016,-0.001454936,-0.001989249,0.000139174,0.021297029,-0.027650307,0.020877794,0.003241429,0.002354809,-0.010848551,-0.022380987,-0.016391925,-0.012454795,0.033025537,0.011707086,-0.020326131,0.001018071,-0.005834457,-0.016208141,-0.014907009,-0.004017132,0.002947797,-0.013768459,-0.020388221,1
GSM1607796,-0.00374481,-0.00734431,0.005712781,-0.035401069,6.20E-06,-0.000331245,0.006354348,-0.001579665,0.01079813,0.009257585,0.005841574,0.00089304,-0.00812984,-0.019990796,-0.000493852,-0.004414786,0.004103177,0.000403141,0.012427087,-0.007973445,0.011343299,0.002574446,0.019096302,0.003779532,0.006569244,-0.001489418,-0.002014436,0.000131167,0.021443349,-0.029152933,0.0210345,0.003268553,0.002437917,-0.011028453,-0.02429608,-0.016989189,-0.011341661,0.032993765,0.01049417,-0.019987716,0.001045855,-0.00602239,-0.015583997,-0.013715988,-0.004048292,0.00296287,-0.01400312,-0.019617838,1
GSM1607797,-0.003767992,-0.008529824,0.005712733,-0.031886633,7.08E-06,-0.00033922,0.006960243,-0.001603282,0.010584527,0.008843697,0.006111925,0.000908374,-0.007847463,-0.024692149,-0.000554486,-0.005071112,0.003698506,0.000445469,0.013628988,-0.008093487,0.013279435,0.002999563,0.018067878,0.004178023,0.006955392,-0.001505231,-0.001953844,0.000156055,0.020747496,-0.028817305,0.022783425,0.00325559,0.00226833,-0.011461403,-0.025149388,-0.016626154,-0.011492536,0.033784633,0.011836511,-0.019890186,0.000980999,-0.005901171,-0.015806958,-0.01759599,-0.003991082,0.002923649,-0.013933273,-0.019488479,1
GSM1607798,-0.003826517,-0.007738879,0.005726528,-0.033816816,6.67E-06,-0.000340688,0.006837144,-0.001616366,0.010520354,0.008927421,0.006606399,0.000915714,-0.008204302,-0.022397294,-0.000464334,-0.005264654,0.003809008,0.000725177,0.01339673,-0.007560564,0.013200861,0.00281057,0.018305068,0.004004407,0.006757962,-0.001451563,-0.002032125,0.000132445,0.02056905,-0.027347891,0.020884703,0.003259264,0.002318795,-0.011328942,-0.025075104,-0.017094408,-0.011231018,0.034529421,0.011807716,-0.021099186,0.001014743,-0.005971801,-0.015925174,-0.015532609,-0.004112349,0.002948609,-0.01407645,-0.019818888,1
GSM1607800,-0.0036735,-0.007488258,0.005877568,-0.034354135,6.48E-06,-0.000327043,0.00631175,-0.001630475,0.010971033,0.009034923,0.005724008,0.000942531,-0.008181272,-0.020994444,-0.000453982,-0.004892317,0.003719669,0.000460147,0.012785161,-0.007157539,0.011165691,0.002350531,0.018591245,0.003737868,0.007400049,-0.001447935,-0.002146641,0.000142425,0.020361692,-0.026964727,0.023459645,0.003248522,0.00230505,-0.011484228,-0.024476243,-0.017202369,-0.011280055,0.03396243,0.011768715,-0.020285792,0.001005768,-0.006027292,-0.016589764,-0.014068742,-0.004031577,0.002915492,-0.013532864,-0.020005187,1
GSM1607802,-0.004039697,-0.011640071,0.005708007,-0.034622145,7.34E-06,-0.000361821,0.006897974,-0.001638741,0.010586976,0.008264717,0.006518276,0.000961437,-0.008087436,-0.024349242,-0.000538124,-0.005219719,0.003696429,0.000446808,0.012672992,-0.008413703,0.013675952,0.003231517,0.014406866,0.003799153,0.006486288,-0.001461053,-0.002041807,0.00014023,0.021241333,-0.028467203,0.021971201,0.003289652,0.002402231,-0.011589326,-0.02470105,-0.017129387,-0.011853408,0.036456308,0.010345534,-0.021483668,0.000995582,-0.006310699,-0.016677686,-0.014670859,-0.004198886,0.002926685,-0.013683171,-0.019243175,1
GSM1607804,-0.00360997,-0.008761451,0.005741285,-0.033963721,6.19E-06,-0.000358294,0.006978118,-0.001619559,0.010526798,0.009145424,0.006193408,0.000932043,-0.008117422,-0.020780608,-0.000452481,-0.005206432,0.003979691,0.000478146,0.013174807,-0.008235629,0.013376301,0.002420127,0.01890385,0.003954687,0.007081544,-0.001444531,-0.002013897,0.000139466,0.021143849,-0.02887017,0.020734066,0.003241184,0.002510887,-0.010875438,-0.023948135,-0.017688633,-0.01179672,0.036698381,0.013113153,-0.019620928,0.001013733,-0.005879439,-0.014996881,-0.014106306,-0.004187399,0.003013824,-0.014273039,-0.020103064,1
GSM1607805,-0.003848261,-0.010335741,0.005759113,-0.034278499,7.03E-06,-0.000345251,0.006789606,-0.001542133,0.010611068,0.008971463,0.005930328,0.000928501,-0.00795068,-0.023146454,-0.000517366,-0.005024719,0.004045043,0.000429892,0.012991962,-0.007999017,0.012912447,0.002854051,0.017372573,0.003705805,0.007406816,-0.001471795,-0.00198896,0.000160103,0.020966176,-0.027285827,0.021453456,0.003246139,0.002223685,-0.011350845,-0.02312389,-0.016514163,-0.011905199,0.036653293,0.011198489,-0.02082747,0.001024739,-0.00581483,-0.015882471,-0.014583444,-0.003922913,0.002919375,-0.014064129,-0.02114669,1
GSM1607807,-0.003692643,-0.009818261,0.006019059,-0.035775471,6.84E-06,-0.000359905,0.00694222,-0.001636799,0.010678629,0.009192785,0.006929948,0.00088696,-0.009381527,-0.025957356,-0.000562613,-0.005418941,0.003990876,0.000564356,0.014084805,-0.00887391,0.012687336,0.002744462,0.015834154,0.003859252,0.006891668,-0.001475824,-0.002060632,0.000131043,0.020627958,-0.024650148,0.021312449,0.003244303,0.00200186,-0.010691592,-0.023746118,-0.015559529,-0.011139793,0.037545967,0.012957463,-0.021488116,0.000947664,-0.005389599,-0.015380985,-0.018389859,-0.003796094,0.002875876,-0.013417161,-0.020853016,1
GSM1607808,-0.003904152,-0.009604182,0.005758733,-0.034527164,7.65E-06,-0.000346248,0.006826314,-0.001805553,0.010705239,0.008909087,0.006977257,0.000943922,-0.008421224,-0.025218533,-0.000522396,-0.005223037,0.003886309,0.00051347,0.012837844,-0.008351784,0.01362321,0.003077713,0.016585492,0.00418853,0.007285015,-0.001457596,-0.002060472,0.000155263,0.020851152,-0.028878121,0.020731334,0.003327667,0.002359765,-0.011135284,-0.023885134,-0.01738738,-0.012067372,0.034617764,0.013119482,-0.021070088,0.000990561,-0.006479505,-0.016119889,-0.016480153,-0.004128268,0.002906115,-0.014104446,-0.021933951,1
GSM1607809,-0.003644988,-0.00889737,0.005818905,-0.035257817,6.80E-06,-0.000327506,0.006616526,-0.001655053,0.010523255,0.009423236,0.006181739,0.000943781,-0.008409768,-0.021681036,-0.000492308,-0.004921124,0.003700468,0.000686353,0.012725264,-0.008074164,0.012694027,0.002773239,0.018447102,0.003988534,0.006724624,-0.001474938,-0.002050297,0.000119775,0.02069243,-0.026731359,0.021079798,0.003227075,0.002155215,-0.011851145,-0.025363477,-0.016129071,-0.01221828,0.034425708,0.013231883,-0.020558737,0.000989754,-0.00610169,-0.016284745,-0.015367586,-0.004070063,0.0028939,-0.013956445,-0.020886042,1
GSM1607810,-0.003744083,-0.007743435,0.00591426,-0.034520092,6.60E-06,-0.000359689,0.006833972,-0.001655933,0.010393082,0.009232089,0.006009731,0.000920812,-0.008304456,-0.027064053,-0.000552744,-0.004853893,0.004017581,0.000727671,0.013161175,-0.007684085,0.01275117,0.002188995,0.016543905,0.003763427,0.007782748,-0.001464825,-0.002151305,0.000136982,0.020758397,-0.027339896,0.021625958,0.003270682,0.002098571,-0.011023651,-0.023371806,-0.016641027,-0.011252481,0.03490492,0.011036781,-0.02094455,0.000996313,-0.006329719,-0.016415307,-0.016902722,-0.004069361,0.002925005,-0.013881587,-0.020603452,1
GSM1607811,-0.003818961,-0.009105941,0.005687008,-0.0340027,6.31E-06,-0.000344211,0.006881252,-0.001683443,0.010560268,0.008501217,0.005733916,0.000910568,-0.008083218,-0.025525626,-0.00053087,-0.005315219,0.003745608,0.000399506,0.012270288,-0.008777972,0.013674116,0.003039109,0.018104136,0.004286996,0.006608396,-0.001457139,-0.00198347,0.00011952,0.02119552,-0.027727451,0.021124804,0.003192245,0.002490529,-0.010985757,-0.024080876,-0.018092999,-0.011200951,0.034807404,0.012771582,-0.021458276,0.00100193,-0.005925447,-0.015977431,-0.014316172,-0.004179246,0.00292337,-0.013690797,-0.019325962,1
