,ANXA10,ANXA2,ANXA5,APLP2,CAPG,CCNB1,CYP27A1,CYP2C9,DYNLL1,G6PC,GDI2,IRAK1,ITGA5,NT5DC2,PLOD2,PSMB5,SLC2A2,TAGLN2,TFDP1,TMEM106C,YBX1,class
TCGA-2Y-A9GZ,0.059199390729603396,0.015312158783281755,0.004379834907568986,-0.03262579643603674,0.0008294043886997997,-0.010413194105132716,0.03134002714793416,0.2714153988772783,-0.002387939854347801,0.019243755704359874,-0.03815309460913042,-0.008848593620023458,0.011685837643634829,-0.00026148867266732867,-0.004240838279104806,-0.013549515103466274,0.1332088282499542,-0.006552131217133062,-0.00408713572822792,-0.02153978302015807,-0.12160106100134363,1
TCGA-DD-A1ED,0.07204882745615131,0.020359388110437016,0.012338411742799467,-0.027131459868111905,0.001364555796902073,-0.0007898712984681656,0.06482933680544452,0.10188374995788853,-0.004975665363955708,0.02575642532827466,-0.04275513631394775,-0.0024829999672462727,0.006336611841589388,-7.356886448351281e-05,-0.008893645409257514,-0.01124945420732518,0.094604977400405,-0.017712387893876524,-0.0036165178690160866,-0.009606592655125173,-0.09033563212795163,1
TCGA-G3-A25Y,0.005732662594631461,0.1869487895027311,0.04203814735508216,-0.03594849287691864,0.022118247843287427,-0.034783655499573,0.04212013582965653,0.02441439211489846,-0.016532279425968174,0.04209230298730139,-0.07273876410813467,-0.011866302345645629,0.03522394694074849,-0.0015817457865741377,-0.011937682440281384,-0.0298909553592794,0.046218489031620125,-0.08507422708402078,-0.01556507762838612,-0.06234731514984166,-0.2435045277739076,0
TCGA-DD-A73D,0.05708972899629532,0.01472764949036078,0.003705618719681102,-0.00914224167373272,0.0005553723904339349,-0.0027437042607033084,0.10964608652416286,0.19640527295229634,-0.004299131947620317,0.16756487535362286,-0.07266849026535799,-0.0025933136462893075,0.00337081454400609,-0.00028317172745776897,-0.003830488166174974,-0.01844323375841541,0.0753895086560849,-0.009469427112069637,-0.0023738614509619467,-0.03545610846217658,-0.08971318783728485,1
TCGA-2Y-A9GT,0.151016507427879,0.028353706735930528,0.010545310006802866,-0.022269304630136644,0.0010340230314281292,-0.002849730273237387,0.048179764451493697,0.07076532791713777,-0.006173830855702849,0.04331177865346809,-0.04048771099911179,-0.012234044167986034,0.013277861580525801,-0.00012028661344840467,-0.005474742708786687,-0.010521747728747415,0.09728106061949897,-0.022725877232988006,-0.00433154522864586,-0.011949270202303878,-0.12740786440190516,1
TCGA-DD-A114,0.008650697108031095,0.11246864311181319,0.032590793926202496,-0.06681503808770513,0.04019673999079746,-0.055233178972217294,0.0157345628614908,0.014342716552884733,-0.014782833202491723,0.00150213514335035,-0.10097303728972926,-0.019326264890930825,0.024375955130019437,-0.0007292019686123307,-0.010963372486691521,-0.0288156966325344,0.025785082547983014,-0.07381071387393096,-0.020773705672691076,-0.11405966813540748,-0.3033661351272536,1
TCGA-WX-AA46,0.06922823127694983,0.01743746186184707,0.0028984384225698473,-0.02478305211534845,0.0003006437285286027,-0.0011336685173286686,0.07146955233113757,0.15521229743501214,-0.0077149138252361246,0.016350791923703412,-0.046377388280655324,-0.0020660537215465404,0.003872921078418122,-4.242369850691824e-05,-0.007199124788242685,-0.011390643267705265,0.09425041825209263,-0.011174952879693771,-0.0033950026296992435,-0.008430073348189102,-0.10514680950645142,1
TCGA-NI-A8LF,0.02100953182189122,0.03595587163541703,0.007043097260977331,-0.02649137627153796,0.00376582201671201,-0.004604708224694328,0.04081169355156315,0.1398941477295958,-0.007720913756795764,0.04617261640707947,-0.017639861570270476,-0.003653475543868983,0.006643304482397217,-0.00012680369002842658,-0.008643592968387782,-0.014762263092728479,0.06767275955167962,-0.013979874159161517,-0.0026161080354469833,-0.028873467129150607,-0.07770801812954467,1
TCGA-EP-A2KB,0.006115960641783504,0.02638788777548826,0.014548698296458095,-0.02367701440660186,0.007220660402311804,-0.03266223545246256,0.07826867051539096,0.167455467423958,-0.011272522238621846,0.013534817326096696,-0.06908419280335762,-0.003210347534714704,0.015405245466834751,-0.0005274841982932032,-0.012048140017653652,-0.011553324971046842,0.04330265072484347,-0.025339740211847872,-0.0029057551266502436,-0.01699638799543153,-0.10838121845453526,0
TCGA-G3-A7M9,0.0010913093430194806,0.03699854335879039,0.030098424350748672,-0.033154117667875564,0.011094830177950675,-0.0996011660998709,0.010352098543305288,0.0018635215993893488,-0.034621096855413924,0.0010708427877628645,-0.08069727680259198,-0.027210722276713614,0.05632307182720534,-0.002834080902351902,-0.04187194149839517,-0.04170821913593111,0.015528121499787908,-0.05552913545025066,-0.010450454807693237,-0.048615134120420164,-0.7385875607864539,0
TCGA-DD-AAVW,0.008396992045362615,0.08567150136876363,0.011414992189584883,-0.029310297136449656,0.015513344207036522,-0.013250777126580486,0.057434462162685565,0.08405435002951994,-0.014107956074393087,0.013346401275028109,-0.046083928690984655,-0.005544293237281346,0.012390669816516828,-0.000512588023253153,-0.0128032387513601,-0.012901960966224311,0.10915261526360757,-0.03780381367181725,-0.007554636851413967,-0.032564765337822627,-0.1237430673879646,1
TCGA-DD-AACQ,0.02053366735725091,0.026309031739305197,0.0062030576663179935,-0.015849308707166408,0.0039650331034140444,-0.00847165836075867,0.06646286494763427,0.035463173617258384,-0.0092753896265746,0.0040863562989148245,-0.028948878607339572,-0.01228353679026569,0.012970668135275113,-0.00046420585473021475,-0.01055958252297701,-0.01630889794772891,0.04295840828774588,-0.02717114148628517,-0.0053316081794710065,-0.07069544187963721,-0.10454166683258864,0
TCGA-DD-A1EF,0.0023939380733312378,0.06795157541326308,0.027870252485506408,-0.02146357736778264,0.006287988080043178,-0.018876079450709994,0.037396802298910535,0.01406715623762041,-0.014071484826795641,0.007020016587219799,-0.06953507243045583,-0.00920512893819259,0.03275154218027145,-0.0011453904591063023,-0.024340326105791576,-0.023891385025364278,0.08944264222067573,-0.025076334910063343,-0.0072387491008738016,-0.030315135551923306,-0.2702880100665055,0
TCGA-DD-AAVZ,0.012986702979849567,0.06135903358378331,0.01235708087281904,-0.021215421881110894,0.006930504055167532,-0.024708709868656142,0.11622937950246379,0.22089375337911216,-0.011838325656612515,0.031898001284194434,-0.06211809924988642,-0.00920436410259633,0.014571005425917572,-0.00041629109169960456,-0.013185814726053636,-0.017441762129371163,0.14105780854691324,-0.03312350211836178,-0.0061639839308943655,-0.018160796964673973,-0.12454837900647858,1
TCGA-DD-AAVP,0.003236292472474399,0.047616021318256666,0.0017685183395967808,-0.008279836923682084,0.001012065076654688,-0.0062958756127379015,0.0351926009659658,0.06508695075218641,-0.01556011501256622,0.017298833636847342,-0.04630409796632551,-0.011409529226071136,0.008718704867537235,-0.00027362601528924704,-0.0013107518919185056,-0.03857965216083523,0.06135018100120015,-0.05134158344410191,-0.005588933960884484,-0.0172768095926929,-0.1731288355064762,1
TCGA-UB-A7MA,0.006512656459887796,0.20945828933233038,0.04732738469916074,-0.01612187611904082,0.03525708503957747,-0.03921260348849655,0.013382757355710248,0.019363993885118325,-0.02159753791785649,0.031159998296850924,-0.07617624890520208,-0.009655151552287059,0.03839457325546177,-0.0013239963578454339,-0.014639611949563378,-0.03793028790743456,0.024125638606057116,-0.1086399716275334,-0.006008600866469369,-0.04843818863078547,-0.24380776137368312,1
TCGA-PD-A5DF,0.06284711656822957,0.11843680461884123,0.05381503971394505,-0.011346852488599185,0.01827100114204614,-0.02046954394318645,0.01854427700551658,0.0008189645374869352,-0.017923429919288074,0.006683781871104991,-0.05175363558542161,-0.006286228103947992,0.01808124392681605,-0.0004685531058133314,-0.03446476626360942,-0.018589495122317178,0.06351397443964296,-0.060342785545802725,-0.005238847652763713,-0.02837223370794207,-0.17258279979145583,0
TCGA-XR-A8TF,0.0032278884161498073,0.010584163499236129,0.0071679178020351295,-0.02271698627040709,0.0011616905132489361,-0.011320113922388504,0.08166462605148576,0.08824777726318693,-0.010832399288291784,0.01748120326872111,-0.07004376223764956,-0.006760503765645571,0.005538529881446745,-0.0002278886778448483,-0.003991339617064941,-0.019880495825517857,0.060689421109611445,-0.01169036204948282,-0.0016978481975935779,-0.0227704624484462,-0.2291464209636774,1
TCGA-CC-A5UE,0.024454707723302938,0.18473461832945612,0.009304494884335128,-0.04460129247060444,0.009357628224703207,-0.07789807623575223,0.038664970773200316,0.0018418652926283669,-0.020396608289449333,0.006889604387736188,-0.0714866300812263,-0.02617865977386606,0.031849526604753806,-0.0006622641820484321,-0.014660399954869072,-0.026027341984039085,0.09711129696749835,-0.08988419929770833,-0.006614054088743628,-0.0843666002630136,-0.48793365726113574,0
TCGA-GJ-A6C0,0.013241504223777777,0.06034462599023287,0.03503830262052422,-0.04493760078080434,0.013924079877441762,-0.022824911061800655,0.04167158489732242,0.0009620868239463484,-0.012647757008554113,0.003952818228149581,-0.03562509255935702,-0.010415830433348977,0.04418737824603027,-0.00014682612530547354,-0.03601632674977607,-0.017413695383217836,0.07885867726198326,-0.05420540446917916,-0.0071898998485778794,-0.094100755141845,-0.11961642482306915,0
TCGA-ZP-A9CZ,0.02254954469389326,0.047878638499432614,0.019031142162913284,-0.017094316892502487,0.00790432296283624,-0.03777870289607138,0.04376703961650625,0.09812425827289985,-0.0037120929400511057,0.02743155602971196,-0.046282551740945865,-0.011297353338619818,0.014187890027129217,-0.0012162004911716834,-0.01880739402149756,-0.016145420588932948,0.06926692719101979,-0.03297382765098362,-0.019962734627056535,-0.08867202715206031,-0.19800127557935832,1
TCGA-2Y-A9GW,0.011700760564269245,0.07394357093572171,0.01899084167995391,-0.014315952891373709,0.019743282009605383,-0.007546817597961408,0.04090122119982049,0.006575656951306501,-0.01163130059581427,0.003503439715848781,-0.032640973492316226,-0.013713890201008572,0.01332961137295473,-0.00014553791016808145,-0.007012501322578241,-0.015151010402046338,0.021591311148371522,-0.05695024601593921,-0.003677079515137346,-0.06087099770533441,-0.1335744420925635,1
TCGA-WX-AA47,0.0006959533020104143,0.021105685180965037,0.007673439975373197,-0.006792010320979026,0.00023984968956631373,-0.006870770547744113,0.00842611061928775,0.00042238791666789,-0.0072601585006820055,0.008760571101970616,-0.020614666038339464,-0.002878575154546189,0.002168550011512089,-8.30727761608509e-05,-0.0017544565297548122,-0.01137003579143677,0.0051725198672173695,-0.04144601241999667,-0.0028136067459616967,-0.0037408160339081897,-0.09063348484211829,0
TCGA-ED-A66Y,9.305360915925035e-05,0.0453266268026003,0.016826301620465382,-0.06563050047804538,0.0024602249670299683,-0.03967217451453712,0.044760225817990607,0.004773416944221692,-0.015821698866010987,0.005884603140139878,-0.06128134330025843,-0.012793316342033088,0.030992282946427897,-0.00146233318339594,-0.02140508531565038,-0.018641521043340582,0.042388084648944974,-0.026625688619015334,-0.02037801448617374,-0.04232509200200304,-0.17713113822237822,0
TCGA-DD-AACT,0.020283616232114866,0.03505283711768919,0.02123302048244096,-0.016204412254599045,0.0013829251008580638,-0.008618775076877385,0.06875016312869787,0.0193042052109709,-0.012914660728189784,0.003909346314969018,-0.0320358891875779,-0.003247336757681606,0.0071494508393149915,-0.00011957980514293289,-0.007493181346900906,-0.016992306308883955,0.022153487037181945,-0.03147253159839468,-0.002458929342700333,-0.07035164284844585,-0.10064946531453031,1
TCGA-DD-AADK,0.00413028918874259,0.06499287921521697,0.010299913759593571,-0.017777875112843733,0.011081786497353913,-0.006145759575189651,0.04609865052152569,0.01600870529442599,-0.011726465872251991,0.0011259827323638779,-0.03496899342252753,-0.00615465421224373,0.01094234336776399,-0.0003891625729213092,-0.009547061830126475,-0.018411894879205942,0.030465870614849278,-0.058993577570565545,-0.0018818184810940068,-0.032860863094431855,-0.07717555880282985,1
TCGA-BC-A216,0.03590566075827163,0.020224978439774423,0.015762802515342757,-0.018691729697285654,0.002723032189907917,-0.0268299799496951,0.0430034529122987,0.054197767596911355,-0.010678485139032433,0.006208104267353181,-0.02782983395719927,-0.004148124652319084,0.01625270674504345,-0.000193266471010691,-0.031162327510896322,-0.009411738750032282,0.039044602630862665,-0.025134445443522745,-0.00655710410413297,-0.02319472794564634,-0.1221406396536333,1
TCGA-DD-A39W,0.0024105025901449265,0.013110214725729529,0.0014801545908538888,-0.041749072669870976,0.00052861318137048,-0.004956753577486053,0.040900749118244255,0.012660341685546753,-0.013769930679743329,0.0258719515835462,-0.048880032080558834,-0.006098810129142965,0.007844166762451208,-0.00048158725897337525,-0.00993074536247974,-0.024818333575412476,0.10463738495002001,-0.00960668106590116,-0.0033990427934229663,-0.011498361962177753,-0.18034054674809455,1
TCGA-DD-A1EJ,0.0020775070830226874,0.04251120050400141,0.0336916821886653,-0.05476577135486562,0.015528682002311105,-0.03484176735227025,0.05928266153364145,0.0016362203132277797,-0.01871338068905432,0.013305340141397707,-0.0658800702011712,-0.00908920646477699,0.019780406627516334,-0.002855136949774585,-0.05988376833323461,-0.03869416687210716,0.07565738479755417,-0.030568462262572565,-0.0004480296711201109,-0.03803137177272682,-0.35383875935590803,1
TCGA-DD-AAED,0.006387935392114141,0.07024832391881065,0.005019023572884704,-0.013590695017922327,0.0059503107860011594,-0.006569638676218752,0.05311542978452802,0.04911612600762639,-0.009814966652683919,0.004871643841987386,-0.02827739878039292,-0.0033718608604116546,0.008339996547846054,-4.539913347027519e-05,-0.027986107733020866,-0.010354789377338533,0.03896105047239552,-0.0240924402132734,-0.0018668209036347325,-0.021973400389243843,-0.09427733779361187,1
TCGA-DD-A115,0.15296186377014542,0.03802748172754759,0.007192877838462607,-0.05154633930276434,0.002487983754631617,-0.02768621123479174,0.038619986644336066,0.044158936234354074,-0.007432269882953134,0.007034360902546155,-0.0472459663477671,-0.011320453590541612,0.013998886430393629,-0.00017685407815406435,-0.009656624841696654,-0.013762183860729398,0.08200438773747268,-0.031535093901360924,-0.003813996174663508,-0.02719436880792893,-0.1422526516197467,1
TCGA-GJ-A9DB,0.018221090292975146,0.08853813978973758,0.023836997659603943,-0.049123103163734735,0.013122073772608524,-0.019418506731241486,0.044193360751950586,0.0035533250835813853,-0.012728717693822302,0.006019744857213818,-0.0545029339438634,-0.009149794745489331,0.019733230848998865,-0.0003933160217271191,-0.020602744987919308,-0.01812169944360647,0.16715201522069228,-0.040754700887783095,-0.006596771166147704,-0.023504685310949396,-0.1981634471933251,0
TCGA-G3-A3CH,0.03894269183731078,0.04622026947781644,0.004434742915925352,-0.021755499254220125,0.0038573899654239427,-0.011617496642126945,0.0756505795285094,0.038592527931186026,-0.008673696307188792,0.01548509196142104,-0.03905097554275849,-0.009333543726347086,0.007836087117439723,-0.0005053641383676594,-0.01686171340195327,-0.009650505006199137,0.0698849113951585,-0.026681109701361304,-0.005715750211101339,-0.04061013362527744,-0.1348838185183484,1
TCGA-2Y-A9H8,0.0001467664908859904,0.01247511352644841,0.008500205553922651,-0.022701947649154248,0.006457900045002739,-0.020092679205565317,0.021817690655122728,0.0031275196434213137,-0.01263374985571744,0.0038859571512569677,-0.04058039291628328,-0.01209304838850177,0.009854929987499352,-0.0008494581817035108,-0.005127352988975331,-0.017880208067508358,0.018571645610813453,-0.01742195016038778,-0.011003039018815143,-0.04073682121348357,-0.14965377003479843,0
TCGA-DD-A73G,0.008266668273372565,0.048187949086303486,0.006883412068710677,-0.006296197798299534,0.005759587923607068,-0.019107477098998654,0.03721440046855544,0.015708772640572688,-0.016498539408641936,0.0023277510280314603,-0.04391087584331151,-0.014182368630577985,0.013334218773829048,-0.0005522452892526334,-0.0012856614510884765,-0.0268412776224855,0.007922347767938088,-0.021473757676720242,-0.001184992263088278,-0.03435265485932541,-0.09464431419213906,1
TCGA-DD-A4NI,0.03455467825461404,0.019477972550943634,0.005726496057268741,-0.016837432440544132,0.0010783649908437504,-0.0017680999827111587,0.04717392646376627,0.16580219546720082,-0.0032701930447253187,0.016393230139925608,-0.026020315653739193,-0.003089969062607856,0.006700563123697612,-3.880985604184485e-05,-0.007123810867381069,-0.00801592038640996,0.17100739094824566,-0.018443474186004085,-0.00277669434103132,-0.010114284923103649,-0.08167224073190679,1
TCGA-DD-A39Z,0.017618434195959477,0.050646308164882435,0.005132809579078154,-0.015143453937611167,0.0006964276700531757,-0.01273459390855743,0.062061984114859456,0.002278426938305936,-0.013048995576107348,0.001851400813245098,-0.03267286190587809,-0.003949910302575562,0.008115001805150217,-0.0003532825513069844,-0.007832477376121931,-0.02246851437629297,0.020216453779608314,-0.03384895665388429,-0.0015659511354211319,-0.03276572966388302,-0.16943465057882548,0
TCGA-ED-A459,0.10689228857374515,0.06365082036121153,0.022378840882257302,-0.02178062846208562,0.0040550115583849146,-0.0428027912396505,0.028992827060197308,0.021158031835821902,-0.015217263347557703,0.01596100674906398,-0.08457513329838015,-0.03304167367855806,0.015498728962835395,-0.00024005262077933818,-0.033282874445563305,-0.010684787477043463,0.001922284321248278,-0.06911274848752579,-0.013221007283669806,-0.04002957749217564,-0.3155769374481094,1
TCGA-BC-A10U,0.026680077478471346,0.08443443622585585,0.019460023180353114,-0.03350215780467934,0.002575520616123948,-0.008344937030360796,0.0482375996899332,0.057140219349748174,-0.00904631728527384,0.002777395044688004,-0.040582249206469835,-0.027607228568217672,0.016704699448206562,-0.0003306836857551533,-0.034903018309890135,-0.016901969577732063,0.06235652242768581,-0.03737398421566323,-0.0044933762311349795,-0.040381853759752534,-0.21241699925703147,1
TCGA-FV-A3R2,0.027382486070122388,0.044274917645866635,0.013291270294932591,-0.04143683587954222,0.006967881737882621,-0.02986221893191972,0.04208893648281831,0.02036045380060972,-0.017014445772400792,0.004943191955773408,-0.07673671594938504,-0.021276052517272142,0.033162736014822856,-0.0007934987241423429,-0.026074292818841393,-0.02165481743448287,0.13361455602262806,-0.031664693263561916,-0.003159285602747496,-0.030088201279475466,-0.2827557703709002,0
TCGA-DD-AACH,0.021029263084566346,0.07285119332886666,0.040782409143951016,-0.05026581954695166,0.010412167195964432,-0.06825285838265208,0.008409084210438247,0.000953614963078888,-0.021459605304762396,0.0022307463566166572,-0.0781587336764021,-0.02162498381777412,0.04616532208658962,-0.0011580180074884673,-0.028355307819054595,-0.03036590199138637,0.017822957917244205,-0.11871474744548734,-0.020283458331144793,-0.128727305472008,-0.2379172645061893,0
TCGA-CC-A3MB,0.023479593593814775,0.11420108364606872,0.02667783051686258,-0.05187224093568661,0.0019292357383146011,-0.06087587736063811,0.06825079523735762,0.031270609757947314,-0.01938496717827198,0.010451702865914115,-0.09553576444508004,-0.01621976872869946,0.025428579294986695,-0.0005380407223394428,-0.025758383295589275,-0.018985671864440334,0.029760430122039657,-0.10721973455878767,-0.00450672101434364,-0.03581417077998489,-0.18124685345034483,0
TCGA-G3-A5SJ,0.004485573714812659,0.20348631792692495,0.06640858944737188,-0.02232635899516459,0.01144705871366345,-0.020044015215371105,0.00940899495170851,0.03583016167942144,-0.016147537928004878,0.002711659706263748,-0.060236251925228856,-0.006622456482807755,0.015024166672780696,-0.00036299166539558857,-0.02452430847242128,-0.013635067956198697,0.028797618804299412,-0.06258654633753759,-0.006083527539163865,-0.03829726096475584,-0.35967569571587943,1
TCGA-CC-A8HU,0.001079007753326962,0.051998644884278036,0.012749936780586422,-0.013206815062643713,0.010893865732173448,-0.034921324353188676,0.02888836065272759,0.04805566846800246,-0.02371814626951409,0.006819635139852326,-0.10647272789190136,-0.020898035294964607,0.014461963605225392,-0.0010619794789713279,-0.01663253416313229,-0.023958130572293748,0.007310757284278019,-0.025492686461634675,-0.04330188304970973,-0.22141438052708332,-0.28505117338880276,0
TCGA-XR-A8TG,0.23047405862478798,0.05076468082144488,0.013774998243967546,-0.030305265448457408,0.006598545661286655,-0.022686867293006285,0.013659302743068091,0.1510642693028939,-0.012231392470944671,0.0419638980007472,-0.040013793484876894,-0.007304102352256247,0.03263188330539062,-0.00029316204485070054,-0.029139543838886235,-0.019302720671625195,0.08212345427842145,-0.04742129085344155,-0.008010338752635694,-0.02362202102726989,-0.16070196993270908,1
TCGA-DD-A4NF,0.027396249234827884,0.019796674980326192,0.006056850079365362,-0.04659917999057739,0.00030169246666703574,-0.0016043370326585223,0.07043552582795813,0.23083013098476698,-0.012054410943129704,0.05915540061677032,-0.04566119174903616,-0.008868091385441132,0.005989687910538426,-0.00016350452128781535,-0.01821783255954916,-0.018293789772696113,0.08878684264910437,-0.0069063495519556765,-0.008996587608304477,-0.022766291109907282,-0.17512290893028012,1
TCGA-BD-A2L6,0.06436715458172097,0.013492799404649154,0.008233788721385976,-0.026712700523686652,0.0018050422015773533,-0.023365838681617377,0.03177310429526948,0.01613648469910208,-0.013437521308783763,0.009434980486026208,-0.02771212527054836,-0.002906962748198642,0.013625887281351057,-0.00032791725324771544,-0.00931251519649296,-0.01731809738037384,0.046552584502294395,-0.027565693925555343,-0.0046957108951977845,-0.026027066813570785,-0.10643383456124549,1
TCGA-G3-A5SI,0.0274059930682477,0.018970015634721723,0.010904980874295546,-0.04226431261111315,0.002295261735161137,-0.038773952729426985,0.024073810470751505,0.17321739404481035,-0.009146319800866592,0.06136344104088371,-0.05517703246589466,-0.015710820519971472,0.01591573212892398,-0.0003777054382922911,-0.009074177307793446,-0.015875096648306667,0.044357312835300415,-0.047057441065486226,-0.009759097094121637,-0.07956787895191304,-0.20096109379567703,1
TCGA-G3-A5SK,0.06955452789859594,0.011511120634682426,0.008393209247687246,-0.02058302171916249,0.0007699048858771391,-0.0014304513727812034,0.04060853062255545,0.057980930128824826,-0.005217560228095991,0.02212676130164688,-0.035517527172654065,-0.00782679543256918,0.006662635533891636,-2.073304362717179e-05,-0.008825360219698028,-0.007870514352121652,0.08207777406898412,-0.020263382079614763,-0.002380370603627944,-0.015149830615768502,-0.08644773531838042,1
TCGA-CC-A7IE,0.001293128492727436,0.07195347494840959,0.014564802202505512,-0.05052806538288132,0.0048217374567799285,-0.029710303301513752,0.016336561287504322,0.0013091273410945098,-0.013113239815860201,0.04163386192632451,-0.03968072198854674,-0.0076893356321458784,0.017322859065510825,-0.0012558805574390823,-0.024617684102810795,-0.021292267081000536,0.04655590395599422,-0.03873381207478421,-0.007076061093958437,-0.015873894250539818,-0.23643255399240967,0
TCGA-DD-AAD8,0.03383132042111038,0.03779011619840778,0.005435495828332245,-0.010718877595960427,0.009785628090917771,-0.010180671711307978,0.08426082294393177,0.02099235389431409,-0.009217518257454566,0.009734285316285996,-0.016448388454815548,-0.005783176888512901,0.012699165353318956,-0.00016399852709271499,-0.015198161797039342,-0.011605858122422413,0.05262460088003435,-0.01660351417397789,-0.002039037983575241,-0.029319329395237723,-0.1049116234139146,1
TCGA-DD-AACO,0.02646291179112718,0.04927075764607113,0.006717181483530946,-0.004556057900946985,0.009554758221661788,-0.012238881059290954,0.04393616021851664,0.014010353399787203,-0.008608958471603794,0.007103597358408161,-0.027642646980708785,-0.006277016823071308,0.005747432108045328,-0.00011189991489907033,-0.005981322542998414,-0.011629071370304007,0.04723431730589562,-0.013954826251213364,-0.00929576377253288,-0.1758166043226847,-0.1067989897369512,1
TCGA-DD-AAEI,0.02345961873530415,0.08504145049988973,0.0072551659554690225,-0.023905389912046146,0.0058687386226711664,-0.02284095743144867,0.09810078606087375,0.04595462898590649,-0.012435730176656789,0.0018672567333701583,-0.03192882102146063,-0.010338925659916445,0.010671775420767839,-2.4681290021715685e-05,-0.00625305755497593,-0.02031796708572343,0.05149611864582111,-0.03315510125338111,-0.001818930680101513,-0.07445045392050849,-0.2357941326106272,1
TCGA-CC-A5UD,0.0002727055378371224,0.17377664177779714,0.02175382202554968,-0.044898575741013226,0.002932730657994282,-0.06622764157039399,0.018815083979047756,0.000513132158868184,-0.02806351169341207,2.0557117250775898e-05,-0.11970197768284281,-0.006280785578183308,0.009045463073022345,-0.007211029334432341,-0.03534212232360141,-0.03306220924950287,7.197179158253381e-05,-0.06224773679527652,-0.010128649645638525,-0.13342295435340498,-0.19010114211122245,0
TCGA-DD-AAEE,0.00563327549374933,0.0959575181693975,0.01806933586525824,-0.03143138707176316,0.0008020552644334762,-0.011530141405491726,0.06314115210742854,0.08520283577951616,-0.012364773033586752,0.006252517835982118,-0.04604179753335771,-0.005697293610254719,0.006460143604161668,-0.00019134744846088865,-0.00693245898247701,-0.02646399769740392,0.11536389781248105,-0.021001601930108714,-0.005804858266563448,-0.03826510129021386,-0.1445403558320857,1
