,H2AZ1,NUDC,HSP90AB1,MARCKSL1,HTATIP2,ZWINT,RTL8C,SPP2,TPI1,SRM,FAM50A,ADH1C,NPM1,S100A16,LAPTM4B,H2AX,CDC20,GSR,PPIA,RPN2,TIMM23,BRK1,LAGE3,class
TCGA-DD-AAEI,-0.030733644297200543,-0.03605300173432486,0.042778697786734,-0.0063758683505285,-0.20970077218781313,-0.023796447937427422,0.004994104226590757,0.0014383276073387402,0.09962307821442751,-0.05624725683589407,-0.0029423987845911418,0.11080500045179996,-0.015485546398368943,0.008839932814039945,-0.007067567154479126,-0.011528966058647014,-0.011587971294813176,-0.038168457268918286,-0.056536700687358894,0.02202122427862781,-0.03722657847019878,0.0216082716622078,-0.0009952345244380648,1
TCGA-CC-A5UD,-0.0957567499313073,-0.07643656214016888,0.04511518898601622,-0.025482780278758048,-0.3104165827607792,-0.08249736977741215,0.014540443205831807,4.1994888560186474e-05,0.052626282722091154,-0.05832318999149631,-0.014573317502810037,0.032719974711184055,-0.02184483781120028,0.002949675004935349,-0.004827306879341684,-0.08304210065853276,-0.049803958340041456,-0.14389991432043808,-0.08542427489762708,0.04876425181157945,-0.0826895349907922,0.046264529982824244,-0.00194412589537103,0
TCGA-DD-AAEE,-0.0622765639401834,-0.045133369890657596,0.05549246612254888,-0.0168579921455157,-0.18090361207573008,-0.037322196633313126,0.008589963469915605,0.0055105027439571125,0.023012538948682278,-0.041977387238882204,-0.009928648830148906,0.050939925720267905,-0.04341440039770129,0.008845366037657143,-0.001098160922909232,-0.01617634865030397,-0.004584389315948293,-0.01417884358949183,-0.07164394702876895,0.022480269240744744,-0.06881180917831635,0.04275194051447667,-0.0010116570215706559,1
TCGA-DD-A4NV,-0.016518841361660125,-0.02354742440776676,0.024232273147865687,-0.00829599928940955,-0.11750303110667279,-0.006675728237427343,0.012124763949518658,0.001663127550787767,0.03421305797732195,-0.03420916759957931,-0.006693274550765737,0.14104634416240883,-0.016544313234366552,0.011949959405467126,-0.0019842947228190066,-0.006822102854465931,-0.001552700038474761,-0.013364795332567066,-0.054765431865031154,0.029009898112672388,-0.05137159148523705,0.030452914903311083,-0.0016191117041933815,1
TCGA-YA-A8S7,-0.06617532019847312,-0.05058820857517135,0.058595021541449424,-0.04942683763198994,-0.12737262260488938,-0.04786377288009222,0.045487557656272715,0.00035659821634620903,0.06342894073854714,-0.11346093714367618,-0.02902436513940398,0.03508532309951361,-0.04073831087042666,0.0157576353059995,-0.010802391441303672,-0.031217080510215336,-0.03759804132285907,-0.08192705281877508,-0.13260741736097914,0.03052070829397581,-0.0702107822569649,0.052450643371657335,-0.004499781985458289,0
TCGA-DD-A4NQ,-0.030181386153687526,-0.06213294075389607,0.04327179518201353,-0.024011233299809993,-0.21267827759007119,-0.054387835853966615,0.010259481901530898,1.828585379359113e-05,0.07713930133794496,-0.06640646716492006,-0.009276813399152288,0.014438082520987319,-0.02609819993001358,0.021800367827165247,-0.008623119035339332,-0.014926082662210282,-0.0176924504846543,-0.1176582422343761,-0.09876243922703246,0.03086156569210333,-0.07719183332127401,0.03833585492062212,-0.0032008605983900222,0
TCGA-DD-AAVS,-0.01494160747142305,-0.03639628566996179,0.13216862682584085,-0.02959438798082282,-0.19382871511016633,-0.023031527477769077,0.0045881400448562195,0.03450166229521148,0.03958408050783828,-0.02140163462296253,-0.004323721801776674,0.018000050510332568,-0.027575416483208246,0.01674334945195728,-0.0060810583895976504,-0.020280447502301627,-0.007536876444987738,-0.02689812785911396,-0.06076665740313433,0.024283286771656885,-0.06972573308088016,0.031250787542427605,-0.00020277647234992366,1
TCGA-DD-A3A6,-0.010573422023581941,-0.0288834182905361,0.011573410858198577,-0.010599856416914367,-0.019198524109681706,-0.0039938519402276385,0.041555674012944376,1.0415823417086495e-05,0.024027856519004954,-0.061468765128110496,-0.021848162428704205,0.0001664763408247708,-0.004130973997205054,0.00912755571404329,-0.00012248866640961545,-0.014529978561856404,-0.003269168999338299,-0.011124929219574085,-0.04616099879473859,0.004227641285201864,-0.06361292118818006,0.02259737827092245,-0.0009453272724209625,1
TCGA-FV-A23B,-0.02937823181550929,-0.013167356397969208,0.044226623517126425,-0.0124840726845343,-0.0540424743139115,-0.03598293934441164,0.00555777354450072,0.005202761291110305,0.022294128220813343,-0.017581746181068322,-0.004550812855156141,0.00032597776255727717,-0.02456554536433548,0.015956987819437284,-0.00346936234099414,-0.02057693108850263,-0.005634419719028047,-0.02731533113505931,-0.04733997479499968,0.039300926156110666,-0.04031674640717917,0.022607604350918676,-0.0008684197527843996,1
TCGA-DD-A39Y,-0.05578539816880931,-0.15224216371686414,0.09711436608260515,-0.1306864319209619,-0.2404164073954975,-0.05114584538650998,0.006095477533127671,9.821359348891802e-05,0.05714508305399677,-0.20020283459120536,-0.018546995931370696,0.003333559330074806,-0.09085372046743645,0.030755288709936195,-0.012239030703520276,-0.022834499347327345,-0.06760087117833709,-0.0410238924400038,-0.1536651647488682,0.024662226912505792,-0.06969569694660123,0.05615173149004575,-0.003312530419579942,0
TCGA-DD-A1EH,-0.020827672570872282,-0.020485523759253645,0.08672601727559213,-0.010826696685135988,-0.04549961314548156,-0.029029481366053576,0.005448483369777959,0.0018319387664104674,0.027622225002401756,-0.023074783440625385,-0.0039765834676207075,0.001121854140453638,-0.030671247666381164,0.007165798040240639,-0.008860998455168446,-0.01945995747516982,-0.006861356040850179,-0.08706891165206536,-0.05853558794070477,0.04109352616585752,-0.06784119493834437,0.028648331741081504,-0.0010131241269415248,1
TCGA-BC-A110,-0.010690795600245332,-0.04056951362523491,0.024223118862592846,-0.017542024303896644,-0.03740625762861202,-0.0020695261793934275,0.0064936549399304076,0.012121002013633872,0.02591837617185394,-0.029921268936601242,-0.003668538659101338,0.08196656378412744,-0.012044675300629961,0.013472808797255452,-0.0008372792079548925,-0.006998420384448155,-0.0005264514004981486,-0.017765532837417802,-0.03285539892340493,0.013546656936836161,-0.056729200955942784,0.02168985445010407,-0.0005613386046460913,1
TCGA-ED-A5KG,-0.045777029799317005,-0.03745952419380485,0.09448862503383715,-0.0594529968060778,-0.09149819008524396,-0.049742844725970306,0.009819673840355697,0.0003946246628137237,0.03501071278410178,-0.03406942973904392,-0.007847589515687804,0.0016320956169210412,-0.04518735556180945,0.01365684949868113,-0.0036523440093607544,-0.023689358768902727,-0.011294522054721654,-0.029724188108772306,-0.07932454781627629,0.03862296346489071,-0.07250459138948473,0.046733888233644855,-0.0012537373060432474,1
TCGA-DD-A119,-0.020753764659908094,-0.037378830322780145,0.05281381507479787,-0.015237468314729889,-0.20423395707561845,-0.004064835938258814,0.007969019351442,0.0021138077952366557,0.04222509282918164,-0.034956564252366186,-0.00815453686500671,0.014599143772148339,-0.030036190583721367,0.021644799557159373,-0.0037873885768154843,-0.008327317459460729,-0.002278614129589315,-0.011449697897206138,-0.06929502750566811,0.019555836636701403,-0.056864363560198014,0.02752244660716581,-0.0015187581426002973,0
TCGA-DD-A1EB,-0.0059783034746745825,-0.02674893885250389,0.03302860226795472,-0.007307570263738128,-0.04732981484711344,-0.005028485733024478,0.005827225607598604,0.0031130583051885707,0.042551294809712634,-0.011634449263061553,-0.003213738655145506,0.08221532112730619,-0.011768246559233161,0.0032201598538877914,-0.0001575917292279181,-0.00451348780131081,-0.001169023710887127,-0.02073313711001479,-0.02830440894433259,0.023716726400590447,-0.05054473797956201,0.019435411599402506,-0.000494929872703888,1
TCGA-DD-AADF,-0.046936765388984135,-0.06641887214157823,0.02526772015639647,-0.0032107068381996336,-0.055411150157144595,-0.026096898379996954,0.004057290959637046,0.0054318960355244405,0.058627482215926154,-0.033900404965885145,-0.01234604711133959,0.01016168606538219,-0.008306566020270684,0.02072426459739405,-7.059623993835223e-05,-0.0250741853750947,-0.01219244209166213,-0.01874256087075509,-0.04102494197553668,0.01880257721090509,-0.060112335843876735,0.021492321717121766,-0.001746927582742108,0
TCGA-DD-A4NJ,-0.048343848291248145,-0.052668978946834255,0.06567740494090525,-0.014811196791759774,-0.1190969606176377,-0.08058558581586578,0.006377523981065386,0.00039276077862329775,0.02837968467726663,-0.031527629307183926,-0.010327884198115,0.00036149933272474315,-0.044586050377719476,0.017323073112098242,-0.00892332643921144,-0.014580169291934062,-0.014990030938937417,-0.02906688171058248,-0.07942585418146,0.0359722472976185,-0.05444656939247714,0.030194979287995253,-0.0011577139760495106,1
TCGA-ES-A2HS,-0.023493078355490457,-0.04486776497200801,0.018342655755031804,-0.008003329661714539,-0.07291908225920274,-0.011064582206771995,0.0013819654701265312,0.04244818145148478,0.04339513412646464,-0.025588011274804024,-0.00890535573800795,0.040335620329211175,-0.008876657042525425,0.004234781869043306,-0.0003553435585190065,-0.01231657687725669,-0.0034718420170378986,-0.005877762994217672,-0.05645312650153393,0.025326716476064826,-0.059937163274494214,0.03575908351897206,-0.0024950920847907777,0
TCGA-ED-A8O6,-0.04407649667611898,-0.031888297255280834,0.0633540601212254,-0.04078600977133577,-0.06013571749706908,-0.022553775432732296,0.009310582543295916,0.003059963010208789,0.038371304492447196,-0.04996686593148011,-0.010842168335205075,0.005495536093994963,-0.029803433984493168,0.008788018232396173,-0.017007098003707796,-0.026781811616738753,-0.032204860787674795,-0.028152629812418704,-0.09658965301364807,0.03918212447512947,-0.03797186438221175,0.02567894160426348,-0.0013561997081963418,0
TCGA-DD-AADR,-0.026679486074579522,-0.032107302207822055,0.038547328532440917,-0.011858932405226522,-0.2890810912541111,-0.019270927144915285,0.007867466534221735,0.0021830496221271873,0.04245313867963794,-0.02361770744125505,-0.005527634544682608,0.050801100901130394,-0.031476356180591275,0.009464162114528498,-0.0036536768998917234,-0.010433711112467204,-0.0038954784685821444,-0.04575285783138052,-0.06873753349135112,0.01936117652877333,-0.05890418393128658,0.024400982740833372,-0.0007914332503553271,1
TCGA-DD-AAVV,-0.018278500813629507,-0.0790979338467554,0.05797185168351489,-0.018442516078008453,-0.18629104373859626,-0.01641230198558695,0.019566471091753117,0.000538520800958377,0.02491657684131144,-0.056725490689585795,-0.013158471257106213,0.03482759673712091,-0.024928118732704042,0.021976661635586498,-0.007233051473978498,-0.010307584312562639,-0.005751132004960518,-0.09203537158193048,-0.05420294621845498,0.03507717927134442,-0.0566686127995824,0.0271231401411537,-0.002314296523596319,1
TCGA-ZP-A9CV,-0.015172610391374994,-0.089165796971795,0.04514280916574922,-0.009665751101403924,-0.20301115145078863,-0.010851242321978845,0.008153854656305467,0.005450724742245803,0.026949493114687785,-0.029189542567855234,-0.011537062900713905,0.12686774281192126,-0.015183232742279503,0.005908351223638428,-0.0017387755645806827,-0.007984384461027403,-0.002592719289992447,-0.034088292024352866,-0.032338218282000085,0.03337572321025425,-0.05843971294643493,0.02886568926718532,-0.001555832665404377,1
TCGA-DD-A39V,-0.03791716765740876,-0.03762024196829041,0.03805426555176768,-0.056144892515772794,-0.19838625165923246,-0.010748580583478386,0.0035939460828474986,0.00035845140392722075,0.06696462904893305,-0.07268409009893363,-0.026459999548813725,0.04088936863899996,-0.034414178646536134,0.005568040352505131,-0.0036521778495655663,-0.011369991756303753,-0.007988856705384928,-0.026663979112834454,-0.06981025903352416,0.030425602541799036,-0.04669111341574723,0.03161149839853986,-0.005068527201471983,0
TCGA-G3-AAV1,-0.01996874543468451,-0.026592724748864274,0.07880353892201825,-0.011465473289554773,-0.17425167969556343,-0.010525155540495013,0.0009131070201531794,0.002785624394410204,0.04108992027507228,-0.02440251633913096,-0.006631623166269239,0.007387662366782634,-0.056944620642082104,0.011206017211403428,-0.00021862294443454925,-0.00671798007646528,-0.005745936344023242,-0.08470995801977305,-0.04788453810479769,0.028220540590530526,-0.06604040258241457,0.03156593901637263,-0.00033370822206316,0
TCGA-2Y-A9H9,-0.022648216513371636,-0.04173812315870478,0.024176939377325485,-0.009497700439817137,-0.1235018655819539,-0.021532717814422297,0.0068861775808941855,0.005752668632790108,0.04786734541254431,-0.044552224736811266,-0.006916639776271369,0.022014962832649046,-0.012981930687709444,0.015901427258787234,-0.00022363302347642883,-0.006809135066341002,-0.0036641659540087787,-0.013093786163647288,-0.04355227669738669,0.026491951043328344,-0.05196738457625865,0.025818882058494034,-0.0006836750519644534,1
TCGA-G3-A25V,-0.018762939495231338,-0.03408236658607621,0.030092008829696162,-0.009188939948491138,-0.18283310569426653,-0.008033862873710522,0.004795396743358308,0.004324278175597169,0.039529220951224124,-0.039302902806539405,-0.005709102651300045,0.15906328691643878,-0.022435000023992093,0.012362351476526695,-0.002954299485434911,-0.005978942977678075,-0.0018272674863795968,-0.035775762172824487,-0.04942766556320393,0.022416655707475235,-0.0648928388261848,0.029639521207807648,-0.0008165616257923063,1
TCGA-G3-A25T,-0.09295782152868731,-0.07206319998540323,0.04552824292344012,-0.06320948051143914,-0.05613348946183875,-0.041083055559966664,0.01572730160543234,0.0016914307792977653,0.11415268010324667,-0.0359357114591592,-0.016712680490088918,0.007690685821272612,-0.05251943067600429,0.011739961413219565,-0.003011263397828884,-0.04014297711884607,-0.01775015188986015,-0.07608218066322103,-0.1430867075078159,0.03434757083896288,-0.09620178295562964,0.06028881448905852,-0.0012182523119384264,1
TCGA-GJ-A3OU,-0.03317849845676523,-0.04254755563710621,0.04522530097702369,-0.01860506107333167,-0.1832242632584656,-0.019467975620324228,0.010407261194048924,0.00023474779020424153,0.041860212726187326,-0.03487709671506491,-0.008589933052510691,0.019755044733419342,-0.027755203595685733,0.012266854122661704,-0.0055163282039549,-0.018218030187019542,-0.009010458817320073,-0.10084455892621515,-0.06715651716713002,0.026754044192645477,-0.07257268857941485,0.033138898329853346,-0.001228640523723272,1
TCGA-DD-AAEH,-0.017292139508492912,-0.0440290400228979,0.03282323064673961,-0.008444976141247312,-0.10914134951423392,-0.011252579899189716,0.007851095245856508,0.006202621507798831,0.01777387830209838,-0.026257502954225326,-0.009541863629583001,0.25547113264441546,-0.01684205896433376,0.001901069345887086,-0.0022453173123823103,-0.007795828382839256,-0.004545696426366627,-0.015609992029757259,-0.04319753803150168,0.01807737244670844,-0.04665609036604411,0.02093217093273958,-0.0017643650087584494,1
TCGA-DD-AAVY,-0.014551914173480158,-0.05983930679902731,0.08022939505703483,-0.0044671748793343085,-0.16649438912821704,-0.005554594818614373,0.008818095502482366,0.0036140447037124866,0.03476726085988105,-0.033206671223118565,-0.010900047780096624,0.1551824401609694,-0.029479895621169122,0.0012711533580001477,-0.0005644773337805077,-0.00301978250460293,-0.0005762959525793342,-0.03355353235435631,-0.054816679289558634,0.01912375290836952,-0.044692162822790135,0.02630844152255872,-0.002184103262993049,1
TCGA-DD-A4NE,-0.06607416078025033,-0.02684083607001312,0.046452078447403705,-0.013108957282746244,-0.09278047069182616,-0.08191385286827792,0.004185112670348906,0.0005009061739533093,0.043471467794649804,-0.017961002770604462,-0.006035324704223693,0.15922988733460444,-0.022999531095764726,0.010112580958441954,-0.005749248115114581,-0.006710434028607742,-0.026237158428036114,-0.03197409159839194,-0.053165970271128564,0.030498937097694377,-0.057502918017960244,0.021811149560930464,-0.0006056420275346266,0
TCGA-NI-A4U2,-0.013483147175546046,-0.016480978748391956,0.0142965206609025,-0.006541294019531417,-0.05040974242847358,-0.002731267712951816,0.005340951043611878,0.0035349352546373467,0.038459313514856465,-0.02193210275679048,-0.005146797757430127,0.24703842887386615,-0.009083828641402345,0.0042461747410540126,-0.0010150232306036081,-0.0017412663961686248,-0.0007915568317367253,-0.012060163204471555,-0.03465742570832013,0.01827618158894677,-0.03007104268691048,0.022977600236720748,-0.001170327528013319,1
TCGA-ED-A4XI,-0.012594233613808486,-0.040760901025977084,0.025799917460792493,-0.018921065862372893,-0.14533619567241501,-0.0029325829860566244,0.004375306236475507,0.004906275345519601,0.025165793401448415,-0.014129819223689343,-0.002957126871508255,0.19919695364799375,-0.012070121878977538,0.007433806743023042,-0.0012411883848719313,-0.005284896811285184,-0.0015129088791014757,-0.019631010473070677,-0.030870155464900784,0.02037909042109636,-0.04823533757123325,0.01973166678319499,-0.00044314480479486603,1
TCGA-2Y-A9H3,-0.02360260532134223,-0.03242203808115458,0.023113631286817687,-0.0298998416633094,-0.018159277060113076,-0.0069616036830501635,0.005178184150749144,0.00027909325868320057,0.04088505657645846,-0.030659781297296577,-0.00611473832754446,0.001524697815701143,-0.01694423747340123,0.002885028742590508,-0.0005007803375119391,-0.007555654800818875,-0.0026303561509283253,-0.006161361415177667,-0.0835032095681694,0.021484770618621342,-0.041952855912377296,0.02232743485369694,-0.0019411245492556594,1
TCGA-DD-AACI,-0.02769658265194087,-0.10448795515723346,0.04700007697245866,-0.012217397301582148,-0.13483078531664308,-0.0031972537401000044,0.02213160277354788,0.0020502485420974227,0.037302228602001185,-0.03799950126074686,-0.03688568672861688,0.40550993777552896,-0.01396574200870136,0.03382862154473334,-0.004218450431568002,-0.008168374863200904,-0.0036336256055725944,-0.09884661060242739,-0.06212709112085496,0.040648875506889164,-0.05725609436489704,0.03084316219170691,-0.006078857312128475,1
TCGA-2Y-A9H2,-0.03746870617475646,-0.034729071387300504,0.06569837818525216,-0.04411819922086809,-0.12057682337412585,-0.03003023937108326,0.010178013739506438,0.0004942100964600142,0.06132114038379498,-0.022929643573340867,-0.012117591150719212,0.020947162099493655,-0.03265504261246441,0.010985055285851779,-0.007588391420328044,-0.01781282644071981,-0.016965057953435645,-0.07318466790198308,-0.07294771383550928,0.02204963842334461,-0.055562721313621305,0.020109918817018558,-0.0011730820529020965,1
TCGA-DD-AACA,-0.03620686696888506,-0.025454077653666942,0.09124850460085525,-0.014862315965519665,-0.13088815747365307,-0.0335362541080839,0.0012494067458342188,0.0016251037784726057,0.05421856955385458,-0.026910163587824956,-0.0053254438261035215,0.07246987908998917,-0.0328771407174074,0.006530130374242192,-0.002338536569652524,-0.03299284312516128,-0.005608652620070824,-0.03765161743515916,-0.06258779500869892,0.02547771436372433,-0.07044270248462253,0.02992237583523698,-0.0008800065284455809,1
TCGA-FV-A2QQ,-0.017781689882615172,-0.046149710685030584,0.0519279142797093,-0.008507737327570727,-0.23835131081856548,-0.007440260806386068,0.010179355069730412,0.007219516074979484,0.054536377415419834,-0.04493268673281209,-0.007377028522037952,0.01280751128282596,-0.028859326708230337,0.0241168578113435,-0.003960881076009051,-0.009131478853623493,-0.0036496349998427382,-0.050755611100460674,-0.07150223221196336,0.029079443117374603,-0.05546487459374697,0.02959792678426472,-0.0010714963597458604,1
TCGA-DD-A4NL,-0.007200844509385725,-0.022526952146749983,0.01807679800507781,-0.004189079074101687,-0.06381202263229613,-0.0033714166642311396,0.00409666253152703,0.001214605347288195,0.01726777023770983,-0.012360059310116397,-0.0022689738410879724,0.14889534380800815,-0.007990110249469488,0.005449081351202228,-0.0005637440633800019,-0.002727389003165048,-0.0005855890046622671,-0.019486801158033428,-0.02060407932456282,0.013862133329047698,-0.03299045176126307,0.013741592994191379,-0.00032885670403324813,1
TCGA-2Y-A9GV,-0.008542419606865623,-0.03179200802818631,0.04037430656924381,-0.005457240264019051,-0.0878265177380692,-0.006355718410237619,0.0035705857580520966,0.004295119218334033,0.016331359633086576,-0.019968049178984305,-0.0037034729065916496,0.03841015270238907,-0.011836373255389457,0.007291711047847853,-0.001547543701166013,-0.004510983020719442,-0.001158421183283417,-0.026430737700035317,-0.026501383832965568,0.01849405082562481,-0.05507085095437018,0.018742171207020365,-0.0006719461072767545,1
TCGA-XR-A8TE,-0.013310651971894825,-0.036782149766323935,0.07222557532331099,-0.02459575437569336,-0.0972353346408144,-0.009503710031485387,0.0016683677114757783,0.006605370245462647,0.028142952543061303,-0.03867685040453054,-0.006158323135791348,0.00017465658265724857,-0.02591377568041201,0.013249377224605076,-0.001703701399118065,-0.01389053027113864,-0.001395478493689869,-0.035688941700421015,-0.055975688760783036,0.020668699007337463,-0.07449305226379097,0.03092887305361392,-0.0009154145143277048,1
TCGA-MI-A75H,-0.024393387410107954,-0.04169461248747421,0.04517064074949228,-0.005867182287668732,-0.1304739611796804,-0.01450750005663381,0.00150470424525281,0.0011810474094034664,0.037497967769691054,-0.025250988556215638,-0.00763741224528015,0.17542111178123218,-0.019947118281086945,0.0024461074624335575,-0.0009461499954979715,-0.013271976289404566,-0.0035559863795342735,-0.024198357088255438,-0.07011394043230108,0.01972875550527448,-0.05762827875396796,0.02545170932361116,-0.0012097991785700697,1
TCGA-ES-A2HT,-0.008491042213252632,-0.0650094092689013,0.02474064079559283,-0.006901838455466471,-0.11528542815547882,-0.002069008991793929,0.016095094352845712,0.002242020029827724,0.038631567128813535,-0.04824425080408141,-0.013701796562450507,0.09180044637750762,-0.012897193351108673,0.020602686470352235,-0.004539958798749384,-0.005993591188225062,-0.0009175199286062975,-0.013320903075453885,-0.0427661659255997,0.027002881402018297,-0.04549293533400541,0.02492709259879868,-0.002454267853912297,0
TCGA-DD-AACV,-0.042296260219863525,-0.05868919581440396,0.03350541663808727,-0.0018251880252956561,-0.12628041151893912,-0.0732289801036986,0.008280737435860545,0.014939692301895752,0.06194627188604858,-0.019873893540687457,-0.008853231037159156,0.03575833632191306,-0.013245117057418567,0.011542974561739507,-0.002219717867414898,-0.012449964370267878,-0.03393708569593349,-0.06320082395066676,-0.05183458309922082,0.036545195983245675,-0.031231331675601947,0.030386363825642398,-0.001555046786618905,1
TCGA-ZS-A9CF,-0.04104002108477884,-0.04552548701761575,0.022275350474088282,-0.008667418694620631,-0.06417613473110885,-0.06944497703196749,0.0009385146384483294,0.00445825855681485,0.0326919020331799,-0.018010603014391946,-0.004688318037331573,0.12415288627959865,-0.013624831683912467,0.0076129276474652015,-0.0026662000735948013,-0.027502300656716463,-0.02417076381510432,-0.028820483962317896,-0.03852660626014471,0.024631970416813677,-0.03414976629521648,0.02535574728703309,-0.000544748269079417,1
TCGA-DD-A118,-0.033470125398838466,-0.04869782065290484,0.056098561419391804,-0.03352304733611702,-0.030531701000959477,-0.01306764977962986,0.0016766274818023484,0.000905149762782761,0.06283758798008342,-0.03513509834319079,-0.00421575579455147,0.0018906639326984414,-0.02293214265029485,0.001661494080096609,-0.0018640528258138964,-0.012798509345469205,-0.00334317548683511,-0.011668421974319255,-0.08360299467399794,0.05592776924672009,-0.06064352831785183,0.03256064173757601,-0.0016590967429014458,1
TCGA-G3-AAV6,-0.07099974862267598,-0.04988429598807761,0.06738764863317624,-0.056576141297408435,-0.047693676524950365,-0.09173046139745993,0.009689395377444138,0.0021762679717585785,0.10432617833904692,-0.055723530049331574,-0.008095606072645811,8.671233595770642e-05,-0.040070355491553224,0.014961713539578902,-0.005403577946411115,-0.06091480550222385,-0.022794885213080273,-0.021401955301736882,-0.11720129109563192,0.043258850254219515,-0.08690863740224539,0.03729683500365596,-0.0020927201720592607,0
TCGA-DD-AACB,-0.03721094012581219,-0.0800997586772448,0.07052422534857951,-0.05002646093793374,-0.1476465795951428,-0.031174258341174047,0.0073459149853445215,0.005811387670169412,0.051136736760078474,-0.06284484821925498,-0.017828169377414833,0.09307360397252686,-0.03201940877145584,0.004696280922939673,-0.007445064148300114,-0.016475685784014125,-0.025414343148384068,-0.02492637878957206,-0.05274976321942349,0.04116376766909919,-0.07204487803658949,0.037335204761482284,-0.000907433303144594,1
TCGA-CC-A5UC,-0.058842646115742026,-0.06533192421005862,0.07361054198968404,-0.04918613944837426,-0.08448978344602649,-0.04734891262479141,0.0057186908135809225,0.0013482648302234497,0.04022081994167369,-0.057425340754043534,-0.005344155966588696,0.02274940320146335,-0.06518891983101995,0.0065496600835360744,-0.003727574662717082,-0.034293616904166976,-0.014510847380624732,-0.09846133412332278,-0.07643215838853898,0.039436586097439115,-0.13297363498835738,0.02908205555363306,-0.00044424661475037715,0
TCGA-CC-A7IG,-0.08189729102231452,-0.1381851648349316,0.08049182609547692,-0.11433444970950292,-0.05896562548764512,-0.09440716581866464,0.017492139198542804,8.854385857847264e-05,0.06585687503602373,-0.06534048604798603,-0.020609130991383513,0.004750185781848284,-0.031978874194704535,0.0390178635257929,-0.008158175031046202,-0.053620852714077745,-0.05525441786897326,-0.029057411417381055,-0.09003178916961517,0.03234355731018317,-0.08892954188724225,0.053258880111481686,-0.005681613357200654,0
TCGA-DD-AACS,-0.02445143930669348,-0.07705497942203028,0.057611565170276505,-0.013282428383564658,-0.17893004436545287,-0.07816269120911497,0.016365118246196974,0.006461770938229238,0.04443356642598751,-0.03566489680676058,-0.012321285111732543,0.0679496174835038,-0.013277669298622946,0.004251685953526962,-0.0049845482281319214,-0.031217714631884035,-0.0073656730809326144,-0.03945738118613479,-0.0371904176133972,0.03844885380849213,-0.06607410725217797,0.019592265864473442,-0.00307208310434249,1
TCGA-DD-AAVR,-0.021108294722678597,-0.051151204651333576,0.056969619686425214,-0.02260768044694671,-0.14844191661428255,-0.010553083670867934,0.0036089407428249645,0.0005981945107278982,0.030687336980888665,-0.04181488058956948,-0.006027172150163123,0.0841539852656002,-0.02566570037944057,0.010942752830679105,-0.0008253446000570048,-0.006127390860320905,-0.004163160609716444,-0.019811343002295388,-0.05787807112378497,0.02721174858230477,-0.05436723731262589,0.028909818252886823,-0.0005062619288592252,1
TCGA-DD-A4NG,-0.02229235155000663,-0.01719642966575215,0.06759074397400394,-0.012180170134029096,-0.1317522350506498,-0.009568746372122329,0.0038731969162131424,0.00021524787124213766,0.02972092330044407,-0.010410247386467026,-0.004418536743288788,0.02569712631466175,-0.013687652203260113,0.00745809377251763,-0.0030744113443394385,-0.005146943642259352,-0.0013034772780688333,-0.021302205327238057,-0.03416786543208268,0.014238759297330053,-0.05261528233533284,0.014121752223302584,-0.0004366366226920621,1
TCGA-CC-A3M9,-0.16225733005512502,-0.09695015009626415,0.07281164131929378,-0.04837073834295514,-0.07014566995222138,-0.14006836600939243,0.04336466254932182,1.3852109191401293e-06,0.12350563893928643,-0.1889054080467322,-0.04310773627680476,4.059101581012831e-05,-0.07136858562371146,0.007647424717991633,-0.012839517754653704,-0.06957506854383587,-0.17527021485234348,-0.030335390624490526,-0.097753226262938,0.062248920378404814,-0.1533005315407639,0.12071218662459497,-0.003807333919815814,0
TCGA-2Y-A9H4,-0.043738538915851013,-0.0517585302479711,0.02289119002088329,-0.010979628071255944,-0.0973090836181874,-0.010484297720134629,0.010658753551411085,0.01040130544395906,0.06192675303110413,-0.032884649118312896,-0.01723359549411287,0.02680451658223283,-0.017983025400197566,0.01849527161029518,-0.002276248319473597,-0.015220441940821137,-0.006551601718467692,-0.01600320767681517,-0.048550612005590355,0.014933550291970842,-0.03816841763496459,0.026921341313449046,-0.0031907981906242797,1
TCGA-KR-A7K7,-0.03833762878612749,-0.04463282967961505,0.05154464372584227,-0.014979417907410447,-0.10783715707226924,-0.02536443144220714,0.014467460722382162,0.0009538032907032927,0.057051365581206506,-0.07181258122496836,-0.026388452586820633,0.002208780509442709,-0.03244514871418131,0.014427983807116077,-0.00019743034620909323,-0.029211765851199747,-0.027339567851946942,-0.04193859800490776,-0.07500222213402877,0.028984629445230507,-0.046329132140992435,0.022174821588673517,-0.0029892577989771335,1
TCGA-DD-AADG,-0.019614671191629206,-0.034919156073335185,0.04567021300712644,-0.003975960358023019,-0.07288377290161499,-0.01794304798320277,0.0010960221049065378,0.004071648328604722,0.035761992050089605,-0.026014903742037052,-0.00492583034194231,0.2340373037632262,-0.027758710286446234,0.0010616687923862677,-0.00024004672150548494,-0.0067985452344737005,-0.002054144680640654,-0.013660926297224756,-0.046325057108323305,0.020687811526398422,-0.056420241483111686,0.02330859899782556,-0.0010399901238137184,1
