,SLC17A2,PRDX1,PPIA,G6PD,GSR,KIAA2013,ALAD,BAMBI,HTATIP2,SRM,HSP90AB1,SEC61A1,GAPDH,ENO1,NCL,CDC20,DNAJC1,LDHD,DDOST,PAGE1,SF3B5,TPI1,FTCD,DDIT3,RTN3,PSMA7,class
TCGA-ZP-A9CV,0.0007725077015137959,-0.0460437724011514,-0.05509001007966912,-0.0006312002743788063,-0.009955315753499163,-0.011768633613644075,0.0795789981962426,-0.0004137376136278175,-0.14318930117432974,-0.031539614168597505,0.033339558318047406,-0.13367696223674924,-0.07489129095267669,0.015231462878361236,-0.03351895932267428,-0.008879073366323624,-0.08240565683162021,0.0479460412433057,0.11409484909647413,-4.495747916203232e-06,-0.0075559463871251375,0.0843571414088137,-0.008388607634677123,0.0006656848072974058,-0.005405416162233632,-0.010254991113753928,1
TCGA-DD-A39V,0.0022469790401317,-0.0418520894523248,-0.11892578126240838,-0.002417689473334207,-0.007787082178342514,-0.013855931715610973,0.014845649240692307,-0.003400284197924169,-0.13992723323164943,-0.07853593980059366,0.028104418600874738,-0.13938305708263257,-0.06447016728800152,0.028584864121004822,-0.02942327192761316,-0.027358783140910663,-0.11464644870763065,0.007787397482492413,0.056974039699410804,-0.00038910043494168653,-0.026493940718448326,0.20961227946030864,-0.00026107481064865625,0.0008534902118503366,-0.0059318132744953615,-0.018185343199961266,0
TCGA-G3-AAV1,0.0019081226713178192,-0.04776087563421537,-0.08157405778666325,-0.0016914577635669462,-0.02473912095537174,-0.006248570186999992,0.06221955725700003,-0.00175461796819578,-0.12290446148279281,-0.026367180927550873,0.058199195621891284,-0.07885846576670531,-0.1817886321357371,0.017481259067835857,-0.03779038921111854,-0.01967763751121562,-0.07733624673673241,0.023420528407457186,0.03949083331504122,-1.3705483938716649e-05,-0.004831347260076988,0.12861942153680134,-0.005362813845457199,0.0008538005821875496,-0.005394191260780589,-0.010251011890598554,0
TCGA-2Y-A9H9,0.00032074165210083404,-0.02802045431238055,-0.07419380193827974,-0.00027423555354332343,-0.003823974975771226,-0.008261433693897714,0.035684214688796,-0.00017042080843865387,-0.08710923365553516,-0.048139157209647225,0.0178555232875008,-0.09874228280266527,-0.1190533087296268,0.023880045377291537,-0.01916514824177152,-0.012548368987575172,-0.0988835065605642,0.04007956475291674,0.07863903005295524,-0.0,-0.009358720374035106,0.14983407697675022,-0.02713119104477677,0.000927314461352255,-0.007613438887857062,-0.011900414350890688,1
TCGA-G3-A25V,0.0021999415018703287,-0.04256937327022295,-0.08420286394093218,-0.0007370488225198512,-0.010448132998218776,-0.011676670314603232,0.04366351524022226,-0.0006547548141572657,-0.12895717525271289,-0.04246720849915748,0.02222401090727961,-0.1292282209480269,-0.10986782043476051,0.027566761811192268,-0.02479932664038927,-0.006257693277512298,-0.057779702992012336,0.02737962851626566,0.07857906104167736,-0.0,-0.008318769889357144,0.12373412989149225,-0.01734132036932733,0.0003833732025900958,-0.007196966840679198,-0.011247722582738751,1
TCGA-G3-A25T,0.00016279248796298838,-0.016541143690793757,-0.24375641509167004,-0.0013795381281716773,-0.022219421588386627,-0.016004589880988004,0.016141168834821706,-0.0011608369999785806,-0.03959248086165204,-0.0388289220929442,0.03362421475568952,-0.1694013154707623,-0.2254365287024797,0.05650886079713922,-0.046002601221954605,-0.06078749114946236,-0.08137712258960357,0.025566785002863437,0.12985030434373704,-0.0,-0.01547575451561791,0.35732003331878676,-0.002145232831735049,0.004339388006299034,-0.010064562519421814,-0.02006657363108323,1
TCGA-GJ-A3OU,0.0009457948739634181,-0.03598915542024195,-0.11440497974843424,-0.003677642523098612,-0.02945115071812939,-0.010348463009604366,0.0272481154459258,-0.0007877322729500417,-0.12923306934949752,-0.03768507749502676,0.033400481433014585,-0.15028836033093232,-0.1238041243768334,0.026743403641518834,-0.03884644703454928,-0.03085738020773379,-0.06006893292753916,0.009581454839290923,0.06066563462208511,-0.0,-0.01016111117097252,0.13103058633861497,-0.005643058129111926,0.0018861424846203106,-0.010196316915472152,-0.009777190955208657,1
TCGA-DD-AAEH,0.002389981971393574,-0.028299274259917025,-0.07358948426966745,-0.0004225243819578977,-0.004558820355529062,-0.007859406244646094,0.07753993002100233,-0.00025092413275749724,-0.07698037006580269,-0.028371513883162787,0.024241114643879385,-0.06052818323283388,-0.04693627568471256,0.007363573295982256,-0.027718025913234006,-0.015567274184496068,-0.03304925490951275,0.014789484181695471,0.04495618895707892,-0.0,-0.004259699204944805,0.05563568705846989,-0.017241449496090636,0.0003862574521884381,-0.005045350655020806,-0.009359674168017237,1
TCGA-DD-AAVY,0.003829790978328606,-0.040701674409512494,-0.09338335799027825,-0.0005935809656571157,-0.009799141857686213,-0.010588623533132948,0.08623627126726134,-0.0016410670204089583,-0.11743303290654632,-0.03588016481470967,0.05925224071689168,-0.09805220859696054,-0.07682274888989069,0.023643523941074985,-0.03816188136447683,-0.0019735935407346685,-0.0580746185618265,0.02576988972228514,0.06603549211418355,-0.0,-0.004108392013461365,0.10882827102806074,-0.016927259752396208,0.0009376225186124174,-0.004486892065442948,-0.009993597886769682,1
TCGA-DD-A4NE,0.007086536923897778,-0.03367156190562179,-0.0905712804765789,-0.0006634156533763627,-0.00933787405851524,-0.010142169554866609,0.034441378925892,-0.0003853137155204182,-0.06544059607586823,-0.019407056350715508,0.03430649990578684,-0.16883908915495435,-0.10636880333121426,0.030377107956978115,-0.021204848822141242,-0.08985224721611398,-0.06671065033557975,0.009427148809555834,0.10436325711404938,-0.0,-0.006975077324804917,0.13607412727192766,-0.023602218244216325,0.0007760951359435142,-0.014870557662754977,-0.007499133218036457,0
TCGA-NI-A4U2,3.4770069927718477e-07,-0.024861971419013095,-0.05904091298281177,-0.00014195956825822537,-0.003522110543217394,-0.009247168905307737,0.04371913912323521,-2.3268174653900854e-05,-0.03555536599407358,-0.02369787252565472,0.010558485241121523,-0.07316753002776688,-0.07177758572501242,0.011899501526924207,-0.012442339551079696,-0.002710779840198413,-0.03633751313692841,0.020088622263856833,0.028199742628166845,-0.0,-0.005589750625556255,0.12038511206321932,-0.00010822774602848177,0.0003991456588175525,-0.006306036823239412,-0.00693994699586891,1
TCGA-ED-A4XI,0.0013284027645708535,-0.02385902982594816,-0.05258908084830809,-0.0004579784174682057,-0.005733138746876764,-0.009117460335721111,0.07597245563652404,-0.0006735855853633149,-0.10250958208427968,-0.015267421390767578,0.019054149900744777,-0.07653565224712362,-0.07277932012693059,0.009924787932642745,-0.022933737067714937,-0.0051811351062781555,-0.05951897080344938,0.04281599916943366,0.05716634061882398,-0.0,-0.005385807908968003,0.0787738152846356,-0.013860759159461104,0.0005710469348787543,-0.004826166122024661,-0.006819669500950282,1
TCGA-2Y-A9H3,0.0018792879992425508,-0.013357648970069176,-0.14225250805965733,-0.0003250315676197519,-0.001799394886540508,-0.00732344644171829,0.00742832536240029,-0.00013664996175679904,-0.012808233308794069,-0.03312822290251355,0.017070232722986415,-0.07330225735173905,-0.0834187603182125,0.012471113045688282,-0.01282519485914045,-0.009007965240896268,-0.08562065394384046,0.010236498457709806,0.04623749928941498,-4.460829485786119e-06,-0.019858340049152004,0.12797815841842083,-0.019058549047071355,0.0019291710995521024,-0.002785343662165597,-0.00723006252830799,1
TCGA-DD-AACI,0.00028230848184833624,-0.03774435266409158,-0.10583706394156785,-0.0007457330486261867,-0.02886765987006133,-0.00943324579347138,0.0167848030753458,-0.0006836812911082062,-0.0950998296808153,-0.04105886913359575,0.03471121616341255,-0.09840305973480583,-0.06328400321821002,0.01577805999745219,-0.01830793131435588,-0.012443779958039794,-0.04989571311785843,0.010614508062791723,0.0462926412084145,-2.883825872073277e-05,-0.014826922677943633,0.11676321182189196,-0.014659837138684469,0.0028041865915570245,-0.0045752585509521776,-0.021636928802733296,1
TCGA-2Y-A9H2,0.0005222905250508597,-0.029003665117289617,-0.1242706155126637,-0.002787076755222173,-0.021373217430744777,-0.0073056681505049665,0.05430792531687767,-0.0003718789249711213,-0.08504612162128888,-0.024775726089076924,0.048520571745238564,-0.14317271205896326,-0.12700893864584986,0.030452243200325267,-0.04942760488656719,-0.05809884425742288,-0.04346471137316969,0.004856077290067912,0.05647924099722103,-0.0,-0.006450778035642604,0.1919470651522656,-0.006232580701616098,0.0005607702281577042,-0.006634424417607872,-0.008762476654254373,1
TCGA-DD-AACA,0.004075610475524628,-0.017213117224469988,-0.10662189944498807,-0.0007941324568831789,-0.010995967176330819,-0.008880237262036631,0.14488214815629724,-0.004015590250269621,-0.09231898674881979,-0.02907672070574018,0.06739024214033626,-0.10494680177930331,-0.1295564263977149,0.012312336580230671,-0.04146936081445892,-0.01920749318757803,-0.14030784549952902,0.036759832533168134,0.051773695772186296,-1.3530891786631087e-05,-0.00948633505235825,0.16971464061954397,-0.005778137011515135,0.00042270558896053345,-0.007603037521887508,-0.008387276818604166,1
TCGA-FV-A2QQ,0.0007887614849067674,-0.03259787674996662,-0.12180815463999883,-0.0005448947049661369,-0.014822923202075143,-0.0076530935908897466,0.031495684135711764,-0.0009524947790916559,-0.16811567929247007,-0.04855025048155396,0.0383505979901772,-0.11627406394420998,-0.1581235650354989,0.020653182405087168,-0.04142428028887611,-0.012498606019165531,-0.07311128254135646,0.04415199976702523,0.053240392540401686,-3.6096927443690026e-06,-0.015742054157338942,0.1707094408781166,-0.007333893517966775,0.001141134543260669,-0.004632003530157006,-0.012844878628101962,1
TCGA-DD-A4NL,0.002557813670899608,-0.017197471930810216,-0.035100231180771914,-0.00015993411190399682,-0.005691023135312359,-0.009473390941340776,0.07268547773803673,-0.0002877104525005994,-0.045008359698181004,-0.013355176801275114,0.013350353521001408,-0.06721389731506436,-0.07877956771497656,0.011026959199971419,-0.014790791642218812,-0.002005418694950136,-0.047686365144872775,0.03239839557043018,0.05177813147860424,-0.0,-0.00512681110188193,0.05405147063651064,-0.017573116064511222,0.00031667179557451857,-0.005192300972937724,-0.006114847016985049,1
TCGA-2Y-A9GV,0.009819684793899091,-0.026783452589374222,-0.04514662773786424,-0.0002355521148245859,-0.007718965186457184,-0.018460528338880417,0.08144498267753805,-3.62690312748719e-05,-0.06194643796470201,-0.021575691545721264,0.02981785080041747,-0.16234648626641557,-0.043765513626591694,0.013417496581026781,-0.026643907257014217,-0.003967150132749948,-0.0700731771984391,0.026271389468638162,0.06976883486196792,-0.0,-0.005300284245760363,0.051120323788785164,-0.020227609417117067,0.0007765810692997566,-0.007796275046499737,-0.008198464126120597,1
TCGA-XR-A8TE,0.0056593430859956766,-0.022235394105913738,-0.09535779711662072,-0.0006370576160147256,-0.010422777512058688,-0.015279999720424231,0.05396052500404487,-0.0038642674378855345,-0.06858273310195652,-0.041790752156521,0.05334113727182551,-0.08079901409549566,-0.11833913207222148,0.013690191438069325,-0.06494732716054312,-0.004778980884828153,-0.0335545982797507,0.019499062408423914,0.05500723877623123,-0.0,-0.00817361970542592,0.08809290094004275,-0.00913520889250124,0.0020255896825923394,-0.00658783261559675,-0.004646261613864284,1
TCGA-MI-A75H,0.00497640994068581,-0.03551746572832573,-0.11944311994735816,-0.0007094045758574356,-0.007067009557340262,-0.007026610415315267,0.07270307062857194,-0.002622208793582463,-0.0920268428076663,-0.027283964268619572,0.03336011292522478,-0.1224359669575491,-0.10883466912203124,0.01251329100531027,-0.028299521759418387,-0.012177895260548749,-0.06805943208508129,0.03066615538026296,0.08392708790022868,-2.0929234231256792e-05,-0.007300118734691972,0.11737591338840338,-0.008472097742319724,0.00039566574897607426,-0.0059702374095195465,-0.008014882686507956,1
TCGA-ES-A2HT,0.0005671732984153018,-0.035012902857537796,-0.07285461713954311,-0.00016184491924652028,-0.0038903033376726966,-0.009099547651377665,0.011485928770558054,-0.00039514464802090733,-0.08131395627874156,-0.05212843101862904,0.018271836686148332,-0.13911299363521254,-0.09219935284049056,0.023272152150256995,-0.014050640968538858,-0.00314215533960989,-0.09482377568590404,0.05321131480632616,0.06181922270197509,-0.0,-0.017152135798023993,0.12092429929056038,-0.008573559519950648,0.0009230539230868775,-0.0032960371937010603,-0.012162439790899619,0
TCGA-DD-AACV,0.002246964348552857,-0.059363697205199815,-0.0883031860478526,-0.0005465186598746737,-0.018457485574833357,-0.024065067447315673,0.06075176011215788,-4.6506930058423685e-06,-0.08906901787504456,-0.021473955367541108,0.024744933082798036,-0.10366083464678448,-0.11560839278663852,0.02854106184971575,-0.03314852620388523,-0.11622155738050736,-0.07383108379301126,0.0118590085423639,0.09996625440896864,-0.00044072733431338733,-0.0115480659599685,0.19390384802422136,-0.014652335839476787,0.0005566883879652677,-0.004839647285076305,-0.018300558858571136,1
TCGA-ZS-A9CF,0.002784132545778422,-0.03492853524593323,-0.06563228402685967,-0.0007004705105344022,-0.008416878669326062,-0.01019999699885638,0.1683856334488696,-0.00023216200646666344,-0.04526517789070651,-0.019460649946712736,0.016451132747611005,-0.1124560997922593,-0.05927117493976034,0.01763711718666494,-0.030468281444456617,-0.08277563485672094,-0.028077142484314734,0.03857304682597701,0.099520552888601,-4.561219973235318e-06,-0.004029808581381488,0.10233199529949638,-0.027354768608831164,0.0015071991132067993,-0.011065744759877264,-0.009600299403746121,1
TCGA-DD-A118,0.0035840792193774307,-0.012491764966046835,-0.14242249771208526,-0.0008076006413240646,-0.00340770446980532,-0.008077948673243572,0.0792400386772515,-5.858353192810187e-05,-0.02153484130673841,-0.03796385102452089,0.0414307681458914,-0.2604399105878809,-0.19396702556929693,0.020314708339899883,-0.03351838687155576,-0.011449099229014537,-0.08866048646432625,0.01583580306841205,0.08820758808086167,-0.0,-0.013122678942044485,0.1966938403058747,-0.004949502433502434,0.0012100242179062927,-0.005796516547735221,-0.009453225167225623,1
TCGA-G3-AAV6,0.003670024955607213,-0.016898516946188786,-0.1996591231930191,-0.0011371709547138298,-0.006250334355820837,-0.01132719057922944,0.024538478362172215,-0.0018866662690290336,-0.0336396506459776,-0.060209872552220094,0.04976815761005996,-0.16142092842351047,-0.1974920959728941,0.0194622262620356,-0.0816189641977446,-0.07806377611532905,-0.06115115360564204,0.006301663801181132,0.0695427877839241,-0.0012201328900461508,-0.014440238671832977,0.3265611765436745,-0.010764627972183444,0.0019209384479811817,-0.006269282321798192,-0.01519966140738111,0
TCGA-DD-AACB,0.002610576027716684,-0.07835527748954456,-0.08986224788629472,-0.0046577710235091154,-0.007279624665977234,-0.02230275113300313,0.024539142244833924,-0.008604412123065895,-0.10413915886848894,-0.06790453330029739,0.0520846302499939,-0.12258749714705057,-0.17479326423225952,0.06280748663483018,-0.04835757925584475,-0.08703441912991809,-0.054351255518623506,0.016642268876736505,0.16068576981783642,-0.00020985540200304387,-0.011929503093330006,0.16006790612711666,-0.010308019912150794,0.002253160110955459,-0.008318464230880075,-0.01569052316965861,1
TCGA-CC-A5UC,0.002801870178634506,-0.032117147363912746,-0.13020656671054714,-0.0006189257661954776,-0.028755141794965553,-0.008889759975256727,0.015126281925833514,-0.0013067074448112747,-0.059592948276733636,-0.06204869729193057,0.05436398405064605,-0.13214156995903653,-0.1375682243765229,0.02764055970460019,-0.057501026123720045,-0.04969411034870162,-0.05799013079243612,0.0061135756477288415,0.057539548780380735,-0.0,-0.01145038057512945,0.12589896889559768,-0.006469648579966922,0.001112919058059494,-0.005456858926681747,-0.009540317676515161,0
TCGA-CC-A7IG,0.00014951130068918943,-0.04303520565318793,-0.153374317953858,-0.010543594330132033,-0.008486072151479456,-0.013012250042740238,0.014300364474480963,-0.002316052471721844,-0.0415900636321934,-0.07060109677126504,0.05944605530380587,-0.302504666841508,-0.1903019535568978,0.05929421420074083,-0.03185218202345912,-0.1892252786353689,-0.09290473747588332,0.0025925514078799436,0.09906658877784699,-3.5573150987433342e-06,-0.026735648590311217,0.20614479450556403,-0.003819756825826952,0.004733705682093274,-0.016228748175957146,-0.016654751335086038,0
TCGA-DD-AACS,0.0013211304330437179,-0.06108289909227862,-0.06335601001028428,-0.0005635771263925526,-0.011523331477960908,-0.012196234155656115,0.14865698497075833,-0.00120406123212724,-0.1262042396621335,-0.038536303953142954,0.04254817483192274,-0.1510630576637592,-0.13794771792319876,0.01621263375523648,-0.03084309381430228,-0.025224617231179768,-0.08266113518028793,0.0183197985055666,0.10320227619012949,-0.0,-0.009301534174914963,0.13908568262651605,-0.006903170027394915,0.0004978120755121495,-0.013408816023484989,-0.020816803885821474,1
TCGA-DD-AAVR,0.0007011164227241791,-0.038921336322690056,-0.09859861461124118,-0.00041833726175212596,-0.005785803963068193,-0.006444630564829865,0.038632659850003304,-0.00022666305843708812,-0.10470013175670145,-0.04518142746619623,0.04207407542846547,-0.06257642818887536,-0.13288111064978989,0.016784694666895115,-0.02171556108752163,-0.014257235109153903,-0.04529148951474194,0.0317950138826715,0.07021910255070697,-0.0,-0.010372842610895378,0.09605731781819206,-0.00710673641902536,0.0019977159182674896,-0.0029739671318086847,-0.010122205718013578,1
TCGA-DD-A4NG,0.005591619804723787,-0.012475044542256513,-0.05820691896627875,-0.0001511295928414735,-0.006221202873028156,-0.004286987258753229,0.03885458633977364,-0.001707373105298791,-0.09292844422702422,-0.01124838408157849,0.04991815068946244,-0.05976584452936369,-0.0774121673409435,0.00610106622399557,-0.024564421323907914,-0.004463911858095022,-0.04837766796664803,0.008889745257325323,0.019613997983059586,-0.0,-0.002486198199170903,0.0930322555228183,-0.0018474007300243306,0.0002909016524241122,-0.004829076699486856,-0.00506850140424012,1
TCGA-CC-A3M9,1.2487842016293256e-06,-0.060582972182613624,-0.16652822901943626,-0.005301801004330579,-0.008859299608111548,-0.02073232900948667,0.010187753645781833,-0.0001539901576610284,-0.049475653869676825,-0.20411432177483368,0.05377396770068854,-0.17945563881193008,-0.37680454847669925,0.18444890627329916,-0.10027048067343132,-0.6002335473076978,-0.10618874801782067,0.00037057341809294673,0.22379817488991324,-2.1706169308037545e-05,-0.015336801225624695,0.38659660886567937,-2.3715574807027374e-05,0.0015076035351613496,-0.00613244005584301,-0.03722920276266674,0
TCGA-2Y-A9H4,0.0034816348401072975,-0.032712803860401964,-0.08270875288917286,-0.0006799142949827517,-0.004673657025048361,-0.02067281205186107,0.0671188216196308,-0.0014420629595954407,-0.06863475026681123,-0.03553221647274026,0.016905951994892362,-0.16339648272215349,-0.07627938101600047,0.017798611666978808,-0.025858618812639605,-0.02243673372190479,-0.10588649194334056,0.02741178333036477,0.04929931087537699,-0.0,-0.014534163858302385,0.1938427502217625,-0.01551786182549176,0.002933570266473967,-0.01210262105882259,-0.013906397353439346,1
TCGA-KR-A7K7,0.003901701359570665,-0.03589317640322743,-0.1277705882658689,-0.002829438382408964,-0.012247958480866508,-0.014276505416819473,0.02101074815843619,-0.0005217503877192266,-0.07606048757152979,-0.07759426510440834,0.03806753915493007,-0.10346072225912224,-0.1433363071943809,0.031461752901418935,-0.038302961942634085,-0.09362757846481978,-0.05769190479894906,0.00677652922682297,0.069229113760467,-6.337258640325701e-05,-0.025449414177509528,0.17858184172216554,-0.024083906172068497,0.000926446051418841,-0.004222401799546884,-0.0148636009297036,1
TCGA-DD-AADG,0.0036282665913433183,-0.011555971700415571,-0.07891739244209645,-0.00026473241000447796,-0.003989605424554398,-0.02169713729063479,0.1409364563968271,-0.0016814694562214422,-0.051406912547169135,-0.028109382829473374,0.03372906467468989,-0.09767487468192233,-0.0839541706192986,0.014935507878246025,-0.03507714264470772,-0.0070346610197453766,-0.06066049124473598,0.0419912415770477,0.06958083918701921,-0.00016663947955806503,-0.009927877343072843,0.1119419726223385,-0.010391648761455685,0.0003513643021563186,-0.0050027298734232235,-0.008668677728369639,1
TCGA-2Y-A9GS,0.0007640796324510349,-0.08288520497848344,-0.13649010989900737,-0.003956995153932083,-0.021077977553686723,-0.03207307409583987,0.03824058971807571,-0.0009742282495696699,-0.18785747391322316,-0.0715949178916385,0.057799508180895263,-0.16481833389764836,-0.10293344681010107,0.06042946728235581,-0.054700051423397275,-0.1182748584665726,-0.08299721514881703,0.03009843031211067,0.15347344164421425,-2.5115081077508154e-05,-0.012078823217594004,0.1410155923142009,-0.002954360332030113,0.001127823104353537,-0.013442863011007887,-0.014326831411189121,1
TCGA-4R-AA8I,0.003675230671710476,-0.042304555817506764,-0.06101016900398254,-0.0003084866594917523,-0.01514434663473026,-0.013846351405335109,0.10315849805358032,-0.000729205127916581,-0.13242377927994928,-0.05283011638980427,0.04275201800478003,-0.20413101212137844,-0.10923994727149451,0.031371435758356755,-0.040338912968177564,-0.02504538374902993,-0.07414816480828731,0.055870112134861295,0.11880117709322967,-2.275372222055092e-05,-0.007600365316756851,0.11611864231696503,-5.739280096630454e-06,0.0010563971710937183,-0.009368945787264969,-0.009502355970255115,0
TCGA-DD-A116,0.0024695711511774163,-0.015485709944234819,-0.12554250093018662,-0.0002524810350819547,-0.00453031820550848,-0.010557943501427882,0.029331331818169527,-0.0021526481542598484,-0.12062524418131478,-0.027637315385342972,0.03069708764758641,-0.09788430170156276,-0.07027939179070787,0.015946143768762206,-0.026654383112482985,-0.013683080395148487,-0.13701426180794396,0.00841362330147205,0.031174231679940333,-1.2963467292353009e-05,-0.017947999731831848,0.16378600814721486,-0.005391209639005396,0.0012615174783984367,-0.005988005469608533,-0.01088782808724172,1
TCGA-DD-AAEG,0.00048812280985569174,-0.05524821948002664,-0.11568318207538515,-0.00039961320045626053,-0.04838499151727536,-0.013264966724425963,0.07069321329044675,-0.0016780592748977066,-0.13906802271064508,-0.05221236698355718,0.038932553709869054,-0.1629521808647884,-0.23138226174956233,0.026486773226863762,-0.02001956015870644,-0.020716150157183092,-0.07472201955540743,0.053545902023117924,0.09878218171928475,-3.0422682500909246e-06,-0.00751768446504564,0.12008630617266795,-0.005142658575739233,0.0010670061935293602,-0.006070313892725517,-0.01658797641692316,1
TCGA-DD-A4NA,2.3653441936743697e-06,-0.010577070017069748,-0.16441481788567772,-0.0012931307724114642,-0.010092030017543267,-0.01972862351667743,0.01724207596869096,-0.00048125233934626397,-0.11342726964087521,-0.03197231853952022,0.041179886475245224,-0.26485729870360475,-0.11783757762633841,0.10086963540982345,-0.04019580018854959,-0.017792575763116707,-0.1023903966818538,0.015074139771724735,0.09814265722338011,-0.0,-0.005452849671413779,0.14168126641410494,-0.0014725808799102224,0.003222349487400168,-0.011256365021035114,-0.011519487409016857,1
TCGA-DD-A1EK,0.0010855411719151611,-0.017320931273961605,-0.1399515333074981,-0.0005920356638353171,-0.0078904086826879,-0.020729775540014345,0.023779138857750768,-1.9249995509685965e-05,-0.033383274025309946,-0.03347260155402049,0.015262335020010755,-0.19651840083739633,-0.119867967829077,0.0269398803807695,-0.02523999951141972,-0.014576933249227467,-0.0553026424959157,0.018930286798619442,0.07240725392160548,-1.5892250643588315e-05,-0.005450122893039652,0.15697376145751774,-0.0039360917096551064,0.0014862726283492616,-0.011613034854542044,-0.004798682802371339,0
TCGA-FV-A3I1,0.0006175703110387034,-0.06154504162863555,-0.05863120471619295,-0.005014684851170827,-0.009386746716685337,-0.015540415208564104,0.029715198257206036,-0.0011540975402668987,-0.19190836582276655,-0.06857544215099898,0.060581547575131414,-0.1594612029112356,-0.1488670269834529,0.052425384581063945,-0.04496523392754327,-0.05304819228342814,-0.07696130527291302,0.027515292581388507,0.14208954902110568,-0.00014925010121034303,-0.01054594589919647,0.1328649625597033,-0.013132171194123993,0.001121170519953882,-0.015177138488772954,-0.01299043637978547,0
TCGA-ZP-A9D2,0.0006325753102300456,-0.05885837744279998,-0.11345590459988594,-0.004969889604947311,-0.017252859842092474,-0.018393715754191034,0.02594415505795471,-0.007075552571388828,-0.12106973041342649,-0.07920848877934557,0.0671808182518401,-0.47704577188585845,-0.1547945919617178,0.047648944521576635,-0.06783852015714337,-0.04477669004303618,-0.14066062151788652,0.009865430667074656,0.4116987865618618,-4.342979783128365e-06,-0.01920251358982388,0.17292285562499438,-0.0005912059713399281,0.003574184047643173,-0.028391983702626168,-0.011727398719801716,1
TCGA-KR-A7K2,0.0008238155920254446,-0.0197094833771981,-0.06734408549583017,-0.00024675323970654547,-0.005964335733679392,-0.009850382870352467,0.03911757871418951,-0.00044820716748240034,-0.03224993569495241,-0.03159171235372533,0.021354178128753915,-0.09871397362704526,-0.054907831081054,0.007465271449458484,-0.018240095856812223,-0.011993309366099034,-0.07282888900891359,0.01544599031888504,0.04525312036317417,-0.0,-0.011010549772968833,0.09554553138999634,-0.024109166404048993,0.0008867123781477643,-0.003377555925258534,-0.00826619356198741,1
TCGA-CC-A7IK,0.0012365265276815679,-0.13182143867453988,-0.11952645456019682,-0.004343167929860424,-0.03569956395285646,-0.03153085541285208,0.12556155041418465,-0.0024287085840067513,-0.10920672582354592,-0.06145849238911681,0.07238211421464069,-0.187182643517396,-0.10482192351966264,0.0576938611307448,-0.07513609839337704,-0.10995417189693853,-0.061886067661020845,0.0129809458291816,0.16179230461984195,-0.0015095543005583874,-0.014510286417353422,0.09406996845784442,-0.003710377524001483,0.0005029535639265859,-0.008557582835099865,-0.013644008287638438,0
TCGA-BC-A10Q,2.264951738249267e-05,-0.009402984909303243,-0.17568207866875907,-0.0008450626438722786,-0.014475051231603139,-0.009773721189126979,0.03396518537668822,-0.0008181297123698833,-0.10610388869280626,-0.022963095159111258,0.02582233435249298,-0.14865604717668834,-0.20257352293383687,0.0445079643215833,-0.03991000396763252,-0.04046380300767274,-0.09586152154161912,0.03050540190862331,0.0881106983367521,-1.123936979050808e-05,-0.006747336940039282,0.29173806721651396,-4.329664807788422e-05,0.0018926383163244034,-0.009143928818036438,-0.01354294511013673,1
TCGA-CC-5261,0.0015687569944373917,-0.022218905910231616,-0.059086427125100704,-0.0009201208218813777,-0.009752273127553588,-0.008758477086145812,0.06402346870942596,-0.0018111691203126837,-0.06891276390851353,-0.03464370122100943,0.08542899226796988,-0.28428402909320993,-0.09436120834665941,0.012772704407288279,-0.05085120495063849,-0.0541584561861723,-0.10587771212403423,0.00339411468849422,0.1320622432774847,-0.0,-0.010867332265730972,0.08556502772800552,-0.0024179665667379397,0.00100090358181083,-0.012003266579328173,-0.015851167259597853,0
TCGA-DD-AAVU,0.001048307813934817,-0.024989860298302354,-0.161628169981727,-0.0015940389756633779,-0.0035590755628838316,-0.01942758290520344,0.019879776624029673,-0.00023150497656388764,-0.1834701042479982,-0.1142560956522765,0.033940340329598424,-0.11177594901800846,-0.09332388189183553,0.05884242815365766,-0.03437039449379294,-0.022696832027720295,-0.12584402874687092,0.019916621816882064,0.14289893498042683,-0.0,-0.014637959112237716,0.12428109064464987,-0.02437572151035801,0.0009718917929161999,-0.010412545745774127,-0.013203277299318365,1
TCGA-DD-A1EL,0.0017336895557184663,-0.0946976855259663,-0.19350143227700908,-0.012764891672532981,-0.02794429620228241,-0.015756634555912325,0.035684214688796,-0.003185908579310635,-0.3813369524062197,-0.07890795943365453,0.057280298295266686,-0.2084796058963483,-0.2865843266686765,0.06867257285983155,-0.06423462551799582,-0.08111638704375997,-0.09981301595532259,0.01844277367543958,0.1924162912673682,-0.048762248082730324,-0.019090284178311136,0.166540192966057,-0.0010200564494709046,0.0006582609996355857,-0.014797071222488526,-0.01631958752555465,0
TCGA-FV-A2QR,0.0027842500784091635,-0.031048966874525994,-0.07413905538990372,-0.0004985078903992115,-0.01010862452906019,-0.012146028722046134,0.05692035101088143,-1.8874900080116182e-05,-0.08418885401645909,-0.023214758336714807,0.030064836499768596,-0.363911834757356,-0.11243184340284193,0.010867148589419095,-0.029202019570308314,-0.018216428953349982,-0.0737029847900173,0.0223813367248907,0.10581803835718127,-0.0,-0.007469483580833856,0.14785509910574351,-0.009185604488966173,0.0012504131174448188,-0.009255343015775382,-0.009550528123469399,0
