,FAM50A,RAMP3,CKS2,SPP2,HSPA8,MTARC2,PRDX1,RAB10,MMP12,PSMA7,SEC61A1,VASP,RPN2,PAEP,H2AZ1,HDGF,CD63,HTATIP2,APEX1,PKM,PPIA,class
TCGA-FV-A23B,-0.0073317303605536935,0.03433040767876704,-0.09385189069962699,0.0001517626579455882,-0.08582146599982074,0.13677669528542183,-0.002641463386001587,-0.02434595248102341,0.00018793680990418767,-0.03886650867860654,-0.14014894740399694,0.016271967240621618,0.20499182331340926,0.0,-0.027131571669665174,-0.041438536162526796,0.04301250400961749,-0.026169577989868964,-0.07982125942639885,0.005638188239177194,-0.06512454070309863,1
TCGA-DD-A39Y,-0.029880721861156555,0.0027154238675243646,-0.20485153604945194,2.8648548646145652e-06,-0.19267025076334135,0.05224894292713216,-0.034384351906918256,-0.029279099713611263,0.0025781347410563345,-0.08565732455165616,-0.25545330900376206,0.03441708864868216,0.12863704131760104,0.0001270597012463121,-0.05151928604970809,-0.039634031289584384,0.06641877443190373,-0.11641946456476387,-0.08366660933980989,0.03157299936090035,-0.21139371788159592,0
TCGA-DD-A1EH,-0.006406600022630528,0.027194202215242644,-0.08207819664863664,5.3436988711946694e-05,-0.07958574560413227,0.15448696229321035,-0.0038481654254675234,-0.05086726649545365,6.479092493254696e-05,-0.030321921415974548,-0.19851794052612473,0.025099168076274787,0.2143419425195061,0.0,-0.019234904762737325,-0.04719738357839213,0.046100667788278454,-0.02203277495777128,-0.11073190532540245,0.014718985303567834,-0.08052609440398124,1
TCGA-BC-A110,-0.00591031473318526,0.11749280759704787,-0.028111011558183407,0.00035356522808301625,-0.0591797072052505,0.09351900483596998,-0.003890051371624273,-0.015196170676073664,7.872445717610544e-05,-0.03146660067745704,-0.08811397514978893,0.03050801858982405,0.07065873954859755,4.968488580543881e-06,-0.009873231610919162,-0.017531788688977933,0.03723677393588847,-0.018113640960164278,-0.03496180475791896,0.00597356173559454,-0.04519843480630315,1
TCGA-ED-A5KG,-0.012643106218736613,0.2400580245117461,-0.07849192033503702,1.1511058141726016e-05,-0.1548299908694738,0.11011430720180747,-0.0060850218325740005,-0.0591762269575573,0.00801705587725262,-0.057788589454576024,-0.16430731828571063,0.056880862446846224,0.2014556010966706,4.52591732883157e-06,-0.04227629397930247,-0.03651522193679345,0.06108960448158183,-0.04430716860703153,-0.1059930265865056,0.03960117136565333,-0.10912499986294116,1
TCGA-DD-A119,-0.013137623411976744,0.019838937347279303,-0.029570370585032583,6.165900594735112e-05,-0.06247317411687061,0.1180688578412457,-0.007416497968455097,-0.022024540369271598,0.0011176683363940127,-0.04995553712993025,-0.08361658833919706,0.016177815979564775,0.10200234449063456,6.897431205931506e-05,-0.019166648858301934,-0.02599535780400785,0.041708232749616866,-0.09889844119321017,-0.060133974824409436,0.0019566572744068,-0.09532761390045968,0
TCGA-DD-A1EB,-0.0051775948646446525,0.02929857862241199,-0.023959431837521576,9.080678053445392e-05,-0.1370430675816622,0.10094825284592907,-0.010442709841521078,-0.02340793920654486,9.852997800802072e-06,-0.039217887373532274,-0.14782745823785942,0.012120591585606867,0.12370535413263752,0.0,-0.005521120883133379,-0.025605114355850576,0.024130097554645954,-0.02291903353079367,-0.03536843358698498,0.003211564509055159,-0.03893774004643192,1
TCGA-DD-AADF,-0.01989048798973936,0.022133017225184626,-0.06817693140296402,0.0001584464352504184,-0.016574476469268785,0.043836027901501665,-0.007240075146615324,-0.01716466090052975,0.0,-0.03536468212714543,-0.2258622476982023,0.010769585173422557,0.0980733779693713,0.00045815309993297584,-0.043347340374011084,-0.028024320513315656,0.03443398385870154,-0.026832346852269442,-0.035717667922970854,0.0018450047216627737,-0.056437091804499684,0
TCGA-DD-A4NJ,-0.0166390630741515,0.021104079414469738,-0.09409620705065488,1.1456689316593653e-05,-0.09742194805451163,0.12359961617727933,-0.009370948604162236,-0.055943392960522004,0.00520725957510874,-0.054332548492034005,-0.20220851843733978,0.019204644014857292,0.18762958747915243,0.00023463791701630677,-0.044646818533475484,-0.030117044472819564,0.05111135347082175,-0.057671622900458575,-0.08437213570916395,0.01904561990641483,-0.10926436475553902,1
TCGA-ES-A2HS,-0.01434725380146263,0.0843593326101026,-0.029750930912707602,0.0012381980416901212,-0.060279588754229105,0.07807656514597124,-0.0031428878566882408,-0.010861370112820585,0.0,-0.09323594659590956,-0.13833953497694268,0.013638609143991213,0.13210298832011252,0.0,-0.02169647728106468,-0.016892458640869377,0.04927251009939914,-0.03531040416557418,-0.0249718369206793,0.0013672759531558995,-0.07766129894633264,0
TCGA-ED-A8O6,-0.017467616728600793,0.0032937850991764995,-0.07381042997412297,8.925801005668765e-05,-0.06815726148714174,0.0744052772063692,-0.012157064162721169,-0.031068360741896898,0.0011598670340459327,-0.06079620446139619,-0.1611343822989867,0.0211842107970497,0.20437215920930402,1.633338430847703e-05,-0.040705806803681174,-0.03435890636128088,0.04614772614974443,-0.029120175732056955,-0.059093816251584615,0.016460238398006644,-0.13287621753972545,0
TCGA-DD-AADR,-0.008905469704687377,0.026212011878785843,-0.13518279543852196,6.367876489878916e-05,-0.04668575743767376,0.07753063163413902,-0.017031792682713397,-0.0335776503131744,4.223187272869036e-05,-0.02704771803844023,-0.07852700537661003,0.014907902708074466,0.10098700632043328,0.0,-0.024639208822640975,-0.020508900484590486,0.02839358345576109,-0.13998489630633895,-0.03899454870527364,0.0036024293010841644,-0.09456068189881957,1
TCGA-DD-AAVV,-0.021199369493933775,0.04718386624733297,-0.06628844529585506,1.57084562484298e-05,-0.10992527656217162,0.12778263969872614,-0.017264143402034006,-0.026044730043643733,0.0012650320274080289,-0.13736364645717536,-0.23369072888565678,0.029222701162787065,0.1829609538198174,0.0,-0.016880677433323773,-0.029840265091772133,0.04888992199573699,-0.09020974816240664,-0.03731209910918094,0.009814428031686173,-0.07456577643984064,1
TCGA-ZP-A9CV,-0.018587148501381212,0.04134844934192404,-0.04006641027572948,0.00015899566178952457,-0.11934308113670909,0.16294237245151375,-0.013105035415316225,-0.03206670979763418,9.882855369895411e-05,-0.049062935607786004,-0.15770926915160113,0.018056901632185464,0.17408623725804764,7.790924110331834e-06,-0.014012305738297575,-0.03647500803223845,0.027371431686313806,-0.09830630866094385,-0.05724867456238629,0.0038882949513334058,-0.044486961006879364,1
TCGA-DD-A39V,-0.042629215528490125,0.03710281659406776,-0.06555100062574006,1.0455897313081117e-05,-0.11533515811640052,0.06580141439461215,-0.011911993433100709,-0.014847734570237893,0.001750350225481879,-0.08700410488201599,-0.1644411998657372,0.015743932265000028,0.15869854353248444,0.0,-0.03501750405770165,-0.03645790678571928,0.05496890333473227,-0.09606674288741111,-0.05523264736128222,0.005466516375026385,-0.09603640634812537,0
TCGA-G3-AAV1,-0.010684085339347399,0.009122664758844858,-0.05087003190985829,8.125565223530436e-05,-0.13108104328788095,0.06647505755318432,-0.013593759460014496,-0.04583858424150234,0.0014412912102890437,-0.04904389781757483,-0.09303555971340488,0.011819502315410027,0.14719704180924134,1.1882620588426797e-05,-0.018441662905948782,-0.02340086652025544,0.03885543492486368,-0.08437979532859517,-0.08073600190551075,0.0055975285055067025,-0.06587368422478256,0
TCGA-2Y-A9H9,-0.011143270324387397,0.038809531109395244,-0.015266543268830549,0.00016780325545286105,-0.06874522693609894,0.1657744095519159,-0.007975216342347628,-0.020677391495688275,1.7748666072151878e-05,-0.05693513105249215,-0.11649406894502264,0.010466503986560202,0.1381807982318268,0.0003527710396195913,-0.020916225094195117,-0.031397379706637446,0.029033196552598183,-0.059804658174381256,-0.0448850084003813,0.003986756192755926,-0.0599138894512289,1
TCGA-G3-A25V,-0.009197829612489739,0.06487994377855502,-0.048365319315496286,0.00012613762440841756,-0.08120669771899612,0.15481728065958078,-0.012116147639982191,-0.020990264649409052,0.0002593295751140397,-0.053812458995797584,-0.15246073772517355,0.01844559097085033,0.11692424518982503,0.00030899823770495094,-0.017328069328519435,-0.021546383174844724,0.05673799949183924,-0.08853527302994721,-0.05298980036844378,0.005111275054201867,-0.06799653003131774,1
TCGA-G3-A25T,-0.02692549020480741,0.05527783988398146,-0.10380273465216526,4.933842174074178e-05,-0.13829470122290058,0.09549362695075271,-0.004707960763707233,-0.05505827957731452,4.3923801643979604e-05,-0.09600447226232059,-0.19985610990245248,0.07523323171775029,0.17915534979245593,0.00024374820448079984,-0.08584899911267181,-0.02282775741806055,0.16093196735459767,-0.027182133108530387,-0.11136973458595736,0.1575014618220933,-0.19684117170568063,1
TCGA-GJ-A3OU,-0.013839082150974425,0.0788628657291296,-0.11957286876699211,6.847507812653497e-06,-0.12483414995835418,0.07424830310150884,-0.010243277901742832,-0.04339193396088192,0.11613881113158546,-0.04677699716551316,-0.17730704732657307,0.04008413582689743,0.1395478640445524,3.016164832424286e-05,-0.030641218110899978,-0.022396833571332868,0.07593368347711626,-0.08872468753238423,-0.04968505384992469,0.04363500968182998,-0.09238571323005984,1
TCGA-DD-AAEH,-0.015372719884539495,0.0718358199350469,-0.042654986562347966,0.00018092821745683762,-0.022216971166127305,0.18417412925312326,-0.008054574420463546,-0.018103118711909737,0.0,-0.044779472348776016,-0.07140987782036964,0.01124304163240894,0.09429074327272997,3.4654164049171614e-06,-0.01596974676157483,-0.025968629817352654,0.02718851207853563,-0.052850708526812576,-0.04827757052138696,0.0030626482344869826,-0.0594258834312546,1
TCGA-DD-AAVY,-0.01756086523098264,0.014520949609449961,-0.016172532708373297,0.00010542037189112208,-0.06018496542221543,0.13928009588486276,-0.011584560881592596,-0.024542680266132263,0.0,-0.04781235246036241,-0.115679933907683,0.012748487983393123,0.09974861563592569,0.0,-0.013439076415761782,-0.040358083012171996,0.028385542671308918,-0.0806233977344904,-0.08078564915606205,0.0018260609821117491,-0.07541007524952548,1
TCGA-DD-A4NE,-0.009723399923954547,0.021104942824284535,-0.047401949454935935,1.4611251235069913e-05,-0.06797665957484328,0.1578425080333218,-0.009583641570844697,-0.03721436629138838,0.0,-0.03587808961601801,-0.19919280711728868,0.009992250760907612,0.15908105320325278,0.0,-0.06102122959544304,-0.03034475716515606,0.03269410145330296,-0.044928101359738806,-0.07801842336001509,0.009539605195467895,-0.0731392319057078,0
TCGA-NI-A4U2,-0.008291910605602222,0.031242114115511307,-0.03696909361815158,0.00010311277798310093,-0.05935274495978617,0.12018599001836952,-0.007076245037050849,-0.017896651527414844,0.00033334317138875155,-0.0332027759754073,-0.08632151339488395,0.008586178919125413,0.09532772261507237,2.0792498429502965e-06,-0.0124520419140014,-0.01043924548521475,0.03372110570435099,-0.024410460525334608,-0.021110100169667995,0.003025315206298622,-0.047677442604902136,1
TCGA-ED-A4XI,-0.004764172369619966,0.05462781563770149,-0.015511595266281755,0.00014311427055498509,-0.09870667233739154,0.12504736592153431,-0.006790786561101102,-0.02194351341587323,9.720297493720562e-06,-0.0326273325720148,-0.09029515316601568,0.015293360715259715,0.10629639836718797,9.193791474250107e-06,-0.011631106802593919,-0.021503359704060594,0.032361002071161486,-0.07037773447062659,-0.043830328817999795,0.0048198417926943364,-0.04246737994244273,1
TCGA-2Y-A9H3,-0.009851341742630469,0.07953213167985353,-0.021093843803283965,8.141049028105435e-06,-0.05495982465906084,0.09663965004059398,-0.0038018705611910586,-0.010005070803315351,0.0,-0.034590775197345845,-0.0864804618587245,0.014082319647439183,0.11206357542535343,3.866235651750953e-06,-0.021797628321822676,-0.015192734685068304,0.06527071353460553,-0.00879346520116562,-0.03798412169670869,0.008495135184685735,-0.11487349103819182,1
TCGA-DD-AACI,-0.059425847176217066,0.04572618379144368,-0.040153543507645086,5.980500560912151e-05,-0.05016239522083252,0.08698966694430321,-0.010742844310878755,-0.022584616452637166,0.00017838238779431897,-0.1035175196958466,-0.11609386070258272,0.018371535935707825,0.21202266513257204,4.375610111268898e-05,-0.02557852432865732,-0.030233477138209234,0.10352859294934147,-0.06529058479601997,-0.02830294840068396,0.0075461231395436154,-0.08546684471180997,1
TCGA-2Y-A9H2,-0.019522426820044785,0.022340112236475716,-0.04550896773079569,1.441592908567043e-05,-0.05287146468244014,0.07915038014757672,-0.008255059016983313,-0.05053184319709632,0.0008535947253018091,-0.04192230135390504,-0.1689121551197573,0.0380781872150906,0.11500989991555279,6.376366185047576e-05,-0.03460333805431264,-0.05865239857787149,0.061565905621251575,-0.0583882330170729,-0.10142049047384313,0.11639761296973705,-0.10035253249396342,1
TCGA-DD-AACA,-0.008579723980305662,0.03664557942500517,-0.05984884172173954,4.7403687207373004e-05,-0.0832768099295853,0.08203892792572862,-0.004899218701485632,-0.03331965726055835,3.7189261059593e-05,-0.04012723345259124,-0.12381402996799853,0.014174611786274879,0.1328905863574932,0.0,-0.033437996277969936,-0.02783244304307141,0.07692236218587793,-0.06338140302497741,-0.08110616596476826,0.00540943103303787,-0.08610062470907222,1
TCGA-FV-A2QQ,-0.011884994111418029,0.047620998302136806,-0.0216207301193515,0.0002105906627874459,-0.08454999428444976,0.09604034533310923,-0.009278047974664718,-0.03146682745536716,0.00018853396128605445,-0.06145372980140012,-0.13717769568589672,0.022424245318557225,0.15167703788686268,6.262800731778002e-06,-0.01642185943958827,-0.03251579910856394,0.045236415275808906,-0.1154194602790104,-0.057591702992053254,0.0036471088038788975,-0.09836401587062672,1
TCGA-DD-A4NL,-0.0036555017592425354,0.07452151783609053,-0.01381707459945022,3.542959700540923e-05,-0.03387955679102152,0.14327362923687098,-0.004894765718665111,-0.013634552953769578,5.643080558641186e-05,-0.029255251625077004,-0.07929754271058265,0.012872695053691907,0.07230424990107366,0.0,-0.006650169762271885,-0.012849323202969349,0.018698597088258082,-0.030900393147567012,-0.028832924688023273,0.002404029855389228,-0.028344569434880562,1
TCGA-2Y-A9GV,-0.005966596652723572,0.06480556719022354,-0.019918771249795464,0.00012528706821151182,-0.08028236171809719,0.18581327528094727,-0.007623139382893287,-0.02900433549607735,7.388089596763035e-05,-0.03922389722630922,-0.1915329707527432,0.011796484611719591,0.09646411853340592,0.0,-0.007889149736835847,-0.019530694340702447,0.022707076430819963,-0.04252919457711371,-0.03765898087937272,0.0034818362273569105,-0.03645735887254221,1
TCGA-XR-A8TE,-0.009921560420491625,0.02139430845649948,-0.04829919287589054,0.00019267625191241174,-0.07286965021909358,0.11626578599820321,-0.006328665355496075,-0.025806458264473277,4.611335671082451e-05,-0.022229101112746338,-0.0953249778267883,0.02058415696776591,0.10780698343342696,0.0,-0.012292738045411667,-0.03085209061117926,0.048584487525675825,-0.0470853288188319,-0.06807197798996623,0.002602061240061645,-0.07700449856324475,1
TCGA-MI-A75H,-0.012304493508525917,0.06358680256451343,-0.06088381450083466,3.445072414086685e-05,-0.031141841395029242,0.11509431067850245,-0.010109024998576126,-0.021402835306388566,0.00012659609295575996,-0.03834558887376278,-0.14444737929148066,0.014493805365720541,0.10290428135627697,0.0,-0.022527936430600966,-0.030097918218188077,0.04656420747803385,-0.0631808322266222,-0.07437681375666874,0.002672776833678336,-0.0964541740318021,1
TCGA-ES-A2HT,-0.022074710837038335,0.06316693870600545,-0.025397130164129065,6.539891028159965e-05,-0.10702102736400572,0.08885485568312616,-0.009965415690604563,-0.011192752166619392,8.841157959305563e-05,-0.05818873889555678,-0.16412258468923624,0.007907864897294137,0.14084578748419185,0.0009040060592287397,-0.007841701359215122,-0.013713471560091575,0.03362323222147008,-0.055825922878472205,-0.02480241162202506,0.0026514535756227316,-0.058832454508010605,0
TCGA-DD-AACV,-0.014263276660694274,0.00855725467441462,-0.1703453049180256,0.0004357854004370605,-0.05496771503386999,0.17426558738125533,-0.016896168877743784,-0.024357591265351954,0.0,-0.0875553309510277,-0.12229687298575548,0.010020624507187555,0.19061806147249305,0.0,-0.039061711498518975,-0.03071612880996298,0.044890332004019255,-0.06115014384134027,-0.16181665469985684,0.0035542844800788773,-0.07130767245845504,1
TCGA-ZS-A9CF,-0.00755326241449145,0.022094040439259683,-0.06783534624707724,0.0001300457834855793,-0.036802848909269444,0.2868743252336546,-0.009941402876703245,-0.034670847378700194,0.00025090310561436385,-0.04593069523285446,-0.13267334186175198,0.012852421768518406,0.12847922482761898,3.958090062483697e-06,-0.037901541535199576,-0.026272115980781854,0.03396090397591786,-0.031076711128708776,-0.05473629654020682,0.004163533625736951,-0.05300018744002513,1
TCGA-DD-A118,-0.00679192613173997,0.01542938007887158,-0.047372850551969756,2.6402889956424505e-05,-0.16026529696475442,0.1520506120614169,-0.003555421585650887,-0.05976641031288386,3.579590783523715e-05,-0.04522704822663798,-0.30726153010553237,0.014688880404496998,0.2917166721770547,2.2546082634400806e-06,-0.03091054328095627,-0.01943269879105787,0.0447277615126313,-0.014784699269446514,-0.0667439140377189,0.009234957520517454,-0.1150107631684419,1
TCGA-G3-AAV6,-0.013042681103146277,0.005631898877636271,-0.14548544185838178,6.34809466196849e-05,-0.0558862606821958,0.0372866197492849,-0.004809676781405243,-0.024402812791961815,0.0012187196202365822,-0.07271971283235025,-0.19044101707187203,0.022284412768637817,0.2256361733774411,3.398613197111529e-06,-0.06557013983623747,-0.04585230109566378,0.07838753975851719,-0.023095230247849367,-0.14955719097793868,0.010253160419263621,-0.16123118538752157,0
TCGA-DD-AACB,-0.028722633704743112,0.021345340785574787,-0.06071412539252622,0.00016951606845466374,-0.06377017231612032,0.04638943596577668,-0.022301575933681178,-0.026796765243539102,0.0013743770804431927,-0.07506814188195181,-0.14462615142275004,0.019004257198306118,0.21470831896988768,0.0,-0.03436528431183908,-0.03222956262156791,0.06361224407178516,-0.07149651692868292,-0.09050823572235876,0.022714075070470734,-0.07256666520711828,1
TCGA-CC-A5UC,-0.008609870763500813,0.03342012704545658,-0.2089423023324541,3.9328395596178015e-05,-0.17508904810039894,0.028481942207667185,-0.009141222182578625,-0.021509726224961473,0.000822376978060884,-0.04564372476275533,-0.15589784562785117,0.016978035301325786,0.20569941932814556,0.0,-0.05434273513626448,-0.023537369030444115,0.05875967184744476,-0.04091341126231082,-0.07996054754600113,0.005806556499967275,-0.10514600465156673,0
TCGA-CC-A7IG,-0.033202989488560326,0.00621975761725113,-0.30996282221168936,2.582792207973776e-06,-0.06749606031127373,0.03582048160988911,-0.012248733428635,-0.03335400783930579,0.0002053205501318654,-0.07968129696583388,-0.35688864501595796,0.033592745002860976,0.1687025073943534,6.170946321045257e-06,-0.0756343075674935,-0.04769923571973435,0.11787015587065001,-0.028553569289907797,-0.12744384318152566,0.05463434552031133,-0.12385471145136119,0
TCGA-DD-AACS,-0.019850594390488998,0.019305473425996412,-0.07737022301648369,0.00018848751225562142,-0.12550489298282863,0.15403207376219713,-0.017385490243941894,-0.034232938118338746,0.0,-0.09959379752559341,-0.17822101894987674,0.011696844513628872,0.20054745313649674,0.0,-0.022581548887697134,-0.021477458684069063,0.026724997104306224,-0.08664525098450328,-0.06518712390421438,0.0068299111717864645,-0.05116202271161218,1
TCGA-DD-AAVR,-0.0097102654950021,0.09172199813362132,-0.0431665877805091,1.744911669725148e-05,-0.131817743321419,0.16655322536074452,-0.011077838854653271,-0.02788814374901356,0.0004586454363504668,-0.048427650676907276,-0.07382635414999071,0.024454008400720696,0.14193522909040698,1.5389788998222477e-05,-0.019494066718829226,-0.028186098517429762,0.05650401760738633,-0.07188165166603246,-0.05912930754589211,0.005607762745288536,-0.07962156327797422,1
TCGA-DD-A4NG,-0.00711862276500512,0.009874448019011153,-0.029218976810168426,6.278702256175446e-06,-0.04744072562580873,0.09008485991906771,-0.0035506625979636447,-0.023378640183495576,0.003398952490509011,-0.02424922218515469,-0.07051048664810966,0.011216748332424094,0.07426871362996149,4.751378155175578e-06,-0.020587574417772744,-0.02001985572439839,0.027420862738273856,-0.0637998247539524,-0.03511768252251754,0.0033179266759977405,-0.047003965521855325,1
TCGA-CC-A3M9,-0.06945007604021707,0.03801161709626714,-0.3508172732837588,4.040609959621926e-08,-0.1977966700928372,0.0038482201806517785,-0.01724320042895563,-0.07567392085614857,0.008078894220352602,-0.17811560805978055,-0.21171798916285312,0.08021802530561804,0.32468750575936195,0.00083183354359573,-0.1498489223914113,-0.036724677749708994,0.17762826905961857,-0.03396740441237955,-0.16785974724122638,0.4399634303206864,-0.13447691914048807,0
TCGA-2Y-A9H4,-0.027764726726244044,0.048988269415991346,-0.039987205677487245,0.00030340230349916247,-0.04809175290754297,0.16497922358643755,-0.009310758670897711,-0.02802506111465629,0.00019496992617950765,-0.06653235193670712,-0.19277173449239884,0.02003806194771028,0.07789271150338074,4.392310913220306e-06,-0.0403936939014612,-0.015057218173593998,0.023368249704820303,-0.0471210410921787,-0.04742371082256713,0.003735566826733621,-0.06678998713899588,1
TCGA-KR-A7K7,-0.042513947542276234,0.02333007326126566,-0.1612347326578817,2.7822095701701747e-05,-0.030080983560223054,0.07652902472076929,-0.010215960235280928,-0.017392991218086244,0.00012835437202458997,-0.07111189929124444,-0.12206078459865928,0.020122917597661372,0.15118249413360216,0.00017063209353753562,-0.03540581099597416,-0.02296262719919532,0.04495996387921365,-0.052219165166574405,-0.04467364253222539,0.007881843167782017,-0.10317887344347147,1
TCGA-DD-AADG,-0.007935914092366231,0.04552303579644878,-0.03227158251290783,0.00011876850349151713,-0.046654420212656526,0.15651517985236682,-0.003289074949657059,-0.01966958592768405,0.0,-0.04147353932088973,-0.11523476328911827,0.010632364247575719,0.10790667345383145,0.0,-0.018114666006946646,-0.03388765198649435,0.029224618301313485,-0.035293305929438704,-0.07228968228251204,0.0015190337886567293,-0.06372834122300867,1
TCGA-2Y-A9GS,-0.018433784728024705,0.02796818744207505,-0.0781556481810963,0.0004803383515134616,-0.23065755299086166,0.12769450995128312,-0.02359088949500601,-0.03614262823446834,8.054908639847619e-05,-0.06854383384574861,-0.19444920461124024,0.022471033227789514,0.24126578728183076,0.0012412704042364486,-0.05195158346735901,-0.04362465434434153,0.034323867951951866,-0.12897314717874536,-0.0829495229488814,0.012322463637634807,-0.1102201685590668,1
TCGA-4R-AA8I,-0.011168454551847121,0.015440727750723146,-0.05087207537214524,2.6182684514030437e-05,-0.07966169301024105,0.0988399784932938,-0.012040774969250444,-0.03930110333162682,0.00017513123027082202,-0.045462104639525734,-0.2408294757313757,0.012429914111354513,0.11199923786124442,0.0001302161528151282,-0.030542893526096578,-0.021426875889808083,0.027023684235774836,-0.09091526261514582,-0.054318432181400034,0.006981692109408698,-0.049267680393925845,0
TCGA-DD-A116,-0.017796512338658886,0.019452129750251988,-0.04063833450060142,0.0001284238452058415,-0.08675915651105559,0.060621268934220186,-0.004407561906144708,-0.019587104126244616,8.018416055400204e-05,-0.052090616405950245,-0.11548184088315872,0.01170317438214374,0.10236489271922945,0.0,-0.0217288913185014,-0.022911917179293768,0.07261310313064778,-0.08281500356198354,-0.0622676708766976,0.0037700813961107312,-0.10137962101496266,1
TCGA-DD-AAEG,-0.01362083370427478,0.027168916642095132,-0.02884224410294608,2.9300116503148007e-05,-0.09799447935946229,0.2323111355034382,-0.01572481652048144,-0.03275097332628313,9.202766296102675e-05,-0.07936182584453311,-0.19224755650364675,0.0138215556235154,0.11213510067118442,3.958925102581268e-05,-0.01810913336975893,-0.03240856909784175,0.03976929149797515,-0.09547685374073704,-0.05424846362976523,0.014018852412307652,-0.09341790285928181,1
TCGA-DD-A4NA,-0.012360329689525119,0.01163321381174474,-0.042301304109722423,1.1474396236686976e-07,-0.15263104331413252,0.07690542619935231,-0.0030104587425271914,-0.11814768405333428,0.02040638782238035,-0.055112662967136086,-0.3124730717177359,0.039993525751023724,0.23226473940110015,0.017093788522126587,-0.054830148445029966,-0.0303385125066317,0.10073781461778082,-0.07787324952657156,-0.055249318129236946,0.12256925229424681,-0.13277027144586878,1
TCGA-DD-A1EK,-0.007717888514936141,0.01135445578582582,-0.01631655593035763,0.00013396876333286322,-0.06262886120225229,0.08709304560478982,-0.004929904869520399,-0.027796447909980693,0.00010921235272808221,-0.02295832953176994,-0.2318482770128878,0.014093695704840033,0.15827517345366626,0.000499504285564662,-0.023693248138263297,-0.023540814724876062,0.03812785927106367,-0.022919215426922775,-0.03547588094540851,0.011742623492523628,-0.11301537966865155,0
TCGA-FV-A3I1,-0.010967768203588418,0.023706643284774717,-0.034855581444003546,9.377179260347301e-05,-0.18197500062377114,0.1087963974671441,-0.017517025823892116,-0.04449620403649807,0.001031612187251654,-0.06215012149192864,-0.18812897412066223,0.030633243750862984,0.20570781797798374,2.2187015392445534e-05,-0.03279921723223188,-0.047935430121441795,0.03658362496932298,-0.1317542783606544,-0.0824970596483097,0.010387776480682913,-0.04734658995748187,0
TCGA-ZP-A9D2,-0.022522262046207556,0.03649127575667571,-0.050887360470051636,2.6073244827286234e-05,-0.1281038234141544,0.07811692991579247,-0.01675234414234605,-0.0970087420166172,0.0,-0.056107372678730734,-0.5628085705802894,0.05653497718408262,0.48326487435325133,3.765195799944935e-05,-0.030765762584984285,-0.06063419238094012,0.0903594439569301,-0.08312016463457174,-0.06299319405530147,0.05941075532476673,-0.09161930441900666,1
TCGA-KR-A7K2,-0.011447828610210075,0.039558107418820876,-0.04029593195979985,0.00023736992230092015,-0.02180968918373016,0.10992840501190855,-0.005609737521622109,-0.017502711007850117,1.1113650718076411e-05,-0.03954793504495037,-0.11646067037489798,0.01616086255550047,0.0929289900943206,7.0143368195913626e-06,-0.013832134205532445,-0.022560732002789706,0.04497905250377889,-0.022141124418672355,-0.041026394883269056,0.0023732578296795145,-0.054382522369560996,1
TCGA-CC-A7IK,-0.0114082767438397,0.012213918584322744,-0.15242144329124352,1.2578231594575197e-05,-0.10235903916571855,0.08819152796573052,-0.037519180819436546,-0.057288561624271664,2.073442298148584e-05,-0.06527700439941758,-0.2208341468345974,0.030810258745205408,0.14844250298500802,6.546714364951938e-06,-0.02301207225320634,-0.07256009068042105,0.04540856715276845,-0.07497564418999494,-0.06733631444156021,0.007794101310690808,-0.0965214694210481,0
TCGA-BC-A10Q,-0.014140475693169419,0.00606237034244027,-0.06642216946791316,1.0460343544117766e-07,-0.07182563333930643,0.1769009583531396,-0.002676289187873354,-0.07362238305601486,0.00025747177081489857,-0.06479348802040928,-0.17538127859069744,0.055869721282614186,0.18401891025501135,0.029098967945673793,-0.03596280323111122,-0.037212916747510844,0.08553197446847675,-0.07284539799005181,-0.06482482877192335,0.1373535472950229,-0.1418689481458076,1
TCGA-CC-5261,-0.00991955459706563,0.09405678161708117,-0.08010560163379676,0.0001192293514382632,-0.17413439430275268,0.13326910891231702,-0.006323972464860044,-0.06935640488759341,0.0004341622296939283,-0.07583671111356133,-0.335392319735384,0.05638283901565178,0.36774671940028353,0.000690920527130725,-0.030636888220926986,-0.05056132493414014,0.05519706059356255,-0.04731191076364853,-0.27850241731236997,0.031071359896740657,-0.04771419674363512,0
TCGA-DD-AAVU,-0.024487760992365173,0.00872944326033622,-0.04694347825623554,0.00039550496537066657,-0.13469593593300583,0.08464761329978661,-0.007112644927957027,-0.017035260249765875,2.2028250975530556e-05,-0.06316841592182228,-0.13187091428017644,0.011069257969546137,0.14741079721349423,0.0,-0.018135864426606092,-0.026232803257847513,0.021045838829089825,-0.12596100791287826,-0.06731935974325103,0.007635043204826413,-0.13051996333258875,1
TCGA-DD-A1EL,-0.029629548194367975,0.006475203578170637,-0.13841547103798751,5.571127488921961e-06,-0.15116426953081089,0.06653930481181645,-0.026952972309784797,-0.11498912813128465,0.004462180525922834,-0.07807777335253265,-0.2459598552269322,0.03403304711557017,0.26380721655860706,0.0002853749533446843,-0.040644496764410794,-0.06266851977142505,0.05136434983326195,-0.2618060695849678,-0.068403689766934,0.013654347140800256,-0.15625865125153585,0
