,DDOST,PTTG1,KIAA2013,ARCN1,PON1,GPLD1,SEC61A1,S100A16,PAEP,CA9,NUDC,DAP,EIF3D,HDGF,LSM10,FAM50A,PCNA,DAD1,SPP1,AGR2,HSPA8,HTATIP2,HSPD1,BRK1,ILF2,SLC25A15,SLC17A2,RAMP3,class
TCGA-DD-AADF,0.021816337107362357,-0.0385576545505605,-0.005945274237527057,0.015078677810114061,0.015638649750768834,0.01451752710554087,-0.1945342222937662,0.012357983694590994,0.0005364825279521602,4.360505357280125e-06,-0.027690659636037986,0.013995167417160162,0.00887398483129609,-0.08326640926637219,-0.12074907107572798,-4.825535261752062e-05,-0.11039134331153655,-0.04883181882810426,1.6778414228051126e-06,9.361037919023738e-06,-0.020231170866111932,-0.027889815674362918,-0.02329902920728512,0.036643326708450163,0.0656881343987433,0.005863015324616887,0.002022135182412992,0.0317259099522592,0
TCGA-DD-A4NJ,0.043533143571256566,-0.02533227234942195,-0.005844253835939036,0.028765900436309395,0.05687857875500303,0.021134925336022365,-0.17416136284955458,0.010329836026434287,0.00027475344572098836,0.0005131259236498501,-0.021958198360936258,0.019597390609146705,0.01608897540198474,-0.08948435162864282,-0.07797035642418886,-4.036722760560429e-05,-0.13890719044181662,-0.05007373641053864,0.00014797000948405247,0.0,-0.1189153745431851,-0.059944474525124,-0.037840153354461926,0.051480919817213214,0.08425179639767137,0.016603487378859114,0.006381925903679743,0.030251009896966673,1
TCGA-ES-A2HS,0.011694154931618244,-0.0068355934313873825,-0.007985691793796228,0.006695728336910579,0.19618454308201974,0.005826308496768123,-0.11915127084531803,0.0025252218259347713,0.0,7.929333949405645e-06,-0.01870579804217825,0.0060251394249612325,0.013569992228554019,-0.05019120353114596,-0.08087880699246615,-3.4807179775568415e-05,-0.03453216429814406,-0.04660901391514865,2.6528619289150906e-05,8.526886025249345e-06,-0.0735785930908242,-0.036701995132484184,-0.0231351850185682,0.06096743746100629,0.018723097180540525,0.003378535570794668,0.011792127299245418,0.12092235607964982,0
TCGA-ED-A8O6,0.03612452848791684,-0.01836298434776446,-0.011548967922299218,0.015052575656952895,0.0013481528131616242,0.0015278379568264024,-0.13878437881838754,0.005240339675907068,1.9125867106667614e-05,3.5556339793729425e-05,-0.0132945344778901,0.02486146016854186,0.019253671980273907,-0.10208785464268459,-0.05916740217344563,-4.2377341624858676e-05,-0.04545336812864417,-0.037464201933628975,0.0006803726632038613,0.0010012603231605293,-0.08319425385587866,-0.030267808404669368,-0.06086245153585925,0.0437813028818858,0.08166003017525106,0.0046235846660307505,0.020485614472945536,0.004721377496587345,0
TCGA-DD-AADR,0.015062597992405915,-0.022501116169300492,-0.0036078077914204853,0.011461325192802891,0.12701989518245513,0.017328167021263528,-0.0676349858184769,0.005643527689229356,0.0,9.060300756769364e-06,-0.013385839725990351,0.01068642481548579,0.012337911648404172,-0.06093644627500608,-0.047651044825141785,-2.160513010269125e-05,-0.038166321583375025,-0.033925633115994586,0.000923362043601829,9.731772094034581e-06,-0.056985663317129356,-0.14550173254220555,-0.05185354403324533,0.04160244734598885,0.0358381994606954,0.008078640517111324,0.004848011078095887,0.03757282254258812,1
TCGA-DD-AAVV,0.05584517627183539,-0.012655482754488048,-0.009887974725772778,0.02181298322559297,0.13271317060405846,0.001352689990901942,-0.2012768608491823,0.013104794376552776,0.0,1.5513094707672374e-05,-0.03297668107635994,0.017542187505142692,0.01628509659383807,-0.08866197931785519,-0.13804833807956668,-5.143076684325676e-05,-0.044898462282349096,-0.045210809259811344,0.00010776891256837108,0.010760976505636552,-0.13417721258088192,-0.09376493461910602,-0.04737512827474144,0.04624358869333331,0.08226007401041913,0.0022146534503065534,0.003781466016408902,0.06763429841183079,1
TCGA-ZP-A9CV,0.0514140735923536,-0.004558415102857991,-0.008281875991149793,0.021518419675667675,0.24754863186332748,0.01120447781687936,-0.1358343429926345,0.0035231796882588375,9.122921273272435e-06,0.0,-0.037174068988389375,0.011275028078155995,0.016557009182938568,-0.10837525731849562,-0.08030618127374929,-4.509338360884143e-05,-0.03612588533992048,-0.04545318801470438,0.0002450165052065383,6.826142997387111e-05,-0.14567279217788406,-0.10218058238721886,-0.055320595597799796,0.04921454724174518,0.07212389208515822,0.018220395707338667,0.004894459497172671,0.05926969500546668,1
TCGA-DD-A39V,0.025673967695792374,-0.02540485609160011,-0.00975075883724423,0.00907205132666848,0.05472132860569377,0.0016152693111518867,-0.14163252714849153,0.0033202505962858383,0.0,5.215013611732714e-06,-0.01568423675651666,0.012671058182226113,0.02160790186247434,-0.10832444576033658,-0.16970464793205617,-0.00010342068169452348,-0.059732259171757715,-0.07608976285617991,0.0032965340489382513,0.00023504546695687328,-0.1407806331047195,-0.09985275482303556,-0.0346975770695091,0.05389601359998953,0.06235691300936584,0.0026937046808934943,0.014236424933200653,0.05318392003504903,0
TCGA-G3-AAV1,0.017795585220206432,-0.009057124224246845,-0.004397272029161728,0.01790888267427424,0.08902782683929295,0.0016554905867143443,-0.08013114382309637,0.006682204684707755,1.391416610060737e-05,1.414965138990611e-05,-0.011086759923384436,0.013975043922105131,0.022099217404833827,-0.06952911232718419,-0.05172457519478098,-2.5920143624020106e-05,-0.03675494822228361,-0.04331317533958519,0.0008922770541640129,0.00013879360676968364,-0.1600004071912824,-0.08770522203338119,-0.09431291823343503,0.05381833714663275,0.05111165328047124,0.01203421426711118,0.012089496469874615,0.013076610284043461,0
TCGA-2Y-A9H9,0.03543676958593648,-0.014236949816591453,-0.005813773425883856,0.015027650856189591,0.10707818431701016,0.044419834742358506,-0.10033586106137353,0.009482101420840152,0.0004130835285216155,3.807588251457861e-06,-0.01740102059804815,0.016571692199357457,0.010232010979469509,-0.09328850871878819,-0.08943834128027232,-2.7034150147198747e-05,-0.04631253366450328,-0.04488854087087346,2.9152392063295684e-06,0.0,-0.08391193742695727,-0.06216157319875665,-0.03949525574890908,0.04401989431242511,0.06550447749522711,0.09690948088032239,0.0020321571191944223,0.055630358786557386,1
TCGA-G3-A25V,0.03540974600701492,-0.003585324675462973,-0.008217159163062777,0.01836354110025809,0.08429425396489856,0.007152540875553626,-0.13131380452447594,0.007371732649704258,0.0003618269869197998,3.916286727943374e-05,-0.014209262853997102,0.017158035604294207,0.013159250826531204,-0.06401903513750641,-0.06616833989885389,-2.2314410360144282e-05,-0.028634328798093602,-0.05662489049154403,0.0044337648637739506,0.0004421931872441808,-0.09912268300430925,-0.09202446804520857,-0.045878586308131596,0.05053389174955926,0.05248347589761529,0.008787517609152678,0.01393840418154232,0.09300021018751571,1
TCGA-G3-A25T,0.05851388696674055,-0.036288437019560325,-0.011262822264250174,0.013339678218366138,0.013065122556590942,0.00037154759872412053,-0.17213524308179684,0.007000598310153694,0.0002854212989998096,0.06803724783134361,-0.03004383360840554,0.020998406748533486,0.023582313002927333,-0.06782627935269803,-0.149120409339414,-6.532263184808896e-05,-0.08959357086288164,-0.08441880711271268,0.0008466887147710067,4.0410025076181685e-05,-0.16880555687571794,-0.028253387085624623,-0.04980532506921112,0.10278939405731019,0.0795874987504517,0.0010992524309739512,0.0010314217414498967,0.07923636224884241,1
TCGA-GJ-A3OU,0.027337495318034533,-0.021852467264738412,-0.007282467120497455,0.02207575826077592,0.06104967153133292,0.0015857451833454017,-0.15271382849677284,0.007314787095067373,3.5318319012926084e-05,5.863434581287914e-05,-0.017738480698394198,0.021471565956090018,0.016397871665125685,-0.06654590999040724,-0.08489285227032083,-3.357432906837684e-05,-0.04211159924030106,-0.05637621898233721,0.00046150453226505506,0.0013208795237917505,-0.15237531166767057,-0.09222134741577219,-0.05182088943898042,0.056500153600974025,0.060347727474259254,0.0029737077753222707,0.005992373531262214,0.11304361042345878,1
TCGA-DD-AAEH,0.02025841504480712,-0.010010000469680418,-0.005530856853829132,0.012981186938241903,0.1921754947006935,0.01346720982454109,-0.061505033211395964,0.0011336172566390377,4.057891027232648e-06,2.3561808486744186e-06,-0.01835612563213558,0.013752119120081379,0.012571935720177016,-0.07715850086110693,-0.1135258813590369,-3.7295013531166e-05,-0.048761450296860735,-0.030974285989648295,4.182695235607654e-06,1.0102506269045421e-05,-0.027118524112830278,-0.054933566832139194,-0.026772792576200157,0.03568829781635242,0.03765755722032767,0.011106341822000374,0.015142463868044478,0.10297090231388428,1
TCGA-DD-AAVY,0.029757291220001616,-0.002039369014102649,-0.007451473968626993,0.018069127850638904,0.06655394335757406,0.05426327879308627,-0.09963464991190071,0.0007579951702346875,0.0,0.0,-0.024947576253572714,0.03006648646080586,0.021060256234838492,-0.11991272565202855,-0.10898169971374003,-4.260356731453572e-05,-0.033362148192696166,-0.04608494653291954,0.0005627753612848892,0.0,-0.07346309376863208,-0.08380078396555181,-0.04457340216797207,0.04485456855660623,0.08113735312252422,0.02294516523718779,0.024264815469586497,0.020814619852484208,1
TCGA-DD-A4NE,0.04702876794255975,-0.03320089633077728,-0.007137293358953615,0.015883836549947277,0.1700441762190012,0.001752121488109965,-0.17156394312896212,0.006030183122173192,0.0,0.00025849503012083803,-0.011190199893444986,0.02832646774756275,0.012581587381907183,-0.09016093603418547,-0.06821828767727407,-2.3589471118739917e-05,-0.07776741222477146,-0.04221239686651641,4.745425016765786e-06,0.0015729787627991225,-0.08297380718576927,-0.04669872793539224,-0.04551362599584438,0.03718691213389657,0.06239486177297239,0.007551620558522482,0.04489892836183831,0.030252247525879055,0
TCGA-NI-A4U2,0.012707529342924616,-0.002743509360265454,-0.006507459460220326,0.010432745047936617,0.1987371519932019,0.034847812987358964,-0.07434836342341213,0.0025320154530804402,2.4347346163395886e-06,7.099958290672249e-07,-0.006871076823130965,0.006661988856702765,0.005888361048321998,-0.03101729037787032,-0.0563868554472105,-2.0116603994467276e-05,-0.013261120411921788,-0.03034279959053859,1.094226909693024e-05,7.2941948933383e-05,-0.07244726715082618,-0.025372482262777284,-0.02714346506241126,0.039175651822649,0.0240968771880635,0.019232650710437345,2.2029644318314985e-06,0.04478307178196531,1
TCGA-ED-A4XI,0.025760623436177518,-0.0023836344837240334,-0.006416180359895506,0.01424208125625276,0.15376657092695775,0.00859808210897741,-0.07777084296760574,0.004432816522260144,1.0765633785501556e-05,8.134164604517074e-05,-0.01699360739463685,0.013802027300924929,0.01024417609477524,-0.06389120295957121,-0.0479600186718467,-1.1558128576093964e-05,-0.02514898664605325,-0.02619711037202929,0.00014749236260617514,1.7887923944273087e-05,-0.12048353728612168,-0.07315133680895378,-0.03080782463458676,0.033641498668935614,0.03686705592887323,0.008363025285405468,0.008416503180982375,0.07830460448195298,1
TCGA-2Y-A9H3,0.0208358064366452,-0.005403586440543317,-0.0051536888010364065,0.008305469665403591,0.030002151817356482,0.004024694871707191,-0.07448526507967886,0.0017203572166243726,4.527237459298111e-06,1.8422192662169056e-05,-0.013517056105653118,0.0064907777303254794,0.011463301617067035,-0.04514095046697829,-0.07582235629667332,-2.3899864588116757e-05,-0.02002232265205766,-0.04212106689174617,1.2155521732226368e-06,3.387583524161561e-05,-0.06708517192145529,-0.009140017641755066,-0.013968359707683406,0.03806715257076564,0.035092447485617705,0.005859552388820065,0.01190680556037287,0.11400294963468119,1
TCGA-DD-AACI,0.02086065480363036,-0.014022944847717767,-0.00663840632824107,0.009139135363295739,0.14704145540772245,0.0006557351574411301,-0.09999116335296043,0.020172177955731747,5.12369855004797e-05,3.827694328033216e-05,-0.04356202249500892,0.006008244298096849,0.01519513386014657,-0.08983029864147778,-0.15969502834818425,-0.000144170178809214,-0.0408183606586008,-0.06912096263977267,0.0002530497767000824,0.012665623329754747,-0.0612293239335644,-0.06786370142194052,-0.045600236832965366,0.052586039041657755,0.07382638108607299,0.0010245342907455755,0.0017886519803069069,0.065544827199478,1
TCGA-2Y-A9H2,0.025450998674059627,-0.013991882127946893,-0.005141177781660921,0.012647921059493191,0.017157619142125883,0.007444359066336563,-0.14548334246674338,0.006550443972029145,7.466519490108071e-05,0.00013738733449897292,-0.01447888023770578,0.017725331636906146,0.029842995520045663,-0.1742691538986262,-0.12423276209203134,-4.736241718337788e-05,-0.06547912112176735,-0.07508639168456999,0.0043220992199364035,2.0668430256854395e-05,-0.06453607375866868,-0.06068932640754766,-0.031398749027013194,0.03428639934723185,0.1558128377942936,0.00446508468116701,0.0033091318256233964,0.0320227640870993,1
TCGA-DD-AACA,0.02333055896615032,-0.019317499580924637,-0.006249240667235136,0.024552557005168597,0.03459318474801971,0.0016646901337844806,-0.10664051329669542,0.003893949737477576,0.0,5.987840930097923e-06,-0.010612047117489996,0.030852127795378523,0.024262195013821593,-0.0826962991736489,-0.05225035368004118,-2.0814854127471432e-05,-0.08710044522825283,-0.051264200805448835,0.0002212268819669211,0.0,-0.10164950754215253,-0.06587927836806488,-0.0777933826477189,0.05101614465179611,0.06828262923801584,0.010137267508123295,0.02582228029522331,0.05252850712388032,1
TCGA-FV-A2QQ,0.023991490254248442,-0.009841418874944035,-0.005385669581465232,0.012977679931099328,0.06088791632918173,0.010946676555960417,-0.11815058345635708,0.014381004170098684,7.3335380010228575e-06,1.0643654287078575e-05,-0.019240253405038352,0.028328225414688765,0.020391203618206948,-0.09661157832213554,-0.06788534547856807,-2.8833610417174503e-05,-0.028384453504523344,-0.06381729324456754,0.002285036465458215,0.0002466772516978384,-0.10320358439490152,-0.11996816715805801,-0.0776420100387358,0.050462975351080123,0.07814901392467137,0.015387502209060648,0.004997440327443781,0.06826089224975415,1
TCGA-DD-A4NL,0.023332557809551336,-0.0007593195996251309,-0.006666657452986363,0.012991257058751296,0.16043089168209487,0.010014313157549831,-0.06829864644587386,0.003249314742735167,0.0,4.8443078248746055e-06,-0.00939170064802228,0.011019544585083611,0.005645231093309681,-0.038178160434111895,-0.05129510590574333,-8.868436333850198e-06,-0.0177936801678961,-0.020528744684026542,2.039608014457414e-06,0.00029097998561163394,-0.04135413287883705,-0.032118184588766245,-0.025182190145643588,0.02342872436994852,0.018239712210485943,0.007557822040485159,0.016205813079921905,0.10682063544789765,1
TCGA-2Y-A9GV,0.03143963148601803,-0.0023728639929492088,-0.012991126366315133,0.028194734223039,0.0707315911718934,0.04922720425821103,-0.16496655766388235,0.004348084141248788,0.0,3.1729902095482174e-06,-0.013254390583118626,0.018501969411302673,0.008108645398832636,-0.05802998104652143,-0.06116505536568164,-1.4475272077397988e-05,-0.024453513902388015,-0.029619280242302867,8.125253010604337e-06,2.720262009142047e-05,-0.09799441813232021,-0.04420527969712403,-0.026258625520875996,0.031954458517966355,0.03398702183069393,0.00543172080555449,0.06221562504109632,0.09289359729692095,1
TCGA-XR-A8TE,0.024787676612481862,-0.002601619851362331,-0.010752910404368734,0.02739473579371557,0.0034373783770608435,0.000518882980483052,-0.08210301020063906,0.007900670585230009,0.0,7.42039888609197e-06,-0.015334828144777476,0.044485407095286436,0.0118961326853711,-0.09166833509247894,-0.07913347517856885,-2.4070218732382804e-05,-0.013269060302477929,-0.02645588430302634,1.639628030047833e-05,1.0612265759685328e-05,-0.08894629928551415,-0.048940972213651936,-0.07267894012351452,0.052732171746940094,0.0743975435613281,0.005653684389306934,0.0358565040332033,0.03066703001565563,1
TCGA-MI-A75H,0.03781970446400839,-0.007792293981516363,-0.004944798012089984,0.014455858391643735,0.12764837551596234,0.01018011894776741,-0.12441193195946627,0.0014586262394937941,0.0,1.2346387647053956e-05,-0.017382880585296755,0.027104913008818236,0.015190566555934973,-0.08942752332677119,-0.11137483071399394,-2.985133765145458e-05,-0.06333789452003943,-0.07359816095850945,0.00036706341301330194,3.179045550717962e-05,-0.03801241719558153,-0.06567080302945269,-0.03585938564417898,0.04339388328114458,0.05822435981856661,0.010702114739880489,0.031529571612405695,0.09114659568503586,1
TCGA-ES-A2HT,0.027857331777825758,-0.001950863676866047,-0.006403574764779601,0.006020704612117919,0.13265632814227749,0.010749991665887264,-0.1413581052112122,0.012285486043128341,0.0010585619872703115,3.1604239116886203e-06,-0.027103041156252075,0.012505717903188114,0.00944854595607827,-0.040745734935581555,-0.13248964146229653,-5.35543902150913e-05,-0.013739942064246839,-0.04421013660266391,0.000562413758945946,2.7156278319544114e-05,-0.13063222207244538,-0.058026035050307304,-0.03631695457620726,0.042499438172000956,0.03741408063966622,0.012652224630565508,0.003593500403337983,0.09054475442536003,0
TCGA-DD-AACV,0.045047365430044534,-0.04457398825974981,-0.016935177936566848,0.01143640039203959,0.2537224815406665,0.032841955154477326,-0.10533379224593986,0.006883134055284766,0.0,0.0,-0.024468084043121018,0.030282189283617946,0.013696785189497353,-0.09126436272928504,-0.08089427747421231,-3.460344688868909e-05,-0.11066214753992228,-0.05556750367750018,9.647711370661175e-06,0.0,-0.06709480308665425,-0.06356008475835251,-0.031582086009245385,0.05180722082053214,0.07503012090511903,0.017621873191761353,0.014236331850196491,0.012266140150566965,1
TCGA-ZS-A9CF,0.04484652086125046,-0.026791127520168472,-0.007177987948974093,0.02417991244621897,0.07882266093098712,0.03258593675151771,-0.1142710020874211,0.004539627222637659,4.634796016646446e-06,2.6891877419537366e-06,-0.018980008619877014,0.01756200012029788,0.009942245688686575,-0.07806022488609335,-0.06419661610560087,-1.832460527926576e-05,-0.07642973338185162,-0.03664694889185811,7.867064177270283e-05,0.0010742949556376649,-0.044922367594756325,-0.03230145130118591,-0.02078526806845386,0.043230272839042495,0.03727559283973483,0.0657471400261106,0.017639725731367833,0.0316700398470719,1
TCGA-DD-A118,0.03974860794249109,-0.008436962487313833,-0.005684650518571202,0.021082774238406786,0.21449353536746738,0.012107459716120208,-0.2646430884710802,0.0009907573151268884,2.6400736803682287e-06,0.0001966499952048319,-0.020302584690718703,0.014531124364484378,0.011202505674066466,-0.057738814752619265,-0.08538834347441601,-1.647756408029483e-05,-0.03225349279484719,-0.049800154664886104,1.8211436988037734e-05,1.3207404984761217e-05,-0.1956233497217158,-0.015367367591660212,-0.05919437774645992,0.0555142552177736,0.05445840679654606,0.012662260077160379,0.02270803325264687,0.022116782272434996,1
TCGA-G3-AAV6,0.03133776885858203,-0.06916941855551147,-0.007971221705512054,0.015257184473671135,0.0011031743345758624,0.00036855239735244816,-0.16402606246269705,0.008921745381908847,3.979666621888404e-06,0.0015900639333662342,-0.02079723754484714,0.03917219459787811,0.018574508098972663,-0.136237253888899,-0.06864688538987532,-3.1642218935747874e-05,-0.08783947174050274,-0.08083989663769375,4.4999411304756855e-05,0.017131301834847835,-0.0682160001268177,-0.02400541846435661,-0.12015355542743038,0.06358922633944035,0.12672473268139123,0.006105226481956873,0.02325256882699395,0.008072876591303855,0
TCGA-DD-AACB,0.0724091408164502,-0.02504146909850168,-0.015694992741626675,0.012663852891940889,0.00031554153458974044,0.0009019121844652499,-0.12456590765871972,0.0028004160436267043,0.0,0.0004333110827946203,-0.03339435137851261,0.02372343646750052,0.023567289731841384,-0.09576110687317194,-0.15357002494136118,-6.96825949288549e-05,-0.06645942780334468,-0.0791268615156345,0.000810464093814738,0.0,-0.07783927623179691,-0.074314210735215,-0.03569249496270266,0.06365464484518671,0.09249532571677675,0.003012860151474099,0.016540105175535322,0.03059683877591083,1
TCGA-CC-A5UC,0.02592880063291776,-0.04935327647052631,-0.006255942033984856,0.014782636307178682,0.01974640929240664,0.0032575667489671977,-0.1342741713834854,0.003905595401808857,0.0,0.0001978752092461426,-0.027237500703292977,0.02044504052681823,0.022291819761681368,-0.0699346912554532,-0.07356540911460736,-2.0887991782722343e-05,-0.05858020417795624,-0.04916480190681965,8.182002321576355e-05,0.0005048472628210129,-0.2137175467033219,-0.04252581799861248,-0.08270773247951434,0.049583440869309034,0.08314494346624027,0.0064670679366452466,0.01775210794505929,0.047905079115501084,0
TCGA-CC-A7IG,0.0446419529567094,-0.11191897933444754,-0.009157039360531109,0.012260321620085581,0.03645863930918136,0.0013576819931880625,-0.30738671783884836,0.02326654916913948,7.225979443674522e-06,0.002883054302182668,-0.05761070976992013,0.01047666458152834,0.03177120220248385,-0.14172490217007758,-0.1779223063626832,-8.055216978853541e-05,-0.12182571074817493,-0.0862414495427923,0.0001353838171487331,0.0001800841255115161,-0.08238717714424543,-0.029678871875246482,-0.045230206966320706,0.09080370979634471,0.12503605467962087,0.001119676684959291,0.0009472747056875442,0.00891552507650215,0
TCGA-DD-AACS,0.04650560007710016,-0.013004977375427645,-0.00858278897552433,0.01868718775941574,0.2275483433789867,0.050791697774681246,-0.1535010284859252,0.002535301816925008,0.0,1.544398006944459e-05,-0.032124953942144,0.005707420167324719,0.014361643929305667,-0.06381424534234705,-0.11825026143256015,-4.8158568682405435e-05,-0.1037391796654945,-0.04427643161973177,3.6368013571257368e-06,0.0,-0.15319403536977697,-0.09005995980602503,-0.07631173993476052,0.03340382711928156,0.08919290172987064,0.013168608429206967,0.008370427093922236,0.027672852068355354,1
TCGA-DD-AAVR,0.031642533687724905,-0.007963216987290751,-0.004535244523613631,0.012451353309151853,0.1214284156449231,0.001333791696533057,-0.06358633430648761,0.00652521880426465,1.802094738118017e-05,4.190860336175566e-06,-0.021325423818612663,0.01020520664437187,0.012946138688507056,-0.08374708723658243,-0.0779291744375688,-2.355760631477648e-05,-0.02474971807192178,-0.06839973362734122,0.00026241817633902747,0.0,-0.16089963947069785,-0.07471452371915231,-0.03835060749673556,0.04928978494112711,0.07451877810700919,0.013850541760584267,0.0044421381522819735,0.13147614822787826,1
TCGA-DD-A4NG,0.008838571975222186,-0.00415459974583667,-0.0030168580328196466,0.012086223765507744,0.0015967944012120735,0.001120062684368721,-0.06073039130458531,0.004447299000664802,5.563710830109341e-06,1.6147692749582017e-06,-0.007169355116635898,0.004456128570468586,0.007731555549538663,-0.059483386917781655,-0.02682908375947068,-1.727014700964775e-05,-0.038411032093767984,-0.020862770885979532,0.00011641977424789136,0.0,-0.05790719410821993,-0.06631419019145143,-0.03647682404390213,0.024076876720211218,0.028626087311736884,0.0017871928958763529,0.03542742241168502,0.014154231458463017,1
TCGA-CC-A3M9,0.10084921383168735,-0.12716570168469607,-0.014589848193185402,0.0365650584705292,0.00019816136902392356,0.00022007598649954622,-0.18235183076026507,0.004560198000098705,0.0009740502953465241,0.013239788593381997,-0.040419439858236886,0.010998835200986575,0.04092087698453971,-0.10911708086659715,-0.28750735486452333,-0.00016848947649565486,-0.25520033919868174,-0.08186789458834785,0.000570041079869107,3.29489998040885e-05,-0.24143497001644373,-0.03530606745707306,-0.04118770148038367,0.20580820212888593,0.15849133205389437,0.0008685961716498929,7.912055353761015e-06,0.054486612867390836,0
TCGA-2Y-A9H4,0.0222155374889512,-0.013964019336594632,-0.01454796465099965,0.010068316905721023,0.13496376577963892,0.002772201498119527,-0.16603349976312873,0.01102882391377111,5.143254651384031e-06,0.0,-0.021578623637316233,0.02781019188928225,0.0066983537788793375,-0.044738301157375614,-0.12792541355896234,-6.735866305518236e-05,-0.04631052942028522,-0.046255236401457636,1.6779235491596306e-06,7.692734131474954e-05,-0.05870185234069483,-0.04897809191572043,-0.03320353417899096,0.04589953184967118,0.03357025709055482,0.0072474299176352895,0.02205896546462598,0.07022076603456807,1
TCGA-KR-A7K7,0.03119641927572403,-0.05534081082394815,-0.010046726861476838,0.010980539563606857,0.0182574516926287,0.00046746535693600953,-0.10513045029196393,0.008603479645621952,0.00019980468735053477,1.3772662454118204e-05,-0.018607851283849088,0.03290305032230012,0.01928664849118531,-0.06822700708446579,-0.10039797917982367,-0.00010314103559820186,-0.07529795208917893,-0.0444985941927483,0.00033651364102788055,0.00019417202416192804,-0.036717510767591985,-0.05427713420608582,-0.07721809533140911,0.03780695463571233,0.05489968710963453,0.0019511346369922424,0.024720425747290917,0.033441794037204535,1
TCGA-DD-AADG,0.0313549157995221,-0.006341009373126054,-0.01526880743365656,0.014002001567292472,0.2298752212025423,0.0565135307950327,-0.09925122629439453,0.0006330784652795533,0.0,0.0,-0.014558128351582052,0.003506486131811081,0.013520297660717145,-0.10068765442655805,-0.06956705221260794,-1.925293804088824e-05,-0.0431292542420187,-0.03392003199774052,1.1335654335072014e-05,9.361037919023738e-06,-0.056947412410383126,-0.036684223051018455,-0.029247520526551496,0.03973998804946034,0.05216149910905093,0.013821318822788635,0.022987995901497794,0.06525363079680875,1
TCGA-2Y-A9GS,0.0691590802359128,-0.029993787584986772,-0.02257060853765976,0.03096454341419383,0.16853118347992868,0.04251602769906885,-0.16747829785716825,0.008434576820813229,0.0014534876757013944,7.902316409007511e-05,-0.035335689646498684,0.023926859534268926,0.024678437288526932,-0.12961842628848072,-0.10323169206867938,-4.472131516256252e-05,-0.09745028528397501,-0.04133577650657087,0.0010898224733002172,7.419317677404458e-05,-0.2815456871153445,-0.1340560079057511,-0.06505721025759263,0.07384014360629722,0.08981985392507387,0.008042209019085571,0.004841060880451799,0.04009015975036263,1
TCGA-4R-AA8I,0.053534866037333664,-0.012543875495009793,-0.00974401693803433,0.03089094636430179,0.10024905576850125,0.038378513575695335,-0.2074254340611147,0.004563030938743019,0.00015247892211726725,4.2951606084102207e-05,-0.022012028732394412,0.02268763246891043,0.011630510911505446,-0.06366395275463664,-0.1094477752131066,-2.7095248385567547e-05,-0.03565504212130961,-0.04882935841785905,9.031624096972622e-05,0.004999489375336822,-0.09723681624346608,-0.09449825355504661,-0.06139820584847078,0.056722080212685204,0.05245430068665672,0.014163301400764619,0.023285551238135315,0.02213304825242623,0
TCGA-DD-A116,0.014047910615336133,-0.012508598235370514,-0.007429883678171241,0.010591737721750365,0.2354079303259435,0.010566785181986638,-0.09946403320698266,0.005423790861414504,0.0,2.484985401735287e-05,-0.025155480351813222,0.029567201384743544,0.017138177099976518,-0.0680763364814436,-0.0784288056297369,-4.3175259385644385e-05,-0.047000297776560604,-0.07523890310488464,0.00020473755250677376,0.0,-0.10590013644348605,-0.0860787614714394,-0.028244058173196782,0.06024747022395793,0.049758385257922436,0.001744860272564178,0.015646725529257513,0.02788307217932908,1
TCGA-DD-AAEG,0.04451379182099731,-0.012530295310989363,-0.009334882284979834,0.01829928771939591,0.1393086313277673,0.011522967562733856,-0.165582027423574,0.016198847804777424,4.6357738217132494e-05,2.6935859462045958e-05,-0.02385400814525031,0.017218166951074806,0.01444316600070512,-0.09629297441685301,-0.12406650888678743,-3.304484704867223e-05,-0.05833749791178134,-0.04366180526686457,8.8374938201627e-05,0.0009091792224422115,-0.11961421885830607,-0.09923961801246785,-0.06500910899300855,0.04102401340979659,0.07920255388068179,0.007702134589405795,0.0030926517856108837,0.03894446898576235,1
TCGA-DD-A4NA,0.04422560563418049,-0.008651825973568122,-0.013883516031272846,0.05376590145276855,0.002490207520125835,0.002107052850653141,-0.2691317677648251,0.0007390288204053068,0.020016275956599803,0.023815346112359415,-0.01013115832778456,0.04154957689038941,0.016925797454137248,-0.09014238178263204,-0.0515082063444439,-2.9986799114457502e-05,-0.056159269878335485,-0.04308967484763348,0.0007375116637280681,0.008464556342075649,-0.18630481164738563,-0.08094225179845034,-0.05182541157667017,0.036089151956534025,0.056413187909491055,0.0008036661254594744,1.4986363670064983e-05,0.016675281552974663,1
TCGA-DD-A1EK,0.03262857097604682,-0.0076326097487244,-0.014588051254117433,0.013831485870010266,0.04222594810101838,0.03612391140032814,-0.19968996465101052,0.007650271362676689,0.0005849034348602471,0.0020953547703006256,-0.018713836131660902,0.015909027779009977,0.007033533585124757,-0.06994492917014736,-0.09598518768231454,-1.872399671355857e-05,-0.017599037219796488,-0.037812423682250164,0.0006236582559325133,9.05054804745216e-05,-0.07644616676020254,-0.02382246685976435,-0.02667770868109207,0.03334067622688023,0.04435752897548107,0.006519206322035158,0.0068777790668501535,0.01627570421840728,0
