,XRCC6,RPL28,H2AZ1,RHOC,RTCB,IER3,GPI,C16orf89,FKBP4,TM4SF1,MRPS12,RHOV,MUC13,LAMC2,LAMB3,PLAUR,CYP24A1,MDFI,TK1,IFI35,MT2A,TNNC2,STIP1,CCT2,APOL1,SPRR1B,COL6A1,GJB2,SUMO2,ICMT,ATP5F1B,PMEPA1,GOLM1,TCN1,S100A10,SLC7A8,SELENBP1,MARVELD1,IGFBP1,CXCL17,GHITM,TPI1,CCT6A,PFDN2,PFKP,GPD1L,HMGA1,JCHAIN,CCL20,TOMM22,class
TCGA-MP-A4SY,-0.13197798665519272,-0.030631331765108186,-0.016506598546075252,0.01712303423151874,0.016440482376139993,-0.034605322674901885,-0.06652968161248979,0.008973501171710778,-0.022130890735435685,-0.1402809349133197,0.026856856638647265,0.003311884174918726,0.00012249934831232073,-0.02960439968940437,0.08598804028576387,0.04500916515556074,-0.016217676669712335,0.002022050501971784,0.017249976747833698,0.008489785377739404,-0.02391581971507577,0.004682538849448252,-0.025936452558045033,0.011573632160050336,-0.02433393860111472,0.014709763961480599,0.0009717926731533677,0.026412908492703096,0.07186527555920766,0.061927276791019635,0.04387094058836447,-0.0369340265000472,-0.05641314673537145,-0.01586567073511409,-0.08852367453165272,0.0005932464548143364,-0.006579209925071958,-0.08978439223736435,-0.0005487253251853989,-0.009666515797296256,0.023159449186499047,0.01747995854488174,-0.008574906958859234,0.024759643247929626,-0.004671745724979691,0.00682495452984735,-0.0018651360531783642,0.00807285336008437,-0.020689772594317028,-0.020941698712902277,1
TCGA-MP-A4TJ,-0.09999040503337767,-0.030822633725241272,-0.007921292665339197,0.006346830253176285,0.013888741993081063,-0.044220540829512704,-0.04117980645545486,0.022107525475829597,-0.005666733992050184,-0.018680802111687635,0.020578439526621473,0.002196423203544328,0.011074393189527916,-0.010831709257018325,0.011170930028186999,0.027413825897690695,-0.01297759705474392,0.0011231064189935523,0.007420040698182955,0.009207204942158155,-0.03722664730548173,0.0004619003317856172,-0.01928489929613146,0.005578784167297456,-0.10203750482701968,0.0,0.0005880313502093252,0.010587132912338973,0.04013028390184677,0.03458937086127728,0.024074680485290132,-0.017143569227840858,-0.04677534512478604,-0.00045588163703536006,-0.017693981403973307,0.0013432440117357503,-0.016321695945341944,-0.031636138195553415,-4.0203837048015896e-05,-0.03817745665618668,0.019068377439516677,0.004512300757494822,-0.004548172538787816,0.02053892245547471,-0.0027701881968663863,0.003338173090822311,-0.0009220348816237128,0.07203892362076217,-0.04039018754380872,-0.02256781524254889,0
TCGA-55-6970,-0.22453676765159666,-0.031043408129886485,-0.01351639644041518,0.004865258367642912,0.019498626268168628,-0.02684796548220188,-0.10459579296461266,0.01127970627255164,-0.021921976713237562,-0.10230350124409995,0.0664802475389369,0.012642271433073272,0.00013975796477058776,-0.01345783838125397,0.017492911221361464,0.021129362173055718,-0.0051764778110821065,0.0017478077838329277,0.007660373131499512,0.006437200725450022,-0.013755106017375738,0.0001486970070359252,-0.021568522701651112,0.006759110727973829,-0.14516042724048736,0.015952008277643204,0.0001563547129946682,0.010474766446443327,0.07244944267790328,0.055090300944803605,0.05110186201148558,-0.008458918538257965,-0.07929151507046751,-0.004187111999148704,-0.0307320033744395,0.000992723563487577,-0.019842960573431646,-0.09554857131345333,-0.0020193534947331054,-0.007974266216254003,0.0581045220755817,0.006349187804558704,-0.007253072231059272,0.02605679651844723,-0.0033458577460815436,0.004818501203604544,-0.003920312204290826,0.055139343438354936,-0.002837778066072666,-0.02952075522883115,0
TCGA-44-3917,-0.04373664082960399,-0.006012378680473736,-0.020932834661344688,0.0031900676036970455,0.007236137374931957,-0.0012619021135131209,-0.01780068412446815,0.002080992887755713,-0.008217572633487283,-0.011969722552894822,0.004920199129713662,0.00011353837327004817,0.011371345528485724,-0.001144840805946757,0.00568828701158874,0.0047128648055146105,-0.007450276439157069,0.00034377024767057933,0.0025773172877204616,0.0010427940064081285,-0.0013496008378997386,0.0024346338443876057,-0.008242100451553307,0.0043832138888781035,-0.0039413367239752,0.0,3.5194657272965176e-05,0.00029494997826365533,0.05913342810045689,0.04595708528808475,0.013503732059833162,-0.0015577377527191704,-0.021145053663925616,-0.00013033101026746233,-0.0017088462431260195,0.0005009514686586386,-0.001891732755583424,-0.021172237078342933,-0.0005934260855760142,-0.005127851681203291,0.024821875844564835,0.001312645391456553,-0.009980972453520498,0.006316808467218876,-0.0014367759531184858,0.00834663094386106,-0.0006008703897608737,0.03900749764523181,-0.00033963748302997355,-0.012148496635808696,1
TCGA-49-AARQ,-0.06952593830274766,-0.036244839053149285,-0.012652675910901832,0.005097994185440387,0.005307991100327608,-0.01142939166121644,-0.05375413227075461,0.009234954430579744,-0.003009816417478427,-0.011233552048694927,0.016840080815197344,0.0012817063307945934,0.00047162122105273214,-0.0008030671526191007,0.004106517698163505,0.004307725721707061,-0.00013979859519884055,0.00013691942204473658,0.01027862391185098,0.011600824319891914,-0.030628155137911034,0.0010290469236498214,-0.009471614074192579,0.0013674164399203727,-0.031755365148095474,0.0,8.266293831252339e-05,0.0008550070903045903,0.0507897289633202,0.031639783848492135,0.007473448198789746,-0.003719815366488748,-0.02119059027624315,-1.6201531427335747e-05,-0.012317078801701145,0.0008748562191842768,-0.016091497607122994,-0.0028141711241596997,-1.053756663862854e-05,-0.0732866661481211,0.005603082745381719,0.008780857179724547,-0.0059030337592404225,0.059983920916167624,-0.0011584766020027442,0.001910605803269412,-0.0003230113882820911,0.00647735165657294,-0.003769592334709293,-0.021205495722761817,1
TCGA-50-5045,-0.10564754690315883,-0.05271428253396645,-0.01783538170162018,0.023853683426715788,0.01803438068003965,-0.0245014105198506,-0.031634801566903174,0.016025205388362596,-0.009656426759325137,-0.054525178275181566,0.05020327625819184,0.0009040858413332527,0.00024162063041573855,-0.023882897550432925,0.012608957678875977,0.0466799961467961,-0.0023167767936547947,0.0021292178690452803,0.012669303791089768,0.012488011430829418,-0.06603204720075634,0.09006459892058108,-0.013179394369590704,0.005419057773793225,-0.026094438786545233,0.003662164590345772,0.00025721562194883654,0.011038158088535394,0.08086476588687842,0.03721647239601281,0.03110547424518135,-0.018513108792498317,-0.023978568706959903,-0.0008217416739944691,-0.042444359691858294,0.00035286541649146805,-0.006346759361928453,-0.051397583447284984,-0.0004178782795675242,-0.01228382095061631,0.025388839923667417,0.008172627905413433,-0.005164709342214412,0.03035875966945864,-0.0018107600442441296,0.0019279013753522225,-0.001533795249576082,0.07245550297633895,-0.015338802452409796,-0.04330089575021623,1
TCGA-49-AARR,-0.08851087769713019,-0.030907516560776567,-0.006822851422546734,0.012457605589182661,0.013159570194184763,-0.01629158365508163,-0.027122100508768062,0.02545669958388975,-0.009225937259038098,-0.02977758662920416,0.013513370425284856,0.0024996994311490338,0.004884137659701468,-0.012166505406043557,0.006103965550626508,0.016071248790974643,-0.00957706146310421,0.0012553384543439305,0.003995047414690872,0.006922211609530024,-0.044413550457141376,0.0017143656270902188,-0.015443918909657293,0.003894188481572793,-0.03564272903605858,0.0,0.0004067030889229932,0.0012157600608722072,0.044695738950675835,0.04803344863628102,0.023957178654250923,-0.006744234807764548,-0.04117176078716913,-0.00252937130350371,-0.018523622529989053,0.0011801335998387716,-0.028139067747153045,-0.04401202527313123,-2.9129324338629215e-05,-0.03953122573572088,0.017209524456206392,0.0036777339150341555,-0.0033480866735025564,0.012830505721443735,-0.002327128541610716,0.004531341671204084,-0.0005207436785064197,0.023246600215015758,-0.0008539725213154843,-0.01963379996035515,1
TCGA-86-7711,-0.08888763490499481,-0.015201623438509872,-0.02482155813254837,0.011263570273746118,0.010880892399998024,-0.07001152335801734,-0.06369723376443752,0.00018431624758342375,-0.029369057899717423,-0.03653275314288972,0.03411390748347195,0.019593783016643065,7.264112298843816e-06,-0.027944724468369996,0.0036556958690426664,0.022376480997959355,-0.021257027726077942,0.0004231804528046373,0.024598292366508404,0.0073547925972475255,-0.041017633005757066,0.0005403503074133972,-0.03670418908554161,0.006412647345845077,-0.02537164986436128,0.0004478070914894994,0.00041412103053745477,0.19386453939350665,0.06470524593791394,0.03875439172545469,0.03811333481528049,-0.0035117934533041794,-0.0636208892682738,-3.458290526489485e-05,-0.03991643260848866,0.0006528557219059693,-0.0061552364396232385,-0.09423449959497769,-3.272015118682429e-05,-0.009586414172039382,0.032346315377780384,0.00911956804386633,-0.0038879245118055954,0.04402447821597666,-0.00633924236007987,0.0013147875861179688,-0.0033655593724793717,0.00904325150579688,-0.014401631669168777,-0.025300729523572166,1
TCGA-49-6743,-0.22843826973313458,-0.021446806988874738,-0.016798031103068475,0.009539647153778395,0.04061773102693166,-0.06222822123819412,-0.09088128219806131,0.0029600994342817402,-0.013252227912245328,-0.00844106799728621,0.04750959219394949,0.01077773965002968,0.0164152174617796,-0.061714632251689126,0.02362950037825078,0.035544796507601784,-0.12971736679335755,0.0016877039821201498,0.028978863912904187,0.010287959109338784,-0.012270974392877665,0.0463526503333643,-0.011668809403204769,0.00449853970034159,-0.0347881321999808,7.068858166261735e-05,0.0003891788379687819,0.00965979770617713,0.08063301297725343,0.10297804342772203,0.06101021461530875,-0.014355684204689408,-0.11204095151429612,-5.69115613047503e-05,-0.06475172019726069,0.0015062149459677005,-0.008217876402853633,-0.09398068745525309,-0.000629334354057965,-0.002482917807247344,0.03578886320317212,0.009490542181840029,-0.00692500202505792,0.031860647370786345,-0.012198014701352022,0.0030999833042508647,-0.00305616133224301,0.035226348146293,-0.05451304551869802,-0.04930417281798236,1
TCGA-62-A46Y,-0.11865122839849503,-0.0465920599979125,-0.01576869838586946,0.013256938735471666,0.014715105560897975,-0.023804171406414207,-0.06959411249071394,0.10261678812728606,-0.008864510245428125,-0.07009091045366003,0.02456742149468616,0.0035573671974210843,0.00040436468480329707,-0.007855809503922822,0.008566421052118411,0.03617724728934709,-0.002553978009394866,0.0006558669789834578,0.015964179204370092,0.009207502579124406,-0.010260167547096662,0.00662370345550801,-0.019601234138465335,0.003915425554754757,-0.019610615203680817,0.009257562838178204,0.00014059683443561272,0.0029203286420453694,0.0804453638529431,0.05803752369455319,0.023107013311347555,-0.004647812275719734,-0.050763314687384625,-0.000722717913910593,-0.047018844112997324,0.00039482204160290826,-0.016465042205191235,-0.02955419991221074,-0.0001322229699241925,-0.03124410695024609,0.02862807915619038,0.007209279438537605,-0.008904664598458518,0.0182332045042892,-0.0024062528669279363,0.006784460694698328,-0.0010951879857262977,0.007187822108262511,-0.004569514177955308,-0.020413725674490873,0
TCGA-NJ-A4YF,-0.07347999119176298,-0.028453839509000732,-0.00698705219103352,0.006946946211810883,0.007711587279907286,-0.004774113014676167,-0.07029937521582712,0.005441206468762825,-0.017261619184242946,-0.010866650612976357,0.046437383720420576,0.005682958548508145,6.8450288969874425e-06,-0.0006854417358105138,0.0008732972152637568,0.004127834660001249,-0.0029980961166529364,0.000434348182200465,0.00670712179935317,0.001831795261210006,-0.043206386187455564,0.05070140392529359,-0.0317881727443797,0.0028712627073673763,-0.006619967637775171,1.6363544991847623e-05,0.00019367607646306214,0.0014763331933569427,0.033664859179726524,0.03338433976724146,0.04017510669811357,-0.009435780049297217,-0.018135396999619118,-0.0,-0.022003586480550376,0.0005547593366204847,-0.005178001282591633,-0.02395157824666428,-0.00021860416905740863,-0.016265584108485956,0.021804393659055985,0.007206705685463313,-0.005053923513847445,0.029926132843554994,-0.010184422979232855,0.002227200218993088,-0.001598350260689069,0.0030442870532994596,-0.0008716396221159368,-0.0260913309308751,1
TCGA-49-AAR3,-0.09204289744612924,-0.02799214845178489,-0.01673381152951935,0.019461318371805328,0.012665225428060605,-0.019224170098871653,-0.02818820530062246,0.0004702397577375559,-0.007704783669910075,-0.03090389402720128,0.020963258726665063,0.00032828520788298913,0.00011527333450455474,-0.10113144514396671,0.05311070816146278,0.030823764814736115,-0.0036178903346918505,0.003580092556328541,0.02498639222030951,0.022456915159923825,-0.07245704500328581,0.0005649094252588493,-0.023058866736112554,0.005819131604621859,-0.049892284922180515,0.00032554757374037013,0.0008232820311888903,0.006541916150670906,0.06147734814101888,0.03943104380623034,0.01973352290048168,-0.025799863967075263,-0.0386647977719689,-0.0011415775787679975,-0.04592065616147036,0.0005384535258432253,-0.00127908567424567,-0.06463609243112596,-3.9331299683033916e-05,-0.004595199130816662,0.017398471976985977,0.00682393169883612,-0.005070706256353813,0.035826743222026634,-0.002949532917173033,0.0008432107016454302,-0.009004376892086554,0.018905051916543864,-0.0007849016751009497,-0.024630561305756114,1
TCGA-78-7163,-0.0751288123137323,-0.02055422549988105,-0.018776271150706132,0.0093968973906404,0.013423801027733454,-0.019817488690099406,-0.06901795389781741,0.11084134638039328,-0.011674856412560861,-0.02763213579060292,0.02493447206456423,0.0015342454398351467,2.044619021178067e-06,-0.00353152650745126,0.014382670206519031,0.007064401466660933,-0.007906994821374684,0.0005352371435971833,0.0054822195947660845,0.0077220422708731504,-0.19261931643035354,0.012120322375238201,-0.0534305607913525,0.0038017369243619594,-0.027389194334671758,0.0,2.4954871932068192e-05,9.847658892007361e-05,0.048570036566029866,0.020437432733428573,0.031832856595513825,-0.014563940949760924,-0.06407043492220552,-0.030504903215576785,-0.02026913146871512,0.006257669800188831,-0.03844188637772254,-0.009252265191931225,-0.0,-0.0689624432138271,0.04199587321781829,0.008144952228973072,-0.0057771631904426695,0.01693593856786841,-0.006166261620791004,0.007374533364053948,-0.001447222782287802,0.009410692662399007,-0.0006319747493778849,-0.019265583300759545,1
TCGA-05-5429,-0.19908672337066308,-0.04394602722262438,-0.018168510642657478,0.08769476497769409,0.024896718256940766,-0.15382430460500485,-0.043654230836709884,0.0005006650559436368,-0.014726764322866332,-0.22072271126471454,0.049719546694762286,0.0020659585606464695,0.028968975059860513,-0.0597303885208022,0.01740483567342429,0.020919481949732855,-0.00027440945343001384,0.0028468836968881706,0.014611588503821068,0.010826338590982537,-0.00616602383000879,0.0008195984145751464,-0.021324998989434525,0.00941169695310796,-0.17702392658847735,0.00025152508084417755,0.00014027265395529117,0.02702718170485593,0.08647830994709942,0.054276318956848466,0.054505862232942785,-0.018940150578905995,-0.07466063385761834,-0.06506874369658114,-0.1701329330562417,0.000504033053320366,-0.01096033212749732,-0.020175296573154436,-0.001339076382211962,-0.03028051071450745,0.019716094931674612,0.010988470386524745,-0.0055301743449632625,0.030063073127707833,-0.005289494901167675,0.0035912620158660025,-0.003099131872060036,0.10596142251733423,-0.009171308404447612,-0.06850345943247571,0
TCGA-78-7145,-0.2155221578550737,-0.03951071520614886,-0.02379178328403404,0.01326584189902433,0.028145848857840047,-0.03794123480397115,-0.05214317985494658,0.03195467730312521,-0.018642607317455925,-0.1383510366271404,0.03923907506087397,0.001969450682802433,0.0018162947641484988,-0.04817902910642493,0.037568573949003564,0.059509034567397576,-0.0019363046297154797,0.003914114753079913,0.05044676121067281,0.006951654774037523,-0.042156357056495807,0.023590772709027513,-0.026905012777088285,0.012264059764510891,-0.04256657666820725,0.00038447888390293945,0.0002857123198368915,0.024205089757482357,0.1390729655207484,0.12931991911577156,0.06157024246794479,-0.02234830489277222,-0.03659689829866894,-0.0008666817764409118,-0.056376977479834514,0.0005633241369886521,-0.004862805023266491,-0.0751625981612664,-2.013547765343033e-05,-0.030357850104894474,0.04959654794987037,0.010185604298841723,-0.009677407024360936,0.043315983804929216,-0.0037083304151893873,0.012956436172912715,-0.0020007075869526414,0.007913374080073435,-0.006465829984174078,-0.03952735406451835,1
TCGA-49-AAR4,-0.07921345147412308,-0.04143443709179976,-0.009964543021378362,0.019699438822919458,0.009659095479643918,-0.012293847062082036,-0.05039031705935035,0.0023118815490754193,-0.0046626072918181894,-0.04193606666304721,0.021655278917927238,0.001877539162659052,0.0001770944860268829,-0.02028239518800295,0.021944568910014572,0.027833015540381784,-0.0008026229601499284,0.0014267034373580448,0.021461867766497982,0.008936092008631281,-0.04198300402386335,0.0302938707216189,-0.0144239656993995,0.003023659389152307,-0.04112937484779131,0.00842221675102548,0.0004737455655608258,0.005664359001027737,0.06257940782231065,0.03961613182672802,0.015390931322471107,-0.011740831143567871,-0.035793726216982735,-0.0028396159016722553,-0.04980531194668714,0.000546996532826232,-0.0033158617149703726,-0.04551784036387595,-0.0006601416348677135,-0.013887733177291478,0.009772057784958665,0.005434901179374443,-0.0039072894856841634,0.022397899615793034,-0.0034569496489753803,0.0018580806928214452,-0.0010898742925845252,0.011974937515334669,-0.003714006748946167,-0.017279714862312633,1
TCGA-91-8497,-0.10271532029126641,-0.02815528419492799,-0.006779565066272591,0.005515417227974322,0.014441554677861266,-0.020251370951692032,-0.046234720359335096,0.135878244177055,-0.0050365649611547976,-0.013493253414475643,0.021747897273464215,0.00017237383635440324,0.011515027637837329,-0.002963337513861425,0.0066693070093781425,0.007888730193159572,-0.0003008783478582319,0.0008595908403784689,0.002412968656241657,0.00594241361178627,-0.013506422810868654,0.0017330086821348435,-0.014773894866246945,0.002794795359691211,-0.030243075370193644,0.00018623195939048633,0.0003358454946451819,0.000997696189183177,0.03913913751354299,0.03396108484717183,0.04342207931321796,-0.009878555572130146,-0.03999705314159431,-0.0029729397766542947,-0.014364705190482168,0.0022528955496676512,-0.03115909186168467,-0.039608625779372915,-0.00047543218652691254,-0.04661405472150403,0.02733211391690506,0.004762623041793611,-0.0027273999811858476,0.016439071692435477,-0.001850533167599462,0.004819306562440882,-0.0007197650032299989,0.1452929130027627,-0.0012571520503981489,-0.020411009373862532,0
TCGA-44-6778,-0.11668086682423924,-0.022887367388458504,-0.011064157612661463,0.004700371778647575,0.015979023160487226,-0.00994454623227402,-0.0480869081660007,0.008483074617490819,-0.010308648697898087,-0.013822305382993692,0.013218652777638654,0.00012957872361315224,0.0002842655414288811,-0.0030796585696123324,0.0023117343145735276,0.021026046657265197,-3.889243285780193e-05,0.0003533714352991019,0.005828098094888085,0.005113460318053142,-0.036594820772073614,0.002079670076337955,-0.027752197685598196,0.007213853679360774,-0.04029753601891425,0.0,0.00014288751564143668,0.0013471501406566756,0.061315257814128055,0.04983657072793964,0.043522100339065686,-0.005042388553757405,-0.016307585298376195,-1.4646184410311515e-05,-0.013488416492987196,0.0013574184294442902,-0.014963195772710023,-0.03623851497548569,-0.0006479261117579657,-0.009055494788629914,0.026239678210059115,0.005745784969836199,-0.005374655673534614,0.024621279276454633,-0.0017876739119995122,0.0038740411819127235,-0.001385389390416329,0.021996411754770597,-0.0021530212868210888,-0.026238074334587674,1
TCGA-55-8090,-0.17070666657032751,-0.039178000395866906,-0.01696865127815259,0.021959189938140704,0.020072308220936804,-0.06015220462718881,-0.07861240683321238,0.013886960470560188,-0.005736895200106203,-0.1387236530384932,0.02712293306656491,0.004066280924875981,3.442833643735242e-05,-0.02873704617037107,0.03374185454066079,0.06993735937076033,-0.003724961483048574,0.004001908404390565,0.014791859780985442,0.009044821081917532,-0.04924128004195206,0.0007339397909967782,-0.019488450681847853,0.005788887143005049,-0.032251597435282546,0.0440106561832509,0.0002476029510677582,0.005389152319397753,0.08832858856308193,0.04065120618369371,0.03405025954654393,-0.03012652406807515,-0.07039272869506426,-0.030611244176399842,-0.08312996693203338,0.0004661430738799182,-0.010787549811657348,-0.05568657993225117,-0.0,-0.0215632638516699,0.02599111014615234,0.016431332972467745,-0.004447391535928424,0.018482513663344118,-0.006514367866452075,0.002714638743961787,-0.0009374280192677734,0.009437207248666429,-0.08834518331812605,-0.026019759567807364,0
TCGA-78-7537,-0.11937107957125727,-0.06528192561583784,-0.006326465493330332,0.007323528662496039,0.014251565787500727,-0.006777786579225247,-0.034913139671310656,0.26988040480017106,-0.003950871278551936,-0.016561705475011172,0.023805081823703788,0.000717959410906253,0.00015878181131546193,-0.0035612473058369547,0.004526794660173247,0.016457814792258017,-0.0007178310108347099,0.00043484996511030494,0.0045554718575982036,0.0042479320201981394,-0.012878933415754678,0.0005286673262520991,-0.011308109671019027,0.0034039713452902326,-0.032039045727793786,5.580677499680316e-05,0.000394765468286374,0.0011561943190235976,0.055533620081575835,0.04925969054726438,0.027481088531153882,-0.03811597452568422,-0.13487815517324858,-0.00017857033365910782,-0.023523271264079944,0.0016694474008215794,-0.06320317193767712,-0.025680394362353514,-8.758932779242194e-06,-0.10362609816791454,0.03060488072926701,0.005616533491918632,-0.0032537207365760127,0.025247476366397504,-0.0003688155540559534,0.003912040368958944,-0.00042258857392722817,0.03689211123812028,-0.0013907360067164632,-0.028124576705862877,1
TCGA-55-7281,-0.13427115387744382,-0.05377962633364034,-0.008930916528905637,0.021759659359129244,0.016400909318632778,-0.03491630976609127,-0.04533160417293691,0.03760698031819768,-0.00830513026337673,-0.08491772893963419,0.023904495547717668,0.0004716686384678381,1.0527883034513153e-05,-0.02807138724393536,0.02128639600011502,0.03882314315910356,-0.000568852512344386,0.0007909934450210835,0.013248987610580012,0.007391928532575025,-0.03987258432972585,0.17024768266012283,-0.01915210332088377,0.004266302962173033,-0.03562239495861889,0.17961037682261888,0.00040953007293188613,0.06800430990505377,0.10117533173209303,0.06928729517107272,0.022456049956957793,-0.03789264940120047,-0.04598937108118158,-0.0005125221909053259,-0.054171637296343125,0.0008454700186335465,-0.01250993620384384,-0.03460945542562066,-2.9632711279964974e-05,-0.026362349049955876,0.014776471622856285,0.006503006094909043,-0.004195382663565814,0.031805338654673755,-0.00160496788459176,0.0060483627182857935,-0.0014083679329747207,0.008026830605008271,-0.009473920154948978,-0.03353835336749653,1
TCGA-05-4424,-0.19614568557436987,-0.03154508731200276,-0.019079564730485138,0.013464759940383368,0.029412929754408144,-0.012119730902582067,-0.09411366486859957,0.022518354063701177,-0.03896217737958858,-0.009333306321806446,0.027517668470978498,0.0008700873859601498,5.161075591346375e-05,-0.009537255132134178,0.005352167489175667,0.027909986258265674,-0.00036139501497003756,0.00046764943336325635,0.026976693661436353,0.012287747542845666,-0.01855968358697472,0.005894138568095037,-0.03930177534918523,0.008873451982023802,-0.02866143426857368,0.000346839509251416,0.00019811059813917327,0.0027229916334079694,0.08077869812254475,0.05793930545301903,0.04954104067179384,-0.010200177410623878,-0.0913358831860424,-0.0003560212887832361,-0.01817167155473182,0.0011437299292662857,-0.015270776369150744,-0.05596271896674394,-1.8155489017509685e-05,-0.04963373816474005,0.02920405756977356,0.01281156984359023,-0.006558363921290047,0.024975726207897647,-0.0019205088307021694,0.020507225264733905,-0.003060622476990303,0.015846184372595187,-0.008810479797851137,-0.037729131463664294,1
TCGA-05-4397,-0.2772331178210727,-0.011307737241610003,-0.06175430885262031,0.012083772435402568,0.03274761798500381,-0.007611685403777465,-0.08836059601337792,0.0071436417831501646,-0.012353970864885336,-0.026195815457200688,0.037901947888871614,0.0007968531288543533,0.017544863121231966,-0.004056469720735892,0.008569583255312837,0.006728197937375747,-5.4788324287788335e-06,0.00047031133050691936,0.03166193215441502,0.03474044999493949,-0.15216913304580967,0.0005964783318010801,-0.039097327880545096,0.008293774181157777,-0.10580903180495882,7.294340085440738e-05,0.00026031161407300685,0.003625521774297375,0.13710214448344776,0.06241188316293583,0.10222775411054844,-0.002886768816878788,-0.04286122441177586,-4.404459961845893e-05,-0.029436534626879306,0.002306969296928458,-0.013381044427337506,-0.07672869586788518,-0.0006731961362130207,-0.02435359896552216,0.029089776576879223,0.009888173980332208,-0.006696765181753448,0.03936449355168458,-0.008518318684731043,0.002014261378375591,-0.0015239906512707821,0.015086447799512553,-0.011699755583278315,-0.07576078301358753,0
TCGA-55-7914,-0.1500057603102857,-0.03907389735536299,-0.00968622135838921,0.009354575312376457,0.018382046125178117,-0.10614309069428624,-0.05431037684230782,0.022051376232249738,-0.008979562069824235,-0.09540722381775396,0.02496492538255329,0.0008567569063702667,7.835589665011598e-06,-0.006834230817926766,0.007808783623414119,0.0082155813191879,-0.0004351773180953571,0.0013634787907182138,0.007682266769317169,0.006781417876918148,-0.011675638120758959,0.0014359626717571593,-0.016656969204854502,0.005353321772004433,-0.023783868140680054,3.744610443508438e-05,0.0002844603183729858,0.00874229816419488,0.07324848201211423,0.02934124732532621,0.03040130867284883,-0.02589931527119605,-0.010672791657349068,-0.0,-0.06742305153984506,0.00021724953931326804,-0.020663084709912266,-0.09845874808511616,-1.4698898687004141e-05,-0.01622045167576824,0.022057568313009826,0.0039710243021280215,-0.006415456966522355,0.026393524176024544,-0.002706035048993208,0.0030226590345132343,-0.001257288304654458,0.049675473131997376,-0.0005726771929678558,-0.04240138963865136,0
TCGA-50-5942,-0.14534920750394353,-0.05007827148748263,-0.005841328405078514,0.006851276377539377,0.01674084697786319,-0.023689232210949714,-0.03272805070169633,0.13972397401043496,-0.004793799856471781,-0.05523781940827018,0.017448945830727404,0.00024075117126404208,0.00030920735358784833,-0.0054344184814193505,0.01891286643984963,0.0037370534910528166,-0.011223913241810088,0.0004286266331675341,0.0018779501994649753,0.005232652475460642,-0.011076344541194681,0.0005790284322793116,-0.012130098836143754,0.003881808384430488,-0.023056231358974052,6.999603005371041e-05,0.00013716689529445154,0.0014348074989791967,0.06164698722900803,0.03806200040789949,0.02767158489675761,-0.019426370000823565,-0.039470498202285806,-0.002254251625469628,-0.027167057439636235,0.0012618326421293218,-0.06980846577001484,-0.02746484909980504,-3.664656932924321e-05,-0.030123694148730323,0.021705976127330932,0.00295428351044678,-0.004134272202974306,0.009495840803467343,-0.0009669875775881304,0.011436782977439072,-0.0006071924358291763,0.09297452806060365,-0.00023791069251673038,-0.03031110395700587,1
TCGA-50-6597,-0.09009652940478015,-0.213740501158916,-0.009032768279408082,0.015880594196479077,0.007168137104977235,-0.01395249181966403,-0.15301278369361812,0.11277397385938442,-0.006353094773469183,-0.04370586398895857,0.07803182025297273,0.0002495738850817404,0.0017381039609597204,-0.005262724193148386,0.0006607681842344145,0.02025901786621349,-4.959019105365282e-06,0.0008319499452108229,0.022202461043077226,0.025744017815188838,-0.04567421787682234,0.00463814352103532,-0.01832036266511834,0.05037570865445205,-0.03565175144128016,0.0,0.00018447548489232911,0.0013201380483000367,0.08234884043099647,0.042791674835339716,0.040257390084166435,-0.003757427607047613,-0.028663993774123486,-6.730410728213949e-05,-0.03595273367481976,0.0018306966576258318,-0.009425247045315598,-0.01942154060578089,-0.0,-0.01915883875548188,0.02371486917303763,0.004813839683853159,-0.0029711020301164638,0.04139209059966246,-0.0008290685060944716,0.003959625290447425,-0.000715283434667643,0.05834769898842605,-0.00138450240200141,-0.03653408552675751,1
TCGA-50-6590,-0.09947804595686328,-0.037239251405360475,-0.01399032720032889,0.011703172877322452,0.01299641625269178,-0.023058069933619557,-0.07132362992590462,9.528075073464807e-05,-0.03279599604070562,-0.020544782236051374,0.030342024954228455,0.002634150710828074,1.9709619384275528e-05,-0.10253482894527491,0.04204037650979965,0.030405277699989203,-0.0025775671380113734,0.002080440898626572,0.01930313458897848,0.00733213784508565,-0.06738180703761594,0.002589048054970549,-0.03226432661170074,0.006286989359850677,-0.0997148414649023,8.82922772099495e-05,0.0005668688073316742,0.008435977198562622,0.04911961014961348,0.03910963913413984,0.03517864097354177,-0.020953560038916106,-0.035264300548499786,-0.0008795723039910974,-0.0460629822842541,0.000347085810746842,-0.0005358200227485486,-0.05893398212249252,-1.3859920451444546e-05,-7.883679567979058e-05,0.0236137119906371,0.019018966302311584,-0.009879673595256312,0.02743335876600574,-0.004815923297142771,0.0006811175036586598,-0.0037706038892676382,0.013095098167359149,-0.00013336468379064907,-0.028929264974563964,1
