,LAMC2,ATP5F1B,PSMB7,SELENOK,PERP,FUCA1,PLAUR,TK1,CCT7,PTGES,BEX4,PCNA,HSPD1,C16orf89,COL5A1,TPI1,PRPF19,GPI,SLC6A14,EIF5A,PFDN2,MDFI,KLF4,AMBP,CDC42EP5,AGRN,SEMA4B,TOMM22,S100A16,IGFBP1,GTF3C6,C4BPA,HSP90AA1,PLP2,SPRR2D,GJB2,ANGPTL4,MAOB,GAPDH,TSKU,SMS,CCL20,TM4SF1,S100A11,GHITM,PTTG1,TCN1,PTTG1IP,class
TCGA-73-4659,-0.001957232949496761,0.009643360564566402,-0.041743912051287635,0.03908681936253065,-0.01059479145707159,0.04212734047876241,0.002994088963834808,0.003555278367880992,0.1634948596435564,-0.013305288395642323,0.02031238803843102,0.06182361344012266,-0.0045955809114617925,0.003971109914624097,-0.014206298365956348,0.22491958584598903,-0.0583765913656947,-0.06463329547426287,-0.005441209329939996,-0.008528155476856968,0.0055887995871386955,0.003620845960538748,-0.0011715805765307803,-0.001433168567141783,-0.043867432522960076,0.002039153212039753,-0.02355045549027447,-0.027340186401600713,-0.041923910294425305,-3.207052510876713e-05,-0.12918579768364913,-0.019434970773155587,-0.11874843906506585,0.0020082497308506744,2.8834219237586245e-06,0.005525888530492744,-0.04019581021920234,0.003592761457550362,-0.23297511754267025,-0.00964130434913325,-0.0013015614786594768,-0.0018180982607552542,-0.05071333843757826,0.05225592069675151,0.014650402758607765,-0.0358922802190522,-0.00024850652382106417,0.005486617049419412,0
TCGA-75-5147,-0.0320362177477368,0.009838046936565507,-0.0906611226468482,0.07872857440261119,-0.012873745207731779,0.029816439804988815,0.0020289213716540933,0.0027253345971292404,0.2210947426225152,-0.003306226774237791,0.0894346905339027,0.0707281898728973,-0.0022748828991130234,0.0018812646080575207,-0.0029866731711781385,0.2705482317306048,-0.06505084741478837,-0.07401235334223097,-0.0030354218613777816,-0.005991422112928518,0.008089065176180967,0.0027670704752920925,-0.00012246199563439197,-0.00028999253024972356,-0.009597865756400798,0.0011653330244271068,-0.019953952509347072,-0.03814881306606271,-0.023495924221463085,-6.990222239276188e-05,-0.1402917108712599,-0.020006789303149655,-0.07297553814266715,0.0023650410705772645,0.00010598187706671275,0.010411679394977252,-0.005218628243810116,0.0038518313848709845,-0.1901682485800677,-0.00574343598497825,-0.0015051991256968577,-0.003508951887838433,-0.07340675496559813,0.08095063124378275,0.007749931547446554,-0.12495419171230884,-0.041195437694540815,0.012196523662646957,1
TCGA-86-6562,-0.021341602872495955,0.0065234409075855,-0.04720881466470589,0.035322965510280066,-0.01309042797488302,0.0722787110092111,0.0015313515792389413,0.002302462116943851,0.10039032377499299,-0.015918419493373935,0.010546038711114744,0.02197795171567027,-0.0022969632467845355,0.0027536003528362595,-0.02068776416875242,0.22411461318757608,-0.04076597765113675,-0.04330191529787698,-0.006841304757626093,-0.006749483606960007,0.007486478740024091,0.004975348154555129,-0.00024879717208052614,-6.091372094103156e-06,-0.021394663690129857,0.005311206877618559,-0.0260640320611744,-0.03875882188773111,-0.054625028324592526,-0.0002394407169048771,-0.11445799120152923,-0.006055188953195501,-0.07757007584791542,0.002004446508964633,0.0019197556014276967,0.020292716318287458,-0.11420770088345113,0.0021246526504969934,-0.20076853079050602,-0.010161410216516205,-0.0012635473324300837,-0.002976015175356344,-0.04118821881745164,0.1363299562861308,0.005603665171206673,-0.016452764800459742,-0.0025528944417858137,0.025134873742195855,0
TCGA-38-4627,-0.008897383332833434,0.006102774310393227,-0.045436234875453535,0.04034469684736337,-0.020004640146841283,0.04510763352863873,0.002058884965650781,0.0014746001964077817,0.11113057706831864,-0.003218431666444048,0.06463697327223925,0.033606905512612646,-0.0016637272599891932,0.008119964280152587,-0.037985977248144766,0.19401218645193374,-0.041515904761539484,-0.03652831888460168,-0.0008357209910890663,-0.005606395579392299,0.004932480761804829,0.009148730004119626,-0.00023931046267816356,-8.097366117060822e-06,-0.0598277949287117,0.0029479217589653177,-0.008651171077784589,-0.03633379500493432,-0.05126944499211747,-7.345494523415225e-05,-0.13238829793453652,-0.01291323172823953,-0.09141508268827656,0.001464293435304272,0.00047839009744659857,0.06900956304413326,-0.012425562319408378,0.00822260889939613,-0.1869258168554774,-0.015999819829506937,-0.0012622719224740686,-0.0026363649640779633,-0.06850881919110348,0.06703143790285176,0.007966960343091004,-0.013853154614617605,-0.023748025237424603,0.016216698363422676,1
TCGA-78-7536,-0.00041199382348593784,0.014583325589127625,-0.0856478325443296,0.024707524451789215,-0.017838676762172285,0.01906939643367766,0.0012308869721859147,0.0029534818328478146,0.20604367061092208,-0.015832168583220823,0.03804103845956957,0.16895996709310176,-0.006984924199874546,0.0010373441460312213,-0.003616233405424753,0.35534740449693086,-0.10565089902264464,-0.05596735725940286,-0.0020958176746755366,-0.0076201711925899225,0.008377209297694388,0.00036755285911282975,-0.0005113533160199661,-4.59992369248138e-05,-0.0027168632752030564,0.002106119534180373,-0.01712373720170306,-0.040015296021745854,-0.006480541201947171,-4.5353227623875265e-05,-0.14830500844823355,-0.001125887009492022,-0.45855060511253787,0.001792771154382185,0.0,0.03953666125057142,-0.01937258050921024,0.0004993398811693677,-0.25969279696661884,-0.0074578251677265,-0.0027342233018505767,-0.002216650352059564,-0.007230622203148747,0.07104052028630871,0.008612869543382681,-0.09834563052393026,-0.0,0.004071003764464803,0
TCGA-50-6593,-0.04335628847645777,0.005080743427147405,-0.05041198863793734,0.0383520970979432,-0.021086083188394077,0.038999205584310526,0.0019335350711163787,0.005065714217358714,0.12960413467598428,-0.004842196996253168,0.04671700632195273,0.029183761397978222,-0.003168556023829927,0.00729146701201208,-0.019798633079581268,0.13976765886919093,-0.07250927800264398,-0.04121451888657999,-0.01025508798311406,-0.007257775354462295,0.009063346827613403,0.004449643574487903,-0.00014840999833627653,-0.0001303651481505049,-0.051265887157055844,0.006864782872685974,-0.026297845428107355,-0.025207705114510977,-0.058037147800412046,-3.940001637614005e-05,-0.11939005976464527,-0.002956325970747992,-0.05593669075036941,0.004535541443479159,4.426467202447345e-06,0.024134224689570095,-0.013666237946915682,0.002973424256166144,-0.12636784653438618,-0.01661488103964477,-0.0011896269311687942,-0.0023342690758154988,-0.1270279190471082,0.09645506207416271,0.008306167914415212,-0.02750499972230356,-0.0005366877344189443,0.013894496981490376,0
TCGA-50-5936,-0.02848376684965159,0.010051436557059805,-0.0625249272647772,0.028124726854363263,-0.028446630702317437,0.035582071605565806,0.00392456731998703,0.003148675359818157,0.18620794855869988,-0.025065524030458267,0.023715577663705547,0.03441254135891516,-0.0039424537156160485,0.002382541224721339,-0.01601698573880177,0.23742284276459583,-0.060541102094528294,-0.07104533866297547,-0.03610526575387248,-0.008192424246804756,0.007234895253450625,0.0069781679153815,-0.0003536918795540244,-1.6826701895825788e-05,-0.050256558513019085,0.004254653176257538,-0.05860894530669571,-0.023935618034957147,-0.06663987367690624,-0.004831927109875496,-0.17190337195438082,-0.012412203423291891,-0.07609065842494048,0.002248677711670529,0.0,0.02453164543172017,-0.03146431101204333,0.0009925835366313273,-0.29683545978478026,-0.014849969690127463,-0.0020032448406720692,-0.0005465368802323906,-0.14217221157198512,0.13856645699560358,0.009580788436531497,-0.04792986757237797,-0.27235685029143114,0.011245258952159781,0
TCGA-44-7671,-0.014956903403610255,0.006941144486843228,-0.06318553401877144,0.03717559155324209,-0.018339594295552854,0.03182024017330479,0.0014641987502004889,0.0009378895775648796,0.13549713148485026,-0.017581960365635994,0.02114481660292724,0.029881140039492052,-0.002935114241778789,0.04657705179873434,-0.012401384976633328,0.13220435420553475,-0.05379377265551309,-0.0763436460375122,-0.007132664845299323,-0.009358037492692149,0.006816851667958102,0.005850195608914318,-0.0004559205457364427,-0.0007820808038651842,-0.009832261428030101,0.004011168786452058,-0.024839246805007986,-0.023826642829224764,-0.0591636185005803,-0.000460189630752349,-0.18414237096138358,-0.012164925248741063,-0.05838810809876119,0.0027554671071955265,1.3482070240960852e-05,0.016748981418126866,-0.007351756970062393,0.004880736627571933,-0.19158735542838826,-0.026018257616791413,-0.0008881301309497343,-0.0003613437057112045,-0.14257331411789942,0.059077578744817484,0.01477058138622432,-0.012112517759575567,-0.0029547023980544943,0.01072770221064484,1
TCGA-55-6984,-0.09977266010144813,0.007295959219936078,-0.03574458169279677,0.03176676726147263,-0.026843158407356,0.020332666669173747,0.003472663802940838,0.0018473102548153104,0.09340754941860378,-0.001290143920192896,0.00672159323602748,0.015044900704520013,-0.0020400822027295895,0.0005468515968871535,-0.003218140408772957,0.17123287599990522,-0.03632732779445446,-0.043025509912274024,-0.05827115364112733,-0.005271430816186137,0.0070657131378803785,0.005972522494541622,-0.0010895522578462193,-6.574930815897423e-05,-0.16695609997384248,0.006359083599848484,-0.03247899465532373,-0.023751469387740292,-0.13138447659332136,-0.001788875966920263,-0.0677227000517348,-0.0066248750507298644,-0.06931951200160331,0.0016848482005444921,1.2178542438367098e-05,0.021393294446556393,-0.01392818161488389,0.02266271906728925,-0.3060640514561309,-0.006986284944548618,-0.0018038267217270552,-0.005406173277741404,-0.33468835319401824,0.14161359794212172,0.005269300957002982,-0.019607581153737223,-0.033235071023879556,0.013255383731902343,0
TCGA-50-5932,-0.02415872521141136,0.009631419631910495,-0.040421987213240175,0.03699824961676642,-0.0132201921116501,0.028606966628951114,0.0011322867871384182,0.0015332131104492978,0.1301915084469826,-0.0056373259469707036,0.047089731603991214,0.032799064360548455,-0.004252048976439937,0.009752237089481884,-0.003820844491265683,0.1498975498629611,-0.06499447651399176,-0.04760320753668971,-0.00445263917866194,-0.006107519572719601,0.009501643643854337,0.0025810052368120022,-0.0002547811979557214,-0.000321419769942727,-0.018490437140015924,0.004091810292190355,-0.021692163256824225,-0.023329814720504667,-0.04270681839934515,-1.4370923925984471e-05,-0.1117133436183512,-0.002182154998636489,-0.08883484247746075,0.004584112782901681,0.0,0.0030577968814632407,-0.0040789165447605285,0.0020566895664815028,-0.12381612454583038,-0.00841518640027359,-0.0011638106484394399,-0.00025654880176833125,-0.055975512115837046,0.0544326816980177,0.013843296335553293,-0.01791109343477194,-7.821682228078784e-05,0.012420479867188305,1
TCGA-44-2657,-0.003760471173925614,0.0034060498373857913,-0.026878372325875956,0.04616827356874784,-0.008317257999440667,0.06374144990202905,0.0006105064779631657,0.0013138508544968987,0.06977652010984867,-0.0021560319918301554,0.03127100233520375,0.022970303449794796,-0.0011554470644594373,0.011429192544345528,-0.0025380221768317272,0.06573873711621843,-0.03075137029012126,-0.024136109420360777,-0.0009675007482407806,-0.0028611996408855114,0.0028531015095157966,0.0013034642428542064,-0.00010571815692793906,-2.9278542843209345e-05,-0.016537682680745413,0.002929047000065668,-0.005357383603331302,-0.025574188783957823,-0.012139239422765416,-2.6565405030216283e-05,-0.0609480731006545,-0.03487906853412098,-0.03057305451795014,0.0007223971352024156,8.945056511085062e-06,0.0030726471227179595,-0.0030962271393699965,0.005778750004761567,-0.05543223791929044,-0.003935243430704386,-0.0006249068665032513,-0.00020797677408868314,-0.023490378567889096,0.037706017528101335,0.0040043077387892185,-0.01883497127239404,-0.00012856226558143071,0.006063953149067214,1
TCGA-44-2665,-0.010849370523559072,0.0012086634940679606,-0.01744096492160354,0.015470377380094087,-0.009058986766434813,0.0069788075272098505,0.0006136755696574805,0.0001357938983229003,0.012317429767199422,-0.003860419382328167,0.03305387598492633,0.0068669276969302055,-0.0014116124672387954,0.0005891259527779279,-0.015181976834684741,0.022735084148517718,-0.00950118896175227,-0.016614231509666566,-0.015775187589232926,-0.0014605787530451253,0.001996607445552031,0.0006192347664645925,-0.00022242809976442154,-0.0,-0.0012511000683082581,0.0003501898938204889,-0.00850495165952812,-0.012455450721373907,-0.007638409318978287,-0.0,-0.0689820735808637,-0.0017764608897157205,-0.041791347503336226,0.0006997644559221905,5.347227653820107e-05,0.07467153266736593,-0.0036042192795725445,0.003816040640395235,-0.025058945306835178,-0.0030790910990138795,-0.0008354075675550483,-0.0036057862085284676,-0.03087246873231327,0.02237613596467257,0.003616468561798144,-0.008701073559541177,-0.007539942402845204,0.00576173450317285,1
TCGA-78-7146,-0.05075626708578893,0.011245961291773325,-0.053259114557806686,0.04381274798162481,-0.01900497405470623,0.011059378531247024,0.002497311444343235,0.003049905214174147,0.24329801157081782,-0.004563236862260017,0.053375908761307066,0.07216802145417583,-0.005868911784019629,0.00031683458550856085,-0.006410021667174743,0.4371443348763034,-0.1181161937518205,-0.04976935399574787,-0.0011890294431594827,-0.012261660018735618,0.0303867417152006,0.004859352811004732,-0.0007649779467846706,-1.850651802887164e-05,-0.0352001568564157,0.0052037139234711125,-0.3347086925948678,-0.038909720743522135,-0.08348489971870199,-8.392107468581577e-05,-0.10966510984939681,-0.00046038143589619414,-0.12084798316112925,0.0013618356530813852,0.0001357327112608932,0.012060855566119758,-0.02947279997617716,0.0008891246868033483,-0.5737971751011668,-0.03656524906047343,-0.0020521702033533622,-0.0009213922580741075,-0.06430078922944653,0.20666380974520776,0.014794037153681213,-0.06204360762563187,-0.00013206609608179177,0.010599717210901203,0
TCGA-99-8033,-0.023912497365092926,0.010994001096266373,-0.05162023746079197,0.04150967761084413,-0.012095876038655678,0.012497309085899867,0.0023803825991166937,0.006148907841918132,0.10142956774664187,-0.002119892785756759,0.009472754736183392,0.044730342269307125,-0.012488392560378193,0.0018332027518969788,-0.009856412634450562,0.3607758461621529,-0.07011397257210836,-0.1175012609926188,-0.03835323667451368,-0.008778436201283537,0.015217694765467698,0.006717641751808361,-0.00040550652947097296,-6.878276253515411e-06,-0.015411683040368445,0.0050880399034439125,-0.03876125305473872,-0.05230405095084895,-0.11928856976442496,-4.455306482176032e-05,-0.10116250711710596,-0.0014425462305272874,-0.1511448525510311,0.0011231890792933515,2.8028150808420493e-05,0.012688962354096233,-0.014247851662420569,0.003789315573503727,-0.3627749987306819,-0.02222207357019079,-0.0010833352767727865,-0.0018381344735811198,-0.17119618700278286,0.07228212519125296,0.00994787077287232,-0.05695018687685663,-2.157156252495031e-05,0.00953858096901283,0
TCGA-50-6591,-0.002561406010248323,0.00813631889359971,-0.10267176653943871,0.03336053973350955,-0.0032740011379442514,0.01940178540818842,0.0006366794799509296,0.002924967442233023,0.19514083602911805,-0.0007023857687635028,0.029421185436166564,0.10813331322109347,-0.005430973497240924,0.0004267920205506775,-0.033052758792445174,0.24534130621925032,-0.09656569727359354,-0.0641133579066138,-0.000200783251950905,-0.006844438770263729,0.015526188156623476,0.04277586095404285,-4.627697982079595e-05,-2.5099388628714213e-05,-0.01471510546615991,0.002904086033081338,-0.015335545627615741,-0.036644319143989405,-0.0036043714733784774,-4.5513260184298256e-05,-0.27067628627879853,-3.970897206150786e-05,-0.17128609484085106,0.0002910666781933873,0.0,0.000667584447957964,-0.020724587919182746,0.0006583923764000642,-0.31704710887699594,-0.009710678616495468,-0.002844454493460208,-0.0003830975380666113,-0.004267427027798497,0.04217055739475111,0.005772424481342798,-0.1383210022581925,-0.0011296845024346006,0.006273003113097387,0
TCGA-05-4402,-0.028641427841289206,0.008434623019733667,-0.03690473366012577,0.042757776493429274,-0.020717643762569068,0.07197888446615078,0.0014529585530691517,0.004267188188743625,0.12654153552470473,-0.0012683259019156423,0.023607863476694423,0.04215467064487396,-0.0031278428700251986,0.009033106591660386,-0.007628358921806807,0.346054667089738,-0.05965923997134493,-0.03926059184288879,-0.0062442943436592496,-0.005198588338587713,0.005529985368487912,0.0052815634223492445,-0.00013245332893473632,-0.00015339330717827908,-0.008431060004003364,0.007242825058022873,-0.02661568268467322,-0.03441311357500608,-0.051261491672945254,-4.6601481595174584e-05,-0.12857275286822403,-0.02154816001302955,-0.12143391878532511,0.0010741951596612697,2.9893623458775513e-06,0.012035244280477562,-0.021452398188042347,0.0037809578447113128,-0.2562472682028381,-0.008738195475907115,-0.0008930145203260742,-0.0027609949544380903,-0.0347971924676824,0.09072241647583436,0.006270891366768846,-0.02378213701460426,-0.00022157303886374312,0.012340210276689249,0
TCGA-69-8453,-0.020113657212727096,0.0065303375021449105,-0.049644955963582045,0.042887971597639844,-0.011846724712253964,0.041493263679000254,0.004226638869294947,0.002129740798342786,0.10217291147366629,-0.0047027044760498135,0.03883392359847196,0.026310427283664024,-0.001727821379176966,0.0044629992717614385,-0.0028223284920312454,0.1052797716534076,-0.03685235735392075,-0.038993184976613894,-0.0035540339385305222,-0.005630369349732959,0.0054583403536063255,0.003228787918927872,-0.0013465674334940951,-0.00011414595257463987,-0.05787159206560847,0.004225367244614514,-0.01524104106464775,-0.02214207434505002,-0.054259082074209763,-0.011669766345116912,-0.09684157233219326,-0.012143824899544572,-0.0754724280459488,0.0015460537465564383,2.4159022348424893e-05,0.005185839527848473,-0.008913966896457879,0.012354866666807882,-0.12705076778335878,-0.006593481040627907,-0.001176351243249245,-0.0014794737941607912,-0.13262062270338554,0.09955185616460856,0.006076664824857668,-0.022789397078280774,-0.010472312305488308,0.009105778322557516,1
TCGA-05-4396,-0.011571256105306616,0.015069310884912939,-0.06389481216410818,0.061052353896940886,-0.015438689823366793,0.03584977602048969,0.000642566935633919,0.0008075090249827565,0.11829898614199799,-0.020878266085139645,0.005508986637440714,0.028926619160303618,-0.003245009026619708,0.026549532599770574,-0.003571422659847345,0.17774940158961183,-0.04787072570611902,-0.0271227335897127,-0.015256539516516909,-0.00431894692007734,0.004108211862711586,0.0030636080618763194,-0.00010751237523187413,-6.099526541350952e-05,-0.02464344325652928,0.004360168488469322,-0.039251575163953126,-0.015090384983085023,-0.047278001589195526,-0.00010536543778249638,-0.14394139383203525,-0.032427321811650686,-0.03489773128409225,0.0021518583141518803,1.7751929862884567e-05,0.014879818753863223,-0.002446551896453218,0.008803323561137286,-0.09978472546348323,-0.0034974943635848544,-0.0010968179144722765,-0.006060035232136999,-0.08338506295231478,0.056548395321501695,0.011304087151337868,-0.015585788339414654,-0.15053153056428561,0.0052456375064913975,0
TCGA-73-4675,-0.009759774545665997,0.007275381006076774,-0.03237320551946772,0.038995598972992554,-0.00907015643525801,0.02841617519747165,0.0016458896079399132,0.0017391102375002676,0.087429122696485,-0.001116919813893468,0.009187007454564139,0.030631069503668295,-0.0018282805283517793,0.03215764571159229,-0.011208959364104884,0.1940882341201657,-0.03528386176333436,-0.06162238050418144,-0.026088516393726793,-0.00933173853852494,0.006272470289467569,0.004065894904404283,-9.210540506560816e-05,-0.0001738568925466216,-0.03331972308863686,0.004002131143138166,-0.03180522251211263,-0.03078192093826492,-0.020557188382072964,-8.161660581572472e-06,-0.08004419216547617,-0.0006603354747657282,-0.03987430005590891,0.002200262413350124,1.6517493639933588e-05,0.015636289428461746,-0.07741130394446849,0.0030519869068148377,-0.2082451846327144,-0.021268460815453204,-0.001002489081066058,-0.00044950545566191656,-0.030466830674323417,0.09751974858694137,0.009233806598053564,-0.013194963111831902,-0.0005735664352409266,0.010613432730065833,1
TCGA-95-7039,-0.016966893698462316,0.00733630701330334,-0.041735731755609504,0.03937039882771033,-0.019557115722340056,0.03437842244154536,0.0017211471370269886,0.006922093097342336,0.10211507668717082,-0.013788813206329359,0.014071497309760872,0.029358213634247496,-0.0022487599823257597,0.010181173755336207,-0.009203177285668418,0.3576892636750591,-0.06696328241959189,-0.04641092973300304,-0.0009539424194069978,-0.009077102782294212,0.009087035506796579,0.0011872201157251488,-0.00031761182054756537,-4.905715464273707e-05,-0.028878945264062105,0.006010651943919124,-0.019390444189739214,-0.018889061944699973,-0.025090133260922805,-0.00022244525898795558,-0.12540759746971156,-0.004333494715076245,-0.044599316271219026,0.0026294344262145614,2.498351519882872e-05,0.003389728982055245,-0.08134768702624919,0.001976829009714458,-0.28601215981052913,-0.01580831832658535,-0.0014643082838838536,-0.0001008005334678512,-0.17014478273547468,0.11295928563070372,0.007980842558856411,-0.03237213416206389,-0.003823705450484958,0.022561250027372907,1
TCGA-55-7995,-0.003347266790723263,0.007021331591659627,-0.04962260378442139,0.01749105568739658,-0.013445870067986703,0.030589412286537138,0.001480590121110571,0.004510111744373505,0.1140277779285967,-0.008244172326347719,0.08532261266932419,0.09241455713651751,-0.0024375365017300175,0.0052066689735300875,-0.005498837168716638,0.42187639464310717,-0.07965889568301666,-0.11959505519511436,-0.0030841118599684815,-0.005326321093252774,0.005469461657524941,0.0005959610626809149,-0.0001794822973093874,-0.00020883131679241604,-0.005637182376536328,0.001808219935795569,-0.04646148790542146,-0.022034781342204,-0.02225426034949333,-1.933193329909715e-05,-0.11374644834263342,-0.003990359735230522,-0.1598233435565693,0.0010810744071010003,0.0,0.008353829503839477,-0.007690625535903147,0.004475219626563997,-0.33945228966307217,-0.0808682157268688,-0.0019910937983892113,-0.0002514482360459467,-0.032700534087440475,0.06666673487677509,0.009427840763630516,-0.03973404657610562,-0.02798383778231567,0.010104491758137,1
TCGA-78-7166,-0.00837964423583377,0.002919697249807193,-0.0506817742422253,0.034797645028108545,-0.011146580803953969,0.01237778674993056,0.0010284290453754419,0.002726431716137505,0.07656141441144915,-0.01672659940479613,0.0033750006866305918,0.02638664480230541,-0.001379800604356268,0.00038464441674640704,-0.0020045613442658343,0.09293294730529807,-0.026301109273235902,-0.04555112901339129,-0.004803187970881232,-0.012245550151356723,0.011615199022545136,0.003109496192960225,-0.00016957891588668695,-4.770351639960303e-05,-0.014335206310589085,0.002408846021544928,-0.032724257711617896,-0.019234728353428043,-0.045974000329308644,-0.00028216941053781536,-0.16171818057489581,-0.0002947236302407708,-0.024606187063975403,0.0008664618960796661,8.452203242966575e-06,0.018200984510249686,-0.06859856262578082,0.0011995995625083725,-0.14536855946047206,-0.012187233906832537,-0.0007506705287005646,-0.007666966853962993,-0.06684989215229807,0.11052159804202498,0.0035908174408800816,-0.03893241435431357,-0.003525437455113311,0.006979241231679095,0
TCGA-44-2668,-0.08476364498433134,0.0034869616523534592,-0.03296905387924742,0.01642134644867077,-0.003981841052658651,0.008820376138096615,0.002125917413997665,0.0012065820503888705,0.04220346945396771,-0.002317790845754816,0.012057544506706735,0.010082747588964406,-0.0026886140166764738,4.411226114508063e-05,-0.016331587646557105,0.09319302403829116,-0.01553499978639582,-0.02309524600837343,-0.003323890305467877,-0.002769263466259808,0.0022865817939871696,0.0020439561255578627,-0.0003943190506346719,-1.2468149841879152e-05,-0.00475477415134257,0.001436260953008494,-0.030673105788548937,-0.01000739868656999,-0.020431026907360764,-6.78538056193476e-05,-0.04644553013104758,-0.0014707857956173282,-0.05129902919967097,0.00045807022768994354,0.0003606948945777801,0.015774953171854664,-0.027215551357311654,0.0008985050082950697,-0.10323957370835403,-0.005170522293625319,-0.000874148379075093,-0.01891212537319297,-0.02345306037453138,0.02672393759673923,0.003223262650894908,-0.022268577986953014,-0.0008486702178601862,0.007164444018092988,0
TCGA-55-8207,-0.00989895432563304,0.00473532425508925,-0.03473123730609947,0.05116527901157657,-0.008785206017502302,0.06594162554839773,0.002170640240690844,0.00048339598684129696,0.09400325921747672,-0.0037783942603421454,0.043410746313072825,0.01507389240709426,-0.0021387040032361795,0.02462111875057534,-0.01210325852494732,0.10371225482287665,-0.03530580209444363,-0.03172701065561184,-0.030811914199347267,-0.0039058962959864743,0.008195031747789436,0.001619817441478732,-0.00034135772811294134,-8.226206383575989e-05,-0.015085042566214003,0.0029781093510653305,-0.016567828007773684,-0.02065713603153072,-0.05026471725601019,-7.252675638369891e-05,-0.08805541945212625,-0.06258333241677073,-0.06379030344965603,0.003209426510444059,9.077251733468243e-05,0.005033893581097296,-0.010220676269205264,0.007124265679363383,-0.10814528802650189,-0.0036622262493693097,-0.0006196413524190568,-0.0003554828821642689,-0.0472946689975519,0.09032118077295267,0.004880887480072968,-0.029304472776619198,-0.0018562692323049325,0.010492089101447624,1
TCGA-MP-A4TE,-0.003730656817481382,0.011886646533922586,-0.03046260033992708,0.03654626865145171,-0.006438870923128,0.01564495742267762,0.0005795154487616953,0.0013211533856519067,0.09914762323335649,-0.00250827509665029,0.001314139385366482,0.032857980090084005,-0.0035135594459690025,0.00723822606559699,-0.002941042662508043,0.24600548731694413,-0.035858412737925414,-0.055636544641330825,-0.004251136015445524,-0.004616291521573728,0.009381518195310249,0.002101922699385729,-6.908619988926467e-05,-0.012081714664029752,-0.06321278644650338,0.001900567999800447,-0.02550506281663624,-0.01718283509836327,-0.04874022711637907,-2.0708213318734857e-05,-0.11101048005350417,-0.021512575921262093,-0.08881733304110498,0.0016501988631849893,0.0,0.0003698724685181369,-0.015584061995151388,0.00020577711549134623,-0.2310143414467319,-0.010410418854612856,-0.0010343968041506826,-0.01482246925082725,-0.03344675281820834,0.04734072451867713,0.008029547720180483,-0.02423374222128579,-6.269733062009758e-05,0.0032953178175630553,1
TCGA-78-7153,-0.0029570284547122926,0.005590374613140782,-0.04171195691633091,0.03768617428488333,-0.004363696192097327,0.015191965367699506,0.00036342650829431574,0.0014172610107758606,0.09684624715164619,-0.0009187394812084147,0.041683899822894485,0.030777534079010915,-0.0035431057815549353,0.013474010439702467,-0.002022881267293703,0.08231303875662298,-0.05088427963213613,-0.03472455788310765,-0.00047445751953475773,-0.010450353537531168,0.007950395989200656,0.0008801589837635879,-2.0567546587020424e-05,-0.0008941840674042514,-0.023416577804045383,0.0012157328384379705,-0.005320407991808477,-0.03354302041645347,-0.02481898225787633,-0.0005098957440197296,-0.11226849993126764,-0.006141666788591026,-0.06370495096358311,0.0006537733942456757,0.0,0.0022523480819811436,-0.0011357542531981505,0.005351738891823963,-0.06200554297698207,-0.008581582244500313,-0.0010486875760587198,-0.0003897749348325091,-0.0922088835532699,0.07095663519803017,0.008438477567342964,-0.024072712205037716,-0.003739878960180865,0.0036924339136420368,1
TCGA-86-8673,-0.009896360269097869,0.003507364119064363,-0.049891705417498815,0.05767258957154327,-0.005750970160940766,0.027955998192960213,0.007970805924538207,0.00664273181113798,0.10005400816763854,-0.005543877083299179,0.12119226989866952,0.027623391031043134,-0.003164573761563242,0.0031818398822148117,-0.009567659995520058,0.16899146985871463,-0.02518145644961616,-0.0721095045990031,-0.031624526038813446,-0.011112578548582745,0.02122968836678267,0.0024061228201926956,-6.0100816189472186e-05,-1.7409744874043157e-06,-0.09117052894225368,0.006668151765760532,-0.03517604676064209,-0.024632523149474374,-0.0378909328913818,-3.1590427427498154e-05,-0.12003376080216917,-0.0017470127906933732,-0.05187182552720622,0.001289650591277292,0.0,0.008430632614924955,-0.05070263271778129,0.0018718756013259533,-0.10363149927843747,-0.005196048513245154,-0.0010155718655708208,-0.024232807859690023,-0.015402345019928045,0.141071492303137,0.005600445696672123,-0.031218715995437154,-1.9129498842880465e-05,0.0088737701280853,1
TCGA-55-6972,-0.003202276324117438,0.005617657876914611,-0.06350691841118304,0.079013620658128,-0.007760745352484212,0.04069747548027092,0.00035541979252952757,0.0007168869949001243,0.10518434466075004,-0.018937309276525066,0.06482522102113047,0.037831894836368556,-0.0022106440434874913,0.020183672699453082,-0.00022642391248111555,0.1454255919020208,-0.03029699665504527,-0.03188872393070397,-0.00011217417368764256,-0.00719433674532366,0.011172100261607046,0.00016256762947561838,-6.962160694442177e-05,-0.001045277820458652,-0.0025794060668712024,0.0018727878411205967,-0.007070986443829469,-0.03906127670981566,-0.02283213916370042,-0.0003099510630272464,-0.09142609097852705,-0.000781062881833577,-0.06056324406052109,0.0016507326880080202,0.0,0.0001976342666362913,-0.0003502176047700799,0.0012332271301202038,-0.07426299270599332,-0.015403208444294905,-0.0008164552752644538,-0.00026752628115034034,-0.21306856060376037,0.07534841063921496,0.019660830238208377,-0.02112536161272649,-1.5625668342519383e-05,0.005235901195598818,1
