,CD79A,PMEPA1,PRR15,ITGB4,FUCA1,SERPINE1,MRPL51,PSMB7,HSP90AA1,TPX2,SPRR1B,MRPL15,RHOV,GFRA3,KLF4,CCT7,HMGA1,FXYD5,PLP2,PYGB,ERRFI1,APOL1,TCN1,AGRN,NME4,TOMM22,LAMB3,NIBAN2,CMAS,NPC2,KLK12,CYP4B1,GOLM1,IER3,C4BPA,MARVELD1,GAPDH,TNNC2,PFN1,EIF6,IGFBP1,PLAUR,CYP24A1,COL6A1,KRT7,PSMD8,GAA,class
TCGA-49-4512,0.0035966278017690177,-0.04404794431898862,-0.0002741387415239432,0.009890943825544472,0.04298426086774768,-0.0019125281319078646,0.094624658008291,-0.037341843695857926,-0.017070540557323953,0.0006540297237384664,0.00029623859602508225,0.01885060368933263,0.00044830702725046355,-0.0037863853878688705,-0.0021232670687680796,0.00922015807951358,0.0018220111911776736,-0.052426696953498914,-0.005208059543315124,-0.001473062555721736,-0.00491191092410421,-0.017512620599693614,-2.2690230908619968e-05,0.0027890017589604385,-0.0037180711967409875,-0.04587560987731782,-1.4686964915433328e-05,-0.0166384971580318,-0.0010529503016526132,0.0852298714865951,8.539326072055902e-05,0.0010665850055698695,-0.018436448041849893,-0.016492435870933707,-7.854263929336414e-05,-0.01777709956186402,-0.06473511152707986,0.03464784252688901,-0.06450075739774377,0.028076265313684064,-4.107382458595701e-05,0.014515848328461926,-6.491094947693388e-05,0.01162998966728574,-0.05060296670549655,0.03162586543968682,-0.006977571308496916,1
TCGA-78-7160,0.004002550232724629,-0.036698475972699963,-0.00211253194519203,0.04762261978081392,0.056167944199244466,-0.014414554920729433,0.09791016641597249,-0.0631969933727296,-0.062317278920125875,0.0010281052853619737,0.00012137995551147767,0.034466704613407145,0.0012944471334949078,-0.0006244436277869194,-0.026369048106137744,0.017905732752705957,0.00755536789667065,-0.031966492090911645,-0.0020451608378965953,-0.01852714490656447,-0.007889761828303452,-0.04320857136662586,-0.00445585744487822,0.0048123494621308775,-0.002376567200257921,-0.05260265516641839,-0.0005119576592897305,-0.027983712122092767,-0.001748497452138221,0.027734387262145235,3.123651147286492e-05,0.005103320049118334,-0.11064202878596534,-0.03378669207721143,-0.007290288755429321,-0.032009218916462266,-0.13419162165542362,0.0007006406722751624,-0.08045696717007594,0.021399989596886236,-6.135259133335338e-05,0.019005571596289916,-0.005215346799023018,0.004801538793873008,-0.1038627509654979,0.04755130452030374,-0.02122708524311631,0
TCGA-44-2659,0.015304248877062672,-0.04840427575857669,-0.00019636726826299092,0.030073686167107903,0.049855821576729076,-0.002571791049908879,0.09404097931586405,-0.02952259752829553,-0.01755595338267518,0.0002578793117555113,0.0,0.020628306108188315,5.717405829409136e-05,-0.0228016059677051,-0.003079322728951568,0.0077054989859428,0.0028354418421943552,-0.022861638103015707,-0.0012583243944883206,-0.006925658970207263,-0.0054463464866251685,-0.01733853500809599,-0.00015799177373577053,0.0032649705919631246,-0.0014602015912477254,-0.03611411140930483,-8.449362052051418e-05,-0.017027772794228086,-0.0007026980497305892,0.028682235999749707,3.864405327674443e-06,0.0005031551029343788,-0.027242338805313893,-0.01443437665621657,-0.040395947148688556,-0.014928859735999861,-0.04956724082484794,0.0011922773072981997,-0.028591500343386544,0.012043025737617367,-0.0,0.004505835735311806,-0.00011261952270359924,0.004192187927710418,-0.014525747965058003,0.03262350285122632,-0.009164994819681341,1
TCGA-44-A4SU,0.01446977857847775,-0.0369471235871993,-0.0009625201779089067,0.02697444884017888,0.07896535633253803,-0.003129840366018153,0.054974682302065224,-0.02238267107134227,-0.038540246749204324,0.00037506665524857574,5.813958544508438e-05,0.019011021717734486,0.000837934317429817,-0.0024488060381930962,-0.003857861084217899,0.009791901274744214,0.002900463959151816,-0.014463173865158198,-0.0011821473599171663,-0.004947651351744004,-0.006786616945641324,-0.018027835967817117,-0.005429959049016498,0.006217433524095715,-0.002521712745526533,-0.020911685832618276,-0.00030021232524798637,-0.014726490673453208,-0.0011435615485834328,0.03798388713836561,8.835811326411922e-05,0.0026563156797642564,-0.03480518214480126,-0.03134785544512386,-0.006913741305744757,-0.011040354598983877,-0.045541404993947314,0.009710556063893427,-0.05191901122058897,0.018801430051075714,-4.804375431667457e-06,0.007655096487706975,-0.0004698679898865441,0.004735213197307568,-0.03180608288808078,0.026800986444822268,-0.016442120340242037,0
TCGA-55-A490,0.0053539661241340675,-0.00850021571752936,-6.25035317035317e-05,0.0066606280146398805,0.018812944165543147,-0.007659904460833553,0.13504442520416407,-0.0416632378901354,-0.026782347773755277,0.0013711617828457026,5.4704745158808474e-05,0.013517067331043513,0.0002851222676857118,-0.005049173661488612,-0.001128931711506028,0.012302096697665571,0.006675843634868768,-0.05514412244657223,-0.003201660893736307,-0.005016859577553973,-0.008503404121826773,-0.03219477920772763,-0.0003551086297402655,0.0032333680331548876,-0.00394379064051526,-0.02883413861458861,-0.0005191000166343554,-0.017354324384022346,-0.001691410948460984,0.008870361532212207,0.0,0.00020270462025672148,-0.04835121736992652,-0.18426182063455385,-0.0005197472516620687,-0.03539206610603629,-0.18494992322465337,0.0463162892723543,-0.13183691645471832,0.01948575740261735,-1.5804243957306084e-05,0.061780981865392534,-0.0060245353153419124,0.006590531168592902,-0.047128657107041345,0.07073740387193783,-0.03312609959512022,0
TCGA-55-7907,0.00493347886855114,-0.05368168065070418,-0.0005528578655151125,0.06486233642377376,0.061583790419585664,-0.009268939461232818,0.11671252762165807,-0.032451433125726924,-0.03368969944964244,0.001067689456430964,1.5929422799023442e-05,0.04672557967971365,0.0007503449057594427,-5.9607925277739865e-05,-0.0026953760898443435,0.01656700535651875,0.004448375824716618,-0.03773564314472233,-0.002890148111916351,-0.006292877057243504,-0.01336570817206574,-0.0217770295084931,-0.0012104014625925026,0.0031864982536882846,-0.003048828625252101,-0.06431818600408844,-0.0003637987137519657,-0.011056949693228643,-0.002175831570309842,0.02621205791384496,0.0008911814357559534,3.599343739517963e-05,-0.06873921100700787,-0.010999505757542456,-0.0010224259675844856,-0.04679614100814434,-0.08401138550915936,0.02417764079242223,-0.08671278784916957,0.029158159557893134,-9.207191125762708e-06,0.04111604726978426,-0.0028740963523028883,0.005767554151417332,-0.050100796430890056,0.08569288487369879,-0.011174833002751907,0
TCGA-49-4494,0.0022201269782343024,-0.021338080335305997,-4.695683934589265e-05,0.06030417005781415,0.03968587392357479,-0.009316592778846269,0.20066125303424534,-0.04440192926240919,-0.03683737006982009,0.001571424976949353,0.13936640775780204,0.05128528059400008,0.0029672690963728978,-0.004226404344202133,-0.005372570388084075,0.015092782916257185,0.007643297032550597,-0.026357605809478636,-0.0052254127052538315,-0.009453881429932452,-0.01479970168018661,-0.022164008704993115,-0.02597765006204364,0.00514775795294896,-0.0029767641685679146,-0.11140486231829765,-0.00048384042669227193,-0.02039755851313827,-0.0017670747038898464,0.04619111955624683,0.00026726814709239136,0.0029159041390411757,-0.039431951354897,-0.04206850024126696,-0.011511400839072213,-0.008691624532296613,-0.1895915886641289,0.0002785197208963689,-0.12364759506362921,0.04311077816447185,-0.00017995612810914403,0.025165936590674922,-0.0009485293883442045,0.001566756480171621,-0.08150942788129827,0.073683159975143,-0.009000950515223372,1
TCGA-75-6206,0.0010639431456980035,-0.030340735045912285,-2.2952594299806947e-05,0.029491107465840348,0.06982588879103431,-0.008031520821359524,0.10124408402567699,-0.03982207239015269,-0.030905350481616814,0.00015616494360026398,0.0,0.03289889895228961,7.814440748702778e-05,-0.04065766608967802,-0.014669086498724124,0.010210049698376831,0.0035971080153651123,-0.023520687714391003,-0.0017529083800784954,-0.009868286935633162,-0.013892483983115373,-0.015105835689455798,-0.0,0.010672316399322512,-0.003513029735395642,-0.04978436954018319,-0.0002766235802909426,-0.030335573131832123,-0.0018578971588152431,0.07245884930859567,0.0,0.015396623819841108,-0.038537846141554845,-0.005793758142341881,-0.009580635218115979,-0.02115892883947364,-0.0670682249619365,0.00026241767352479033,-0.05345534607217613,0.028901456195026858,-0.00017539555680385973,0.02522839609697983,-0.02714798124790251,0.00307007386739079,-0.07638777964654413,0.054101956152704016,-0.00937984288061063,1
TCGA-86-8671,0.02676131846063089,-0.02316649436081744,-0.0005572862020913104,0.016618248796525428,0.08245790154829932,-0.0051184774914921965,0.09405744696230003,-0.03280452382233634,-0.02319333667701402,0.0005364497338638858,3.563997768430157e-05,0.013090870297561058,0.0002552879971636729,-0.012996507143537644,-0.007637204080101127,0.01029854702954957,0.0031875086571587176,-0.05546642883299321,-0.0016126678092911097,-0.007506579845049666,-0.0013743672437054558,-0.05141843869189854,-0.00033370712285900176,0.003778637112945743,-0.0021519031911281733,-0.03341257293968057,-0.00012320220053508977,-0.018059734455420473,-0.0009667170947236794,0.08461867384381884,8.15104971728006e-06,0.0028223401457281275,-0.024049785957727797,-0.01348728734258541,-0.00979315173868676,-0.025157002020339072,-0.06581915102343493,0.006333480926670281,-0.08613876174756722,0.014846915731305647,-0.0,0.01206274095058801,-0.00015680856663763805,0.016640597349078315,-0.012508573114608287,0.03544588339228713,-0.023553108464360095,1
TCGA-50-5946,0.0012885834685448974,-0.020035834554138102,-0.003461996245276926,0.056891164902725826,0.06519417736087749,-0.012072772065108317,0.09840256324065515,-0.05306572209447037,-0.0582273395472181,0.004834067279989527,2.397836733907054e-05,0.022182644576798045,0.0018040824798869304,-0.010000680299748566,-0.0015981241276447119,0.01913677813285635,0.008033422398767729,-0.03082068305109726,-0.0021543207055625016,-0.004773826821477947,-0.018224304866290446,-0.009189976086820728,-8.67499510998993e-05,0.02124416115974244,-0.003162190842677714,-0.04610762168696366,-0.0006099231114085501,-0.02916362686101057,-0.0017614595884911496,0.01826304633599609,1.9202698207826448e-05,0.0001979165458874417,-0.08929821474397628,-0.032760413945727415,-0.005100871185956979,-0.013306389497682203,-0.09405887608312244,0.0006375496786506303,-0.06583462168825675,0.019852013327572117,-9.235873964160724e-06,0.008007643594867522,-0.00021675968714219358,0.0030991699660020094,-0.05163357470931517,0.06353162969231511,-0.008376596838790983,1
TCGA-64-1681,0.0034288248816234422,-0.02322438596973581,-0.0012885002330280252,0.014094557027589097,0.13139786550379987,-0.008869208211292477,0.0983043252119164,-0.03685165999711809,-0.05053330309927147,0.0005490144180724036,7.833682069790024e-06,0.020878241357377376,0.000478735222236785,-0.03273350097103882,-0.005197905963816821,0.01159608270076497,0.002696345567177728,-0.04808720539558867,-0.0011612717350649917,-0.009790963483830432,-0.015830087999406068,-0.029049403491083144,-0.00021501419193496995,0.007520340878868776,-0.0035005856953037734,-0.037811531675601605,-0.00023711853318597015,-0.014733255272268727,-0.001642899489363594,0.07890357383958733,5.375286840584689e-05,0.023835777758915853,-0.025233328376062715,-0.008480317082029044,-0.01618945227294447,-0.013070071056024011,-0.06031960785203977,0.03457305805979763,-0.08236135722367777,0.028629348122645195,-7.691303116427635e-05,0.009708203962026837,-0.00039385157182626095,0.0029147963251260765,-0.05526876018287775,0.04092257691656558,-0.015214685636527522,1
TCGA-86-7713,0.0029876817072089002,-0.032483064258425336,-1.1625175418201972e-05,0.01479852640273303,0.05457135125677453,-0.0034000386527293694,0.17807133314828488,-0.06666771960754363,-0.05850965421406079,0.0020524032547762803,0.0,0.09528154226662236,0.0016683306097670107,-0.027979442773566794,-0.005229500552506801,0.027291662050725925,0.013094534846843635,-0.004792808287856748,-0.0015938050203894883,-0.008052394915571599,-0.013013078262802283,-0.10746250816111713,-0.0,0.008653838919943606,-0.002981331251570138,-0.06334825803948271,-0.0004848048958308259,-0.023430645744030913,-0.0022998287666692358,0.012493945913274204,0.002208622383641469,0.024185023029157,-0.18064881785192866,-0.0452412874704597,-0.01673162946186414,-0.007922327386071612,-0.141703673743869,0.0004882764414980836,-0.08459878928928959,0.024179805253843493,-0.0001433281434748793,0.011868696293165292,-0.014681835566721537,0.0023766589157110194,-0.10097940995826096,0.05450745837651806,-0.008004852311337747,1
TCGA-50-5055,0.06261702486444523,-0.03169407878532917,-0.0014829859333895417,0.010057636216397154,0.05744565566037276,-0.022572893772562514,0.13741832161539186,-0.042349038971883614,-0.02747030225801464,0.0004365279995332158,0.0035711295076621516,0.03076022296170498,0.0003446623926294042,-0.002824740851463612,-0.013333938354569067,0.013204414665254013,0.0042231659569097295,-0.06900101255196156,-0.0019312871600389871,-0.0031973360673301027,-0.003569117466380676,-0.022488624433304204,-0.0003900055387956415,0.0021625704486799026,-0.0030643303215935457,-0.06327783911962215,-9.569061357485443e-05,-0.008759270990709004,-0.0018193064409488657,0.03614340976652176,0.00032250803132503935,0.0014763371384637573,-0.031781186333604335,-0.024168516687582537,-0.0013703812173216172,-0.025712496937558702,-0.07976575967837223,0.002663020572396369,-0.11397487531292583,0.025470075062927547,-9.04943551457363e-06,0.014634480319445692,-0.00033474513835193576,0.008231600897569354,-0.047681438912301664,0.06037355285425682,-0.010955442789828686,1
TCGA-73-4659,0.001529258548847589,-0.018799244554082148,-0.00018868261552060456,0.008354581258105374,0.06216715126236237,-0.015890705890272402,0.12613287315785307,-0.03662675641859245,-0.07462175728569974,0.0013312959895444526,0.00014928920274219913,0.05176950538343531,0.001422278940623558,-0.011533031356963942,-0.04537596092319495,0.02084797578248587,0.008274983157673239,-0.016699582935890293,-0.003383867836070257,-0.01164285133817132,-0.01854052372946035,-0.02715671007624311,-0.0002033432754625081,0.0033242266146339475,-0.004678730138351333,-0.04818910303592099,-0.000148730594918535,-0.01875801958617755,-0.0019166853954773616,0.05464348152983839,0.12406037192172892,0.0031799680980994696,-0.05132549614171585,-0.0431711038661165,-0.012129680224877837,-0.021562144126817038,-0.18780676987395664,0.0005849424888239539,-0.07980783576591535,0.019818302091167514,-1.437010203740535e-05,0.03378844458195418,-0.007304458167219382,0.006915213057750427,-0.08443494282420348,0.0570834591014115,-0.010063586262267757,0
TCGA-75-5147,0.00948149907689613,-0.021053814580868618,-0.0010888829838443055,0.009815130678184588,0.04400000338014018,-0.0146821859488517,0.1845104668296908,-0.0795474763300201,-0.045857974538020194,0.00129767191975627,0.0005218711018058443,0.09322347138413595,0.0005799913173906758,-0.01653930980580929,-0.004743020531235864,0.028192799760667013,0.00782304313395709,-0.07821837869247107,-0.003985055387669136,-0.004796787075463675,-0.004297406454763619,-0.029612876577878776,-0.033708633101927274,0.0018997253525827467,-0.0015371784753582618,-0.0672401078959342,-0.0002802581526674973,-0.014117971605186344,-0.002258963036975552,0.027822340093666697,0.0008117545965626826,0.008396766930563317,-0.05126943999762562,-0.032785691732217175,-0.012486561436403405,-0.02218209322962332,-0.15329913715729254,0.00038411044222451645,-0.07806698113546881,0.027619569413911645,-3.132165953063202e-05,0.02289647974904299,-0.00011198600743092646,0.002347136240211181,-0.04615146848578522,0.15122201723782108,-0.009021667854255257,1
TCGA-86-6562,0.002776251565010132,-0.08711774851981503,-0.00033972753776625656,0.051905631654240905,0.10666141060158864,-0.039331628414232836,0.16797460742722592,-0.04142174680250941,-0.04874519124739666,0.00187813866694116,0.04560604978445816,0.024101191383964576,0.004510066547208157,-0.0132792286578078,-0.009636051488286827,0.01280122838980923,0.0036713985714895135,-0.053369374915752055,-0.0033774594696126836,-0.00817467747506004,-0.008357392378288359,-0.02142287198281999,-0.002088934768072905,0.008658326973256528,-0.0028733121720324268,-0.06831529361443676,-0.00043327146092037673,-0.035941599272010086,-0.0031039247573394248,0.03419899717394623,4.901644762418415e-06,0.003298997448369607,-0.12140101956113471,-0.03519920583836988,-0.003779141556771623,-0.02689034322982063,-0.16184427615193286,0.00044986270912081197,-0.09152720442594092,0.03771993589446836,-0.00010728815702777387,0.017281379610154343,-0.00010905667612737114,0.006682824633253023,-0.04579388854521581,0.04218023127891168,-0.007552331519741638,0
TCGA-38-4627,0.004143731036087691,-0.06596547453031659,-0.003103015896559217,0.018344850994310977,0.0665651580373505,-0.03630857918978418,0.14844092656106672,-0.039866457779916153,-0.05744542131521417,0.0005255829067671655,0.003214523827586716,0.029128778214423078,0.00037176782101825334,-0.0004019373648256353,-0.00926862600876412,0.014170767108305827,0.003383636825656281,-0.036730521889648114,-0.0024673104057611754,-0.0064406640129585505,-0.008529881994951884,-0.014961773554959796,-0.0194320904066942,0.004805700675727346,-0.003106229524871375,-0.06404100416361098,-0.0003349490481087993,-0.020951100884251877,-0.001287502814145075,0.042662074305029773,9.215826482149979e-05,0.000775161298112635,-0.04938373851271852,-0.03282040954162611,-0.008059357194899454,-0.0794552763556452,-0.15068533601339734,0.0020840189057245335,-0.084482846704074,0.03136137335519891,-3.291355706172184e-05,0.0232346204146886,-0.00276818559389708,0.0231881117932614,-0.031542509829413715,0.05329912048374595,-0.014237026576316326,1
TCGA-78-7536,0.003122886705216955,-0.011749133571932139,-0.004397078475100692,0.005314229268007041,0.028140633590958156,-0.004821141236776563,0.22322036706437307,-0.07514873777348309,-0.2881541199810598,0.006149313510201246,0.0,0.099390554341444,0.0006526716198063047,-0.0094227758407917,-0.01980499553379079,0.026273568871804563,0.007450458848197373,-0.010433582531324913,-0.003020789971264536,-0.008638739935257584,-0.003916229450413604,-0.016441615764429974,-0.0,0.0034333950817357025,-0.0017382969792564978,-0.07052992231581465,-0.00016564734169557946,-0.022240534969368172,-0.004343585943455627,0.01158530778571628,0.056878841867974005,9.72627926032637e-05,-0.1391509498521811,-0.028092434460804446,-0.000702684328877169,-0.005866715248656804,-0.20934452516759067,0.0027907348078928126,-0.0772178696071596,0.027938608112956457,-2.0321791004993393e-05,0.01389062140394295,-0.0004194412571138811,0.00144086653072535,-0.07336318964904143,0.03996193529602751,-0.00799599582688563,0
TCGA-50-6593,0.0031868720165744227,-0.057092481495343066,-0.0008971467800122167,0.04081202032869541,0.057550974856673986,-0.007270067380056815,0.10825546842073314,-0.04423226136903539,-0.035150728661386445,0.0013068571371776696,4.5850906164756665e-05,0.04658031224288309,0.0014791512210817436,-0.0007091768559081443,-0.005748000965549796,0.016526414756559884,0.010921144546417388,-0.04896651991487245,-0.007642312892655872,-0.006573815853406773,-0.026888491164735708,-0.02317336109358819,-0.00043915081237819165,0.01119096583539164,-0.00308675830778968,-0.04443044686012681,-0.000451794414389296,-0.022376957108676813,-0.0015900099902643192,0.04931122705572726,5.769988572389918e-05,0.0013385154250904515,-0.05303890027559346,-0.03132472515199961,-0.0018450909488994488,-0.040880484552238534,-0.10186811932482101,0.028971938032278082,-0.07963686825146254,0.02188022245980193,-1.765428703397803e-05,0.02182004054883023,-0.001541396805017371,0.01110098811290194,-0.05811920720500459,0.0458394390596773,-0.039130682143888734,0
TCGA-50-5936,0.00442065485208884,-0.026773340553344172,-0.0026748483321781917,0.08619465292885153,0.05250832363477986,-0.018807361557446306,0.15745887947809986,-0.05486034174764327,-0.04781552237148848,0.002586239859273524,0.0007101508893780856,0.0471934986037105,0.0174775500473463,-0.00022142657223927215,-0.013698681274674699,0.023744225417983336,0.012178985808825813,-0.032856848411974775,-0.00378898503772575,-0.0064988140363552065,-0.011079835041039992,-0.024697401318211017,-0.22285907501079943,0.0069359336223709135,-0.007351304073379507,-0.04218829918611921,-0.0004723615674157637,-0.02896005010876335,-0.002440885534476362,0.03164876258674598,6.093093245867685e-05,6.952416591595222e-05,-0.10968244377865989,-0.08275607276962639,-0.007746657310059818,-0.07575068755235942,-0.23928610692092447,0.0002898368526884132,-0.07653678413236747,0.05147936869625238,-0.0021650810322165403,0.0442889396411557,-0.020277242797404168,0.009546417512515202,-0.12155657016059176,0.06328646506636311,-0.02257534973310201,0
TCGA-44-7671,0.0015958955037387898,-0.03589294310761623,-0.0009541449834114338,0.046021200638082356,0.04695700373147913,-0.028941262691231835,0.11506200097262448,-0.055439968368102235,-0.03669120423999521,0.0005165845348652463,0.0005121562129307642,0.03579177073113637,0.00072696675468428,-0.004204248190844181,-0.01765805381365933,0.017277857676694205,0.008746584229333346,-0.021293131122671654,-0.004642916851500777,-0.016614860962657175,-0.011350222452870805,-0.02129610372659337,-0.002417718675546501,0.006539005483739463,-0.0031265505220528893,-0.04199622231655217,-0.0005793685102191518,-0.04264090251082814,-0.0014583157711311077,0.025576141324274382,0.0012143503630040154,0.054794846217481936,-0.09600136862236407,-0.019627731445120398,-0.007592326993904366,-0.03348677920752604,-0.1544431128577889,0.0005049430013818544,-0.08263783494189421,0.033801658466965305,-0.00020620092524332745,0.01652355655616563,-0.006899955958287588,0.004345137071124753,-0.09224899813640484,0.07677811443256928,-0.020160263312102595,1
TCGA-55-6984,0.005698814287176853,-0.08845265235027217,-0.003389749106056667,0.19424755667973176,0.030004836527170484,-0.006279469070363513,0.14624753542952296,-0.031362850835303116,-0.04356052037797727,0.0007088512823163638,0.009362794347642226,0.018310628683854045,0.001881218820985933,-0.0003775993364669506,-0.04219895896721533,0.0119108229605869,0.017116960422255238,-0.04499968916701483,-0.0028389415653342783,-0.005649015950593819,-0.0034787478274283952,-0.10399107173694275,-0.027194972986266216,0.010366575116812007,-0.0021896116980233333,-0.04186372355944612,-0.0007060619632962284,-0.03229079606671278,-0.0029698589741528145,0.009661900877094256,0.00011544566699800825,0.0005041307145269324,-0.2100151696178054,-0.14165479169244236,-0.004134691882640645,-0.004053203292858058,-0.24672549362695168,0.00044131437679332955,-0.050191873602972586,0.025176042148165847,-0.000801556260451719,0.03918918571716111,-0.00044681236568961514,0.0073984571312150325,-0.04515167665666427,0.038022998041544666,-0.005306429581475459,0
TCGA-50-5932,0.0020432258463987086,-0.02475921723417758,-6.919355090877491e-05,0.061674529758251044,0.04221518855375894,-0.0035186210085259885,0.1615422169631106,-0.035466879045638895,-0.05582399319147437,0.000687821683703573,0.0,0.03489012898960858,0.0005848069211551285,-0.0003750800581155895,-0.00986781610586037,0.016601313467013153,0.01272776396673473,-0.012410001591195268,-0.007724154802405364,-0.01772158802696538,-0.0062633805932099575,-0.017639274175029855,-6.400180001027456e-05,0.006670467228760207,-0.004962028974368585,-0.0411205259854967,-0.0008654135941435089,-0.02294975319869513,-0.0012239744666332237,0.07585750572935378,0.0,0.0038260976591289893,-0.08048336179802991,-0.03735300746563227,-0.00136191829890165,-0.020936820448838656,-0.099811115687086,0.00116899788655732,-0.07202243579051693,0.029027309089276976,-6.4392972203542935e-06,0.012777913355354862,-0.00030206224787456064,0.0019821783831532134,-0.1404254473009459,0.0726701639094925,-0.012536723948719405,1
TCGA-44-2657,0.03291842513855458,-0.015257374777600427,-0.0005007758125924758,0.007526428637490633,0.09406300784022682,-0.0018092584512347093,0.06151290578702554,-0.02358350110786341,-0.019212168780348222,0.0005003668853555883,0.00014417905888305295,0.011729264517806969,0.0001073462287146686,-0.006003440311293455,-0.004094522437235305,0.008897522555802234,0.0025534623260194847,-0.032319480725380385,-0.0012172273164679011,-0.004600485090482023,-0.0037275354661528617,-0.022308391945982185,-0.00010519752874991962,0.0047749310525776216,-0.0014097968264228506,-0.0450764014651372,-3.3224820852934784e-05,-0.00789893031350941,-0.0012680415060732895,0.05674772704921887,2.4737701563141627e-05,0.01667321158869743,-0.01248623893076769,-0.014784954948134647,-0.02176859192630488,-0.019703274013884033,-0.04468524218514392,0.005706845156588701,-0.051980977997634445,0.0174547897526371,-1.190337793517609e-05,0.006889596316858327,-6.843589343001061e-05,0.004124447517797725,-0.03258714305351615,0.039503538542560876,-0.016051338642833042,1
TCGA-44-2665,0.00026189783597666265,-0.04359548718440785,-0.00034280646705957875,0.005106510208051011,0.010298598920425213,-0.0029744189854252474,0.034557639970838154,-0.01530297335582575,-0.026261766593222716,0.00036388029523448364,6.15463480178485e-05,0.008942776958206954,0.0006494901109192563,-0.00018424472299998762,-0.008614762795929414,0.0015706516892879255,0.0013506393547561637,-0.015416798441244306,-0.001179091623339733,-0.0016223566848105016,-0.028608196125397504,-0.010746356322530862,-0.006169643200583208,0.000570879401479329,-0.0010861043336059869,-0.021953654205370824,-0.00011463677386640091,-0.004144725383460571,-0.001499561675215031,0.012582178820581711,0.0,0.0006229895695673038,-0.07485989588731423,-0.004991624630882054,-0.0011087180307992304,-0.016078326642693944,-0.020200610366310448,0.00025838544129484585,-0.019120721690788905,0.0028062723499272866,-0.0,0.006925359676057694,-0.002702754837016928,0.0035067144157737706,-0.003815800547587923,0.007788862951300367,-0.0012841332906732541,1
TCGA-78-7146,0.0001969806064207452,-0.04089044959216523,-0.00011713868854635122,0.025503659990920094,0.01632028156076836,-0.0281341552133407,0.2034526610676129,-0.04673037384665831,-0.0759411150067829,0.008604888777424421,0.00019529921595018928,0.09250205236587444,0.002137929026461374,-6.820046394041784e-05,-0.02962801715541685,0.031024039925253294,0.023189959392780637,-0.03257563148907172,-0.002294670724304698,-0.01005141479792196,-0.07658568475348994,-0.03098012508917336,-0.0001080645777096559,0.008483092009570236,-0.002810797070716526,-0.06858126402162062,-0.001288068676156572,-0.03877911916668648,-0.004050046055334731,0.01451228044396053,4.470226590445259e-06,0.0005506759122532251,-0.08319494418572916,-0.049998656366721655,-0.0002873315151368365,-0.07855943239400434,-0.46255151689670915,0.000437282144563385,-0.07733036087821064,0.05220156297327719,-3.7603201139797234e-05,0.028182285282865375,-0.006139391092811443,0.011818046088633417,-0.11118551642923889,0.05063660496657454,-0.034505532645340155,0
TCGA-99-8033,0.0019415314739184089,-0.051553618104596834,-0.00020585746596133784,0.05388628891473451,0.0184422300455283,-0.016923686685785918,0.21243696887942767,-0.045292397641682185,-0.094979728498713,0.0017815395333699406,0.00013135690304600118,0.04931316208722528,0.010893059445719859,-0.000574260502770075,-0.015705491200495206,0.012933747131990274,0.013003275381417358,-0.01030752196101082,-0.0018925551642604676,-0.00429118708501658,-0.02034317454151098,-0.2590425484260161,-1.765117516120468e-05,0.008294520276104717,-0.005289330122403859,-0.09218976284371463,-0.0009208427439073086,-0.03039773209673503,-0.0027676514574013667,0.017421255974275584,2.368210390831369e-06,0.00011746174135200594,-0.02843933664125106,-0.08579813134019423,-0.0009003164805407051,-0.03873720983644846,-0.29244153376233206,0.0003192721479670083,-0.06828614308563877,0.03804017472785914,-1.996325552501821e-05,0.026862737382088015,-0.048975408844234715,0.006131079421091021,-0.20635705318552572,0.06526236435656363,-0.01711958444594517,0
TCGA-50-6591,5.8432231783201104e-05,-0.08525754991438612,-0.0010098571319823702,0.006365615235213531,0.02863113869812885,-0.0024000232750261623,0.18978550826303617,-0.09008580172089105,-0.10763652555151375,0.004604260830559384,0.0,0.03554520228007426,9.997193415003678e-05,-0.0033428574366890684,-0.001792332913379219,0.02488329867115451,0.016865445352348907,-0.00910513955173506,-0.0004904425756219115,-0.004362364292197788,-0.005160830158084996,-0.0030827140781405755,-0.0009243771287456804,0.004734239695848567,-0.004804482072026817,-0.06458832595257984,-9.727970571296691e-05,-0.009739572737460346,-0.0026934540889062856,0.01573577796325168,0.0,7.980123948799695e-06,-0.0482957684197714,-0.03839047045839494,-2.4783012991714085e-05,-0.061412257472197855,-0.25557919680053226,0.0018901491801088003,-0.09120436928337779,0.03268601716144578,-2.039349810098843e-05,0.007184959960988084,-0.00019660632094656898,0.00671723161412755,-0.004948291457912717,0.05919714745992209,-0.0032232335078947426,0
