,HSP90AA1,GPD1L,TNNC2,SEMA3C,AMBP,TXN,CKAP4,CPXM2,EIF6,PFN1,ERRFI1,PSMD2,CA9,SERPINH1,IER3,MUC13,MAOB,PSMD8,SERPINB5,PFDN2,CYP4B1,AGRN,TIMM23,GPI,PKM,PSMB8,PCNA,TM4SF1,CTSL,TSKU,MARVELD1,SELENOK,PYGB,PRR15,HTATIP2,COL1A1,CDC42EP5,class
TCGA-86-8669,-0.047345376363896526,0.04097104424946761,0.01525647517724445,-0.004412319049905785,-0.005929824546542219,-0.001643346102716984,-0.01856561931774715,0.00468219608419257,0.009020253227528962,-0.09936427032044642,-0.015789310452739146,-0.03503357704703508,-1.4474375879163846e-05,-0.06484718431497609,-0.005603151280485398,0.0193054219407889,0.0022978965647033897,0.12242497128517191,-7.625979316176414e-05,0.020422712749316434,0.00324511213346841,0.003395620436022361,0.04669002382651915,-0.07492745458726767,-0.01529048043668781,-0.0030102361453886654,0.0004691523321037657,-0.08751821710636329,-0.008075261543084408,-0.00739968429999199,-0.01836246796214531,0.06419317112961108,-0.019555913135157033,-0.0012110629354201304,-0.00919020359585461,0.007882501553172527,-0.006233660262144128,1
TCGA-50-7109,-0.041715174706996656,0.014041320068245012,0.004634958134887095,-0.008196876044955793,-0.00011864306550776208,-0.0011371469678656352,-0.01845604193130796,0.0026020670198555937,0.005726227243251027,-0.07853099410569073,-0.0034337162918189877,-0.01603277487308754,-0.00048537545644507815,-0.04717459782119956,-0.02180263017715159,3.86472805299048e-06,0.003537698143787755,0.12706044844846567,-1.4796676285118413e-05,0.052174426644965424,0.010010009005246769,0.008269354899552925,0.09546343154993732,-0.09358576946717091,-0.01179793891915538,-0.00290612517417533,0.0007314666317300463,-0.023199283375502148,-0.0046921511734125424,-0.0015163345403050878,-0.03131956042152665,0.0397198172032906,-0.011793258562719998,-0.0004739835178842183,-0.006297694663798895,0.04360769668847519,-0.13507496293996743,0
TCGA-49-AAQV,-0.03285781927649672,0.016987447441482315,0.041981271753014415,-0.0077826211388382265,-0.0002524533949218682,-0.0017190410595639544,-0.006900995970209562,0.003286513332357571,0.010301336996131746,-0.11751971375387599,-0.011990587459315784,-0.018893192639327507,-0.0009706024881990248,-0.05727136188485141,-0.02872055138090258,0.00035622398798916413,0.0023824841168338068,0.09045522669553895,-2.7740459296608405e-05,0.05495321602965817,0.0009432936241271675,0.015762390581122512,0.06657086936940311,-0.14283643227552428,-0.02301312639299104,-0.006066814850857341,0.0005861713609133195,-0.06114674182036647,-0.006161554076591433,-0.005662088368019766,-0.034600557957592905,0.027788980586310668,-0.010938302473625285,-0.009423655222411715,-0.0041181295064879895,0.016037878463872873,-0.01210364904230691,0
TCGA-55-7574,-0.023144455626312628,0.05215961527148849,0.07646058109089197,-0.015736278880891613,-3.58292812692705e-05,-0.0008956517536397758,-0.009674927371506962,0.014437724104310944,0.01752627660797233,-0.08155076218187289,-0.08080850919616675,-0.01842563798536485,-0.0003483839192712487,-0.12855290242155554,-0.01316421966110899,1.3574057386318793e-05,0.006589017862825611,0.1050444811922457,-2.7568404921200053e-05,0.030280737730235995,0.009215319482335244,0.02159712943044898,0.04432597198720172,-0.07592224808497229,-0.01103704375093562,-0.0028712423028121672,0.0005883900279853512,-0.029495857008097495,-0.008627052830220213,-0.005630700523693182,-0.0763931032149424,0.05114665343469296,-0.05050395506970702,-0.001307019823028511,-0.0034089762155292344,0.10142146072220994,-0.07719093231146264,1
TCGA-50-8459,-0.015954641628042023,0.012281673631679473,0.0015940085353382118,-0.02545000352238965,-4.080072487284503e-05,-0.0007429720218191252,-0.011690065008810126,0.010707930838305697,0.007984453481207639,-0.13069641288305017,-0.027059064007340275,-0.01834238284055999,-0.0005777980273658794,-0.1825259159801037,-0.013535190315933626,0.0008481846715394058,0.012858384848676904,0.1056379129945489,-0.0029045028510762357,0.021991351179687875,0.0011376996919080094,0.016250882261442567,0.03778863138245111,-0.06376391099287688,-0.02928268438563064,-0.0028430856070114858,0.00028551335145821544,-0.07792480692673334,-0.010444811917015132,-0.014484783739297173,-0.17783004163729133,0.03762095444751854,-0.018390193606259875,-0.01708159494557627,-0.0038845524995253927,0.3767252604894884,-0.035314790573660305,1
TCGA-49-4512,-0.01355277993702851,0.03583048046256329,0.06536428968139806,-0.0060653285799489795,-3.602988337959018e-05,-0.002643064110681709,-0.00675093557021212,0.008638407349951319,0.01237087653865484,-0.08688301131819147,-0.011703601088846133,-0.012768294028079937,-2.0978345844555147e-05,-0.0939736828581712,-0.012107306365645802,1.5201005121621862e-05,0.003445408947250402,0.08928789954821086,-3.6038774172072846e-05,0.04252457179695327,0.001567393266704457,0.00837539584955493,0.029769832487040647,-0.06936498441750255,-0.013095719512602123,-0.0029744810142544047,0.00015451938741040287,-0.07440324370831836,-0.00427879391090979,-0.003978409268394421,-0.05417747026320028,0.03888963423998144,-0.004241777092534153,-0.002614764761076733,-0.0028530879006807485,0.11150637917560623,-0.018277936391475617,1
TCGA-78-7160,-0.04947543193742251,0.0465216129727089,0.0013217815749890286,-0.02396766604152279,-0.0004429032940931902,-0.004846659475521255,-0.015966643478055913,0.00904014877766715,0.009429196735170751,-0.10837614737078403,-0.01879892093957482,-0.02592283733451685,-0.00023340821653298493,-0.06893497170051377,-0.02480323920988984,0.004080757237142688,0.00516933719911823,0.13424948352772445,-0.0005678456136073394,0.025484617760343834,0.007499551785422081,0.014451526099704615,0.08218136569829827,-0.1337549884330891,-0.01899391571327409,-0.004651923028106227,0.0006141107419467028,-0.13777344107793493,-0.030055780993820436,-0.017172205624677663,-0.09755126250826175,0.03363937496388613,-0.05335008927453275,-0.02014955659397218,-0.011692431374182794,0.03253251979374486,-0.14413998757463733,0
TCGA-44-2659,-0.013938162765328806,0.08585903951687851,0.0022492701885930165,-0.027334079554041102,-0.0002496798527009266,-0.0012714136056655744,-0.006916432483790653,0.008034607604817017,0.005306360475205173,-0.03851296865585988,-0.012976999716810681,-0.019563310587910124,-4.805991498844599e-06,-0.08052419961443395,-0.010596458991357355,3.7095959685754075e-06,0.005375225650657891,0.09210448488899635,-9.211526560324164e-06,0.014333480639122553,0.0007394084075145674,0.009804734277055274,0.03783866985867174,-0.042461104336124926,-0.005779761513274728,-0.0034522876220564637,0.0002478940126023893,-0.03231560141485671,-0.004316397948715544,-0.00413200732654975,-0.04549717751177474,0.035132918883497004,-0.019942874426086644,-0.0018729720959127015,-0.0073263210223452006,0.03710184432342263,-0.008319840060798087,1
TCGA-44-A4SU,-0.030598180599889963,0.03777788958802014,0.01831928204577815,-0.01831276455028372,-0.0006036117499518996,-0.0004864140880590662,-0.007012053109584629,0.009910026957739876,0.008284227525042325,-0.06993530342118946,-0.016170459664651745,-0.016432513009267912,-0.0002408413250648607,-0.0987643663463315,-0.02301285830366581,7.611167891614467e-06,0.006446015295913773,0.07566603323605203,-2.525228832916452e-05,0.016496918064262234,0.003903571950628953,0.01867100541091254,0.031923616261388385,-0.06893111984756803,-0.014628406916120667,-0.003005908684196706,0.0003761906912728841,-0.05175152318791003,-0.0031339395672727514,-0.00434872473588737,-0.03364657327254782,0.033430219123650344,-0.014247075987476121,-0.009180620838305351,-0.00295333232919828,0.044334249551121724,-0.005240972910810475,0
TCGA-55-A490,-0.021263255510613553,0.02172294500865957,0.08737719662100489,-0.01131041057254285,-0.0002023988074816678,-0.0005708153172613282,-0.012403011654853552,0.0034847050335323833,0.00858575371035801,-0.17758533025988044,-0.020261045299240676,-0.02493602369246426,-2.059541014143535e-05,-0.1348843722584343,-0.13526893973533563,0.001127614399440999,0.00154310277873718,0.19970976678136884,-2.346556981530854e-05,0.025999333935727686,0.0002978832959971292,0.009709831525908754,0.06150518341768402,-0.0886122521623779,-0.01683340511571908,-0.0003778802276457611,0.00038619432334060513,-0.10495665456931942,-0.00897593111085541,-0.00932728742584387,-0.10786082410914645,0.018572300323453212,-0.014446365464841068,-0.0005961653987054689,-0.0027457155136289537,0.04696197158193475,-0.009461504854873076,0
TCGA-55-7907,-0.02674719533645578,0.07256712396532883,0.04561191119886365,-0.029396726305710087,-0.0001017314354247252,-0.0007599224554470044,-0.006224933847630321,0.012536895558929777,0.012847577409424445,-0.11680278545682424,-0.03184644818132894,-0.027359569081866802,-1.945847700736649e-06,-0.07209362875633063,-0.00807487669616822,8.175266933568773e-05,0.004121521950737277,0.24193291124921026,-2.608609030229731e-05,0.017739159237906147,5.2893928870311014e-05,0.009569081182115333,0.04340256691538547,-0.10581726141541611,-0.017478147550812295,-0.0023632562588781717,0.00033401473831964245,-0.15086338222606435,-0.008501945332001486,-0.0067624957862721675,-0.14261587100181755,0.03668159889016967,-0.01812073875876292,-0.005273217702091035,-0.007710102883142007,0.048871296459281566,-0.03183458632077204,0
TCGA-49-4494,-0.029246219142190798,0.019672737411544725,0.0005254365752939428,-0.015733605484606897,-4.912135153566978e-05,-0.0015097108231467355,-0.017132545860846435,0.0010069221072228675,0.018995336744381197,-0.16655425199326784,-0.03526322186520888,-0.031615543015005014,-0.0032798724979123868,-0.15482592847637605,-0.030883019630952052,5.222909452044434e-05,0.007797719157504002,0.20802638899485784,-0.0011430101556455113,0.04770529863564294,0.004285048533423623,0.015458760631872978,0.07498438667031997,-0.11565253791399176,-0.02948855616429134,-0.009962872150941052,0.00105204169610964,-0.10450335011118703,-0.008679536633072325,-0.012770327750952576,-0.02648858594725823,0.06980165788873885,-0.027223051410314093,-0.0004478793771746336,-0.009029255956265777,0.022502753784281803,-0.008251348102757992,1
TCGA-75-6206,-0.02453662275939971,0.08928879528702635,0.0004950595355679442,-0.005847629059764286,-0.0022538780932430244,-0.0013936910742444045,-0.013198748796121922,0.0067184114354766,0.012734469573549692,-0.0720047581638038,-0.03310159593360676,-0.029464947588312727,-2.2897477100888088e-05,-0.06878221855627852,-0.004253271341282878,1.3089269622521694e-06,0.005206442155434698,0.15274364698530704,-1.253349950090084e-05,0.025543160406565426,0.022626011409476485,0.03204905632950901,0.06781255996150576,-0.08377514052782112,-0.028932011471885156,-0.002875287783474677,0.000321467865839486,-0.13393087330384912,-0.01988244647434848,-0.011689490004497463,-0.06448392967663362,0.05187159087569046,-0.02841635835730933,-0.00021892430970098456,-0.007061772989325818,0.02955106437438756,-0.016654944610073996,1
TCGA-86-8671,-0.01841383914782482,0.030366705110855294,0.011948319196533152,-0.027178354220456575,-0.00018061167393477448,-0.0011659651663068996,-0.008418306044522558,0.011805773664629383,0.006541801747480854,-0.11602956792737865,-0.0032747022937593432,-0.01780344890873291,-0.00030023346522121237,-0.10605591607585323,-0.009901188713182706,0.0009688037454742346,0.011105999673407176,0.10007278636418147,-2.7793399104426356e-05,0.016492541043983983,0.004147552157270746,0.011347279180109303,0.027999055985466807,-0.07937414438184963,-0.013904661795328043,-0.005850926797770022,0.00044726176337820517,-0.040213722429007476,-0.011155686165892183,-0.00751693049951118,-0.07666845337312594,0.03788689574494189,-0.021615672943644564,-0.0053154556519891824,-0.004585172579424323,0.1067117197370989,-0.024736797418695135,1
TCGA-50-5946,-0.04622831459566816,0.14241685630263085,0.0012027583492178787,-0.010493931043588926,-0.00010693836846215326,-0.0006501886340790037,-0.0068426129907394675,0.004834596001567516,0.008747132254781364,-0.0886797366734448,-0.04342301755308778,-0.05264414060644577,-0.0001707804181099621,-0.16876597194406012,-0.024049835416085304,1.7578404315282836e-05,0.0008104349033976764,0.17936602496838225,-8.413458957468494e-05,0.030475907637153927,0.00029084701151188124,0.06379639547839625,0.05476303107116863,-0.12768594902096983,-0.01696509026686493,-0.0017659124650316648,0.0012457532394492205,-0.0340367447146295,-0.005726020743199414,-0.010560577688690568,-0.04055253888928815,0.062454185226997264,-0.013746537223701888,-0.03302089203010164,-0.0025257657581313426,0.02888711628887768,-0.004315092476581054,1
TCGA-64-1681,-0.0401198037107121,0.056018765013552914,0.06522320633495776,-0.025828532132702416,-0.0016147248824410086,-0.001562570136341274,-0.010314104970622018,0.010435168681003238,0.012614574162568367,-0.110941375272854,-0.03771832144536836,-0.02353153403759888,-0.0004829130908192032,-0.1049785366962933,-0.0062255083356666276,0.00014267691718759684,0.01077326252775836,0.11553489165216735,-0.00013924492951317605,0.03853416848648751,0.03502771684477912,0.022583647207018227,0.047752897842695034,-0.09148172325837035,-0.01819350449347544,-0.005356284072489601,0.0002844829884440801,-0.123047832605354,-0.005891786546786044,-0.0020528872100800074,-0.039832335050578246,0.057763219506410425,-0.028193700571800834,-0.01228985361657313,-0.006320150968960666,0.02674466758467459,-0.01361850084364812,1
TCGA-86-7713,-0.046452452111399783,0.07137634451605215,0.0009211494984691803,-0.023839039224824214,-0.0009619917809534392,-0.0007235669514646857,-0.02381068767583792,0.0016275140143296159,0.010654030448210113,-0.11395521330085577,-0.031006237547670477,-0.0244823301249903,-5.2067381649002025e-06,-0.1028639930657105,-0.03321220298006215,6.792652231219443e-05,0.006705815258301986,0.15388848338181713,-1.631869575988462e-05,0.03406342288271438,0.03554094802855325,0.02598755140255927,0.08675261117487978,-0.11550859166627547,-0.028091357169036473,-0.0018721326506052868,0.0007083248222877856,-0.08406245160301704,-0.009368665541100926,-0.0017152005904910311,-0.02414407675901135,0.04732490577039208,-0.023187382070257646,-0.00011088217176409237,-0.004281591808490985,0.01592374600243867,-0.16162734240702786,1
TCGA-50-5055,-0.021809441830873858,0.01660048984932489,0.005023875526637819,-0.01595185183584983,-0.00010002195657156624,-0.0011376845764501816,-0.007728388053543732,0.02415624308324004,0.011222545111089902,-0.15352502484178243,-0.008504129596643803,-0.018339422736412148,-2.6772845786336903e-05,-0.1112572442845314,-0.01774241465783057,3.789101161838132e-05,0.00890979092214452,0.17044996706571913,-0.00024548188885185716,0.024404219290303574,0.0021695419288005674,0.006494217331363369,0.056032003279295826,-0.05567365917830512,-0.01256647842405726,-0.0067889369088556745,0.0005319634172886139,-0.04357029822912375,-0.006438722331643564,-0.008299526447775561,-0.07836137910908722,0.09147453842435438,-0.009206932071455098,-0.01414487911574799,-0.004928960213737053,0.02910773901018081,-0.04755086400951507,1
TCGA-73-4659,-0.05924430170276828,0.05454967973753668,0.001103513162667329,-0.009388906992905415,-0.00306577588652293,-0.0015868792257439437,-0.015383276106147434,0.003025019599536624,0.008732278514838841,-0.1075017624269469,-0.04417647165445341,-0.02710244770001896,-0.0006792863784210051,-0.12962609942774764,-0.03169245493756145,3.64560398375419e-07,0.0059621170617355996,0.16116119167810214,-1.9786253171960667e-05,0.02422535616273749,0.004673102058689666,0.009982680613856197,0.07658300064865596,-0.13984957577189455,-0.02129455847502117,-0.0032845054472933153,0.0010334157417857598,-0.06564151007208227,-0.030893342084399207,-0.010066868280879672,-0.06571276816987004,0.043952179487476095,-0.03352632914753478,-0.0017996750526702795,-0.008931378268843928,0.06972858629174558,-0.04539292129100434,0
TCGA-75-5147,-0.03640792950783239,0.020746908274198686,0.0007246369292901408,-0.01662706667475926,-0.0006203402215863837,-0.0020309204100310086,-0.01136393082481748,0.008591731768152902,0.012169648614332552,-0.10515681798501227,-0.01023942242445251,-0.0465734810292844,-0.0008796463532266047,-0.07691210894133575,-0.02406839215977507,0.0027058293295761262,0.006392038516892279,0.42693839668540917,-0.0007086787373550541,0.035063072465067034,0.01233941587433037,0.005704891286711272,0.08308148158570332,-0.16014340814344205,-0.02268480654511263,-0.00823870784322956,0.0011822606401590365,-0.09501504720230929,-0.014142263849504065,-0.00599694931792484,-0.06760212441525201,0.08852837067253888,-0.01381265273184316,-0.010385882853567795,-0.008746300964178017,0.009929019267540699,-0.009931631275978969,1
TCGA-86-6562,-0.03870017166391939,0.04254000135026188,0.0008486807342480584,-0.08532150318562032,-1.3030415339895358e-05,-0.0010688419166751703,-0.009767453968435012,0.017101491271940304,0.0166200406208946,-0.12328784124230477,-0.019913143387527536,-0.0242495454077831,-0.00010815558818076193,-0.1282160605049289,-0.025840183478515192,1.5707123547026034e-06,0.00352581933631265,0.11908557128766001,-0.00016710450337737486,0.0324510856140215,0.004848020889518287,0.026001029064582556,0.051041818645420275,-0.0936940386542726,-0.0240395939703862,-0.0025185899332012002,0.0003673735650728076,-0.05331253992842024,-0.014757111404130186,-0.0106099314463452,-0.08195098225281569,0.0397198172032906,-0.023539502458926668,-0.0032403577443321273,-0.005049220245661433,0.09125971031010684,-0.022138662535703853,0
TCGA-38-4627,-0.045607527826115456,0.021673009096270547,0.00393156991952883,-0.06762428812989175,-1.732155613455969e-05,-0.0013833896751835246,-0.02526800890243791,0.05516915675135483,0.013818350607718969,-0.1137990377557931,-0.020324134078643547,-0.02881884725122906,-0.0003085185314801841,-0.29822953790831225,-0.024093878944028622,2.8934072894466103e-05,0.013645257941643191,0.15047703674185442,-0.0001503887590588556,0.021380459498950958,0.001139133395769494,0.014431559737951774,0.05086220358317085,-0.07903774458949311,-0.029090319422855775,-0.0045205614585268426,0.0005617579312648413,-0.08867533638106966,-0.015218070862355807,-0.016706046496284807,-0.24214781815402958,0.0453666321824841,-0.01854630067457735,-0.02959689890702778,-0.008072639544572099,0.30562169930335936,-0.061908304863566826,1
TCGA-78-7536,-0.2287736210190418,0.05822271302957975,0.005264812614681592,-0.004272634094029533,-9.839969602724192e-05,-0.0018765714367410566,-0.010248625903209418,0.005297540440682928,0.01231022245180134,-0.10401305829131484,-0.009331192680044526,-0.032886633006297614,-0.00013054990557871354,-0.06515764510728239,-0.02062301246677695,0.0001941536210986281,0.0008286447236479745,0.11282275488297724,-0.0023679049590334443,0.036312069474357805,0.00014293192331704964,0.010310514443049305,0.09982817959140619,-0.12109874813544497,-0.024972097983253828,-0.0027364104928503503,0.002824258887661499,-0.00935905571982051,-0.009862412692130455,-0.007787011062676536,-0.01787939533221808,0.02778301143728403,-0.024875799757045503,-0.04193980677254307,-0.0058149996663508785,0.01653917409111063,-0.002811342121405532,0
TCGA-50-6593,-0.02790714732050946,0.04210457116915541,0.05465650996028624,-0.03751826118264215,-0.00027887182066788096,-0.0011633946561251311,-0.00918349805842704,0.02803545344837513,0.009640795442853546,-0.10727146788324646,-0.06406715824766737,-0.0317734034194402,-1.5863630988156602e-05,-0.13693984790822183,-0.02299587806209482,6.835119639328069e-05,0.004934339142447269,0.12941644989644058,-0.00028962045362007714,0.03928621907119798,0.001967006899319657,0.03360656496867405,0.07834685693543333,-0.08917745783558445,-0.025747205986360305,-0.003259089602238888,0.00048782264178718395,-0.16442034156023483,-0.008243389835682782,-0.017348256301402375,-0.12458732249693764,0.04312600213732954,-0.018929719847407597,-0.008557082347605802,-0.005659127577002397,0.09927109364427886,-0.053048656982962135,0
TCGA-50-5936,-0.03796208152276785,0.022075971788552657,0.0005467867150679753,-0.02159794327115064,-3.599499605605632e-05,-0.002373445662198209,-0.020843404693481515,0.0028494199846997434,0.022682679028497413,-0.10309563097104141,-0.02639990249297934,-0.04321115722082718,-0.00034923587699834465,-0.09596352741818621,-0.06075228271194242,0.002514047290217994,0.0016471728804902275,0.1786738625819798,-0.0013058927093494042,0.031360565284587784,0.00010216879944949548,0.02082866727744429,0.08666761674186672,-0.15372356305960141,-0.04196691249055452,-0.0024018687927108598,0.0005752245780586632,-0.1840225657665918,-0.12849425021510796,-0.01550544235843027,-0.23085771714351605,0.031625572581743575,-0.018713747356468878,-0.025512990689765553,-0.014973705266451615,0.06487922318906943,-0.05200422896289197,0
TCGA-44-7671,-0.029130173998847063,0.05705150553131269,0.0009525915095378267,-0.014891181859889966,-0.0016729954345734322,-0.006586582646309022,-0.011474971148818274,0.011827702902468403,0.014893581429891962,-0.11131379286437003,-0.027044154079868713,-0.03776536322165298,-9.900817446631497e-05,-0.07835933881502555,-0.014408966615265592,0.0001257171020589191,0.008099486555092723,0.21676423628722594,-0.0056670740773925345,0.029548502677546076,0.08052342060209211,0.01963668872304404,0.06950575020872686,-0.16518771683980155,-0.0278227883816014,-0.0020271805846584726,0.0004994797097912008,-0.18454173838702534,-0.01599367208918452,-0.027166694758451446,-0.1020542737251714,0.04180305021358503,-0.047843546326862364,-0.00910073733363389,-0.01063168759936148,0.05589861796502059,-0.01017417805068825,1
TCGA-55-6984,-0.034583916346567066,0.026587763784844298,0.0008325540253451075,-0.022686380113067634,-0.000140648244826742,-0.002386934825741633,-0.003901208869386654,0.0006221385536042107,0.0110929892443755,-0.06760883589997725,-0.008288806024782934,-0.02192375435595748,-0.006996702833775778,-0.042325554138506256,-0.10399057935430618,0.00821579906892432,0.03760833710026847,0.10734863955358935,-0.017206469867087817,0.030627224082751463,0.0007408421113760522,0.031130912674579743,0.046270907227820075,-0.09309596956876491,-0.028337631725521218,-0.002777203676110785,0.000251483799741224,-0.4332084927565044,-0.0039527051651613845,-0.0072946572126194025,-0.01235253816885849,0.03572095860405479,-0.01626669985026443,-0.032331791056369914,-0.006869022266263749,0.012713343860186256,-0.17276199379115828,0
TCGA-50-5932,-0.0443202306564118,0.07499157653221634,0.002205352798939069,-0.04957327337948403,-0.000687568094036125,-0.0006999309789832019,-0.007171975726592212,0.005170328766266654,0.012789922483664548,-0.0970147693826939,-0.014923745373887931,-0.024019898046469118,-0.00012851648731020918,-0.07571614319074564,-0.027421316572265764,0.0001645311495795701,0.003413035933472094,0.20516644224889363,-4.9498720309787896e-05,0.04118607185941839,0.0056226176791865775,0.020031469454208722,0.06447972241103368,-0.10300091199958167,-0.028730905321480375,-0.004804023325691562,0.0005482544215708627,-0.07245267725500466,-0.007498239917497187,-0.008786629898082203,-0.06380703237474483,0.0416036335112348,-0.0510304371285025,-0.0006599755204400093,-0.008769062357059154,0.010074229727661019,-0.019133441586618977,1
TCGA-44-2657,-0.015253078525471536,0.03674999632915527,0.010766150293273128,-0.01161463091794189,-6.263146757415565e-05,-0.00044628536827039447,-0.004656580704716672,0.008390833435607531,0.007690875072789998,-0.07001877314167962,-0.00888159187217656,-0.014205132126477123,-5.218166866117343e-05,-0.06376073240241818,-0.010853822962247645,1.5476364571458613e-05,0.009589722113748393,0.11152858371302742,-5.058398637005597e-05,0.01236712806727254,0.02450201291222927,0.014339158299626174,0.028741914427657184,-0.05222423889194362,-0.00934024475215948,-0.00340706922435386,0.00038396127074656134,-0.03040509595437217,-0.007248299021994797,-0.00410894375237304,-0.06004767753367742,0.05191510283043723,-0.013247388711058803,-0.004776453487337573,-0.002968318607776802,0.020023854027654674,-0.017112780144353593,1
TCGA-44-2665,-0.020849951540805208,0.04105930094444089,0.00048745259740617497,-0.06211861075854485,-0.0,-0.0005940975853294197,-0.00842117306583582,0.007408933859218607,0.0012364909786584412,-0.025755757701085732,-0.06816469608194028,-0.006357293374614939,-0.00012775655289161484,-0.04378771186790903,-0.0036644149561256526,0.00040834642920157307,0.006332644479516755,0.02198995041311272,-0.0003167521051267791,0.00865454660370721,0.0009155103920152885,0.001714355666641298,0.035661375098156506,-0.03594885904167045,-0.005628681852074999,-0.0007696602155232113,0.00011478447772363382,-0.03996020632198316,-0.004719744000875702,-0.003215001144672749,-0.04900029166935904,0.01739606379946854,-0.004671679009705815,-0.00326972490263041,-0.0025305454657347333,0.032051263909064494,-0.0012946070390183568,1
TCGA-78-7146,-0.060291776725132924,0.012542053746279373,0.0008249470871833383,-0.03124689881175086,-3.9588390380043525e-05,-0.004043238290917636,-0.016508426429391362,0.0016946274248444977,0.02300089002052856,-0.10416458488991982,-0.1824805696439692,-0.06022055376060797,-1.1127399094143904e-05,-0.2551298586315185,-0.03670464783006458,0.00018803172121739832,0.0014754849515711984,0.1429600750796945,-0.0068193089945503245,0.13171516158315572,0.0008092423130783438,0.02547479698787633,0.1559454878261739,-0.10768788736013256,-0.045322368652083195,-0.00555976498228112,0.0012063282178824677,-0.08322861467782934,-0.035938678838855105,-0.03817922685766445,-0.23941764502182847,0.04926637149130401,-0.028943686655923766,-0.0011172813928708818,-0.012280622006954388,0.04964870383657902,-0.03642424134984378,0
TCGA-99-8033,-0.07540706484947805,0.013889134430487992,0.000602317363648891,-0.015944986068118634,-1.4713728700403927e-05,-0.00430658297996234,-0.012661531218901139,0.0018984533382600654,0.016761143257819366,-0.0919819546613995,-0.04847164441566808,-0.02905631141451429,-0.0014805763687053605,-0.4036902700818166,-0.062985496494572,0.000936086388871096,0.006288294756003933,0.18425233118317141,-0.0001584885496550027,0.06596301583575324,0.00017261516103177023,0.024908514478825788,0.08411747322901598,-0.2542420494251893,-0.04162478744971253,-0.010687261332396163,0.0007476923017664889,-0.2215901492519033,-0.011789929624780489,-0.023202948424632948,-0.11805548068683246,0.046676624769526054,-0.012356745479884542,-0.001963490620873252,-0.017311315107476178,0.04835748246573051,-0.015947623897231564,0
TCGA-50-6591,-0.08545565028168595,0.008458558229324346,0.0035658283327109634,-0.016086372276176066,-5.369159091860497e-05,-0.0013374932781112635,-0.02681658716520846,0.00021255341865124766,0.014402011034121443,-0.12285297984723216,-0.012296700488013998,-0.054989588876834,-0.0024963979233045704,-0.3466364559562994,-0.0281829313146056,0.0001941536210986281,0.0010925892150178869,0.16712867402861156,-1.2387915029401464e-05,0.06730021931891224,1.1727140808746588e-05,0.014216961811522015,0.0663419255965532,-0.1387245666302433,-0.029230417967095423,-0.0030859610766373674,0.0018075078740319341,-0.0055236031162078595,-0.006368147867077194,-0.010139304705073744,-0.1871599324410336,0.03751311705786636,-0.012561704764036518,-0.009632125790578538,-0.002390121909085025,0.01349323678694819,-0.015226822856902225,0
TCGA-05-4402,-0.06058410348893349,0.05855854575905318,0.003639311355353655,-0.025666123308406105,-0.00032813272149768616,-0.0008186849542617723,-0.01773684837372273,0.011101441897160032,0.011807839291035472,-0.09228955114719312,-0.022346099725147662,-0.042169147385263346,-0.0007126611544688804,-0.17668301169679626,-0.015468967227378052,1.7599734976889908e-05,0.006274425269254154,0.1523902753580483,-0.00040097933936514545,0.023970418519683127,0.005471097452155586,0.035457271611264926,0.04755731305399222,-0.08494966987978916,-0.03450720818214961,-0.004306493119789573,0.000704638532272118,-0.045040226698130875,-0.012127465347674206,-0.009123896485691141,-0.05425167458703704,0.04808008166369554,-0.024148335741247164,-0.011910014198748015,-0.008967387864811445,0.03831683354698026,-0.008724249885405306,0
TCGA-69-8453,-0.03765364271394502,0.039699233264702524,0.0032624129258985264,-0.014770575232045528,-0.00024417637741346076,-0.0015465248430926231,-0.006729134437469328,0.004778032929660323,0.008765774408736856,-0.12259794815377253,-0.021265881426504638,-0.018510842899368888,-3.819857850965553e-05,-0.04397012769095326,-0.01607542788619495,0.0013011722971824709,0.020502658531598644,0.14839721408994094,-0.005564437024985475,0.02365986417331057,0.012299940300047158,0.020685297911991318,0.050188636009647694,-0.08437107124061058,-0.029881943227589927,-0.004583548389325189,0.00043979327986678747,-0.17165933478556886,-0.015298408541180667,-0.006884515076473623,-0.07713204426585857,0.04822648289771713,-0.019936104507534965,-0.03905680988042502,-0.005411886338245194,0.007955428264890855,-0.0598840750993196,1
TCGA-05-4396,-0.0174106854558657,0.037522905478605144,0.0006472997246454866,-0.011306704273148135,-0.00013047859001662286,-0.001142622334308759,-0.036810157471470185,0.0015372009063527993,0.009238907856310916,-0.051970057368262865,-0.016013316165107386,-0.04343004540119661,-0.00012847938113742625,-0.10773298345215819,-0.030115624380843368,0.0040450012308360685,0.01460894251510431,0.10331917376509021,-5.736028177075421e-05,0.01780756207383064,0.0008629157314267436,0.021345217802173088,0.06669800613611263,-0.058686513792351166,-0.017340944524975054,-0.003892384033720075,0.0004835243676892404,-0.10793060796781898,-0.014880274090952505,-0.003651872588639219,-0.13465863610155718,0.06865188982820122,-0.047841442816455235,-0.0002922213529434064,-0.01343643296414643,0.00995626537746907,-0.025500418322806417,0
