,GGTLC1,PTTG1IP,EPHX1,ITGB4,INMT,EIF6,COL5A2,METTL7A,CHMP2A,CDR2L,RANGAP1,SERPINH1,CCL20,TOP2A,KRT7,CYP4B1,PSMB7,SEMA3C,BAIAP2L2,CCT7,LDHA,RHOV,TK1,PSMC4,IER3,PFKP,GOLM1,C4BPA,S100A11,SLC6A14,TIMM23,TXN,ATP5F1B,MARVELD1,TSKU,UBA1,PMEPA1,ABCA3,AMBP,GPI,CPXM2,PLAUR,EIF5A,NPC2,LAD1,F2RL1,TMED10,GFRA3,IGFBP1,KLK12,SEC61G,SPRR1B,class
TCGA-44-A4SU,0.002189089659970488,0.05379276122411354,0.015778214452944948,0.0029770960688383376,-0.0005727570322142773,0.012676730525553506,0.011575602385677751,-0.01404931815911799,-0.02546516322493724,0.0012755789731573547,-0.010973211277447222,-0.05519223226781008,-0.0005923240514327654,0.004463491865693073,-0.03777105162320716,0.005389046791693814,-0.02292490593712995,-0.0051995548621917576,-0.0005541052511273647,0.04861577853874309,-0.06644456904427731,0.003985445512304587,9.612072767231019e-05,0.01602042169952559,-0.030729996049859987,-0.011044780833036382,-0.027371621086593818,-0.0024826004088013397,0.03835605125575529,-0.006574475187903146,0.0031108509301680295,-0.015421866895609813,0.009422613478408646,-0.030176076162211296,-0.0002936039912967693,-0.0020278956656966446,-0.026670626481754812,-0.007696799079226492,-0.0021553632258756415,-0.02599029415814779,0.007013630515865454,0.007854095753290227,-0.017565086790840824,0.055698519542575445,-0.02483515460693622,-0.001223086030666637,-0.04958773097948635,-0.0004331696475171258,-4.0708044925413075e-07,0.00010134032115673326,-0.004854532384300999,8.77375772742607e-05,0
TCGA-55-A490,0.0021275281845122575,0.04381962342626798,0.02092111300548814,0.0007351152787538251,-0.00015719206133286563,0.013138133376463917,0.017124104091450907,-0.00535566499514723,-0.09072658298687046,0.0028086290633574876,-0.008437144072253953,-0.07537708060496039,-0.0011111901080389024,0.02873773259469655,-0.05596724836523562,0.0004112405358210079,-0.0426725571145314,-0.003211372052776112,-0.00058089947114452,0.06107863956497409,-0.09069145003530443,0.0013561197322620746,0.0002609061311899305,0.021725728769239852,-0.1806300603290751,-0.025419355655883435,-0.0380245446042822,-0.00018663190917737543,0.061072620532104466,-0.013956026988211488,0.0059934769130925636,-0.01809782664787974,0.013647953571380253,-0.09673545109249146,-0.0006297314689983764,-0.002393051791998768,-0.006135960161594599,-0.02688392585692305,-0.0007227210978610566,-0.033411012396274364,0.0024662328030181937,0.06338701910319462,-0.016004391185713257,0.01300725234760399,-0.027708068623750616,-0.00023724592324181446,-0.03774497332340469,-0.00089314904532562,-1.3391124032180659e-06,0.0,-0.002952512935931587,8.25541112633699e-05,0
TCGA-55-7907,0.0007725523869108611,0.04658402346034641,0.020806821827219307,0.007158678493376995,-0.0007812067471737648,0.019659681754652242,0.013745314876394672,-0.018817753443904024,-0.048762530360918266,0.008236671644091096,-0.01598408862130085,-0.04028789380772926,-0.0001898167385166555,0.021679182881156778,-0.059496787926189315,7.302231425059368e-05,-0.03323759034661715,-0.00834663115859299,-0.0023124564104382932,0.08225347058390614,-0.06212875476290001,0.0035688462390610375,0.0002905028403292194,0.04018643478424282,-0.010782707897559538,-0.010813960801009615,-0.05405814656126638,-0.0003671348135321825,0.06263064213963505,-0.005318256690174636,0.004229436745351198,-0.024093510542946218,0.015125804123493933,-0.12790566666122397,-0.0004565696553732198,-0.001826279829738389,-0.038750622904885915,-0.0030485499330670626,-0.000363260315670575,-0.03989811506440104,0.00887274612281998,0.0421848859478483,-0.03919048045598479,0.03843663537244369,-0.18656232415854976,-0.002121184449372819,-0.04928249983946241,-1.0544054359175724e-05,-7.80136263943737e-07,0.0010221202057412132,-0.0021926376286936465,2.4038853271215666e-05,0
TCGA-49-4494,0.0010663429443866594,0.06085998703890867,0.014433323263206784,0.006655606150745972,-0.0010394137510041273,0.029067135640922052,0.007841741251930745,-0.010103979743736256,-0.06731745578863657,0.0021254113538407967,-0.021143301738941907,-0.08652096825673504,-0.0009828980808870636,0.011818677252929715,-0.09679584936994327,0.00591569140862849,-0.04547759507894986,-0.004467252591637086,-3.987886098763186e-05,0.07493410842311128,-0.2091177655785231,0.014113145932741869,0.0005485710335016143,0.02910394083423463,-0.041239339274762296,-0.017405585887877818,-0.031010222176138056,-0.004133537424261245,0.09949878070449979,-0.01181345196041377,0.007306980735248919,-0.047865717578893886,0.018383442774632514,-0.023756403973117506,-0.0008621882104668307,-0.0014872701327800822,-0.015403092722968942,-0.012076705225070762,-0.0001754014144252982,-0.04360647973176713,0.0007126297081162009,0.025820141656189274,-0.06815436024611203,0.06773337773264444,-0.07036317115240248,-0.001956192059314824,-0.06006083364829122,-0.0007476092640614956,-1.5247896946987557e-05,0.0003065371006773948,-0.0112596867475404,0.21031575778323883,1
TCGA-75-6206,0.0016761435596201336,0.06922887506745272,0.0821744954821672,0.0032548527913373307,-0.00257690532116365,0.01948660133751275,0.01254393417669856,-0.034757127997790446,-0.027504058782928498,0.008271780813959845,-0.016467335389125575,-0.03843738711532176,-0.00014287943037982173,0.001682253016987191,-0.09071367821571726,0.031236169266822607,-0.040786788174476944,-0.001660321030530595,-0.00011271344083747174,0.050691842276444424,-0.07866127762129932,0.00037167624198296577,3.498274494485218e-05,0.016379562452278264,-0.00567956443271479,-0.012069441292864424,-0.03030707662127978,-0.0034402341449061642,0.05550348952231661,-0.021201717921712705,0.00660810991793794,-0.04418728562398605,0.022067541096964884,-0.05783269390908248,-0.000789215489594289,-0.0016554778035983973,-0.02190174316768118,-0.07734020638300648,-0.008048097072613052,-0.03158719240704543,0.004754826163736754,0.02588422483842084,-0.019378571582115006,0.10625164874636896,-0.04260802878659982,-0.0020764429327704485,-0.04741990551056296,-0.007191940322856264,-1.4861474311576176e-05,0.0,-0.0021734754988795824,0.0,1
TCGA-86-8671,0.0020907236895071216,0.03707872718018737,0.02349369051554943,0.0018341106228432283,-0.0038391520915645686,0.010010427363773559,0.01972875917285368,-0.04238202045302573,-0.02774543443864473,0.0021366769492006006,-0.01870697755405398,-0.05926694991296611,-0.003154205976889394,0.005866582418580872,-0.014854452920437564,0.00572587182437392,-0.033599234896601646,-0.0077167673643876705,-0.00030701059459160954,0.05113122238586817,-0.06499214026201795,0.0012142197562237977,0.00018177004096678236,0.017795119697209604,-0.013221455850034739,-0.013249062788243728,-0.018913322323955584,-0.0035165450130041176,0.04168187161420705,-0.00955595238793907,0.002728415497888461,-0.03696718504074054,0.015497752530600985,-0.06876043719180218,-0.0005075052874107829,-0.0022621930013943144,-0.01672295047626134,-0.0727869164508654,-0.0006449240926702903,-0.02992780859497888,0.008355308698022897,0.012376319831526072,-0.017687981797107514,0.12408247848852366,-0.018002186619016466,-0.0008237111253774223,-0.03636674785844665,-0.002298953992482801,-0.0,9.348660418364756e-06,-0.001988629247175267,5.3783756320087704e-05,1
TCGA-50-5946,0.0004126715034973332,0.035481849223897785,0.009804680244242756,0.00627892211577864,-0.0003004408290462182,0.013385078829624981,0.01116658016225467,-0.03820801961208628,-0.029938825558794346,0.007172595513302185,-0.029765264666862037,-0.09431104625099704,-0.00018502127328225954,0.1223385270705648,-0.06131702613927092,0.00040152664638583025,-0.0543512739665462,-0.002979548501886487,-0.0005932908214367101,0.09501212701680438,-0.061989759133870136,0.008580711248760758,0.0006569690604649929,0.019157294818877305,-0.03211471333043222,-0.011340285464752993,-0.07022623491848302,-0.0018316312878206037,0.07668868884730133,-0.015812798696228845,0.005336476442758637,-0.02061437531921801,0.030366786780270168,-0.036369721581502715,-0.0007129970159324121,-0.0019576058502112008,-0.014463054434602616,-0.00702575542684285,-0.00038185311474939296,-0.04814364516717413,0.003421592109998484,0.008215807554262421,-0.028181566540994994,0.026780425066738146,-0.05049691153984704,-0.0001172587040569731,-0.049917473264524975,-0.0017690217570559416,-7.825665949840602e-07,2.2024096391012466e-05,-0.005005530930675642,3.618539487711783e-05,1
TCGA-64-1681,0.00602312290597762,0.077954833423425,0.031286945336044224,0.0015555776715760693,-0.002623055963987056,0.019303134404516725,0.009865092543024498,-0.05399319529686462,-0.06809607472441474,0.0038927277574456786,-0.011378530921900859,-0.05866488081500111,-0.005530939461037872,0.007959524009352015,-0.0656339606912248,0.04835725009559561,-0.03774441559580868,-0.007333511522256111,-0.00016711234743935644,0.05757335298624793,-0.09428682881991118,0.002276996064438596,0.0002181933889279637,0.02637702362120622,-0.008313171881518576,-0.008449324489404934,-0.019844088164507667,-0.005813341728260137,0.09744354838992746,-0.004685564560694426,0.0046533621208772824,-0.04954163386563708,0.015736663543531475,-0.03572380362387941,-0.00013860060481353726,-0.0027623293775607296,-0.016764740075233656,-0.03666091426814459,-0.005765823199758879,-0.034492938789289114,0.0073852894458704315,0.00996057510609774,-0.028931373487714445,0.11570201421129227,-0.02491247037709018,-0.0021723211149153386,-0.04423657319599249,-0.00579023363078963,-6.516932684626576e-06,6.165062546164865e-05,-0.003566643884660942,1.1821692237372217e-05,1
TCGA-86-7713,0.0014995956185770625,0.04184021701907169,0.024283644032922685,0.0016332728442092865,-0.0004547259336648243,0.01630306176342152,0.013445501977286702,-0.028531711090790828,-0.028006179875568128,0.003417609983657821,-0.0323014551257103,-0.05748321593406321,-0.002461369958670341,0.04587895120981658,-0.11991726613539683,0.04906578753240897,-0.06828278877773089,-0.006768633538156552,-0.0015565645132998088,0.1355002834469417,-0.15405527664753157,0.007935038109109565,0.00038955192507630877,0.02836405701335507,-0.04434959155951006,-0.002912322755954078,-0.1420665167449113,-0.006008027825313885,0.027957674658842226,-0.008945430433062533,0.008453755331418808,-0.02294085119959667,0.03148555207521886,-0.021653720669992986,-0.00011580170505778941,-0.0026162241386203573,-0.023448203532668386,-0.021723694121898215,-0.0034350585594579396,-0.04355220518451792,0.0011518416654745594,0.012177230855670598,-0.02990845157263336,0.018320776072217635,-0.019227558990444333,-0.0014155107278753791,-0.08305544632477427,-0.004949287601763024,-1.2144364208494871e-05,0.002533129029171641,-0.0038165085606724145,0.0,1
TCGA-50-5055,0.0006076216920429723,0.06095562661298456,0.006150086366200463,0.0011100337737778778,-0.0023970707359447768,0.017173017007814227,0.016532564979027577,-0.034734459446092505,-0.0354158257341827,0.0015753367218548202,-0.009629191796545686,-0.062173594538091494,-0.004236159745556576,0.005001699432452024,-0.056623699842656666,0.0029951447337775087,-0.04337497217663672,-0.004529219416670241,-0.00019298868965709012,0.06555855508423614,-0.055763308921418904,0.0016393089021325023,0.00015432647029799078,0.022508329135081134,-0.023692160493738425,-0.0071161167265331735,-0.024993479028116113,-0.0004920792982967772,0.0468279547143129,-0.002379474702714685,0.00546013359180113,-0.03607054264652051,0.020994855595231354,-0.07027874503050907,-0.0005603422241998429,-0.0014872049665089688,-0.02287866699478837,-0.005410003376140835,-0.00035715614712878547,-0.02099160411298128,0.0170961153142933,0.015014913255913434,-0.03606109642968459,0.052999694525275656,-0.02783359860255603,-0.001766759531504733,-0.0402076484937848,-0.0004996688099718065,-7.667694432219596e-07,0.00036989322499915054,-0.0037791993537099624,0.005389138032827023,1
TCGA-73-4659,0.0017956643919457146,0.034999323770981014,0.10280885454297062,0.0009220722605923325,-0.0029971300787383906,0.013362349268180801,0.027903285124901853,-0.02810544567000571,-0.02582101197415033,0.005126159467138365,-0.020455361463582938,-0.07243861376580615,-0.0018541057152926053,0.0145005559628169,-0.10027002053153407,0.006451415773848274,-0.03751406358079713,-0.002665798321797962,-0.00026021835613599444,0.1035080466177278,-0.1166190702014195,0.006764748863061397,0.0003685073055414659,0.020982500656858846,-0.042320210822594385,-0.08360563823454507,-0.04036358800329735,-0.0043555504542655745,0.040690924650703605,-0.008881583463797542,0.007462760385673457,-0.05031235895424908,0.03147934772452017,-0.05893478307764616,-0.0006796642433432855,-0.0020622321428118767,-0.01357041038547312,-0.04717642081016086,-0.010947203405358463,-0.05272990806244613,0.0021408992997572892,0.034666797411053975,-0.03972813928393431,0.08012768711051471,-0.04126695804498226,-0.0016405917656931695,-0.08010751786769449,-0.0020400795529670686,-1.2175958512019073e-06,0.14228821178866427,-0.003354993360869796,0.00022529009901830853,0
TCGA-75-5147,0.000991785157442802,0.07780205483715745,0.01551068064634749,0.0010832691014480845,-0.0020428980940833735,0.018622298290121044,0.008192320567403402,-0.031640246070625315,-0.03405914186218282,0.0014575706012894462,-0.011002822968059957,-0.04298059247412961,-0.0035784467156496696,0.020667454060236068,-0.05480679607097,0.017035087445543697,-0.08147456604214938,-0.0047209335944523815,-0.0001710865630177027,0.13997433910887958,-0.24773382332786406,0.00275859783396913,0.0002824830027825969,0.07003721918113029,-0.032139492897262215,-0.011380611994477888,-0.04031950412149981,-0.004483700091697149,0.0630350779863386,-0.00495466190968245,0.008096015882236483,-0.06439078350722481,0.03211487306450425,-0.0606292604764698,-0.00040488381359642204,-0.002500523268587292,-0.015197892831284268,-0.003996433858606987,-0.0022150968751774385,-0.060381643216307415,0.006080632511921121,0.02349168879204046,-0.027910848114484993,0.04079790853901411,-0.024439570002674438,-0.0027531637364391374,-0.0501748613448639,-0.0029256408580425196,-2.6539214960328998e-06,0.000931023405515864,-0.003609775020810932,0.0007875478604012842,1
TCGA-86-6562,0.001414209410815597,0.16033624656543713,0.022212002325486476,0.005728682460352604,-0.0016010839532684866,0.025432398571616655,0.04368691361441234,-0.01887231612066535,-0.04566199833652468,0.004044128067868777,-0.02420877420575582,-0.07165064540622629,-0.0030349551861589483,0.023742166504146917,-0.0543821549593249,0.006692898645435137,-0.04242521574714789,-0.024225388554533045,-9.87499806973362e-05,0.06355677686702303,-0.1472657682356715,0.021451113896252736,0.00023865194874515087,0.018462097963357623,-0.034505437166661684,-0.0159136100394458,-0.09547264235334221,-0.001357021901580784,0.10615815212720035,-0.011166932849246112,0.00497385658662431,-0.033887870799933176,0.021294823865115612,-0.07349809628449373,-0.0007163291330731713,-0.0020630965180683408,-0.06288676100102226,-0.01993620079897948,-4.652871327261994e-05,-0.03532708638528421,0.012103250734147556,0.017730620433729673,-0.03144225331721585,0.0501484617804045,-0.09202078918117507,-0.0009155670470192081,-0.07026707227863294,-0.0023489646412527933,-9.090653256328811e-06,5.6218295759085355e-06,-0.0047447793847177335,0.06882340640211752,0
TCGA-38-4627,0.000227496129872123,0.10344689111805756,0.02915536483931464,0.0020246709803849365,-0.004577021379831952,0.02114518299167271,0.13043595646699965,-0.022554593901226792,-0.03651266851300718,0.00266764652513825,-0.01614545846910408,-0.16665883186693103,-0.0026885781989932577,0.005137668807603647,-0.037458047609464515,0.0015726220111797263,-0.040832248829376756,-0.01920060705103029,-0.00014184141398294328,0.0703563951608057,-0.15759976590926345,0.001768229756290597,0.00015284343134375282,0.019219119018525674,-0.03217352642621809,-0.012913760383747913,-0.038836543730355465,-0.002893970512045084,0.05219640478179956,-0.0013641316267622803,0.004956353692249946,-0.04386067747456058,0.01992161895377342,-0.21717132808561862,-0.0011279081174352039,-0.0021518001085762623,-0.04761779432538357,-0.0037579408141744344,-6.185142206119357e-05,-0.029800969954065754,0.039044907039699234,0.023838619646579882,-0.02611721433355224,0.06255848356829737,-0.012040574439490023,-0.003645946149266978,-0.09716609556757123,-7.109875748834377e-05,-2.7888048687708357e-06,0.00010569881824367359,-0.0031459475654444687,0.004850989744143204,1
TCGA-78-7536,5.0164879732719536e-05,0.025969076671837982,0.03555281555109547,0.0005865169352088413,-0.00021173897615477872,0.01883740786444743,0.009698612294207164,-0.029956403206225366,-0.032809023333697285,0.0022707723760297728,-0.024152508912250244,-0.03641187622440759,-0.0022605511348169445,0.07328651187202041,-0.08712185128950617,0.00019732358786374242,-0.07696926516321409,-0.0012131317102328685,-0.00011626777614586988,0.13044555596047214,-0.1787534150059218,0.0031042852930814246,0.00030613063720158473,0.018878868993443335,-0.027538738703280382,-0.025939405737204584,-0.10943160869975292,-0.0002523213300849469,0.055318218865420724,-0.0034209637001299,0.00972792627239158,-0.05949711496433791,0.04760514492083424,-0.01603521377671763,-0.0005257397667427674,-0.0030888910871841296,-0.008481221880282268,-0.005371305744413349,-0.0003513634157574955,-0.04565995871217098,0.003749232111299811,0.014251717238896648,-0.0354983235622492,0.01698837430089403,-0.04181103926577575,-0.0010300727099696355,-0.042639663675211846,-0.0016667961553216235,-1.7218895420689647e-06,0.06523588937094525,-0.0050493708832633575,0.0,0
TCGA-50-6593,0.0031174488456553393,0.08863348655644913,0.042895441381762704,0.0045043109500325085,-0.0014925455471159704,0.014752584415577632,0.04155956832534798,-0.024471975565677623,-0.0366576369189366,0.01086764110722289,-0.020765005458346093,-0.07652573668083784,-0.0023804992985925976,0.02163843023162757,-0.06901898556212197,0.002715536527592439,-0.04530381686973847,-0.010652583711079546,-0.0005144705065757492,0.08205194244723622,-0.10164483439057691,0.007035249032599553,0.0005250651295680604,0.023069193935750815,-0.030707321649769536,-0.017573413342440957,-0.04171104966936728,-0.0006625390423861098,0.0751081525443811,-0.016739186884328003,0.007634642353100836,-0.03688568644345438,0.01658534781224732,-0.11173668421030522,-0.00117126688891053,-0.0027854695515673426,-0.04121274137308879,-0.008244128571095948,-0.0009957892089549865,-0.03362412168187682,0.019841551659763958,0.022387266847177605,-0.03381011415141906,0.07230861690976424,-0.0920205532225683,-0.0014893277921998876,-0.03898457604984755,-0.00012544639465512914,-1.4958687553189102e-06,6.617756688045142e-05,-0.0033840273079646195,6.919291549687754e-05,0
TCGA-50-5936,0.00011816383206010394,0.07173390368055862,0.010059171814281011,0.009513067863212255,-0.00039026795550446783,0.03470959830263914,0.03415073822612621,-0.010068263595421477,-0.05486472650367409,0.00503511719700898,-0.016945590383922966,-0.0536270467825426,-0.000557361048701579,0.01726887390458175,-0.14435350315949455,0.00014104836489456778,-0.05618936945616759,-0.006132317741567491,-0.0010077907651350414,0.1178876269383983,-0.22481218508246045,0.08312802322732094,0.00032636259465752035,0.034535648704627823,-0.08112496862072015,-0.06739049573420176,-0.08625687630281616,-0.0027816855960199555,0.10789968266837134,-0.058933944980048364,0.008445472904740299,-0.07525062284367576,0.03281145243840277,-0.20704575169444764,-0.0010468493730330754,-0.004224599023726759,-0.019326586111143303,-0.015662904767028474,-0.00012853012026512885,-0.057961057818192135,0.0020166220578843722,0.04544025974224184,-0.038164146096230776,0.046408868450319746,-0.05731839620890364,-0.004414786528848236,-0.07440423348030409,-3.916817777800975e-05,-0.00018344989308223387,6.988334218142482e-05,-0.005702875552851455,0.001071678066780277,0
TCGA-44-7671,0.0013037573119714973,0.06843239096279895,0.2285165100387476,0.005079233919277619,-0.0020363412115690757,0.0227905278767876,0.02137145023997088,-0.040114857764119466,-0.03996246650537842,0.004903669765790153,-0.01930491184785228,-0.04378934415541418,-0.00036850012147629594,0.005812036564595628,-0.10954953752274328,0.11116600050935346,-0.05678303791112209,-0.004228062717170303,-0.00025418379783767017,0.08578277893799842,-0.11286273850725496,0.003457653338435757,9.721296769508726e-05,0.027083572990579466,-0.019240873138263868,-0.011826847606180213,-0.07549775417906437,-0.0027262683495488434,0.04600285045596406,-0.011642514430430692,0.006773105713288668,-0.20882906840473017,0.022658356435446496,-0.09152782102546443,-0.0018341584017951852,-0.0022967089931431794,-0.02590965644983985,-0.01966229515097967,-0.005973894373369571,-0.062283586302866914,0.00837082869331184,0.016953097271267085,-0.04359411808835488,0.03750414490714139,-0.03863358134048107,-0.0017227047423053316,-0.0540322290896535,-0.0007436900589506321,-1.7471649848883258e-05,0.0013927714302337448,-0.0032624687297510705,0.000772887267160672,1
TCGA-55-6984,7.596443356051031e-05,0.08455656058418316,0.00562497203880073,0.02143857102693805,-0.00039217226461753116,0.016974767405738674,0.0067317166620221094,-0.012119372142369463,-0.032403940428343075,0.006999848641774633,-0.020442234949325882,-0.023652678605607005,-0.005513242594467141,0.006917946257839682,-0.05361950152347514,0.001022763984872756,-0.03212263643726254,-0.00644135830494275,-0.008992858916544916,0.05913600587044269,-0.12104069238735903,0.008947592850425633,0.0001914751122306201,0.015837570302027565,-0.138862806636733,-0.02999634627873305,-0.16516091257042673,-0.0014846936418610344,0.11027244695998877,-0.09511490611980365,0.004508947031902536,-0.07567829977534088,0.023816597516035487,-0.011078427795921284,-0.0004924985145857466,-0.002572460684134843,-0.06385037380750122,-0.004622713527260591,-0.0005022235811474358,-0.035101586038073646,0.0004403065665978809,0.04020793436246483,-0.02455679170711474,0.014167943708891748,-0.1903380944577622,-0.010265918604458359,-0.047461957706949845,-6.679360019905014e-05,-6.79168160873511e-05,0.00013240777261460984,-0.003849423793892263,0.014129252664781863,0
TCGA-50-5932,0.00506136275847381,0.07923067936893376,0.08360430725922172,0.006806848999162892,-0.002227226560277392,0.019571456756591814,0.006157679169091953,-0.023629241404395453,-0.027263692627210036,0.0035302310952083564,-0.012377840743192932,-0.04231225406491582,-0.00026162975339547143,0.00915536212453376,-0.1667610827111202,0.007762262396638864,-0.03632608741884521,-0.014075370975654464,-0.0004920606177494477,0.08242380680922946,-0.0924264277221551,0.0027815021666988643,0.00015891870444149515,0.02776222916110551,-0.03661678783349815,-0.01664681967080755,-0.06329402540535085,-0.0004890404161922927,0.042385936750846724,-0.007267959032904375,0.0062833359102223724,-0.02219146743274846,0.03144036828693577,-0.057225615608111575,-0.0005932289958099744,-0.0031224677009871363,-0.017872672368523957,-0.011603858271687544,-0.0024551526461984254,-0.03883621805864323,0.0036592005013490942,0.013110083613102159,-0.028451684414386856,0.1112353443428866,-0.1077724026087517,-0.0028257790278084496,-0.10811322777711972,-6.634796469405856e-05,-5.456093185525513e-07,0.0,-0.0027302095204355848,0.0,1
TCGA-44-2657,0.0013894965604524365,0.038682171123775026,0.01785664747057156,0.0008306713231408165,-0.002251347809042861,0.011768767879532304,0.004633495161645612,-0.03791679901285052,-0.020665621673050777,0.001527963151264469,-0.010243241505734685,-0.03563124315484116,-0.00021209575621383643,0.004724717712140147,-0.0386985931860365,0.033826068981107044,-0.024154826867745522,-0.0032977495285391976,-0.00017950369773154666,0.044175280569059075,-0.05244645018259102,0.0005105681156560712,0.0001361816398535833,0.015620245586187595,-0.014493546710041631,-0.004452098232276794,-0.009819474565246556,-0.007816710638329631,0.029361126885847025,-0.001579233241313623,0.0028008045987017727,-0.01414957690552842,0.011118554209419804,-0.05385402180312266,-0.00027741518697537863,-0.0014800428244479422,-0.011013678583804849,-0.005625260321386709,-0.00022364303213566518,-0.01969100943069743,0.005938450590344588,0.007068695902268069,-0.013328806933775004,0.08321329443018288,-0.0092653866123158,-0.0009022433091026739,-0.03931806660276643,-0.0010619494083949298,-1.008587381734115e-06,2.837234214807772e-05,-0.0018334225333086862,0.00021757845748711949,1
TCGA-44-2665,3.511651906515203e-05,0.036754307716868655,0.0054523413152511085,0.0005635915512470835,-0.0016004059038115625,0.0018921091781156632,0.054821107967381655,-0.022727507504876204,-0.004625613114771083,0.0006685375935014414,-0.0029533732675952455,-0.02446977238141666,-0.0036771988410454043,0.00832171829316108,-0.004531422494683135,0.0012639009612868547,-0.0156736979077481,-0.017637376580434714,-0.00012947935766307504,0.0077981234231672926,-0.099618771654526,0.003089153163924647,1.407514079123124e-05,0.004184485990118464,-0.00489324079785654,-0.003992255941838621,-0.058871598381090094,-0.0003981207445844812,0.01742397130071028,-0.02574954145944987,0.003475083179387473,-0.018835996137597344,0.003945506149744347,-0.043946125550668284,-0.00021706068455192487,-0.000666386599746764,-0.0314698098822585,-0.00446671849002523,-0.0,-0.013554421039567223,0.005243530095996375,0.0071053889535003046,-0.006804059364724106,0.018450158362504656,-0.0036328580363744647,-0.0011500415346704688,-0.09627301810088924,-3.259107519094655e-05,-0.0,0.0,-0.001475232813158883,9.287867162838674e-05,1
TCGA-78-7146,7.430403892673544e-06,0.06761597013307646,0.022886846786374426,0.002814769130217168,-8.09547771814772e-05,0.03519653265880619,0.012594075535224208,-0.0035825537256111996,-0.03180938699215785,0.0013745884581494465,-0.026495221946168875,-0.14257355093705162,-0.0009396404411122942,0.06723560208479974,-0.13203744376757293,0.0011171933670378656,-0.0478624477582208,-0.00887195181256977,-0.0002817201318203151,0.15403115412054,-0.346813886198429,0.01016857701958228,0.00031612499397678774,0.027544109046205738,-0.049013193752195205,-0.04269278755780091,-0.065426478134729,-0.00010317558979933193,0.16092609982264386,-0.0019408303558962911,0.015196372550258875,-0.12819176968861332,0.036710804665027505,-0.21472276039030022,-0.002577669103203827,-0.0024972366753290734,-0.029517153214100336,-0.0023150688454513526,-0.00014136133168970676,-0.04060342956778581,0.001199339887832406,0.028914902315551248,-0.05712055067458842,0.021280405898711597,-0.03377161492140476,-0.001820066746160209,-0.062127561172871396,-1.2063989742271999e-05,-3.1861639938636736e-06,5.1270243510626535e-06,-0.008223089601469419,0.0002947231205701865,0
TCGA-99-8033,3.5497141090834636e-05,0.06084694460050294,0.054214138346936905,0.005947282179622809,-0.00020223185717365184,0.02564831732799233,0.019850762649811678,-0.006244087710239202,-0.02802908290676748,0.008528903510527578,-0.020012110506804345,-0.2255931767180137,-0.0018745387455171788,0.025796699744960436,-0.24505761794402833,0.00023830255763726636,-0.04638963563790526,-0.0045272700148805,-0.0015021363127256022,0.06421471873564902,-0.3199281530459759,0.0518103793819705,0.0006373389721937771,0.03065791559282315,-0.08410706888019846,-0.07261313383820626,-0.02236536913554637,-0.00032328748846644433,0.05628503852832968,-0.0626032655566351,0.008196969844997385,-0.13654117165252194,0.035888317259937096,-0.10587857336066134,-0.0015665462132165083,-0.0012508001781945438,-0.03721446106638476,-0.0031026871971476205,-5.253945066325959e-05,-0.09586128393885583,0.0013435937483266065,0.027561051899635338,-0.04089406402663931,0.025546047006845388,-0.04900494526919552,-0.0010965626381642505,-0.03781096810731881,-0.00010158102180745518,-1.6915104040649251e-06,2.716164851281652e-06,-0.006903142641876475,0.0001982287342312056,0
TCGA-50-6591,2.0145386054969403e-05,0.040015708221316434,0.0033593471443775424,0.0007025555259636571,-3.493397361577957e-05,0.022038314659238303,0.05414376013349235,-0.005802226677336316,-0.020660279735562587,0.004794416718831724,-0.02781076983276638,-0.19370994314429904,-0.00039068478870265465,0.09403402648855566,-0.005876302742502667,1.6189815725296098e-05,-0.0922681892674804,-0.004567413890674529,-0.00045632197151665324,0.12354300799890862,-0.23572971259430203,0.0004754939474692722,0.0003031750989378182,0.048478415750941035,-0.03763380265689756,-0.008682400551066661,-0.037980938234202566,-8.899135137358253e-06,0.03283759908060833,-0.00032773471892034685,0.006464801457997483,-0.042405521992816976,0.026559829421946415,-0.16785520267120166,-0.0006845547858701869,-0.0037509508924394334,-0.06154395925164699,-0.002710126332000373,-0.00019172072215947012,-0.052305726378080925,0.00015043058406007684,0.00737173771849614,-0.031884598905742724,0.023074508757123333,-0.0024503908049455657,-0.0007257911555076324,-0.06864573584357649,-0.0005913185262394494,-1.7279653696697725e-06,0.0,-0.04117143762421448,0.0,0
TCGA-05-4402,0.0028115280297088736,0.07871863681857244,0.02058443197717785,0.004307552177474418,-0.0009652827481444604,0.0180686486855918,0.018207680921545077,-0.028243873201789064,-0.03505762148497482,0.0046254211744188286,-0.023036447066263413,-0.09873530484821458,-0.002815676487579477,0.015466870794362587,-0.12561889416542577,0.0075530822909086436,-0.03316523193267981,-0.007287398681689958,-0.00011016486524546098,0.08011302120889777,-0.177288244957668,0.00858923166053622,0.00044229729966531787,0.023055473301969203,-0.020656334624761453,-0.017918797379367992,-0.04026067467785317,-0.004829135028233407,0.07064422487875932,-0.010192443999639342,0.004634303029423449,-0.02595658864331722,0.027533599846826524,-0.048655851251326154,-0.0006159995371219711,-0.0030658554251217543,-0.023990032130240684,-0.00890722245533184,-0.0011716889228530838,-0.032030045554107794,0.007856831468981825,0.01682295363107501,-0.02421745735707032,0.10292754664995013,-0.025297436844046995,-0.003285003452565355,-0.08975793890983808,-0.003679019510338281,-1.7692809973552667e-06,0.0007194046858429473,-0.014712080433180659,0.00018700024518854023,0
