,ACTB,ACTN4,ANO1,ANP32B,ANXA10,ANXA2,ATP1B3,B4GALT1,BIRC3,BTG2,CALU,CHCHD2,CHPF,CLTB,COX6B1,CYP27A1,DDIT4,ERO1A,FLNC,FSCN1,FURIN,GANAB,HERPUD1,HNRNPF,JOSD1,JUP,KRT16,KRT18,KRT6A,KRT8,LRP10,MAFK,MMP14,MYBL2,MYL12A,NDRG1,ORMDL3,P3H4,PLSCR1,PRKCD,SERBP1,SERP1,SET,SFN,SHC1,SPINT1,SREBF2,TIMP1,TMEM45A,TMPRSS11E,TNNT1,TNS4,TPM2,TPM4,TUBA4A,YWHAG,YWHAZ,class
TCGA-55-7907,0.024599423057469726,0.08285639458169454,-0.06698959371229077,-0.1950261591300787,-2.6962245818700922e-05,-0.0011041585471578302,0.0317357735106122,-0.01565804619979459,-0.014196569661280226,0.001581932476291538,0.045408927040138804,0.008985424133230412,-0.03351718204377341,0.0003539848548142229,0.005548232110413044,0.0014516319707744724,-0.008248604226938705,-0.046893861345020466,-0.00014198546276320546,-0.03791864815136926,-0.009007644921647,-0.006469992714263908,0.033732829205890165,-0.04693121356629082,-0.05467316877546582,0.06153101050753782,0.010685528636934862,0.08437312984886877,-1.5229653188920484e-05,-0.08549984130410132,-0.019841401637879306,-0.004914990119816998,0.00019314605789370952,0.00824237554434096,-0.002181622807806281,-0.024530043698914764,0.021747094740823713,0.003965576539699761,-0.026674770089588504,0.1364058416263537,-0.004640603523827344,0.028276289219584944,0.06280497630401036,0.010839005900395285,-0.00025357102031184966,0.032942523119501806,-0.04266944023874679,-0.07392237450049594,0.001948637393393863,-0.0008303492180488124,-0.03309898281978503,-0.0005837407658131595,-0.027038872067106166,0.04441955911833532,-0.0014975446691469884,-0.03986123999449288,0.04754218450040575,0
TCGA-49-4494,0.04090689947342215,0.03611483373391517,-0.0021813260462725187,-0.3359891130323861,-0.000234275611534444,-0.003480545941774903,0.044496980009609596,-0.02484333510013966,-0.01216587194528103,0.0008133933408647132,0.06085118924792137,0.052714280576261145,-0.035055631278210875,0.0015321090863973674,0.009822366145100783,0.0013108475331186735,-0.025873216975131213,-0.046815716963531755,-3.649671402034655e-05,-0.13116228202213245,-0.01152631269140633,-0.010782031442057843,0.025075430188513336,-0.05749426606841571,-0.035225048420300734,0.01418100668688958,0.011136182607033118,0.11071427856655758,-0.010274251045367909,-0.1648442228948737,-0.025850679187150838,-0.008389196201845832,9.194060398057804e-05,0.04615040161655842,-0.0018591881111094625,-0.007924988764089426,0.019002870184396253,0.004188333273101898,-0.031473255608644474,0.09114501217399944,-0.004798945550178082,0.038569358964100214,0.07684447686904125,0.04110913015252584,-0.00025381219654086677,0.020780573863118074,-0.03386911818283838,-0.08450698430546752,0.039960390950501905,-0.0014697783459465218,-0.004484708853131583,-0.00037651532486137354,-0.0311396222454819,0.04748805498302516,-0.002567251902507042,-0.0671874762037448,0.026088399142827717,1
TCGA-75-6206,0.02061223335102118,0.0489684426398207,-0.002977699146701155,-0.31401197687017124,-0.0,-0.0009440378757766506,0.034586993740084455,-0.03583678389860072,-0.005420169726077724,0.0028656170642311508,0.03692163145024742,0.01354296786623405,-0.049553602007274135,0.000729744196856903,0.003972408302835716,0.003936346926929562,-0.001996472450812029,-0.020132151106324218,-0.00010588387937650403,-0.012899588971187693,-0.051248385663831504,-0.014044864153100047,0.05488085394245044,-0.06932850199758274,-0.038863513385458084,0.02850097342498237,0.0001593524914659632,0.038071259664034435,-9.673402113425386e-05,-0.04611945762669566,-0.022439388521371118,-0.019851615575203718,0.00011016399987991589,0.0008885043902295494,-0.0019582752130103743,-0.012036338541517217,0.03684731049679568,0.0011870814785288014,-0.015981237705407783,0.16789716646049638,-0.003871971770906104,0.059270151546279924,0.09753417090079615,0.028421988070639812,-0.0005917870835239653,0.027606387434172857,-0.04114751080454283,-0.0490552042404755,0.0006983525720984909,-3.469116318989356e-05,-0.0013668505130361903,-0.0002454140891825534,-0.025219866792255158,0.05070381268704969,-0.0012087855384174118,-0.035800546881916896,0.036928090948832835,1
TCGA-86-8671,0.025310607387650605,0.0420786640811732,-0.006412031937540894,-0.300911567888012,-0.0001507584110716387,-0.0009305061064706947,0.03212545071442051,-0.017961461282023597,-0.03972721359944783,0.0022341693906129654,0.022509162921187043,0.01042107106729275,-0.03714808282556403,0.0008484478526607401,0.0036618326376082902,0.0038065566717288336,-0.005331344578032115,-0.024287025151161105,-0.000371495143488898,-0.03446000380995481,-0.012277897829678988,-0.008513337213064551,0.0477813574340207,-0.039872090481363295,-0.026377576696407102,0.011909835459183223,0.00033569292767052087,0.026980075358130712,-9.27239921363382e-05,-0.051763695340779,-0.025237418485766952,-0.010816811365516111,0.00022255236531681832,0.005200360698831478,-0.0013538224307818808,-0.009377537833763884,0.028053187818995365,0.0013862720748703875,-0.023104552305514454,0.1272497982295306,-0.00436057031966449,0.025596668225078594,0.05742678411712111,0.04271629982188167,-0.00037051388373906413,0.009122209056755768,-0.04389711627820666,-0.0827660954719939,0.0014202361690462614,-1.923340049986607e-06,-0.0004402168199392965,-0.0035727477028148326,-0.04429762206764752,0.06482368197058384,-0.0011782344234507014,-0.019085575761031464,0.014883046782444176,1
TCGA-50-5946,0.022126213295596893,0.0910671547875228,-0.003924089250043008,-0.4922450178904889,-2.7056190926083157e-05,-0.0005511616348285237,0.059530523986612426,-0.07346761978202435,-0.004361700607406988,0.0005096100284049448,0.09511544316722229,0.02167958544226687,-0.016384689293644103,0.0004923845489274481,0.005358387239559148,0.00048121501480659785,-0.004076115061855603,-0.041889965263849964,-0.0008548178215195531,-0.0255220380405279,-0.021267176524612064,-0.019633708712993986,0.01983292233727739,-0.06986230330788622,-0.027542632481825154,0.058743902830860104,0.0024249316396202864,0.06592756055483816,-0.00021136165145252858,-0.10125585450856905,-0.01796712247795018,-0.03516558005866891,8.208117346497105e-05,0.04815766326014788,-0.0007867049790668244,-0.04073693245580099,0.035242824457150865,0.004827541649749594,-0.03773284540287291,0.1675221839559689,-0.009192224485768064,0.044976599807795704,0.13319399820362574,0.029414844660085104,-0.0005201572226068994,0.036581986263566096,-0.03276268088017381,-0.030623014678519803,0.000919530551315268,-4.312440285051051e-05,-0.005782104425826741,-0.0005796069430665301,-0.07104830730757246,0.07647402225527926,-0.001050638697313399,-0.03940614301889268,0.02231233460574209,1
TCGA-64-1681,0.04138896503588029,0.053450133603999146,-0.003957002427037663,-0.30141609614324893,-5.300852684042508e-05,-0.0010742589798867375,0.04988840266482568,-0.016819407547385822,-0.04455461302210311,0.0020364248872985083,0.033697929499464895,0.017725164545742567,-0.04363681350846588,0.0006237214235747091,0.006097195813065788,0.0027442981684937437,-0.005546925502133484,-0.04568073056370258,-0.00015113468475915694,-0.02016015287093484,-0.012364298667879444,-0.009717544804084722,0.04286300636830403,-0.038422399208116,-0.027514527660466078,0.013955283964196461,0.00046591527127325485,0.07586676071312277,-7.236375703092806e-05,-0.08740071558856795,-0.014433282598624109,-0.011188516311628639,7.274365078383918e-05,0.00971178707207866,-0.003923057865866175,-0.01345768752031938,0.039190310718008194,0.0009566716882984906,-0.039676096838506675,0.16707867523688855,-0.005810068641628341,0.04247664714202553,0.06158185171633984,0.037656984437285754,-0.0003806870408723347,0.020385433322278216,-0.021000296489689714,-0.09530708080957703,0.0018649133697763592,-4.183524519538436e-05,-0.004511190000953917,-0.0016082257758979082,-0.061394985419405426,0.04895687702126234,-0.0009922239181549338,-0.03578960583689932,0.02498899799345907,1
TCGA-86-7713,0.01730153148241532,0.0483151591789907,-0.0007463534569195615,-0.25164353050823235,-2.6234171236488615e-05,-0.00041352602905677397,0.02180602071138756,-0.009131152376449387,-0.011692709404912934,0.0019906454944844097,0.05867617817190674,0.012036461660775285,-0.0862914260886717,0.0002688395539638354,0.004404737102036782,0.0003107552009148593,-0.0012505317104277883,-0.05520846873824307,-0.0002384752504553019,-0.01022867695953118,-0.08133579202496354,-0.014242086209344414,0.02261822098014697,-0.09938820785482354,-0.026242507143757064,0.04939040857175791,0.000634235169634017,0.08212603095616729,-4.07627552266155e-05,-0.08061260938721926,-0.028731465563024396,-0.02115366636389871,0.00015783844965663676,0.012408334706564564,-0.0053680537044497245,-0.06680956332267583,0.030703818498946916,0.006493862824828898,-0.019343890705644608,0.22144349169131972,-0.009661184396108087,0.024045305906310575,0.13958074776295842,0.011204155866441579,-0.00046898566923766767,0.02912118399194614,-0.04524937143647173,-0.03475678156108126,0.0004742161468174913,-5.355029211246494e-05,-0.00046223282295338066,-0.005554845406715725,-0.02407623451232879,0.026821003923665144,-0.00013143052565312151,-0.06151727120719906,0.028565241432211383,1
TCGA-50-5055,0.029560207248531308,0.02838727059161634,-0.00354908867037397,-0.30741611341873515,-0.0001722718406621701,-0.001150056523914029,0.033792753427385504,-0.013369322538301823,-0.039503740888507805,0.002172985908344787,0.0331661168602006,0.02542673020014014,-0.05679586342947854,0.0009269460238289772,0.0075925781520439425,0.0023391859167811524,-0.007120889048419653,-0.02084183543857166,-0.000173868609244231,-0.04233061991706099,-0.007751752016011164,-0.005929338132742802,0.07332829584967,-0.04590494442517103,-0.02447375239954042,0.0097022121625458,0.0022594523484125353,0.06469312987857359,-0.00028443720624934325,-0.08365672962128907,-0.011200636214471631,-0.00804609505648351,0.00016092193103984097,0.007660501327224396,-0.0020755030633498386,-0.0036170670234924583,0.0163271272802633,0.0030636769874249794,-0.02327563260833645,0.08170118808644683,-0.004343547748880334,0.03138291795827755,0.06922315182035585,0.011726781808784845,-0.00029490487549270727,0.01964822178333018,-0.01650992373476295,-0.090806877121505,0.003709868607257923,-4.0563414928095915e-05,-0.004643311829124018,-0.001123865483462902,-0.07078361699907196,0.08135460413796107,-0.0016722453342396292,-0.017808570651334232,0.02766150053460861,1
TCGA-73-4659,0.018884050128815548,0.03803488253712559,-0.0016914018766132255,-0.3437292512563503,-5.895055488235132e-05,-0.0007079651004515353,0.0525061256782387,-0.045846452114680455,-0.008020431205210893,0.0016924480708984597,0.07492838780582346,0.02234475323148556,-0.085877264931213,0.0008463123636021627,0.0042548777947118395,0.0023112776074721278,-0.005137845068084216,-0.04641420288192743,-0.000659717897242138,-0.018502993422953303,-0.07625142260040582,-0.01292576707926831,0.04327118256076127,-0.07630920777781221,-0.025648238092125002,0.01165280609706857,0.00031825939749616,0.07010169947419168,-0.0015902055415091196,-0.059614814244937156,-0.029733274671757563,-0.012934359402872285,0.00019483145401854804,0.018527640824208595,-0.0014572030305557314,-0.010546718006418663,0.014622123793690382,0.0026442234986131965,-0.02442627378796682,0.154623668111999,-0.005264413916784533,0.04610100749939999,0.06858212083225537,0.02266693056500746,-0.0005663625250745131,0.024791484741495347,-0.03087969041102772,-0.07539270558165528,0.003183083149606935,-1.476813265408635e-05,-7.2164999328698e-05,-0.001540341094875027,-0.060252011447114506,0.06929799262499718,-0.001103040350820459,-0.050991480928985235,0.0425309178236689,0
TCGA-75-5147,0.019182938000744196,0.059044317369224684,-0.005924497641879939,-0.3220062681088442,-0.00013187544448780983,-0.0015549354602757755,0.04253057635135639,-0.018604343849262954,-0.022752068421088182,0.0018734663078902904,0.05663495569512649,0.024868836418145756,-0.024099283098785396,0.001126949849982924,0.015548627428273787,0.0030650424312263455,-0.0027383371538554652,-0.10735122546894238,-0.00011433744884843242,-0.008940745325839203,-0.01977244740027426,-0.00907184440155718,0.05788527487089346,-0.06583895430512036,-0.028513589344732082,0.01128283538084929,0.002025965580070935,0.05225345219798654,-8.205407315067154e-05,-0.058803069600440606,-0.03213611579458324,-0.005659555721163275,0.00020671630542393684,0.020754979015958065,-0.003121375696199466,-0.00456091895937953,0.01914492905403754,0.0028087972077328596,-0.08062328539503087,0.08879365129266832,-0.006510739619711679,0.051745116080286174,0.08389168370654866,0.035006692271493854,-0.000365623163189946,0.0327354698667498,-0.022240349072750375,-0.12788821910257506,0.006314302463980304,-0.00034703292361379964,-0.003942025993372926,-0.0013451234247586884,-0.07838818424761532,0.0730997361096591,-0.0014589330201576962,-0.026555835148622225,0.04500632851393178,1
TCGA-86-6562,0.031092269246341175,0.0503133199622581,-0.009416313191521808,-0.46664981620776,-3.626281144954201e-05,-0.001699629302240948,0.02960676370886399,-0.03943194182489308,-0.012542570542504095,0.0020052544835145714,0.07267849769946812,0.014444338259214146,-0.054937556679658286,0.0005747387898008,0.004032236400136799,0.0014105517176295004,-0.006626764513242748,-0.11307401595769125,-0.0003120864179373275,-0.015243329065575436,-0.016495721150039826,-0.009303210453861219,0.04068300794821126,-0.04983994535219321,-0.049112713074635675,0.03146803954644681,0.007351936897427919,0.06068900362100172,-0.0002936060071742787,-0.08256663653017517,-0.06448997142726916,-0.012409185916371026,0.0003239673871560829,0.014738930625594142,-0.0017445430787973633,-0.02578440540078145,0.0258623233471912,0.002461216478478086,-0.019708045501971538,0.10090602734479352,-0.0055494668626058915,0.028050594990819244,0.09612157596228826,0.03144042986244823,-0.0006215720873580876,0.03823013054612009,-0.051409721069297726,-0.0801725570477481,0.00248170385961197,-0.001030669416101877,-0.002129306251651737,-0.0007525244673456089,-0.08778030992165463,0.10519222402923374,-0.0008413411946733474,-0.05436302286446971,0.0285526919171116,0
TCGA-38-4627,0.031012695924114875,0.048216925493960304,-0.010678082807416268,-0.22732808239623611,-4.819384008708562e-05,-0.0019165065135787994,0.051544357925555784,-0.02079920061339503,-0.01304433357576825,0.0012623581778385472,0.08950454331471636,0.020877172949413846,-0.07427350919410061,0.0010812841393900104,0.0051507347153512345,0.0022328349667654172,-0.01601000109223861,-0.04690510554741833,-0.0010503740938527274,-0.07505107460146551,-0.009436100602804082,-0.010974093431772214,0.0704364879634856,-0.049052909380226446,-0.03490988613078398,0.014205122398375127,0.006523370779620275,0.030719643441601503,-0.0021895744978988095,-0.04870530120745509,-0.042522037134495025,-0.012077786325861059,0.0004549879830025982,0.005007230505214978,-0.0020771595773806622,-0.011791035205083846,0.022004455051064954,0.003956867888826321,-0.03595347225075909,0.042887263724676584,-0.005237170551065154,0.04305811918775347,0.061913927865123536,0.016241930482938555,-0.0007686447897460104,0.013421681911410731,-0.022098211535687994,-0.19890823385676343,0.011442973531807211,-0.0010955154323457497,-0.0017373026716072926,-0.00345081399241085,-0.314102221309868,0.20510145253416096,-0.0019941030214350453,-0.03811193521995244,0.02616890357057923,1
TCGA-78-7536,0.020312131638792696,0.036110912486742856,-0.001137160747068836,-0.83238916144935,-0.0,-0.0002188991272285438,0.04164828143618954,-0.03427945440006274,-0.006365554001126552,0.005307551017802736,0.04355221098922575,0.01751329630559306,-0.009501253369913103,0.0004511273378839283,0.004130392433659947,0.001756864412058424,-0.02588832940171258,-0.05013863303798557,-6.381081472358852e-05,-0.005867250822945605,-0.0173397180871295,-0.014427916203549072,0.02836623808619246,-0.15235386339362533,-0.027173433126241358,0.02466405763197356,0.000261558650794884,0.09169038203217929,-2.1290505452905497e-05,-0.1372586304552094,-0.022699925958027365,-0.006490606888414216,0.00013058777852441707,0.04183113835731933,-0.001169398801850992,-0.0096562986855004,0.01985085903935166,0.0011409388238251366,-0.04798364766636531,0.2238867600492507,-0.011912535939781612,0.10565562725988437,0.17765814211039793,0.005596057010790842,-0.0004294374557697056,0.014367440932046716,-0.035748468492101886,-0.03356112593618868,0.004959766554837205,-4.782185769331564e-05,-3.967010156230644e-05,-0.00026847350858552046,-0.01584708523488835,0.05666029385411807,-5.7805647893505806e-05,-0.043888689162592386,0.046239069307726206,0
TCGA-50-6593,0.03690688056489614,0.052447895964055344,-0.005920346808093352,-0.2743686659582269,-2.5858390806959685e-05,-0.0013390434468971632,0.049097538117486926,-0.019611879667998006,-0.02363159629802109,0.0006233867683331003,0.04978923202276399,0.023769343894871574,-0.08163823339889956,0.0008623406428039908,0.0041702440805000685,0.00416723556623483,-0.013129028538471978,-0.03790149411379563,-0.000684171474766597,-0.08305719408367102,-0.020523548650840755,-0.01247067045676201,0.03247073563770319,-0.07884991950338889,-0.03188792445915626,0.027379862290194717,0.012911673474023857,0.04904992760103904,-0.00019722436117165193,-0.059233687794760216,-0.01840930899271863,-0.016161532660240247,0.0003647079875426924,0.01657635990249705,-0.002423683663133347,-0.014361848135823614,0.028012720349454633,0.00370872411863555,-0.01634383997062768,0.1516161613737261,-0.007182696017802145,0.028695302851879174,0.08278350714790517,0.03398849904793792,-0.0005715840164776827,0.02778461085804301,-0.03507696605729074,-0.08964449979585133,0.0017469851582009564,-0.0004964712472814077,-0.004445141991911664,-0.002345227317011276,-0.08081723814433459,0.09076240072045544,-0.002085667269523286,-0.04180814004205068,0.042429709626176385,0
TCGA-50-5936,0.030350198236840653,0.06855343381014554,-0.003561373461277707,-0.35918191087233686,-0.00021696622549926753,-0.0019484343152277432,0.05056941248640654,-0.03169949569025929,-0.034971817172065954,0.0008506946529949994,0.045914064764171134,0.02340460522489293,-0.05243035440161523,0.0010396870316247632,0.007984281200618221,0.0012160149413742492,-0.0049038183478812385,-0.1475639964625614,-0.0014009829659603567,-0.054474743582929114,-0.054035578851330944,-0.013083498370578194,0.03079849955256701,-0.08673584637766857,-0.030767660732779232,0.029100354951056322,0.011382758447550354,0.2582998337453869,-0.0018383058241850827,-0.19823333375618563,-0.07341164381930564,-0.1242602556135814,0.00040748913891513333,0.008728662733798692,-0.0020929615967798356,-0.031270619853020126,0.01423054218696001,0.002521728407122927,-0.029353446885450017,0.06403980622712777,-0.005534749539539006,0.03541638562324285,0.09190237599677915,0.04538521950576028,-0.0012659189200403356,0.05265027967141724,-0.024194900802647062,-0.1301096491668096,0.0023386743710455083,-0.001857270720161391,-0.008374727524026924,-0.02440159009719247,-0.06353504226416137,0.11006013098437199,-0.001360804700826161,-0.06556799955262058,0.04201827975955612,0
TCGA-44-7671,0.019031296116279198,0.059424678344939294,-0.006315011438731172,-0.2687141196181624,-7.877297254000252e-05,-0.0018200484886184388,0.030357525790598413,-0.048821600965506404,-0.006251214749921481,0.00140662236505111,0.039332132936452865,0.012886219349132557,-0.04583044705225892,0.0012435062961515726,0.006670401702657912,0.0008423397289501186,-0.009543773727651703,-0.018911392348505265,-0.0005909373408869286,-0.0385990050084175,-0.09562267332697019,-0.012520938453600687,0.04356453359590642,-0.06619972758657494,-0.028379721642995424,0.03242348988941649,0.02646220506657781,0.08335873768398087,-0.04157886307896634,-0.12198463926916636,-0.035157612971597266,-0.018107072656721443,0.00015610806563982112,0.006022070658834495,-0.0016385117823169047,-0.00736824369746187,0.04236112318457449,0.0009175157466819261,-0.01541460697720556,0.1200773387556766,-0.005941835565081111,0.055364483437542036,0.10264548025135434,0.05651716750802148,-0.0006765342226248517,0.03230653826631266,-0.05518323927981738,-0.05652681690858721,0.0022017210755494116,-0.00013690888952215473,-5.001994588662972e-05,-0.022417327057567153,-0.03234159070971908,0.06441024665283425,-0.0013835607539036743,-0.05183038976380189,0.034280519999389206,1
TCGA-55-6984,0.018237232458689186,0.057817592931068605,-0.0046025618998869686,-0.2854935595800277,-0.1775655300317747,-0.002814634261662408,0.05131728686524248,-0.026696917810999733,-0.022095072449407928,0.001192661850269996,0.03269649640134963,0.011490225526037026,-0.05613009487687717,0.0022626580961815795,0.004101601978691316,0.0004114320828166484,-0.0067074303284979505,-0.07759324606062691,-0.0001427645935901113,-0.04112846176874403,-0.018697517743683285,-0.007365121011453444,0.031125360034262743,-0.05221380223092233,-0.04033462512847226,0.0393281026935419,0.1485180258971234,0.02803068088866112,-0.0012994608204036525,-0.08185861851805672,-0.04576977390541445,-0.027312825507256243,0.0003377772213668395,0.006150538393179373,-0.002161888624513575,-0.00830113987624875,0.013662169607989874,0.0008120157193204295,-0.03376690468996231,0.08008008725118766,-0.004660148916270626,0.03711177474862375,0.06865978940820203,0.042872399410990664,-0.0003221749790380723,0.03506797100196846,-0.051720248119987496,-0.05614078216303843,0.0015633111721675575,-7.55474109724469e-07,-0.0015017340203651514,-0.009147727919643392,-0.0693885618414519,0.07132004157316738,-0.002254643919027592,-0.025850171409742658,0.030574176851063416,0
TCGA-50-5932,0.018650039670166173,0.06623886704025567,-0.003201047546510744,-0.23570562231213787,-0.00021675484900765752,-0.0013872296880796558,0.026561701338346917,-0.018599416453076043,-0.012795709992785861,0.0012048978738600851,0.04463307737150182,0.013862643552247686,-0.035377201363455714,0.0006738518924847505,0.005473224066493696,0.0009555265800745609,-0.014900757616838161,-0.04895844381444637,-8.154160625588863e-05,-0.014452847391974909,-0.03789512805515606,-0.014010871450319793,0.050650470658360314,-0.0744780988499682,-0.016302275589388796,0.050746403705110285,0.0011264399816174903,0.13109358516576788,-5.500575804698028e-05,-0.16520609514449916,-0.04573829824720747,-0.026863688050021945,8.877125125436919e-05,0.0021697529968848703,-0.003421236961010183,-0.016101525024849857,0.022351433326037277,0.0010662621425853904,-0.013325417617510889,0.10755159963679578,-0.007881543519039462,0.025332703181573976,0.06742967720960084,0.0113532809375128,-0.0008002565863126661,0.062445419124268646,-0.02991179331095334,-0.08441334538681138,0.000410404740939948,-0.0006815052237840381,-0.0005024965564844138,-0.000582419067383965,-0.037081962714509524,0.04364620484357563,-0.00054140677810962,-0.04332478770238666,0.04245397983583234,1
TCGA-44-2657,0.01594539992880251,0.03152233532029931,-0.0026371211381309846,-0.19781063923740883,-0.0,-0.0004401676871414931,0.025405237335311182,-0.011795732632347043,-0.017143612116778086,0.003650428283086827,0.029289825824691106,0.012493683996823159,-0.032063126006144575,0.00048340346175610257,0.003164799213876217,0.0017841918048700687,-0.0024598626281585874,-0.01420329224498727,-0.0001245607583414755,-0.008951198874955001,-0.005841309586778573,-0.006835597752490493,0.06739581292722197,-0.028393886114142574,-0.017634573551907406,0.00548684642096228,0.00015316999354470423,0.021154487856312375,-0.0003888036727346387,-0.02461943763661887,-0.012493910582244801,-0.006787238896194131,8.967495257639248e-05,0.010262429013659882,-0.0013377043298561308,-0.008014478039004248,0.01736797070491027,0.0006722748601156358,-0.01442918098288174,0.07511267195591778,-0.0023544194281292694,0.03041470087144745,0.037683124802937826,0.007527245506189716,-0.00025216250946247113,0.008813509171550452,-0.018800098205834056,-0.044390810344485346,0.002529607928574962,-2.9449628368984116e-05,-0.003185738865215019,-0.0005856530103490153,-0.03600811104394104,0.06388824782525496,-0.0009761664906896905,-0.015602031189320941,0.01690885162953241,1
TCGA-44-2665,0.011828780226298189,0.008790736595108197,-0.003685185705437219,-0.18517893478980743,-0.001614305752702604,-0.0006846537711367745,0.026635114066963343,-0.03911486388026524,-0.08677195111488262,0.0008080552900637945,0.08515529006268269,0.002720197373394949,-0.005384235421541862,0.0001409735327370648,0.0008935460411918592,0.0002544198103549628,-0.0021393755565654927,-0.09271929744812477,-7.101777487246757e-05,-0.005918400703445748,-0.002784429651044238,-0.003967672690793117,0.037325345017805295,-0.03501509350920034,-0.01970476175020718,0.002309677215354197,0.005858390214918376,0.003395405283625221,-0.0006471228342277861,-0.0035689639502567783,-0.005516158904028928,-0.0014033198004419348,8.399859122231408e-05,0.0020950021389709384,-0.0009380483793366337,-0.01174144435371066,0.005627720274261326,0.0005323294795645718,-0.034649561750173495,0.01703729333021531,-0.006934164412220683,0.0469320233170134,0.08640510174926513,0.002439575311093354,-0.0003848328758761084,0.007419266613681444,-0.010544044290487803,-0.020942661725649864,0.0044122037029044065,-0.0003154884140552355,-0.00044625637996895145,-0.002043795711425417,-0.01230508632186453,0.18369901075113793,-0.00027248896189716856,-0.050360148966717366,0.020674593583483926,1
TCGA-78-7146,0.040965337442540356,0.0727280524605483,-0.0022427080731772004,-0.7918403571467132,-8.812051072453472e-05,-0.0017038855323983514,0.06601898904015033,-0.1253152125469064,-0.039965237438352515,0.0006522077569010864,0.09586157189372166,0.03673628861401727,-0.05196961695889191,0.0006872571066409717,0.0031259829716790196,0.0006349120103274205,-0.058177073709168275,-0.33595636987414274,-0.005230622458569877,-0.07943618739269499,-0.01731800765871298,-0.02255218182504726,0.02866274343354347,-0.177601484414423,-0.04578659067185215,0.02656232788242818,0.013748037336957413,0.1252836699225946,-0.023735918391370802,-0.11538898613938056,-0.019780525457159383,-0.015306693146910853,0.0003404359333513761,0.03557635317816943,-0.0014336134754106562,-0.06456099255186135,0.022975514369569978,0.007772965714253713,-0.0667126066760334,0.1491293656348774,-0.011445213014337447,0.08017929564936653,0.19132097020348027,0.03849309953507699,-0.0015482664837556872,0.0177197581991517,-0.043808638980354635,-0.0634523482246937,0.0063441144973967025,-0.0006245223761409213,-0.03524235556808704,-0.009690355427935653,-0.12296994201853359,0.17057923611286502,-0.006087470576869097,-0.08669896159874495,0.12612343882952068,0
TCGA-99-8033,0.022171367406785884,0.06474794627266343,-0.002461276724990114,-0.38971883198765384,-0.00038604393251044167,-0.001347836836871782,0.05282088529417362,-0.028184771023302232,-0.3285616470249722,0.0006708662630409368,0.07520581283885124,0.01779635344195888,-0.045247724100509146,0.0016446164640327018,0.0075378078594418125,0.0020583979013195216,-0.01490254520101093,-0.08789536510884982,-0.009026725934301294,-0.0385755902669009,-0.017584963129673094,-0.014832937969573403,0.0286888381981556,-0.06418561512563352,-0.05350025473407565,0.03422523835189665,0.023061886908064846,0.14066470665751454,-0.05131802543945596,-0.11987872775896574,-0.012656302401116436,-0.06363700395994866,0.00014514019463011612,0.012938843809025186,-0.0019322337976938474,-0.05213364324654136,0.017239964626780867,0.0019879079009694177,-0.020561290722877306,0.04626284152523668,-0.005758488076412929,0.035524266296018354,0.07023957482814008,0.1033164551155893,-0.0007743304021428178,0.04168158453171408,-0.033501033780593374,-0.06104015063379088,0.010402237720968478,-2.8349339241289078e-05,-0.0016930899949799466,-0.012277847254893955,-0.06523722325324413,0.0669665407353891,-0.004809662283771509,-0.07574616758206068,0.034226881077945366,0
TCGA-50-6591,0.05155955660219219,0.06140901351024233,-0.0034641433243979554,-0.8634368636875133,-8.962363244265046e-05,-0.00020718951241158,0.060907063488010206,-0.015151483938115799,-0.0005845539337527412,0.00035435012940603544,0.06858413479597582,0.1536460596763196,-0.027685011341099942,0.0009031610670257965,0.011060966499503375,0.0010778324692392745,-0.0025972043609301058,-0.04270655427417163,-0.004836037216503605,-0.38553652920042564,-0.008897662622566199,-0.02035635945263914,0.01017802329116373,-0.0658713858772288,-0.04094040421385171,0.01533433385245367,0.0,0.014526710571660304,-0.0,-0.016466299032355514,-0.014230500338603964,-0.007661292073663817,0.0004127944105198262,0.07355047034998913,-0.0011025053919216502,-0.006873370699523976,0.015866424219348453,0.0127832900704038,-0.03049317722146709,0.034496184637089554,-0.009462637813501769,0.03189972002906499,0.24803984713992888,0.004187901818965757,-0.0010034915752236283,0.004919890381544082,-0.04717724293569958,-0.03669426486077858,0.0015533434846588684,-1.9060126621488896e-06,-2.8442714327691412e-05,-6.749098361844026e-06,-0.1162067425671465,0.10164257077016056,-0.0002146905872127966,-0.050872812671486946,0.04094517482561671,0
