,ANP32B,ANXA10,DDIT4,ERO1A,KRT18,KRT6A,LPL,ORMDL3,PGC,SHC1,STC1,TNS4,YWHAG,class
TCGA-4B-A93V,-0.23354511907695807,-1.1622887680908685e-05,-0.004851339259792349,-0.029286877034367696,0.007061679126249652,-4.858049139763989e-07,0.007708549707542802,0.006238639193049637,-0.0003202004720393131,-0.02522417096164023,-0.0015114606445492198,-6.310224831015921e-05,-0.06513003638969116,0
TCGA-62-A46V,-0.1071619967120113,-2.513707365308949e-05,-0.0024428880868443974,-0.08567131994410711,0.014761467903711056,-0.0001639484646481735,0.0006942847799816673,0.022147186142853166,-1.413075676538756e-06,-0.02901653065496822,-0.00047797314703426066,-0.0015108034161531508,-0.059559655289301544,1
TCGA-05-4250,-0.15325228930328616,-0.00018096859044002594,-0.034289781921725694,-0.13261108417172573,0.07934363467192429,-0.028493310654847864,0.0020012633211015933,0.012659073387888322,-5.1289396460759455e-05,-0.018910649424015522,-0.0016745678000342904,-0.03983243376058378,-0.15516521990202525,0
TCGA-NJ-A4YG,-0.18431847110068136,-5.8813645651619775e-05,-0.0016422454446042515,-0.03879979800947146,0.014356531993679544,-0.0007492547800620278,0.0018019216855794686,0.013820069023569534,-4.848823703511059e-05,-0.012938055611400549,-7.647976859512503e-05,-0.0006441296718690466,-0.06376067214399773,1
TCGA-64-1679,-0.12839291156533786,-1.8832746015515746e-05,-0.016633944955313496,-0.20498545255038325,0.01578864307978506,-0.0009902659588002184,0.0012302617643093132,0.027063366423841,-1.9641591405272198e-06,-0.017132886612103774,-0.0008996149678814726,-0.022138424266099296,-0.13941675309036378,1
TCGA-38-7271,-0.16842606071439148,-5.685357287702867e-06,-0.010646104305726602,-0.02545546861711778,0.006632536452606057,-6.66224915047508e-05,0.0018500798119098082,0.012067907212228833,-0.0001535631273690324,-0.011390570566589257,-0.00019169814530979465,-0.0005202198024600068,-0.05061599845199807,0
TCGA-73-7499,-0.15174429259972255,-3.243863129878853e-05,-0.004198275960035914,-0.04281898662143155,0.0140931920895666,-4.8821866166219355e-05,0.00036974021661817145,0.021162821405321143,-4.743192685470915e-05,-0.011021243179909788,-0.00039646473673220683,-0.000704241951388752,-0.05352895966391481,1
TCGA-MP-A5C7,-0.17923262932809,-9.502341111906605e-05,-0.0014795284254681754,-0.04683371078431798,0.006554527463458719,-0.0,0.005435425665196651,0.019987523985607367,-0.10976542250617947,-0.024631171529629195,-0.000303792440724501,-6.682232575874712e-05,-0.05947469196057791,1
TCGA-50-5933,-0.1354999939815594,-0.0,-0.013079108686165675,-0.1359189676016857,0.014483792668299363,-0.001999890785115874,0.0024399707309829665,0.009976383392530604,-2.852289699195542e-07,-0.029725682067509005,-0.002783978001045104,-0.006131313442694114,-0.19451966927450498,1
TCGA-MP-A4T8,-0.17096127624127366,-1.6322477374372746e-05,-0.04084385490932288,-0.04811300322193346,0.017431721422244605,-0.0033634321297053797,0.0006374032467745469,0.01453917818611492,-0.00017928062318618823,-0.019627197268162866,-0.0018591144339345305,-0.07553144427083888,-0.11306017322562831,0
TCGA-50-5049,-0.08734484780325445,-0.0,-0.005465627218735474,-0.03088378313465161,0.004693659821554342,-1.748897690315036e-05,0.0005439777117863154,0.007705167319830813,-0.00011659043678507914,-0.008248948596544004,-0.00047326067741070157,-0.000546260344600122,-0.04691618562888234,1
TCGA-78-7150,-0.15851221737788446,-0.023367036238322626,-0.00576951477704402,-0.45444966455433544,0.018642515410255626,-0.000136715891074138,0.00011980077105633762,0.0069295003994571955,-1.0191662148652882e-06,-0.014705967496584628,-0.0013865124483641825,-0.0042384893629420495,-0.15461100425350266,0
TCGA-73-4658,-0.13151586632527268,-3.269080440429149e-05,-0.014248455192930337,-0.08298700160516921,0.008057780291580413,-5.833019882215994e-05,0.002878314238462312,0.013145736041087173,-3.038823484145746e-05,-0.02010287512800927,-0.0013652385838974447,-0.0025842369790050326,-0.10997156806242345,1
TCGA-49-4487,-0.16986059762781505,-1.229917010021205e-05,-0.005989484466020622,-0.031802092975740305,0.017819176553169076,-1.749203227996782e-05,0.0032032073280700035,0.00918523962262553,-0.0004858459352595359,-0.010684647885885634,-0.0015467589992854314,-0.0003022997515464652,-0.06408644933671442,1
TCGA-44-6776,-0.16638587645987116,-1.3353712177769839e-05,-0.012478970033234383,-0.03102536994813031,0.01714847667236038,-0.00011835918715482855,0.002774125392991565,0.026227029016393028,-0.00205667329449087,-0.03564734098808058,-7.788748715679523e-05,-0.0006790010520646884,-0.056091971833205426,1
TCGA-80-5611,-0.21409703556493315,-0.0,-0.015262159333564835,-0.21383790839620317,0.006976887647546829,-1.953607937084965e-05,0.001786145747643668,0.016486601868317494,-3.95241600190536e-05,-0.01654589986948337,-0.000403446870239956,-0.009807445303478133,-0.09109313617072107,1
TCGA-62-A470,-0.1162178345726369,-6.908396849392173e-05,-0.0010809653636981022,-0.09768615462456812,0.00846088920498076,-4.952765821105299e-06,0.003879522504931815,0.01730843649368704,-0.027069195332395244,-0.007448832606427661,-0.00021157934702835613,-0.00032708867884406495,-0.052215501867488016,1
TCGA-78-7148,-0.18171144040582646,-0.0006735199775567192,-0.006463028445751929,-0.1481728780856011,0.02126066373826905,-0.0003993285839117824,0.0006000135563126669,0.014599941441518131,-0.000271256533575171,-0.01822042562821402,-0.0010255944872908352,-0.02086657498362974,-0.10417159057329815,0
TCGA-78-7155,-0.274160829944834,-0.0,-0.0018874341907666498,-0.05916852801879264,0.028038005683659144,-0.0,0.00014014342786829124,0.012039612871926574,-3.2959537319884176e-07,-0.010823779871072733,-0.0008025953057274324,-0.00013291454285936015,-0.054260158123675586,1
TCGA-64-5774,-0.1639520183880413,-1.350272355829431e-05,-0.005478039073200266,-0.0972191185847407,0.012271248893414423,-2.8610548518710686e-05,0.0032669363768983812,0.014484336642370598,-7.347397380283051e-07,-0.013559487651324554,-0.005253696007034143,-0.004598850136349653,-0.09924006278151824,1
TCGA-78-7220,-0.16845158281395092,-0.0029716995745578518,-0.003108810608829233,-0.18983830573312413,0.028076673973182645,-0.00030154430424574047,0.0002366698213526759,0.008621130876216833,-5.7495190110150655e-06,-0.014952932535884297,-0.0011642735853822168,-0.008568868115572116,-0.12249207971986018,0
TCGA-78-7167,-0.16619443025720926,-9.078231798106192e-06,-0.0033834840117839353,-0.050758143742469924,0.01459876537794834,-0.00010875002706391173,0.004461827852807772,0.02760051050932776,-0.011427728372070994,-0.016946015520467202,-6.70397735345131e-05,-0.0006013313976708064,-0.06208431093029273,1
TCGA-86-8055,-0.13517606432653045,-2.733785711929705e-05,-0.010977135642994611,-0.19401867006776363,0.008360061592960691,-0.0010680650187032438,0.0026935902036526317,0.02219561121051802,-1.422097991624234e-05,-0.020534322656310867,-0.002270153198128735,-0.012373499100187733,-0.12322233735911549,0
TCGA-55-6982,-0.1278274660994421,-7.427644198450519e-06,-0.0030066130845981796,-0.24059453614027673,0.009315386830386229,-0.0001254568275017919,0.0016101912481842656,0.015789107726396457,-7.205814672143722e-06,-0.010479228059307002,-0.0004191463197606148,-0.003556046370060443,-0.0779094184277449,1
TCGA-55-6987,-0.11570958541100443,-6.7731403655315e-05,-0.002284925650684356,-0.04404188122279007,0.002868552342577055,-0.00016158665836827566,0.0009837050734705555,0.006714478874548171,-0.00014264326006888073,-0.007374357623591896,-0.000704469041281598,-0.008349661682737099,-0.08173519264237977,1
TCGA-MP-A4T4,-0.13577720418465014,-7.427644198450519e-06,-0.00935670717979243,-0.044037690107333174,0.00430782450207606,-0.000895867036647924,0.00044923495261046194,0.01303662502495983,-1.2319300594286728e-05,-0.011088782978544305,-0.0004498413595210974,-0.003944950915293193,-0.08898808647516393,1
TCGA-MP-A4T7,-0.1249563212669028,-0.0002183131348822355,-0.009471524636517861,-0.06282655181181478,0.018577446077660965,-0.0007181327117993636,0.0010207257361444636,0.008486833258804036,-0.0001875516901045106,-0.033309261417448256,-0.0007172137874040988,-0.015586637770477873,-0.05594502290733377,0
TCGA-49-AAR9,-0.3355553673058212,-0.0007530462051012404,-0.012371965906519898,-0.5239684255275556,0.05322254964021431,-0.0018186580538113199,6.47131229296363e-05,0.009779869149229122,-1.1535264852614768e-06,-0.148417010767819,-0.0008177339261954473,-0.0433370596208642,-0.044025586996672236,0
TCGA-44-7669,-0.19001806150134187,-0.00013664343594093926,-0.005219314851213313,-0.038644635626360634,0.01965824643011215,-6.609085593851248e-05,0.012971793157334875,0.009116467368164084,-8.690094413480321e-05,-0.013045345052499716,-0.0018241397791884356,-0.0003207263033946109,-0.16568894859284056,0
TCGA-55-6981,-0.07259502343972367,-2.3050914325746904e-05,-0.00531706990951271,-0.11366888230824501,0.010902180492094153,-8.095831953228077e-05,0.0009084797839696629,0.021948275384389475,-2.5986904209161828e-05,-0.009748645115540971,-0.0006846104232832773,-0.0011238458273420918,-0.2095052753978566,1
TCGA-49-4505,-0.1078989701787648,-1.4247780460916659e-05,-0.005103904372103563,-0.1025663441293041,0.011075526685859661,-1.3620869852243937e-05,0.000638448825507134,0.026936428427184418,-1.1279957410488222e-05,-0.01619474233594875,-0.0004937591674825088,-0.00047231076765482803,-0.07266629812163829,0
TCGA-55-7284,-0.12755945359810186,-0.04056803886261211,-0.01592180830295766,-0.06427102886515541,0.01182589492079719,-0.0013062102539866554,0.0015152075958690416,0.013202092800869543,-0.0012707082448065422,-0.01480393315084791,-0.00016913324483596354,-0.06690190760248373,-0.061801956222443305,0
