,HSP90AB1,LAMC2,PYGL,SQLE,GSTO1,PLA2G4A,ATP6V0E1,PSMB3,TMED10,TNFRSF12A,RPL13,TGFB1,SSR3,NDUFA4,EZR,OAF,BCAM,ALDH3A1,CCL19,MT2A,RPL36AL,AQP1,ROMO1,TCEAL4,EEF1A2,SMS,RPL35,HSPA5,SERPINE1,CYBA,FXYD5,MANF,PPDPF,EPHX3,CCT7,NSDHL,CHGB,HSPH1,SPINK6,CCL26,PFDN2,SF3B5,CDC42EP4,class
TCGA-HD-8224,0.10041844076267642,0.00046704953106713464,-0.013448895276618316,-0.00038788908044765167,0.02046168122860339,0.0012350093884420106,-0.07508318495403682,-0.027607135948559212,0.03154520750589089,-0.02014851529040812,-0.013514551010984442,-0.004977695615305409,-0.04833398493114414,-0.09511412213811238,-0.1624913486203633,-0.014316629019524223,-0.006889881416175878,0.00034115885948400533,0.0014805276783663329,-0.007544249200873036,-0.023720955901061064,0.020707505361262906,0.013560289089835163,-0.011098132113649585,-0.16284199775328687,-0.013319606411989426,0.001954725090913946,0.0031197942976385635,0.0007126504021454865,-0.0026144200627533985,-0.00520701670058076,-0.0030557096404870117,-0.00979708180328721,0.03750712081701162,-0.020524041129574053,-0.04430149349180302,-0.005366974961773439,-0.019380034383031364,3.500638467410103e-05,-0.0008442700468054193,0.014562442012045157,0.011913970744227191,0.03772807305371571,0
TCGA-CV-7090,0.07160432996747806,0.009352651635491992,-0.03506431653861082,-0.00043242474852282797,0.02831510875939101,0.012385213277437945,-0.09226402044978135,-0.029937400681421186,0.07682678235585905,-0.06102666336846704,-0.021479331883979366,-0.011445112521626699,-0.0483168939245155,-0.048766161825016904,-0.08776152161254613,-0.03621154444994116,-0.027170184557850877,0.0003748275465979989,0.0008969568080387872,-0.0617589828599881,-0.052967105939804436,0.030288494089977136,0.02760072406838527,-0.03522299703640385,-0.00022309707118796536,-0.027009077873767703,0.0020722685961550103,0.004459204079225724,0.02633380146840319,-0.0051975497504053655,-0.007921314383437374,-0.0060143155783614665,-0.0268513436233502,0.0003300739685236932,-0.023849187472116708,-0.04359684753802544,-0.00010259774677784283,-0.08854612056150922,0.017877710862800728,-0.0005687254227150372,0.011778571456447031,0.013845941376099517,0.03014550415083929,1
TCGA-CV-6003,0.16924758888420044,0.008854735905371263,-0.010087911441135234,-0.0003718855306058208,0.03277263942514927,0.007400067417065264,-0.11707640283982337,-0.0662569056653572,0.061628413227166064,-0.09419435541374428,-0.034581579646758835,-0.007895102472531189,-0.0721765209996012,-0.047401586173696386,-0.19956278015557516,-0.023868095437326958,-0.028507191057024626,0.0002520788098944401,7.255170299251956e-05,-0.06274012023805016,-0.08529974091600764,0.0038192343701846003,0.2165213651123823,-0.07668506831265791,-0.00040363869507397364,-0.05095394265870713,0.0027481177117378817,0.00426372680567652,0.01332106863868962,-0.0036527669898426605,-0.01666740733018848,-0.006225026949693424,-0.027259424875428425,4.426739913442496e-05,-0.025072438512576303,-0.04401492050286131,-9.92303192174713e-05,-0.07049055932218982,0.009202695948275323,-0.024389881642548412,0.015804069161744184,0.02886075083214509,0.029121219389846607,1
TCGA-CN-5364,0.09146228548265836,0.003627699891534042,-0.020049001366918215,-0.0008297875036199494,0.052035436440584164,0.0008314301603129403,-0.09906574364063596,-0.05101366750835753,0.04676770809337795,-0.018172927485595933,-0.035294217958697166,-0.006134487545227747,-0.053562487497284456,-0.07201505354714118,-0.12473095776144312,-0.03925129312838673,-0.005854659780285288,0.0006113597582701222,0.0026848352761865576,-0.016325550946261626,-0.0417117049678331,0.022729968773993203,0.027777842766134073,-0.02616309423207548,-0.01018695293595284,-0.01774026571214125,0.00504757873044279,0.0036226946600298664,0.0024552092996139637,-0.005422695831754951,-0.011937644139251365,-0.003931373575065191,-0.020307112247435623,0.009893290680017165,-0.028969390059835946,-0.040577014220636524,-9.818382634486353e-05,-0.021970768977398844,0.0,-0.002636896534980682,0.01253861401429692,0.01746035075808454,0.04628624602707446,0
TCGA-CV-6945,0.06173470589626374,0.004100930211185561,-0.020754503512671312,-0.0003621402921487292,0.02105944198662677,0.000619809828125651,-0.1699261834249903,-0.03734159463386747,0.03989816200347889,-0.08400837359113468,-0.031181532240076044,-0.009858648274512199,-0.02636480500840563,-0.05508647835773339,-0.11374727704772383,-0.019285485543727752,-0.04662234382340535,0.001163389576938812,3.078640047291817e-05,-0.15816433653873666,-0.04571504182292643,0.0019870918874622984,0.06627787232727382,-0.03948767759092822,-0.026020297998405773,-0.035348937385393436,0.0016862244554935568,0.0019205904890247224,0.025671221161673332,-0.005336404582384245,-0.011016467142824723,-0.00674559981097396,-0.05417277568487342,0.0012521603447948142,-0.013316556127165532,-0.028889332722603456,-0.00020956796872638347,-0.02614872244984462,0.004205649436653554,-0.010544248452686101,0.014810643226453939,0.016608928225577024,0.016542720660968832,0
TCGA-BA-5559,0.044110203884580056,0.0003151718872405289,-0.0012551742808625044,-0.00021816568255802522,0.019809593617900335,0.006873050528277611,-0.0973565706804833,-0.026117941509441602,0.03451012281720457,-0.00914047358063751,-0.017334290946215553,-0.004493989740953264,-0.0348858354557879,-0.05818254904329891,-0.08394856282699988,-0.012937752038504956,-0.00869728448400481,0.0015521907567966017,0.0063309676242405116,-0.003634748819459581,-0.02958085156152452,0.0305584616581172,0.01949089126464842,-0.030051478001527198,-0.05752131593863935,-0.012156984551728608,0.002200979565735913,0.0018383242989990277,0.0004813323340082921,-0.005395915963213067,-0.002628368579273674,-0.0036379276258405647,-0.01875885452686474,0.009674949519014866,-0.014701409439343435,-0.0381038450887505,-0.00030677783140763186,-0.014856881081427234,0.0,-0.0008820147567899847,0.006750747332928104,0.013217382581209398,0.1705391632306409,1
TCGA-CV-A468,0.04572632020392944,0.0006259328050884334,-0.014311768509327463,-0.00017714521286068676,0.02642917315438087,0.005447528602422225,-0.11576824650531362,-0.031826383952187474,0.025468961070320456,-0.041886751095284315,-0.022263498783830844,-0.00484307484173499,-0.022903403436135162,-0.05557896966539659,-0.10504360607200938,-0.023801763479044776,-0.021916494191425138,0.004582968578367937,0.003402160356123074,-0.02663346610216822,-0.040663363653417224,0.02893844040472902,0.03047092159399684,-0.031401243538080964,-0.008968657614106201,-0.008229204289197494,0.002637086430810754,0.002162752659541348,0.0013519322237698463,-0.004910808960085104,-0.004324244960365593,-0.0051157242052192456,-0.021400197558298865,0.007695451760926338,-0.015174153319902083,-0.038869938496701666,-0.0018348232064641003,-0.019595881545151184,0.011490060615131628,-0.0017309410833205743,0.013313841187258016,0.014483278812624975,0.021784205572251743,0
TCGA-CV-5443,0.023897964175970822,0.0004739631030463915,-0.0005338340146891261,-0.00019627811748858782,0.019976529479521055,0.006848959619038862,-0.11868696581173044,-0.038049677747710085,0.03763958684104258,-0.010589103503744387,-0.015513437677571384,-0.002488108597953631,-0.02648393296099165,-0.050801893039166234,-0.09675511733042128,-0.00817454695663159,-0.01570280552098331,0.000809261738406535,0.0055940169448465814,-0.003661603423845646,-0.03130205383551113,0.014558633806283775,0.016665027497878356,-0.0139042520090044,-1.7255207445773992e-05,-0.006113585682368648,0.0017933612086205154,0.0018662998130030643,0.000714536039528268,-0.0057793090207745625,-0.0025671336302842736,-0.003984081419367376,-0.013310652616302593,0.010147069411653343,-0.018471360705941995,-0.030381160559729063,-6.983526694432041e-06,-0.01693451476794915,2.3688674968196373e-05,-0.00039541292250206463,0.009255812705883644,0.014922895467363615,0.1676089621976446,1
TCGA-F7-A50J,0.03542479185968374,0.004287942333224461,-0.021979581479668952,-0.00019421749768735183,0.02815892250332334,0.004683173318864076,-0.11627180308213345,-0.026891981458343244,0.03305805982187284,-0.05586436532378374,-0.021481762510047967,-0.0069901895679624175,-0.035929695958515084,-0.04537489778227783,-0.09138670195488748,-0.03671725572041963,-0.015631315495209252,0.00023847340794522738,0.00033789682375984237,-0.02210193897669657,-0.05835435863602592,0.0059745231215071,0.05591367793069306,-0.033883576597133515,-0.002221705053862148,-0.016358054405637187,0.002366876116648932,0.0019022820243873733,0.010654788480750046,-0.001448540079679456,-0.006808633686699773,-0.00490011154123558,-0.022733723428628998,0.003111134885738638,-0.012833667697551778,-0.03547790570837176,-0.00010576830934237726,-0.02482769112860129,0.06020711331904667,-0.0010643101683311617,0.013691309690309194,0.0134163869373179,0.029834270476482416,1
TCGA-CR-7367,0.03224622581979619,0.000985278366714935,-0.010489420096499402,-0.0011667754921967613,0.019525018483201553,0.007231340654985993,-0.07268394258447781,-0.016910812497056383,0.04936612319866889,-0.026957848781931276,-0.027131179462110352,-0.006417983370963369,-0.040155647348588085,-0.047168664982146113,-0.09816065299112672,-0.026138538815459397,-0.018047711798964347,0.00028622428205796804,0.0033098531258382684,-0.022137007648510388,-0.019505554114479892,0.019272220060208827,0.021298237529584697,-0.01915828667766311,-0.005890850145812244,-0.008245815667116395,0.002087053016276235,0.0020027662432117997,0.0036544984635917856,-0.0033335525749423416,-0.006970748863000198,-0.003947530155739246,-0.028848368590481243,0.00040179661565199797,-0.01911307251134612,-0.024534562553153456,-8.361581665291777e-05,-0.016458196467181403,0.0013780604198758118,-0.00021299389291508673,0.00993398549188916,0.010693694254291604,0.017817025145157293,1
TCGA-UF-A7JK,0.08869221838802924,0.010238829333289883,-0.06011983453686115,-0.00022990822901956115,0.027104730737208097,0.025505041091193704,-0.16187974472980265,-0.03610602426768403,0.07558680567465655,-0.07613328191289204,-0.026060614858933445,-0.00806049396309316,-0.05885706316777423,-0.07457458341734736,-0.11152168209624586,-0.023854336869251563,-0.08747602392247081,0.00042526246511905567,4.743015612002017e-05,-0.011864570868510727,-0.07708170476968394,0.007653685780987929,0.06507954736016303,-0.08472585646232567,-0.0005097776399092329,-0.020302907473251617,0.001890245385774495,0.003527081890595301,0.003950933664560778,-0.004158333084383097,-0.003951388026445323,-0.008446727327042991,-0.042569548901929155,0.0005348550357572975,-0.024795204170811196,-0.04538179306335384,-4.5082084046697044e-05,-0.039121041120794724,0.002777109350475264,-0.001134195570223982,0.015733256528310903,0.013939486259213728,0.019967259313622875,0
TCGA-UF-A7JT,0.07386547729000824,0.0026652938487353025,-0.02372349710530773,-0.0002862863885939759,0.07080852001534947,0.004204021857625834,-0.17754397544902825,-0.048265512008228165,0.030760690055899997,-0.08602058703565761,-0.038914031151888545,-0.00638351660547645,-0.04633579170934872,-0.08070705585970185,-0.10594375685721431,-0.027556789909995234,-0.02630205158703262,0.00016509108041064396,0.0009440296626129093,-0.07478721328076392,-0.07596474398221308,0.01431535002036343,0.05705815028380502,-0.03066468241728012,-0.0002937823904352839,-0.02220150566075261,0.0058561908174332294,0.004478128507777711,0.004943969940245695,-0.013608845537731385,-0.011199507692233915,-0.01087029653743535,-0.028408885576217936,0.00012795367550342247,-0.027872491943599677,-0.040988845481547465,-2.3571992922600733e-05,-0.019493464880041084,0.13776546292350875,-0.00034324610717405155,0.023871462000508503,0.026478889917335886,0.023112838782866144,1
TCGA-HD-7754,0.04884063948564569,0.0013460411645680763,-0.01159991450709586,-0.00021148768165241586,0.014520746341160186,0.02609899726062411,-0.09852818085396163,-0.024396051513815156,0.04667882748072781,-0.015156963821257485,-0.01725721486383254,-0.004661812607995321,-0.04940053647245914,-0.0645766467887506,-0.14863836586478574,-0.020425097670167622,-0.0027046223936386584,0.005052959440946436,0.00019594416777044904,-0.001774840129916855,-0.02843015735652755,0.014142512498725886,0.02068390050745058,-0.029400080074950614,-6.236287192620569e-05,-0.013336891224148283,0.0014708019110113906,0.002704359977615952,0.0025856671774482677,-0.0046136869254075,-0.0014836244536879288,-0.006785252279102075,-0.024632534617982194,0.024005840013152653,-0.014991954061036096,-0.041697248577493455,-2.2743087676970816e-05,-0.01490102619569883,1.7139340417571346e-05,-0.005434620147548437,0.01543568208550831,0.023586503675358535,0.057801138906823556,1
TCGA-UF-A71E,0.04903283160714131,0.0014139962377476768,-0.0076505114749355245,-0.00046410971459891475,0.06508250833123948,0.0019035434194933124,-0.1355976765084419,-0.03456826582174605,0.02360054709746857,-0.020227458122347376,-0.021290703789894224,-0.0053305346544986944,-0.028539253781539403,-0.06729565916893591,-0.10033439867097349,-0.011894785463423943,-0.005939615711147989,0.01962705877202716,9.12548148223426e-05,-0.012689159313316494,-0.03421668658506052,0.006928448100435762,0.03732633617701723,-0.05294473702968537,-0.005263836964639601,-0.01249494877215068,0.0038003891125865607,0.002256012013396776,0.0024286660591803107,-0.000872059922368742,-0.001445174910972519,-0.0066690107971922605,-0.029238570516857892,8.120288710321943e-05,-0.029768717368652674,-0.062250694809751476,-1.1242027393855734e-05,-0.013927409441550189,0.003183474494230419,-0.001909363129426654,0.02148170189489342,0.017879943653404954,0.06383049793291898,1
TCGA-BA-5152,0.07881794710777028,0.0029579317260013636,-0.0161547015255905,-0.00030670742946477513,0.03609610048660573,0.007207656534083356,-0.22820993979593154,-0.04811473805154328,0.0363175710411941,-0.036198274012924456,-0.02550264228666816,-0.006596725166813426,-0.03237607567813773,-0.11067565545181851,-0.05487181468044886,-0.035643416260876755,-0.013109847984438346,0.0009110532179774359,0.003213842952259611,-0.04014061062944345,-0.05216140515549539,0.021661349398486147,0.020181425486101974,-0.01589149126536463,-9.132498860367843e-05,-0.01228849129358657,0.0035585213749564854,0.0033395275466680196,0.002128207425040489,-0.00490211662737674,-0.005425397880129203,-0.008025765659589866,-0.017003736453621084,0.0013285147099981812,-0.02872916555929289,-0.04799270387505896,-4.184935358874037e-05,-0.025724659992818026,0.0005130695066676775,-0.001660355179168215,0.008751561224810526,0.01700807453699677,0.05767064238176483,1
TCGA-UF-A7JV,0.10104836934409638,0.007419835088062338,-0.021518618359178447,-0.0003989774050090078,0.08410517569647381,0.0021550742073237835,-0.12746991164157387,-0.0368483612074689,0.04632097225710003,-0.12005840762392124,-0.03915406543774514,-0.00973627344475173,-0.05453856579499934,-0.05728970731110049,-0.08159298897379029,-0.023210256910079913,-0.0032177569589958667,3.372189973112906e-05,0.0002465445630613458,-0.24828710978217583,-0.0467204217954505,0.0029804624574983735,0.07254460134848664,-0.04458192708401015,-4.4552834659024164e-05,-0.03320609457586416,0.003710218605577971,0.004866168270289526,0.020552289763916615,-0.012530156882691374,-0.04553922741337495,-0.02092566474614151,-0.057219313242137596,0.0010324001042120723,-0.021809927852682067,-0.03853355307449498,-4.384908749382255e-05,-0.06857226705152009,0.0004722797914839604,-0.003698610724350023,0.035024006742103264,0.020016123409419575,0.024104849052912727,0
TCGA-CX-A4AQ,0.14210618314641452,0.0011754038975998866,-0.0010048465067627325,-0.00032510328921304575,0.04852289257375857,0.00472683526694031,-0.16895042977147598,-0.07952323123646338,0.02233841887407492,-0.021373317421869372,-0.04346119238711456,-0.006193731194845055,-0.027689612569032577,-0.12116341164499894,-0.06611715635457896,-0.021082768409999116,-0.07184281391371805,7.331208687996455e-05,0.17920781255543378,-0.031000544000334446,-0.0341370045153158,0.01275304020293883,0.049771667545802915,-0.030590158493721757,-0.017748451157005282,-0.010588406554819107,0.006202032361295046,0.0031670526495089246,0.003443827252549992,-0.0083692752609697,-0.007753450818926331,-0.006458665759589424,-0.03555070757099924,0.004434328047310152,-0.033350351068589364,-0.03647421497273857,-4.298909830148151e-05,-0.033683051407028,0.0,-0.0018166908010911868,0.014354038671315933,0.0305832068993455,0.15811482898684898,1
TCGA-CQ-A4CD,0.0776671925482515,0.0048864302828359844,-0.014490740565098744,-0.00017955703394978556,0.039321092404887084,0.004304362980533946,-0.10391904735247934,-0.046272999059973376,0.04211117948091324,-0.0675149932979888,-0.043113590722455186,-0.007208033775665269,-0.0327361868241876,-0.042851333684296306,-0.07132707033924679,-0.023831797426428866,-0.05290512651719856,0.0006648639805475564,7.780078752134797e-05,-0.25504820261411776,-0.04105459218073866,0.0039342255530161975,0.04299863123687944,-0.024055440004492005,-4.094644081987526e-05,-0.02176422236094155,0.006429408915778195,0.0032485949360706624,0.007799346699508512,-0.012506618308661451,-0.00939495223048821,-0.0034338923709169244,-0.02930989639219416,0.00038340770942206986,-0.025472039010259028,-0.03169579672426732,-3.484510426316759e-05,-0.012110875400387864,0.0007876436551672732,-0.0002504501607927834,0.031528508343502584,0.017746451923950104,0.06245264612361179,1
TCGA-CV-7103,0.04808141934157712,0.001342026966083982,-0.007360944530865637,-0.00022480983753453212,0.0678422766153484,0.0015998985259362407,-0.16523549195484513,-0.040630986190539904,0.04988519460192499,-0.03734704898496433,-0.03774885365420162,-0.007512490204133053,-0.044582399884625666,-0.09896430943443828,-0.13723245314071417,-0.018022829312548595,-0.03674704338858374,0.003890553233172288,0.002255332832450218,-0.005715711853523364,-0.050221228942347276,0.036316843445587714,0.036914089394732945,-0.04231723329908626,-0.02188970094399104,-0.023095065600142347,0.002373146770859393,0.003480345732760828,0.003364760526430603,-0.0036065191277421926,-0.002436913594117041,-0.005202570563416374,-0.041673867426718796,0.00388650420094268,-0.021135745595710895,-0.046616014265674785,-0.0037397407127617802,-0.015884399768323766,0.0,-0.005243259412648522,0.013781287704296687,0.0301133431932383,0.011169286872534616,1
TCGA-BB-A5HY,0.15975572688385214,0.0022284279050543043,-0.020414081050293624,-0.000878540374461288,0.0489375517171949,0.0019863022465404986,-0.1992911471593061,-0.036904311749498216,0.03739262655031331,-0.0974910424245462,-0.03393591415911872,-0.008324565495410961,-0.08340094869335174,-0.085464128665952,-0.09624904256856225,-0.036912839917816576,-0.015075944422029178,1.947368936691913e-05,5.063287724961474e-05,-0.1773621230261499,-0.07773071498904265,0.0031415634318501962,0.068637574887013,-0.033395788100105794,-0.018770669619966505,-0.058145397255137767,0.0034213848578985117,0.003133906039258041,0.006860207300571979,-0.006242389379761957,-0.009208018897383229,-0.011551645693109189,-0.020507977091746805,5.792604009620435e-05,-0.030403181939790195,-0.08383493117563152,-0.0005427775161540393,-0.028936059929398614,0.0006980786326723221,-0.016244317750584505,0.027839556481272516,0.019533821616454047,0.04178519172891329,0
TCGA-CN-6998,0.05349138734167966,0.0025506951792495765,-0.036888394032934424,-0.0005450094489017381,0.02034019690430828,0.006837569545627671,-0.10530463999740074,-0.020872772706286843,0.031760783177993586,-0.04113015404725736,-0.0196797964013467,-0.008173851325139026,-0.042761298582578086,-0.028898943273038463,-0.17741971329620543,-0.016507820808376858,-0.009549555547311751,7.003844667378664e-05,9.777069574117293e-05,-0.03582921651392249,-0.029222312939217756,0.0022299170037186045,0.020766556929912482,-0.015041673392313907,-0.01688552433577016,-0.014498739882133599,0.002230983177199861,0.0019850849948745398,0.008465009999570693,-0.0014845583960736864,-0.007137168687482998,-0.0026858767926415798,-0.02118979196888098,5.5915677357241154e-05,-0.015106338785751608,-0.025419066538476608,-0.0014984327351563395,-0.04590810552670138,0.008995396104677325,-0.0003196350604260645,0.011987092166181944,0.012711573760470335,0.028009148013480534,0
TCGA-CR-7386,0.07323563334986317,0.004818781303222709,-0.010633815061900977,-0.00042520083269016653,0.02709540063084987,0.0032905560495299093,-0.14802225431574867,-0.02783569504535104,0.05291670176175489,-0.047661639924115505,-0.024658794440724257,-0.009050193329531562,-0.049773011325431854,-0.053236673059427427,-0.08204932724099102,-0.04051255113110294,-0.04503453716366336,0.00017900085852987194,0.0024581826646441133,-0.020917888151933822,-0.02887167909469359,0.034519991546428,0.022638248183282368,-0.02513535049152917,-0.002400693154248215,-0.013387922574331572,0.0019843906691272978,0.003529507404792323,0.009630395752304526,-0.006851687011928569,-0.006331893900501758,-0.005096719063996325,-0.017990939402256743,0.005323578498844874,-0.01726743562352668,-0.02742441087132901,-0.00032435062261498604,-0.028190740756038942,0.0019030029891791255,-0.00096265492866749,0.009607831696200926,0.013093766823594307,0.05672349365413332,1
TCGA-CN-4742,0.03855036440042221,0.008809787100811317,-0.015739685789606255,-0.0014710965845661148,0.024168820519030455,0.00617925042168323,-0.0842654230380329,-0.023939918191592687,0.051899887165777175,-0.029600167016069014,-0.014908242778078966,-0.007008803402553543,-0.0547191122799168,-0.04812946489729097,-0.08833132462677186,-0.062328214972240066,-0.0172013843075586,5.400867788787911e-05,0.0012238942189271773,-0.028169618623107795,-0.02930221325994525,0.017329969877548524,0.031488712819544275,-0.02438770883998873,-0.005344564703654396,-0.006982951873137767,0.0014848525516374172,0.002421237873795905,0.005877894893669541,-0.0021529375962243188,-0.006458500157947985,-0.004162037502436766,-0.03538995061021049,0.0003784212214518964,-0.01856345900109909,-0.07577410385145365,-0.0014448750949730767,-0.01594171359464926,0.0002211262165382082,-0.00038449332845631154,0.007452726465587846,0.012343489947635271,0.030177348315239442,0
TCGA-CV-A461,0.07828496906092074,0.0016452110325104118,-0.0070844702603402344,-0.0003390087896379274,0.054261555716711776,0.03293462326197923,-0.16380398290628762,-0.04377705926673168,0.03762353187373766,-0.06498165331679628,-0.025840897773493632,-0.0054277318237859005,-0.021768924234432274,-0.08141746549393017,-0.11031772260591537,-0.02859914126455255,-0.03090326777434252,0.0038799617938576315,0.005727823125589501,-0.014813449054865986,-0.04287400057663352,0.018281115857924475,0.03287420073091728,-0.04350638016881292,-0.006679984600800165,-0.009887398924038844,0.003901612757242104,0.0030580753801997713,0.0012376235851860587,-0.006433206056366291,-0.00500057959114329,-0.005034113892909056,-0.029486189606451222,0.01564905774886189,-0.019191907894119887,-0.0378007891535216,-9.066151124077204e-06,-0.0137321533564601,0.0010451167634513475,-0.020753533207266816,0.025063945769449862,0.01950470713066344,0.06468007011625679,1
TCGA-BB-4223,0.06250187828963417,0.0009222157273946902,-0.0013750674279197053,-0.0002634841870639706,0.025406871884739692,0.010907893636784046,-0.1106438956561982,-0.030241085765644746,0.04109301226864244,-0.006558725447504518,-0.05189422518159116,-0.005517812986451907,-0.034932126629060783,-0.06586764674603435,-0.16341105337204204,-0.006810379339042518,-0.0068436887183062805,0.004869226916500872,0.013614410220360614,-0.005005494804505443,-0.03500368598828252,0.011546280316850408,0.046002942632475466,-0.012566694667823028,-0.0003783939381999313,-0.010978973471984364,0.003872768077662519,0.001226657962092023,0.002675029578831759,-0.004277451921853107,-0.0025245034415975038,-0.003398648539735835,-0.02942319082606162,0.014274107601481385,-0.023806288266229197,-0.03197424943819989,-4.8988300016728026e-05,-0.012981087836022361,2.8897502447056046e-05,-0.0016611380934582881,0.008012870045245835,0.018133572905744376,0.17916548917071415,1
TCGA-P3-A5QF,0.04392533121809316,0.0007906866315080972,-0.015757233339213354,-0.00031888360200622336,0.03193932449005815,0.020180091374053823,-0.09288699977771762,-0.04194683342137411,0.03502170582301198,-0.010668984942590078,-0.023268153131482682,-0.003320668013422731,-0.029239730506406467,-0.06870085901631211,-0.12827141143538087,-0.007893111531609728,-0.0029324655077385196,0.002873036467839451,0.0012079130952379223,-0.004660647868611521,-0.0582073734194661,0.00840757682525834,0.035423646833638266,-0.02780664091991984,-0.0005628193708357922,-0.011408636988080369,0.002424742187499267,0.0015812993943228838,0.00032390619402579706,-0.003152257517005751,-0.001826105274559939,-0.004095800574552162,-0.019798569859081308,0.02486745783174594,-0.01917675027996751,-0.0835952012656604,-7.315088792684007e-06,-0.009409014833620086,1.9839504662127277e-05,-0.0011404588845445648,0.01620197454291122,0.021657150528377484,0.015823107094507318,0
TCGA-CV-A45Y,0.03964638426885151,0.002926462085345584,-0.009558804257152078,-0.0002990972718529449,0.02788118301523266,0.0030188666397097906,-0.1168693980576665,-0.029336599604953228,0.038621351032208096,-0.04868418225241947,-0.031090926115314808,-0.006032997616001342,-0.03708773893105916,-0.06543872922241782,-0.08291315119763105,-0.01963493080118733,-0.017640837155003187,0.0005538390476512979,0.020738178003814778,-0.03375728895402924,-0.03025502202699194,0.026440687297779708,0.02543737880163981,-0.02663220271931654,-0.00037672944873570877,-0.011299740177278686,0.002603298770706589,0.0017109514632540409,0.003774955643919092,-0.006054985922807505,-0.0049005895225613366,-0.0047176647119350525,-0.019526386796532666,0.0010937950055049188,-0.015822070273599838,-0.02445941970978536,-2.8804457285639573e-06,-0.00851698423642356,0.017760627145132536,-0.0029717778210555336,0.01350682517486465,0.013283519377337122,0.056987283826799434,1
TCGA-CN-5355,0.08407864417381547,0.009268461175438069,-0.01959470761030052,-0.0005226010547115245,0.028463811636208276,0.0331054291644431,-0.08016206051780433,-0.03418625391816688,0.04487186933510535,-0.04534769431471268,-0.027062931555284334,-0.007403136152445421,-0.043268719660229285,-0.06026013756569448,-0.226592204297475,-0.040735484677235125,-0.04504257955939217,0.0009195182811113563,0.0009254304930509839,-0.028999337362581947,-0.03799364260826422,0.03409294310863857,0.023409677220886237,-0.025318228277629626,-0.011055261606455617,-0.01730797081410764,0.0031203585531761843,0.004787836247621199,0.011928760937940605,-0.004005572542719515,-0.006884509753889719,-0.004352208920542755,-0.01560575312557966,0.007818517495652674,-0.031764833049887975,-0.0395637978165119,-0.028204495668852643,-0.05240955852549357,0.02342798464294006,-0.00113901667401022,0.012432492871651744,0.015022364926856723,0.07590384708767206,1
TCGA-DQ-7589,0.07486255150810209,0.0012143058582789062,-0.009093438061483414,-0.0005818425798880046,0.04979320653767255,0.03008602014028515,-0.1463735947644055,-0.02437734880666612,0.06737679723517284,-0.022496090985564973,-0.0194650468249214,-0.004843132731651182,-0.05556784439632635,-0.1278698978120592,-0.05718228721297135,-0.014598344090238675,-0.04574980889464776,0.031663861321823354,0.0003033685016426109,-0.007291653636852028,-0.05429328757564379,0.017463523691489492,0.02899769332615745,-0.055280081455298474,-0.0017020514431318608,-0.04141891196522274,0.0025736101072956355,0.002853907514287939,0.003673304088558163,-0.0021997315734687676,-0.0035106753111975347,-0.005519752411848624,-0.028040050784046967,0.004977401918970858,-0.02422643048892468,-0.0640774536914702,-8.091151328905016e-05,-0.019977834052496334,0.001357301710364474,-0.00549049550425048,0.010687078826527124,0.013020150061027295,0.03154535640480808,1
TCGA-CV-5444,0.0538534746545452,0.003932226166741532,-0.012918324717649475,-0.0003125508295774588,0.02751874214800213,0.01196477493271215,-0.17902015774968238,-0.030047243384334937,0.041572818593129626,-0.0670135974767141,-0.021532513451075968,-0.009996902753591316,-0.048256820854408015,-0.09398808518943245,-0.05818443338449113,-0.03847438146523517,-0.040215507639836875,0.00019851498948581404,0.002011939019384518,-0.051068535985847506,-0.045413971412523194,0.042122252363906536,0.02807368445767139,-0.040539641606631,-0.02659232754427693,-0.009626206206971688,0.00504070703662334,0.004683659996104089,0.008695271857029223,-0.004173786120309078,-0.010862283679378859,-0.0046609903576003,-0.023864496979793374,0.0003808454824018226,-0.02542160836483956,-0.05770121983728399,-0.044773606959535875,-0.03554986598512339,0.11867574216682188,-0.0012114156428343268,0.013318936958255083,0.014800774696311423,0.03731027976841847,1
TCGA-CR-7380,0.06606539284767884,0.0021577893348947398,-0.0390824722946561,-0.0006217166680572737,0.021717855326751433,0.011795596183592752,-0.12876784205212974,-0.026716053887093517,0.08182689510990274,-0.030890751512419694,-0.02856909622701772,-0.009888252287038948,-0.0488219513523138,-0.09915064638767851,-0.1511901045922458,-0.02263776624821112,-0.016843154084876282,0.0011552076049280526,0.002787530236869379,-0.022010331140033326,-0.06977102662324282,0.021295519870561788,0.022312181036083147,-0.035517709736738935,-0.0019483958838368016,-0.009383807293601068,0.002722729216027814,0.0038168066441444572,0.0037544118704484855,-0.003525072121963467,-0.008448115633682267,-0.004239352867577933,-0.02581518501352695,0.000481048268332106,-0.028954745594079356,-0.059979441769883596,-0.0008386241596349265,-0.04965367631041377,0.004794476742977,-0.007095469798899857,0.007810662809942024,0.020688021713759403,0.03413957998705549,0
