,ACTB,ANO1,ARF1,BCAP31,BSG,CALM3,CERS4,CFL1,CHCHD2,CHD3,CHMP4B,CHPF,CLIC1,CSRP1,DDIT4,DHCR7,EHD2,EIF1,FABP4,FMOD,FOSL1,FSCN1,FST,GRHL3,IL12RB2,KIAA1217,KRT18,LMAN2,LYZ,MBNL1,MORF4L2,MYL12B,MYL2,OSR2,PLS3,PPIB,PSMB5,RALB,RPL22L1,SDF2L1,SFRP1,SLC25A39,SLC25A5,TBC1D2,TMEM14C,TPM2,VDAC1,VDAC2,YWHAB,ZNF385A,class
TCGA-CV-5442,-0.3166612077721592,-0.0015897719147162695,0.07251441906840563,-0.19304512070023103,8.34083510566039e-05,-0.00038667189515229495,0.00032963245093691027,0.058395793086330076,-0.0053842832028329094,0.03508257707088151,0.031712342559595076,0.00663553737979812,0.006159991520801645,-0.0146468066852157,-0.014890708188417078,-0.0006935917765724351,-0.014655475220084108,0.01945377595951726,0.0,0.0010548829076827545,-0.007225349283668186,0.20776837770702714,0.00020372000013979536,0.07560608162456592,0.002391326192914054,0.029015113743836987,-0.0037619554053679753,-0.005248457196873081,3.856874829386254e-05,0.10250257623551237,-0.11435755528875585,-0.017727663673617465,1.0492629946304032e-05,0.0021892235481792183,0.022220181071803433,-0.012909555991040286,-0.0394291116144253,-0.019155830329412586,-0.005318389738907984,0.004954621465363359,0.01666955311462346,-0.06739079081111245,0.006137827056768207,-0.010874604909729118,-0.011121165837098114,-0.008410037556580504,-0.012025262944538002,0.00861262524413004,-0.10931119565712076,-0.04885491061061862,1
TCGA-CN-5367,-0.2574777070671329,-0.14496628188008676,0.07787792316595055,-0.17156412923209657,7.822655672466959e-05,-0.00043615245392280747,0.0006208412027693576,0.07429618677893124,-0.0037138799703926367,0.03595924561688059,0.02688037214043442,0.019537544040311217,0.006787144984869496,-0.03252746433197296,-0.006726357966996033,-0.0021323354932207632,-0.029795810896479976,0.024099724860081637,3.0362284122747385e-05,0.008827542249614215,-0.011431678300888426,0.14050180153961983,0.0019734609970623695,0.008541409341428533,0.003599182971106842,0.010132918330089013,-0.0037517456672837186,-0.007228982744863149,0.00012250810090662698,0.07227525271010429,-0.13539329710718032,-0.40476213009300527,0.01890396434536644,0.0009103188321008714,0.024196626493231496,-0.022793910690760824,-0.09505448071723303,-0.020555101049136416,-0.009768082486902476,0.010996497088881568,0.02392244550792996,-0.07960345964175518,0.006171295849176756,-0.013132464640510898,-0.018510112762587506,-0.05780051489628598,-0.02197009174680931,0.009461553215673038,-0.08294420442874052,-0.050562543785174795,0
TCGA-CV-7261,-0.17390398542177918,-0.010147459132252073,0.0797404353438613,-0.1320398206384564,3.916733060217645e-05,-0.00036032575758721984,0.0006848223871639163,0.07007659745050686,-0.004306014062971331,0.06616170614209135,0.026879426135251766,0.011103031442063706,0.005914428033510591,-0.028111102050514928,-0.027216654748848653,-0.0021310647797064884,-0.009573305070764558,0.04266847729462658,1.726318843645624e-06,0.05049277544596359,-0.015193638075377498,0.08507068041316741,0.0066303603066957635,0.03650984477431541,0.0007903208564900386,0.029359671081605098,-0.007822121412644075,-0.005612985176496561,0.00032682072957590893,0.18955167077047977,-0.10108712309143952,-0.01578755835896927,2.4594057070959156e-05,0.001102770989520176,0.02552099104688211,-0.03170683124215412,-0.1321090068393068,-0.08896255394549617,-0.02386707839364024,0.01709654758085181,0.00836287836630101,-0.04303549226600041,0.00622009878866549,-0.011138095049355994,-0.01634816836380489,-0.038603705039932684,-0.012049347359166011,0.011218723891801652,-0.06701248969070053,-0.07149580438331442,1
TCGA-CR-7364,-0.22700154187651203,-0.015723647127999372,0.08796751471790763,-0.12038020978784597,4.769354121046486e-05,-0.0005392687330777699,0.0004372153625954635,0.062300162396512725,-0.020633275470656905,0.03214913824613904,0.042340179696134655,0.005410213491322261,0.005019121311741763,-0.01961717874500289,-0.03536028845484116,-0.001575185376916406,-0.032144078189119324,0.030632960466053575,8.112446145659754e-06,0.036242490317004765,-0.011132901521446146,0.09799595250637971,0.00205932067094103,0.07073162848895162,0.0028008029715470657,0.03360736136011003,-0.009360292784174504,-0.006641221050986394,0.00029648620088709114,0.09502090911542882,-0.09117268607205505,-0.03149454627990141,3.1957672122739124e-05,0.0010508867478078532,0.016560280079481907,-0.07603677659085183,-0.06754352272456614,-0.0416240138514772,-0.0038155790188154513,0.027105704364092126,0.0015836008042936377,-0.06393599817486036,0.003698902343707994,-0.008248360019035983,-0.020247935572316165,-0.008084610588868783,-0.01277094897244678,0.008129947551607319,-0.09721932706830944,-0.11145615139108292,1
TCGA-CV-A45Q,-0.10297499979481334,-0.00041186604702322883,0.017391935460382014,-0.09095230063896556,5.205563589911654e-05,-0.000456797895011901,0.0008185353226753805,0.07981998096345558,-0.0035981271208771503,0.009525871673745984,0.014033256635124417,0.01437918139361415,0.005704059289565442,-0.0072328776815264355,-0.0011102104157007537,-0.0002571113110365331,-0.014232797272198465,0.026484928285187614,6.647923372850162e-06,0.0010990423737541623,-0.024304264707043832,0.04749964250736967,0.009210880674131786,0.0020362201548053795,0.0005930992800656396,0.004154439158496808,-0.00592030525587225,-0.007502220364733629,4.585735260236443e-07,0.009857357920862378,-0.01577705467538334,-0.019157499226762943,0.002076289123410389,0.00023874542480917891,0.0025456853049358017,-0.007985494567513372,-0.06261550742514797,-0.008844303001254633,-0.043793374740740486,0.009513594463142233,1.8344236423557858e-05,-0.06302010708960486,0.0020177725882050673,-0.007108516507647181,-0.00584571932767734,-0.011206011388477738,-0.005249750253634137,0.002759245287992122,-0.027768070287001963,-0.06786850394162923,1
TCGA-DQ-7594,-0.2021962244941609,-0.004088160546914955,0.056954250806933816,-0.09852599300603868,8.099165653789786e-05,-0.0005958096930604609,0.0006360108240424565,0.03972013473870753,-0.004197471241352832,0.05978583892736526,0.031188388461059473,0.006061774802825736,0.006223628831402454,-0.019982824290263997,-0.017253887667995297,-0.0003697956825618744,-0.01268511352370179,0.028160676510430936,2.6989235673040547e-05,0.021587028666657553,-0.0036356321295441846,0.03361389211490148,0.001309294451542232,0.06998759202462976,0.006432082558757985,0.034697372591752595,-0.004595851190201694,-0.00701816549105949,0.0003703794915505504,0.1533392324346331,-0.09449906779668049,-0.02271354062108927,0.08664997378531682,0.0017080534767486687,0.012545774907421271,-0.022656039563006002,-0.05046698115720413,-0.02994116045056599,-0.00743091989351116,0.008811173738035026,0.021157894566527474,-0.03655825248428929,0.004360358624092257,-0.014683616185446028,-0.018209032292818565,-0.05605275954467392,-0.008817063964287193,0.008081802118609649,-0.08442031660764639,-0.0739405943818366,1
TCGA-CN-6992,-0.13604260628493,-0.018120642541031795,0.07717030868717827,-0.1434533256274033,6.821772921235097e-05,-0.00037485309914842967,0.0005414571406501828,0.03878605770189857,-0.006795933811917646,0.06723812481524952,0.0251285945960099,0.03056824021156527,0.005535992715840708,-0.0247720996060815,-0.024126425359110366,-0.0034284007047672193,-0.007505314117663035,0.03391035111817563,4.668696596575902e-06,0.019866109128669387,-0.0036275584103709207,0.09889049226234507,0.006437862393258948,0.04197243286171064,0.0001627923574057813,0.019367462030814058,-0.009638210129203618,-0.005373957645779224,0.00020645889951460098,0.11011416761064344,-0.1192667668958831,-0.018793983234512868,0.0002054928381730438,0.0010757395304411893,0.014524829316916371,-0.03183784769508011,-0.06890840743087012,-0.03373546992099538,-0.04128671317906359,0.02567427981869539,0.004939247750686554,-0.06966414105519286,0.007133197221498331,-0.012559647048065913,-0.014016366785130713,-0.011292543495668259,-0.012700964267501325,0.011850511128243094,-0.08088737212829646,-0.06979633267576445,1
TCGA-CQ-5332,-0.1315694631876807,-0.02664870795204443,0.08864323230945634,-0.1287770473716728,7.181826044457195e-05,-0.0006444954706773511,0.001198800327440481,0.05826778504097081,-0.006384168289807005,0.04750644681445687,0.024638746473796456,0.016816491891481176,0.004581215244696613,-0.029711857368041866,-0.08332047087769012,-0.0018250033218449651,-0.020722991690911293,0.0491347344095171,0.00010569491151837987,0.05176085562234426,-0.02145091794475177,0.15513149681339752,0.00524379652033656,0.05435834858307594,0.0002204543014532224,0.015548467873457579,-0.007972606360554234,-0.005444846018179646,8.860256845595783e-05,0.09329609036490615,-0.10636225397811788,-0.030522740771397588,0.00022076243085832124,0.0007254487572788487,0.020612523522997594,-0.023807034510578595,-0.05226000953808478,-0.07870144075144034,-0.028145794328357124,0.014881005205544693,0.0005621426260317739,-0.06827612593706268,0.0076487372541597905,-0.01102851212204059,-0.016882180015118934,-0.020204832999765675,-0.013610670677094545,0.011732897053071038,-0.08862546059724177,-0.10581452706995574,0
TCGA-CN-5360,-0.1668412290951401,-0.0063516236661146745,0.06047612791970707,-0.08345392024410012,4.705989109266137e-05,-0.00043126426393552903,0.0003779576213441271,0.033936970180102354,-0.0030306079616356264,0.05963593207466906,0.01587931106446283,0.01043779911047898,0.004291232549710594,-0.02456915497300987,-0.02606287312982687,-0.00083859631313557,-0.01168682482494143,0.02669104394602323,1.4385451688670662e-05,0.0391405153156027,-0.0037604945075501964,0.06566085734755948,0.002240185560335528,0.017928946497299387,0.0006467258210709256,0.022068969180096997,-0.0042519667359502975,-0.006166809201578967,0.01829083182706254,0.13803381122690406,-0.05339397598387976,-0.01365683047852504,0.08837729430759059,0.0009128437882464933,0.010416467932137751,-0.0188501109694899,-0.040933088476944365,-0.04017425789167932,-0.005276872146931967,0.009645434000798035,0.015888876345201565,-0.038082144800619055,0.002667476946675417,-0.015961876972951535,-0.016667358137017543,-0.06080964477213179,-0.007120185690618501,0.004602192029033245,-0.04864434370887308,-0.07792187282216709,1
TCGA-CN-6994,-0.2146549456622964,-0.14167624168738846,0.059325344178508016,-0.12657880801874052,5.045508558747244e-05,-0.0004942092159474068,0.0008386682701469552,0.055438570951575096,-0.003948746191866052,0.0863415965837423,0.0504752350883315,0.016599139977278014,0.004259767939591487,-0.02126117562266506,-0.0511692466866395,-0.002985946923052472,-0.04650543640869488,0.0374550794842473,0.037895414348250084,0.03239846953947598,-0.008453557666647064,0.13653938531564247,0.0008152559645079371,0.009561466240915898,0.0009993920557203034,0.041168704285014714,-0.004555268182535049,-0.007784716994630111,0.00014076578395761443,0.10394284366932445,-0.06135469760991153,-0.012043204255446702,0.0,0.0013333571988987881,0.014147918106233441,-0.022539913307082153,-0.027073664049898923,-0.03109193950036664,-0.012142329137293725,0.00583765141216986,0.010417965076970346,-0.0544319461106466,0.005426752995977561,-0.03596956653603378,-0.018151874138823482,-0.04342928461564268,-0.009189979437716279,0.008712262006688683,-0.0969713936130377,-0.16569037103151424,1
TCGA-CV-7440,-0.4388278354638541,-0.003010711240474399,0.1069823380194227,-0.09080623119826901,4.174360792422453e-05,-0.0009205721388405975,0.00011205851982203866,0.09504188409731891,-0.00637626775401734,0.0593881484137235,0.025704230451366532,0.008379556580814204,0.009115210265905243,-0.051135461372055206,-0.08038839497786902,-0.001243473796639841,-0.04129119491378449,0.03292825063510993,0.0030387639557015395,0.006642736420246365,-0.045066261340366835,0.1812764683184526,0.00628907247470191,0.0022574180800663812,0.00011744655674711403,0.013715084246155019,-0.022335839098400544,-0.0070472685190284936,9.105186468727323e-05,0.0978240522787828,-0.10187061045605997,-0.04056491229468366,8.823822002557864e-06,0.000915787165696247,0.026254579216561102,-0.0447225338889998,-0.072597137069489,-0.02635083031162828,-0.0402451477332827,0.018087839176984224,0.0003816452746069406,-0.06596414587117529,0.006327424217834111,-0.013123460882562618,-0.03105336964067824,-0.032539453542274166,-0.019078886246939028,0.006913845662321813,-0.09053394278947481,-0.026959663228071144,0
TCGA-CV-7247,-0.35883844126037023,-0.2308969180412541,0.05941202527229147,-0.16640135527554006,5.941821675187015e-05,-0.0005171686709420467,0.0004702105479191633,0.07791099716477212,-0.0075518772135513635,0.02738673025029667,0.022042153108093574,0.022957610526044295,0.005490811567551258,-0.03321642229849724,-0.034210949483050035,-0.003583408500273694,-0.0387365351174126,0.03394460465368883,0.00014620058136717703,0.010852294735863367,-0.006811032764193407,0.21672398673077556,0.008595147902893813,0.00588057078897538,0.00039706733112765614,0.018134660021659046,-0.0042887666710232225,-0.00858978479832662,2.1597272268666207e-05,0.1203648942748266,-0.11450260602960939,-0.031955847081488374,0.043318541121975696,0.00037174568623971077,0.026277795168896015,-0.03184504798376586,-0.05182544249643342,-0.032701209857206016,-0.00794769273032324,0.013086117586939835,0.02405227444617715,-0.07772441583708778,0.008317459100839529,-0.014610048289923737,-0.013866757551451486,-0.1760519872495711,-0.018838398824226655,0.0077734230048277075,-0.07515577607731741,-0.04229973514595951,0
TCGA-CV-5431,-0.25287413340931536,-0.11676245835613579,0.0761733046937545,-0.07176991026642457,5.744827171720401e-05,-0.0006027511629920974,0.00010778038444989442,0.05331185615848103,-0.007009126602838993,0.042067044993913,0.024612424294503537,0.014100903206372578,0.0034670507319795214,-0.03487813368083666,-0.017840507162217183,-0.0005734455731323032,-0.023491336636463137,0.024289147457391067,3.8756322647068735e-06,0.029132562002352265,-0.036542705216868004,0.13379203643596776,0.0024047178763282606,0.002255743813073559,0.00023064777618976437,0.0193967880278801,-0.0026540831222107413,-0.00486634661650189,0.00035870839176854573,0.06863299585620869,-0.06035350537986601,-0.012822832334683313,1.7585063707225247e-05,0.00025131970641437617,0.004665813671597937,-0.020539543504983215,-0.03734733470419603,-0.008785190236585767,-0.008217941317865284,0.010163535372289364,0.0003177065627399169,-0.03535974339089448,0.0031533574795201283,-0.0046409659512600555,-0.014010195577141669,-0.04638600529259599,-0.009942041899398362,0.002893093384149544,-0.04419984692579192,-0.04755727836903163,0
TCGA-BA-5558,-0.19041712699163274,-0.03024485965918869,0.07288083558887608,-0.2095530007595285,8.539502997834735e-05,-0.0006652884322971171,0.0005091365435868364,0.12216012495584258,-0.0035214343560439746,0.031258821239205356,0.024562227931785106,0.006625030718795352,0.004106880701380941,-0.01980567924349154,-0.05319150644557605,-0.0019246580665402226,-0.036492244165131464,0.025683515656888582,0.002792470413924335,0.017272284367557605,-0.03031882163289252,0.14259916263361117,0.002680727874800924,0.0387931166516663,0.0015652348707295373,0.014186057908815093,-0.003932922939091399,-0.007018093283253544,0.0003299497418304377,0.08708583605113608,-0.07356441637538143,-0.034344985879301515,1.5540773976136193e-05,0.0008406156141608737,0.013645164758561425,-0.021169525563254618,-0.054532911917687714,-0.02677369752672742,-0.00391376704008574,0.0060360321657495905,0.014553827525718415,-0.0732788683742533,0.004332525716143882,-0.014016457564471362,-0.011203657863889598,-0.023005430157964156,-0.01717269484609475,0.007182808034871762,-0.07614565075501739,-0.05900724240515614,1
TCGA-CV-A6JT,-0.19000571159540847,-0.0036796020731497477,0.03392233956228515,-0.10733993366704378,0.00010647684490965774,-0.0003940662188059953,0.00078535194180557,0.07090558462433855,-0.00351382812262707,0.030304032220674456,0.03996220480882773,0.02770262876811478,0.0032195960566939272,-0.01792626114084946,-0.004578349909707125,-0.0002617790172125486,-0.02307317374621269,0.02195980998979821,0.004584032232075068,0.007659223477391025,-0.005925588670841963,0.14571135336800736,0.0037077520909563257,0.004897153081121634,0.0009042801718799145,0.004482714554676197,-0.001709542105761989,-0.008959967962024825,1.1405787482788408e-05,0.02164919575472485,-0.03008101478654186,-0.0231948355414041,0.07100702704282479,0.0009801230482866941,0.006506416583532115,-0.022684783115439533,-0.06600557069406075,-0.0170227933832979,-0.007519551183833007,0.01386765687516819,6.72385454983407e-05,-0.049682775468936666,0.0017879401437141656,-0.0067542074706990396,-0.00773121488857832,-0.12470222012875394,-0.007239164148070369,0.006051050876319949,-0.048617314624247225,-0.06220497900049549,1
TCGA-CN-6013,-0.2890555111375303,-0.21316794486097973,0.08389152861027474,-0.1596000579409252,3.7864201453302996e-05,-0.0005772667054259494,0.00045556840430347264,0.06143488947753983,-0.003543180791835797,0.05474616357872412,0.039346745454597605,0.005541225373637964,0.00486324096511997,-0.024883201345672637,-0.02875989260344388,-0.0006980031740566508,-0.020836364551740663,0.017632691323631763,0.00024442380070339396,0.010134555083862063,-0.011276261665304665,0.10470385745717964,0.0005489860553123438,0.01661600968339321,0.006162713574186848,0.027144124382126388,-0.0006337049794989355,-0.007429372535053689,0.0010366890260158305,0.09217555229520019,-0.07851762511313529,-0.020579330796810597,0.005570439196026116,0.0003475710346854847,0.011836040342926615,-0.015093072336150074,-0.040169556164291145,-0.03334912747348033,-0.0064997002071349695,0.006628354726232176,0.0015808332018931784,-0.051016439707787006,0.005185443002711926,-0.008318567007665737,-0.010469028752862741,-0.01907315312901245,-0.009610333571848675,0.006373688280575473,-0.07905730765071868,-0.07618163479198317,0
TCGA-CQ-7071,-0.18558592124722334,-0.008191073455971884,0.04383941914464949,-0.06240060480820549,4.259442793010296e-05,-0.0005866456948236951,0.0005771546549775389,0.05528657069221537,-0.0027950649207519884,0.018580833742317,0.018086664788957114,0.009349519163812178,0.0038918985196590566,-0.014504999804184002,-0.043062151972308796,-0.0004246000161737464,-0.012906410445439517,0.018834506976408687,0.00029586834464780283,0.010782764060238457,-0.021379867249225786,0.08449692014123804,0.007336363770699545,0.03367834779791947,0.00272659120982096,0.015315571351016655,-0.001010644863234664,-0.004522109030349073,0.0003696492957535924,0.05317294758681657,-0.07918155505757465,-0.024854460908769877,1.6458618345196583e-05,0.00040315614069124777,0.01308258430586852,-0.024427987406838065,-0.03631335439857683,-0.03151698729860513,-0.01717541597434088,0.005452669573845554,0.0006996356940033149,-0.0347325421209442,0.0029721996577696803,-0.006150360398382719,-0.009668633716697466,-0.010934063195146124,-0.013927625140834848,0.006683131719772429,-0.06876890348794858,-0.03791899595869296,1
TCGA-CN-A49B,-0.19103220533725368,-0.07256525949557772,0.0924880688336667,-0.14598225448249152,9.50848428870646e-05,-0.0006024023741405077,0.0006355363592149386,0.1557501829231764,-0.005929887101665679,0.04026476949779018,0.03932824026549823,0.014146242538793938,0.0093626022498761,-0.024596090104480658,-0.09232718977749388,-0.004216805037416122,-0.021588133467523734,0.03269845411671392,3.6994855256875678e-06,0.01467848785946314,-0.045914896748132976,0.14830564654581554,0.0049754762961181,0.012282773087319118,0.002742266301406672,0.013100857250823737,-0.011640570468338846,-0.013273271710617719,0.0002601957926140424,0.10300366797730218,-0.09685052313680173,-0.026585689190893328,9.720806272321431e-06,0.0008090248056989351,0.014205715499367411,-0.028427560564268844,-0.05073779273698566,-0.04055147507279601,-0.014135882917738764,0.008287024851519666,0.017450868561522385,-0.0665317449691617,0.007116922282037899,-0.012498319798679916,-0.01951985006976045,-0.018058885044849867,-0.017052913760615473,0.011542388920595812,-0.08217523412168641,-0.11341703611721304,1
TCGA-HD-7229,-0.4035098796542313,-0.04247014802035399,0.06748889032877667,-0.11927293673641891,0.00012761391324169518,-0.0007319013851007121,0.0004761241290934222,0.0860741166485452,-0.005278671997873296,0.04560991399143755,0.02154792348819203,0.025902182617125003,0.00683307842893578,-0.01882974630119587,-0.06638533720912684,-0.0006242055240533817,-0.03538578319548804,0.019506014572557764,4.815754883280093e-06,0.0054461928837203355,-0.03350318104728211,0.5100090552504591,0.004588259658942516,0.014481085648894707,0.0032022322701249126,0.02362148931499414,-0.0033563777672805262,-0.01197678383704064,0.00019395767159284728,0.08097611277947861,-0.09132362271667133,-0.015135186219446881,1.921215145237776e-05,0.0007344592436385111,0.02307413744309506,-0.04273793271912266,-0.025058625519590455,-0.04814658835909155,-0.006283540746301121,0.011296813716869436,0.000954219632763523,-0.04201982661974809,0.0018737775437779418,-0.030233428610753656,-0.017880575067608564,-0.026942951557048622,-0.017578891513632573,0.0063681770323057605,-0.10070688938088015,-0.06802082398414674,1
TCGA-BA-6870,-0.26687626378322454,-0.0382057787034099,0.06888837654060641,-0.22411545708750022,8.045282262849726e-05,-0.0003540721450137184,0.00031867204835709826,0.08962199007920983,-0.004178168960150285,0.03002676486787568,0.024151404435487956,0.028275649698428145,0.00629503745382613,-0.019627444073354323,-0.019978347021566395,-0.0008913742437568748,-0.010616933458238583,0.015781835773579656,7.156728884595376e-05,0.017550152792901362,-0.0188319548886419,0.22743775022528756,0.002310385898581125,0.010313718294435096,0.00014715225486378728,0.009546583410831588,-0.0018884579486327382,-0.0060196135891592215,6.195409045520014e-05,0.04722222908938695,-0.06811414306486246,-0.011808670655729443,0.0,0.0006263478356433955,0.015194010058289832,-0.03250157030613295,-0.06384576401336113,-0.02293980573192072,-0.011180232342884112,0.017940250129342528,0.004907455805163327,-0.04134749705329432,0.0026140214902490425,-0.020041125005821305,-0.02289220243549769,-0.008225898060537518,-0.010163968548976905,0.005770521610897608,-0.11212360289816414,-0.041766820059133306,0
TCGA-CQ-6227,-0.24397762352154798,-0.025220304633535896,0.06277345802542758,-0.30569857426388203,0.00011903504374019215,-0.0006057518906857735,0.0005914363113499758,0.09444501994158544,-0.004222607097494498,0.032991874154455376,0.032278460275087587,0.02688626120819964,0.005366005215933675,-0.047285372756779805,-0.02957705460422373,-0.0008858581919108178,-0.04801055805629013,0.025705431368560128,0.00015443786545402247,0.046870173565172875,-0.028702897717483536,0.12041579353566066,0.004739510829861757,0.027895273858944716,0.0018587696214953135,0.018433886953867655,-0.004219205818141473,-0.0044615037059498805,0.00011353517437998128,0.06383189594766533,-0.2519163131771542,-0.06080963594452923,0.12978765784638904,0.0010726735122643626,0.03200097198024098,-0.03231790534233673,-0.06369855175159878,-0.031975028267821594,-0.010694494250904605,0.014622631618873805,0.0208940852864324,-0.058466350176899835,0.008850670182835564,-0.009875212581211181,-0.017839706774701806,-0.23859800156973723,-0.011807834356196395,0.0055843931163370485,-0.09422653524838734,-0.05016517467048654,0
TCGA-UF-A7JO,-0.26189623221148434,-0.020346697884800084,0.07799713195384163,-0.17690119428632162,5.1930330795554725e-05,-0.0007238689493841035,0.000381567795059654,0.07808061154267489,-0.00686518004229588,0.03690898244268983,0.03180797206595434,0.022043345607138647,0.0066862216129619685,-0.032014334179822065,-0.014322928369349813,-0.000812869177780269,-0.008578810438760477,0.02762878528171721,1.6056017665378983e-05,0.006512461757383114,-0.00873060129216375,0.10534619148894006,0.001434153827593577,0.01754032187275616,0.0033228978188940927,0.009237134009614156,-0.00911482431482183,-0.007708199695538945,0.001401067440975425,0.06603200920522108,-0.09429048608208768,-0.03161416781357378,0.0006340844383256534,0.0005232719116186917,0.0073982594132085844,-0.03417526301055921,-0.08195161985554278,-0.04691858822376918,-0.040269837596949506,0.015149526003007438,0.0003611366311778953,-0.062163818176313224,0.007365599548883359,-0.011575583431426862,-0.02157773513383125,-0.04161397349613627,-0.02097353429608356,0.012847459851038879,-0.08126477823585006,-0.10023224768731076,0
TCGA-CV-7434,-0.1810999966025836,-0.011850098325578361,0.07300481656797687,-0.10840540288076593,8.176746919431729e-05,-0.0006287262120904812,0.0007173563608675711,0.09386672827106995,-0.003463662876318378,0.04217057724177613,0.026522500039492917,0.019643871449659237,0.00589282685690997,-0.02577147020071937,-0.08215595088140493,-0.0008615762525125664,-0.022590180774472557,0.026620468439436343,0.0020018834485774767,0.008184616587476691,-0.04532331243107323,0.1546128241931211,0.002728414092859398,0.01922864492102976,0.0028081273446987232,0.013515075395502675,-0.003570897968065296,-0.00910675658499288,1.8476771138780514e-05,0.09435330794930012,-0.11154755125861707,-0.04686036706112509,1.647947844449341e-05,0.0013747448372057399,0.021824795890539102,-0.027143705889866705,-0.11551734868901466,-0.028066735924379936,-0.013523365430043215,0.010986053067536385,0.01619366743007267,-0.04823784946634318,0.003476515818545863,-0.032739933442231056,-0.010251631991427992,-0.02981241557567465,-0.01966020074340137,0.009800363472786629,-0.08575370377884534,-0.09107475360719092,0
TCGA-CV-7099,-0.2580021041694793,-0.01841706550018212,0.06517435016567627,-0.13587337081771678,7.543511373728103e-05,-0.0006095285306279859,0.0005490658070601827,0.07006364297683168,-0.0037431756042578057,0.032117618596024855,0.024562385599315548,0.018759086985449595,0.005589484482006719,-0.02007103343919531,-0.05043495074757381,-0.0005516557243477481,-0.022200195626112983,0.026546120009334456,6.006886604955823e-05,0.0032571208487371423,-0.048941823555647065,0.11852771901412919,0.009716071301087896,0.020686191679385745,0.0035126317399628167,0.01764948591562472,-0.003973821494981803,-0.008337825505999057,0.000137757394883371,0.06351638794924666,-0.0894799369367837,-0.022556626122633622,2.5824802929471953e-05,0.0021587581487421854,0.01103213972031531,-0.02806508363125059,-0.06435880520936851,-0.02300884963066988,-0.01124994721730801,0.010973290213743337,0.01649150402686057,-0.06138534685648324,0.00489261353935111,-0.01985192207020295,-0.012705878848615827,-0.014613989413893896,-0.020081558162568024,0.010987612356424821,-0.07088594343192432,-0.06627057892909093,0
TCGA-CV-7435,-0.2639713508000289,-0.10549203419694561,0.07091332149115835,-0.09648024819726342,3.986705143245179e-05,-0.0007173283007392939,0.00034249999007202443,0.06479702153246115,-0.003955153162125743,0.03857454711188195,0.03369337699157492,0.027236194823480095,0.008024012475221292,-0.030520047577586064,-0.018439694359032758,-0.001455969345395341,-0.0374906983372083,0.030672636820895417,5.142595965542978e-06,0.04934807619622005,-0.010268197347383877,0.13407791867743363,0.004948061529575682,0.022392347617954982,0.0030344598054965876,0.03748634892155903,-0.003661211375796192,-0.005000708932501335,0.0004107323476618195,0.09825416253827227,-0.10319460772059436,-0.031416908699787006,0.006901772453348215,0.0013757908904660687,0.020539997247144375,-0.031619650146747,-0.05658388494493296,-0.04386432600725158,-0.006362024167677713,0.010546309682123303,0.004281658323920987,-0.04075091738380785,0.004129551090578711,-0.008500862101442233,-0.01239257300302031,-0.066960497381851,-0.011462319711814127,0.00975729499435484,-0.09111923926396556,-0.047888207400553925,1
TCGA-CN-4726,-0.2230117016626025,-0.014235034267970917,0.058004242578617235,-0.10678582949139484,6.243006932983591e-05,-0.0005041325446676334,0.0009462763628997063,0.07771074810039766,-0.003709403836630199,0.009937964706937532,0.014608004573335923,0.0069124682422758085,0.005211534620158639,-0.02607579630671308,-0.06355936217846153,-0.00045273741589371843,-0.013198766337079889,0.024364320835399772,2.1658776786295787e-05,0.015858955429134,-0.011001529031268754,0.07804972723862323,0.0024272013947986247,0.0197582194645036,3.333289564878371e-05,0.003720053608895477,-0.0011718444263870927,-0.006609695779345222,0.00017491549763942065,0.044908764345778895,-0.09041399307703524,-0.021962243263028716,0.0012420728924309762,0.00036852095653373075,0.017023058880212844,-0.025497115072053628,-0.05281837789043063,-0.03723324378646399,-0.006445827831025604,0.007551732357631526,0.006125839538842495,-0.0593421016937017,0.004460799889281721,-0.006862066538021592,-0.014024368075488921,-0.02942867949267107,-0.015415374222917572,0.007253493922779411,-0.08465137476140568,-0.017970566050099102,0
TCGA-C9-A47Z,-0.1817525728004084,-0.04081785418989316,0.043764010295620034,-0.12892754932045283,5.553208377999055e-05,-0.0006173894308438128,0.0005132079289224087,0.11360627276926709,-0.007056504722025813,0.0447964355573899,0.024874559011301783,0.009196171356282354,0.003334613722129825,-0.009919532135768558,-0.006547773051312171,-0.0006747248095361505,-0.021062223809204007,0.018948210274300492,0.0001682173077194616,0.004500310116858752,-0.03494705902245205,0.13641646021466244,0.007321648716612194,0.05649751668971904,0.0001228698585234207,0.01323994758706601,-0.001052791587654599,-0.0036167084802913984,4.3688923484267985e-05,0.0912801537288257,-0.17653374112945613,-0.130619515937143,0.0031491657504448007,0.0007563325780200132,0.021669581307858985,-0.02637150372947428,-0.05006711645717019,-0.023718771654471768,-0.0066041542911714525,0.007368804303484367,0.00031781300898608847,-0.061678237705935696,0.004053460441491438,-0.009981744648395349,-0.010732039253347547,-0.03603313561643883,-0.012523438554494578,0.005147885126300218,-0.07995279504877283,-0.08198829299870283,0
