,MME,TNFRSF1A,RBP1,TRMT112,POLR2L,NQO1,RNASE7,SPINK6,PLA2G4A,PSMB7,TPI1,FXYD5,CCL19,F3,TMBIM6,MSMO1,TOMM22,ARL4D,GAPDH,HSP90AA1,ALDH3A1,FTH1,HSP90AB1,PSMB3,APRT,KIAA1522,CAMK2N1,CDKN2A,CALML5,LYPLA2,SERPINE1,SOD1,TMEM230,RAN,CHGB,TCEAL9,F2RL1,IL1A,RPS21,KLF3,USP14,PGK1,class
TCGA-UF-A71E,-0.0004509648507948294,0.004834055454120148,-0.005628012505811619,0.02084571905238533,0.003722704574622607,-0.044611137721975745,-0.017729623457062475,0.002971078909017956,0.0039207123739397,-0.07060057018411255,0.07972751342836466,-0.0027891503584807124,2.570701023472593e-05,-0.0016187010189240136,-0.08136628077741188,-0.014833898548106308,0.016704309562240546,-0.044465781331663234,-0.12732757097468586,-0.0005433602423289696,0.041979418761980934,-0.07137336921836025,0.0403343336361973,-0.024617558441750294,-0.026550624194333742,0.05255121965273995,-0.0025846863785044787,0.0007224778509214547,0.01870351111417904,-0.019815854831507967,0.004314936554905593,-0.0830519153130786,-0.010032747800316173,0.0020253122318867433,-1.0802170261219382e-05,-0.10522950937233647,0.005340299059401311,-0.0004496804175595266,-0.015132235464183155,0.0031977902927361797,-0.005421353044011348,-0.07046735721004034,1
TCGA-BA-5152,-0.005894840518815066,0.0057729546718681265,-0.001686763093541463,0.02232516633962959,0.012913909210335672,-0.005530507704573769,-0.005521012129924233,0.00047883844927398714,0.01484554955295425,-0.061284435385987095,0.07697460507627571,-0.010470878180468643,0.0009053581866050925,-0.006137967529194688,-0.17066832731531076,-0.01044420069786226,0.020721060207809762,-0.02934776803086018,-0.1171820140099091,-0.0007189074911823113,0.0019486100793886262,-0.010305125500650845,0.06483552491188267,-0.034264587700209535,-0.04052980834763243,0.0534478798608174,-0.004785469390336271,0.024693504892583065,6.78585326017428e-05,-0.035976219814675484,0.003781120907922621,-0.05674245424591383,-0.007165507413238889,0.0028225466033061177,-4.021194994015215e-05,-0.08733664268998882,0.000571036353640657,-0.03747074859021142,-0.021893658368598072,0.0020212837442510154,-0.00473730809813394,-0.04663615045401274,1
TCGA-UF-A7JV,-0.003531309962543487,0.0054867315839436095,-0.028122937134451277,0.04570491716665533,0.010105031478984025,-0.0022276915328238583,-0.09127460801116043,0.0004407701491488158,0.004438788222472869,-0.0564703810825535,0.09066423490905394,-0.08788953606970328,6.945303234983155e-05,-0.030239331939776404,-0.09476748510034795,-0.015726775662602145,0.017223053327365238,-0.0901948895348055,-0.17270308496135056,-0.0012699112768226864,7.212622974768765e-05,-0.1549310973498729,0.08312223685496625,-0.026241313063987873,-0.019280559259594578,0.03419326889894923,-0.1005189429476869,0.0031695098958013264,0.0002785582870910461,-0.057819468550897424,0.0365146233481216,-0.057473476875076056,-0.016088228559955578,0.0025193663402615983,-4.213344197740132e-05,-0.15578586739231887,0.009741285176350823,-0.008189032086994048,-0.05655827953731219,0.001229687164664643,-0.0063386423165727665,-0.06458892078363884,0
TCGA-CX-A4AQ,-0.00016675812131398355,0.004017378312367795,-0.009994811580089883,0.04771845088607882,0.012181529785279439,-0.0003557894075325707,-0.001999018408287321,0.0,0.009735822850628989,-0.09602617694139652,0.050954758679962756,-0.014963960394605947,0.05048387945857121,-0.0008824575104298439,-0.060381091952418205,-0.00585114758214375,0.019285566182216107,-0.00835513554626025,-0.0974944210511603,-0.001019121667170825,0.00015680387118598786,-0.0660252777710052,0.1168963328228274,-0.05663193527078639,-0.024236241699270408,0.04649364010143357,-0.011981947594999705,0.0015742136630965164,0.028571063300193617,-0.045016672232899846,0.006118542335055879,-0.11478109433051079,-0.011528964969159112,0.0017878842402996918,-4.130710084221126e-05,-0.0742748311435141,0.0009982754139541935,-0.0003263933162416171,-0.04382448865370259,0.0009771228358115944,-0.003982381231305454,-0.04692980506014178,1
TCGA-CQ-A4CD,-0.001994045450201609,0.004265263896921342,-0.012489974007854723,0.026285522256961888,0.012530938552983168,-0.0057966843440221405,-0.024547182705450102,0.0007350935136846482,0.008865660234952522,-0.08901517699722739,0.0677713279345637,-0.01813201584294155,2.1916932766503717e-05,-0.028121359364948178,-0.0765528044664888,-0.003475300380662328,0.01573398013354274,-0.06023771842159811,-0.16565840560658976,-0.000660292114206579,0.0014220471739220606,-0.041957528522317614,0.06388891593957431,-0.032953005641299875,-0.031801751524173874,0.052646429867549104,-0.0447714240946686,0.04024415363269221,2.7978298145789767e-05,-0.04239371926909563,0.01385686025086952,-0.05610326638767294,-0.005007054687542559,0.0029895104618307905,-3.348174985113436e-05,-0.08437147976777969,0.005147859855523038,-0.013503232901808002,-0.030413153484147852,0.0011381179509991793,-0.005367815440396825,-0.04907957869883066,1
TCGA-CV-7103,-0.0014467153068501866,0.0062676626791860635,-0.009222214156977517,0.029276820929989268,0.005467210281427359,-0.00848614932281394,-0.002530499674834356,0.0,0.0032952975400770165,-0.0401036810187546,0.12113832888457607,-0.004703180475257583,0.0006353403304733465,-0.0010955992349341137,-0.08375269836966784,-0.005408747113996216,0.0167627001635365,-0.026057049420626185,-0.21922378400012887,-0.0008837774208756236,0.008321326454878174,-0.06899412971655008,0.03955170333549798,-0.028935084052215936,-0.03169104995582895,0.08956039393344264,-0.01718153244338524,0.07973311508231218,0.002228539876496738,-0.037916850873827075,0.005978066905953696,-0.03781618146263527,-0.015833137093880557,0.0016801989383654823,-0.003593419095753636,-0.11018056728380754,0.00622764026778698,-0.00018710329958129184,-0.023490676122678075,0.002294967391208468,-0.003528512989072707,-0.04732282296897979,1
TCGA-BB-A5HY,-0.003626602914047488,0.0035619076198309205,-0.003491310565306536,0.03261401483149367,0.015540908676304623,-0.014838415558613963,-0.07434659570674816,0.000651504105381631,0.004091170034077028,-0.053020884413833604,0.10653371784520338,-0.017771239324415575,1.426357498180778e-05,-0.03514155304313498,-0.214068245343635,-0.013151306614551049,0.019761494133084315,-0.012766830835144202,-0.15196486455694896,-0.0013248935120760725,4.1651383952634875e-05,-0.12925139864554752,0.1314148209928801,-0.026281157866887644,-0.020451218114755945,0.05583198063338271,-0.027021988255879693,0.04847755135137389,8.76580307168365e-06,-0.029543893947462617,0.012188320063013887,-0.06746918480273294,-0.015553970995215419,0.0033558644306462652,-0.0005215407273124215,-0.09034775007109444,0.004471640809657906,-0.02335043866187531,-0.05504768623359745,0.0016706350955546252,-0.010353764300241175,-0.13786979535997498,0
TCGA-CN-6998,-0.00016086933316077038,0.005654434281581101,-0.031024972707720033,0.013881631674900089,0.005579387970027126,-0.004303028153170818,-0.17960040146911269,0.008395239758730938,0.01408328449495073,-0.042809321101933265,0.06482234959510963,-0.013774551752932459,2.7542571654632676e-05,-0.010751038249049695,-0.08171919818847244,-0.004902037054403274,0.008499378692933116,-0.06598209173880532,-0.1475307268811275,-0.0007308804999043835,0.00014980203180254133,-0.0075509252920424805,0.0440019348869939,-0.014864404959971834,-0.015055762321381092,0.0636702735222982,-0.007577654090864625,0.008109083256508628,0.0010236024950052438,-0.031269801719433304,0.015039523835202235,-0.02434924246230114,-0.0066067942418079825,0.0018239441702253137,-0.0014398048468544004,-0.05373992222010801,0.007726713570612809,-0.0037506964395493067,-0.014602476886157737,0.002576856405246501,-0.003853681031243876,-0.07807280306526092,0
TCGA-CR-7386,-0.003768642665335639,0.0050880514503108525,-0.009781765618022466,0.01740344804678743,0.00513905387883615,-0.005380560481251836,-0.042899984645783436,0.00177603811659092,0.006777530624422605,-0.04413113819998134,0.054888981646277604,-0.01222039215347418,0.0006924843038896856,-0.01244355642002123,-0.10573734646240343,-0.012547953234500517,0.011083807294708476,-0.023605923357148197,-0.10680970235419629,-0.0009826914768432846,0.00038285675333530825,-0.0536098634123723,0.06024352199886783,-0.019823003360342026,-0.019847209753268834,0.03155503084033146,-0.01235833990006627,0.016273853576189507,0.019540175214560248,-0.025179049960954186,0.017110028985973996,-0.04027899406489476,-0.01259399272033362,0.0016184971606362768,-0.0003116600348914392,-0.11213165014712945,0.007362892512698131,-0.00028566682389195516,-0.011590555151511635,0.0021749275659887508,-0.005273372308268984,-0.05272097731154587,1
TCGA-CN-4742,-0.0011150347667020792,0.005685207831806299,-0.018150887952936727,0.02424163731035653,0.009285065795992335,-0.005847007079166125,-0.15874276744114446,0.00020637308053772507,0.012727350131269577,-0.03924589129144235,0.03844188184199909,-0.012464738969669882,0.0003447780949798125,-0.017708796472583735,-0.1311891536679593,-0.027037342331908375,0.013433996326646129,-0.021667075593897862,-0.06579981275290328,-0.000568776323907006,0.00011551669214276501,-0.02226329744866598,0.03171147185587282,-0.017048652027013552,-0.0192864927096048,0.07985240801741338,-0.022345030627070977,0.00039286277987316773,0.002382501454043788,-0.035153542776181136,0.010443075715048163,-0.02172346086596047,-0.009814845267603112,0.001756327764194595,-0.001388342710374914,-0.06621398432320497,0.004440575069819325,-0.007055812174896461,-0.017593002028225824,0.002510363866560817,-0.005604523964961776,-0.046538385740716434,0
TCGA-CV-A461,-0.0003480201097460662,0.004802091384183134,-0.011624801090037912,0.025839342223420082,0.0049912291107682485,-0.007613438196833543,-0.0037767612228362985,0.0009753884879489343,0.06783516658036384,-0.08596208275162252,0.046138412648146644,-0.009650989823690526,0.0016135609720855848,-0.00033502421523918526,-0.0676279231611729,-0.010237266766598235,0.016110519321350533,-0.03545008948874271,-0.0872682573872406,-0.00138315661611088,0.008298672909512745,-0.03495678536924771,0.06439709797103949,-0.03117553887325145,-0.028437521474563042,0.14488546292213078,-0.004439415060360356,0.08251586887357515,0.02023358114103314,-0.041975180023890224,0.002198847893783723,-0.09231602677708707,-0.012591516388679494,0.0020546377449567744,-8.71142763001563e-06,-0.08101338322893036,0.005326260826173401,-0.0001530776834648933,-0.020156734903196222,0.00208474901671678,-0.010515041957142701,-0.03925090245416459,1
TCGA-BB-4223,-0.00013944068738102252,0.0035846299344236515,-0.004753217587932213,0.01959221676856738,0.004341182922407183,-0.000903421861488677,-0.00117631975834683,2.6969514032339753e-05,0.022466896797521445,-0.04825761571469343,0.07558169648735459,-0.004872226625065846,0.0038352582661630467,-0.004820769023866131,-0.10554713557606658,-0.002883340698720187,0.017605247434037095,-0.007204685662280806,-0.18372923613296555,-0.0005270951418031792,0.01041456685635569,-0.022069391578417433,0.05141395120766264,-0.021535986213963326,-0.020363732824442912,0.15145423760427856,-0.0029451753743603153,0.11718375554338958,0.008965488752401109,-0.024947399065537026,0.0047526430698548,-0.049680910818108014,-0.011766766072205326,0.00268204976436601,-4.707157695395875e-05,-0.07012530120490619,0.001416754768089129,-0.0005451917102874993,-0.03192020027836912,0.003080294802049896,-0.01188681766213111,-0.05133443608273464,1
TCGA-P3-A5QF,-0.0001288263284875766,0.0029378316495959696,-0.002685622541716787,0.027906243800537835,0.006596590515203429,-0.007969684760534777,-0.03685102173528384,1.8515849262759433e-05,0.04156476450563285,-0.0573073178518682,0.06328985545220106,-0.0035243361495494617,0.00034027611981234427,-0.005550097396054961,-0.11311360439172684,-0.021221372067269057,0.02717032885113168,-0.132313509358499,-0.09360335915560257,-0.0013529733707939408,0.006145006361002401,-0.018805492179997173,0.03613291148726981,-0.029872155824127004,-0.02819237250243673,0.08950076585923956,-0.007451015074511126,0.15794305085968308,0.024414012410701236,-0.04974717144446138,0.0005754742080242869,-0.06790521399972944,-0.011611138152096027,0.0029179643001609177,-7.028877607761182e-06,-0.01766776713629638,0.0012401416856328868,-0.001037107194427213,-0.028358666666876108,0.005535143882613216,-0.005755583987709419,-0.07006658144081733,0
TCGA-CV-A45Y,-0.0031959580174356597,0.004585862549361923,-0.011742673743491453,0.01478280821267908,0.0030983103638008635,-0.002683974025254841,-0.020056404549477096,0.01657567064459594,0.006217934231694325,-0.028369084726674168,0.045866380836583856,-0.009458011566517356,0.005842064939055772,-0.002059778746533754,-0.052996738935597636,-0.0070684646027073805,0.0211003555745597,-0.023811199465153324,-0.08857971697506935,-0.0003787139135869444,0.0011845810204240404,-0.03159770937312572,0.03261305615349861,-0.0208918624666109,-0.02245688067835421,0.044979233044612245,-0.011313966646911117,0.0015734866779376097,0.006238225205899851,-0.03291435309254468,0.006706847999758026,-0.03643470681679932,-0.009068707491509927,0.0012998270466947238,-2.767745007022109e-06,-0.08926970626861006,0.004046322073701017,-0.0012490543560042314,-0.01956934299077987,0.0011449415968656455,-0.0030331093641664713,-0.03982305641189276,1
TCGA-CN-5355,-0.0013771948911525313,0.004346767430122367,-0.010090161439163622,0.02033430937135477,0.0058885981445907995,-0.0022974484846490653,-0.035331863163525254,0.021864912434381732,0.06818697406133543,-0.07432268939951893,0.051057337191392355,-0.013286926518191272,0.00026069913354932815,-0.03016390168437141,-0.08363588767727455,-0.009170282725405333,0.009272011682939976,-0.00847700787209528,-0.09639285880792513,-0.0012698735828705354,0.0019667156159477723,-0.021406883510083498,0.06916296641721739,-0.024345511229133445,-0.029125946100495827,0.06156888283542389,-0.0074744294453279745,0.0006170650028799867,0.0020006044700435067,-0.025527706750958334,0.02119346397224405,-0.03358478972077425,-0.00975119328709706,0.002104443360262873,-0.027100962635377177,-0.09056369846208828,0.008979247497167907,-0.004177452543054273,-0.01658406095928858,0.004094558661824052,-0.006743381934312186,-0.056045291012524784,1
TCGA-DQ-7589,-0.0014214335033899412,0.0037816747899816682,-0.009718371392184127,0.019486154014319038,0.003991022934000321,-0.01725394748162905,-0.028251712093676686,0.0012667450272167956,0.06196792268495425,-0.04291981145423164,0.08300032330203044,-0.006775512935072113,8.546066519123169e-05,-0.0036356072057059817,-0.10383142675375107,-0.014791002918980067,0.02778631108453865,-0.047053163971678545,-0.15040808840369194,-0.001336530265117341,0.06772438547667453,-0.06132346612417317,0.06158182243231942,-0.017360165302984912,-0.016142895531368096,0.05205725581844377,-0.00924448034885338,0.001008910003530685,0.0034398885084721107,-0.020433086895285623,0.006526246796709995,-0.07960268122903907,-0.011742662133915166,0.0022535410577290676,-7.774575812890522e-05,-0.12128714492755287,0.0051589182750940805,-0.0004518856423483342,-0.02246457996387114,0.0031892987439154593,-0.007941492850582373,-0.11938090202418664,1
TCGA-CV-5444,-0.0017529322908172707,0.005311949446996553,-0.0009010378826634881,0.02458032029873501,0.009876707336525662,-0.0007891531373745101,-0.020469471408163294,0.11075791409760753,0.024643746315266477,-0.12109555309884214,0.040152894598537686,-0.020963927748974633,0.0005667748826585644,-0.0032063096313004118,-0.12411163287109704,-0.0037702791624192908,0.01093378562366772,-0.01563170100888049,-0.10069829586727083,-0.0009697921365775564,0.0004245946359539284,-0.013551261524845665,0.04429978736672763,-0.02139794266341355,-0.023971655563317498,0.0596380041027809,-0.016298793879094796,0.017564543027312418,0.0005703151495215122,-0.05274331088440288,0.015448623020408293,-0.04042211263637919,-0.014768871290907317,0.0015672926753678253,-0.04302178856548249,-0.09128428116650551,0.00516019533808988,-6.205201843233618e-05,-0.019552412751656166,0.0024033453105174753,-0.003596992133042394,-0.06585550511671907,1
TCGA-CR-7380,-0.0009467499225335589,0.005157721771306524,-0.01778981704102041,0.02195318876877925,0.006664824554510759,-0.00917405252785525,-0.2101374830089416,0.0044745980395484945,0.024295290268355488,-0.05580421023873967,0.0793573923181263,-0.016304645596369252,0.0007852634238348626,-0.005089450346837638,-0.11780548870126711,-0.010777819398076796,0.013036702636200692,-0.0917324705925854,-0.1372706518481979,-0.0017340543150815451,0.002470820736187718,-0.019517342954512882,0.054345292930963934,-0.019025658425848538,-0.0333026736688496,0.040496321412056516,-0.007396717232509327,0.009785801827010986,0.004438817254484311,-0.023219885885811715,0.006670348507047225,-0.03855017952987408,-0.012960797514994776,0.0019828916348590777,-0.0008058120337350916,-0.09534343165619595,0.013418488745636064,-0.002306098787272074,-0.017815946653112622,0.002282666047972132,-0.006072039047331558,-0.08008467485843934,0
TCGA-CV-7089,-0.00010365357665979816,0.004410648502938022,-0.0014252918624827538,0.017630399093130404,0.008904105758757037,-0.0015405248571653976,-0.04621358427655163,0.02537177139088907,0.015853586442067844,-0.08921865834186213,0.05935970174002776,-0.013121948826635043,0.00044522704335054193,-0.05573969397733571,-0.08855512086228341,-0.00828927324043326,0.014209753778126201,-0.07771773346596578,-0.11852770401945273,-0.0007462479931730012,0.004956273404611064,-0.01585014917090027,0.04618923557238162,-0.02660669151972869,-0.02211367933861471,0.06822454413998184,-0.01932474463664944,0.00736232410127969,0.0011222206409971214,-0.04234772905871318,0.0063677498487427295,-0.029275313982531623,-0.00849575174985529,0.0020465836684775453,-2.1674031943478888e-05,-0.02986172842119293,0.009084392350488805,-0.002471956750763012,-0.019954129050332472,0.0024754765238018585,-0.005454980257784914,-0.051166490159733166,1
TCGA-UF-A7JC,-9.772843796242937e-05,0.005734478735972527,-0.02454507901156994,0.026483087333516,0.009075618835540998,-0.004968718647928021,-0.1482240184534224,0.015198116480864565,0.035770507396431686,-0.05238391484653131,0.07761402826709576,-0.005031819592464969,4.3110987406523724e-05,-0.0292097606884864,-0.06767545221291064,-0.02536528328225807,0.014400345927992123,-0.050561263016157064,-0.14845813005330874,-0.0010502594344092328,0.0010121846265538496,-0.06567834372131824,0.05527375278182809,-0.01882362893323669,-0.020158408976218904,0.081082206625365,-0.014753697172610844,0.0001362370187791111,0.014437357779255195,-0.034704784090888695,0.008777110834922781,-0.02750176161071636,-0.006650767444731249,0.002548957169514703,-0.0001467601767932119,-0.11822490428829145,0.004585621046964561,-0.008338962313260371,-0.01934503393068449,0.003319627697011153,-0.0056672177818306345,-0.07284184236832565,0
TCGA-CV-5976,-0.0002156132526591593,0.005948190867495969,-0.027415310280568893,0.04078966337931149,0.008071399704061117,-0.010673413011788908,-0.012413665769114826,0.0002922322888951539,0.010626559547621867,-0.0648477046518912,0.06711576529982634,-0.04039245696122883,0.00011468507228444293,-0.03788379661730503,-0.08797762394779278,-0.006250110785261756,0.018234190836521152,-0.03943378077618222,-0.15845908621338212,-0.0008078588113548014,0.0005719064166883649,-0.06966001501899602,0.07063023038315265,-0.03256244100579967,-0.02886127571677401,0.10152129885879045,-0.04095635029485289,0.11442033955735353,0.006864871390978642,-0.05881951953734011,0.029348849312061498,-0.03782240862946701,-0.012496785713271659,0.0024215969422826237,-0.004363877667186802,-0.13877528526767088,0.009108306537550903,-0.00614558559581801,-0.02838824476046138,0.0043609223164594825,-0.007128456105495161,-0.06226747117998559,1
TCGA-CV-7101,-0.0002625418051640863,0.0035859782672135456,-0.003363134931445211,0.014952299253788368,0.003257958572420642,-0.013826134654340315,-0.0066027721153539875,5.556542022965162e-05,0.026912853365068358,-0.027837931880365402,0.049777773983844746,-0.006066387499487507,0.0007114511618716532,-0.010177345430677234,-0.07679868683175352,-0.00783670742702943,0.014032895002644435,-0.078991423630458,-0.11584284054259951,-0.0006913157317711922,0.0465936172579881,-0.07638838643394254,0.035685559183816495,-0.017683138957047848,-0.013547221771316982,0.06488931473890379,-0.002807248784978621,0.009871586075761973,0.0010001534403790517,-0.018983025949859386,0.0062753571618908025,-0.03205413936165508,-0.00817305203376762,0.0009989769518667668,-0.0001718889120368227,-0.06510160010380416,0.005155219522269206,-0.000347603569210331,-0.016481981275734216,0.0024060550938694272,-0.006300536139882429,-0.06662793725194219,0
TCGA-CV-6942,-0.0010015301925761033,0.002439745888677066,-0.02222829560200349,0.018461220602615458,0.003082891006500903,-0.0037628473447639415,-0.004569498451287423,0.006399263378599942,0.004406577217334957,-0.04924762282838533,0.04937103682699812,-0.022126985431003117,0.0008018676598895126,-0.014514594756524273,-0.05637532548287876,-0.00430515428898306,0.009216781183362175,-0.04151560052984242,-0.11444645611764846,-0.0008377110332959094,0.0002516155142286782,-0.019516728911947064,0.04483722880570928,-0.031663664010130946,-0.01588788957027957,0.031670684966295964,-0.014566424167314069,0.049465669579359835,0.00011880843443230846,-0.024025658925007378,0.010539179211835255,-0.05443661725532406,-0.007081649152549168,0.0018617167353384887,-5.3313937095695654e-05,-0.05649706146291941,0.006988249528359778,-0.0002235496510908588,-0.018532599638126198,0.001184796875769849,-0.0021948084688768496,-0.031713208579639746,1
TCGA-CV-A45X,-0.00016619468787957116,0.0031203134035629344,-0.012198981017757312,0.012327240987951413,0.0046642962036604506,-0.001988776639566842,-0.15829258277048577,0.0003718361427719208,0.0235754767084528,-0.030019304696180606,0.029987847068269038,-0.00953523534867519,2.7253420404039192e-05,-0.012119245524690039,-0.06062477302196001,-0.012985478979518484,0.017197273550190833,-0.04083933348097416,-0.04552431929413744,-0.00043118902050448034,0.00041443331898133247,-0.005974809606138482,0.029722700809315585,-0.014565958198311732,-0.008213868619022784,0.0466555364073923,-0.003399573620911689,0.00010265030443762266,0.0037535067376379635,-0.04413438262704632,0.003314733805023496,-0.015296068304794444,-0.0050679519322440235,0.0012656035661754226,-3.683689397835181e-06,-0.12777078545662773,0.003815760174466631,-0.022307467574259675,-0.015063875727159965,0.0023230713324081673,-0.0036738110126513803,-0.03593266966193189,0
TCGA-CQ-7065,-6.048730547497953e-05,0.004900264962000075,-0.019797233601916448,0.03718996025242976,0.010044721160990252,-0.006286704961700558,-0.019303743107731492,0.006767560777979947,0.03718267137601833,-0.05286290854041506,0.04113943530456454,-0.012439986332909608,9.65728575558117e-06,-0.008751561290576353,-0.10869342624996418,-0.007420556956051821,0.005561006818642925,-0.042316351454385025,-0.07333247666401103,-0.0007661583017570955,0.002027546940942319,-0.019999497949229526,0.04675609887904613,-0.028666894372004453,-0.02489040155404881,0.06891384467776943,-0.022974239391226288,0.02677500879956466,0.024224591925224227,-0.028497663879136933,0.007859053075815014,-0.03302844655983753,-0.011125777147887338,0.001665735745742083,-0.000333353978669501,-0.21355899610582055,0.006109563969167867,-0.0003661825880560357,-0.01428942332481808,0.002055232053175139,-0.00628951369207944,-0.07251565176591525,1
TCGA-CR-7368,-0.0003311534572578507,0.004674777759931625,-0.0020377580184983957,0.014528367723396907,0.0038085094452289443,-0.0026758772815564957,-0.12913200908545172,0.00023895454116128727,0.03334937557382574,-0.06378994772256655,0.04427144319239989,-0.006076866343640856,0.0009331203668044797,-0.0013733165073901066,-0.1347401750468686,-0.008605008283769687,0.012239798639388616,-0.02888299506580496,-0.08919652452427203,-0.0007931180200838456,0.003333435511568776,-0.02700524116319251,0.042167355115899696,-0.018318734050936782,-0.012033963346194033,0.13289764018042846,-0.005412202441448222,0.07293318669996268,0.007173054527920978,-0.04112650954513353,0.003794946985638531,-0.0282688720531219,-0.0076929367498676715,0.0017759380907696296,-1.3868592786984885e-05,-0.042092294326319106,0.0016648739185842966,-0.00023921677084043336,-0.008915610586553407,0.008190807584550807,-0.004100245607018908,-0.06317246085689837,1
TCGA-CV-7236,-0.0006559819198326206,0.005251058516712902,-0.005472433718429961,0.016833932589732075,0.00800498571785439,-0.007711132470077132,-0.08765738658682802,8.491196896464293e-05,0.01765079295706027,-0.07772953472301031,0.05727659841217164,-0.02897750842830181,0.0010646585648276278,-0.026624020273524198,-0.1266317377562886,-0.019173775567317825,0.011931748122276896,-0.06687159390471281,-0.11129547849178499,-0.0012358713956138483,0.0010991066807464014,-0.029110880841747656,0.07223835062885334,-0.02297228580238606,-0.014627771619933614,0.08232743551864101,-0.04884183202785444,0.015774123977957057,0.011527346614715005,-0.04201290710612388,0.01852117928197139,-0.04318140638984269,-0.013199023550691698,0.0022952564520324465,-8.121041734632857e-05,-0.15980096025920715,0.012888507602378916,-0.017249163048688773,-0.01626737656942571,0.0020020648517647295,-0.00609687163079459,-0.060724346550959006,0
TCGA-CV-5442,-3.353337698357489e-05,0.0038401708375892245,-0.0004417544720742056,0.013599953253407885,0.003594610397375219,-9.744537710731593e-05,-0.0593449883018544,0.0010505957212478647,0.014214455900266675,-0.05287587697537162,0.047123288001055065,-0.004635820140206571,1.686776630835544e-05,-0.0013929758028901386,-0.08735808938594844,-0.011904460765188675,0.010609114872331576,-0.10976808250197581,-0.09958844262429191,-0.000275143533320417,0.00047171819867047925,-0.0038046954581724855,0.05407905387340241,-0.01466995727196035,-0.01958902644775292,0.09391100425523596,-0.0010672840891157265,0.1440378603282433,0.0473119921792472,-0.04056513622764175,0.0013942614617138873,-0.01408387483238788,-0.009926250886338733,0.0013802593779165383,-4.788796217185735e-06,-0.024413677882480438,0.009338868436785289,-0.0006514785332335096,-0.034575475513298023,0.003179219780754899,-0.004740072458059135,-0.12144287862474056,1
TCGA-CN-5367,-0.00034500301458114833,0.0046561115183105465,-0.014263713424373515,0.009968532584302043,0.004192825119060956,-0.00406075570183061,-0.038562734920308483,0.004235035835380514,0.002490674079363237,-0.08046831834422101,0.056771779197315186,-0.011540053624177076,0.0007072840897349357,-0.011472519612475682,-0.11489272473277014,-0.005862483247833931,0.014860699091820861,-0.02468561267643363,-0.11223392613225956,-0.0016788890559358447,0.0014138343532148193,-0.009428448157396383,0.10388734494645527,-0.027986208231144456,-0.015403801890135013,0.061813333601667034,-0.01566853608398891,0.00039126341252357307,0.0020874106105532274,-0.034757786155728845,0.016944648584193815,-0.0739830350931533,-0.010011750266231188,0.0027105301108122774,-7.63718415426856e-05,-0.10394155505436004,0.0114642418119293,-0.0005892210279458528,-0.020173468397917196,0.002922715981385234,-0.00861783957894658,-0.09480661762283718,0
TCGA-CV-7261,-0.0019228165589286388,0.004922189905250938,-0.013414228275990337,0.024904721556249187,0.003476069427525387,-0.00633742897837037,-0.0345186109490225,0.000394301801578184,0.02385885907735396,-0.05192022640325652,0.08930322145268363,-0.0030898914762455794,0.001183020250165503,-0.0023036401286026372,-0.07947610151667067,-0.008101886562036009,0.019831420293659696,-0.03683367201234671,-0.1726421896005547,-0.0014843259023035575,0.07825295757479893,-0.10193935550036257,0.06744415443448044,-0.03143099168282995,-0.01888182660474924,0.05004523422890566,-0.005787755521754327,0.0003752697390276262,0.0039316482621770035,-0.014466400103726322,0.009964539020318795,-0.051821100920347675,-0.012440679950528177,0.002269028601528856,-1.6835456139835922e-05,-0.09205137438064749,0.00633179184988892,-0.0004900159836966271,-0.021833038096456515,0.005881486390438435,-0.004935922109974484,-0.07303850021097426,1
TCGA-CR-7364,-0.0010584551447238306,0.006036640944782915,-0.011872463552985822,0.024493447133363364,0.005186513351492879,-0.0040246048079152245,-0.01690158136889458,0.0016001375485947052,0.03817627847959326,-0.027873037630013968,0.08699726491491855,-0.00760954687673913,0.000470985295579044,-0.013253180064513885,-0.1547637763584931,-0.014761706219854162,0.020449647862497988,-0.07069361782114666,-0.14457436703469995,-0.001194446489671955,0.008205431900141892,-0.00783724456844658,0.05499134727995491,-0.01828392508124983,-0.026260282311886145,0.12374801641883469,-0.007119815022795363,0.0009205086082076332,0.01856707296724554,-0.04085106407052772,0.00498532522266865,-0.04907479282877562,-0.007004179534470092,0.0022603592991178615,-2.105676507140921e-05,-0.08352957350249827,0.0031950886390558664,-0.006011006741206501,-0.03755696829869507,0.006404640026183671,-0.01067734604304599,-0.06370316119701373,1
TCGA-CV-A45Q,-1.5685259803157252e-05,0.0029033564136621707,-0.018737640795547877,0.016490314552992106,0.031179188812571163,-0.001441794363272836,-0.07823480578404172,0.06870597189741273,0.0016310312428214067,-0.09079772138283802,0.06266686133192761,-0.01602367410872404,4.1738434001807805e-05,-0.003573705167701304,-0.03849457904320085,-0.012824777541427726,0.009172195236940258,-0.07868073210592277,-0.037671833455117536,-0.0003423439481574586,0.00021329205263579589,-0.005594892698630468,0.01496347982782309,-0.034671122519867946,-0.04196360909127971,0.020194738819140197,-0.004023117617933891,0.00012824018203113767,0.0035722159990127346,-0.035583650400794864,0.00046344832175836766,-0.03222042384387874,-0.0010607344661173544,0.001528964099818817,-0.00013594805061470106,-0.030800901087136047,0.002151888986827185,-0.000676578000829757,-0.0652681414708023,0.00036222559440299664,-0.0011983325316228398,-0.017566585606904987,1
