,S100A10,BTG1,ALDH3A1,RPL12,TMBIM6,TPI1,ROMO1,SERPINE1,BANF1,TRMT112,SOD1,LAMC2,PSMA7,RPS21,LAMTOR1,OST4,G6PD,SELENOW,RAN,FTH1,CIAO2B,KIAA1522,GSTO1,ELOB,RNASE7,MME,HK1,TNFRSF12A,LMO4,GSTP1,RPL36AL,F3,PSMC3,TCEAL8,SPP1,CHGB,PGK1,PSMD2,PRPF19,CXCL13,TMSB10,MT2A,CDC42EP4,CTNNAL1,NDUFA4,class
TCGA-CV-7103,-0.058779935217416666,0.10341715033811619,0.006268543142112717,-0.09856843351551166,-0.043549773146620036,-0.0021969560001271343,0.05388332332486763,0.00801457540849199,0.03802805685247034,0.04446774731256167,-0.024435893200306927,0.006393138079503957,-0.14350708438929802,0.08265787017780879,-0.009570615036500625,-0.22705732547070145,-0.02392785577057121,-0.01572595687167181,0.07620745249655743,-0.06718667300479103,-0.045516852424503554,0.06961899870981879,0.07500389412548382,-0.08716396921561805,-0.002213363264019302,-0.00183546092982363,-0.037303352499064676,-0.03914797477111992,0.015653205742413273,0.02884451231929518,-0.0009123635142128385,-0.0006923507645603275,-0.07899132731911057,-0.09765320432146339,0.00391591664087324,-0.004741228246718325,-0.06907262760840453,-0.0028507377838594412,0.004578026533778047,0.0017293966062620516,-0.002274989619315219,-0.005139902937594631,0.0039326998053872035,0.039120846977718844,-0.006990899207118407,1
TCGA-BB-A5HY,-0.08083307560446262,0.07142806933099861,3.137642762263381e-05,-0.16335858645604828,-0.11131132135542772,-0.00193208782712266,0.10018994645441374,0.01634043442213312,0.04979236073158848,0.049536518115921364,-0.04359693999724275,0.010615768279830802,-0.22776169663595053,0.19369917147223897,-0.004810813151061919,-0.1723397071954898,-0.021405015069204527,-0.009032046366791295,0.15220928506963038,-0.12586536697957953,-0.0579599118598446,0.0434005079362505,0.0541035344165687,-0.09174090683997253,-0.06502906338171462,-0.004601104256794868,-0.023268130243734933,-0.10219219384061227,0.005636500150192046,0.020387170709485286,-0.00141212530603527,-0.02220728195261561,-0.06373325054603633,-0.0832018162742159,0.001219574323435551,-0.00068813115371645,-0.20123543854492487,-0.002627178726356763,0.005522225487052276,0.002772414044956344,-0.0031745114111483186,-0.15949441128635122,0.014712543178065373,0.019717410524623245,-0.006037238199733825,0
TCGA-CN-6998,-0.08295810479566375,0.10961159134538387,0.00011284745337444153,-0.09322697309554455,-0.04249239262863611,-0.0011756134593949097,0.030312845846832782,0.020162938920104248,0.011976163328063855,0.021084423444801107,-0.015733886006049067,0.012150982723731035,-0.10281961978539038,0.05138249884451915,-0.0031431178433561353,-0.07776426561949921,-0.005308745825269747,-0.008901006913201911,0.082727191128949,-0.007353111787398482,-0.022099584441899443,0.049493537215756854,0.022487364092334823,-0.04614509171462264,-0.15709187192085833,-0.0002040963929981777,-0.019481393039214943,-0.043113506334129574,0.0038029380765071527,0.02448410255579241,-0.0005308785286249885,-0.006793989366006186,-0.04880972582166398,-0.02593108561402685,0.0008357718517358774,-0.0018997069998695345,-0.11395545138982922,-0.0012523742063139897,0.0016127038152905528,0.002684266816052448,-0.002203171280600243,-0.03221973044321723,0.009862005712516888,0.011130164267078293,-0.0020414389871318676,0
TCGA-CR-7386,-0.05543374204620079,0.11647006345631444,0.0002884100375757608,-0.09230261304867031,-0.054981362286841126,-0.0009954626143436232,0.03304494479938195,0.022938789362327433,0.02204147361431713,0.026433612172662976,-0.02602730257569946,0.022955674531883397,-0.13469499568678617,0.04078429237196252,-0.006131904486579589,-0.12199989046634983,-0.00910568123638419,-0.008254905434665342,0.07340889383312567,-0.05220543222613567,-0.023597991644691382,0.02452903068954694,0.029955665723400263,-0.06846344280073545,-0.03752351797799963,-0.004781311387207337,-0.016313327238713718,-0.04995994939387733,0.009764769801852882,0.02862586561017721,-0.0005245086023342706,-0.007863555875675079,-0.07130220124303042,-0.061240082254908096,0.009948679422447685,-0.0004112104158812589,-0.07695180051660512,-0.0015435502501935962,0.0027619507893900394,0.04327956533486738,-0.002155503238054447,-0.01881059044187541,0.01997231112427057,0.020085476375557482,-0.0037606710702844754,1
TCGA-CN-4742,-0.05076607655702702,0.04545788700950408,8.701994474770032e-05,-0.06409573959322536,-0.06821580668743965,-0.0006971791979186819,0.045963926559204324,0.014000649228513868,0.02460168747343729,0.03681994725238416,-0.014037170045477812,0.04196799826673158,-0.1779383265604082,0.061905416008146356,-0.011251595275314564,-0.10616758973032117,-0.014402253006236793,-0.004695468190538386,0.07966036735414843,-0.021680060199862378,-0.022552170834500236,0.06207257970383217,0.026720147757203504,-0.04765968839467174,-0.13884823356319456,-0.0014146547976550902,-0.02262393184741309,-0.031027527557331916,0.0038956028987390157,0.034571746988051794,-0.0005323300689186232,-0.011190861024993237,-0.12410423129725205,-0.05977251266975234,0.0013988990200148152,-0.0018318068388776412,-0.06792765913123822,-0.0018452801438382056,0.004052006027160078,0.019480752123152374,-0.0025658068655049285,-0.025331771303792917,0.010625427854152037,0.030564172144847822,-0.003399894769259291,0
TCGA-CV-A461,-0.07098743067594918,0.11731326400950773,0.0062514779870301695,-0.11064300017593143,-0.03516520386061695,-0.0008367629257975805,0.04798631677159459,0.0029479148583938467,0.043997250394012775,0.039246656713908146,-0.05965236265936762,0.0078374440801692,-0.155465930007588,0.07092655690861205,-0.006872948944815564,-0.0991389109410069,-0.0057450225176893825,-0.01723408641038488,0.09319057688415688,-0.03404101359856602,-0.039368031666912794,0.11262546325715554,0.05998955493689237,-0.11217451016167045,-0.0033034363255334837,-0.0004415362934277603,-0.016371772329509662,-0.06811515752304176,0.029659130874140058,0.03422219515313449,-0.0007788872287328052,-0.00021171452495676737,-0.08145727400507659,-0.06628907679396986,0.0071831489266049615,-1.149402996090281e-05,-0.05729081230609372,-0.0012025745962324988,0.0036103383784304387,0.06877068734707198,-0.0018684084342547494,-0.013321121194393125,0.022773817349442907,0.03330859966034557,-0.005751379443961835,1
TCGA-BB-4223,-0.02278110650534578,0.15600357046568755,0.007845403253854032,-0.14211835249518917,-0.05488245632785429,-0.0013707441990214203,0.06715027980927783,0.006371694541434962,0.022941775833280394,0.029758071979227942,-0.032102591639104686,0.004393244423044985,-0.10707252578958196,0.11231927752440916,-0.0049696942308405535,-0.1015243304973443,-0.004828513883839095,-0.009885911007770356,0.12164760692573755,-0.021491234130867502,-0.03311259097576824,0.11773164352319358,0.028088891233812575,-0.0468451576744911,-0.0010288967691866498,-0.00017690967428336,-0.023972043568480036,-0.006874996159749577,0.024077328562407636,0.022096650114274873,-0.000635908093673573,-0.0030464270264328706,-0.08840469153287224,-0.0472467924675007,0.008616971940479255,-6.210716989159827e-05,-0.07492799804767473,-0.0012858918938651273,0.003559882681895594,0.038256085062758356,-0.0018500614300676515,-0.004501234161049023,0.06308407084846203,0.019690868282772896,-0.0046529307590092465,1
TCGA-P3-A5QF,-0.06637524506802707,0.07812732119577018,0.004629098220262598,-0.0956504659673384,-0.05881687285242466,-0.0011478202560923395,0.05170773130205404,0.000771517199190172,0.03624851113663403,0.04238601591110364,-0.043878691418933746,0.003766667094327818,-0.14097730335931846,0.09978712300679242,-0.004826071091740593,-0.08944970536896917,-0.008656456209093288,-0.010760443188468829,0.1323477956767955,-0.018312839932649313,-0.03868287029642615,0.0695726473413322,0.03531092752199634,-0.07389788363670818,-0.03223264502327716,-0.00016344314016168606,-0.014566160903276273,-0.011183457989789916,0.017568391543327743,0.025796266887693688,-0.0010574469180562615,-0.0035073173228110364,-0.08788766970328232,-0.038781198693918356,0.011729395748748114,-9.274040174168438e-06,-0.10226953051444004,-0.0013413684861529403,0.004255048625391149,0.004622433174981622,-0.0011675847828062451,-0.004191127594405173,0.0055713073628906335,0.022038522019718388,-0.004853070602626348,0
TCGA-CV-A45Y,-0.04472672307329491,0.07423375943081935,0.0008923573990421838,-0.08963573564403292,-0.02755727281727551,-0.0008318293764730907,0.03713082264739441,0.008991625535977349,0.021083173420418603,0.022453195370612113,-0.023543218012095933,0.01394105831616845,-0.11081230964260905,0.06885967027723354,-0.004608466072563083,-0.09990942476153242,-0.005155176429538035,-0.01177932699746317,0.05895522586812967,-0.03076993616811103,-0.026369449797668965,0.03496421833102503,0.030824397459778687,-0.050589677738211894,-0.01754282345087757,-0.0040547411412487355,-0.01418462353617497,-0.0510318001119076,0.010564128158800284,0.016159948992647596,-0.0005496396404560594,-0.001301652414966791,-0.04492117324088801,-0.061003188386251614,0.02892374533339904,-3.6518175190068356e-06,-0.05812593106650111,-0.0009582714032671865,0.0021484699397813726,0.03574543101212234,-0.001945308739854589,-0.030356531803311354,0.02006519149994237,0.0072866764068778974,-0.004622631763412693,1
TCGA-CN-5355,-0.04620340671130776,0.03379704423779101,0.0014815476539330038,-0.1077911254674364,-0.04348903385995999,-0.0009259721867223632,0.03417099615096512,0.02841330112975884,0.03293267193887785,0.030885215750137467,-0.021701671163771058,0.04415302641198125,-0.13254416273002437,0.05835520232090548,-0.006360271376141743,-0.10001892605738079,-0.008401337084955366,-0.00945628517333243,0.0954495707305604,-0.020846081954398923,-0.03163204958568883,0.04786003931458584,0.03146852996213999,-0.05300893718458508,-0.030903875923486396,-0.0017472597431534198,-0.025592698260303196,-0.04753442216212431,0.004549227262265388,0.034176863498187465,-0.0006902263050475328,-0.019061715020778566,-0.08484421556646453,-0.036007868035785956,0.0011790735065053631,-0.035757546263375656,-0.08180398531698674,-0.0028017405692541187,0.003470678173199127,0.0073825382518616384,-0.0016954320335743332,-0.026077903001067267,0.026725703088874873,0.07307154728578753,-0.004256812888771215,1
TCGA-DQ-7589,-0.06150540188176505,0.06138636577943875,0.051017495159648985,-0.11472393545166563,-0.053990321131592287,-0.0015052878801443102,0.042327797076626275,0.008749500115927053,0.023062816055744857,0.0295969762179611,-0.05143730915541585,0.0057847012160870395,-0.1526905879276903,0.07904729197896627,-0.004512535955717737,-0.15766184227372046,-0.041755783145665984,-0.011456229639684241,0.10221207690620084,-0.05971695973167529,-0.025151124876888798,0.04046625820286443,0.05504951451577642,-0.05371607340479691,-0.024711049092660746,-0.0018033856747495744,-0.039904745118388985,-0.02358088326352827,0.019664803593245316,0.020052504225125778,-0.0009863401532357523,-0.0022974782641783653,-0.07137741033788891,-0.1064611218040832,0.005911954564931572,-0.0001025792913882172,-0.17424895793890632,-0.0017607033726923867,0.0031118731141914937,0.0022434770376851395,-0.0017805473357451898,-0.006557082111281612,0.011107102755066623,0.0498646126120156,-0.009032807608492866,1
TCGA-CV-5444,-0.06825374744076322,0.0686025367080385,0.0003198516255574316,-0.2101748386315206,-0.06453563361667605,-0.0007282100019291387,0.040979025660832294,0.020711403218173777,0.034548312275096284,0.03733436340372423,-0.026119782302433094,0.018732309766601205,-0.18777204967374408,0.06880009695970711,-0.007473957554079793,-0.09776734141819139,-0.01340745876357881,-0.019912910348091412,0.07108645254977247,-0.013196255690341904,-0.0303605531102684,0.04635908740836055,0.030423696336692306,-0.0780185415506959,-0.017904122454268957,-0.002223961215580414,-0.021738724781413504,-0.07024508480968794,0.012636977412103774,0.027679324817211904,-0.0008250305981133258,-0.0020261888233077128,-0.09166454817351083,-0.09238119506689421,0.024257011593061532,-0.05676379897130529,-0.09612302258198484,-0.001426448864237753,0.004151714166673254,0.11925901726684109,-0.001926500057003244,-0.04592381926505067,0.013136929121680296,0.04989664461546308,-0.0066393756899265745,1
TCGA-CR-7380,-0.05109596530120176,0.0644591298399021,0.0018612953674158152,-0.1267188774682645,-0.06125656137933982,-0.001439219946428937,0.03256898611243518,0.008942692002561876,0.027777391868179797,0.03334408654578606,-0.024910184831205755,0.010279260784689631,-0.1522323722078644,0.06268990291539815,-0.011895657344934252,-0.11691347708622486,-0.022955432248141592,-0.004900309926313773,0.08993644539279794,-0.019006042171913467,-0.021999885115177087,0.0314794656914256,0.024010451930967736,-0.0520248304020392,-0.18380187514385568,-0.0012011502780787566,-0.03175696222243858,-0.03238034580338599,0.003992709540799386,0.03160415740086007,-0.0012675225274414422,-0.0032162169582354333,-0.09465127895259023,-0.024990061789334637,0.0031559999103491516,-0.0010632043394006305,-0.11689198945851459,-0.0017671261858273816,0.00550425027719429,0.0017392116004144172,-0.0017772381384259677,-0.019792979174475006,0.012020527461000434,0.02254755890469271,-0.007004062163199325,0
TCGA-CV-7089,-0.14785261520598264,0.031120757259304223,0.003733613123986636,-0.10230759676578177,-0.04604693937742625,-0.0010765432716821606,0.043378871570458104,0.00853700906129627,0.022902381403509094,0.026778321791416808,-0.018916993155150347,0.01610473145216402,-0.14474999359235596,0.07021363710179948,-0.005773336901813877,-0.08112154254940414,-0.01043696541781268,-0.014463973069165846,0.09282527451627683,-0.015434918793779449,-0.045928404942137666,0.053033760146132876,0.038508781197677505,-0.044917749611952475,-0.04042183871968885,-0.00013150623989025052,-0.022388572327179966,-0.042383999749112354,0.006092823107240714,0.03290907261266867,-0.0007607553035522745,-0.035224029472681995,-0.07788612623348212,-0.021767598287060933,0.0012913271519564367,-2.8597146542726193e-05,-0.07468286334374054,-0.0016370779048149031,0.003167622022472646,0.004383789369074785,-0.002376408710689871,-0.05211351743597828,0.007670926589282156,0.0805621003435387,-0.0034319165635193767,1
TCGA-UF-A7JC,-0.08267637016204556,0.023046717245620515,0.0007624893739887466,-0.06229882876811565,-0.03518991804250416,-0.001407602421673689,0.050873422031745205,0.011767151114538828,0.02585674043845443,0.04022442321929125,-0.017770966912769165,0.01223849681905296,-0.14829503763839672,0.06807038226047991,-0.01031185081687677,-0.12790556119054416,-0.01397263511712262,-0.007852287257394586,0.11561103151304183,-0.06395775149609537,-0.039963970444711124,0.06302855303021065,0.019311069870973866,-0.04570541334282833,-0.12964775318993063,-0.00012398896228123392,-0.022903572884906652,-0.03807576818600751,0.0029627149771374807,0.03455728407352782,-0.0007364381935729429,-0.018458757089688856,-0.06898442985891161,-0.04387769269499968,0.001129823044325347,-0.00019363828074704951,-0.10632031515777365,-0.0015747068240524941,0.0025921356517562295,0.0009384046185074659,-0.0022097719025227403,-0.017440753614541515,0.01018165132838412,0.03618221285012443,-0.0031762600169021687,0
TCGA-CV-5976,-0.09438898796430883,0.07109186658006385,0.0004308231464901221,-0.1464678251711895,-0.045746652221209105,-0.0012172066812897243,0.046942121923254386,0.0393469276380506,0.048229651777921115,0.06195428282507648,-0.024439917043480815,0.024280555619927726,-0.19366199186526398,0.09989120099104926,-0.010439121891808952,-0.14640609308469207,-0.010501361644412557,-0.015959443092321467,0.10983445455830255,-0.06783511394111318,-0.03420325731822707,0.0789167048497101,0.03529939359484411,-0.05951649662617974,-0.010857915556527872,-0.00027355050391338623,-0.020805524365089006,-0.07479495012156187,0.005872106964809879,0.0546395045393746,-0.0009091712407066322,-0.02394020981040245,-0.1100319548706743,-0.04725774061936365,0.005745080183232391,-0.005757786528529051,-0.09088591041475919,-0.0014126170077122335,0.0036236385618555545,0.0009903221832041325,-0.0036281821721605477,-0.043505952073570595,0.015202115941266896,0.03564038848992321,-0.004227133326401999,1
TCGA-CV-7101,-0.06127884171220684,0.04328278376063546,0.03509946419150095,-0.12258469203733931,-0.03993382248675655,-0.000902766120630415,0.021430321268556807,0.008413141569075586,0.017333091543673424,0.02271063058893086,-0.02071260227167777,0.005109144850332319,-0.07141865044227663,0.05799600920160303,-0.004976408442197195,-0.08994377704657969,-0.023597679187349705,-0.007491377107647812,0.045309806396260456,-0.0743872205039177,-0.019369096281363938,0.050441148376881836,0.02430532127334162,-0.03892843107137007,-0.005775275684148102,-0.0003330891873074993,-0.02374283787674854,-0.025364363479037973,0.010633526305739965,0.027022224830643177,-0.000820421725360246,-0.006431451086717566,-0.04190955364157646,-0.07829178567848538,0.01812652818335917,-0.00022679363117141373,-0.09725046836568217,-0.0009871941336657105,0.003315265281498615,0.01079523317217832,-0.0010393557554010152,-0.005732072263559668,0.018068699036506174,0.021831824940868615,-0.005353727508621727,0
TCGA-CV-6942,-0.09738491003571006,0.020866119964807382,0.00018954462545363952,-0.12749955606698515,-0.029314072067383044,-0.0008953895648743895,0.03730358069598572,0.01412949166773997,0.056494011669499154,0.028040233425674153,-0.035175613030929934,0.010261339592510379,-0.14704598191333224,0.06521162724076159,-0.0028339113707546593,-0.06379177059164132,-0.00696151083605035,-0.012998525366865792,0.0844404114481665,-0.019005444215576452,-0.028943915538961695,0.024618933425485007,0.02983822383371815,-0.05669616059305575,-0.003996823278681009,-0.0012706505072615053,-0.00669482817078155,-0.04881742766000677,0.004723431205634852,0.014909029054235851,-0.0011790422564021891,-0.009172323653153364,-0.09085566151596601,-0.021426395254985835,0.0033097871177435075,-7.03434633607252e-05,-0.046288756863152536,-0.0005934277910914343,0.0047199350201195395,0.01807471398544012,-0.003534240391945014,-0.08042505649260927,0.006858980890862514,0.03370134425607425,-0.003329889135925998,1
TCGA-CV-A45X,-0.0658603074409314,0.04636221533559458,0.00031219699811686785,-0.05405725526377461,-0.031523702084419895,-0.0005438574326900507,0.03140524332604381,0.004443942240422319,0.012345633975780153,0.018723502754077116,-0.009883945893634657,0.009752415449596456,-0.10215066081408555,0.05300604706852853,-0.03117972733202413,-0.07645272920001542,-0.008105002469874866,-0.007324845427953817,0.05740297856789112,-0.005818286003790513,-0.016331184118288787,0.036267278272201456,0.01374588145638919,-0.04840454491292323,-0.13845446856019142,-0.00021085271919278462,-0.013604161220762911,-0.02056744267873186,0.0022137183964361555,0.06141777183551252,-0.00036683737663414814,-0.00765861150443216,-0.04554259788325407,-0.08869804712717501,0.003357907297881415,-4.860332669181759e-06,-0.052447503230341294,-0.0009903585551655299,0.0018201730619267732,0.00196211387198399,-0.0012749469644634153,-0.006245323900256223,0.005554981326220754,0.003429036042009668,-0.007482443669621004,0
TCGA-CQ-7065,-0.09495884978304352,0.034768367749535026,0.0015273725337989598,-0.05260658008007881,-0.05651846624477406,-0.0007461018330566797,0.04323909070779713,0.010536344692417234,0.040668186720540164,0.056486794075898496,-0.021342175795979808,0.021216941740727906,-0.146401121805748,0.050280940911627936,-0.00956820557329784,-0.08777915268413507,-0.023580478271476562,-0.021748757656971818,0.07555145692387334,-0.019475566029968354,-0.02599886727247693,0.05356958196583784,0.02280289394358376,-0.07216785520578116,-0.01688448976209234,-7.674079718652529e-05,-0.013918657673129484,-0.030162372813948266,0.004349303066936565,0.06034031561342998,-0.0008197797765543286,-0.0055304439410196245,-0.13848157664972763,-0.11989734893528309,0.00029496345068436974,-0.0004398338344924672,-0.10584420573326989,-0.0015914170861804156,0.0030372824327111977,0.0014429650419412376,-0.0019831804849105247,-0.014648168031433168,0.008647553133229175,0.04074319744163423,-0.003527222172731728,1
TCGA-CR-7368,-0.039961417404699856,0.07759909402735717,0.002511112192151746,-0.05338467448009167,-0.07006226869404533,-0.0008029037023327671,0.0205199975546192,0.005087746468233481,0.019361982796161366,0.02206673280315847,-0.01826665495208068,0.013974390023291513,-0.1136253179091929,0.03137182508373084,-0.005567426448454347,-0.05780386900926203,-0.007914088980471195,-0.0073297455514060895,0.08054981740484465,-0.0262977780124344,-0.013987781468466425,0.10330683278520458,0.014887953553548241,-0.04447010112849838,-0.11294846150788573,-0.00042013741728921,-0.018793596884355074,-0.013394460171089367,0.012563052839243614,0.0321262603725213,-0.0005552231453858127,-0.0008678508560039644,-0.08435609804990583,-0.04200073119490591,0.006879034207610116,-1.8298495697757276e-05,-0.09220683784514142,-0.0020169859332527344,0.00360410684969052,0.010476379946846002,-0.000977243202794687,-0.015855250491468107,0.02445931964800738,0.09862553131908143,-0.0028627977679369595,1
TCGA-CV-7236,-0.1183445593126788,0.08195447451634312,0.0008279686758358281,-0.10510637793718931,-0.06584603911037569,-0.0010387642598932584,0.03256208391072883,0.024830666893628266,0.024603796693614843,0.025568591018368374,-0.027902770559312732,0.019527894046059587,-0.16448767507658976,0.05724086840186802,-0.007556285862522323,-0.10329095903179249,-0.011776433137471676,-0.01646307840232604,0.10410412900619949,-0.028348255714381012,-0.016008896781692712,0.06399652095561792,0.04359039790822341,-0.0490921965974875,-0.07667167129903847,-0.0008322502560264636,-0.027925324861814083,-0.08263369713980405,0.005050433751104974,0.03380515952978899,-0.0007939655294543834,-0.01682472952178783,-0.08625723492441179,-0.131696525642252,0.003592569914745658,-0.00010715063130409625,-0.088633558036627,-0.0031415876692595357,0.003943170455087488,0.003927713944076743,-0.002637172970989132,-0.03583884092977509,0.014469963273578348,0.03560941414696692,-0.005188914716251206,0
TCGA-CV-5442,-0.07054010477966399,0.05811122931899974,0.0003553503032623046,-0.14546318268445965,-0.045424506306510036,-0.0008546245542010164,0.026577784806463705,0.0018692352895768628,0.014732590463172414,0.020656589941284127,-0.009100656066788882,0.002519862586477617,-0.12278018764994518,0.12166253331274371,-0.004243788136945645,-0.04139408338279791,-0.0064206825933408275,-0.01745063457216675,0.06260333141135582,-0.0037050228864576856,-0.014269460813593144,0.07300090806815573,0.009828109606411223,-0.03243260642551413,-0.05190754154891481,-4.254410180563076e-05,-0.009055244680367272,-0.014789856866852902,0.0028187577116478525,0.019252260242997185,-0.0003882329442674607,-0.0008802743114392752,-0.05538583688018234,-0.0011157632248984372,0.0010285279709576647,-6.318432469936288e-06,-0.1772586292334668,-0.0010673807660607347,0.003171699101801745,0.0012550320391549567,-0.0012532472139180205,-0.019363465368756713,0.01727929160216676,0.004870123643649153,-0.0032435798264763035,1
TCGA-CN-5367,-0.09389220569249698,0.04826640413547101,0.0010650563569384534,-0.14187727024846714,-0.059741980804302104,-0.0010296088950036278,0.02467855152648088,0.022717069913213556,0.029842005944944777,0.015140926301247255,-0.04780603102291311,0.017664734722393195,-0.15438009442483022,0.07098543793132266,-0.028038468900717792,-0.07197564800466005,-0.007876923566673263,-0.0122204417048579,0.12293936744250161,-0.009181448710145285,-0.0308806633313691,0.04805006100645493,0.030194769975447663,-0.06468726266212646,-0.03372983671231345,-0.00043770847722194206,-0.013655280325247383,-0.03953298108727352,0.0051584757305526705,0.1261874852852866,-0.000931385197041563,-0.007249920839538156,-0.09744309554066558,-0.09638511523560572,0.03860329140543431,-0.0001007665186629548,-0.13838021028811442,-0.001926474902442629,0.003108511731549678,0.0036086193664292047,-0.0017012932045833483,-0.08574065916690461,0.013927435059647148,0.013677464012932284,-0.002467870370932718,0
TCGA-CV-7261,-0.05763425170280387,0.0885276836870866,0.05894877976671386,-0.1684467170935994,-0.04132602601473028,-0.0016195967866462458,0.03546779804802893,0.013359092603943575,0.03027602542603139,0.03782708743211221,-0.03348553023163168,0.008324208481474962,-0.13637078494578964,0.07682505259275241,-0.006767201610652671,-0.1497380447410187,-0.027282594229439867,-0.005393885997687999,0.10291453316388598,-0.09926882435447401,-0.055982598664317575,0.03890223059764556,0.06315364483110811,-0.05680957858755085,-0.030192545037391504,-0.0024394949389285065,-0.05825384999327287,-0.029234376130531276,0.025055798016058856,0.04281546254836527,-0.0008972051712352047,-0.0014557576835162738,-0.06490649795558434,-0.08696461848418206,0.03949854363245213,-2.2213033901584745e-05,-0.10660735792232817,-0.0023610589523549263,0.0054948615877464585,0.00684311582734023,-0.0021103880519492356,-0.007001139014209274,0.014056073622363876,0.0550583300011837,-0.005935384987735636,1
TCGA-CR-7364,-0.0686868417442967,0.12070441522217316,0.0061812385494808015,-0.07402581287143138,-0.08047415167422911,-0.0015777761251072997,0.04969621318516202,0.006683642983845268,0.0269826734169407,0.037202414174153625,-0.03171093299242864,0.01165835934463218,-0.16283070017153303,0.13215366785073615,-0.007649477681236463,-0.1368989701272068,-0.014274044240625528,-0.010381807645007814,0.10252132648068996,-0.0076319302851136014,-0.029224934764667566,0.09619445177751156,0.023869454623349905,-0.035275181641172694,-0.014783380404185633,-0.0013428717142291125,-0.03242505961410539,-0.010619764531689427,0.019701713000867913,0.023140555789475735,-0.0007361665950818078,-0.008375187804027346,-0.07480732852491026,-0.03115550920065629,0.0013340483706647777,-2.778271241978222e-05,-0.09298145069924926,-0.001893220878669334,0.00403757250399366,0.010303142618364356,-0.0015248675728830629,-0.0035277111104234553,0.019459897061505388,0.00924858625325068,-0.006512091840352935,1
TCGA-CV-A45Q,-0.1033074372017151,0.011013667144695488,0.000160675156907642,-0.3027641254568426,-0.020016431916098983,-0.0011365216796369651,0.16841651860558776,0.0006213281954024799,0.020863669443316125,0.025046679159620767,-0.020820051244348388,0.0017449338350173423,-0.10487671828155308,0.2296624216461838,-0.00822291198704848,-0.05040015495624971,-0.003876578986964754,-0.01617714117736592,0.06934801370558819,-0.005448321875848054,-0.039548606269776,0.015698205803334003,0.05024548911142128,-0.1563527105417071,-0.06842998116623658,-1.9900032443501e-05,-0.008209581660480037,-0.02873390141290403,0.0012572888297435311,0.062006378308499054,-0.0027641162032639287,-0.0022583600154850295,-0.07290340612837251,-0.002440317188474462,0.0006319251985679144,-0.000179372547561289,-0.025640275660906233,-0.0005273645051078146,0.001812822912143492,0.00043135022114973253,-0.008076062954406764,-0.20575312256708359,0.004939610957959673,0.008511094702179247,-0.0037462740870709715,1
TCGA-DQ-7594,-0.039909784931682395,0.1051161930519867,0.004632229346988958,-0.08700022884552717,-0.06469072495430588,-0.000924472949761019,0.02782685775316595,0.0009084207902078925,0.018923789514300116,0.021036083359288617,-0.03070332420857854,0.004386661843952594,-0.11343575017560223,0.059177918287336616,-0.004588114179902345,-0.1107767132406285,-0.008080225527342912,-0.009054226418189417,0.08536910194227577,-0.01604504781336592,-0.046244304026273955,0.0822458682426019,0.018585986569458302,-0.060505212851183245,-0.030290109956533234,-0.0008353171208178722,-0.020391785218156402,-0.0066048511776942145,0.01877527629377921,0.02107443881085998,-0.0006709224918518763,-0.0033084973617663687,-0.05231261021567405,-0.10595104137437415,0.0052121378566972855,-3.624231847100669e-05,-0.08931982540486381,-0.0012720121399405187,0.0028347402702100523,0.03879188720255144,-0.0016787305357136883,-0.010010174480598327,0.010343434397101186,0.016650245464956557,-0.005597711610361297,1
TCGA-CN-6992,-0.05875909473598923,0.052377326872983986,0.03274252140883089,-0.14871070604602377,-0.042573710656389485,-0.0015245404096508868,0.045464238734365135,0.001772663899908301,0.01778186440610782,0.02230352901444188,-0.04168514755903927,0.0046963478509331625,-0.16274967102166688,0.08619083943054685,-0.013044235898186072,-0.16909368602315702,-0.02159519001512888,-0.0048643411554336775,0.09947058256759021,-0.026596628047439407,-0.06527116032919243,0.0974595603533067,0.0606513616208872,-0.07193427951407405,-0.006394132720449124,-0.0007203212207069343,-0.022781326593322607,-0.006635811613839885,0.011907609444739854,0.045521615747207755,-0.0004469702068213164,-0.007451973579440787,-0.05008976363430109,-0.12791734430745152,0.009792723450525832,-0.00036834753615277223,-0.11373607458778286,-0.002067593868964567,0.002660557358962849,0.0021101164750629686,-0.0014580968914721657,-0.0047392416878080205,0.013636842970753923,0.030253018501296684,-0.0056464677804036675,1
TCGA-CQ-5332,-0.0691678101926277,0.08807968005308671,0.023798521360597222,-0.23203452851535444,-0.04041768136749944,-0.002741304030109607,0.06000571157568922,0.01626665259608163,0.032298008703440455,0.05056544334059417,-0.02582444869337358,0.008932437035426928,-0.16623433673263158,0.1426251304269496,-0.006249394217095504,-0.25576287468368386,-0.03616322220848934,-0.012313326497401376,0.09687164439985,-0.04457773034654808,-0.06014637644090496,0.06258225556792552,0.05578195698085147,-0.07203278568675404,-0.011391142475600998,-0.001970518276314459,-0.03508302512772382,-0.01577998375613896,0.004791200685304081,0.042215472381003774,-0.0006184635902215174,-0.009336517141154077,-0.05393968066273994,-0.05400499178598467,0.036436655480157364,-0.000307488289514072,-0.1108306015552997,-0.0014593735363715974,0.0038565325193441313,0.02223485020907575,-0.0011161637841180583,-0.005085824613937947,0.02047959252353513,0.024760386111404076,-0.007193545819577389,0
