"","ARHGDIA","CD9","CLIC3","DLX5","DUSP1","DVL1","DYNLT3","EFNA1","EIF4EBP1","ERLIN2","FABP6","FBN2","FGG","FN1","ID1","ITGA3","LRP10","LTBP2","MOB1A","NPTX2","OAZ1","RAD23A","RPL36","RRAD","RRAS","SERP1","SMAP2","SOX2","SPARCL1","SYPL1","TGM2","TIMP1","TIMP3","TINAGL1","UBB","WNT10A","class"
"GSM1933005",-0.00579493071818389,0.000792353131568341,-0.0239400030523733,0.00182721184127275,-0.00252293469911189,-0.00984606244793644,0.00503042833492296,0.00452107521985356,0.0020134179314439,0.00089264091514104,-0.0296479792432016,5.04791707078125e-05,0.000382329333775691,4.43298224430838e-06,-0.00630548810057057,-0.000239021758681627,-0.00437864962411344,0.000635919212093931,0.000311782974574007,0.00478660090594547,0.00528472103869597,-0.00133434095284103,0.00102709418618859,-0.00982174045301418,-0.00616961263772563,0.0006712559458747,0.00446299570773335,-0.000103039355070722,-0.00241010086976473,0.00233672283831584,-0.00034702515669931,0.000646654761908391,0.000802165206427529,-0.0013286273305969,-0.0139298762671741,-0.00791245083669923,1
"GSM1933006",-0.00492280996822095,0.000589098644452527,-0.0237081626141016,0.00172278790505861,-0.00216560470214555,-0.00930129850535753,0.0044403737818563,0.00403339186322144,0.00187975291884335,0.000791711787127408,-0.0304331510652156,3.07723559286001e-05,0.000348564898814719,3.83805390094267e-06,-0.00484076083012381,-0.000260256410439666,-0.0039562626050489,0.000538843942082578,0.000214101674287468,0.00487912577313392,0.00402635398715512,-0.00108291421148064,0.000760225380841598,-0.00914199408314694,-0.00503486817356668,0.00059045191357335,0.0037322892208715,-6.33341327596532e-05,-0.00150706122724886,0.00184961217002165,-0.000301578081673224,0.000553251790167898,0.000567136667935197,-0.00136528002182514,-0.0112739356633807,-0.00786962692279088,1
"GSM1933007",-0.00591025263036464,0.000729991044643037,-0.0243780815270951,0.00196327037912406,-0.00252899622399435,-0.00992552704630782,0.00481832917576001,0.0044017673863915,0.00218770970919401,0.00114991285175182,-0.0347689132834056,3.0268137813295e-05,0.000302211292653434,4.16524555536256e-06,-0.00616793603963266,-0.000235314270500911,-0.0044812083992377,0.000643016876249753,0.000255392586499278,0.00503496806090727,0.00506257932244191,-0.001316546522572,0.0010386106276457,-0.00992999729668815,-0.00570810388304276,0.000632802175714443,0.00438344735979904,-9.84692348439736e-05,-0.00236674868511849,0.00231728255357213,-0.000330085468282632,0.000648402669167043,0.000684681087827374,-0.00138078014895161,-0.0130975555892353,-0.00816242453704907,0
"GSM1933008",-0.00595036644588148,0.000733996507215143,-0.0245795239974866,0.0017431976155613,-0.00246120488773701,-0.00991275896582357,0.00485886264002978,0.00396717684150689,0.00209614000446441,0.00100825789427458,-0.0299214638785248,5.20433603282965e-05,0.000296368496115419,4.36178574243559e-06,-0.0055787592174771,-0.000252926580528873,-0.00468043804133834,0.000607387800547105,0.000285293044903547,0.00484083675985624,0.00544690591220226,-0.0013900039950701,0.00106631044025821,-0.00979084698854236,-0.00597676904307946,0.000625098669010726,0.00500512759769633,-9.80170455574569e-05,-0.00202883961969486,0.00232220257514315,-0.000369073476215936,0.000694668189398448,0.000627121986802274,-0.00155847622286828,-0.0134106092220359,-0.00787296565693039,1
"GSM1933009",-0.00557848199194825,0.000768330535163349,-0.0239497436391396,0.00190691678409649,-0.00257323035368646,-0.00961110488771423,0.00587328744124903,0.00415749647363219,0.00190164107093686,0.000868615885366538,-0.0298861699968351,4.49137927366512e-05,0.000319074263763166,4.53185786913871e-06,-0.00572831867341922,-0.000223198824706301,-0.00445804643489154,0.000653636916511004,0.000268145582202684,0.00488220433093702,0.00504148277004182,-0.00129386658768352,0.000938884926015133,-0.00920670619297665,-0.00559476623569834,0.00061474151001622,0.00431965264564861,-0.000104219456078182,-0.00247679199279733,0.00222161384920869,-0.000319912466108168,0.000619230256999478,0.000768268039063175,-0.00130535309763551,-0.0125875822710564,-0.00774120091829629,1
"GSM1933010",-0.00521058695736544,0.000696861262248544,-0.023526296276841,0.00175119602292032,-0.00227825237515797,-0.00954346447950238,0.00476264951297367,0.00400785490818903,0.00190081508175285,0.00089754803814306,-0.0366549540021332,2.82743301804686e-05,0.0002957481178937,3.23225340635542e-06,-0.00517561627977693,-0.000230812330238453,-0.00416544397030369,0.00055046789075042,0.000263502267380564,0.00480330330686285,0.00485378674034032,-0.00125165566331989,0.000961539105713322,-0.0092889584307386,-0.00530299610534253,0.000601826839468552,0.00450307557779195,-9.62197521790073e-05,-0.00178629364322445,0.00231264023070151,-0.00031034669808621,0.000525480019814576,0.000564716692331964,-0.00135791513877067,-0.0130636638723772,-0.00787598418252556,1
"GSM1933011",-0.0057251994318481,0.0007845930825274,-0.023998336502693,0.00171614015673762,-0.00228861569818125,-0.00996108281736641,0.00562598835455952,0.00536559619888762,0.00201022593958243,0.00091971701805578,-0.0330060502124378,2.92301571162513e-05,0.000320441787652603,4.41074412292935e-06,-0.0058299026805651,-0.000235011307153632,-0.00429836642054008,0.000558920291082836,0.000268757052530964,0.0054270742921459,0.00526544226431372,-0.00144850816987281,0.00101979656960447,-0.00981985131044881,-0.00580970067656708,0.000752258419265972,0.00406331267892501,-6.49663468233084e-05,-0.00194049120546653,0.00253825571537966,-0.000315026143782659,0.000583789219055903,0.000586921854543032,-0.00150427151414865,-0.0141627324830585,-0.00782712853489,0
"GSM1933012",-0.00561907012864854,0.000767034196446413,-0.0248967683833455,0.00191001053966694,-0.00285468239531925,-0.00966781701212228,0.00537859867491288,0.00446802502321717,0.00196621531374053,0.000860870755551374,-0.0295247636210923,4.90004744859259e-05,0.00059808006645547,4.25098096905182e-06,-0.00639371807031792,-0.000246499564775928,-0.00466178627343677,0.000660591748361698,0.000263502226952649,0.00485752869076848,0.00509007138414345,-0.00127491286090852,0.00101108437108157,-0.0100578055472469,-0.00612461521048208,0.000634270051708218,0.00472201307491764,-9.58147271155916e-05,-0.00273687381111856,0.00231050627582318,-0.000388668598386972,0.000658170269776437,0.000677951978046573,-0.0014402749014969,-0.0130840360799176,-0.00763477752892916,1
"GSM1933013",-0.00585415025254365,0.000793582261506552,-0.0242264088884826,0.00215825585674142,-0.00266295051594172,-0.0095702651653568,0.00590031746617894,0.00464428684553318,0.00207294861678275,0.000950981954961449,-0.0298354552026297,4.37791322646191e-05,0.000304791143047348,4.38175966428411e-06,-0.00657605891287389,-0.000237433676535651,-0.00449924855733313,0.000614472630219704,0.000284932641211692,0.00479223583932324,0.00518582987817993,-0.00130822604516222,0.00104615018361554,-0.0095210396615204,-0.00585122835411181,0.000671055504158161,0.00453200960952966,-0.000111406411783235,-0.0023229678645394,0.00247776028168305,-0.000324757105662083,0.0006448717174712,0.000673016110799865,-0.00136153981645167,-0.0135365636441414,-0.00804113125386828,1
"GSM1933014",-0.00581638017257697,0.000857483842086422,-0.02430831836083,0.00235305518111967,-0.00272328884735506,-0.00960001484248128,0.00638654203184227,0.00473096357067661,0.00208652118180916,0.00102463789554077,-0.0311643663336868,5.26666764088827e-05,0.000314646997239741,3.24809230444806e-06,-0.00791933402887853,-0.000221867770942259,-0.00476347881213398,0.000553282514266123,0.000285684734071054,0.0048119735328157,0.00547305784392448,-0.00144035693275045,0.00109583345423167,-0.0099640046210895,-0.00529943135029066,0.00068043344681523,0.00427933715351039,-0.000124064120318638,-0.00211243915270154,0.00263242713031269,-0.00031425600589375,0.000551611403097385,0.000552038132138706,-0.00134796378921846,-0.0132471972576171,-0.00774099274203742,1
"GSM1933015",-0.00589006449547178,0.000832671905828661,-0.026836225035298,0.00212244465101577,-0.0025113864885097,-0.0098116952062886,0.00570673097848888,0.00510594408988831,0.00202307927214218,0.000909190316376357,-0.03084520628642,2.81291237403265e-05,0.000310397006610131,4.37931381881932e-06,-0.00867934468383736,-0.000267077786672612,-0.00515144999304297,0.000636089582595435,0.000298274460708561,0.00470674371831917,0.00570314709959423,-0.00134042081322248,0.00103204433115943,-0.00966468724564624,-0.00680876400718609,0.000710329819941528,0.00452633566758325,-0.000100319906423711,-0.00246037022280265,0.00258816213261915,-0.000357748003980729,0.00067507535176494,0.00067945095267544,-0.00169037307462934,-0.0134948869919585,-0.00844917750370516,1
"GSM1933016",-0.00580069981085396,0.000824366259133528,-0.0256860013359541,0.0019581812601468,-0.00235554380965438,-0.010063763516581,0.00612908999458445,0.0043997931063929,0.00199211539965031,0.000849485629453636,-0.03198286349971,3.00756152983701e-05,0.000312946983467826,4.08536847506357e-06,-0.00644351036265448,-0.000250645064847478,-0.00480044696442806,0.000669630103834465,0.000283539327935923,0.00488287331497593,0.00511907730733244,-0.00130363141308855,0.000971684097949124,-0.00978556457105495,-0.00629867616234327,0.000647203723512639,0.00480547254113118,-0.000111049581886362,-0.00264234581746655,0.00242079215446352,-0.000357739667632476,0.00061902742214098,0.000663014116051554,-0.00140698561087306,-0.0133123307775127,-0.00825266569902619,0
"GSM1933017",-0.00563948699963293,0.000805488017601924,-0.0236051389472882,0.00224267903053674,-0.00267993034540843,-0.00981148051381652,0.00594153513351729,0.00517675760044559,0.00201918511844388,0.000914079819791931,-0.0306179126598098,4.19392892711332e-05,0.000334989501041118,4.22149461722369e-06,-0.00616463362981973,-0.00023463402746106,-0.00465772718002269,0.000671319709704073,0.000269525956963437,0.00487046134360286,0.00511117186266786,-0.00131443370905917,0.00106774564245946,-0.0100362353699803,-0.00571553354460694,0.000642042545482516,0.00441915039796229,-0.000113333569098093,-0.0023880962002272,0.00243617780171289,-0.000360512332376704,0.000671676222147004,0.000644614062853264,-0.00136121703765678,-0.0134586699304574,-0.00804429103624274,1
"GSM1933020",-0.00543243451968064,0.000776725075300086,-0.0229513824041889,0.0019796007912426,-0.00240444626050144,-0.00989175744828681,0.00527621819309827,0.00460374840177125,0.00201361002589228,0.000878604901923706,-0.031644672686873,3.20256124232923e-05,0.00039159993620519,3.89054583631248e-06,-0.00636611320988886,-0.000230332024214755,-0.00449914081969449,0.000592997843708978,0.000267264621711053,0.00481137950272268,0.00518614196596558,-0.00135750920355028,0.00103518044052504,-0.0100865343900798,-0.00612494351669286,0.000650093703299295,0.00465169450736594,-0.000102238569042212,-0.0023184222190863,0.00238352936187125,-0.000324605603941103,0.000588810725047784,0.000606314297699304,-0.00142057289288316,-0.0125071390816444,-0.00780884325824179,1
"GSM1933021",-0.0055001979545737,0.000734424754778137,-0.0237231062233013,0.00175551942516583,-0.00278408249182205,-0.00952139946339168,0.00490356574632757,0.00424791924689001,0.00194123670096322,0.00085536883682098,-0.0312635687624344,2.8894290998755e-05,0.000361038179173144,4.39371224017622e-06,-0.00667737741356986,-0.000236231090539799,-0.0046279341840488,0.000672919022776901,0.000266208625548095,0.0049251761411775,0.00493641230664094,-0.0012495983425024,0.000951179974306622,-0.0099210039295706,-0.00597859155056843,0.000637270511908308,0.00542541231765623,-7.83346892396072e-05,-0.00255749737781819,0.00226777577474224,-0.000367539500157628,0.000695687774738045,0.000714273338145567,-0.00135245464061879,-0.0130563589797892,-0.00798453282117848,1
"GSM1933023",-0.00585031268173863,0.000757295961029594,-0.0242936837756132,0.0021138273582004,-0.00268805333778815,-0.00981027493177721,0.00573876575164026,0.00464906144910988,0.002113144887269,0.000927423229153174,-0.030823993675004,2.94109269359732e-05,0.00030741454672975,4.62841169272371e-06,-0.00615106569592169,-0.000230145861364011,-0.00490267895843761,0.000664627355113525,0.000280335068664268,0.00476779066959249,0.00544487234753944,-0.00136070578684574,0.00112279518833579,-0.0096889006202921,-0.00655929672486745,0.000687122239182683,0.00500850250659593,-7.04271815273995e-05,-0.00231114055774681,0.00249400340807393,-0.000345740287596406,0.000647376049797834,0.000783254589104125,-0.00139667931744261,-0.0131355194200587,-0.00779382367609519,1
"GSM1933024",-0.00582199678153036,0.000750661409068532,-0.0241755741475928,0.00208641884706305,-0.00239454975404049,-0.0099284940098393,0.00490937310672676,0.00430665208266288,0.00212473471823936,0.000907770951961967,-0.0320054496229147,4.23619542089726e-05,0.000305203713188034,3.87732752544655e-06,-0.00631758958222677,-0.000248084242399269,-0.00460713209832864,0.000603298672503054,0.000278623151789529,0.00495526108410103,0.00509886492653315,-0.00132308116453133,0.00102112949158757,-0.00981881642041686,-0.00595873941762275,0.000684061653464019,0.00449170399466328,-0.000103725595568326,-0.00213070327490185,0.00267501815174377,-0.000349522385193236,0.000620966511771531,0.00063958502234652,-0.00148506757134148,-0.0134011658054175,-0.00812307793690902,1
"GSM1933026",-0.00616235964453433,0.000810181899299147,-0.0244256014113169,0.00197339820661713,-0.00241821152037109,-0.00977127303859182,0.00575006758752845,0.0044416943303793,0.00208275486056424,0.000887298993796408,-0.0327027036883838,5.43203063499555e-05,0.000317465640044949,4.24408221945352e-06,-0.00564364721334543,-0.000231408279358113,-0.0048035961316045,0.00061747092896369,0.000297891803917003,0.00476862152801521,0.00513178426877266,-0.00154633240999606,0.0011135643110186,-0.00983571201563148,-0.00581475648688232,0.000706358704082759,0.00435969994632411,-0.000118275923808333,-0.00239288455974703,0.00252587668096396,-0.000355501134456012,0.000655545425033496,0.000667841827394588,-0.00135128428802461,-0.013538700177311,-0.00804868353556115,1
"GSM1933027",-0.00585282671711453,0.000764855518890434,-0.024844815480265,0.00175834617095103,-0.00252121156755872,-0.0096304264572135,0.00542948555961986,0.00441804960832256,0.00193834382357146,0.000904932689353983,-0.0300892937746552,4.56340144628553e-05,0.000334379450104959,4.23522274995287e-06,-0.0058198953420328,-0.000233866870531799,-0.00478400519981896,0.000642406319917291,0.000288407165735662,0.00469501245291519,0.00538857725684887,-0.00135103439050355,0.00103944759914879,-0.00995972536238969,-0.00608984093140927,0.000665584958174306,0.00485560256762084,-0.000103006130982924,-0.00249821636401119,0.00226439604107736,-0.000371515793011311,0.000678263738139114,0.000632856199539048,-0.00140890743035493,-0.0133547741935084,-0.00768246468888971,1
"GSM1933028",-0.00572263859492563,0.000799615697872537,-0.023511132823338,0.00199533618599436,-0.00243408603050134,-0.00950481546002768,0.00501829392121846,0.00418879758615544,0.0019327015625177,0.000866645450883949,-0.0342216604448495,4.15678440461285e-05,0.000385889628417703,4.23342352692363e-06,-0.00558416486234868,-0.000245198990106595,-0.00431432422021684,0.00062362353579027,0.000333325276193733,0.00464073333550774,0.00529584693572199,-0.00131051527923111,0.00103914978169917,-0.00931305721121741,-0.00614850322755757,0.000665817469593306,0.00504784574820251,-9.94976159701192e-05,-0.00291932044964297,0.00257151118736228,-0.000340403513676707,0.000632797271613853,0.000667857939157753,-0.00170069215539755,-0.0141993779138512,-0.00812496176629988,0
"GSM1933029",-0.00616761484438403,0.000827987354378225,-0.023968541094829,0.00171141697588406,-0.002530409235864,-0.00992471742782175,0.00533666386650803,0.004843581158068,0.00208071795911547,0.000990455714337448,-0.0311544041069763,3.83486976822808e-05,0.000315025748349469,4.51034387272931e-06,-0.00771529102787777,-0.000275464901643726,-0.00477659624866212,0.000576179700553161,0.000299425754320987,0.00491695342925941,0.00543742627461309,-0.00151157148147675,0.00108307243377331,-0.009859353824372,-0.00626518191047741,0.000663149717986273,0.00458303271620163,-0.000105539828308923,-0.00218759997517174,0.00249499825199345,-0.000309130840224333,0.000584562166156643,0.000601355667517769,-0.00167199144790207,-0.0133175538292596,-0.00786312949570541,1
"GSM1933030",-0.00567432454595232,0.000726860027091219,-0.0238717485855636,0.00186196451196991,-0.00231424414723387,-0.00974314536675049,0.00582151899417289,0.00453506498751324,0.00203187812642285,0.00093118083322704,-0.0313012538223877,4.02714919139886e-05,0.000304419181284871,4.21194891603442e-06,-0.00567271152286389,-0.000225677711052557,-0.00450969184765672,0.000627880206373152,0.000266658223366512,0.00493896125114284,0.00500517884506068,-0.00136451960085188,0.0010741330192513,-0.00979169799921591,-0.0057288225733105,0.000692418936809871,0.00443284800885512,-0.000123479278714895,-0.00291378251884281,0.00218838263746729,-0.000378492917314121,0.000667107462360503,0.000662538731576972,-0.00151640922368058,-0.0125464549967996,-0.00784773810362183,1
"GSM1933031",-0.00589188451362155,0.000804197548206685,-0.0250850411417658,0.00220103598551288,-0.0023010965975333,-0.0098352795942672,0.00640554890207929,0.00476209385354571,0.00200384947068396,0.000919973893699951,-0.0297538594365939,4.68533879358417e-05,0.000303662672048647,4.41645469368092e-06,-0.00621572791386269,-0.000244271693889246,-0.00476868177480096,0.000654982852763385,0.000277326912851632,0.004881716188206,0.0052559644247475,-0.00133011864372163,0.00104337263275011,-0.00964997611110202,-0.00646630333028443,0.000681740923656748,0.00507873075548821,-0.000113222642702366,-0.00239248791987364,0.00240303635258684,-0.000351417796252001,0.000619259436903521,0.000714124437947638,-0.00134372043016082,-0.0129051924018734,-0.00789804017374873,1
"GSM1933032",-0.00603997120365404,0.00082209945131725,-0.02380833768757,0.00183107497056644,-0.00249397790012171,-0.00974280621404801,0.00512075160166449,0.00431348588734431,0.00200525480822728,0.000956666252951771,-0.0371001391557414,2.81673630074106e-05,0.000310457166436888,3.89858271717976e-06,-0.00552695910414197,-0.000241230612870755,-0.00453056975122848,0.000645084028574899,0.00030211787775951,0.00464010200628597,0.00563768381923718,-0.00142425019637431,0.00113904538910994,-0.00973143753404506,-0.00580163659982002,0.000704571934054268,0.00541115098580553,-0.000113894998570221,-0.00240613281919124,0.0025891337313448,-0.000322531911943089,0.000617674945300931,0.000598822370583084,-0.00143827861070711,-0.0140857127934207,-0.00875326369073009,1
"GSM1933033",-0.00569071735024971,0.000793909624377339,-0.0242842645802333,0.00235400157904319,-0.00234066142720003,-0.00993172083544364,0.00581172553746588,0.00475351882108041,0.00199137020291611,0.000885573004820842,-0.0296837178072015,5.16678274146257e-05,0.000307751944296723,3.51323762498696e-06,-0.00585864452898978,-0.000243504337190269,-0.00457241234119466,0.000591983706629465,0.000280486418093652,0.00487946502395717,0.00528206709193492,-0.00135790174816537,0.00106699589509736,-0.00991240214061983,-0.0054482410441409,0.000668176873408427,0.00383767058523473,-0.000123293260990928,-0.00225013182419934,0.00235489927781796,-0.000339639120128584,0.000556544784577558,0.000590143062356428,-0.00131557962839839,-0.0121610774682133,-0.00789563777727362,1
"GSM1933034",-0.00601260863703035,0.000761827105461404,-0.0241220866196552,0.00178994263653735,-0.00254803667794313,-0.00985069412516846,0.0052953980255244,0.00445009307921633,0.00206494365264848,0.000977719533855482,-0.0302221270318964,4.26293792281553e-05,0.00034544051902021,4.37117612781411e-06,-0.00621489177896485,-0.000264432416937906,-0.00478827777172284,0.000646254245873701,0.000276992638195021,0.00490988986259035,0.00521596258687357,-0.00132630416151764,0.00101643626267071,-0.0101904295615691,-0.00615079264436666,0.000655231727635295,0.00474937701387917,-0.000101199678845281,-0.00237776129572822,0.00237386246649866,-0.000376454630150968,0.000672048860721594,0.00067495776714995,-0.00164907307744261,-0.013063183411637,-0.00776699826884037,1
"GSM1933036",-0.00589299824558084,0.000826891744596375,-0.0241708289266963,0.00211010303600335,-0.00248908732290488,-0.00970739143806869,0.00589462661254382,0.00450043518333587,0.00199888501478833,0.000876040249050085,-0.0333810487089444,3.79719752420038e-05,0.000341817652655327,3.92647085634047e-06,-0.00670349542340895,-0.000246165552572603,-0.00470978934821162,0.000615008621523178,0.000289907061265908,0.00476419761117241,0.00539843344736991,-0.00139781395719971,0.00111319989610095,-0.010101858096277,-0.00578131116974621,0.000665985987502163,0.00427236636500931,-0.00011453196785708,-0.00230578012852515,0.00228372470334232,-0.000334377681873593,0.000573863196888728,0.000662224815252112,-0.00138592244955743,-0.0130013597929306,-0.00797419509164583,1
"GSM1933037",-0.00587361500999506,0.000770898577766495,-0.0253400441972443,0.00168953548832616,-0.00253590435366218,-0.00979946925324655,0.00491099374892923,0.00453712257671034,0.0020153398935454,0.000885523385145338,-0.0346981955872048,2.92268030489753e-05,0.000297832902855378,4.39971962681009e-06,-0.0067974336311548,-0.00026368524012068,-0.00468863402337746,0.000645456332064572,0.000278515692904325,0.00489822684980445,0.00507298376862653,-0.00125892749067929,0.000977382104822887,-0.0103594197612344,-0.00616872900689315,0.00064297110568393,0.00479682012816526,-8.49421655674255e-05,-0.00226109672923084,0.00238888443409924,-0.000374228619990689,0.00068677663093183,0.000686216386984792,-0.00151594347573719,-0.0133877008941252,-0.00811493192561014,0
"GSM1933038",-0.00555395998935615,0.000762704889470559,-0.0246805857294158,0.00174863382727172,-0.00319651403505835,-0.00955435070749521,0.00532410970150067,0.00452070658688011,0.00193559510374504,0.000867482603598964,-0.0333166744118146,2.88348803783194e-05,0.000620651113966553,4.22323056600515e-06,-0.00629840808881075,-0.000245026543944673,-0.0046077271616291,0.000666192993569577,0.000284198313325098,0.00501722219437786,0.00514792552812994,-0.00122644252144981,0.00102152649537284,-0.0108172854683952,-0.00605739194309777,0.000640349571000307,0.00538955421844002,-7.27559768474607e-05,-0.00304632991775953,0.00236661596106637,-0.000399908538854639,0.000690188132327925,0.000723947906785229,-0.00145878440703467,-0.0133243621895941,-0.00754593608912585,0
"GSM1933039",-0.00522961499871489,0.000634377044682742,-0.0244145985252033,0.00168029170229908,-0.00269652261431966,-0.00955085645095325,0.00453989096671585,0.00410746958014476,0.00197807129233098,0.000798912375635016,-0.0300294470840331,2.90603641410374e-05,0.000455982563895195,3.77509059942697e-06,-0.00552519356079859,-0.000226016955216956,-0.00433393689524761,0.000570960128029901,0.000227599877405051,0.00489680359518637,0.00463104267982783,-0.00116856473307784,0.000933516138996483,-0.0103931339284741,-0.00545709880314357,0.000585384264773197,0.00479422546526935,-7.00856627960935e-05,-0.00214072947530435,0.00202697391915445,-0.000348139614523197,0.0006087938208771,0.000626035423984769,-0.00136830101733771,-0.0128675402113726,-0.00797360644218366,1
"GSM1933040",-0.00554015513707023,0.000727351224959687,-0.024383258033178,0.00181518380671299,-0.00235984736711189,-0.00989330461239592,0.00476603698927137,0.00429716761809418,0.00216892141264577,0.00101015503672449,-0.0331875795762408,3.02310912129307e-05,0.00030514442194916,3.82100866837394e-06,-0.0054292329636694,-0.000229794967079213,-0.00467181572716097,0.000586916696626393,0.000239755972319282,0.00500597775116467,0.00467345486952975,-0.0012522835520058,0.00095611672321024,-0.00963421045717828,-0.00530116806503472,0.000636770497818637,0.0041562371288422,-9.94211463688311e-05,-0.0019732106390055,0.00231746391677112,-0.000286565900345231,0.000533690039559937,0.000624891153587553,-0.00143428507967558,-0.0120892851729969,-0.00790453963414953,0
"GSM1933041",-0.00574873053154424,0.000783614691006543,-0.024294032975418,0.00199000744602986,-0.00248619354801172,-0.00987644283647932,0.00514021426752036,0.00439036519050898,0.00203829828784445,0.000995647637473004,-0.0323108420793463,4.04729954801669e-05,0.000300755461293653,4.34839188849448e-06,-0.00646460918124692,-0.000245855555243589,-0.00456625445052379,0.000650764299568795,0.000278003205508972,0.00507294318486103,0.00523560679856687,-0.00132731902264388,0.00103287577101632,-0.0099639565327048,-0.00599667239651636,0.000655744004226161,0.00464541086125969,-0.000106416641489358,-0.00234271822653084,0.00231454685182189,-0.000361291028358528,0.000646243650113303,0.000711360810167096,-0.00138033723074388,-0.0131555164902142,-0.00814165279635489,1
"GSM1933042",-0.00543937292838042,0.000819690688561255,-0.0234895864146252,0.00209965706529208,-0.00269776279473088,-0.00976533195128286,0.00579524763379781,0.00445358906459249,0.00207614500684338,0.000938425661058755,-0.0328658505932585,3.01729630018208e-05,0.000306478170124196,4.04269950644866e-06,-0.00733681886807198,-0.000236523929375405,-0.00470097987981852,0.000617481705315425,0.00028553668339606,0.00471524441670058,0.00540450828696885,-0.00136056414837959,0.00107528101823148,-0.00977027808303192,-0.0061567774885325,0.000666319694723407,0.00469285599835591,-0.000102315902178009,-0.00238900854741522,0.00241260253965598,-0.000343790944451496,0.000625904518572031,0.000679005037764769,-0.001418285955379,-0.0129533606120979,-0.0077811232899178,1
"GSM1933043",-0.00588727096008299,0.000694782463684635,-0.0251937996679508,0.00190206732527991,-0.00266235678412084,-0.00969321758033461,0.00469279938537005,0.00440625173127232,0.00195540541906893,0.000844324430460248,-0.0314177588127556,3.92979704149915e-05,0.00033223240845486,4.22295644534808e-06,-0.00642572395312628,-0.000243059954974779,-0.00450176473733414,0.000650946240382892,0.000267999836331772,0.00504294578536548,0.00482202505634109,-0.00138152063842151,0.000932014657734747,-0.00976794601163933,-0.00615082254137114,0.000643833313979765,0.00443409414965411,-7.71852226459059e-05,-0.002058996123037,0.00224237137900755,-0.000353709635175347,0.000644076373150042,0.000678078812744233,-0.00144389406112725,-0.0128453201469856,-0.00827418726194575,1
"GSM1933044",-0.00629220872909563,0.000823973853968183,-0.0250180622131147,0.00183131776259158,-0.00262379399184552,-0.0100161003405861,0.00602902441120135,0.00470047902743495,0.00202931819069663,0.000917308107600916,-0.0319790865004817,2.98278738410368e-05,0.000315272587655172,4.63581402297747e-06,-0.00732577599331143,-0.000316408708776383,-0.00502667557850421,0.000625667897240169,0.000296880082676428,0.00534374834158975,0.00536697012032245,-0.00133705004079781,0.00109740935340987,-0.00982710733986951,-0.00707724469079299,0.000706415150754014,0.00455982669775391,-8.14167948180437e-05,-0.00247965200788429,0.0027846927043426,-0.000336856765539785,0.000669242121675175,0.000725075773406479,-0.00185624980545058,-0.0137015029945276,-0.00814091649357886,0
"GSM1933045",-0.00568142015247516,0.000780049185911607,-0.0237989637432093,0.00194529837802866,-0.0029514421279403,-0.00959382854117373,0.00539761038004273,0.0045208962099329,0.00193541255019888,0.000860965254252675,-0.031718599407719,4.14307562477966e-05,0.00033572466525172,4.51664971139516e-06,-0.00700406732505277,-0.000266388167078097,-0.00456774068710721,0.000644172677505154,0.000277838190398152,0.00473060950586341,0.00516325884647166,-0.00128641371009198,0.000934136898668001,-0.00996500937934905,-0.00606208126464566,0.000671911839413023,0.00485292581090312,-9.88670684460195e-05,-0.00235108969942909,0.00235508943504461,-0.000365614338314154,0.000673645019441096,0.000734623674708843,-0.00139789152807377,-0.0134025357368659,-0.00766117356125781,1
"GSM1933046",-0.00640680519441841,0.000842672175392498,-0.0233442826114307,0.00247710690052343,-0.00226414454809021,-0.00974286193932189,0.00643307635619198,0.00504409287646914,0.00200752085140058,0.000951990604446893,-0.0314642862475295,5.61491862522187e-05,0.000308752354472305,3.55053857013614e-06,-0.0068685841499037,-0.000243990923070906,-0.00506597221054921,0.000564667835250871,0.000299812013307872,0.00483949233999413,0.00563513196947154,-0.00152775074453409,0.00126032382796289,-0.00948684307719871,-0.00622157213239213,0.000747340404835374,0.00416847294855932,-0.000128137279986537,-0.00245410248088489,0.00263316120350554,-0.000293992673025174,0.000541315843064228,0.000569634087123085,-0.00141189516403099,-0.0133830231144271,-0.00774731823451372,1
"GSM1933047",-0.0057162891339008,0.000819871730654666,-0.0251701247767306,0.00207807894642802,-0.00238750836439698,-0.0100788613897176,0.0057435497418257,0.00497126636231023,0.00207975395700203,0.000898029335517447,-0.0312951396920917,2.93142741254044e-05,0.000342867755335062,3.96372244153933e-06,-0.00715747894096726,-0.000256458559940374,-0.00466611436016758,0.000594364144517161,0.000258232285768564,0.0049269546655075,0.00527808151018585,-0.00141090329253014,0.00109966539031422,-0.0102631055019584,-0.00612445317891781,0.000653828050442542,0.00405962613819175,-9.85248420504953e-05,-0.00199659376764943,0.0024381310048776,-0.000323281667044198,0.000629752781559697,0.00068654284747569,-0.00162995207977212,-0.0123197434493681,-0.00815803780030144,0
