"","ADH7","AREG","CD14","COL5A1","CTSE","ELN","EPHA2","ERH","FASN","FUNDC1","IFITM2","LAMB3","LSM1","MYADM","MYLIP","NPPC","NTRK2","PHPT1","PPP1R15A","RARRES2","RPS26","RPS27A","RPS7","RTCB","S100A11","SERPINB13","SNRPC","SNRPG","SOD1","TIMM8B","TOR3A","TXN","class"
"GSM1933061",0.000342406155162999,0.00446646926674423,-0.00493734121582083,0.000909022093923677,-0.00599866775973535,-0.00289255342891149,-0.00955941870145203,0.00792320031372315,-0.0027143719456049,0.0014060881670082,-0.011356104033379,-0.000439782635796099,0.00194632231463584,-0.00211349713956338,0.0142343832367607,-0.020525419355149,0.000456513625513139,-0.00647683685417828,-0.00320972311027638,0.00145294899015855,0.000701028272966294,0.00193231015003884,-0.000119493997077732,0.00191182760452233,0.000388735046987301,0.000889825837656572,-0.00612795712308925,-0.00320366101637666,0.00289564882492742,0.00335818648083136,0.00368518680083072,-0.00263898183359764,1
"GSM1933062",0.000212008804630359,0.00410248312195195,-0.00515007786694384,0.000896506509280031,-0.00387896277712069,-0.00268842921002471,-0.00817336850867233,0.00883422196009975,-0.00295997478800616,0.00150842518714979,-0.0120937327654535,-0.000437195570048822,0.00244494460002949,-0.00198096927658416,0.01493905652984,-0.0198216689223682,0.000559964365501447,-0.00651391788739651,-0.00315388989347527,0.00156515908094528,0.000738366071634301,0.00223346053137844,-0.000148442365571347,0.00223269699147059,0.000390628975184301,0.000842179430045718,-0.00653661547296465,-0.00381193976975166,0.00309389583955301,0.00383200220913001,0.00405058313084137,-0.0029718551419384,1
"GSM1933063",0.000495440516383412,0.00393836369203279,-0.00528586118377485,0.000923260711365374,-0.00645915910822891,-0.00280477062356306,-0.00850087336744462,0.00896687237905605,-0.00310576604102441,0.00160467008997074,-0.0120191476998725,-0.000422864071700914,0.00217472827312871,-0.00203383059885105,0.0169587512373443,-0.0217102324146656,0.000767010007119988,-0.00687807399901252,-0.00323029582423596,0.00152963323338058,0.000770574757153061,0.00210483217586641,-0.00013737762806622,0.00215074024145253,0.000409798608682301,0.000753176176559051,-0.00608003367020591,-0.00372606779223985,0.00321294751209794,0.00433774227690907,0.00396486642379801,-0.00351916529848443,1
"GSM1933064",0.00020131971637399,0.0058951083970616,-0.00566153574133664,0.00096413697652995,-0.00751070320649927,-0.00289101684281704,-0.00842127991240567,0.00872634631111729,-0.00280664396697635,0.00154556385378567,-0.0125671560568527,-0.000464480135634117,0.00204123098002501,-0.00231701082628416,0.0149547768334461,-0.0204751173269473,0.00041926129524396,-0.00695030877910242,-0.00332794393874921,0.00151632565986444,0.000727713986258376,0.0020697252417219,-0.000129507892610366,0.00219781384309322,0.000395103092803579,0.000422238566253316,-0.00601070751796549,-0.00356790281132593,0.003025159249255,0.00374119333529699,0.00396252234159414,-0.00279199666272366,0
"GSM1933065",0.000234025281773116,0.00380691868786938,-0.00441123543742742,0.000923751554079355,-0.00403894293099766,-0.0027670639743261,-0.00840027488358765,0.00822504884154019,-0.00308373466660242,0.00149900618347457,-0.0108500706342981,-0.000383584772510301,0.00195617279494478,-0.00204257996217826,0.0147940813892208,-0.0203398185565275,0.000559727115582453,-0.00649565389193597,-0.00326113360509763,0.00146025394879252,0.000720837111140399,0.00221857870752847,-0.000146118643436313,0.00197631481782367,0.000376228803556357,0.000514444117161279,-0.00655984365948424,-0.00377936648643878,0.00325847047091167,0.00364452463594516,0.00385544467217825,-0.00273399043205478,1
"GSM1933066",0.000415803483280211,0.00379311845177299,-0.00439056798435153,0.000901433820296961,-0.00402287218539357,-0.00274139581526425,-0.0103624193677579,0.00927422443554227,-0.00304964610929589,0.00162469939862203,-0.0102737936997442,-0.000412647670859226,0.00270274749129952,-0.00190567948452313,0.0163764281568425,-0.0210964300821946,0.000633600894647563,-0.00643420397567366,-0.00321600795140554,0.00146491211869174,0.000793683672492906,0.00230388264553066,-0.000154477017230556,0.00213100666060051,0.000402827371882697,0.00086875644444197,-0.0066445512069464,-0.00380561417296484,0.00313637951180915,0.00427371782061886,0.00382009360437369,-0.00269668488468417,1
"GSM1933067",0.000311364148693944,0.0048168335678081,-0.0050834918479473,0.000988559923255486,-0.00596611090129151,-0.00305544065659969,-0.0081454087771193,0.00790414447645106,-0.00262351039056032,0.00146857699994403,-0.0121107265486179,-0.0004173316226753,0.0019815295388014,-0.00216967287865897,0.0132272032660279,-0.0199342459077525,0.000551169699850184,-0.00631091845564687,-0.00317777339357821,0.00171687284020299,0.000661414859447768,0.00205904556325187,-0.000127141452023031,0.00203005303835563,0.000382642806957417,0.000744579828476941,-0.00580436809769569,-0.00349825644404308,0.00285486676521834,0.00333647689524118,0.00386749654441496,-0.00265910066886306,1
"GSM1933068",0.000205679417415018,0.00483017472962157,-0.004827236663784,0.00105310020706683,-0.00636172897537738,-0.0028512305943102,-0.00829730329924611,0.00825788252032246,-0.00264642136983451,0.00145057026142415,-0.0117848693387901,-0.000431281971808375,0.00192426337347039,-0.00220016897213742,0.0133576668379179,-0.0207009303972896,0.000530145298370819,-0.0067139309884044,-0.00313574117628035,0.00169997949155029,0.000703233915969822,0.00213652422054588,-0.000139802273045043,0.00202127967452712,0.000378898945548962,0.000527863684722387,-0.00609484425550937,-0.00361545834700978,0.00271522554832989,0.0032391958842354,0.00364377605899776,-0.00260483142364824,0
"GSM1933069",0.000340281235699066,0.00434115522575524,-0.00460085197677529,0.000969206974638078,-0.00565006230443451,-0.00298811636664919,-0.00814153810301716,0.0074988080942018,-0.00270368285646304,0.00131957976935596,-0.0109473351267189,-0.00037473709422022,0.00183529861040591,-0.00215528385979574,0.0128922464697628,-0.020354693869766,0.000555405278666986,-0.00657077717634775,-0.00326157625665606,0.00159612795191423,0.000660573113009551,0.00189020282882138,-0.000118188993804169,0.00171451980010419,0.000359149574626854,0.000464919607483579,-0.00602598292790324,-0.00310843509183055,0.00295078544328421,0.00312735697062485,0.00391891793949998,-0.00289759603931219,1
"GSM1933070",0.000443939080638584,0.00503821434541363,-0.00496480980681405,0.00101675457887164,-0.00675574024522897,-0.00277237384061701,-0.00851493952485124,0.00834767168385519,-0.0029121610812169,0.00146912071870517,-0.012038584703013,-0.000472606654791553,0.00205379777322627,-0.00224866882300952,0.0143655165589452,-0.0210912378609808,0.000713932023398518,-0.00665721049389238,-0.00323337362080232,0.00159722507604211,0.000691326084114823,0.00205260059665805,-0.000131983486815677,0.00209434881030854,0.000405778810050319,0.000672235597089105,-0.00615732750077756,-0.00377657510775072,0.00301866813626348,0.00347760434567828,0.00417278311784619,-0.00286927890479961,1
"GSM1933071",0.000419323676439802,0.00481537900356114,-0.00593601229593779,0.000947178815767096,-0.00625378974325153,-0.00279777202074485,-0.00847804581323504,0.00863021133760339,-0.00273639780508678,0.00148940060491624,-0.0119115858702157,-0.000443530693173793,0.00198114424523473,-0.00217614805912352,0.0141500290271499,-0.0206317769662354,0.000586320172895966,-0.00656263924168541,-0.00331357333764378,0.00164542345278502,0.000671771097682802,0.00206467311256189,-0.000133104707803068,0.00200981338738574,0.000380264802368198,0.000618121137784609,-0.00604176776438466,-0.00339147302635318,0.00289260910818329,0.00369604525666269,0.00374244025261842,-0.00302107654627599,1
"GSM1933072",0.000202889990640129,0.00395592674097714,-0.00491870539508019,0.00101241766197656,-0.00394341063704093,-0.0027749084906971,-0.00806575461105062,0.00855203500279399,-0.0028142285319937,0.00138024206207834,-0.011704564893058,-0.000377852963371577,0.0022272270003274,-0.00230903770776688,0.0140568913618679,-0.0201401139797829,0.000421015816023417,-0.00661686333170316,-0.00325418742690098,0.0016464885390356,0.000732819476643583,0.00207863354148242,-0.000137219711299326,0.00198247352622405,0.00035555728641911,0.000560842592798942,-0.00650012958189747,-0.00363297747898833,0.00311386608847842,0.00362724919399929,0.00387569358914998,-0.00278086353205777,0
"GSM1933073",0.000207523734540926,0.00378649667808544,-0.00505932319612603,0.000867231629532987,-0.00386260383680824,-0.00270486793969125,-0.00810210509413249,0.00994497860644749,-0.0029097198765401,0.00168929621870243,-0.0107156012527316,-0.000387304315906855,0.00278543447283293,-0.00207529113371276,0.0157924704745101,-0.0201123439388723,0.000418755888144696,-0.00669919442612935,-0.0029986935189699,0.00144910666482591,0.000717134083210317,0.00202128968940248,-0.00013092048509286,0.00210781941812877,0.000370478592708642,0.00040792511748764,-0.00691851547624321,-0.00389721146624932,0.00321682524974138,0.00388714586191816,0.00390246577519665,-0.00277929380312578,1
