,ARHGDIA,CD9,CLIC3,DLX5,DUSP1,DVL1,DYNLT3,EFNA1,EIF4EBP1,ERLIN2,FABP6,FBN2,FGG,FN1,ID1,ITGA3,LRP10,LTBP2,MOB1A,NPTX2,OAZ1,RAD23A,RPL36,RRAD,RRAS,SERP1,SMAP2,SOX2,SPARCL1,SYPL1,TGM2,TIMP1,TIMP3,TINAGL1,UBB,WNT10A,class
TCGA-60-2696,-0.05568137173190104,0.013487424859897134,-0.010833354081285445,0.0003315735577224808,-0.03115885525473897,-0.040409152586042184,0.002959142535638275,0.04957562671525373,0.022366052431217958,0.0108548636035034,-0.011991885709689901,1.5528411568668033e-06,0.004934585738374649,0.00020093115978325748,-0.01465345844965965,-0.014262637966250945,-0.06014858195736418,0.004096666656943408,0.004580016281180971,0.0006589440085945516,0.09426907337623541,-0.011300949425849202,0.022436295924165538,-0.00941883682453143,-0.017006245497521253,0.010602842634662523,0.028035495918551173,-5.146445016066656e-05,-0.022326601595241677,0.034800431192253276,-0.006332233679792935,0.019743996744194366,0.018089298683951635,-0.013935857097439113,-0.07908381647563228,-0.025669824578395437,0
TCGA-85-8072,-0.08267137241524666,0.01416051346026595,-0.02300402473666908,0.0011215041115512482,-0.0077959239274047925,-0.06821376612341344,0.012308837413627765,0.10088613539888315,0.04050256901213405,0.00677336646921207,-0.0014186852331744659,2.8010709272514526e-06,0.00034567958219613255,0.0002135099098702933,-0.02138884640044753,-0.003492110733859465,-0.10310640643934542,0.005396466877760701,0.0067054332820059796,0.0005409331270553456,0.11805178945446802,-0.01250827573314176,0.01895510527363071,-0.005579269038981251,-0.015230671990505679,0.015831566239994117,0.015008503331735954,-0.00199783149302129,-0.08412194069358603,0.022064771222517137,-0.006811561327950269,0.011556865803968266,0.00550849013576903,-0.038277171557275266,-0.09074645382819778,-0.0006144636868678878,1
TCGA-39-5021,-0.05912584552884315,0.026691574224339917,-0.00623145208543707,0.0065149579333244586,-0.01019827594864546,-0.04545597200546176,0.04561944040447729,0.021922421579686515,0.020168259865027485,0.004612721609721091,-0.0011946877850342662,0.0016353285664977865,8.582294359599135e-05,0.0002254199125111443,-0.017986474396387824,-0.002856305267375816,-0.08402390815992401,0.00438546804898951,0.004861591868954946,0.001441729554804358,0.09135684708197987,-0.007177903617228733,0.013450846910649884,-0.006760357006061894,-0.009542969391786223,0.03007543576037067,0.019740874727954896,-0.004579119505279799,-0.01780178477925778,0.015271472205624567,-0.005102148701206754,0.018480319646970226,0.01236065186803862,-0.0035683454344249835,-0.13184350993898947,-0.001754750036375757,1
TCGA-98-A53A,-0.10301852345343974,0.012487523294884317,-0.002892094146510254,0.0027236760693660927,-0.004169036197706325,-0.10135172029853161,0.01161926734339431,0.032728039276251966,0.022691055597044187,0.009083732838692729,-0.000565827972488105,0.00022590792718547167,0.0001712051623340896,0.00010956542831401828,-0.007971528696033535,-0.0014618586513447688,-0.02536310191574431,0.002429051970147992,0.004840057327808588,0.001090652174225285,0.07166785432910594,-0.010603178636788722,0.011310559842500312,-0.0023473816096825986,-0.0050763408424324506,0.015128514949263134,0.01684452360962181,-0.0019524161710295091,-0.018233177805264286,0.02410757924260182,-0.0027311115082052613,0.005650101854444287,0.004608381872151487,-0.006708161786229549,-0.08605570648473058,-0.0016225072110411507,0
TCGA-34-5240,-0.073768019062013,0.07098435496144224,-0.0017929525788627119,0.0024442033147640016,-0.020752064538850933,-0.022671259755759444,0.1659863020022651,0.13559092813623239,0.012770807693466972,0.004245595373512123,-0.0005360311026424784,6.381676238220347e-05,9.209176135079935e-06,0.00020890953171758512,-0.006084544664974174,-0.0010577434270032228,-0.050384921676773865,0.00418769291839716,0.006335998367435987,0.0020075827461847337,0.21635213025411548,-0.019809125890121137,0.053551954043955824,-0.001589207263044426,-0.012269428983703196,0.0713851526300371,0.013935103849045331,-0.0037002839119691542,-0.12612489093304857,0.029129235030579334,-0.003571966379841297,0.012583367285894792,0.007752782186690105,-0.008905351877050148,-0.1369270599279885,-0.00041993257423799616,1
TCGA-O2-A52S,-0.11305356837671857,0.008854677920897634,-0.0028544913651888035,0.011500394179204617,-0.006563420335812265,-0.053933614658743384,0.03642933152064733,0.0511567550283093,0.008445973953350856,0.009108762204643281,-0.000449349299455201,0.0003975733663229701,0.0002486674895960191,0.00018246102768423056,-0.015355805546932432,-0.0016725239257862753,-0.05679338339849885,0.0037817902231624526,0.0048302507059110825,0.0031760701854252177,0.10850229042267485,-0.01500751762652557,0.03320084703067982,-0.0010421882748747873,-0.005257575612447576,0.023493372323378874,0.01813074008754432,-0.003266526026488999,-0.07196160092720603,0.021367034569727862,-0.0024644540266312545,0.006334360686277068,0.0023912420312974685,-0.000517975105616627,-0.12493023890304301,-0.0018333975551694745,0
TCGA-98-A53B,-0.05654011558460953,0.020124073662248256,-0.015804427337132325,0.0012719081463566592,-0.014998880208022076,-0.04729482720204679,0.005905770046892874,0.036910541625464324,0.0077694988648399155,0.005014403960166287,-0.01903988727677659,1.2157378891598863e-06,0.006347115485905024,0.0003258525656871201,-0.01957670384541464,-0.01976044856489466,-0.07472598964700926,0.01304278194046886,0.004277601167022205,0.0010955643022893535,0.07399379922641137,-0.005324094753124299,0.008781300984082509,-0.012422131070897641,-0.028664607271938928,0.01223090329377411,0.018752934957278675,-0.000516927028383388,-0.012337473116508731,0.017360113298526773,-0.015773076596853185,0.01875374448080917,0.013399307743859997,-0.013398564840178652,-0.08720512222283226,-0.0017565297017270505,0
TCGA-56-7822,-0.060077516505483895,0.020594102429031386,-0.0500939056218768,0.001826463747392237,-0.016795864501389455,-0.03940996144397324,0.05438994617263593,0.02549858094370461,0.006023837706966309,0.014500901734336677,-0.013034463599708031,2.817723016379144e-05,0.0009266601926265111,0.00015391627807664345,-0.0786205681922817,-0.011434955640204985,-0.09775554934134811,0.0051968127925105636,0.003913737287006973,0.0001817487383705336,0.106194186080284,-0.0050146227478805976,0.008872984387557417,-0.007935972464401204,-0.04106447639525076,0.015806691126814217,0.010212913706778634,-0.00023383956800872887,-0.01648357261705618,0.0416365305005767,-0.00400830976539835,0.004906818432506215,0.05247053315909352,-0.03269533018419998,-0.15155911711809142,-0.12087357013519993,0
TCGA-43-6771,-0.10243100713790661,0.011425475843056036,-0.10203612146805499,9.127576552211149e-05,-0.0210430282611602,-0.11424129428831667,0.019360120856980485,0.05260862632805264,0.01282629408533638,0.0023000601599716085,-0.031871919694281645,1.338394740783367e-05,7.2884051126204045e-06,0.0009069431371428898,-0.06851990871896667,-0.023069142297201833,-0.1408921334737409,0.012330148989066318,0.0022143133915322644,0.0024199219515628396,0.09661620916740651,-0.0035261550779197596,0.02435397875962275,-0.011885732459861605,-0.028035071965660154,0.007502752594905799,0.014290932165087058,-5.0706489305569985e-05,-0.007014620955512492,0.01561077611106602,-0.00423243091656751,0.010840715739230688,0.002392632263476963,-0.010621135353827532,-0.08023577051839005,-0.014372782723051376,0
TCGA-39-5031,-0.047865733168936136,0.022413708577791784,-0.018683963165120634,0.009852661116858003,-0.02464341346174682,-0.032667795150001185,0.024080655908282716,0.04654615999123069,0.014253529219529439,0.007247625320233609,-0.01442262266901967,4.0901863148439286e-05,0.005830684622198602,0.00023617583110869067,-0.03101089488092442,-0.002049374892721853,-0.06644708421521117,0.006249694126718258,0.003602476199626375,0.03853408715859687,0.14060292093427865,-0.007843772729782456,0.020663636708078716,-0.03478076119150259,-0.01788882613277775,0.02270332594251211,0.01727511589253565,-0.0019333133736802923,-0.02398612029555667,0.035381504228584076,-0.004076332289179289,0.014772598105998456,0.011603255815653834,-0.0014157877493255475,-0.11975852248825467,-0.010989638890241725,1
TCGA-85-8582,-0.07533648681215026,0.013707367771618222,-0.026756291527688065,0.001070378843579437,-0.08352836651178228,-0.08068883391262119,0.013087917114779246,0.029417576506121663,0.025732234723661835,0.01252351686914109,-0.017406685417685534,0.0001749890878211148,3.5586887779130315e-05,0.00240402951161663,-0.053397167772932116,-0.006189178245355902,-0.08247254325128262,0.02595248540201386,0.0033613169938247907,0.00198294223386335,0.08805994603715628,-0.0064382771421079696,0.012062557429894287,-0.015295476423253566,-0.02384478741310175,0.014404666591555036,0.02168778367484908,-0.0002794482473615034,-0.021277546614887573,0.03716011891601134,-0.002962979589267244,0.01793077684210123,0.03775827307189215,-0.007176811106879465,-0.07517387544098837,-0.058336403485402734,1
TCGA-18-3409,-0.06427613972228195,0.011534184855387014,-0.007491686566538504,0.00013589746583673106,-0.0393989559290791,-0.024724056300092646,0.019012498564782987,0.0412364325430924,0.008527114026440347,0.013266430021818732,-0.0027638159554712665,1.334739404145581e-05,7.191708763202064e-05,0.0017480590141335946,-0.012302316025916471,-0.0038595414922561033,-0.09144262245602813,0.016164174151715283,0.005414394238314954,0.045595810386702344,0.11191159533930763,-0.005814039288343428,0.0186394217535015,-0.006536679805558106,-0.02082925939392516,0.017012136399272428,0.019853605048444675,-1.2514088403533398e-05,-0.035785295749610285,0.0329881014286314,-0.007436156832719054,0.03141567792348843,0.12558358127736638,-0.0013265229378832193,-0.18904951993963323,-0.001968241429863664,1
TCGA-22-5481,-0.0692675416221239,0.0020659215058141333,-0.0034052530240448273,0.004697843064439435,-0.005730791657998892,-0.05681013906302865,0.0035226295651865007,0.01461494771979101,0.008872267935072509,0.0036889084981188256,-0.00091880627681322,6.07056647549324e-06,7.222625283084119e-06,0.00023650807709571503,-0.0013231848143569805,-0.0009710593926593291,-0.02100187999264901,0.003258289210926435,0.003551194298920793,0.03347295787658499,0.14822053076839753,-0.011696344071914019,0.0366152010122622,-0.0005559234091724848,-0.02209388221746074,0.007929281356062554,0.04107924045057269,-4.293443331060303e-06,-0.006232936124339112,0.003962125383359954,-0.0018360108991581031,0.007603136381865293,0.007086860972712236,-0.00031374968439148754,-0.1029862778629548,-0.0031886811688471147,1
TCGA-77-7335,-0.03984483223846049,0.028767763604194526,-0.043460370821004415,0.008500632630057887,-0.017175462109542558,-0.011299339942590133,0.05920869695877527,0.02748899880105898,0.010357472379409169,0.005434663469768555,-0.0009711070763324666,0.00021580159829618598,0.0,0.000842120062028016,-0.011148932839963635,-0.0006712378119496823,-0.046563528220574135,0.013307253900268634,0.005234974904029129,0.003651108911621108,0.12439331102109788,-0.00516727289704163,0.01901414680308322,-0.0009942342575990429,-0.032296651619928556,0.013859816371094352,0.022509939395819786,-0.0019017897544193155,-0.07741933230144378,0.022083742517338485,-0.0032774969031072153,0.03780182845405283,0.047462349780165294,-0.0015658852794061002,-0.12616203055943728,-0.0014446091245791212,1
TCGA-39-5035,-0.09203883785504907,0.01886539642254488,-0.0073028065689987025,0.0002217626243773735,-0.030338284169987885,-0.0446262990366568,0.011154773379390252,0.06537666154861659,0.019342607089010297,0.004164877833491657,-0.06019478214628612,1.8425604311209411e-06,1.5872672867105627e-05,0.00025105274892281594,-0.015051644007320788,-0.0022778948723748897,-0.046357656312242104,0.006100480882313648,0.003306785626197327,0.00035998310869522955,0.08526012361470992,-0.029664955113342394,0.015795644065635227,-0.009635000919814066,-0.01825310713686715,0.01620227129505439,0.02396101909770708,-7.867278808275308e-05,-0.010062831050307345,0.020547776598691947,-0.0041514298445599,0.01236477431721588,0.005714768884156307,-0.00400954120466176,-0.06010725256155867,-0.0377916044267295,1
TCGA-77-8143,-0.09483140076607117,0.023224963206181466,-0.03501569553168581,0.00010160921191076024,-0.006752030504983761,-0.0701970379225502,0.016021174537872402,0.03162171953570225,0.01409409948237491,0.007790498410612675,-0.058376443791685696,1.265829539381396e-06,0.0005191212587344558,0.00010382447724203757,-0.021098743299167826,-0.004752665709406911,-0.05608491517690578,0.009661984885854636,0.0032434082853480314,0.0002203269148737055,0.15747433446826542,-0.006910887971035614,0.028418587836323488,-0.005219938549762229,-0.011361311123417749,0.01052870162365047,0.010883806091647595,-0.0004979698177530373,-0.009702618708653908,0.056469614813205005,-0.0033405749445770197,0.006475275009291314,0.0023458399751197664,-0.0012765629124779213,-0.10523069443309298,-0.007289988419571198,0
TCGA-85-7696,-0.056737749327057024,0.017452309714740218,-0.00769002139009195,0.0036763132401517917,-0.014751976562617113,-0.021479925998402958,0.015870061448419823,0.1845445912423655,0.010820760429990344,0.00733615912418846,-0.0010592474675541453,0.0004291216291638307,4.884810141364542e-05,0.000274358267623266,-0.028136436944320255,-0.0017024416129730086,-0.05148466735877348,0.005901214710283182,0.0046604269419197744,0.001349078033595912,0.0835625906266646,-0.012081190636237105,0.03967659264765691,-0.002723732528631019,-0.008260202472959026,0.01733858351347641,0.012012844698902918,-0.001835343975928832,-0.02503950089703875,0.02853436349538539,-0.002275570208169553,0.00840229423949723,0.0182857787344773,-0.005135354225465153,-0.09747926726749942,-0.005002433956484999,1
TCGA-NC-A5HG,-0.09347055128236127,0.018743642160408382,-0.018411866263811867,0.0027709624258735895,-0.008483639878573156,-0.07507004547897869,0.011139770896743983,0.12459330815379814,0.018906998630195508,0.008691772101839053,-0.0035539539306783715,4.088561720782691e-06,7.676506106884487e-06,2.9183495975212528e-05,-0.040332066503642926,-0.0017593731334699357,-0.07226232369190752,0.0007480785218501078,0.003243750334497703,0.0008863395955604532,0.11272628609424855,-0.018028368102759984,0.0281806812256984,-0.00044628772557494124,-0.02230137585265846,0.01256598114234074,0.011749630202553549,-6.747261981698614e-05,-0.006784444467536431,0.03063378343468782,-0.0002686674337330048,0.005560769269661703,0.0010300888748907204,-0.000737694114698687,-0.07071835754932343,-0.02852967834925733,1
TCGA-43-3394,-0.060855299704947574,0.1870573561017511,-0.008192715002191571,0.007474496112013066,-0.02282873059610672,-0.02586337035498624,0.08284950028646774,0.10335086547246909,0.01774084682838279,0.008848768583246886,-0.005467829801532079,0.0011153244378915245,0.00130583486402252,0.0003013233859739405,-0.02091176278467114,-0.0018093940145579236,-0.056329831757507665,0.005842288267757322,0.005669260881848599,0.00034077389244468537,0.1075788532492797,-0.00860787497905738,0.04101413302212137,-0.00712121794264078,-0.011615254820750012,0.023232038336431626,0.009771731927846436,-0.0027536203762557904,-0.031772488844516104,0.0469987899574471,-0.00431681445092269,0.013743030120133866,0.008205308858625126,-0.005067472377380914,-0.0897256984073523,-0.007763379403015368,1
TCGA-60-2703,-0.05168917013446158,0.028916702483667695,-0.003984667857919308,0.001072185390150879,-0.011249442204977079,-0.034532907910686535,0.02191979314226032,0.026804348314237565,0.005192917563528726,0.008658753258348922,-0.012695758621148131,0.0003616400533451508,0.0001827561004006613,0.002892130782596443,-0.008690397743028204,-0.00866590984977612,-0.04654374155880488,0.018180947103080203,0.005179497443008957,0.0016713615577994292,0.06079170483115349,-0.005780863657033069,0.016830002805704573,-0.0007411539169087743,-0.019319264190800597,0.014617751770578183,0.019479253968464477,-0.0001522882575188953,-0.0354391792544125,0.03486645654980106,-0.004625032000424318,0.03456803785105403,0.033914140852869964,-0.014170870361668822,-0.09907982699721306,-0.0034895130618831363,1
TCGA-33-6738,-0.05146973497823038,0.027426181697904516,-0.07166534378186744,0.003422692166987037,-0.013448940584539923,-0.04217906103412482,0.01651396333961347,0.02312191031266435,0.025921728031039572,0.01501424190503014,-0.015855893782538148,1.4770267673423563e-06,0.0005024394939640539,0.0002273700890043059,-0.11655562169010071,-0.002019078905305332,-0.08044969693262036,0.0024202633112647893,0.0046872559672445635,0.003336972331523851,0.07679984769540851,-0.00859663381309607,0.013927366798155792,-0.0029960130271086747,-0.014008228297583079,0.021240634415879988,0.012813042267594747,-0.0010708785792084088,-0.16988469469882553,0.024297489124671567,-0.012650145014772896,0.01570939363639545,0.0077530077945437955,-0.0010937023334554828,-0.06151708249297235,-0.0009092036485090957,1
TCGA-85-8276,-0.06295631279589747,0.008309596886281771,-0.013956911029519101,0.006951293126724867,-0.019329036874426227,-0.020057888989171373,0.014671378631597034,0.024531766513659944,0.03509853743542062,0.008641215380823014,-0.0036276126264156374,0.0010866219223145995,0.000339917269128754,0.0006957806520896611,-0.0032708369192460092,-0.000639092948762227,-0.1252233630007847,0.010012488724404878,0.0026305144302680226,0.0017570642149172416,0.11239745032619872,-0.008304673735800317,0.01900591544984518,-0.011110862323843096,-0.013822987688347726,0.009859311165590887,0.020891127743621587,-0.0021151680190084083,-0.020054932349738284,0.015547993597684925,-0.005234317412461993,0.009357737704687251,0.0221619838537808,-0.0011165168680892408,-0.08692670193086602,-0.002600638667579205,1
TCGA-85-A4QQ,-0.03589664481601832,0.013476546804817368,-0.01613844974011826,0.006611653338560897,-0.019510505160990236,-0.09979212007612037,0.017401752740147373,0.15768891384988015,0.00783106298834824,0.0036630347158429512,-0.004891895897662766,7.825128061630447e-07,1.0728690197368122e-05,3.7972748125070027e-05,-0.19690081208943525,-0.012196665816968688,-0.05521067702178783,0.008051150996588768,0.0034654600434376307,0.0046141256281816544,0.16304790250832216,-0.012747766034614586,0.03192104826872831,-0.005630144819398554,-0.04232839230598277,0.014801476954255429,0.01033162939458314,-8.220690568322741e-05,-0.0026202241217231277,0.028185659280537647,-0.00600929753776699,0.004179797886742677,0.02584859301085095,-0.03488347781848186,-0.02248596840618659,-0.04301403240010136,1
TCGA-33-AASD,-0.1003500378853582,0.04504153178634316,-0.020677776666090057,0.001851999283179571,-0.012061179113357547,-0.06992083807375914,0.03639221397938519,0.052303454811644376,0.026894329992962072,0.012554673666375386,-0.004532770686621245,3.931517628196336e-06,4.207935695436167e-05,0.00019875778377655856,-0.05117307684327294,-0.006338095331586003,-0.03040515115124357,0.0014905444243030804,0.004577218028030997,0.0007168512093498303,0.09404700174276044,-0.007620758030329259,0.015016906576095416,-0.0007412002941014975,-0.01849934843011052,0.010774043082614844,0.00782631046868727,-0.000806338411858793,-0.018143458744648452,0.04001432068180461,-0.0003558821292721452,0.004131884527806188,0.008308173844888602,-0.02259486998814192,-0.17742781274964736,-0.0014995049557998013,1
TCGA-33-4566,-0.03511684227462615,0.009185879980879427,-0.004702007672802027,7.60556106577119e-06,-0.04607699894781181,-0.03050856464300978,0.006730129261730636,0.22756910346746695,0.004621700306448069,0.0021322161765384923,-0.001827610807104831,2.5560279896813643e-06,0.00010461624089450805,0.00011094345657848407,-0.013747099762481044,-0.00593813608159987,-0.053832256599602904,0.007281009910369792,0.0051032459543773325,0.000658105352583613,0.0799611437711866,-0.00822581395321678,0.023698650498730222,-0.052351178049405186,-0.017971888387197165,0.017303721546056444,0.013442674576004206,-1.5955394470730615e-06,-0.010373190190929834,0.021740158582753945,-0.010590581493770608,0.02783389319028849,0.0026054902246786028,-0.0030024217516511497,-0.13005233939400662,-0.003647903278148291,1
TCGA-85-8664,-0.08063004209685044,0.01880041424593299,-0.007457331626214107,0.0006781143537893593,-0.003541346309243204,-0.06567173666306018,0.007142270002614164,0.031655763736633376,0.044161255096105516,0.015677671664624325,-0.05588569635322627,0.0002697787359808237,4.065193465342428e-05,0.00027730550123791087,-0.009996321554246316,-0.011571825728976633,-0.041583331183506246,0.008248053322436855,0.005624794492391266,0.016438616278407495,0.07953947569470021,-0.008609214941881892,0.02242334910041858,-0.005627037547486103,-0.025880210284829407,0.01902334935660479,0.02343940673195984,-0.0009151922366794796,-0.030203240345732865,0.01569980334302696,-0.0024793850998123808,0.01259937513013835,0.0021293722882590885,-0.03402072961044913,-0.1603403424148678,-0.0006018006834067583,0
TCGA-22-5479,-0.08954169718912353,0.03472017642981076,-0.0059377029108146065,0.006672028124978491,-0.017884754806190808,-0.037168655406429274,0.031029875829798385,0.09727251573486967,0.02074019325792916,0.006057626200849258,-0.00519976215778104,0.001808136636791689,0.0,0.00018354138567277758,-0.026823024058476717,-0.001833818356154359,-0.035487226839940184,0.0026852080403010382,0.003834589297065363,0.0005483612231522296,0.131471655881547,-0.011966237667818902,0.03264856117900246,-0.025351628630186623,-0.009418523283657845,0.015737567759348575,0.012050421472399512,-0.001508158298409634,-0.02031117947316135,0.02216938248697146,-0.0031754889596778517,0.009188314892300684,0.0025829538293478493,-0.001147703376512352,-0.177790473027388,-0.0018010213355093977,1
TCGA-39-5039,-0.07777645018532232,0.014876201113467442,-0.04926253050087529,0.0003524933670197802,-0.05013801039363845,-0.03799081441821182,0.01813034481187527,0.07374549111009618,0.019489579832014985,0.007408930490070647,-0.004679046229499776,6.112805921085432e-05,0.07100525421297163,0.0005501659490560804,-0.036179982289986465,-0.012348385521802566,-0.12232174723041615,0.007690015911361878,0.002885643068895033,0.0012079442077551153,0.11923884246433174,-0.008262765243323304,0.031280664690503265,-0.04284223033941266,-0.0541998588359765,0.014762653179479323,0.015095096367738942,-0.00018679230989015878,-0.06033157563062023,0.029460215198362144,-0.01407915208717486,0.04427403695940608,0.012227470064246869,-0.028715906339793425,-0.09873894061410055,-0.07209917168496446,0
TCGA-33-4583,-0.05520749949267782,0.040274498729103665,-0.0026168937526931894,0.003184462870610969,-0.01578248273259054,-0.013537673425707648,0.03062002821450068,0.05135459679975806,0.01670493751759817,0.0071135363381126995,-0.00944602448050203,0.0006863463145364366,0.00023456429414343954,4.0248893783855254e-05,-0.06575088906985206,-0.001808434943552828,-0.07505533938737462,0.0004294563010416906,0.0040314422215222264,0.0016747161818431832,0.14824225213259712,-0.014554425369381596,0.022869630651599044,-0.0007046086890429266,-0.006356780839947898,0.012654138620942872,0.009768331955880673,-0.0009189965996268492,-0.005036826726873615,0.040186834739903234,-0.0008650604383508232,0.004594993950883947,0.000844212393488481,-0.012315427140314496,-0.17076861014537267,-0.00031678043253030905,1
TCGA-21-A5DI,-0.050880722853861304,0.0891256937301846,-0.01067197247085404,0.0029683818352007805,-0.011830241453753523,-0.05253494523014196,0.024435818308338703,0.07753721508429819,0.04497927537192499,0.014627261059325799,-0.023302714992173998,8.036325289591408e-06,1.038663508377944e-05,0.00025275536332446114,-0.08420024083300094,-0.017700161575403717,-0.033022050452642324,0.010703810693301667,0.00400872506363498,0.00035982336469314607,0.131457109826601,-0.006692698457911083,0.020422563185714986,-0.0022728998381692086,-0.05366080836855462,0.020075659635191877,0.011072150372000924,-0.0006699659674214367,-0.005145301279870605,0.056569053281701115,-0.001226691030797702,0.008867927458563936,0.006920185548911875,-0.03659676057581567,-0.11480882840885477,-0.0024523788540829544,1
TCGA-56-A4BY,-0.10276576915538818,0.026691494269583046,-0.002386152693413578,0.0031131042810390065,-0.021542889531444176,-0.059494520852026375,0.07536046305543385,0.06030130185422965,0.009735753412686992,0.006202692595199346,-0.023884587433040515,9.132790898088727e-05,8.91974488512028e-05,0.00019062610845852864,-0.014528821196737794,-0.005623587432789755,-0.08542120898456051,0.00683864337248588,0.005136559358262922,0.0005833052236080011,0.1321032785323019,-0.017668611187185542,0.01985838614753688,-0.019245329173099412,-0.007553628398441254,0.021361823100067578,0.03216093690250704,-0.002838538834577899,-0.2721291841847348,0.027164373430809075,-0.007176815577003798,0.01265769991262504,0.010341071336902243,-0.004499247307872777,-0.0700609366433929,-0.0004827684508721413,0
TCGA-77-8007,-0.12402431651731456,0.005111587561619004,-0.013603473754795217,2.0450107188724435e-05,-0.013963377742176557,-0.1801050909957081,0.014868470832372247,0.0407538866521931,0.012172561020562694,0.004837314700555934,-9.449566765728433e-05,6.16804211916753e-06,0.0027617529871150283,0.0015721251359984854,-0.016502997107591875,-0.027520201488195173,-0.1375978808539893,0.007495841100339613,0.0029411023358115007,0.0008655728752895947,0.12177532824522214,-0.01008307503681491,0.02871622519410729,-0.004661418017797248,-0.05372416542857454,0.008174157859640388,0.029968592479334453,-0.0001973073106602622,-0.010818912880750257,0.024080599304291874,-0.03864574640876147,0.03750375325389339,0.03727090523033593,-0.0017395221903359391,-0.12577192486260252,-0.0017356528581830264,0
TCGA-22-5471,-0.08915110410684081,0.09196197511032066,-0.016500836621145137,0.0023078632450172676,-0.007888607230467543,-0.031517829441746144,0.0398469048407746,0.11400030612719872,0.016111906386495657,0.005001521198279974,-0.004435670397473959,3.202481043215714e-05,5.703769019091293e-05,0.00010488387703031443,-0.020515137450890304,-0.006682130085630557,-0.04251202041929455,0.00556697898238295,0.005306051989566782,0.0012081838237582405,0.15416394830916366,-0.016981388479866792,0.03415162285639086,-0.027653235950651466,-0.021148621980287746,0.01967582706247897,0.009834560576463735,-0.0014547525403445873,-0.02780018244612211,0.0369922393679971,-0.0028412224301956135,0.011998872864949274,0.006717138480590966,-0.012510157076116211,-0.17903368705473474,-0.007754275730256826,1
TCGA-NC-A5HE,-0.05130915989969309,0.02052005169973211,-0.005794870081188597,0.0017607415831231738,-0.03180856510847708,-0.042606118020058266,0.017431213573944972,0.08777795014328703,0.008560126945505384,0.001931050225806155,-0.014306248180846368,2.4194267056989227e-05,6.1833039764108124e-06,0.00037651779139206265,-0.009657079612441883,-0.0016156350306673528,-0.043982803770272604,0.002250223975879016,0.004783688355706824,0.005507933255839512,0.10729131040880209,-0.010905462368555108,0.032620093870453726,-0.0008982334686621076,-0.02572991767732052,0.01274589950379069,0.023021989340413326,-0.001149320248374962,-0.027808466261100787,0.024449955316201193,-0.005236855694902784,0.014879966548939727,0.004617637891662332,-0.01008467666971493,-0.11662216945856825,-0.002114516232006549,1
TCGA-85-A511,-0.06533767785792191,0.06603479361055291,-0.006918190020703099,0.004150089111245337,-0.015847877798722848,-0.03529578097585264,0.022536643924848256,0.05290909705856905,0.015200449231712602,0.006387273343234345,-0.02256737825311654,0.0003872747938031045,1.269550710050305e-06,0.0008127428356838084,-0.03188043228452801,-0.004085828967736168,-0.05958443553211098,0.011174725219695847,0.005014731639847902,0.0012520335523301688,0.08898385784190282,-0.012464987673027686,0.02267112722793698,-0.001746843341110437,-0.022843533790946027,0.01812133590671682,0.013423124737201078,-0.0016529747725412235,-0.027098312840317877,0.02801053256661242,-0.0035428450444176464,0.012490172497549494,0.012071745767614807,-0.006662079688077328,-0.10347295811975223,-0.004679493143892519,0
TCGA-39-5027,-0.06796914215731414,0.022783608740099895,-0.005216826557957317,0.006578295456119218,-0.00854171174490907,-0.029580301952394198,0.03266048245399939,0.048771850722601304,0.018873038715735573,0.004095484132910756,-0.015280689172686037,0.001132560027052877,0.0005528136874229411,4.811162326288496e-05,-0.012993626592162308,-0.0019974252132791727,-0.04286742511504308,0.001327705728057476,0.004329388863810812,0.00013326643373818295,0.15043736629386234,-0.013853208961629511,0.039610261986640666,-0.012518502877376362,-0.005485908448000519,0.020479948030359126,0.006423397036314929,-0.0030414503239975126,-0.009303759697926562,0.03996173934217866,-0.00092839690224107,0.003737486827699946,0.0015726269829384523,-0.0014358116260295207,-0.05855476197626997,-0.0007278146800118357,1
TCGA-34-2600,-0.06151427828761736,0.05575798146988872,-0.05172504354484184,0.005922275166898596,-0.16237808472008194,-0.0625077001889721,0.013452368616784607,0.07496016250558189,0.008956550525218713,0.01005548281553247,-0.028749499452066857,4.363388882808812e-06,0.0011181781663214055,7.467098234538439e-05,-0.04933045244064181,-0.0008707618782153279,-0.06121192622343715,0.006409174949156074,0.004011388680417532,0.0004636170300469181,0.18067490123425428,-0.01138726811479579,0.030245991876542488,-0.006601097726250572,-0.01906766214213016,0.0300937821249979,0.021594107363917422,-0.0008261723275118155,-0.013475946535160892,0.05031874029333539,-0.0019728714130244885,0.008364486265793768,0.008211235637916656,-0.0009791585102466003,-0.10672666807877312,-0.015914315160608653,1
