,SEPTIN9,B3GNT7,MYEOV,RPL36AL,CBR1,CD59,EIF1AX,FGA,ASH2L,RPL37,FASN,LAMB3,MAGEA1,CD14,EPHA2,COL5A1,RBM38,MYADM,RBBP7,PDGFA,H2AZ1,RGCC,COL18A1,TM9SF2,ERH,PFDN2,ELN,ABCC5,MT-ND3,RPS21,ALPL,RTCB,class
TCGA-33-4586,-0.055286674268390054,0.006510273105702762,-0.0001661451252111164,0.047065598555569035,0.0003986700308294377,-0.04522591054631068,0.011920276893827752,-0.0002698556029298273,0.05258030543985838,0.06825193245629817,-0.027679969937112688,-0.025539926756753772,-3.660842704424914e-05,-0.020033264336791683,-0.047054478685988846,0.009989946528780061,0.004702331156784292,-0.07831533080903841,0.007863203349666878,-0.0006524898350825323,-0.05439623378929127,-0.005065688222281751,0.00352396800499789,-0.05055841292055523,0.05343108930006837,0.020165264795721373,-0.0006326092331412517,0.00462285312341348,0.01201195598787287,-0.016145027534707274,-0.018486038401967563,0.06968476045181493,0
TCGA-63-A5MS,-0.028865489498707583,0.005513401383352171,-0.003797672330313412,0.036874677702427014,0.0022683685788410157,-0.012769370939593357,0.004887225614917155,-0.0007777278197593529,0.03165046025779636,0.040757304978807384,-0.04653285357845284,-0.04794278762719658,-8.365418465208905e-06,-0.03440344668871118,-0.06521674285669223,0.02450850332857203,0.0055593223315099595,-0.027856654820904457,0.006506679381733729,-0.0009648446318205792,-0.015985265882384428,-0.026494861949786275,0.013595686296197184,-0.022576593484901052,0.03410443713363715,0.008036569940552954,-0.008868266591443763,0.003263754325058487,0.01143052529780171,-0.014816922003354676,-0.027972916092854412,0.033831537642520455,1
TCGA-22-4601,-0.050192505179509635,0.006667766037088778,-0.0015751368334039257,0.022155179665259803,0.027661932858414482,-0.02282861664286267,0.01342650894425955,-0.00044044969230113643,0.10759266732150102,0.04267758904030219,-0.04194823710361033,-0.012751062767846866,-5.678682592590503e-07,-0.01564708484277341,-0.06396156835634938,0.006453611292694838,0.00946939812729407,-0.01742853988650971,0.013290821884870596,-0.00047254372478633313,-0.04809006766670799,-0.009959639639316823,0.004384550873735027,-0.02461556807562648,0.0337827995694365,0.012696327770898382,-0.003338656214974677,0.00947718803839964,0.02318212983977662,-0.013923409908963121,-0.028351961731349032,0.0635374472359889,1
TCGA-60-2704,-0.032442520809476044,0.007808782905046227,-0.00032629281663412425,0.03262283473140278,0.0021075059393082848,-0.03573118289118355,0.007739457672162019,-0.0010620961262659415,0.031325106460196886,0.047080315655283644,-0.03720440100650409,-0.0107182594773182,-0.0,-0.07215272816372727,-0.02892521150358776,0.040516189599317416,0.0027417025004469377,-0.03792550070816105,0.005510248406236213,-0.0008218742536643289,-0.016409800859689988,-0.02628281968794999,0.0057623781106190975,-0.032401368678118124,0.027259328755487772,0.0036752945584924155,-0.009078332035800362,0.002369049495455704,0.012078776967603129,-0.013162025219677574,-0.03553844100081692,0.03911968136190049,1
TCGA-60-2719,-0.041634664470427074,0.006822086134150239,-0.0004367590632988812,0.06077721531250522,0.007858838684867905,-0.024473013897954567,0.04342868810147297,-0.0012416274757158833,0.048511040850795516,0.10321876474631726,-0.05957572853407047,-0.01554492189817401,-2.5862584073657817e-05,-0.031758868437206336,-0.107701310522127,0.004755022114808256,0.00854988839827499,-0.006315356084993603,0.037872751717996735,-8.792007419943376e-05,-0.04193492952330988,-0.0077516118217057575,0.002978978932248409,-0.03545176814975375,0.05281199635405913,0.009804377991280323,-0.0014780035352959132,0.006830219815962662,0.02483647803952727,-0.029117914335353146,-0.019386271793392265,0.06949279242556781,1
TCGA-85-8580,-0.0448082462490792,0.004513520938797263,-0.0005584097135144352,0.03297826698023533,0.016221888302360307,-0.018798910297302927,0.011747716049391187,-0.0012975887917175072,0.05350484021312745,0.050986924270343265,-0.07630394919006939,-0.014637755551047155,-9.799469239818387e-05,-0.017234862192955093,-0.11063898770725886,0.005776616131816365,0.008087773444738055,-0.008443032665657617,0.00873447138783876,-0.00040850151144145334,-0.02857123050241562,-0.005727943493964234,0.010245393396657603,-0.028414698057449412,0.04128005149157385,0.00887432379439723,-0.0025020137876554695,0.005373225754870453,0.021185550616207492,-0.02207794397849618,-0.052415926208691246,0.04657998249243347,1
TCGA-77-8146,-0.07046969263193834,0.06940635259404367,-0.0009593462668897488,0.04528646319683261,0.005443519416259231,-0.03564209637372771,0.00598112071016141,-0.0010538519176054434,0.07398379401546401,0.08313661248710895,-0.0672251265524817,-0.05485415722198799,-0.0,-0.022177721502456334,-0.05537384436170547,0.019117066630733096,0.011550194083158837,-0.057140968234017715,0.0067846331391442265,-0.0009556834802754576,-0.03057272338007638,-0.008230732192325394,0.017595485748140637,-0.032977881433055016,0.04782760756533993,0.010820998832044147,-0.0032923612508918053,0.0013978286082567007,0.024211109776738737,-0.02590237036265089,-0.0593683274089741,0.018511755299769162,1
TCGA-58-8388,-0.07584824006164445,0.013110096725014037,-0.0018973773299109495,0.021605093055784945,0.00196954767759601,-0.06843578272648787,0.010030220888037976,-0.0007540295988795524,0.06110401282838775,0.08588814358072558,-0.04915661122408847,-0.04959139829929576,-0.0,-0.04911618962136996,-0.04595157153791597,0.05880206383483248,0.018078091510384205,-0.058965636278043576,0.01296857553893367,-0.0032106463586434597,-0.0382529537598546,-0.01562527040284805,0.022283897052705108,-0.03822581153949827,0.040925872172911736,0.009607494579487523,-0.015419290285449735,0.0010208768739637375,0.014459519778532057,-0.02635394247698659,-0.04948619031546896,0.03720553831791026,0
TCGA-85-A4CN,-0.055677830475137864,0.0014095590007028298,-0.00033804454500271545,0.04288469876523677,0.01611487726442642,-0.01953940835414912,0.012295521529028991,-0.0,0.023306092272304128,0.06390565784024094,-0.10497079167046858,-0.012429550397578974,-3.943529578187849e-07,-0.025611932842287112,-0.027869737526199447,0.055023664032983866,0.003435663894231239,-0.009861693777344643,0.011882781136164729,-0.0007892546674799721,-0.040581145787180514,-0.008407249603875136,0.022824696905821704,-0.027993877256203063,0.0400662173964532,0.014683594229700735,-0.004752533863625765,0.00536859272768498,0.014261548662736497,-0.021482457798677638,-0.00628894092730772,0.04180973548469766,1
TCGA-NC-A5HF,-0.029905744163962085,0.003889676065741996,-0.0021980594833417993,0.06025940589278982,0.02298284991210002,-0.11361340531837637,0.009075120127773877,-9.493770023343894e-05,0.0491217316687496,0.14394282554400556,-0.05853578278336274,-0.061193104578923,-0.0002532453990320869,-0.006239350709720909,-0.10774264268716191,0.010438991458111611,0.005772179236989354,-0.02588407099787268,0.009032625813966046,-0.002027785942328065,-0.030336741241427604,-0.007792682646299546,0.006387264122214432,-0.020924958478743486,0.0748983007597834,0.011256495894407257,-0.0015105776862605837,0.0034835879095574175,0.020112358155363597,-0.034027111268215435,-0.033615306007895064,0.033452304890061145,0
TCGA-77-8131,-0.04160246248539096,0.009249468504553727,-0.004954690773003118,0.04610173919737124,0.0032753717913179153,-0.03175799869278809,0.0072692473770529595,-0.00038442631199341087,0.03596946165735721,0.03807635415214723,-0.024679165357198066,-0.010992406209316833,-0.00015971074687684333,-0.1632241343674722,-0.06577356703429348,0.02031678503913346,0.007845629670809203,-0.030801666733325184,0.005652414418989296,-0.0002481482468058785,-0.023889112588911708,-0.03183033650609696,0.012965439503546207,-0.02275193309867837,0.04105533650209089,0.008211796012002514,-0.009031219139489878,0.00039420661535149526,0.01864218203831272,-0.02007447384461129,-0.018131422080999784,0.03679615107444706,0
TCGA-NC-A5HP,-0.0504174295175575,0.006741124154834052,-0.00013664423468582552,0.06866690164455642,0.005412051638439468,-0.06312965237234569,0.011907249037293443,-6.11436855611089e-05,0.0348036217022404,0.06461687566729343,-0.035747964809387175,-0.009805998753279572,-2.2560657586842112e-07,-0.014163800547657463,-0.06203579881248798,0.05522934498165591,0.006679051947527454,-0.020724523558583518,0.010913673510732217,-0.0017092648443893658,-0.0244272980734386,-0.019374560982609194,0.018056424164272673,-0.04046226516272854,0.07947583281048143,0.021318401811546223,-0.0015472619466690076,0.007190720748295399,0.036883322379773945,-0.029807201729259162,-0.012345281715672245,0.0686980681466213,0
TCGA-O2-A52V,-0.06723410027399368,0.009691422444347966,-0.0005306918438450685,0.03640196472280395,0.006332860254263361,-0.020708829234937404,0.01539786724822604,-0.0001691252341269042,0.0595852489883389,0.043239258946656055,-0.0653288229164261,-0.05987545527072517,-0.0005693972482155049,-0.020383902040082533,-0.06851566832000859,0.018166387808285646,0.006035747450215883,-0.02204900870683246,0.010851159716001448,-0.0004727522115015501,-0.03292047372967991,-0.005695020894891919,0.016380470047158403,-0.03677855802368944,0.05486496187044185,0.013736315828898876,-0.004378125386436111,0.009069128835861353,0.02270549917143955,-0.01788746200089431,-0.010348293679195075,0.0465233761083255,1
TCGA-66-2773,-0.05742348267746726,0.015760616874897746,-0.018825620475262705,0.037132012283182865,0.04516814238832609,-0.021420073149730053,0.008391613105113658,-0.00012034268953103385,0.04878178981523144,0.03191726395722086,-0.04278282877859945,-0.023035161711485643,-1.3741824930131797e-06,-0.04789276975974782,-0.059798706121180684,0.013080059702377024,0.017792799595850763,-0.03773375284505682,0.008216698133727683,-0.0005631079010916949,-0.04004800095541847,-0.010340734030938954,0.0072147415052933785,-0.0501882292374334,0.04943291193974532,0.010290134871364234,-0.004772000650642943,0.003019035312955882,0.01084682061094275,-0.018734218349655263,-0.02922515769305542,0.04810591982148647,0
TCGA-18-3407,-0.035889166717995226,0.00487949096692246,-0.000546171706730592,0.033613082254028454,0.03274081274925234,-0.034637317969928194,0.00615715564967379,-0.0008894849469463298,0.04033477009680675,0.04190816844912261,-0.019232656514677367,-0.007601240567505558,-0.0002820676479091698,-0.018232311340949426,-0.06915773471739078,0.025095241429482086,0.002708878899161037,-0.013972422066939319,0.005046969585908032,-0.0003118985787494545,-0.02653389298287154,-0.008590231431337145,0.0074687750737943825,-0.053343168008364555,0.03781327637778421,0.004681712253546598,-0.0018789334649659047,0.003568549532648763,0.012875894291302445,-0.018983931833253333,-0.03398761402322836,0.029570748091756326,0
TCGA-18-3416,-0.04994478923380951,0.00446789776937179,-0.00783216224885457,0.05713462408098461,0.039339830568758005,-0.028859149069043646,0.009819296713221518,-0.0,0.102556442145167,0.03519990799708127,-0.04087942118014972,-0.033911178984231224,-0.0,-0.04609834640036081,-0.04719505960490175,0.0018323094257597025,0.005426477205045763,-0.0033540996941211054,0.012888855646979305,-0.00036449364503648085,-0.0865373076392706,-0.005943718396682465,0.004709357402728904,-0.026992648537087167,0.08606974210560624,0.007873610090215342,-4.821710481776098e-05,0.007479327710365711,0.016095460688342406,-0.014524957274258316,-0.003003197719948873,0.042505223468581606,1
TCGA-85-8277,-0.08743372010706174,0.0025215827274186727,-0.008811202791562027,0.026448762248641376,0.04217233099872235,-0.024089441200873418,0.01273378709624579,-6.710185894686408e-05,0.0324747523348902,0.05964920155063651,-0.0689437072223633,-0.04098075232917453,-1.55540143362944e-07,-0.01517547901902538,-0.04766071241638651,0.007784316696945448,0.007489711922095736,-0.012870738342972896,0.017734985921047296,-0.00028361551624161047,-0.061574609705201476,-0.010285250738081748,0.005698670020524058,-0.053656413574500225,0.0462875805450069,0.01953455128649053,-0.0013640860242951725,0.005301599810974131,0.015765737745406017,-0.03775014156133677,-0.01450058216217205,0.04590701030658893,0
TCGA-22-4593,-0.06024327778268208,0.0036011669583679625,-0.0024016480465273234,0.042079035120048444,0.003995915830938922,-0.020048273190039517,0.00861622182516778,-1.8464131065230824e-05,0.0532122760825012,0.12040173126055755,-0.12245504739405177,-0.015334394542521529,-0.00043684953307321947,-0.024118420041510047,-0.04832219891625913,0.05437016289085938,0.012413170498069254,-0.034176562160636706,0.009290142043897583,-0.0013592009328307832,-0.07503094177471278,-0.007371200373841206,0.019927425507345227,-0.03295393763738075,0.043435173401709014,0.007431016048468301,-0.0030382501560782703,0.001083329752228372,0.016566808276771636,-0.05661246568734286,-0.03672248046721081,0.04477158030738386,1
TCGA-66-2782,-0.041505530158812656,0.00334920014976637,-0.022360540368534926,0.05653954098658572,0.0046827497061004,-0.024352190567266653,0.006226086780019552,-8.125252073803257e-05,0.025894468432556574,0.06798211103771121,-0.05321408890802259,-0.02666802956745582,-6.635401210256913e-05,-0.04275664453424003,-0.03790314207083773,0.013471228393519328,0.007369694253572942,-0.01641434528248075,0.004928557123304339,-0.0006346752584634644,-0.05336850069779298,-0.00556470816101019,0.003905293497174437,-0.02925195760164287,0.06991534157904128,0.010939495281311275,-0.005117577016809254,0.0015487930914820699,0.02088466176421773,-0.03431230430109452,-0.007372263794574084,0.03244706623863061,0
TCGA-77-8148,-0.03994852066612049,0.006655293515950878,-0.0002011571711092639,0.04728557489217749,0.012521464114951232,-0.011165979136799994,0.011306357690216647,-7.364964324058458e-06,0.10439534020317469,0.06546970189842705,-0.05751244047964593,-0.02080833139011141,-8.15591616361792e-05,-0.04315661307479689,-0.037751046577881836,0.023829730807088525,0.008805104480880076,-0.01828862200315783,0.01406556997745681,-0.00026654413344266893,-0.04283987408210672,-0.00632642594855957,0.009358965172897233,-0.032697429701903834,0.06317517611866749,0.017946187883795352,-0.003211508650192303,0.0021851806733469616,0.021078615014881383,-0.038647978803634846,-0.026129850144210896,0.043683350092216966,1
TCGA-66-2780,-0.043910724706687485,0.008188264831070814,-0.005938999331875805,0.07084816497491032,0.0036591173661699376,-0.03648008065218374,0.012011937926712237,-2.4867098644714234e-05,0.0905494014410797,0.07768819046039234,-0.0207405964391517,-0.03230234222703227,-0.0,-0.033276027580406625,-0.11084899978905784,0.020497119929429458,0.0055745302827066604,-0.04552315531094155,0.008205921060048792,-0.002820844879164525,-0.020267182496111296,-0.011949561125519986,0.006019429337330231,-0.03217009337899172,0.0403981529842176,0.01207131165069854,-0.0031730862838002024,0.001183774000406475,0.008797871978947823,-0.02757798922656911,-0.01505202401652327,0.048855579147616346,0
TCGA-21-5783,-0.09751914248129501,0.005915202557728789,-0.00028544542975295225,0.02847034719765619,0.0015377624012114718,-0.04339986451665716,0.012061697983621332,-5.384078554315207e-05,0.09594002269147517,0.1130873396091041,-0.1830337149910094,-0.01729072446758578,-0.0007585087505875523,-0.01673255198044204,-0.08714195263871301,0.056499276601856954,0.01151452749278518,-0.042615393668074035,0.01142022981060608,-0.0027468664342508936,-0.04641596665999877,-0.007488101505311143,0.030331228209104003,-0.04127019642131142,0.08485522955246255,0.008305779824569613,-0.016886722046703755,0.0005537205926629275,0.01149969277856518,-0.014531328877048834,-0.012004444920782767,0.04634388350202913,1
TCGA-77-A5G7,-0.03130636732729811,0.0016080252581076445,-0.021612076841059483,0.040225583093690356,0.006361879711976442,-0.024729473830695552,0.010712732285889884,-3.721789555893586e-05,0.03553436285192904,0.09013930685925164,-0.037624360829896446,-0.00908561398435652,-0.00020071501717089943,-0.003019560553140435,-0.06282162552609345,0.0015569678900129154,0.012504853495444708,-0.006031602856865096,0.009067122600828304,-0.0004052025157712556,-0.06938729723818915,-0.00471124041209762,0.0014659961094118097,-0.016542413284139766,0.06410325823287671,0.05423563799745664,-0.0005148474406707319,0.0026936622443599957,0.031724158818631866,-0.051652647738445474,-0.005176798420325539,0.04209576951164274,0
TCGA-21-5786,-0.05131930267954869,0.004033985323469091,-0.0004737972692605788,0.039993228975408995,0.0020469328981642253,-0.010882623599625055,0.012766642714920123,-4.57827698009589e-05,0.028591117411508313,0.08010078562537955,-0.10749480472783782,-0.008857631436134052,-6.8489020674202e-07,-0.014622479200966619,-0.0396702854678084,0.02295967545141412,0.007899741683206764,-0.013720912728151508,0.011481711577873095,-0.0015068855635358216,-0.025654873886686858,-0.003709420794189306,0.017212704679650966,-0.04003683317595162,0.07547954544036538,0.008194462877702506,-0.001668336364661358,0.0005673543828161661,0.007562405600744587,-0.03373589613944737,-0.016895350776385938,0.04107782194309663,1
TCGA-58-8391,-0.09685345347306532,0.0019179236451523736,-6.200049794463613e-05,0.029507482023806,0.044395737437286434,-0.024747555952445762,0.011423862601104154,-1.8919269309976012e-05,0.03041114468158448,0.05239606632354764,-0.09645999690966248,-0.027774752784012185,-0.0,-0.011696315095274322,-0.07142301233620628,0.006282282691851257,0.010368245174857169,-0.0035264522101083524,0.014532114065006383,-0.001225273972545179,-0.07189281117608176,-0.005014750037880165,0.016729382339972024,-0.013864173717996213,0.04336473492053293,0.012614821438364425,-0.0012238515438709975,0.0035872457391658216,0.026401785062363983,-0.017017385264005806,-0.009357515326189609,0.026274735469427463,1
TCGA-63-A5MB,-0.03907476984579091,0.0038212413116037866,-0.00035652312478229325,0.04151495478701336,0.0006349500822465087,-0.014509888947146905,0.013403990876786424,-2.8446140296574104e-05,0.052246653848984054,0.09929521849580689,-0.03743961650554219,-0.009181546715388135,-8.15485232773171e-07,-0.019221966443117102,-0.021848990176228766,0.006981278291143345,0.004188348655919076,-0.015821001703168976,0.012653401118895923,-0.0005832035676537248,-0.06979234758697096,-0.01533413618894855,0.007075290194124076,-0.02558941609059812,0.06363393489544998,0.01964764412866394,-0.003469995682423565,0.00519074355896185,0.05573131226981016,-0.05121411545067961,-0.020324062000374232,0.07283193530991884,1
TCGA-85-6175,-0.07871878593043813,0.013100906446280846,-0.008584840189262198,0.05049198675808406,0.0035222917385257075,-0.04775492492016178,0.015538716383342505,-0.0009142486050808747,0.031960958328726335,0.038525079345182824,-0.03778638899543226,-0.019987800929641652,-1.9038993963530175e-07,-0.06265429624800438,-0.0372741369813252,0.15574101391516984,0.004375387411692445,-0.06985972967837176,0.012090455515141771,-0.0015871038931966526,-0.015920371162724784,-0.019265902275799707,0.03821262366580705,-0.045502233665833496,0.033296805549158336,0.005080786957527249,-0.07578591951555644,0.0005569451139449072,0.010706292631395603,-0.014772548423184552,-0.05216363482270241,0.03877744123170149,0
TCGA-22-5480,-0.04059636803399234,0.003251334622065925,-0.0033415431768069903,0.03806056247818316,0.0025643178522973425,-0.03801735064592255,0.010247330646769911,-0.00011123992463613014,0.2531004949879368,0.12622677138323454,-0.02884886086569522,-0.02007690793012516,-2.0066145853662821e-07,-0.01978725179103821,-0.06679733296823506,0.03729552256816891,0.011267663540801538,-0.03365281776917434,0.008695169751800985,-0.0016677759880611908,-0.04351227063118521,-0.008145540846013448,0.02886349250848871,-0.033159292918462646,0.040166289954849214,0.013776062214369528,-0.00456027889352543,0.00041469969250660396,0.006288223524849328,-0.037538929022208005,-0.018150939453899336,0.07726748081020661,1
TCGA-39-5029,-0.05632513389055977,0.013051672810210193,-0.10014117812011272,0.04851616461695015,0.012161721229743223,-0.05554248511723346,0.008882731521197292,-0.00044782500067621186,0.24016932101670663,0.0515887192722181,-0.044774416375371634,-0.033243967758048415,-3.86869422619247e-06,-0.02855736503705691,-0.19638226331837683,0.010456302054256475,0.008503189922015356,-0.02145993630504464,0.009442780597635333,-0.0012060858363905642,-0.04304555334916335,-0.007833046977351012,0.005741520767107905,-0.033084998413703035,0.048937589121650575,0.006547055907453675,-0.0026033760389623573,0.0006000043701480344,0.01851179147053265,-0.03243624092975737,-0.026840560716388292,0.023542284932840534,0
TCGA-O2-A52W,-0.02320343405209567,0.00461756802302658,-0.00011970553655454582,0.03736452466381402,0.002917854131627429,-0.011267065231618684,0.008709386887018014,-3.799369938520607e-05,0.12327375675109249,0.04109392012565629,-0.027027850970595974,-0.018340155618357883,-1.1848930732601631e-07,-0.008391205613797297,-0.06431422366883018,0.0014925198983260488,0.003078957182038873,-0.002939340348823336,0.011793789915519576,-8.044889144001195e-05,-0.03193529141166729,-0.005903130342675931,0.0011398227587580507,-0.021427577701575592,0.07748705426920549,0.00679573406506659,-0.001074742498777226,0.0033331458042496548,0.06695983822893506,-0.018753701060028435,-0.12657794412162285,0.015479694543937843,0
TCGA-77-7463,-0.029749466625095936,0.002157910268976774,-0.00012473041351215034,0.0430193300473225,0.01739086962731574,-0.023519957810374192,0.013363276177178385,-1.5216099045912911e-05,0.22068422871209678,0.18448560071225995,-0.0524367419532559,-0.018946407456963094,-0.00016500938327008473,-0.015474389168779083,-0.040614222750362396,0.003455009786552201,0.00338164710156389,-0.003803693642995414,0.01000068449345179,-0.00010185434513058129,-0.06262260857901455,-0.010208725712555648,0.0015971577359685787,-0.02885808789098203,0.09455747004942731,0.009349451710008463,-0.0004803102523597912,0.004385931490594101,0.03998044197503832,-0.049570540851102296,-0.008409292670441737,0.08007902017220307,1
TCGA-60-2709,-0.04395222827861747,0.014053249080007534,-0.0005229113892010357,0.03886216127986112,0.013515796698838642,-0.017352423312991954,0.00649308369669994,-4.631031640282264e-05,0.05799702458845701,0.046393262459577346,-0.04281425968198277,-0.00839062240209975,-0.0003150795759781116,-0.07651611054549713,-0.025999650400098172,0.03461361983739785,0.005626030553932695,-0.031818557080545484,0.00802144192128173,-0.0005719992462994769,-0.017664569668116997,-0.017184937321775676,0.01190167948261408,-0.03846868640471089,0.02990887694990154,0.006574301706446679,-0.02722644871562253,0.002471339843604406,0.011116927801238016,-0.01478925347344551,-0.01991515347728721,0.040696687856580656,1
TCGA-34-5239,-0.044799543009880254,0.00333858756599114,-0.07414327520549248,0.0372339832140307,0.002781652024758032,-0.059837506256070906,0.00792237725130635,-4.0238358455881185e-05,0.07107019789298749,0.07801723252985221,-0.043529901288977206,-0.024619261097789655,-3.11080286725888e-07,-0.023192174125728653,-0.03610016600688254,0.04434619260192574,0.010289933748167186,-0.02621620756483815,0.00828919383343576,-0.001105158643946477,-0.032159497288447324,-0.014934672965225987,0.02521620878828039,-0.03756099887778656,0.04056013483721454,0.00919715053242932,-0.02873461350181166,0.000351847509655736,0.013244702358324124,-0.025155892602593388,-0.002577858090055551,0.09314635543582979,1
TCGA-66-2800,-0.03556100020494982,0.012012843089119391,-0.0010484973096859577,0.06293478093837765,0.021521912134796824,-0.029003557775927485,0.014663498626315611,-0.0008900538697522612,0.08148459762980469,0.06785817314753788,-0.02618594882267801,-0.012052939009466178,-0.00029841073500106255,-0.061936715622066194,-0.020102985474889257,0.009463115935322158,0.006256861266586508,-0.018887497107459645,0.011383398273088116,-0.001273343650719555,-0.03570913380869935,-0.023040002553788807,0.006320130102504364,-0.04721977139190312,0.0767999701370318,0.00920589467121445,-0.005209471702581526,0.0023555551884113547,0.009748948458252759,-0.03597444645481598,-0.05291472766531116,0.07898912212014436,1
TCGA-85-8352,-0.04341420491038738,0.001000263372835458,-0.0068081409527362986,0.04217455061294439,0.00022169881788451764,-0.007988242784001941,0.013078569849013962,-1.975713744234783e-06,0.02595696955286877,0.12866939420722398,-0.18436897080635675,-0.00012408559046369922,-3.206181257056912e-07,-0.007662603867368169,-0.025288496558458044,0.0007274333689726894,0.005399938105953848,-0.020115320606990165,0.014994496205734904,-0.00017626938575372598,-0.03616013958239571,-0.010683830844876407,0.0026828224053201196,-0.025818314194699453,0.07112929682738033,0.024905802756059147,-0.00013737171762753106,0.0018152112993872417,0.03948887417666239,-0.023156855687827993,-0.0012323330104727316,0.04244991799724925,0
TCGA-NC-A5HJ,-0.06348175308861137,0.014882507623557589,-0.0017565997286954817,0.05238808632291143,0.002981499013653003,-0.03335857680157913,0.010745926840669174,-0.0007065297166097822,0.04207155176338359,0.05195261378385548,-0.06381101178839248,-0.005145945017501148,-0.0,-0.03517988840165497,-0.015568219684063425,0.0023569892635274753,0.03994637717621575,-0.02339246908637636,0.010240216375941158,-0.000403093120770237,-0.050238653277097166,-0.06645627973406376,0.0032960815573411305,-0.03739920641156178,0.07494746473580895,0.012802406156703954,-0.009173314415731871,0.0006387916142710495,0.037818974914820856,-0.024491454689509147,-0.06891080135807594,0.02882609227630187,0
TCGA-34-8455,-0.10140285418333646,0.008259270675092713,-0.0516498997831912,0.05788745309013569,0.004256238614618575,-0.042155797989101414,0.011711894739798476,-0.0002771171267437164,0.14828384102300024,0.09703432917141949,-0.07619677022255333,-0.04850844184629276,-3.517995223704323e-07,-0.015165495846525871,-0.23782037962041222,0.0339732920738754,0.004888703374446175,-0.03573578702444414,0.009443135885778593,-0.0008426248137906285,-0.03574207491668011,-0.013358662495685921,0.011230179527137563,-0.05731488807718881,0.060109248543266526,0.012758352069793286,-0.005000571811649276,0.004236249704977934,0.013088592557309252,-0.029389991661874556,-0.04348018609239994,0.05094007505173585,0
TCGA-39-5037,-0.02361297585165126,0.0028507916406111137,-0.0001073054369656186,0.0929391401037402,0.02062147377107549,-0.01824515049093432,0.018159942301552167,-0.00023432378768665203,0.09784838130931589,0.07929242068730417,-0.019322240784635864,-0.011102404877012148,-6.193395741535188e-05,-0.004185440352473345,-0.03698412438882454,0.00028552775366809505,0.00392048195201441,-0.0021689179505264933,0.008270871116333345,-0.0005449720096527044,-0.12112945048178195,-0.0030565618866197374,0.0029447373870287574,-0.037680059115367794,0.16351068545988978,0.03324449275944633,-0.00010477711835717015,0.004450219528977658,0.041602883912612666,-0.08752469097049866,-0.02134183431456148,0.09049379428636048,1
TCGA-NC-A5HR,-0.03976063948991316,0.0028338880922268556,-0.2258242110477418,0.08347693407539993,0.028849928706815266,-0.008401566157372338,0.014309416314167668,-6.216774661178559e-06,0.32308060374828435,0.051316475283176045,-0.027492334465272453,-0.013373054184964237,-0.0,-0.007330668099704942,-0.030430699094880064,0.0025365922994566924,0.006053431114398092,-0.01163815353079272,0.01463235607685477,-0.0004989356901479152,-0.048796201216309065,-0.005279920614099241,0.0037657534313518958,-0.041836541655357926,0.10535401487624214,0.02140606436108066,-0.002187150776636011,0.0042261522218794865,0.07689164961314474,-0.037232544834035736,-0.00858164541776182,0.026512535653461455,1
TCGA-NK-A5CR,-0.03991599230961442,0.002883449952537981,-0.0007497602699161162,0.028490071684198235,0.04846525160115193,-0.020805943055870465,0.013114920746270669,-3.6607596548936636e-05,0.18511667468706833,0.06660550064490386,-0.03725388093062132,-0.011289774066147073,-0.0006736043753491875,-0.012371906007013243,-0.043831171320865246,0.005019744294335029,0.0037590437008494402,-0.0027013097259922796,0.014432904080621747,-4.915871466327386e-05,-0.1005855332011307,-0.010144952895468502,0.003576848027397757,-0.045223987284283895,0.10447221329146061,0.016853754798607935,-0.0006588648576476151,0.0125709015138699,0.028334961991228765,-0.027646506375595407,-0.02442284071488941,0.04239668064366275,1
TCGA-77-8138,-0.08696091663757878,0.01115459140432773,-0.0007077782333993559,0.036050539010300246,0.002802113802845887,-0.04110881417526708,0.008895759377731603,-0.00030999052087553916,0.038762070600471356,0.04085675251387584,-0.03750648461668227,-0.04631638550037806,-0.0,-0.05854296538212,-0.12925203885877953,0.03637519329823773,0.011907104837630227,-0.029773993413339472,0.010155522449981153,-0.002507307840111954,-0.023626659653872128,-0.009010818811975208,0.03924569232764909,-0.04250533540271405,0.06042628228516809,0.008205570475668517,-0.00841455958478707,0.0006883217927414911,0.013588933997121962,-0.016409208764518964,-0.040739625270132765,0.04785417652103697,0
TCGA-22-1016,-0.034528741640709355,0.020760128505752443,-0.0005758346900609669,0.031862775631745575,0.002164486585529455,-0.03459838141027843,0.011722020455934085,-0.005462714030145955,0.0346624253811925,0.09097275252674449,-0.06109320924524855,-0.008011613351526937,-5.8547657737561e-07,-0.05976259201562796,-0.12035067161594974,0.041981272426790915,0.006176849487571311,-0.04159846831120189,0.009151376646229987,-0.0016227551214987525,-0.024532886483986337,-0.03315909778560824,0.016126294471212218,-0.044221240597260424,0.04511988159545187,0.007438641175155222,-0.01172078478693691,0.0005654426437355014,0.013907296999997487,-0.01299371925148748,-0.12234915101436257,0.036591374060870874,0
