,EPHA2,IFITM2,NPPC,MYLIP,MT-ND3,SERPINB13,CD14,FASN,RTCB,LAMB3,S100A11,EIF4A2,SNRPC,MYADM,COLCA2,TIMM8B,COL5A1,FUNDC1,CTSE,TOR3A,RARRES2,ADH7,SNRPG,TXN,ELN,SOD1,RPS27A,LSM1,RPS26,PHPT1,AREG,RPS7,PPP1R15A,NTRK2,ERH,class
TCGA-77-8009,-0.047516098940188434,-0.0998377474165496,-5.921170364341439e-05,0.008793895136656021,0.04435419768896012,0.001077204262324519,-0.030683717620981876,-0.16021901335683464,0.01863055247150907,-0.03778821189316028,0.020600110829573613,0.009574754955078792,-0.046199363429029326,-0.036101611492810756,0.0019040622118441143,0.0036923683596677163,0.0392359184291086,0.0022987247122357645,-1.1101502366072026e-05,0.06389422188401984,0.004429748078127868,0.006582271599426728,-0.051405637923537494,-0.14436809845155804,-0.0006438990025136407,0.051803277990758,0.12081135760572564,0.0017222619994441812,0.01000550400837835,-0.04501489885016826,0.006266559515422234,-0.007112725535654938,-0.03167494394475195,0.052223518049134485,0.04557432722866501,1
TCGA-18-3415,-0.03246622207665082,-0.03344099366292662,-0.0003269104075733628,0.04586560603394255,0.01604138494854394,0.010519050732867258,-0.027955392406168848,-0.015743660969786157,0.024993860831055648,-0.016386732546401616,0.05953421050078373,0.013424248557192354,-0.057643823672422025,-0.0031707884254728452,0.004136053928421554,0.025086286499241304,0.020830406564428694,0.0019559477020489008,-0.0043526238594330585,0.07429799921269052,0.011285699562145377,0.008368803109708209,-0.042961641311864356,-0.16173639362889197,-0.0011378688622877356,0.045361568844841764,0.09120437258761413,0.003519461511725782,0.009426612337074319,-0.020929064763187556,0.0023367019312899133,-0.012684897761055287,-0.026706611658478874,0.06656152589381273,0.1527803321847561,1
TCGA-33-4586,-0.045730370291461514,-0.021660210184963207,-0.00024651606584202656,0.02737252402417828,0.021801502753632372,0.0005082676105807591,-0.02221658370780211,-0.03854478546822021,0.02658644416594961,-0.020271131692088128,0.0466062306632452,0.01529341957932363,-0.05370763275121147,-0.03560355164842605,0.003442053229042361,0.013528816391554196,0.01664268271488664,0.0030198852378483,-0.02872873994888448,0.10353223344934333,0.004729796288315706,0.005032427505213008,-0.036490750541773365,-0.15803074036580914,-0.001324488260689129,0.04952005605530305,0.07361561744669552,0.003324533923253504,0.005026818675411338,-0.03706203866123291,0.0035246336158664044,-0.007133306811769988,-0.009603250042750379,0.03920128186603243,0.05472730391445337,0
TCGA-63-A5MS,-0.06338155013770477,-0.034254356142195866,-0.005426991878125569,0.02129488515201374,0.020746215604442817,0.0017389952761062695,-0.0381528961205264,-0.06479771699465434,0.012907560860498966,-0.03805236291132739,0.011126855941003233,0.007020226818243396,-0.03586258215448911,-0.01266413406446321,0.0011986986625831138,0.003464987322589579,0.04082977256575739,0.0023435215211716665,-0.030316007399993423,0.03097860726310204,0.00896966440290633,0.0007442552620596194,-0.013225631486800837,-0.020436055836587932,-0.018567409986578846,0.015862684694162302,0.053769642464921545,0.0015723536200304578,0.004193285364757269,-0.016377604559035745,0.012504774403120268,-0.00351233522511807,-0.02960366192718713,0.00793251539962193,0.03493179570721463,1
TCGA-22-4601,-0.062161696124144745,-0.030660981553119398,-0.0001841643476114614,0.11693505605624996,0.04207518476151631,0.005365415521180007,-0.01735237774275927,-0.058413567774898874,0.024241093496398643,-0.010120564363511872,0.02746247302991619,0.009791908637073804,-0.06285879316890877,-0.007923326296342322,0.0021242437854301533,0.009556510890292158,0.010751349349078607,0.004416053436615153,-0.015253247787148526,0.045457933705693426,0.0030578923899991497,0.012745413836719744,-0.02152069745799536,-0.06230923199672737,-0.0069901144838703235,0.03260230468880407,0.09938256788251937,0.004327864419489775,0.003450574918574174,-0.01344081581157808,0.012369011972976556,-0.003701028614489096,-0.04324280590009867,0.03016173818906637,0.03460235535784314,1
TCGA-60-2704,-0.0281112589015205,-0.0463923130871496,-0.0013989014193263568,0.024045722169986454,0.021922781733930037,0.0010224308380409513,-0.08001627183902346,-0.05180770277306598,0.014925117307923804,-0.008507121083157912,0.007448879798862119,0.010820907424531399,-0.019268327237166673,-0.0172416116909206,0.0006236681728942712,0.0053807725556517475,0.06749766741744241,0.0014000290737736219,-0.026044897635927957,0.02540612301933858,0.01029199441963381,1.3456222200722262e-05,-0.012973595018298558,-0.027098656325408907,-0.019007222117750567,0.013779074646519635,0.06446533477507156,0.0012158855357086939,0.0058671043626917,-0.016610676434281733,0.023335173289985474,-0.003324014294310895,-0.021545351796644872,0.014830571796581628,0.02792062802477187,1
TCGA-60-2719,-0.10467060625451376,-0.02460171808414404,-0.0007883928688817583,0.06486101397512982,0.045077799562032034,0.0011714443188630074,-0.035220099292777876,-0.08296012172974937,0.026513203658579346,-0.012338060400184252,0.01868004900380986,0.012173932492665032,-0.07878610495983386,-0.0028710739548369695,0.0009372125439627924,0.029101747496021655,0.007921596390034626,0.01737338090124212,-0.017419957999637577,0.03896052403862987,0.0025261000120625644,0.0021837146127920474,-0.03680176446542792,-0.01407470645515083,-0.003094482706229119,0.03460494888235308,0.09043425792329442,0.0012108741364413866,0.012002870609825788,-0.011859288198951008,0.0010926853987679617,-0.009151361802421236,-0.009759028094044784,0.006739417828114633,0.054093192047160815,1
TCGA-85-8580,-0.10752561749306903,-0.02827892583489819,-0.009043989633514948,0.07712489243287105,0.03845142627585142,0.010354082519532525,-0.0191131985364469,-0.1062544272479795,0.017771405049778557,-0.011618039208879301,0.024996748535498752,0.008674799647883957,-0.04384764904657202,-0.0038383538251797393,0.001088022161878661,0.008516667500396789,0.009623513916771248,0.0020540684058252255,-0.04592224585429713,0.04643160904511042,0.004301572340633266,0.005381210503537361,-0.02292126541197183,-0.04790625887002391,-0.005238443759944418,0.023466365306934217,0.06947374446456703,0.0019980557278404935,0.0039100934081282655,-0.01955224454483371,0.02025642567818639,-0.005039532955396296,-0.014586456841708003,0.03362713449417024,0.04228148729845857,1
TCGA-77-8146,-0.05381562983666779,-0.03671042956804006,-0.00013706412880419997,0.022189221553341066,0.043942766440283734,0.007405003859857237,-0.024594753901527745,-0.09361202656384274,0.007062688391263837,-0.04353794180758096,0.022009370135268626,0.009256545821509657,-0.03759938443459426,-0.025977307287657257,0.012852062644461796,0.01092808613788028,0.031847945677992574,0.0022495459285989286,-0.04222594034087386,0.022630464760824334,0.00833174751828337,0.005174415242738022,-0.0157272515616101,-0.07029180743745343,-0.006893187134023854,0.023005167266889122,0.06020290455254439,0.0029126986323844534,0.002765738344708653,-0.02032011156545357,0.0031149912203375977,-0.004485800768828957,-0.03102722875648489,0.0071822771628370025,0.04898788418910671,1
TCGA-58-8388,-0.0446584988418796,-0.046520229691599246,-0.013620037558522658,0.041278083266332984,0.02624379081859193,3.607937903148116e-05,-0.05446910297726352,-0.06845134002247533,0.014194824818795188,-0.03936087112912277,0.007605809742929127,0.0066331278403901905,-0.051487167987333146,-0.026806834051773403,0.0030988717340553105,0.007220043328652398,0.09796089384105379,0.002219973520955056,-0.032232763730518796,0.036605333806623855,0.01654073574674996,9.357337634900983e-06,-0.017959682278794315,-0.023129485530691378,-0.032283229363925595,0.019024335285865893,0.06898249077973143,0.0018675008554141575,0.0021896450576775993,-0.036191571182881896,0.0015795043799311198,-0.005569670872097862,-0.01981677168994245,0.0061269811735841185,0.0419187157460431,0
TCGA-85-A4CN,-0.027085485857873084,-0.03004240704656717,-0.0055833945094665065,0.06810312632561692,0.025884476496218955,0.0024245034777044113,-0.028403241745493996,-0.14617344796832885,0.015951438892089723,-0.009865378839277258,0.02574325982182435,0.013489544635114707,-0.03781338975272056,-0.004483302568162426,0.001924655912970112,0.016911817409319997,0.09166629467668408,0.002650324887698834,-7.978238469210537e-06,0.10761279386220697,0.012012382624879215,0.005436261493462548,-0.036344898624983454,-0.13509280069845467,-0.00995033739808596,0.032256170792915324,0.07733205191314968,0.002016942282483506,0.011749095676536005,-0.029951099646079834,0.00337209366710653,-0.006326269476544829,-0.05597511920348045,0.0477792902919977,0.04103820612460258,1
TCGA-NC-A5HF,-0.10471077533649653,-0.02823699490398032,-0.0004711517125767645,0.013963003303722703,0.03650359959267948,0.005930753216373863,-0.006919344495957893,-0.08151198121692778,0.012762874270005043,-0.048569187115583404,0.04015343384867764,0.012760338676563275,-0.06271527879566749,-0.011767362138728636,0.0058706105342968455,0.009793952406330221,0.0173907660266505,0.0031707139913719432,-0.026155077727655855,0.018508130159972366,0.0034335882907885235,0.0014959170303173056,-0.02183872752066838,-0.11669202579239527,-0.0031626829130778043,0.04410834035478751,0.10274656315714562,0.001827926644228401,0.007176207219251042,-0.0474371268210046,0.009168153203945055,-0.008053677407049964,-0.036993256115968653,0.010786328806368017,0.07671530043748435,0
TCGA-77-8131,-0.06392270533780535,-0.04779279469974316,-0.004486981162035673,0.025247665328864476,0.033835254096195096,0.0010313865302756502,-0.18101306823215577,-0.03436611876346414,0.014038633550862045,-0.008724712330001654,0.020377574922803482,0.0030967708475355925,-0.03414049339405563,-0.014002989211289714,0.0003939980339430113,0.0051792482692405465,0.033846608309538645,0.0012422365334279534,-0.013249967769658618,0.01847084609583691,0.011032681805889219,5.769803769696944e-05,-0.011342604492736408,-0.02266780056580818,-0.018908582270556987,0.019279093122951268,0.06218875927779169,0.0013958623107262601,0.003846240396944034,-0.0257802741527109,0.014503820956645631,-0.004918305534096093,-0.034846719356304554,0.0005262072810849629,0.042051320822635824,0
TCGA-NC-A5HP,-0.06029011754552533,-0.049536472802354424,-9.758965970859039e-05,0.03247999652319439,0.06694262410198423,0.005193621479379859,-0.015707438148746547,-0.04977959288372852,0.026209996866555625,-0.007783056466581966,0.03734210481669718,0.012605509573067018,-0.051288880810420816,-0.009421739489375856,0.002635103458982354,0.009999019686845374,0.09200894743857665,0.002985285402473221,-0.0015352852074393983,0.056338305609033246,0.009817774620385121,0.001975755031159518,-0.024483602493645795,-0.04265424022730178,-0.0032394884190957212,0.019229541847103255,0.1378083847992799,0.0018172951399591554,0.006654305719967855,-0.025357975863649344,0.014176211248412748,-0.010700940371770376,-0.01966836963258223,0.015558612372875622,0.08140388139284925,0
TCGA-O2-A52V,-0.06658764416348578,-0.0219292167664096,-0.014913623885426008,0.02597271798656604,0.04121010792984067,0.011888264450162432,-0.022605435557171767,-0.09097139447499179,0.017749808326753824,-0.04752336412224206,0.02388215493593068,0.023214237955226678,-0.025044084850413928,-0.010023874153126928,0.0016671995060604523,0.005541811281929562,0.030264168831923004,0.005977795141615549,-0.002129880437230019,0.03800721461811697,0.0063246392156753395,0.0020799094701007613,-0.025997036039176098,-0.029418576548047717,-0.009166441737446015,0.034591876608663544,0.07861675392173699,0.0030684355776681395,0.004743303828289297,-0.013451829126534537,0.0029064081069083278,-0.005740209846943554,-0.05141810272513197,0.023416717586068208,0.05619596159973338,1
TCGA-66-2773,-0.05811597642215832,-0.06267574956167742,-0.0005944097454977778,0.027829504394562516,0.019686801188446672,0.01020667285178975,-0.05311234906494186,-0.05957574956697107,0.018353587543290296,-0.01828309067012464,0.028493099879692396,0.013304605502753196,-0.05727351598600552,-0.017154439679042705,0.016403175803813053,0.018733779285623697,0.02179063550453444,0.0017179117303892323,-0.01203272978181546,0.052015559140855316,0.007720148753962649,0.009849500803420248,-0.035305253428336195,-0.08813676192095266,-0.009991094834947195,0.049394202956785385,0.06657339434644079,0.002700185285085635,0.004498476360503907,-0.016308329768967643,0.0014645419045438445,-0.006008348647983752,-0.01858667154539683,0.00893578562209919,0.05063213253822604,0
TCGA-18-3407,-0.06721164287570053,-0.035067689921307064,-0.0008567255672783249,0.03892563939177217,0.02336953657928109,0.008902169784617364,-0.02021935438394873,-0.026781771115591543,0.011281965210032727,-0.006033131967631875,0.015009391166089594,0.006807659733005753,-0.027537492729567088,-0.006352113252600459,0.002649137164300298,0.008081366514198314,0.04180724486974315,0.0012273496626196445,-0.04870142502462023,0.024983570292470086,0.012324602627601492,0.005138368820208452,-0.018823002477243077,-0.07063955839549022,-0.00393390609334913,0.02780799420607245,0.07462806374198652,0.0013636259220949631,0.0017419687185742379,-0.017169550218723146,0.004237250903473678,-0.005833671462462865,-0.01725985031095676,0.030180067266899632,0.03873060975243058,0
TCGA-18-3416,-0.045866995277165916,-0.0162568601281692,-0.000594310062495011,0.03845665578464238,0.02921299669030992,0.002386037624810962,-0.05112236100803584,-0.05692522510081343,0.016216784605151406,-0.02691542468270947,0.02253914521799514,0.011881281750020534,-0.043477948319004,-0.001524833777243379,0.007274215351655816,0.010148525916555603,0.00305252328634223,0.0031323776343262022,-2.7831064427478616e-05,0.07891757493985652,0.002040323772013121,0.019905471333039534,-0.039339512420257655,-0.24515202030994082,-0.00010095171861217851,0.05101863856966436,0.10644668484261009,0.00358712790948651,0.005105085631499604,-0.015942188996264255,0.0022268873404966655,-0.009374562497578835,-0.009870060082469346,0.046332387018266544,0.08815775601352206,1
TCGA-85-8277,-0.04631954466441051,-0.016423866347889303,-0.002424041419779006,0.01080862889801857,0.028614554966445726,0.0009288066457249063,-0.0168293740982088,-0.09600517667856161,0.017514649665557002,-0.03252657046425817,0.023122907835861087,0.006916119461967152,-0.028656892283079778,-0.005851268105663507,0.002767943374095446,0.009053426031222413,0.012968228865513048,0.0028460984898442216,-0.017487340098956992,0.07816030753399134,0.004974577798290229,0.004087098787591439,-0.02826098702269702,-0.11949505597631721,-0.0028559746382102696,0.0584788704572471,0.089777456971509,0.00147037456339291,0.0024814814159271796,-0.031135498550288767,0.0016682480746735091,-0.007825089784874157,-0.019077211899465003,0.056598885034964665,0.04741049679382244,0
TCGA-22-4593,-0.0469624169993448,-0.04119985179174127,-0.004803474695819917,0.009746818764955685,0.03006848481875731,0.0003587473248256504,-0.026746958895164895,-0.170520543990042,0.017081455290165793,-0.012170964081081065,0.01408346552470767,0.007715589146300861,-0.04858487914046209,-0.015537277101196132,0.0008853885770791662,0.007060192368306279,0.09057759894334244,0.002236447377195595,-0.0003339727731297434,0.021488129144183837,0.014741420229025689,0.0003442373947449823,-0.017963158932755706,-0.01948165660169057,-0.0063611570207102236,0.025367656093714833,0.08321476135319465,0.0013136286675079856,0.007934354096899451,-0.01613757143754369,0.007901231711225386,-0.009680217677539866,-0.015482946416751967,0.007426451428237275,0.04448889151375151,1
TCGA-66-2782,-0.03683655138709263,-0.04972049821580094,-0.0009445462927157796,0.021022621258213837,0.03790531795329223,0.00034957992926448636,-0.04741646475532955,-0.07410144033778099,0.012379351084929414,-0.02116651094887902,0.02369393994823093,0.006818867529655238,-0.0413906586983274,-0.007462255269851392,0.00042415058610360205,0.017042898039320572,0.02244230029532425,0.0016315216913190573,-0.00485806691284099,0.02389924547239303,0.017463546959855386,0.0012155366928603701,-0.04251386503659606,-0.023188131358459357,-0.010714624964101485,0.018992725922085143,0.0932851947130179,0.008858986523738083,0.007027751234145899,-0.017719462697362718,0.0033560664474595364,-0.013190306389425454,-0.021534643127710522,0.0010957960476966789,0.07161145686906509,0
TCGA-77-8148,-0.03668873584632442,-0.023354696216668774,-0.0029754379495829566,0.08286367802643298,0.038257339916466966,0.000839602562255357,-0.04786002374863098,-0.0800869612603695,0.01666626878930611,-0.016515647437791367,0.01897125461702216,0.006314097174627473,-0.06155178054237073,-0.008314335026633413,0.0021483517700247516,0.00678598086761347,0.039698976151773674,0.0025281388525919732,-1.61420173679376e-05,0.048263178673166776,0.010720515900022648,0.0046163230010806255,-0.02318976362754431,-0.0684093188191308,-0.006723906771261958,0.035096944679782645,0.11081457667472022,0.0033918501067559514,0.008834612444702124,-0.016440541498043994,0.004249943461035472,-0.009611557881756492,-0.014991205319485206,0.01811787990003047,0.06470777797320723,1
TCGA-66-2780,-0.10772971985557608,-0.06071498346354065,-0.0002527960950163281,0.021317653196316812,0.01596799308695286,0.0060569091531900215,-0.03690260557514466,-0.028881600740402556,0.018639600951220667,-0.025638485164171977,0.029251546761392955,0.01011922454240585,-0.0476118822471248,-0.02069564151193463,0.0012181443644427024,0.015672855720413527,0.03414703597979432,0.0019846200284028516,-0.0039757603236800785,0.040386980260139156,0.022633529363072103,0.00019552511036705493,-0.03548951608828991,-0.039305947744367194,-0.00664346220838143,0.018126925861362744,0.1057539037442196,0.003491644493496603,0.004974510415539514,-0.021003846210733885,0.008524209113654872,-0.0066118295368320455,-0.016492305852463234,0.0029238480927901984,0.04137819432303862,0
TCGA-21-5783,-0.08468978667647951,-0.0766151293272484,-0.00022249246217525407,0.06240625679688072,0.020871753445561202,0.004743463224287569,-0.018556144194430097,-0.25487727384850367,0.017681327497881646,-0.013723710176316576,0.018103887796918756,0.003354078226447626,-0.05266508674568507,-0.01937372100462576,0.0006347498800985909,0.005812601610665263,0.0941245812874386,0.003051796672528482,-0.0072695667986721725,0.02168300853747679,0.010296477696550664,5.0445982221672895e-06,-0.025566915301796063,-0.036384633496429605,-0.0353555780419433,0.027893331913287443,0.08349921825481992,0.002718679933296762,0.00593017280662531,-0.015213206250384529,0.018226866966581445,-0.010588218727883566,-0.026841584995985497,0.0005002210775775476,0.08691377992255123,1
TCGA-77-A5G7,-0.06105383117282775,-0.020050332219202802,-0.004382762582643099,0.011391166935312625,0.057578827006970326,0.026570672801289396,-0.0033486464642918613,-0.052392503310592094,0.01606056788439207,-0.007211284485444547,0.02056681174822157,0.016931187705753314,-0.04230331551028003,-0.002742074656631682,0.002368228772376845,0.018777878902780026,0.002593819948495337,0.003316426493352874,-0.004527959565326174,0.03157258650421054,0.0014362985674916068,0.001485345472384935,-0.02772344605538943,-0.035437456789912045,-0.0010779314551388594,0.020567772580395372,0.0940604006274554,0.001625419418594755,0.014155694821806303,-0.011851417834725049,0.010682777564680999,-0.008505226566779212,-0.010481287380477263,0.007508785539144753,0.06565837494937315,0
TCGA-21-5786,-0.03855396754296735,-0.01867490584459096,-0.0028988315619567543,0.025686259788995604,0.013725641910041182,0.002728849462880887,-0.016216105759022624,-0.14968817511710522,0.01567219593592668,-0.0070303339172408455,0.025910272782753593,0.009312497407715208,-0.06606881015195694,-0.006237772603827259,0.0008827880073124019,0.010001080511496094,0.03824951341569583,0.002691687175923193,-0.0005744950165929974,0.02732492933939359,0.008223472661582574,8.72290158906082e-06,-0.03398971689052386,-0.013161172396094043,-0.0034929808389017893,0.020839530866128317,0.26887090772236316,0.0010557959275006577,0.0033993203013638353,-0.011530577112219921,0.004095381873386444,-0.01664710608236528,-0.04757204874516393,0.0017210390448181162,0.07731064585715612,1
TCGA-58-8391,-0.06941317580549236,-0.013372035041146337,-0.034960423998322755,0.027539521436995368,0.04791880608945421,0.003053666518201291,-0.012971034526298601,-0.13432203487197694,0.010024455605556084,-0.022044921144929123,0.02667889867213235,0.009533237864308586,-0.03864653495552289,-0.001603188317041606,0.0024304315897710708,0.004917574297826756,0.010465925644796441,0.0037750534400925457,-0.004623389192907506,0.06552834633372447,0.003666245342977354,0.010610215760197227,-0.029623563107480943,-0.13227226553162744,-0.002562366968048132,0.03572676206472045,0.07406646768307443,0.001972031473076324,0.0019797209192402966,-0.028793065163287893,0.005940867237888342,-0.00576214765635431,-0.021449733430096065,0.04776541675419087,0.04441674422614996,1
TCGA-63-A5MB,-0.021234161745180734,-0.017992731787789595,-0.010698129381425416,0.024493366689568592,0.10115141606749876,0.0013229661633410573,-0.021316866753851537,-0.052135243986796434,0.027787168515189743,-0.007287426638977124,0.01805038419704506,0.021895930488005717,-0.0573458696666669,-0.0071925106546776455,0.010624686353506451,0.012738150051175876,0.01163041255617342,0.003562598726146439,-0.011804422283295377,0.12402475780993587,0.0029145695329061356,0.010491493053851317,-0.03915156366935692,-0.12424054933101647,-0.007265098745382631,0.043214675141125904,0.16185385443361178,0.0017503625244538734,0.01669169091597439,-0.020530871087992966,0.005785117676871462,-0.009224906686315735,-0.03818833866804932,0.027215265557698872,0.06517766603518178,1
TCGA-85-6175,-0.03622524643883088,-0.06927426030034191,-0.00018526086064189502,0.031210606605460413,0.019431745214535962,0.0002632049720667868,-0.06948265613861226,-0.052618130032534946,0.01479454430955388,-0.015864389461213428,0.009732820690249458,0.006371170938850641,-0.02423680865232594,-0.031759483974010565,0.0006819818499165793,0.006142059454950323,0.25945567104065737,0.0014932940758543168,-0.10142771673993259,0.02279467500458651,0.0150592595426347,5.905958022231182e-05,-0.009635504566597782,-0.015461823354085953,-0.15867229794521978,0.015894239950849966,0.0584430983638683,0.0010381267843269076,0.0030471798949806726,-0.02483047963691407,0.007398885709728013,-0.00416228522057721,-0.040538830236730765,0.0015135496149647593,0.03410457133740139,0
TCGA-22-5480,-0.06491766259922481,-0.03129551334755002,-0.000998424955711176,0.06527074350880141,0.011413022377942917,3.312194771328897e-05,-0.02194375955772768,-0.04017248413192266,0.029479437843868462,-0.01593511400786901,0.010204761085180092,0.011324303898060956,-0.05342037377895881,-0.015299173523015859,0.006413590758752053,0.006044672800396766,0.062132219326676105,0.002046619048833637,-0.02192654949216443,0.03692541549270716,0.005823932243450318,6.0853584771410406e-06,-0.021982987716367537,-0.04098314564190946,-0.009547814896647579,0.028685405648971075,0.23071446691970696,0.006032482291064369,0.003414728409101691,-0.01712373067253637,0.0032919575688715634,-0.021071858932271016,-0.03755258190184167,0.014553394519129329,0.04114070639904165,1
TCGA-39-5029,-0.1908560857757157,-0.028116970842995703,-0.00016731792014389066,0.026587931501667432,0.03359859735807727,0.008977087101176687,-0.03166968099426788,-0.06234906604213916,0.008981958750344531,-0.026385856733623057,0.013422026873150491,0.003904050331530858,-0.03545872429448274,-0.00975607129173246,0.0026516440198412327,0.011298374705048112,0.017419604495246356,0.0026498037880046685,-0.002779519327777209,0.019290975235642296,0.004792102341878104,0.0028679693333029405,-0.01622135529809886,-0.04705082481407128,-0.005450664993685118,0.023090753866732303,0.051121732261528184,0.008297959958841314,0.004550133174644168,-0.02762264070116994,0.012845931176074276,-0.004753947411102078,-0.019212724346162828,0.001323668906173922,0.05012479340745522,0
TCGA-O2-A52W,-0.06250442775087511,-0.011148777297441594,-0.0049011141970298905,0.0363164596201537,0.12153100619122549,0.0015591372621435017,-0.00930571866842158,-0.03763669973975839,0.00590588289361967,-0.014556647453768064,0.016047738420064125,0.010193560970339298,-0.04205925526434645,-0.0013362767524638546,0.0010391033359957445,0.005883593466736671,0.002486453259978421,0.002849728422941077,-0.007010181278208072,0.010543492343199784,0.00087828273875027,0.0013633341537265054,-0.019332060014505534,-0.015253968911399792,-0.002250178701669843,0.017773368472302622,0.07315872598933135,0.0047498559238489755,0.002664056163129788,-0.013216497443738517,0.0009483570553928925,-0.004358592447116619,-0.0843918832363079,0.014870564937297865,0.07936685596303432,0
TCGA-77-7463,-0.03947134252338475,-0.014540475875867922,-0.028493140303324005,0.05638568093114941,0.07256384527967205,0.0021085972078524863,-0.017160860881963697,-0.07301897270237785,0.030552109024531773,-0.015037831717763142,0.014791814047554334,0.004951986310020972,-0.04732070943678024,-0.0017292272365342243,0.004231056724856049,0.01898315937205215,0.005755849792465134,0.0044023686480558835,-0.022401842225775924,0.02497607338925145,0.002662897435935727,0.0008951702513607446,-0.031458293932660024,-0.051000312840608714,-0.001005621254657108,0.033230228325483877,0.11914166505980509,0.009232765198540596,0.004567733538887372,-0.029038656891857032,0.0008268711473014442,-0.006791966180775679,-0.012205113524311804,0.020664207685192407,0.09685139248640041,1
TCGA-60-2709,-0.025268022799263722,-0.04478458763324329,-0.001186875672441605,0.04782146677698168,0.02017704130079335,0.0016359727391456445,-0.08485519615530211,-0.05961951758517105,0.01552678393988626,-0.006659667167861826,0.010956188693757462,0.0069477571911243045,-0.03240396319895152,-0.014465285770903627,0.004433971452333031,0.005572013022500481,0.05766432191683266,0.0016168657624206623,-0.03273078516674607,0.051108874845707516,0.013250740797332997,0.0037500944390020277,-0.013170507672184084,-0.05924740373482958,-0.05700377075597438,0.025073302685909238,0.06800989873098935,0.0017146573469786503,0.0034584772385353167,-0.011977473536337529,0.005499670602378328,-0.004178577342283295,-0.05280050121619241,0.015508454197727839,0.0306344530875053,1
TCGA-34-5239,-0.03508431089195218,-0.037724721853850035,-0.010650231698596023,0.026816659846318786,0.02403891716116573,0.0010161374755178567,-0.025719766343016766,-0.06061605957117763,0.03553761772301375,-0.019540396048443043,0.01924152140408837,0.005711256850975887,-0.03169633290009085,-0.011918357369089347,0.003959871183862391,0.004742424506206563,0.07387823457922255,0.0018804829917938926,-0.017166571619727844,0.04203862421094828,0.013986802902425315,0.00010931071691679784,-0.014791152010656314,-0.030038898008405954,-0.06016140180187821,0.021173836951468496,0.0911448658187446,0.0017657219212099129,0.006068389764253918,-0.03841724784646464,0.00442184529152754,-0.005844100302250662,-0.025749300764681928,0.02692039951954286,0.04154410578420694,1
TCGA-66-2800,-0.019537289444124646,-0.05087527777528851,-0.0028264617019481365,0.08784864129961749,0.017694181270077682,0.0023881482428232946,-0.06868687020102174,-0.03646433800127174,0.030136286203017268,-0.009566461026478294,0.020046132348250225,0.01665284910268554,-0.06043646226387364,-0.00858659437211147,0.0028749181628796405,0.01802686567119835,0.015765012910933643,0.002920278215626118,-0.06375073295632518,0.09257432672875837,0.010846426331684453,0.003981820422621423,-0.04675848253688023,-0.10695776117096689,-0.010907024041049377,0.025888653293038397,0.08605670310626685,0.0036176299036958437,0.006996869874097031,-0.023445009810351497,0.017619729209056658,-0.012182988282877076,-0.02592585902480088,0.03600377824000245,0.07866310347344734,1
TCGA-85-8352,-0.024576880756666145,-0.04195569915426897,-0.00211452569618843,0.014768744386213811,0.07167165780240278,1.7981952244886502e-05,-0.008497710476792743,-0.25673663818541176,0.016195684212237438,-9.848717928351152e-05,0.012685273915858011,0.007549003392732173,-0.09624586226546701,-0.009144784919595448,8.50456599401279e-06,0.013819544944989489,0.0012118626181988113,0.0035361766030172926,-0.00024015116260422102,0.04225483169254238,0.0001747937029015016,9.145858952954263e-06,-0.02320373307448556,-0.017753465448434647,-0.00028761392944724984,0.026082508186146353,0.1571493166753453,0.002060710726333914,0.0036019114267619268,-0.031684008389759356,0.00014234838776198177,-0.006612392145294282,-0.02077785634807782,8.529557763162939e-05,0.07285486213526302,0
TCGA-NC-A5HJ,-0.01513013151589821,-0.060091415129486916,-3.583603949462538e-05,0.0444198828525894,0.0686408180797063,1.0944420453006198e-05,-0.039013958103229086,-0.08885781904683018,0.010997860764066825,-0.00408435506191989,0.008405804723198844,0.00897041839407038,-0.04389388256713349,-0.010634635296782661,0.022529860460188577,0.008774463466802817,0.003926610053644835,0.0025068092946558037,-0.04034830211757155,0.032209943548969104,0.010589006443795004,1.5965452404494594e-05,-0.025960321735595863,-0.048718539697252275,-0.0192060858721838,0.04381947340622082,0.07873845409583557,0.001608484057676451,0.005624500307511865,-0.016151831602428345,0.011505772167308397,-0.004755339229945938,-0.030102582978682187,0.0006287914212143389,0.07676565710984194,0
TCGA-34-8455,-0.23112813756739742,-0.08620824325749485,-0.000532257393272746,0.01952974250393172,0.023755580437310696,0.012957937206266652,-0.016818302912615872,-0.10610517888105579,0.019434887232033026,-0.03850132469875505,0.02535675258016449,0.010143880995858381,-0.03814275911128816,-0.01624612864273455,0.008537647115730547,0.014457720413059984,0.05659757228297468,0.003159984074942088,-0.035395887896321414,0.030315752729321802,0.01054413986409167,0.010896790759719725,-0.02091305793159877,-0.03013037050332919,-0.010469652218597292,0.016610964148702254,0.07460640737486739,0.005927951673402202,0.0028939456970531467,-0.016371448531571874,0.0057975184515008,-0.005789233235179118,-0.024625062061317968,0.010674059869654256,0.06156747234970843,0
